"Team","iCF.60_mean","ixGF.60_mean","ZSR_mean","CF..QoT_mean","CF..QoC_mean","iCF.60_sd","ixGF.60_sd","ZSR_sd","CF..QoT_sd","CF..QoC_sd","iCF.60_min","ixGF.60_min","ZSR_min","CF..QoT_min","CF..QoC_min","iCF.60_max","ixGF.60_max","ZSR_max","CF..QoT_max","CF..QoC_max"
"FLA",10.5351428571429,0.393428571428571,50.1345714285714,50.5148571428571,49.75,3.99160101406217,0.274622123880014,6.9779372237904,0.820714794011442,0.712117802548063,3.59,0.04,30.77,48.37,47.77,20.81,0.99,72.73,53.25,51.86
"L.A",12.0156,0.4964,54.8052,55.2496,49.3924,3.36406633902088,0.251543236840111,3.34049287780511,1.00188355943526,0.59509999159805,5.62,0.11,42.43,52.29,46.97,20.18,0.96,59.26,56.68,50.21
"MIN",9.775625,0.339375,46.0765625,48.2653125,50.2828125,3.51888356332773,0.243707088861384,12.3137527649883,1.41566805015364,1.21232976024704,0,0,16.67,44.9,49.04,19.42,0.92,64.44,50.75,55.05
"MTL",9.62794117647059,0.421470588235294,43.8291176470588,46.1952941176471,49.5461764705882,4.94163497628661,0.376564472752061,11.3634972123388,1.6636492114482,1.39665838148815,0,0,0,42.14,42.17,21.54,1.79,71.43,50.11,51
"N.J",9.47633333333333,0.44,55.5473333333333,53.802,49.4633333333333,2.89030899593002,0.258363550327694,9.85038803133237,1.05821059112656,0.401207946197422,0,0,41.77,51.17,48.2,15.16,0.91,100,55.97,49.94
"NSH",10.0565517241379,0.406206896551724,51.4044827586207,48.5803448275862,49.7913793103448,3.85949689158544,0.240006157556477,10.690850756674,0.972054094462636,0.678626365419415,0,0,27.8,46.36,47.25,18.72,1.01,80,50.6,50.64
"NYI",11.0532352941176,0.489705882352941,52.455,49.4520588235294,49.7855882352941,3.25247199283424,0.310410142115211,7.71969666934308,1.16560760436093,0.528033465287436,0,0,44.39,45.73,47.99,16.03,1.25,76,51.86,50.42
"NYR",10.9390322580645,0.458387096774194,49.1293548387097,50.7135483870968,49.8077419354839,3.50186174754583,0.303941845031727,12.1762374964474,1.17479515487338,0.95073553868367,2.74,0,23.83,46.91,47.6,21.52,0.99,66.34,53.92,53.76
"OTT",12.707037037037,0.493703703703704,51.1522222222222,51.8281481481481,49.5977777777778,3.87559604826725,0.263046473638115,5.56339847252581,1.47771923282271,0.341741392703867,6.34,0.07,41.25,45.91,48.42,21.36,1.01,64.44,54.34,50.08
"PHI",10.5959259259259,0.402592592592593,50.4362962962963,48.9107407407407,49.85,2.83391175594016,0.233231357447634,8.67804353533327,1.06767153522163,0.527067358124178,4.48,0.04,27.96,46.91,48.55,15.79,0.85,75,50.95,51.07
"PIT",10.3486486486486,0.434054054054054,47.167027027027,48.2627027027027,49.5875675675676,3.40454040148525,0.241332636502901,10.9484420162223,1.54469279334948,0.780880576320397,3.27,0.05,0,43.37,46.61,22.05,0.94,62.5,50.78,50.36
"S.J",12.6682142857143,0.641785714285714,50.5946428571429,52.6289285714286,49.5235714285714,3.5559653099706,0.364529667252034,6.61057877341891,1.08264196498132,0.468766816276844,7.11,0.13,27.27,49.14,47.67,22.62,1.36,65,54.17,50.12
"STL",10.7955555555556,0.447407407407407,51.9885185185185,51.9011111111111,49.9140740740741,3.38858415331574,0.261263094520456,6.78979987453108,1.55368627001754,0.703990052701026,2.61,0.08,33.33,45.55,48.99,17.35,1,63.29,53.9,52.12
"T.B",10.2518181818182,0.399393939393939,52.4890909090909,50.7348484848485,49.6442424242424,3.77690386969394,0.261341962210666,8.25340246642118,0.732304245225819,1.08911096284719,0,0,30.77,49.54,45.58,18,0.9,76.47,52.26,51.89
"TOR",9.36818181818182,0.495151515151515,39.5327272727273,42.9045454545455,49.7978787878788,4.21338525901787,0.637711343458588,9.34492016844154,1.77414431999818,1.05175376626304,4.03,0.05,0,38.32,47.68,22.77,3.07,50.57,49.48,52.16
"VAN",10.6245454545455,0.431212121212121,46.569696969697,50.4760606060606,49.5506060606061,3.6769672378445,0.267356942772176,9.52677788028581,1.27509053451593,1.10557094806807,0,0,18.18,46.91,44.88,15.66,0.99,67.18,52.39,51.2
"WPG",9.78566666666667,0.449,52.0296666666667,49.6453333333333,49.7296666666667,4.46651116130062,0.293661193472553,6.33995185630221,0.952226912008909,1.08900930407771,0,0,38.89,47.65,46.66,22.01,1.07,71.43,51.25,53.41
"WSH",9.40228571428571,0.366,51.0414285714286,47.2574285714286,50.228,3.25279615978974,0.22997698094528,7.32137890534497,1.07958963570081,1.07973253768754,5.77,0.07,37.78,44.35,48.61,24.13,0.83,80,49.27,54
