"Team","iCF.60_mean","ixGF.60_mean","ZSR_mean","CF..QoT_mean","CF..QoC_mean","iCF.60_sd","ixGF.60_sd","ZSR_sd","CF..QoT_sd","CF..QoC_sd","iCF.60_min","ixGF.60_min","ZSR_min","CF..QoT_min","CF..QoC_min","iCF.60_max","ixGF.60_max","ZSR_max","CF..QoT_max","CF..QoC_max"
"NYI",9.97575,0.403,46.8125,45.5665,49.49725,4.12200093774483,0.247284741926678,8.46398031782404,0.868253625949445,0.624918404930206,0,0,31.25,43.3,46.65,18.44,1,76,47.19,50.23
"NYR",10.7935714285714,0.540357142857143,54.5192857142857,50.8253571428571,49.3839285714286,3.68162022935928,0.362914969562121,9.07191021926777,1.23977441837844,0.933925761526219,6.12,0.14,20,47.73,46.58,18.05,1.71,66.67,53.25,52.22
"OTT",8.97333333333333,0.372666666666667,49.7343333333333,48.529,49.1026666666667,3.47685681806619,0.244863555719385,14.0462339248378,0.968814953328603,1.10035709982098,0,0,0,46.89,44.46,14.28,0.78,100,50.66,50.35
"PHI",8.85057142857143,0.357142857142857,50.2708571428571,46.9957142857143,49.6817142857143,5.30842667666349,0.289650615382734,18.5360150821597,1.49972014196039,0.824947362721104,0,0,0,39.45,48.31,19.15,0.84,100,48.61,52.86
"PIT",10.2080555555556,0.399722222222222,48.8016666666667,47.8077777777778,49.7025,4.07399405248492,0.249152691119449,8.91945626145451,1.265042316878,0.769973561698248,0,0,20,45.98,47.43,19.12,1,63.85,52.56,51.57
"S.J",10.8067857142857,0.4925,55.8660714285714,53.5378571428571,49.5278571428571,3.12851171997335,0.254101539925662,6.75785213482734,1.10724669251944,0.446835433646331,6.37,0.12,42.5,49.95,48,18.61,1.03,71.43,55.26,50.45
"STL",8.98588235294118,0.376764705882353,46.8417647058824,47.75,50.3447058823529,3.93654449119965,0.245711343187739,15.3630145145171,1.11784695651141,0.996664848363957,0,0,0,44.31,47.98,17.17,0.94,100,50.35,53.98
"T.B",9.94066666666667,0.386888888888889,48.8866666666667,47.6577777777778,49.8475555555556,4.22677902297848,0.311198725036987,8.32729575225082,0.747948372333791,1.14374217445024,4.28,0.05,31.58,45.75,48.7,25.34,1.65,63.86,49.61,54.87
"TOR",11.1591428571429,0.460285714285714,54.2405714285714,49.684,49.4857142857143,4.06881350781091,0.29931771153237,4.08967634477864,0.970785612729377,0.454133212603874,0,0,42.52,47.43,48.71,18.33,1.28,63.84,51.55,50.86
"VAN",9.52392857142857,0.409642857142857,48.8646428571429,48.0907142857143,50.0085714285714,3.14077053448108,0.23214749690113,8.01663616632815,1.52646512151302,0.761780148539586,3.73,0.07,29.85,43.75,47.38,17.86,0.88,71.43,50.68,52.03
"WSH",12.4214285714286,0.528571428571429,55.4477142857143,53.9191428571429,48.882,5.56282045625881,0.345535754999672,12.1434950114222,0.874667571906343,0.8918447504042,5.21,0.08,16.67,52.01,46.26,30.24,1.34,100,55.26,51.94
