hdca,hdcf,sca,scf
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.15000000000000036,-0.7900000000000009,0.16000000000000014,2.1000000000000014
-0.5,0.7000000000000011,-0.5900000000000034,2.759999999999998
0.41999999999999993,-0.3600000000000012,1.610000000000003,-0.6199999999999974
-0.05000000000000071,0.870000000000001,2.25,1
0.5600000000000005,-1.8499999999999996,1.8199999999999967,-1.7699999999999996
1.209999999999999,0.030000000000001137,2.16,-0.259999999999998
-0.9900000000000002,-1.75,-1.1600000000000001,0.3000000000000007
-3.0200000000000014,1.2100000000000009,-3.1099999999999994,2.240000000000002
-0.9599999999999991,0.6399999999999988,-2.3299999999999983,-1.5899999999999999
-2.290000000000001,-0.3899999999999988,-3,1
-0.07000000000000028,0.7599999999999998,1.5899999999999999,2.960000000000001
-1.459999999999999,-2.0299999999999994,-5.649999999999999,-6.890000000000001
0.23000000000000043,-0.47000000000000064,1.6600000000000001,-1.5300000000000011
1.6899999999999995,-3.08,3.539999999999999,-2.129999999999999
-0.6500000000000004,0.6199999999999992,-1.0899999999999999,1.4899999999999984
0.6799999999999997,0.20999999999999908,-0.740000000000002,-1.2300000000000004
0.5,-0.35999999999999943,0.16999999999999815,1.1900000000000013
1.25,-1.8000000000000007,0.6099999999999994,-3.3000000000000007
-0.9399999999999995,-0.6699999999999999,-2.1499999999999986,-1.1099999999999994
-0.5099999999999998,-1.6300000000000008,2.0199999999999996,-3.0700000000000003
-0.8200000000000003,0.3500000000000014,-0.16000000000000014,2.1999999999999993
-0.41999999999999993,1.709999999999999,-1.7200000000000024,1.9399999999999977
-1.9299999999999997,-3.33,-2.2399999999999984,-4.280000000000001
1.040000000000001,0.8999999999999986,-1.4600000000000009,0.9299999999999997
-0.129999999999999,-1.4700000000000006,-2.629999999999999,-2.5199999999999996
