"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Kevan Miller","15-16","BOS","D","71","1135.12","5","11","16","11","0.85","0.58","19.23","1.02","1022","1029","-7","49.83","0.41","50","42","8","54.35","5.76","38.7","37.15","1.55","51.02","1.52","15","8","-7","140","7.4","2.61","0.14","8.2","101.02","48.71","33.26","27.95","48.99","28.97","49.91"
"Kevin Bieksa","15-16","ANA","D","71","1196.65","1","6","7","5","0.35","0.25","14.38","0.72","1146","1109","37","50.82","-3.33","36","46","-10","43.9","-5.73","47.32","45.25","2.07","51.12","-3.64","25","14","-11","209","10.48","4.21","0.21","1.15","98.31","48.57","35.58","27.91","52.22","29.02","49.76"
"Kevin Connauton","15-16","CBJ/ ARI","D","65","936.43","5","5","10","6","0.64","0.38","11.55","0.74","848","951","-103","47.14","0.32","37","28","9","56.92","14.56","32.49","37","-4.51","46.75","-2.97","19","14","-5","188","12.05","2.78","0.18","5.56","102.65","51.43","31.42","27.5","47.55","28.65","50.19"
"Kevin Fiala","15-16","NSH","L","5","61.8","1","--","1","1","0.97","0.97","2.7","2.62","72","53","19","57.6","9.92","1","1","--","50","3.85","2.51","2.11","0.4","54.33","11.04","--","1","1","17","16.5","1.22","1.18","10","99.7","76.47","26.43","31.78","51.55","30.42","50.36"
"Kevin Gravel","15-16","L.A","D","5","52.25","--","--","--","--","--","--","0.12","0.14","44","44","--","50","-11.6","2","3","-1","40","1.54","1.25","1.75","-0.5","41.67","-12.35","--","--","--","9","10.33","0.1","0.11","--","99.57","66.67","21.53","26.69","54.96","27.48","48.27"
"Kevin Hayes","15-16","NYR","R","79","925.68","11","18","29","21","1.88","1.36","27.54","1.79","810","847","-37","48.88","2.26","41","28","13","59.42","5","37.84","37.51","0.33","50.22","3.3","6","5","-1","205","13.29","10.57","0.69","10.28","103.03","60.92","23.9","29.06","48.17","28.4","49.85"
"Kevin Klein","15-16","NYR","D","69","1174.48","7","11","18","9","0.92","0.46","20.8","1.06","1012","1080","-68","48.37","2.75","50","36","14","58.14","-0.41","44.3","46.46","-2.16","48.81","1.62","6","5","-1","139","7.1","3.84","0.2","11.67","102.73","44.82","34.77","27.65","47.46","29.01","50.29"
"Kevin Porter","15-16","PIT","C","41","379.67","--","3","3","2","0.47","0.32","4.16","0.66","297","313","-16","48.69","-5.3","6","10","-4","37.5","-17.54","11.38","9.89","1.49","53.5","-3.53","--","3","3","52","8.22","2.65","0.42","--","97.99","37.38","19.02","27.7","51.9","27.88","49.65"
"Kevin Shattenkirk","15-16","STL","D","72","1181.72","5","5","10","9","0.51","0.46","23.82","1.21","1076","979","97","52.36","1.06","38","44","-6","46.34","-8.76","40.11","40.3","-0.19","49.88","-2.47","10","7","-3","230","11.68","4.89","0.25","4.2","98.21","52.85","34.24","27.64","50.74","28.93","49.62"
"Klas Dahlbeck","15-16","ARI","D","71","905.88","2","4","6","3","0.4","0.2","0.18","0.01","708","860","-152","45.15","-1.68","24","33","-9","42.11","-9.92","24.54","33.36","-8.82","42.38","-5.4","14","1","-13","129","8.54","1.77","0.12","3.39","98.81","52.24","27.48","26.56","46.44","28.37","50.02"
"Korbinian Holzer","15-16","ANA","D","30","388.78","--","3","3","3","0.46","0.46","4.65","0.72","359","350","9","50.63","-0.03","14","17","-3","45.16","-4.84","15.04","13.02","2.02","53.6","3.9","5","4","-1","41","6.33","0.7","0.11","--","98.03","49.54","27.27","27.43","52.01","28.31","49.95"
"Kris Letang","15-16","PIT","D","71","1351.05","8","14","22","13","0.98","0.58","40.08","1.78","1423","1183","240","54.6","3.31","52","49","3","51.49","-8.51","57.83","46.51","11.32","55.42","-1.19","31","14","-17","282","12.52","4.67","0.21","5.67","98.86","54.12","40.11","27.94","50.97","29.34","49.6"
"Kris Russell","15-16","CGY/ DAL","D","62","1157.85","1","10","11","5","0.57","0.26","7.3","0.38","990","1199","-209","45.23","-4.01","51","58","-7","46.79","1.27","40.04","45.95","-5.91","46.56","-1.96","5","3","-2","142","7.36","2.59","0.13","1.92","100.02","49.58","38.37","27.48","49.94","28.96","49.93"
"Kris Versteeg","15-16","CAR/ L.A","R","77","1013.78","12","15","27","20","1.6","1.18","43.27","2.56","1071","815","256","56.79","5.13","36","34","2","51.43","1.91","45.53","36.15","9.38","55.74","5.23","13","17","4","225","13.32","13.35","0.79","9.45","98.57","59.32","26.91","30.37","51.1","28.89","49.73"
"Kurtis Gabriel","15-16","MIN","R","3","13.48","--","--","--","--","--","--","-0.12","-0.53","6","13","-7","31.58","-12.11","1","--","1","100","60","0.32","0.79","-0.47","28.83","-17.82","2","2","--","1","4.45","0.01","0.04","--","120","45.45","8.96","24.79","43.93","27.04","48.53"
"Kyle Baun","15-16","CHI","R","2","18.1","--","--","--","--","--","--","-0.52","-1.72","13","19","-6","40.62","-17.04","--","2","-2","--","-50","0.4","0.83","-0.43","32.52","-19.57","--","--","--","1","3.31","0.01","0.03","--","85.71","80","16.26","28.05","50.88","27.96","48.92"
"Kyle Brodziak","15-16","STL","C","76","678.68","4","4","8","6","0.71","0.53","9.78","0.86","530","517","13","50.62","-1.79","15","18","-3","45.45","-8.03","18.71","21.36","-2.65","46.69","-7.22","10","7","-3","96","8.49","3.46","0.31","9.09","99.15","35.34","18.86","26.76","51.3","27.91","49.48"
"Kyle Chipchura","15-16","ARI","C","70","638.12","3","6","9","8","0.85","0.75","1.57","0.15","489","614","-125","44.33","-2.65","15","25","-10","37.5","-12.5","18.57","24.06","-5.49","43.56","-3.68","13","9","-4","81","7.62","4.27","0.4","6.98","97.69","37.5","19.88","28.31","46.62","28.25","50.15"
"Kyle Clifford","15-16","L.A","L","57","514","3","6","9","6","1.05","0.7","14.04","1.64","492","426","66","53.59","-3.91","13","14","-1","48.15","-8.43","19.32","17.64","1.68","52.27","-3.77","18","14","-4","115","13.42","5.9","0.69","4.55","99.32","58.39","18.89","28.04","54.91","27.78","49.34"
"Kyle Okposo","15-16","NYI","R","79","1125.25","11","22","33","25","1.76","1.33","37.03","1.97","1055","1021","34","50.82","1.65","43","41","2","51.19","-0.28","45.44","44.95","0.49","50.27","1.4","19","16","-3","272","14.5","14.35","0.77","7.33","99.85","53.86","29.12","30.45","47.77","29.36","49.94"
"Kyle Palmieri","15-16","N.J","C","82","1102.53","16","14","30","24","1.63","1.31","27.5","1.5","771","929","-158","45.35","-1.1","34","25","9","57.63","16.19","32.54","37.41","-4.87","46.52","-1.09","15","28","13","221","12.03","10.73","0.58","13.11","102.93","42.73","28.46","30.4","46.68","29.61","50.26"
"Kyle Quincey","15-16","DET","D","47","787.25","1","6","7","1","0.53","0.08","7.35","0.56","665","698","-33","48.79","-4.89","26","30","-4","46.43","1.67","28.21","31.67","-3.46","47.11","-2.77","14","8","-6","107","8.15","2.14","0.16","1.72","99.33","48.36","35.93","28.52","52.16","29.17","49.77"
"Kyle Rau","15-16","FLA","C","9","106.27","--","--","--","--","--","--","1.45","0.82","94","86","8","52.22","-2.22","2","3","-1","40","-6.67","4.39","3.29","1.1","57.16","2.63","1","1","--","27","15.24","1.59","0.9","--","98.4","49.15","25.49","29.85","49.7","28.7","48.62"
"Kyle Turris","15-16","OTT","C","56","826.82","9","9","18","14","1.31","1.02","19.09","1.39","770","778","-8","49.74","3.75","27","34","-7","44.26","-9.53","26.97","31.09","-4.12","46.45","-1.08","9","10","1","145","10.52","7.79","0.57","10.47","99.03","56.65","30.95","31.23","47.96","29.46","50"
"Ladislav Smid","15-16","CGY","D","22","241.6","--","--","--","--","--","--","-0.42","-0.1","210","242","-32","46.46","-2.81","7","15","-8","31.82","-22.28","9.75","8.87","0.88","52.36","2.87","3","3","--","24","5.96","0.38","0.09","--","92.52","48.82","23.26","26.29","47.37","27.78","49.2"
"Lance Bouma","15-16","CGY","L","44","443.4","1","3","4","3","0.54","0.41","3.54","0.48","382","449","-67","45.97","-3.37","10","20","-10","33.33","-13.95","15.02","17.76","-2.74","45.82","-2.15","6","13","7","77","10.42","4.74","0.64","2.22","95.74","47.55","21.01","28.19","48.86","28.48","50.08"
"Landon Ferraro","15-16","DET/ BOS","C","68","621.6","5","5","10","8","0.97","0.77","4.84","0.47","443","595","-152","42.68","-8.01","15","24","-9","38.46","-14.56","17.65","22.47","-4.82","43.99","-4.55","8","11","3","124","11.97","6.62","0.64","6.85","98.36","49.11","18.95","27.14","47.71","27.69","49.7"
"Lars Eller","15-16","MTL","C","78","960.37","11","11","22","17","1.37","1.06","29.64","1.85","932","828","104","52.95","2.16","37","45","-8","45.12","-5.37","37.72","35.4","2.32","51.59","0.91","11","13","2","220","13.74","10.37","0.65","9.4","97.59","50.65","25.81","29.44","50.49","28.77","49.74"
"Laurent Dauphin","15-16","ARI","C","8","80.8","1","--","1","1","0.74","0.74","0.93","0.69","62","74","-12","45.59","0.03","3","2","1","60","-3.64","2.38","2.59","-0.21","47.89","1.43","2","2","--","15","11.14","0.98","0.73","16.67","104.8","59.52","21.9","28.55","47.56","28.28","50.48"
"Lauri Korpikoski","15-16","EDM","L","71","764.1","5","8","13","10","1.02","0.79","4.25","0.33","591","782","-191","43.04","-7.05","17","33","-16","34","-13.47","21.84","31.64","-9.8","40.84","-10.54","3","4","1","122","9.58","6.41","0.5","7.25","97.51","42.95","22.59","27.8","49.09","28.22","49.66"
"Lee Stempniak","15-16","N.J/ BOS","R","82","1092.85","12","20","32","19","1.76","1.04","27.8","1.53","892","943","-51","48.61","0.31","47","41","6","53.41","11.02","41.74","38.03","3.71","52.33","5.36","13","6","-7","198","10.87","12.03","0.66","10.91","101.5","53.54","28.1","30.77","47.25","29.52","49.97"
"Leo Komarov","15-16","TOR","C","67","872.43","10","11","21","14","1.44","0.96","24.41","1.68","899","789","110","53.26","2.58","26","40","-14","39.39","-5.26","32.53","32.13","0.4","50.31","-0.58","14","12","-2","147","10.11","8.46","0.58","12.05","96.48","51.37","27.6","31.32","50.17","29.77","50.08"
"Leon Draisaitl","15-16","EDM","C","72","1038.48","14","23","37","23","2.14","1.33","37.95","2.19","1023","950","73","51.85","3.91","45","43","2","51.14","9.76","45.6","39.22","6.38","53.76","6.21","7","16","9","159","9.19","10.26","0.59","14.14","99.4","53.95","30.19","30.65","48.4","29.56","50.08"
"Linden Vey","15-16","VAN","R","41","505.43","1","6","7","5","0.83","0.59","1.05","0.12","400","494","-94","44.74","-2.59","10","18","-8","35.71","-8.83","15.45","23.11","-7.66","40.07","-6.89","1","2","1","52","6.17","2.47","0.29","3.45","97.75","45.91","25.08","28.8","47.53","28.35","49.76"
"Logan Couture","15-16","S.J","C","52","632.15","9","8","17","13","1.61","1.23","24.2","2.3","599","529","70","53.1","0.11","26","19","7","57.78","-0.29","24.78","17.08","7.7","59.2","2.16","6","7","1","157","14.9","7.22","0.69","10.34","100.96","51.32","25.31","29.9","50.66","29.01","49.46"
"Logan Shaw","15-16","FLA","R","53","554.88","2","2","4","3","0.43","0.32","3.64","0.39","398","482","-84","45.23","-4.65","10","18","-8","35.71","-24.29","16.16","18.02","-1.86","47.28","-3.83","3","11","8","94","10.16","4.36","0.47","3.45","97.31","48.45","22.36","28.52","49","28.26","49.29"
"Loui Eriksson","15-16","BOS","L","82","1133.68","16","21","37","25","1.96","1.32","43.57","2.31","1109","1022","87","52.04","3.54","51","29","22","63.75","17","40.94","35.94","5","53.25","5.31","3","7","4","173","9.16","10.14","0.54","13.11","102.65","50.34","28.72","30.75","48.6","29.43","50.14"
"Luca Sbisa","15-16","VAN","D","41","617.37","1","4","5","2","0.49","0.19","1.8","0.17","485","606","-121","44.45","-3.82","22","18","4","55","12.29","19.41","26.93","-7.52","41.89","-6.6","9","6","-3","69","6.71","0.97","0.09","3.57","102.57","52.06","31.28","27.04","47.85","28.61","49.91"
"Lucas Lessio","15-16","MTL","L","12","119.77","1","1","2","1","1","0.5","2.23","1.12","93","106","-13","46.73","-2.02","4","2","2","66.67","24.73","3.63","3.15","0.48","53.54","9.22","1","1","--","24","12.02","1.15","0.58","7.14","105.04","46.67","20.52","26.75","48.51","28.02","48.99"
"Luke Gazdic","15-16","EDM","L","29","179.42","1","--","1","1","0.33","0.33","0.84","0.28","163","182","-19","47.25","-0.65","4","10","-6","28.57","-20.5","5.95","7.44","-1.49","44.44","-4.12","6","7","1","27","9.03","2.02","0.68","5.56","94.56","42.72","12.74","26.65","47.74","26.87","49.21"
"Luke Glendening","15-16","DET","C","81","882.2","5","11","16","9","1.09","0.61","10.94","0.74","655","796","-141","45.14","-8.46","27","30","-3","47.37","-1.44","29.48","32.45","-2.97","47.6","-2.52","17","16","-1","136","9.25","7.37","0.5","6.67","101.03","32.05","23.13","28.27","53.2","28.64","49.7"
"Luke Schenn","15-16","PHI/ L.A","D","72","1066.82","3","12","15","6","0.84","0.34","18.15","1.02","1013","979","34","50.85","-5.19","45","45","--","50","-0.36","39.19","39.23","-0.04","49.97","-4.23","22","10","-12","187","10.52","2.1","0.12","4.41","100.58","50.64","30.96","27.21","53.69","28.62","49.61"
"Luke Witkowski","15-16","T.B","D","4","28.42","--","--","--","--","--","--","0.78","1.65","35","19","16","64.81","15.51","--","--","--","--","--","1.2","0.66","0.54","64.52","19.9","2","1","-1","4","8.44","0.04","0.08","--","100","68.75","14.09","25.73","50.4","27.25","50.09"
"Magnus Paajarvi","15-16","STL","L","48","583.75","3","6","9","9","0.93","0.93","18.43","1.89","584","480","104","54.89","4.33","14","22","-8","38.89","-9.5","22.82","19.32","3.5","54.15","6.23","4","10","6","136","13.98","7.96","0.82","3.57","96.29","48.83","25.19","30.18","50.47","28.87","49.54"
"Marc-andre Gragnani","15-16","N.J","D","4","44.8","--","--","--","--","--","--","-0.05","-0.07","38","34","4","52.78","4.8","--","2","-2","--","-50","0.58","1.72","-1.14","25.22","-20.55","--","--","--","7","9.38","0.06","0.08","--","90.48","71.43","23.87","26.79","45.58","27.34","47.12"
"Marc-edouard Vlasic","15-16","S.J","D","67","1187.65","6","17","23","12","1.16","0.61","32.15","1.62","1080","972","108","52.63","2.53","56","44","12","56","3.33","44.73","31.88","12.85","58.39","5.86","7","5","-2","198","10","4.14","0.21","7.32","101.09","44.05","36.5","28.18","50.22","29.53","49.95"
"Marc Methot","15-16","OTT","D","68","1207.57","4","6","10","6","0.5","0.3","6.83","0.34","1014","1156","-142","46.73","-0.9","52","48","4","52","2.36","38.75","44.93","-6.18","46.31","-1.47","14","1","-13","118","5.86","2.07","0.1","5.97","102.16","50.13","37.09","29.56","49.37","29","50.04"
"Marco Scandella","15-16","MIN","D","73","1256.82","3","13","16","10","0.76","0.48","17.8","0.85","1032","1151","-119","47.27","-1.86","44","36","8","55","4.67","39.76","42.65","-2.89","48.25","-4.72","10","13","3","244","11.65","4.12","0.2","3","101.81","45.07","36.06","26.8","46.73","28.83","49.87"
"Marc Staal","15-16","NYR","D","77","1297.67","2","13","15","7","0.69","0.32","5.57","0.26","1051","1269","-218","45.3","-2.6","43","44","-1","49.43","-10.9","43.83","52.63","-8.8","45.44","-3.65","15","3","-12","136","6.29","2.77","0.13","3.39","101.16","40.6","34.6","27.05","48.87","28.81","49.94"
"Marcus Foligno","15-16","BUF","L","75","922.07","7","11","18","12","1.17","0.78","15.23","0.99","736","843","-107","46.61","-1.26","34","33","1","50.75","7.97","28.28","29.8","-1.52","48.69","1.02","19","25","6","129","8.39","7.05","0.46","9.46","100.85","40.68","25.39","29.92","47.13","28.68","50.22"
"Marcus Johansson","15-16","WSH","L","74","967.2","10","18","28","20","1.74","1.24","29.01","1.8","859","885","-26","49.25","-2.08","39","29","10","57.35","1.91","34.51","34.43","0.08","50.06","-2.26","5","16","11","165","10.24","8.75","0.54","10.2","101.73","55.71","27.14","29.95","51.71","28.67","49.78"
"Marcus Kruger","15-16","CHI","C","41","443.3","--","4","4","3","0.54","0.41","4.53","0.61","387","414","-27","48.31","-3.52","9","15","-6","37.5","-12.5","15.91","16.73","-0.82","48.74","-0.12","9","4","-5","77","10.42","3.59","0.49","--","97.56","18.75","22.2","28.96","50.83","28.47","49.57"
"Marek Hrivik","15-16","NYR","L","5","48.28","--","1","1","--","1.24","--","0.44","0.55","25","42","-17","37.31","-6.9","3","--","3","100","55.56","0.72","1.61","-0.89","30.9","-14.03","--","--","--","5","6.21","0.25","0.31","--","123.08","13.33","19.51","27.2","46.36","28.27","50.99"
"Marek Zidlicky","15-16","NYI","D","53","696.98","4","7","11","8","0.95","0.69","12.22","1.05","641","659","-18","49.31","-2.56","27","18","9","60","10.71","27.53","28.38","-0.85","49.24","-1.77","9","1","-8","64","5.51","1.67","0.14","12.12","103.18","60.44","27.2","26.34","48.67","28","49.07"
"Marian Gaborik","15-16","L.A","R","54","678.08","8","6","14","13","1.24","1.15","27.46","2.43","692","522","170","57","0.93","19","28","-9","40.43","-15.57","28.17","20.47","7.7","57.92","5.16","4","9","5","176","15.57","9.92","0.88","6.84","94.87","55.14","26.15","30.53","56.54","29.03","49.37"
"Marian Hossa","15-16","CHI","R","64","831.37","6","11","17","13","1.23","0.94","28.11","2.03","817","739","78","52.51","1.42","25","23","2","52.08","3.04","32.8","30.54","2.26","51.78","3.27","9","11","2","234","16.89","11.62","0.84","4.14","99.89","54.37","26.64","31.04","50.44","29.92","50.05"
"Mark Arcobello","15-16","TOR","R","20","202.32","3","--","3","3","0.89","0.89","7.96","2.36","228","166","62","57.87","4.86","10","9","1","52.63","5.69","8.53","8.28","0.25","50.74","-1.02","--","1","1","43","12.75","2.15","0.64","10.34","100.12","66.67","22.04","28.5","51.46","27.9","49.69"
"Mark Barberio","15-16","MTL","D","30","403.3","2","7","9","4","1.34","0.6","12.12","1.8","398","342","56","53.78","3.65","19","15","4","55.88","13.71","17.79","12.72","5.07","58.31","10.26","3","2","-1","78","11.6","1.44","0.21","6.45","100.38","50.4","28.05","26.7","50.26","28.26","49.79"
"Mark Borowiecki","15-16","OTT","D","62","743.22","--","--","--","--","--","--","-3.73","-0.3","613","735","-122","45.47","-3.04","18","26","-8","40.91","-9.93","24.99","28.33","-3.34","46.87","-0.93","23","16","-7","55","4.44","1.22","0.1","--","99.15","40.7","25.04","27.57","48.11","28.7","49.86"
"Mark Fayne","15-16","EDM","D","69","1008.75","2","4","6","3","0.36","0.18","8.32","0.49","930","963","-33","49.13","0.56","35","44","-9","44.3","-0.88","35.78","38.82","-3.04","47.96","-1.55","7","1","-6","130","7.73","2.06","0.12","3.39","98.76","43.67","30.81","28.15","48.41","29.21","50.26"
"Mark Giordano","15-16","CGY","D","82","1478.65","10","18","28","22","1.14","0.89","35.15","1.43","1346","1341","5","50.09","3.14","62","68","-6","47.69","1.1","56.44","57.97","-1.53","49.33","2.03","20","16","-4","301","12.21","5.58","0.23","7.35","98.74","46.8","37.39","28.44","47.37","29.66","50.32"
"Mark Letestu","15-16","EDM","C","82","885.77","4","5","9","7","0.61","0.47","2.12","0.14","691","841","-150","45.1","-4.65","17","36","-19","32.08","-14.89","26.6","31.89","-5.29","45.48","-4.52","2","4","2","122","8.26","4.62","0.31","6.56","96.67","36.86","22.64","27.88","47.99","28.22","49.85"
"Mark Mcneill","15-16","CHI","C","1","11.78","--","--","--","--","--","--","-0.4","-2.04","6","14","-8","30","-12.5","--","--","--","--","--","0.16","0.93","-0.77","14.68","-10.74","--","--","--","1","5.09","--","--","--","100","41.67","24.65","26.86","49.82","26.75","50.19"
"Marko Dano","15-16","CHI/ WPG","C","34","384.07","5","4","9","6","1.41","0.94","12.68","1.98","363","312","51","53.78","2.17","11","19","-8","36.67","-16.11","14.59","14.3","0.29","50.5","0.08","5","9","4","85","13.28","4.61","0.72","9.62","95.2","60.42","23.25","28.84","50.15","28.39","49.57"
"Mark Pysyk","15-16","BUF","D","55","788.97","1","6","7","5","0.53","0.38","9.75","0.74","715","680","35","51.25","4.16","28","28","--","50","8.12","28.79","25.97","2.82","52.57","5.32","15","3","-12","89","6.77","1.79","0.14","2.5","99.73","54.69","29.9","26.87","46.66","28.26","49.54"
"Mark Scheifele","15-16","WPG","C","71","1027.77","18","25","43","35","2.51","2.04","52.24","3.05","1051","897","154","53.95","4.04","57","39","18","59.38","14.4","45.54","40.16","5.38","53.14","4.29","15","21","6","234","13.66","13.75","0.8","12.95","102.16","51.64","30.72","31.38","51.81","29.35","50.07"
"Mark Stone","15-16","OTT","R","74","1082.03","12","22","34","24","1.89","1.33","36.48","2.02","1097","1015","82","51.94","6.07","46","40","6","53.49","5.69","39.57","38.92","0.65","50.41","3.73","11","5","-6","188","10.42","8.76","0.49","12.12","100.7","51.77","30.53","31","46.08","29.35","49.97"
"Mark Streit","15-16","PHI","D","62","995.18","4","8","12","6","0.72","0.36","14.82","0.89","914","961","-47","48.75","-2.74","34","30","4","53.12","3.48","37.27","38.16","-0.89","49.41","0.65","7","9","2","129","7.78","3.27","0.2","6.15","101.28","46.88","34.51","27.3","50.69","29.09","49.69"
"Mark Stuart","15-16","WPG","D","64","845.75","--","1","1","--","0.07","--","-0.45","-0.03","685","774","-89","46.95","-6.03","23","32","-9","41.82","-14.08","29.45","31.02","-1.57","48.7","-2.42","25","12","-13","101","7.17","1.53","0.11","--","98.07","51.75","28.06","27.41","52.01","28.27","49.57"
"Markus Granlund","15-16","CGY/ VAN","C","47","541.25","3","3","6","6","0.67","0.67","1.86","0.21","420","529","-109","44.26","-4.16","17","26","-9","39.53","-10.47","17.53","24.48","-6.95","41.73","-6.42","3","7","4","94","10.42","4.3","0.48","6.67","99.19","55.1","24.18","28.84","47.86","28.39","50.13"
"Markus Hannikainen","15-16","CBJ","L","4","28.15","--","--","--","--","--","--","-1.12","-2.39","15","36","-21","29.41","-22.45","--","2","-2","--","-50","0.77","1.61","-0.84","32.35","-24.49","--","--","--","3","6.39","0.04","0.09","--","90.48","35.71","13.7","25.93","44.99","26.99","47.57"
"Martin Hanzal","15-16","ARI","C","64","812.77","9","15","24","16","1.77","1.18","24.94","1.84","763","774","-11","49.64","3.96","33","29","4","53.23","7.24","29.17","29","0.17","50.15","4.31","22","19","-3","160","11.81","8.46","0.62","9.18","101.52","51.52","27.62","29.68","46.29","29.21","50.27"
"Martin Havlat","15-16","STL","R","2","19.88","1","--","1","1","3.02","3.02","1.32","3.98","18","14","4","56.25","-1.96","1","1","--","50","--","0.78","0.34","0.44","69.64","7.89","--","1","1","4","12.07","0.21","0.63","33.33","95.71","50","19.62","28.88","49.68","28.08","46.71"
"Martin Marincin","15-16","TOR","D","65","909.15","1","4","5","4","0.33","0.26","12.62","0.83","881","765","116","53.52","2.49","27","35","-8","43.55","1.83","31.05","31.15","-0.1","49.92","0.49","13","5","-8","173","11.42","1.68","0.11","1.96","98.45","53.42","29.6","26.84","50.46","28.53","49.58"
"Mason Raymond","15-16","CGY","L","29","315.65","4","1","5","4","0.95","0.76","4.8","0.91","286","326","-40","46.73","-1.56","10","11","-1","47.62","-7.12","11.16","12.99","-1.83","46.21","-4.3","4","1","-3","72","13.69","3.23","0.61","8.51","99.58","51.72","22.15","29.56","47.96","28.35","49.76"
"Mathieu Perreault","15-16","WPG","C","71","919.25","3","21","24","10","1.57","0.65","35.75","2.33","970","729","241","57.09","7.31","39","40","-1","49.37","0.28","38.6","32.68","5.92","54.15","5.91","13","15","2","192","12.53","9.04","0.59","3.12","97.73","53.83","27.74","31.37","49.88","28.98","49.78"
"Mats Zuccarello","15-16","NYR","C","81","1203.15","18","21","39","34","1.94","1.7","37.36","1.86","1068","1152","-84","48.11","0.94","55","45","10","55","-1.02","46.41","47.21","-0.8","49.57","2.25","11","17","6","208","10.37","9.6","0.48","15.52","102.18","58.38","30.46","30.16","47.97","29.5","49.88"
"Matt Bartkowski","15-16","VAN","D","80","1313.15","5","9","14","8","0.64","0.37","2.8","0.13","1100","1297","-197","45.89","-1.66","39","59","-20","39.8","-8.2","41.46","60.9","-19.44","40.5","-5.9","18","9","-9","185","8.45","2.82","0.13","6.1","98.97","54.11","34.08","26.78","47.91","28.67","49.89"
"Matt Beleskey","15-16","BOS","L","80","1115.72","12","17","29","21","1.56","1.13","35.45","1.91","1070","1044","26","50.61","1.57","48","38","10","55.81","6.52","40.86","44.27","-3.41","48","-1.95","15","15","--","323","17.37","11.57","0.62","8.33","101.32","53.01","29","30.06","48.45","28.93","49.95"
"Matt Calvert","15-16","CBJ","L","73","920.75","9","13","22","17","1.43","1.11","20.07","1.31","750","851","-101","46.85","-1.39","33","30","3","52.38","4.74","36.26","32.32","3.94","52.87","1.78","15","15","--","168","10.95","10.17","0.66","8.57","101.27","45.04","26.47","29.27","48.63","28.82","49.93"
"Matt Carle","15-16","T.B","D","64","921.78","2","5","7","4","0.46","0.26","5.97","0.39","784","869","-85","47.43","-7.15","33","32","1","50.77","-4.94","27","30.34","-3.34","47.09","-6.52","12","--","-12","104","6.77","1.83","0.12","4.26","100.37","46.5","31.02","27.57","52.87","28.76","49.87"
"Matt Cullen","15-16","PIT","C","82","870.98","13","11","24","20","1.65","1.38","26.89","1.85","766","780","-14","49.55","-4","30","29","1","50.85","-5.24","34.97","26.29","8.68","57.08","1.67","7","10","3","157","10.82","10.15","0.7","13.13","100.17","37.4","22.3","28.33","52.47","28.52","49.69"
"Matt Duchene","15-16","COL","C","76","1103.68","21","19","40","32","2.17","1.74","32.61","1.77","985","1188","-203","45.33","2.06","46","45","1","50.55","4.57","39.56","48.39","-8.83","44.98","1.95","9","20","11","239","12.99","12.87","0.7","14.58","101.42","57.44","30.66","31.05","43.92","29.65","50.23"
"Matt Dumba","15-16","MIN","D","81","1107.63","4","8","12","8","0.65","0.43","13.65","0.74","950","1043","-93","47.67","0.04","47","40","7","54.02","2.32","36.33","39.57","-3.24","47.87","-3.27","13","14","1","202","10.94","3.66","0.2","4.65","101.99","56.78","28.66","28.28","46.66","28.67","49.82"
"Matt Greene","15-16","L.A","D","3","29.57","--","--","--","--","--","--","-0.78","-1.58","22","31","-9","41.51","-22.07","--","1","-1","--","-12.5","0.54","1","-0.46","35.06","-19.88","4","1","-3","4","8.12","0.06","0.12","--","94.74","47.37","22.74","26.59","55.3","28.18","48.26"
"Matt Halischuk","15-16","WPG","R","30","269.87","--","3","3","3","0.67","0.67","3.66","0.81","198","234","-36","45.83","-6.45","5","4","1","55.56","0.92","8.23","8.85","-0.62","48.19","-5.65","2","2","--","52","11.56","3.3","0.73","--","101.52","45.12","18.75","26.64","49.65","28.2","49.08"
"Matt Hendricks","15-16","EDM","C","68","713.15","4","5","9","6","0.76","0.5","7.19","0.6","595","711","-116","45.56","-3.44","14","14","--","50","5.16","21.94","25.48","-3.54","46.27","-3.38","22","20","-2","107","9","5.49","0.46","6.9","100.69","39.86","22.09","27.91","47.75","28.19","49.9"
"Matt Hunwick","15-16","TOR","D","60","1052.6","2","5","7","5","0.4","0.29","2.4","0.14","971","1087","-116","47.18","-6.3","29","47","-18","38.16","-10.64","38.06","45.23","-7.17","45.7","-8.01","15","3","-12","164","9.35","2.98","0.17","3.12","97.97","43.97","37.13","28.18","52.46","29.82","50.33"
"Mattias Ekholm","15-16","NSH","D","82","1363.37","4","18","22","13","0.97","0.57","34","1.5","1213","1057","156","53.44","1.38","59","47","12","55.66","7.4","51.58","40.77","10.81","55.85","3.19","13","8","-5","200","8.8","4.82","0.21","4.44","100.82","48.75","34.74","27.46","50.64","28.93","49.77"
