"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Ryan Callahan","8-9","NYR","R","81","1046.88","17","13","30","24","1.72","1.38","48.84","2.8","1100","935","165","54.05","2.08","38","27","11","58.46","14.42","51.67","42.7","8.97","54.75","3.9","11","24","13","315","18.05","18.7","1.07","8.63","100.87","61.41","29.26","31.1","51.29","29.27","49.45"
"Ryan Carter","8-9","ANA","C","48","399.92","3","5","8","6","1.2","0.9","10.57","1.59","311","275","36","53.07","0.35","12","10","2","54.55","7.62","12.66","11.5","1.16","52.4","-0.4","14","13","-1","66","9.9","3.17","0.48","8.57","100.22","56.85","18.86","27.67","48.43","27.85","49.24"
"Ryan Craig","8-9","T.B","C","54","465.18","2","4","6","3","0.77","0.39","5.03","0.65","317","391","-74","44.77","-3.18","8","14","-6","36.36","-11.64","13.71","14.08","-0.37","49.33","1.77","15","16","1","76","9.8","3.93","0.51","3.33","97.56","35.87","19.38","27.63","47.49","28.13","49.25"
"Ryane Clowe","8-9","S.J","L","71","964.57","9","14","23","18","1.43","1.12","39.09","2.43","975","754","221","56.39","1.92","38","27","11","58.46","8.78","46.94","31.32","15.62","59.98","3.1","17","25","8","188","11.69","12.89","0.8","7.83","100.04","53.95","30.06","30.42","53.28","29.24","49.86"
"Ryan Getzlaf","8-9","ANA","C","81","1188.25","15","31","46","35","2.32","1.77","55.66","2.81","1184","927","257","56.09","7.68","59","47","12","55.66","5.06","54.83","39.5","15.33","58.13","10.58","38","22","-16","231","11.66","12.78","0.65","11.28","100.53","56.08","33.05","31.74","48.16","29.69","50.3"
"Ryan Hollweg","8-9","TOR","L","24","155.98","--","2","2","--","0.77","--","1.14","0.44","136","145","-9","48.4","-3.71","3","7","-4","30","-21.76","4.01","7.79","-3.78","33.98","-15.59","7","6","-1","26","10","1.23","0.47","--","95.02","63.04","14.32","27.64","48.56","27.17","48.96"
"Ryan Johnson","8-9","VAN","C","61","463.68","2","6","8","6","1.04","0.78","1.46","0.19","275","436","-161","38.68","-12.44","12","12","--","50","-9.32","9.6","16.28","-6.68","37.09","-14.01","4","10","6","35","4.53","1.21","0.16","11.11","102.44","29.85","17.31","27.26","48.94","27.54","49.77"
"Ryan Jones","8-9","NSH","R/L","46","450.37","5","5","10","7","1.33","0.93","11.08","1.48","380","417","-37","47.68","-1.16","12","9","3","57.14","6.08","15.74","18.15","-2.41","46.44","-1.25","10","18","8","94","12.52","4.98","0.66","10","101.91","57.8","21.75","29.88","49.46","28.44","50.28"
"Ryan Kesler","8-9","VAN","C","81","1036.3","14","17","31","24","1.79","1.39","38.17","2.21","893","841","52","51.5","2.92","43","37","6","53.75","-3.86","38.09","32.9","5.19","53.66","5.1","15","26","11","208","12.04","10.87","0.63","11.57","100.68","43.52","29.3","30.91","48.26","29.45","50.42"
"Ryan Malone","8-9","T.B","L","70","815.6","19","15","34","26","2.5","1.91","35.16","2.59","722","668","54","51.94","5.24","43","30","13","58.9","17.29","30.33","27.72","2.61","52.25","5.57","27","25","-2","143","10.52","8.22","0.6","21.35","102.66","52.97","26.45","30.4","46.65","29.42","49.44"
"Ryan O'byrne","8-9","MTL","D","37","496.32","--","5","5","1","0.6","0.12","-1.3","-0.16","414","493","-79","45.64","-3.74","14","22","-8","38.89","-12.33","16.55","20.15","-3.6","45.1","-2.72","16","4","-12","42","5.08","0.83","0.1","--","97.91","50","31.08","28.08","48.42","28.79","49.39"
"Ryan Parent","8-9","PHI","D","31","465.03","--","3","3","1","0.39","0.13","-1.7","-0.22","405","518","-113","43.88","-3.82","23","23","--","50","-2.94","18.87","17.82","1.05","51.43","2.29","4","4","--","33","4.26","0.42","0.05","--","101.81","47.2","33.26","28.57","47.84","29.8","50.1"
"Ryan Potulny","8-9","EDM","C","8","83.42","--","3","3","1","2.16","0.72","2.8","2.01","72","71","1","50.35","4.54","4","2","2","66.67","19.3","2.62","2.45","0.17","51.68","7.46","--","--","--","18","12.95","0.59","0.42","--","105.26","77.42","23.55","30.49","48.17","28.69","49.61"
"Ryan Shannon","8-9","OTT","R","35","413.1","5","8","13","10","1.89","1.45","12.29","1.79","303","325","-22","48.25","-2.02","15","15","--","50","-5.81","12.18","13.2","-1.02","47.99","-3.17","--","3","3","71","10.31","3.77","0.55","11.11","100.29","46.41","26.41","30.44","48.96","29.37","49.29"
"Ryan Smyth","8-9","COL","L","77","1106.52","13","20","33","23","1.79","1.25","35.23","1.91","1015","1070","-55","48.68","2.75","42","54","-12","43.75","2.13","46.13","40.81","5.32","53.06","8.1","11","26","15","278","15.07","15.41","0.84","6.95","97.17","47.56","31.57","31.09","45.26","30.03","50.3"
"Ryan Stone","8-9","PIT","C","2","19.63","--","--","--","--","--","--","0.2","0.61","15","18","-3","45.45","12.39","1","--","1","100","66.67","0.74","0.46","0.28","61.67","25.05","1","--","-1","4","12.23","0.17","0.52","--","111.11","20","22.09","26.6","47.57","28.02","48.07"
"Ryan Suter","8-9","NSH","D","82","1384.83","3","14","17","8","0.74","0.35","24.65","1.07","1250","1126","124","52.61","5.58","50","54","-4","48.08","-1.02","53.51","50.75","2.76","51.32","5.19","25","11","-14","191","8.28","5.21","0.23","3.19","98.68","48.28","37.33","28.82","47.16","29.28","50.46"
"Ryan Vesce","8-9","S.J","R","10","95.48","--","--","--","--","--","--","-0.93","-0.58","63","89","-26","41.45","-8.55","1","3","-2","25","-32.14","2.19","4.24","-2.05","34.06","-17.61","2","--","-2","16","10.05","0.86","0.54","--","97.15","42.5","19.42","26.78","51.92","28.4","49.47"
"Ryan Whitney","8-9","PIT/ ANA","D","48","784.33","--","10","10","8","0.76","0.61","3.92","0.3","605","737","-132","45.08","-4.01","29","34","-5","46.03","-7.48","24.7","29.05","-4.35","45.95","-3.92","8","5","-3","76","5.81","1.44","0.11","--","100.27","57","36.49","28.9","49.37","29.31","49.96"
"Saku Koivu","8-9","MTL","C","65","731.78","7","18","25","22","2.05","1.8","22.66","1.86","692","738","-46","48.39","0.28","34","34","--","50","1.59","27.49","32.06","-4.57","46.16","-1.08","7","14","7","123","10.08","7.28","0.6","9.86","102.04","44.32","25.76","29.88","48.15","29.44","49.6"
"Sam Gagner","8-9","EDM","C","76","972.03","9","18","27","22","1.67","1.36","26.07","1.61","858","878","-20","49.42","2.46","41","37","4","52.56","2.56","37.74","36.17","1.57","51.06","3.17","13","9","-4","188","11.6","10.19","0.63","7.76","101.67","54.95","28.67","29.92","47.38","28.89","50.1"
"Sami Lepisto","8-9","WSH","D","7","99.58","--","1","1","1","0.6","0.6","2.1","1.27","86","73","13","54.09","-4.2","3","2","1","60","1.67","3.46","2.96","0.5","53.89","-6.51","1","2","1","16","9.64","0.34","0.2","--","101.26","60","31.96","26.85","54.65","28.51","48.33"
"Sami Salo","8-9","VAN","D","59","778.05","--","9","9","2","0.69","0.15","12.05","0.93","667","649","18","50.68","1.46","31","25","6","55.36","-6.85","27.34","25.28","2.06","51.96","2.06","8","1","-7","125","9.64","2.01","0.16","--","102.03","49.6","30.42","29.37","49.1","29.47","50.66"
"Samuel Pahlsson","8-9","ANA/ CHI","C","65","794.55","6","8","14","9","1.06","0.68","5.77","0.44","501","641","-140","43.87","-10.23","21","31","-10","40.38","-18.59","21.99","31.91","-9.92","40.8","-13.02","12","5","-7","103","7.78","5.12","0.39","9.68","99.47","39.52","27.58","30.65","49.44","29.73","50.8"
"Scott Gomez","8-9","NYR","C","77","1110.87","7","26","33","28","1.78","1.51","52.59","2.84","1250","967","283","56.38","6.21","42","40","2","51.22","5.49","54.58","44.14","10.44","55.29","5.3","20","27","7","290","15.66","14","0.76","3.93","98.63","57.35","32.67","31.15","50.7","29.46","49.45"
"Scott Hannan","8-9","COL","D","81","1410.53","1","7","8","5","0.34","0.21","-5.5","-0.23","1074","1419","-345","43.08","-5.7","43","63","-20","40.57","-3.57","42.74","55.33","-12.59","43.58","-6.65","12","10","-2","120","5.1","2.75","0.12","1.79","98.71","40.28","38.04","27.89","48.73","29.55","50.48"
"Scott Hartnell","8-9","PHI","L","82","1068.95","22","21","43","33","2.41","1.85","38.69","2.17","1031","1158","-127","47.1","-0.68","60","50","10","54.55","7.12","40.9","51.3","-10.4","44.36","-5.44","37","32","-5","261","14.65","11.55","0.65","13.1","102.39","42.75","29.72","31.24","47.02","29.43","49.7"
"Scottie Upshall","8-9","PHI/ ARI","R","73","896.47","10","16","26","22","1.74","1.47","33.26","2.23","822","804","18","50.55","4.52","34","24","10","58.62","11.62","33.78","28.52","5.26","54.22","8.37","29","26","-3","259","17.33","12.58","0.84","6.17","101.64","48.46","28","29.65","46.67","28.8","49.7"
"Scott Lehman","8-9","ATL","D","1","3.05","--","--","--","--","--","--","--","--","1","1","--","50","-15.22","--","--","--","--","--","0.02","0.08","-0.06","20","-39.46","--","--","--","--","--","--","--","--","--","50","6.55","27.38","46.39","27.48","48.2"
"Scott Nichol","8-9","NSH","C","43","350.18","4","3","7","6","1.2","1.03","4.79","0.82","267","313","-46","46.03","-1.76","9","11","-2","45","-5.82","10.48","14.67","-4.19","41.67","-4.6","14","9","-5","50","8.57","2.13","0.36","11.76","99.41","37.5","18.49","28.13","48.42","28.04","50.56"
"Scott Niedermayer","8-9","ANA","D","82","1378.7","2","16","18","7","0.78","0.3","18.98","0.83","1111","1101","10","50.23","-1.16","49","52","-3","48.51","-6.66","49.48","51.09","-1.61","49.2","-3.06","13","6","-7","172","7.49","4.28","0.19","2.35","100.08","47.03","37.82","28.36","48.91","29.6","50.45"
"Scott Walker","8-9","CAR","R","41","496.73","4","8","12","8","1.45","0.97","17.77","2.15","502","410","92","55.04","4.12","17","19","-2","47.22","-0.4","19.5","19.92","-0.42","49.47","-0.78","16","15","-1","110","13.29","6.05","0.73","6.06","98.02","50.92","26.99","30.99","51","28.9","48.85"
"Sean Avery","8-9","DAL/ NYR","L","41","529.05","6","10","16","11","1.81","1.25","22.25","2.52","544","463","81","54.02","6.02","28","21","7","57.14","13.39","22.95","21.5","1.45","51.63","1.08","27","28","1","147","16.67","6.73","0.76","7.41","101.03","58.27","30.22","31.32","50.73","29.28","49.46"
"Sean Bentivoglio","8-9","NYI","L","1","11.25","--","--","--","--","--","--","-0.31","-1.65","8","14","-6","36.36","-6.1","--","--","--","--","--","0.28","0.56","-0.28","33.33","4.98","1","--","-1","2","10.67","0.07","0.37","--","100","44.44","23.92","28.67","44.29","29.42","48.2"
"Sean Bergenheim","8-9","NYI","L","59","676.87","11","9","20","16","1.77","1.42","23.98","2.13","684","704","-20","49.28","4.4","22","27","-5","44.9","7.93","27.89","26.43","1.46","51.34","7.13","18","22","4","208","18.44","10.67","0.95","8.4","98.09","45.6","25.88","30.1","44.73","29.26","49.67"
"Sean Collins","8-9","WSH","D","15","204.8","1","--","1","1","0.29","0.29","4.3","1.26","211","153","58","57.97","2.93","5","6","-1","45.45","-10.64","10.18","5.06","5.12","66.8","12.69","6","--","-6","32","9.38","0.54","0.16","7.14","96.77","50.44","30.39","26.69","53.54","28.47","49.1"
"Sean O'donnell","8-9","L.A","D","82","1270.05","--","9","9","1","0.43","0.05","6.83","0.32","1059","1109","-50","48.85","-2.82","38","38","--","50","6.07","44.08","43.89","0.19","50.11","-1.9","15","7","-8","89","4.2","1.53","0.07","--","100.5","49.22","35.28","28.97","51.69","29.69","50.34"
"Sergei Fedorov","8-9","WSH","C","52","617.4","8","11","19","15","1.85","1.46","32.56","3.16","709","449","260","61.23","8.02","32","24","8","57.14","8.73","28.64","19.17","9.47","59.9","7.84","22","4","-18","144","13.99","6.49","0.63","9.09","98.02","52.63","27.08","29.85","53.73","29","49.03"
"Sergei Gonchar","8-9","PIT","D","25","368.43","1","4","5","5","0.81","0.81","7.67","1.25","339","337","2","50.15","-1.91","24","14","10","63.16","3.16","16.26","13.7","2.56","54.27","-1.23","11","4","-7","57","9.28","1.58","0.26","3.23","105.01","55.68","34.2","29.71","47.48","29.21","49.47"
"Sergei Kostitsyn","8-9","MTL","L","56","569.37","2","9","11","7","1.16","0.74","4.57","0.48","488","590","-102","45.27","-3.55","21","22","-1","48.84","1.47","17.89","23.87","-5.98","42.84","-6.71","14","8","-6","73","7.69","2.7","0.28","5.56","101.21","50.71","23.19","29.37","48.8","28.99","49.66"
"Sergei Samsonov","8-9","CAR","L","81","1075.25","12","14","26","21","1.45","1.17","31.93","1.78","1137","1054","83","51.89","-0.32","40","43","-3","48.19","-1.81","44.35","47.4","-3.05","48.34","-3.46","13","12","-1","229","12.78","10.72","0.6","9.92","98.94","50.67","29.88","31.38","52.46","29.3","49.19"
"Sergei Zubov","8-9","DAL","D","10","163.13","--","1","1","1","0.37","0.37","1.12","0.41","140","141","-1","49.82","1.26","8","11","-3","42.11","-15.04","5.99","5.79","0.2","50.85","2.17","--","1","1","25","9.2","0.44","0.16","--","99.34","54.93","36.6","28.35","49.57","29.31","50.2"
"Shane Doan","8-9","ARI","R","81","1144.93","16","22","38","31","1.99","1.62","29.49","1.55","993","1164","-171","46.04","0.72","49","46","3","51.58","10.84","38.89","42.79","-3.9","47.61","2.47","14","12","-2","256","13.42","11.69","0.61","11.43","101.71","47.85","30.67","29.55","45.48","29.84","50.55"
"Shane Hnidy","8-9","BOS","D","64","863.67","2","8","10","6","0.69","0.42","13.05","0.91","721","741","-20","49.32","-1.64","35","30","5","53.85","-8.32","29.87","33.82","-3.95","46.9","-5.2","13","17","4","100","6.95","1.86","0.13","5","102.16","52.48","29.33","26.47","50.33","28.18","49.08"
"Shane O'brien","8-9","VAN/ T.B","D","76","1011.88","--","10","10","5","0.59","0.3","7.5","0.44","805","839","-34","48.97","-1.02","45","35","10","56.25","-0.11","33.88","33.56","0.32","50.24","-0.33","48","23","-25","98","5.81","2.15","0.13","--","102.17","45.23","30.46","28.11","48.66","28.41","49.97"
"Shaone Morrisonn","8-9","WSH","D","72","1013.95","2","6","8","4","0.47","0.24","19.88","1.18","1060","854","206","55.38","0.4","39","40","-1","49.37","-1.48","42.33","33.83","8.5","55.58","1.6","24","10","-14","102","6.04","2.14","0.13","4.65","98.53","54.78","31.63","28.07","54.61","28.92","48.85"
"Shawn Horcoff","8-9","EDM","C","80","1062.88","8","19","27","19","1.52","1.07","31.45","1.78","978","970","8","50.21","3.66","45","38","7","54.22","4.47","41.82","40.58","1.24","50.75","3.64","10","14","4","201","11.35","10.1","0.57","6.61","101.02","39.7","29.82","30.5","47.13","30.03","50.19"
"Shawn Matthias","8-9","FLA","C","16","138.92","--","2","2","2","0.86","0.86","-0.05","-0.02","109","149","-40","42.25","-5.07","4","7","-3","36.36","-23.64","4.65","5.45","-0.8","46.04","-3.51","--","1","1","23","9.93","1.15","0.5","--","99.19","35.59","19.49","27.03","45.55","28.36","50.05"
"Shawn Thornton","8-9","BOS","L","78","767.88","6","5","11","9","0.86","0.7","20.7","1.62","618","563","55","52.33","2.2","23","23","--","50","-11.33","25.12","21.55","3.57","53.82","3.81","27","28","1","205","16.02","9.43","0.74","4.51","99.24","52.57","21.35","28.02","47.44","28.08","49.05"
"Shean Donovan","8-9","OTT","R","65","500.68","5","5","10","9","1.2","1.08","11.81","1.42","414","427","-13","49.23","0.38","14","15","-1","48.28","-2.27","17.28","16.61","0.67","50.99","1.41","10","13","3","90","10.79","5.94","0.71","8.77","99.46","47.23","17.11","27.73","48.16","27.74","48.68"
"Shea Weber","8-9","NSH","D","81","1352.33","10","16","26","20","1.15","0.89","39.12","1.74","1255","1111","144","53.04","6.58","55","46","9","54.46","9.27","53.89","50.45","3.44","51.65","5.75","21","14","-7","252","11.18","6.52","0.29","7.52","100.48","48.46","36.96","28.95","46.22","29.31","50.52"
"Sheldon Brookbank","8-9","N.J/ ANA","D","44","498.32","1","2","3","1","0.36","0.12","6.55","0.79","445","405","40","52.35","1.44","19","15","4","55.88","2.76","19.33","16.73","2.6","53.61","1.18","21","13","-8","72","8.67","1.61","0.19","3.33","101.61","60.83","24.74","27.12","50.23","28.15","49.39"
"Sheldon Souray","8-9","EDM","D","81","1236.05","8","16","24","15","1.17","0.73","23.57","1.14","1133","1163","-30","49.35","2.57","46","44","2","51.11","1.61","48.61","52.45","-3.84","48.1","-0.28","32","15","-17","265","12.86","6.2","0.3","6.3","100.86","49.66","34.18","28.43","47.28","29.46","50.12"
"Sidney Crosby","8-9","PIT","C","77","1108.23","20","32","52","42","2.82","2.27","50.48","2.73","1060","1077","-17","49.6","2.1","59","46","13","56.19","4.51","43.98","43.29","0.69","50.4","1.15","23","31","8","236","12.78","13.75","0.74","13.99","101.98","57.01","32.68","29.9","47.61","29.61","49.8"
"Simon Gagne","8-9","PHI","L","79","972.5","14","19","33","22","2.04","1.36","30.54","1.88","887","963","-76","47.95","0.58","43","38","5","53.09","4.51","40.18","37.72","2.46","51.58","4.97","14","11","-3","250","15.42","12.67","0.78","9.46","100.97","46.67","28.1","31.11","46.22","29.76","49.75"
"Spencer Machacek","8-9","ATL","R","2","16.38","--","--","--","--","--","--","-0.28","-1.03","7","17","-10","29.17","-7.76","--","--","--","--","--","0.06","0.8","-0.74","6.98","-27.36","--","1","1","1","3.66","0.03","0.11","--","100","50","19.01","27.35","46.48","29.65","51.27"
"Staffan Kronwall","8-9","WSH","D","3","37.53","--","--","--","--","--","--","1.1","1.76","45","29","16","60.81","5.89","1","2","-1","33.33","-16.67","1.35","1.05","0.3","56.25","7.51","--","--","--","7","11.19","0.24","0.38","--","92.78","69.57","26.17","27.08","54.03","27.96","48.6"
"Stephane Robidas","8-9","DAL","D","72","1194.63","2","11","13","8","0.65","0.4","16.82","0.84","1004","1019","-15","49.63","-0.77","57","43","14","57","12.62","46.17","41.7","4.47","52.54","4.59","24","10","-14","146","7.33","2.58","0.13","3.08","101.88","46.22","37.69","28.87","50.22","29.57","50.41"
"Stephane Veilleux","8-9","MIN","L","81","1037.12","11","6","17","13","0.98","0.75","12.93","0.75","799","945","-146","45.81","-1.93","24","43","-19","35.82","-15.49","27.74","34.29","-6.55","44.72","-3.03","13","18","5","228","13.19","8.81","0.51","8.8","97.34","28.48","27.88","30.45","47.33","29.13","50.45"
"Stephane Yelle","8-9","BOS","C","76","802.7","5","6","11","9","0.82","0.67","10.9","0.81","569","641","-72","47.02","-4.37","20","18","2","52.63","-9.25","22.92","24.99","-2.07","47.84","-3.77","12","8","-4","103","7.7","5.87","0.44","7.69","101.01","46.4","22.85","28.19","51.54","28.4","49.25"
"Stephen Weiss","8-9","FLA","C","78","979.02","8","22","30","19","1.84","1.16","33.62","2.06","898","878","20","50.56","5.22","50","32","18","60.98","12.68","37.31","33.8","3.51","52.47","7.58","7","12","5","154","9.44","7.88","0.48","8.42","103.29","43.73","27.31","30.82","46.43","29.51","49.94"
"Steve Begin","8-9","MTL/ DAL","L","62","544.28","6","5","11","9","1.21","0.99","11.31","1.25","459","518","-59","46.98","-3.92","16","20","-4","44.44","-5.02","15.68","21.44","-5.76","42.24","-8.57","11","12","1","136","14.99","5.48","0.6","7.41","99.23","50","19.81","28.26","48.08","28.22","49.66"
"Steve Bernier","8-9","VAN","R","80","883.25","13","12","25","20","1.7","1.36","23.82","1.62","666","768","-102","46.44","-3.98","35","28","7","55.56","-1.08","27.16","31.7","-4.54","46.14","-5.06","10","17","7","148","10.05","8.64","0.59","12.87","103.14","52.13","25.33","30.2","49.7","28.76","50.12"
"Steve Downie","8-9","PHI/ T.B","R","29","232.52","3","3","6","5","1.55","1.29","4.97","1.28","187","207","-20","47.46","-0.68","9","10","-1","47.37","0.89","8.41","7.22","1.19","53.81","7.55","20","18","-2","40","10.32","2.6","0.67","11.54","99.34","60.92","19.01","29.02","47.41","28.43","48.87"
"Steve Eminger","8-9","PHI/ T.B/ FLA","D","71","1124.07","3","9","12","7","0.64","0.37","11.65","0.62","964","1008","-44","48.88","0.63","50","48","2","51.02","5.45","38.98","37.52","1.46","50.95","1.93","20","4","-16","115","6.14","1.98","0.11","6","100.32","49.05","36.12","27.9","47.66","29.07","49.5"
"Steve Macintyre","8-9","EDM","L","22","83.2","2","--","2","2","1.44","1.44","-0.05","-0.04","55","91","-36","37.67","-9.99","2","4","-2","33.33","-20","3.15","3.26","-0.11","49.14","-0.44","11","11","--","8","5.77","0.68","0.49","33.33","96.13","53.85","8.74","27.44","45.72","27.04","50.92"
"Steve Montador","8-9","ANA/ BOS","D","78","1022.6","4","14","18","10","1.06","0.59","29.32","1.72","970","856","114","53.12","3.5","58","37","21","61.05","14.39","45.03","37.41","7.62","54.62","5.72","34","25","-9","182","10.68","4.42","0.26","3.96","102.62","57.08","29.34","27.67","49.47","28.39","49.83"
"Steven Goertzen","8-9","ARI","R","16","140.62","2","2","4","2","1.71","0.85","3.58","1.53","101","115","-14","46.76","2.75","5","7","-2","41.67","1.67","3.85","5.29","-1.44","42.12","-2.55","5","8","3","24","10.24","1.31","0.56","11.76","96.58","47.62","18.5","28.74","46.89","28.34","49.76"
"Steven Reinprecht","8-9","ARI","C","72","820.28","10","22","32","21","2.34","1.54","20.89","1.53","691","853","-162","44.75","-1.06","44","39","5","53.01","13.24","26.42","31.36","-4.94","45.73","0.37","9","10","1","136","9.95","7.72","0.56","14.08","103.9","43.59","24.64","29.91","46.34","29.23","50.3"
"Steven Stamkos","8-9","T.B","C","79","888.75","12","14","26","20","1.76","1.35","22.34","1.51","735","822","-87","47.21","-0.55","32","37","-5","46.38","-0.74","27.64","32.67","-5.03","45.83","-3.39","13","18","5","211","14.24","9.58","0.65","10.53","100.48","57.22","25.83","29.02","48.28","28.83","49.57"
"Steve Ott","8-9","DAL","C","64","841.15","12","18","30","23","2.14","1.64","34.19","2.44","750","659","91","53.23","3.58","42","37","5","53.16","4.52","32.4","28.13","4.27","53.53","4.64","37","40","3","172","12.27","9.72","0.69","12.37","100.23","47.12","29.73","31.23","49.07","29.51","50.26"
"Steve Regier","8-9","STL","L","8","70.3","1","1","2","1","1.71","0.85","1.65","1.41","53","59","-6","47.32","0.39","2","2","--","50","13.64","2.1","2.33","-0.23","47.4","2.96","2","1","-1","12","10.24","0.44","0.38","12.5","100.96","47.37","20.32","30.38","47.84","29.62","48.03"
"Steve Staios","8-9","EDM","D","80","1220.75","2","11","13","10","0.64","0.49","5.22","0.26","957","1194","-237","44.49","-4.52","39","49","-10","44.32","-9.91","40.01","47.95","-7.94","45.49","-4.18","26","20","-6","149","7.32","3.9","0.19","2.99","100.32","48.45","34.22","27.36","48.8","28.95","50.12"
"Steve Sullivan","8-9","NSH","L","41","563.45","7","13","20","17","2.13","1.81","15.99","1.7","471","525","-54","47.29","-2.4","27","19","8","58.7","10.34","23.6","22.94","0.66","50.71","2.68","11","8","-3","101","10.76","6.3","0.67","13.73","103.79","60.5","29.34","31.48","50.18","29.83","51"
"Steve Wagner","8-9","STL","D","22","283.97","2","1","3","3","0.63","0.63","0.62","0.13","234","260","-26","47.37","1.5","9","13","-4","40.91","-7.31","9.18","11.05","-1.87","45.38","-1.85","8","1","-7","36","7.61","0.62","0.13","18.18","99.13","50.79","29.4","27.94","48.48","28.56","50.48"
"Tanner Glass","8-9","FLA","L","3","20.18","--","--","--","--","--","--","-0.96","-2.85","6","28","-22","17.65","-27.92","--","--","--","--","--","0.07","1.14","-1.07","5.79","-46.29","1","1","--","1","2.97","0.02","0.06","--","100","38.89","14.2","26.85","46.05","28.2","50.1"
"Taylor Chorney","8-9","EDM","D","2","31.07","--","--","--","--","--","--","-2.05","-3.96","18","53","-35","25.35","-19.65","1","5","-4","16.67","-83.33","1.09","1.9","-0.81","36.45","-22.55","--","--","--","1","1.93","0.17","0.33","--","87.69","33.33","31.14","25.4","46.02","27.78","55.78"
"Taylor Pyatt","8-9","VAN","L","68","765.6","10","8","18","15","1.41","1.18","13.76","1.08","581","715","-134","44.83","-5.33","29","29","--","50","-9.51","27.13","32.5","-5.37","45.5","-5.21","14","13","-1","132","10.34","7.79","0.61","11.36","101.71","52.63","26.04","29.72","49.65","28.7","50.45"
"Teddy Purcell","8-9","L.A","R","40","416.13","2","3","5","3","0.72","0.43","7.66","1.1","375","354","21","51.44","2.28","13","16","-3","44.83","-0.52","14.74","14.46","0.28","50.48","0.22","2","4","2","74","10.67","2.87","0.41","4.44","98.13","52.13","23.31","29.93","50.45","29","50.15"
"Teemu Selanne","8-9","ANA","R","65","766.73","10","12","22","16","1.72","1.25","23.91","1.87","678","646","32","51.21","1.5","30","29","1","50.85","-3.19","29.56","29.42","0.14","50.12","-0.25","9","13","4","155","12.13","7.16","0.56","11.49","100.32","57.1","26.64","29.25","50.59","28.7","50.34"
"Teppo Numminen","8-9","BUF","D","57","758.87","1","8","9","5","0.71","0.4","7.22","0.57","665","698","-33","48.79","0.19","29","32","-3","47.54","-0.32","26.18","26.72","-0.54","49.49","-0.47","6","6","--","55","4.35","0.69","0.05","4.35","98.93","48.61","30.39","27.17","49.18","28.32","49.31"
"Theo Peckham","8-9","EDM","D","15","164.93","--","--","--","--","--","--","-1.95","-0.71","125","182","-57","40.72","-8.13","7","8","-1","46.67","-7.39","5.38","6.7","-1.32","44.54","-6.32","11","7","-4","18","6.55","0.29","0.11","--","101.91","46.67","25.46","26.1","46.12","27.63","50.33"
"Thomas Pock","8-9","NYI","D","59","670.75","--","--","--","--","--","--","-4.12","-0.37","571","699","-128","44.96","-0.82","11","32","-21","25.58","-17.61","23.35","27.86","-4.51","45.6","0.63","11","6","-5","115","10.29","2.21","0.2","--","94.78","48.47","25.53","27.59","45.98","28.65","49.47"
"Thomas Vanek","8-9","BUF","L","73","860.78","18","17","35","29","2.44","2.02","32.48","2.26","764","804","-40","48.72","-0.85","46","43","3","51.69","0.32","35.24","32.62","2.62","51.93","0.52","14","11","-3","202","14.08","12.33","0.86","15.38","101.71","49.44","26.84","30.72","49.54","29.39","49.61"
"Tim Brent","8-9","CHI","C","2","16.68","--","--","--","--","--","--","-0.25","-0.9","14","17","-3","45.16","-11.62","--","--","--","--","--","0.52","0.5","0.02","50.98","-1.24","1","--","-1","1","3.6","--","--","--","100","75","17.81","29.07","54.31","27.64","49.45"
"Tim Conboy","8-9","CAR","D","28","135.32","--","--","--","--","--","--","-0.45","-0.2","100","123","-23","44.84","-6.68","4","7","-3","36.36","-22.39","4.98","4.34","0.64","53.43","3.84","11","12","1","17","7.54","0.91","0.4","--","96.43","32.81","11.01","26.79","50.79","26.75","48.96"
"Tim Connolly","8-9","BUF","C","48","567.93","11","14","25","20","2.64","2.11","22.98","2.43","526","557","-31","48.57","-1","36","23","13","61.02","12.37","23.87","23.04","0.83","50.88","-0.72","7","4","-3","112","11.83","5.45","0.58","16.18","104.99","45.43","26.61","30.25","48.98","29.58","50.16"
"Tim Gleason","8-9","CAR","D","70","1164.42","--","6","6","3","0.31","0.15","10.07","0.52","1096","1130","-34","49.24","-4.42","45","47","-2","48.91","-3.94","46.16","50.32","-4.16","47.84","-4.22","18","18","--","122","6.29","2.3","0.12","--","99.69","49.55","37.18","29.11","53.77","29.51","49.47"
"Tim Jackman","8-9","NYI","R","69","701.75","4","7","11","9","0.94","0.77","1.06","0.09","553","799","-246","40.9","-5.92","18","35","-17","33.96","-9.85","24.41","30.13","-5.72","44.76","-1.18","37","30","-7","142","12.14","7.09","0.61","4.44","96.95","38.66","22.34","29.35","46.08","28.86","49.84"
"Tim Kennedy","8-9","BUF","L","1","11.07","--","--","--","--","--","--","0.22","1.19","6","6","--","50","2.38","--","--","--","--","--","0.22","0.16","0.06","57.89","7.29","--","1","1","2","10.84","0.05","0.27","--","100","50","26.45","30.99","49.79","28.16","45.82"
