"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Josh Manson","14-15","ANA","D","28","444.17","--","3","3","1","0.41","0.14","6.95","0.94","439","361","78","54.87","6.34","15","13","2","53.57","0.63","18.61","16.49","2.12","53.02","-0.23","13","1","-12","51","6.89","0.93","0.13","--","99.84","51.85","33.16","27.17","50.24","28.52","50.14"
"J T..brown","14-15","T.B","R","52","481.27","3","5","8","6","1","0.75","10.64","1.33","388","392","-4","49.74","-2.92","15","17","-2","46.88","-16.94","15.17","14.92","0.25","50.42","-4.66","12","9","-3","120","14.96","5.27","0.66","4.17","99.19","44.5","19.99","27.38","50.98","27.94","49.52"
"J T..miller","14-15","NYR","L","58","674.22","8","9","17","14","1.51","1.25","22.25","1.98","654","631","23","50.89","1.78","31","24","7","56.36","-0.94","28.44","27.11","1.33","51.2","2.32","7","12","5","138","12.28","8.61","0.77","9.64","101.38","51.71","23.53","29.52","49.19","28.71","49.86"
"Julien Brouillette","14-15","WPG","D","1","9.55","--","--","--","--","--","--","-0.35","-2.2","2","10","-8","16.67","-34.1","--","--","--","--","--","0.15","0.3","-0.15","33.33","-10.38","--","--","--","--","--","--","--","--","100","--","22.12","25","51.83","27.79","50.41"
"Jussi Jokinen","14-15","FLA","L","81","962.15","5","26","31","19","1.93","1.18","29.21","1.82","860","831","29","50.86","-0.33","38","41","-3","48.1","-3.14","32.36","31.35","1.01","50.79","-0.8","11","12","1","147","9.17","5.33","0.33","5.68","98.9","51.51","24.79","29.85","51.18","29.04","49.72"
"Justin Abdelkader","14-15","DET","L","71","947.52","13","11","24","22","1.52","1.39","36.81","2.33","834","651","183","56.16","3.67","38","31","7","55.07","5.07","34.29","27.23","7.06","55.74","5.96","21","25","4","169","10.7","9.88","0.63","12.04","100.16","63.24","28.62","31.2","52.09","29.49","49.55"
"Justin Braun","14-15","S.J","D","70","1212.23","1","16","17","6","0.84","0.3","22.55","1.12","1146","1108","38","50.84","-1.43","44","44","--","50","4.84","44.84","45.07","-0.23","49.87","-1.85","12","10","-2","184","9.11","2.84","0.14","1.25","99.47","44.62","35.87","28.16","51.79","29.15","50.03"
"Justin Falk","14-15","MIN/ CBJ","D","18","172.4","1","1","2","1","0.7","0.35","0.78","0.27","144","175","-31","45.14","-10.24","7","13","-6","35","-16.79","6.21","7.47","-1.26","45.39","-12.18","3","3","--","27","9.4","0.45","0.16","6.67","93.67","54.87","19.97","25.57","49.19","28","49.18"
"Justin Faulk","14-15","CAR","D","82","1477.97","6","17","23","15","0.93","0.61","43.9","1.78","1626","1322","304","55.16","4.59","55","68","-13","44.72","1.77","68.58","61.05","7.53","52.9","3.05","9","4","-5","302","12.26","5.86","0.24","3.8","96.62","51.46","36.94","28.03","52.46","29.38","49.96"
"Justin Fontaine","14-15","MIN","R","71","773.23","9","20","29","21","2.25","1.63","32.04","2.49","664","638","26","51","-0.31","38","23","15","62.3","10.1","27.22","20.31","6.91","57.27","2.24","5","9","4","169","13.11","8.77","0.68","9.38","103.33","46.84","22.62","29.14","48.73","28.44","50.04"
"Justin Hodgman","14-15","ARI","C","5","52.73","--","--","--","--","--","--","0.17","0.19","42","36","6","53.85","5.54","--","2","-2","--","-44.44","1.52","0.99","0.53","60.56","15.13","1","1","--","2","2.28","0.35","0.4","--","88.89","50","23.55","29.52","48.92","28.27","51.33"
"Justin Schultz","14-15","EDM","D","81","1482.22","6","12","18","13","0.73","0.53","23.16","0.94","1380","1375","5","50.09","3.3","64","72","-8","47.06","11.67","57.02","63.43","-6.41","47.34","3.72","4","5","1","212","8.58","5.43","0.22","6.67","98.67","62.91","36.84","28.22","47.56","28.77","49.86"
"Justin Shugg","14-15","CAR","L","3","16.12","--","--","--","--","--","--","0.02","0.07","11","12","-1","47.83","-0.72","--","--","--","--","--","0.63","0.4","0.23","61.17","10.45","1","--","-1","4","14.89","0.4","1.49","--","100","44.44","11.37","26.42","48.35","27.49","47.13"
"Justin Williams","14-15","L.A","R","81","1089.77","14","14","28","20","1.54","1.1","47.05","2.59","1113","835","278","57.14","2.38","49","35","14","58.33","5","43.69","35.45","8.24","55.21","0.74","11","15","4","248","13.65","11.93","0.66","10","100.97","54.82","27.81","30.26","53.98","28.87","49.42"
"Jyrki Jokipakka","14-15","DAL","D","51","758.12","--","8","8","3","0.63","0.24","9.18","0.73","740","747","-7","49.76","-4.87","33","34","-1","49.25","-1.41","30.76","30.33","0.43","50.35","-2.42","4","--","-4","94","7.44","1.63","0.13","--","99.92","57.08","31.18","27.11","52.08","28.79","49.42"
"Kael Mouillierat","14-15","NYI","L","6","51.25","1","1","2","1","2.34","1.17","0.3","0.35","41","53","-12","43.62","-7.43","2","4","-2","33.33","-28.21","1.36","1.93","-0.57","41.34","-13.21","2","--","-2","4","4.68","0.22","0.26","100","95.1","55","17.98","28.23","51.82","27.61","49.23"
"Karl Alzner","14-15","WSH","D","82","1338.92","4","12","16","9","0.72","0.4","23.85","1.07","1173","1125","48","51.04","-0.5","45","41","4","52.33","-0.01","45.61","41.41","4.2","52.41","-0.01","9","5","-4","156","6.99","2.37","0.11","6.25","100.85","50.48","34.39","28.47","50.98","28.92","49.79"
"Karl Stollery","14-15","COL/ S.J","D","10","130.18","--","--","--","--","--","--","3.35","1.54","154","113","41","57.68","8.97","4","4","--","50","11.54","7.23","3.95","3.28","64.67","15.7","2","1","-1","20","9.22","0.21","0.1","--","97.92","60.61","27.99","27.93","48.94","28.34","50.49"
"Keaton Ellerby","14-15","WPG","D","1","16.93","--","--","--","--","--","--","-0.25","-0.89","9","12","-3","42.86","-2.43","--","1","-1","--","-100","0.08","0.76","-0.68","9.52","-42.9","--","--","--","1","3.54","--","--","--","80","40","33.25","24.2","50.18","23.34","47.44"
"Keegan Lowe","14-15","CAR","D","2","27.28","--","--","--","--","--","--","-0.85","-1.87","17","35","-18","32.69","-22.59","--","1","-1","--","-100","0.39","1.42","-1.03","21.55","-39.77","2","2","--","4","8.8","--","--","--","94.12","57.89","28.81","27.22","53.02","26.45","49.51"
"Keith Aulie","14-15","EDM","D","31","417.23","--","--","--","--","--","--","-3.12","-0.45","341","438","-97","43.77","-5.19","17","20","-3","45.95","6.58","13.89","20.85","-6.96","39.98","-5.92","18","10","-8","58","8.34","1.08","0.16","--","100.03","44.92","26.88","26.81","48.56","28.26","49.35"
"Keith Ballard","14-15","MIN","D","14","154.18","--","1","1","--","0.39","--","-0.9","-0.35","123","158","-35","43.77","-13.08","7","11","-4","38.89","-7.06","4.78","5.6","-0.82","46.05","-14.16","7","5","-2","9","3.5","0.12","0.05","--","98.17","47.67","23.87","25.35","50.3","28.24","49.41"
"Keith Yandle","14-15","ARI/ NYR","D","84","1491.62","4","17","21","10","0.84","0.4","23.82","0.96","1438","1485","-47","49.2","1.09","52","69","-17","42.98","0.9","54.58","62.71","-8.13","46.53","-0.23","15","15","--","325","13.07","5.95","0.24","2.72","97.82","58.33","36.51","27.52","48.91","28.59","50.07"
"Kerby Rychel","14-15","CBJ","L","5","52.82","--","3","3","3","3.41","3.41","2.12","2.41","36","49","-13","42.35","6.97","3","--","3","100","50","1.6","0.96","0.64","62.5","22.95","1","--","-1","9","10.22","0.31","0.35","--","114.29","53.12","23.32","29.75","47.16","28.99","52.07"
"Kevan Miller","14-15","BOS","D","41","612.55","2","4","6","3","0.59","0.29","10","0.98","522","534","-12","49.43","-3.42","25","11","14","69.44","22.72","19.67","17.78","1.89","52.52","1.48","4","2","-2","83","8.13","1.45","0.14","5.88","104.87","51.89","30.8","27.37","51.2","28.78","50.03"
"Kevin Bieksa","14-15","VAN","D","60","985.02","4","7","11","8","0.67","0.49","11.53","0.7","913","970","-57","48.49","-1.44","41","47","-6","46.59","-2.25","39.68","44.46","-4.78","47.16","-3.03","25","10","-15","167","10.17","4.18","0.25","4.82","99.05","50.38","34.82","26.91","49.6","28.69","50.03"
"Kevin Connauton","14-15","DAL/ CBJ","D","62","867.1","6","8","14","10","0.97","0.69","11.97","0.83","794","868","-74","47.77","1.64","42","42","--","50","-0.62","32.87","41.15","-8.28","44.41","-3.42","13","5","-8","146","10.1","2.24","0.15","8.96","101.04","52.51","29.5","27.15","48.54","28.44","50.25"
"Kevin Fiala","14-15","NSH","L","1","11.42","--","--","--","--","--","--","0.12","0.63","13","13","--","50","2.78","--","1","-1","--","-66.67","0.32","0.53","-0.21","37.65","-10.07","--","--","--","3","15.76","0.16","0.84","--","85.71","63.64","21.96","31.71","52.42","29.29","49.91"
"Kevin Hayes","14-15","NYR","R","79","925.68","14","22","36","35","2.33","2.27","35.85","2.32","865","827","38","51.12","2.07","42","30","12","58.33","1.64","39.35","37.26","2.09","51.36","1.37","10","6","-4","159","10.31","10.24","0.66","14.29","102.33","60.41","23.87","29.34","48.9","28.56","49.82"
"Kevin Klein","14-15","NYR","D","65","1037.67","7","14","21","11","1.21","0.64","23.86","1.38","931","969","-38","49","-2.02","55","38","17","59.14","3.3","42.64","45.32","-2.68","48.48","-3.38","8","7","-1","163","9.42","3.87","0.22","10.14","103.46","44.46","32.72","27.45","49.89","28.72","49.76"
"Kevin Shattenkirk","14-15","STL","D","56","912.67","4","11","15","9","0.99","0.59","29.38","1.93","899","761","138","54.16","4.38","47","26","21","64.38","12.08","37.35","27.16","10.19","57.9","7.23","10","7","-3","174","11.44","3.29","0.22","4.6","102.72","54.86","34.42","27.44","50.99","28.86","49.88"
"Kimmo Timonen","14-15","CHI","D","16","179.18","--","--","--","--","--","--","-0.95","-0.32","150","187","-37","44.51","-10.65","2","4","-2","33.33","-31.78","5.16","8.51","-3.35","37.75","-14.87","1","--","-1","15","5.02","0.12","0.04","--","98.96","65.25","22.6","27.26","53.11","27.95","49.67"
"Klas Dahlbeck","14-15","CHI/ ARI","D","23","331.5","1","3","4","3","0.72","0.54","-0.05","-0.01","293","380","-87","43.54","-5.31","10","19","-9","34.48","-18.15","11.07","15.39","-4.32","41.84","-5.5","4","2","-2","54","9.77","1.18","0.21","5","97.87","39.35","30.15","25.94","49.04","28.48","49.13"
"Korbinian Holzer","14-15","TOR","D","34","482.8","--","6","6","5","0.75","0.62","2.42","0.3","388","500","-112","43.69","-3.58","20","19","1","51.28","8.78","16.67","22.32","-5.65","42.75","-1.1","7","3","-4","48","5.97","0.97","0.12","--","102.11","46.13","30.05","27.96","47.23","28.64","50.53"
"Kris Letang","14-15","PIT","D","69","1205.8","5","12","17","12","0.85","0.6","39","1.94","1269","1012","257","55.63","4.72","51","41","10","55.43","4.74","51.65","42.75","8.9","54.71","4.88","23","18","-5","264","13.14","5.97","0.3","3.85","100.25","56.02","37.31","28.61","51.02","29.39","50.2"
"Kris Russell","14-15","CGY","D","79","1483.62","3","10","13","7","0.53","0.28","8.8","0.36","1257","1667","-410","42.99","-2.42","73","57","16","56.15","11.15","49.87","60.79","-10.92","45.07","-2.06","6","9","3","190","7.68","3.44","0.14","3.26","104.03","50.1","38.65","28.76","45.45","28.99","50.28"
"Kris Versteeg","14-15","CHI","R","61","820.25","10","16","26","21","1.9","1.54","35.42","2.59","847","712","135","54.33","1.18","37","24","13","60.66","9.62","29.21","29.92","-0.71","49.4","-1.24","12","11","-1","191","13.97","7.3","0.53","9.26","102.18","67.3","27.82","30.74","52.68","29.07","50.01"
"Kyle Baun","14-15","CHI","R","3","37.62","--","--","--","--","--","--","0.3","0.48","29","26","3","52.73","-2.25","--","1","-1","--","-40","0.74","0.81","-0.07","47.74","1.8","--","--","--","8","12.76","0.32","0.51","--","92.31","71.43","24.48","29.75","52.23","28.47","47.94"
"Kyle Brodziak","14-15","MIN","C","73","747.9","8","11","19","14","1.52","1.12","11.6","0.93","580","716","-136","44.75","-8.26","27","37","-10","42.19","-13.26","23.16","23.63","-0.47","49.5","-7.41","13","5","-8","130","10.43","5.85","0.47","9.88","98.38","36.29","21.5","28.12","50.5","28.33","49.9"
"Kyle Chipchura","14-15","ARI","C","70","820.1","3","10","13","7","0.95","0.51","12.41","0.91","780","787","-7","49.78","1.93","14","30","-16","31.82","-5.22","29.27","32.44","-3.17","47.43","2.99","22","22","--","118","8.63","6.16","0.45","4.17","96.22","34.74","24.29","28.74","48.17","28.7","50.08"
"Kyle Clifford","14-15","L.A","L","80","837.92","6","9","15","12","1.07","0.86","24.95","1.79","764","648","116","54.11","-1.18","31","25","6","55.36","0.15","30.21","26.35","3.86","53.41","-1.03","25","16","-9","186","13.32","9.94","0.71","5.31","100.39","55.43","21.69","28.83","53.22","27.99","49.38"
"Kyle Cumiskey","14-15","CHI","D","7","84.55","--","--","--","--","--","--","1.27","0.9","86","77","9","52.76","0.94","2","3","-1","40","-1.67","3.36","3.68","-0.32","47.73","-5.5","--","1","1","11","7.81","0.25","0.18","--","97.98","57.14","25.01","27.45","53.19","28.16","49.44"
"Kyle Okposo","14-15","NYI","R","60","891.33","11","20","31","24","2.09","1.62","40.84","2.75","961","814","147","54.14","1.78","39","41","-2","48.75","-3.6","44.94","38.56","6.38","53.82","-2.59","6","13","7","245","16.49","13.13","0.88","7.91","98.14","66.29","30.93","31.07","52.16","29.62","50.22"
"Kyle Palmieri","14-15","ANA","C","57","677.25","8","9","17","12","1.51","1.06","20.49","1.82","633","606","27","51.09","-0.08","27","24","3","52.94","1.85","25.91","26.95","-1.04","49.02","-2.72","10","8","-2","165","14.62","7.28","0.64","9.52","101.66","49.67","24.8","30.15","51.1","29.05","50.05"
"Kyle Quincey","14-15","DET","D","73","1193.52","3","11","14","10","0.7","0.5","24.38","1.23","1053","934","119","52.99","-0.51","47","37","10","55.95","6.67","41.49","37.15","4.34","52.76","1.51","23","13","-10","202","10.15","3.28","0.16","3.8","101.81","53.64","34.93","27.84","53.38","29.06","49.44"
"Kyle Turris","14-15","OTT","C","82","1160.38","12","23","35","27","1.81","1.4","37.99","1.96","1128","1114","14","50.31","0.11","53","50","3","51.46","0.15","46.04","46.59","-0.55","49.7","-2.12","15","21","6","272","14.06","12.18","0.63","8.45","101.21","50.7","30.01","30.64","50.25","29.3","49.78"
"Ladislav Smid","14-15","CGY","D","31","387.38","--","1","1","--","0.15","--","-3.3","-0.51","303","426","-123","41.56","-4.03","7","20","-13","25.93","-30.12","13.14","17.96","-4.82","42.25","-2.96","3","4","1","40","6.2","0.91","0.14","--","94.13","41.63","26.49","25.76","44.14","27.65","50.1"
"Lance Bouma","14-15","CGY","L","78","915.17","15","15","30","25","1.97","1.64","18.21","1.19","715","1003","-288","41.62","-4.12","39","32","7","54.93","6.75","31.77","35.9","-4.13","46.95","0.78","14","19","5","161","10.56","11.62","0.76","16.13","103.03","34.93","24.12","29.9","45.26","28.87","50.34"
"Landon Ferraro","14-15","DET","C","3","35.07","1","--","1","1","1.71","1.71","0.95","1.63","21","29","-8","42","-8.74","1","--","1","100","50","0.79","1.68","-0.89","31.98","-22.65","--","--","--","6","10.27","0.35","0.6","25","108.33","40.91","23.2","28.09","48.79","28.92","51.8"
"Lars Eller","14-15","MTL","C","77","995.43","12","9","21","18","1.27","1.08","20.6","1.24","837","926","-89","47.48","-1.52","32","39","-7","45.07","-12.15","30.38","36.89","-6.51","45.16","-4.75","17","16","-1","212","12.78","9.04","0.54","9.23","98.86","37.48","26.88","28.8","47.81","28.66","49.81"
"Lauri Korpikoski","14-15","ARI","L","69","842.98","1","10","11","5","0.78","0.36","0.68","0.05","701","892","-191","44.01","-5.95","14","39","-25","26.42","-12.83","25.97","35.12","-9.15","42.51","-4.84","6","9","3","133","9.47","6.98","0.5","1.56","95.7","46.28","25.18","29.35","50.12","28.86","50.22"
"Lee Stempniak","14-15","NYR/ WPG","R","71","784.3","14","10","24","17","1.84","1.3","26.43","2.02","701","689","12","50.43","-0.07","31","24","7","56.36","0.26","31.9","32.52","-0.62","49.52","-1.13","9","8","-1","176","13.46","10.61","0.81","14.14","102.25","44.66","22.86","28.38","49.34","28.52","49.63"
"Leo Komarov","14-15","TOR","C","62","725.52","7","14","21","16","1.74","1.32","16.59","1.37","606","684","-78","46.98","-0.42","29","32","-3","47.54","5.03","24.13","27.56","-3.43","46.68","2.53","6","10","4","115","9.51","5.05","0.42","10.45","99.74","40.34","24.96","29.03","46.59","28.63","49.65"
"Leon Draisaitl","14-15","EDM","C","37","398.47","1","6","7","7","1.05","1.05","8.11","1.22","397","365","32","52.1","2.48","11","25","-14","30.56","-12.04","15.32","15.77","-0.45","49.28","2.57","2","8","6","60","9.03","3.13","0.47","2.63","93.21","79.11","22.27","29.98","48.23","28.39","49.91"
"Liam O'brien","14-15","WSH","L","13","97.32","1","1","2","2","1.23","1.23","3.45","2.13","87","74","13","54.04","3.98","4","--","4","100","48.84","2.84","2.17","0.67","56.69","3.76","7","4","-3","22","13.56","1.19","0.73","6.25","107.69","60.66","15.67","27.08","49.44","27.47","48.13"
"Linden Vey","14-15","VAN","R","75","826.75","4","11","15","10","1.09","0.73","8.42","0.61","698","764","-66","47.74","-1.65","26","34","-8","43.33","-5.14","26.28","33.14","-6.86","44.23","-3.93","7","7","--","93","6.75","3.14","0.23","9.52","99.19","51.89","23.22","28.73","49.05","28.29","49.7"
"Logan Couture","14-15","S.J","C","82","1097.38","16","17","33","29","1.8","1.59","39.13","2.14","1122","1101","21","50.47","-1.44","46","51","-5","47.42","0.48","47.19","45.51","1.68","50.91","-0.6","4","8","4","309","16.89","14.21","0.78","9.58","99.3","50.07","27.66","30.67","51.83","29.76","50.34"
"Loui Eriksson","14-15","BOS","L","81","1093.02","11","17","28","23","1.54","1.26","33.31","1.83","1019","914","105","52.72","1.65","39","40","-1","49.37","-1.39","37.3","36.63","0.67","50.45","-0.54","6","7","1","174","9.55","10.58","0.58","10.58","99.42","49.1","27.59","30.22","50.19","29.04","49.9"
"Lubomir Visnovsky","14-15","NYI","D","53","847.67","3","11","14","9","0.99","0.64","24.55","1.74","864","718","146","54.61","1","41","43","-2","48.81","-3.82","42.02","32.49","9.53","56.4","-0.79","2","7","5","132","9.34","2.48","0.18","4.69","97.99","53.19","32.96","27.29","51.33","28.65","49.38"
"Luca Sbisa","14-15","VAN","D","76","1203.27","2","6","8","3","0.4","0.15","6.47","0.32","1056","1190","-134","47.02","-3.37","49","64","-15","43.36","-7.23","43.36","52.85","-9.49","45.07","-3.23","12","13","1","162","8.08","2.44","0.12","2.67","98.44","48.96","33.24","26.98","50.79","28.69","50.03"
"Lucas Lessio","14-15","ARI","L","26","319.48","2","3","5","3","0.94","0.56","4.61","0.87","276","290","-14","48.76","0.52","7","17","-10","29.17","-5.68","11.68","10.8","0.88","51.96","7.94","3","3","--","61","11.46","4.02","0.75","4.65","93.83","56.91","25.03","29.2","48.95","28.44","49.82"
"Luke Adam","14-15","CBJ","C","3","18.88","--","--","--","--","--","--","-0.3","-0.95","9","9","--","50","2.61","--","--","--","--","--","0.08","0.63","-0.55","11.27","-38.79","2","--","-2","1","3.18","--","--","--","100","30","13.9","26.28","44.25","26.99","49.21"
"Luke Gazdic","14-15","EDM","L","40","294.68","2","1","3","2","0.61","0.41","0.1","0.02","211","286","-75","42.45","-5.24","6","10","-4","37.5","-0.46","7.86","11.77","-3.91","40.04","-4.9","11","9","-2","46","9.37","2.23","0.45","7.69","97.77","55.19","14.41","27.42","47.56","27.13","49.23"
"Luke Glendening","14-15","DET","C","82","886.73","9","6","15","11","1.01","0.74","11.42","0.77","618","776","-158","44.33","-11.75","28","24","4","53.85","3.36","25.11","31.35","-6.24","44.47","-9.15","15","12","-3","123","8.32","7.41","0.5","10.71","102.15","36","23.18","28.06","52.58","28.65","49.76"
"Luke Schenn","14-15","PHI","D","58","883.55","3","10","13","8","0.88","0.54","16.98","1.15","845","830","15","50.45","0.74","34","37","-3","47.89","-5.14","29.97","34.64","-4.67","46.39","-1.64","5","5","--","146","9.91","2.08","0.14","4.76","99.59","53.64","31.48","27.46","48.78","28.55","49.59"
"Luke Witkowski","14-15","T.B","D","16","226.12","--","--","--","--","--","--","2.08","0.55","198","192","6","50.77","0.92","10","9","1","52.63","-3.47","7.5","6.96","0.54","51.87","2.09","5","5","--","27","7.16","0.27","0.07","--","99.32","46.32","30.5","27.43","52.26","28.59","50.82"
"Magnus Paajarvi","14-15","STL","L","10","94.58","--","--","--","--","--","--","0.68","0.43","80","68","12","54.05","1.11","1","3","-2","25","-39","2.87","2.94","-0.07","49.4","3.66","3","1","-2","14","8.88","0.52","0.33","--","94.22","45.71","20.2","28.91","51.76","28.39","49.14"
"Manny Malhotra","14-15","MTL","C","58","477.9","1","3","4","2","0.5","0.25","-2.98","-0.37","290","521","-231","35.76","-14.64","8","11","-3","42.11","-16.37","9.37","17.54","-8.17","34.82","-16.2","5","4","-1","74","9.29","2.21","0.28","2.38","100.73","18.82","17.22","27.51","49.64","27.95","49.43"
"Marc-andre Cliche","14-15","COL","R","74","614.93","2","4","6","5","0.59","0.49","-2.74","-0.27","381","616","-235","38.21","-5.43","14","19","-5","42.42","-8.62","14.86","23.37","-8.51","38.87","-4.66","7","8","1","88","8.59","2.98","0.29","3.45","99.86","46.19","17.42","27.14","42.67","27.48","49.81"
"Marc-edouard Vlasic","14-15","S.J","D","70","1200.4","5","8","13","9","0.65","0.45","23.35","1.17","1193","1090","103","52.26","1.88","45","43","2","51.14","6.29","49.68","43.51","6.17","53.31","4","8","7","-1","184","9.2","2.69","0.13","7.35","99.88","44.12","35.47","28.45","51.25","29.38","50.24"
"Marcel Goc","14-15","PIT/ STL","C","74","667.48","3","5","8","4","0.72","0.36","10.88","0.98","519","522","-3","49.86","-2.16","13","16","-3","44.83","-7.85","19.77","20.42","-0.65","49.19","-2.7","3","3","--","115","10.34","5.04","0.45","4.48","98.94","45.4","18.78","27.17","50.28","28.04","49.61"
"Marc Methot","14-15","OTT","D","45","870.77","1","8","9","3","0.62","0.21","20.46","1.41","872","730","142","54.43","4.35","40","22","18","64.52","16.4","37.65","25.83","11.82","59.31","7.81","8","4","-4","81","5.58","1.39","0.1","2.44","103.27","56.05","40.07","29.46","49.71","28.99","49.52"
"Marco Scandella","14-15","MIN","D","64","1129.63","8","5","13","12","0.69","0.64","23.3","1.24","1048","954","94","52.35","2.21","47","41","6","53.41","-1.79","42.84","34.25","8.59","55.57","0.72","20","7","-13","210","11.15","4.09","0.22","8.89","99.77","42.95","37.23","27.28","50.35","28.93","50.39"
"Marc Staal","14-15","NYR","D","80","1445.3","5","11","16","8","0.66","0.33","13.28","0.55","1232","1393","-161","46.93","-4.12","57","47","10","54.81","-3.16","56.46","63.15","-6.69","47.2","-4.45","18","8","-10","185","7.68","3.83","0.16","5.75","101.9","43.6","36.96","27.45","51.6","29.2","50.14"
"Marcus Foligno","14-15","BUF","L","57","757.37","7","10","17","15","1.35","1.19","-0.04","--","514","853","-339","37.6","-0.75","25","30","-5","45.45","6.04","21.22","31.24","-10.02","40.45","-2.35","13","10","-3","86","6.81","4.93","0.39","13.21","101.67","43.19","27.52","29.37","38.71","28.68","50.25"
"Marcus Johansson","14-15","WSH","C/L","82","1028.95","15","13","28","22","1.63","1.28","35.58","2.07","980","868","112","53.03","2.24","39","38","1","50.65","-2.32","36.8","34","2.8","51.98","-0.6","3","13","10","204","11.9","8.73","0.51","13.89","99.85","57.89","26.43","29.89","51.02","28.73","49.58"
"Marcus Kruger","14-15","CHI","C","81","853.72","7","9","16","13","1.12","0.91","24.32","1.71","806","732","74","52.41","-1.51","19","25","-6","43.18","-13.04","30.75","29.16","1.59","51.33","0.9","16","11","-5","173","12.16","8.03","0.56","5.98","97.91","25.29","21.69","28.81","50.88","28.79","50.05"
"Marek Zidlicky","14-15","N.J/ DET","D","84","1421.25","1","12","13","6","0.55","0.25","18.21","0.77","1143","1121","22","50.49","3.19","45","42","3","51.72","3.55","47.95","48.75","-0.8","49.59","1.71","20","10","-10","185","7.81","3.34","0.14","1.2","101.04","55.45","35.75","27.26","47.82","28.57","50.02"
"Marian Gaborik","14-15","L.A","R","69","915.35","13","12","25","20","1.64","1.31","44.62","2.92","973","660","313","59.58","5.26","45","31","14","59.21","6.03","39.73","26.71","13.02","59.8","6.27","7","6","-1","211","13.83","12.5","0.82","10.4","99.94","55.59","27.42","31.4","54.72","29.42","49.86"
"Marian Hossa","14-15","CHI","R","82","1119.8","11","26","37","26","1.98","1.39","53.71","2.88","1182","952","230","55.39","2.47","54","35","19","60.67","9.88","49.26","42.93","6.33","53.43","4.2","12","10","-2","327","17.52","14.02","0.75","5.98","102.19","55.13","28.13","31.32","51.55","29.89","50.4"
"Mark Alt","14-15","PHI","D","1","9.42","--","--","--","--","--","--","0.2","1.27","12","5","7","70.59","41.64","--","1","-1","--","-100","0.3","0.34","-0.04","46.88","21.23","--","--","--","6","38.22","0.05","0.32","--","75","50","19.49","22.75","40.01","26.78","49.96"
"Mark Arcobello","14-15","EDM/ NSH/ PIT/ ARI","R","77","976.97","13","9","22","17","1.35","1.04","28.2","1.73","936","849","87","52.44","2.9","31","40","-9","43.66","5.86","34.45","36.59","-2.14","48.49","1","5","10","5","200","12.28","8.04","0.49","12.15","98.26","60.72","26.26","29.71","49.1","28.61","49.52"
"Mark Barberio","14-15","T.B","D","52","805.58","1","4","5","3","0.37","0.22","12.12","0.9","755","676","79","52.76","0.55","24","30","-6","44.44","-16.51","30.27","23.98","6.29","55.8","3.13","4","4","--","115","8.57","2.28","0.17","1.96","97.62","55.5","32.2","27.28","52.02","28.22","49.4"
"Mark Borowiecki","14-15","OTT","D","63","838.58","1","8","9","5","0.64","0.36","6.42","0.46","708","810","-102","46.64","-4.67","34","26","8","56.67","5.01","28.28","30.57","-2.29","48.05","-3.43","28","19","-9","76","5.44","1.16","0.08","3.45","103.67","43.53","28.19","26.82","50.83","28.75","49.62"
"Mark Fayne","14-15","EDM","D","74","1088.25","2","4","6","3","0.33","0.17","2.15","0.12","873","1015","-142","46.24","-2.95","29","50","-21","36.71","-4.33","30.35","43.37","-13.02","41.17","-5.38","6","--","-6","164","9.04","2.09","0.12","3.12","96.25","43.28","29.93","27.42","49.03","29.18","50.4"
"Mark Fistric","14-15","ANA","D","9","123.55","--","--","--","--","--","--","-0.28","-0.14","110","124","-14","47.01","-4.12","5","8","-3","38.46","-16.54","2.89","5.12","-2.23","36.08","-17.25","1","--","-1","9","4.37","0.1","0.05","--","95.29","47.37","27.95","26.88","50.76","28.46","48.47"
"Mark Fraser","14-15","N.J","D","34","484.4","--","2","2","1","0.25","0.12","-4.05","-0.5","317","454","-137","41.12","-6.04","13","17","-4","43.33","-8.06","13.29","20.36","-7.07","39.49","-8.03","16","8","-8","49","6.07","0.71","0.09","--","101.39","41.32","29.02","26.64","48.06","28.26","49.22"
"Mark Giordano","14-15","CGY","D","61","1114.55","4","17","21","11","1.13","0.59","21.77","1.17","985","1054","-69","48.31","5.73","42","39","3","51.85","5.04","38.42","40.73","-2.31","48.54","3.8","15","14","-1","221","11.9","3.81","0.21","4.6","101.25","42.2","37.79","29.45","43.19","29.66","50.74"
"Mark Letestu","14-15","CBJ","C","54","527.4","6","5","11","9","1.25","1.02","6.08","0.69","363","490","-127","42.56","-7.32","16","23","-7","41.03","-9.82","14.51","20.61","-6.1","41.32","-8.2","--","4","4","83","9.44","3.79","0.43","11.32","99.37","43.2","20.63","27.67","47.54","27.84","49.09"
"Marko Dano","14-15","CBJ","C","35","446.18","8","12","20","15","2.69","2.02","24.95","3.36","414","351","63","54.12","6.98","24","13","11","64.86","20.78","19.36","15.23","4.13","55.97","7.79","7","7","--","123","16.54","6.74","0.91","10","103.62","44.49","27.18","29.32","46.76","28.55","48.72"
