year,team,weighted_goalie_save_percentage,weighted_GPS,player_points
2018,Los Angeles Kings,0.9233851911794457,9.937770584665182,7.841463414634147
2018,Philadelphia Flyers,0.9065534921275737,4.291320145337101,8.451219512195122
2018,Columbus Blue Jackets,0.9159252166901835,10.637492441040113,7.634146341463414
2018,New Jersey Devils,0.9105621850433381,6.097621447288853,7.682926829268292
2018,Florida Panthers,0.9186910123757354,7.3067965104483665,8.158536585365853
2018,Colorado Avalanche,0.9173770325203252,8.456463414634147,8.28048780487805
2018,St Louis Blues,0.9141692713618836,7.344489547391923,7.451219512195122
2018,Dallas Stars,0.9140957015409571,7.185786699107866,7.426829268292683
2018,Calgary Flames,0.9082663967611336,7.204878542510121,7.2073170731707314
2018,Carolina Hurricanes,0.896970814754763,4.646270774219699,7.487804878048781
2018,New York Islanders,0.9031705442039247,6.479890754602469,8.682926829268293
2018,Edmonton Oilers,0.9040643855031383,8.012512654383478,7.475609756097561
2018,New York Rangers,0.9141811550151976,9.160688956433638,7.439024390243903
2018,Chicago Blackhawks,0.9110548196454046,4.1401059710617485,7.475609756097561
2018,Vancouver Canucks,0.9081836404130391,7.732577444826888,7.134146341463414
2018,Detroit Red Wings,0.9066869424168694,7.219059205190592,7.012195121951219
2018,Montreal Canadiens,0.9057052866113025,5.003504152319222,6.548780487804878
2018,Arizona Coyotes,0.9107762068269036,6.072126843062009,6.7439024390243905
2018,Ottawa Senators,0.8991298885511652,6.062208713272543,7.2317073170731705
2018,Buffalo Sabres,0.9039041794087667,5.823282364933741,6.426829268292683
2019,Tampa Bay Lightning,0.918053769961593,9.398928643622398,10.560975609756097
2019,Boston Bruins,0.9166692292130285,7.626846044911996,8.524390243902438
2019,Calgary Flames,0.9046365490516012,5.825209055680196,9.682926829268293
2019,Washington Capitals,0.9091414100486224,8.248480551053483,9.170731707317072
2019,New York Islanders,0.9286985858585859,9.424040404040403,7.2560975609756095
2019,San Jose Sharks,0.8933109756097561,5.62859756097561,9.670731707317072
2019,Nashville Predators,0.9169650122050448,8.444019528071603,7.573170731707317
2019,Toronto Maple Leafs,0.9134439918533606,9.620061099796335,9.341463414634147
2019,Pittsburgh Penguins,0.9170436893203885,8.658252427184467,8.902439024390244
2019,Carolina Hurricanes,0.9103355732030137,5.535165953980859,7.829268292682927
2019,St Louis Blues,0.9112737588652483,5.7328672745694025,8.048780487804878
2019,Winnipeg Jets,0.9147163724893488,10.202454858997768,8.878048780487806
2019,Columbus Blue Jackets,0.9085721838145588,8.269113460756405,8.182926829268293
2019,Montreal Canadiens,0.9116225071225071,10.207631257631258,8.170731707317072
2019,Vegas Golden Knights,0.9097458350264122,8.329703372612759,7.817073170731708
2019,Dallas Stars,0.9291849440488301,9.68122075279756,6.902439024390244
2019,Colorado Avalanche,0.9127069701280228,7.5271083113188375,8.378048780487806
2019,Arizona Coyotes,0.9169465045592705,8.401702127659574,6.548780487804878
2019,Florida Panthers,0.8963280744336569,4.172734627831716,8.792682926829269
2019,Chicago Blackhawks,0.903797401542834,5.076938692651238,8.902439024390244
2019,Minnesota Wild,0.909969512195122,9.195121951219512,6.963414634146342
2019,Philadelphia Flyers,0.8986875636067576,3.5120089558314675,8.048780487804878
2019,Vancouver Canucks,0.9057533695433515,8.41398109032388,7.012195121951219
2019,Anaheim Ducks,0.913578659647702,8.403219275156914,6.365853658536586
2019,Edmonton Oilers,0.9010901339829476,6.0581404790905395,7.5
2019,New York Rangers,0.9096431593794077,7.980495667942776,7.2317073170731705
2019,Buffalo Sabres,0.9067239983812223,7.236665317685148,7.304878048780488
2019,Detroit Red Wings,0.90662004048583,7.667793522267207,7.353658536585366
2019,New Jersey Devils,0.9012454434993924,4.049939246658567,7
2019,Los Angeles Kings,0.9044279635258359,4.654528875379939,6.402439024390244
2019,Ottawa Senators,0.9026937984496124,5.937392900856794,8.085365853658537
