team,iCF/60_mean,P1_mean,P1/60_mean,GS_mean,GS/60_mean,CF_mean,Rel CF%_mean,ixGF/60_mean,ZSR_mean,CF% QoT_mean,CF% QoC_mean,TOI% QoT_mean,TOI% QoC_mean,iCF/60_sd,P1_sd,P1/60_sd,GS_sd,GS/60_sd,CF_sd,Rel CF%_sd,ixGF/60_sd,ZSR_sd,CF% QoT_sd,CF% QoC_sd,TOI% QoT_sd,TOI% QoC_sd,iCF/60_max,P1_max,P1/60_max,GS_max,GS/60_max,CF_max,Rel CF%_max,ixGF/60_max,ZSR_max,CF% QoT_max,CF% QoC_max,TOI% QoT_max,TOI% QoC_max,year
CBJ,9.644516129032258,9.483870967741936,0.7390322580645161,14.753870967741936,1.028709677419355,583.8387096774194,-2.784838709677419,0.39580645161290323,49.77290322580645,49.30741935483871,49.460967741935484,28.566774193548387,28.644193548387097,3.8552897329164746,8.842589996684364,0.5939267903185245,13.335853847784264,1.2064099412042986,369.11272865022266,11.364482352478046,0.2612760250966831,4.408207642983248,1.679106841432741,1.1676539294348864,1.2266550373455294,0.7896951909589268,16.17,32,1.78,41.79,3.07,1180,18.07,0.91,65,54.63,50.52,30.73,29.77,2014
CGY,9.79325,7.125,0.88025,7.143,0.7085,432.625,-0.92575,0.42325,52.321,45.97575,50.30325,28.4325,28.3425,3.4730895043359027,7.939474567643403,0.8122159858635556,10.546766961175036,1.112766361083482,394.60728205556734,5.891823490097232,0.27711320930123623,11.71075766670138,1.454469482099564,1.0352167802210714,2.2328236119432456,0.9632656794627164,14.82,27,4.39,33.28,5.4,1349,14.09,1.3,81.82,49.87,52.06,31.55,29.76,2014
CHI,11.965172413793104,13,1.0844827586206898,27.012758620689656,2.0124137931034483,729.0344827586207,-0.5320689655172414,0.49551724137931036,54.35655172413793,52.91965517241379,49.76103448275862,28.486551724137932,28.700344827586207,3.734970472908392,10.464224768228174,0.7908521001647372,20.122246022136036,0.9620760853948455,446.4526436859649,4.396130911958138,0.2737123908528877,14.790195902272094,1.1775776673160787,0.45859525282249697,1.4524223014922073,0.7502165533013059,20.76,38,3.31,70.7,4.86,1533,10.19,0.97,70.59,55.27,50.67,31.62,30.24,2014
COL,10.424642857142857,11.642857142857142,0.8996428571428572,14.321785714285715,1.1957142857142857,631.6071428571429,0.23285714285714293,0.4057142857142857,53.53785714285714,46.17464285714286,49.94857142857143,28.533214285714287,28.53035714285714,4.185160275830728,11.801488561835422,0.8377902245296612,15.294571308406669,0.8534610519500977,414.0543298834563,5.935093282765848,0.25322261573898397,8.798542117092092,1.1880375419397324,0.4997237332004654,2.372612333634445,1.1011256265761167,26.43,45,3.8,49.97,2.66,1282,25.21,0.96,80,48.88,50.68,32.19,29.86,2014
DAL,10.336896551724138,10.724137931034482,0.7627586206896552,17.690344827586205,1.4293103448275861,649.8275862068965,0.03896551724137935,0.43689655172413794,51.35896551724138,50.420344827586206,49.69034482758621,28.465172413793102,28.650689655172414,4.067508980979,11.243717457585364,0.6581733192910519,16.994016695539518,0.9068388226395612,438.18457208329767,2.37894686307616,0.2876766966116634,5.323141087223103,0.6674283415715914,1.5594103344318977,1.2583453440634287,0.7438890615949335,19.28,45,2.35,63.92,3.47,1351,7.74,0.98,61.54,51.75,55.48,31.05,29.99,2014
DET,10.80942857142857,8.285714285714286,0.752,13.970285714285714,1.404,495.51428571428573,2.204,0.39,53.06857142857143,51.099714285714285,49.62657142857143,28.559142857142856,28.68542857142857,4.318766124755557,8.198175652766501,0.7024444713243302,12.894012857253758,0.9932098883684863,359.94259112747835,8.270286359648512,0.23888220084877176,11.350852816588962,0.9102794842771088,0.55302346964951965,1.4708588356078613,0.867380582922083,19.96,30,2.48,43.19,3.56,1171,30.4,0.84,71.43,52.46,50.73,31.12,30.14,2014
EDM,9.296756756756757,7.216216216216216,0.7405405405405405,4.744054054054054,0.3178378378378378,470.35135135135135,-1.468918918918919,0.36405405405405405,43.953513513513514,44.572432432432436,50.056216216216214,28.556216216216217,28.594054054054055,3.6730860882113032,9.0096711468385,0.6655863995419793,10.33036179302423,0.8909362588970197,366.15518994426816,4.726275714781368,0.26439090860419645,12.478482861892086,1.5893489327488883,0.7152441360641649,1.6069698043062142,0.7292441271597576,15.19,33,2.89,35.9,2.31,1133,7.18,1.1,81.82,51.58,51.38,31.65,29.81,2014
FLA,10.535142857142857,8.142857142857142,0.7062857142857143,13.516857142857143,1.0365714285714285,541.5714285714286,-1.2397142857142858,0.39342857142857146,50.13457142857143,50.514857142857146,49.75,28.538,28.758857142857142,3.9916010140621743,7.428652229683378,0.5472825150326878,12.15697373609765,1.263999122433479,397.7175531716451,5.524480005188823,0.274622123880014,6.977937223790399,0.8207147940114424,0.7121178025480631,1.4249515987652102,0.60706028108743,20.81,27,1.9,35.5,4.58,1451,18.51,0.99,72.73,53.25,51.86,30.74,29.51,2014
LAK,12.0156,10.32,0.764,27.1952,1.934,798.32,-1.2984,0.4964,54.8052,55.2496,49.3924,28.5416,28.7728,3.3640663390208783,7.603288762108143,0.45245625939605105,17.93513454089486,0.8595444529904586,414.09758511732474,4.66783111662508,0.25154323684011065,3.3404928778051106,1.0018835594352602,0.5950999915980505,1.4139562699508545,0.6926911288590317,20.18,30,1.77,68.28,3.5,1454,6.24,0.96,59.26,56.68,50.21,30.73,29.9,2014
MIN,9.775625,8.65625,0.7721875,12.0575,0.8746875,523.25,-0.375625,0.339375,46.0765625,48.2653125,50.2828125,28.70875,28.46,3.5188835633277304,8.54064051008943,0.7706877296369152,13.797080570108465,0.8924666231221741,401.3683048386261,4.563245122540219,0.24370708886138362,12.313752764988342,1.4156680501536394,1.2123297602470395,2.1640445258075034,1.0076801848000734,19.42,32,4.06,48.2,2.53,1417,9.13,0.92,64.44,50.75,55.05,32.64,29.81,2014
MTL,9.627941176470587,8.705882352941176,0.6658823529411765,10.256176470588235,0.21970588235294122,556.7941176470588,-4.8882352941176475,0.4214705882352941,43.82911764705882,46.19529411764706,49.546176470588236,28.27,28.345882352941178,4.941634976286611,9.656303991363286,0.7007879446134244,13.443287840700076,2.23008422900329,431.76535289940693,12.491099975967918,0.3765644727520607,11.363497212338757,1.6636492114482029,1.3966583814881521,1.8044624818723298,1.3389098180576857,21.54,38,3.08,44.47,6.4,1407,14.56,1.79,71.43,50.11,51,32.29,29.72,2014
NJD,9.476333333333333,8.3,0.6926666666666667,16.984333333333332,1.3296666666666668,568.7333333333333,-0.6306666666666666,0.44,55.547333333333334,53.802,49.46333333333333,28.762333333333334,28.741666666666667,2.890308995930024,7.34447951255532,0.46826115122560236,14.141734928275572,0.7058254318384151,363.40249684426175,3.584628036619635,0.2583635503276943,9.850388031332374,1.0582105911265554,0.40120794619742217,1.21401495001115,0.6335128299783098,15.16,27,1.53,59.56,2.88,1222,6.99,0.91,100,55.97,49.94,31.02,29.73,2014
NSH,10.05655172413793,10.655172413793103,0.8227586206896552,14.417586206896551,1.163448275862069,646.8620689655172,-0.054137931034482764,0.40620689655172415,51.40448275862069,48.58034482758621,49.79137931034483,28.61241379310345,28.669310344827586,3.8594968915854353,8.901347659078551,0.5919091179741082,12.917302531093826,0.8384563872381751,409.32633890837997,4.900501080240512,0.2400061575564774,10.690850756674037,0.9720540944626362,0.6786263654194147,1.3802759951039139,0.6694290266151272,18.72,29,2.1,45.17,2.92,1396,10.08,1.01,80,50.6,50.64,30.76,29.83,2014
NYI,11.053235294117647,9.088235294117647,0.7155882352941176,12.935588235294118,1.1073529411764707,574.5588235294117,0.07499999999999998,0.48970588235294116,52.455,49.45205882352941,49.78558823529412,28.43235294117647,28.681470588235292,3.252471992834239,10.334900116972952,0.609640684916847,12.419226831733093,0.7381192677853193,379.776584337022,4.37190357957388,0.31041014211521145,7.719696669343081,1.165607604360931,0.5280334652874361,1.7863422231824504,0.884547932315304,16.03,38,2,44.17,2.77,1247,8.04,1.25,76,51.86,50.42,32.29,29.88,2014
NYR,10.939032258064517,10.290322580645162,0.6538709677419354,19.71741935483871,1.1648387096774193,718.0645161290323,-1.1425806451612903,0.45838709677419354,49.12935483870967,50.71354838709677,49.80774193548387,28.529032258064518,28.761935483870968,3.5018617475458296,9.980626394460744,0.577579301449044,16.906695314330737,1.2626555903273649,450.9047893206037,4.247123707280757,0.303941845031727,12.176237496447435,1.1747951548733846,0.9507355386836702,1.439081547003064,0.7713080636375181,21.52,33,1.95,47.3,3.18,1369,6.31,0.99,66.34,53.92,53.76,30.92,29.94,2014
OTT,12.707037037037036,11.74074074074074,0.9192592592592592,20.504074074074072,1.637037037037037,754.3703703703703,0.367037037037037,0.4937037037037037,51.15222222222222,51.828148148148145,49.59777777777778,28.985185185185184,28.645925925925926,3.875596048267251,10.04448793576546,0.5136065983724682,14.939326073580546,0.7908554998559609,427.2660086705262,3.2999275222982782,0.2630464736381145,5.563398472525814,1.4777192328227085,0.34174139270386733,1.4904758413400172,0.75441398173712,21.36,33,1.86,57.2,3.25,1803,11.21,1.01,64.44,54.34,50.08,31.56,29.61,2014
PHI,10.595925925925926,11.074074074074074,1.0533333333333335,16.50148148148148,1.2737037037037038,723.0370370370371,-1.521111111111111,0.4025925925925926,50.4362962962963,48.91074074074074,49.85,28.837407407407408,28.660740740740742,2.8339117559401603,9.055070512939254,1.0713435131072213,15.587669116645648,1.390246652571318,434.62605336979766,6.109614323301201,0.23323135744763415,8.678043535333273,1.067671535221628,0.527067358124178,1.6774169533326044,0.9334300926645432,15.79,30,5.29,51.2,6.71,1313,13.16,0.85,75,50.95,51.07,31.21,29.7,2014
PIT,10.348648648648648,8.756756756756756,0.73,12.625675675675677,0.8013513513513514,511.6756756756757,-2.3427027027027028,0.43405405405405406,47.167027027027025,48.262702702702704,49.58756756756757,28.584864864864866,28.84891891891892,3.40454040148525,10.390715421325279,0.6111919138499425,17.09591334217049,1.2837773304721631,375.08614225816734,8.839807265573866,0.2413326365029012,10.948442016222334,1.544692793349482,0.7808805763203968,1.4312089326890773,0.6995744094478832,22.05,43,2.15,61.21,3.28,1291,16.41,0.94,62.5,50.78,50.36,31.63,29.98,2014
SJS,12.668214285714285,11.285714285714286,1.1078571428571429,23.79357142857143,2.0282142857142857,731.25,-1.3407142857142857,0.6417857142857143,50.59464285714286,52.628928571428574,49.52357142857143,28.652857142857144,28.756785714285712,3.555965309970597,9.767129844372164,1.0399870267811113,19.23604183014285,1.3762860748363182,473.15799765061644,4.059968006233573,0.36452966725203356,6.610578773418915,1.0826419649813246,0.4687668162768435,1.2182344758277188,0.8487858586607304,22.62,33,5.26,61.77,7.08,1501,6.98,1.36,65,54.17,50.12,30.59,30.06,2014
STL,10.795555555555556,11.814814814814815,0.8366666666666667,22.003333333333334,1.4425925925925926,683.6666666666666,-0.5125925925925926,0.4474074074074074,51.98851851851852,51.90111111111111,49.91407407407407,28.519259259259258,28.69814814814815,3.3885841533157417,9.683598492919858,0.583002836778954,18.74539389577323,1.1247720883415675,410.3429147582637,4.670785300956931,0.2612630945204557,6.7897998745310835,1.5536862700175431,0.7039900527010261,1.6030497999028792,0.7675838066849119,17.35,31,2.04,55.52,3.57,1459,7.3,1,63.29,53.9,52.12,31.63,30.07,2014
TBL,10.251818181818182,9.424242424242424,0.7393939393939394,16.245151515151516,1.1503030303030304,569.7272727272727,-2.2342424242424244,0.3993939393939394,52.48909090909091,50.734848484848484,49.64424242424242,28.291515151515153,28.76939393939394,3.7769038696939443,9.912209336943704,0.6677665169893751,15.183078805287673,1.1262950458485692,420.76383464534416,6.917192363191439,0.2613419622106661,8.253402466421184,0.7323042452258194,1.0891109628471927,1.1659012640767477,0.5801451294392822,18,32,2.33,44.9,2.92,1244,7.09,0.9,76.47,52.26,51.89,30.51,29.9,2014
TOR,9.368181818181817,8.878787878787879,0.6724242424242424,4.871515151515151,0.050606060606060606,526.3333333333334,-0.7593939393939393,0.4951515151515152,39.53272727272727,42.904545454545456,49.79787878787879,28.735151515151514,28.55030303030303,4.213385259017871,10.772527488238241,0.599265333048675,10.733565088430579,1.5195865790444851,422.94722385501785,12.12349293195703,0.6377113434585884,9.34492016844154,1.7741443199981837,1.0517537662630383,1.854882275934448,1.039872242298558,22.77,45,2.01,40.33,2.9,1232,55.56,3.07,50.57,49.48,52.16,32.58,30.15,2014
VAN,10.624545454545455,8.757575757575758,0.7166666666666667,15.375757575757575,1.0366666666666666,600.4848484848485,-2.743030303030303,0.4312121212121212,46.56969696969697,50.47606060606061,49.550606060606064,28.46121212121212,28.526060606060607,3.6769672378445013,7.96880756069526,0.47527404375440774,13.862112039274317,1.1894002340115235,440.56044713042223,7.114655861691628,0.2673569427721765,9.526777880285813,1.2750905345159296,1.1055709480680653,2.3760310361711365,0.8001169422104003,15.66,27,1.57,48.65,2.7,1340,8.03,0.99,67.18,52.39,51.2,31.79,29.78,2014
WPG,9.785666666666666,9.733333333333333,0.8163333333333334,15.083666666666666,1.0013333333333334,608,-2.961,0.449,52.029666666666664,49.64533333333333,49.72966666666667,28.112000000000002,28.394666666666666,4.466511161300618,10.517418502371338,0.592525182548407,15.41689858415184,1.3219988349239307,444.43842907806624,7.494293162133437,0.2936611934725529,6.339951856302212,0.9522269120089091,1.0890093040777094,2.3543597123575686,1.2279917256076769,22.01,32,2.31,48.69,2.6,1291,4.67,1.07,71.43,51.25,53.41,31.64,29.94,2014
WSH,9.402285714285714,7.885714285714286,0.7028571428571428,10.02057142857143,0.5554285714285714,502.34285714285716,-1.463142857142857,0.366,51.04142857142857,47.25742857142857,50.228,28.27657142857143,28.62,3.252796159789736,8.327034033695272,0.5511782642590295,11.392137366689035,1.1369601960468794,397.79036326844783,4.721164968041488,0.22997698094528046,7.321378905344966,1.079589635700809,1.0797325376875404,1.6128052704328983,0.7821952516889281,24.13,29,2.15,33.52,1.94,1177,6.27,0.83,80,49.27,54,31,29.74,2014
ANA,10.371666666666666,9.86111111111111,0.7188888888888889,16.087222222222223,0.9302777777777778,611.1388888888889,-2.7719444444444443,0.4225,49.37027777777778,50.43222222222222,49.590833333333336,28.392777777777777,28.509444444444444,4.101775573717174,9.541346948272114,0.5940455864074395,13.552558348067636,1.6734506456696185,386.17532308360944,7.714865361085865,0.3168719885740252,9.735735201854812,0.7950924873824826,1.6184372974305445,1.1608607917307647,0.6890944137860289,20.65,39,2.15,48.41,2.89,1230,6.34,1.12,71.43,51.64,51.83,30.34,29.52,2015
ARI,10.05421052631579,6.026315789473684,0.4528947368421053,8.759210526315789,0.5086842105263158,558.7368421052631,-1.5678947368421052,0.3881578947368421,47.67605263157895,48.743947368421054,49.959736842105265,28.201315789473686,28.57657894736842,3.240699483702552,6.231944046626581,0.38566830654625117,10.20314826389489,1.0392465333313612,420.5657505050385,7.168316609612554,0.2111468716852682,9.599761973252306,0.7321443495011081,0.8853171270018058,1.3925441834955177,0.45613698935552394,16.78,21,1.44,29.97,2.24,1438,17.5,0.77,64.31,50.32,53.31,30.71,29.31,2015
BOS,10.817878787878788,9.030303030303031,0.7018181818181818,16.03212121212121,1.2275757575757575,610.5757575757576,-1.0945454545454545,0.40636363636363637,51.24878787878788,50.097575757575754,49.39363636363636,28.37090909090909,28.51787878787879,3.9891554224984125,8.401952334446028,0.5152150918879327,15.558394791393118,1.0853111025848485,415.1501257303669,7.680302358513096,0.23175712208336477,10.098478770827244,2.1850143453519797,0.818553671811668,1.226678349335013,0.7021207053267157,22.14,28,1.6,55.94,3.23,1298,28.17,0.93,85.71,53.03,50.52,30.28,29.74,2015
BUF,7.624411764705882,7.176470588235294,0.5911764705882353,-2.4411764705882355,-0.32794117647058824,442.05882352941177,0.5744117647058824,0.315,39.951470588235296,38.88235294117647,50.40911764705882,28.571470588235293,28.659117647058824,2.8115801565715843,7.3833169364424025,0.43814875504878725,7.485960501804769,0.6704624338639835,289.7683443798418,4.472202488488107,0.1979171850072957,6.328059270856458,2.0863322301800484,0.6285788089596116,1.4602078149171434,0.4561722670821868,13.07,24,1.4,14.91,1.42,923,16.48,0.67,56.25,47.47,53.21,31.63,29.86,2015
CAR,10.8478125,7.90625,0.5671875,16.4090625,0.9640625,644.21875,-2.27375,0.435,53.5696875,51.8959375,49.393125,27.9321875,28.523125,4.071527995946264,6.576396576810425,0.44924477396569,14.356800649838164,1.1688120778752662,430.03486238083445,6.775224671908579,0.34060666937951534,6.424280295764531,1.224077952859792,0.9214870082923643,1.3242374174985487,0.64314969661663135,20.32,20,1.32,51.94,2.74,1626,8.76,1.49,75.56,53.78,50.28,30.75,29.54,2015
CBJ,9.806410256410256,7.6923076923076925,0.7556410256410256,9.04974358974359,0.7369230769230769,470.7435897435897,-1.2343589743589745,0.4205128205128205,47.92769230769231,47.3,49.76307692307692,28.27769230769231,28.47871794871795,3.5807485891695063,8.227533512074423,0.7071730037409325,11.733200866093725,1.16858698715958,351.42077926975816,6.594097757553139,0.3225796410676115,6.179611408979686,1.3972058583209261,0.818442531970114,1.4881133614473794,0.6131762839475134,16.54,34,3.41,43.05,3.36,1166,6.98,1.53,64.29,51.07,52.07,30.58,29.44,2015
CGY,10.49611111111111,8.25,0.7722222222222223,7.351944444444444,0.5794444444444444,476.3333333333333,-0.005555555555555509,0.4027777777777778,49.6,44.29833333333333,50.066944444444445,28.14388888888889,28.197222222222223,3.583841735805528,9.29323870963647,0.8801724217808078,9.36980860284607,0.9205524566241868,412.08189199998316,4.651454730631173,0.24841912867583987,17.044698882643832,2.0071892216302305,0.47533338342349274,2.2479873891077107,0.9540129112966107,20.4,36,4.12,32.51,3.05,1303,8.73,0.96,100,46.86,51.37,32.03,29.66,2015
CHI,11.680294117647058,9.352941176470589,0.6455882352941177,19.215882352941176,1.6694117647058824,660.3529411764706,-0.22352941176470587,0.46176470588235297,55.24264705882353,51.88117647058824,49.451764705882354,28.61735294117647,28.506470588235295,3.3088966258513444,9.644852145342917,0.5879661460903225,17.624552625768036,1.023173734992552,471.74003384972735,5.239386895865134,0.2965505791417457,13.945887263585186,1.5948910188015453,1.515320689307662,1.4978495875117996,0.7173346387546184,18.7,33,1.98,54.07,3.76,1611,20.07,1.16,84.62,54.04,51.37,31.45,30.02,2015
COL,9.28657142857143,8.457142857142857,0.616,6.217428571428572,0.4277142857142857,448.57142857142856,-1.6625714285714286,0.33485714285714285,50.78228571428571,43.046285714285716,49.91085714285715,28.168285714285716,28.360285714285713,3.5155435885064876,11.016946457330976,0.5924684156386834,11.849477115010588,1.0128384277229359,402.3001722239609,6.471929589005278,0.21807137833842424,9.172440526385767,1.477157615777253,2.4028027402188816,1.7950675650306898,1.045268008734618,17.56,38,1.97,35.09,2.83,1126,8.97,0.81,85.71,48.94,53.03,30.94,29.65,2015
DAL,12.109333333333334,11.966666666666667,0.846,21.427666666666667,1.6366666666666667,768.2666666666667,-0.005000000000000003,0.4703333333333333,53.10166666666667,51.485,49.93333333333334,28.46066666666667,28.801,3.8579885176473567,10.581321647889357,0.637184539934103,16.257105116889942,0.8345485392521013,402.5927122465371,3.5383093079351737,0.3073410251611823,8.879837325060649,1.386933481735379,0.8603060134519629,1.2342495509510987,0.467704224247879,19.21,42,2.47,65.39,3.5,1522,6.84,1.09,88.89,54.53,52.14,30.67,29.7,2015
DET,10.6875,10.607142857142858,0.8428571428571429,20.59642857142857,1.6560714285714286,677.25,0.2282142857142857,0.43964285714285717,55.793214285714285,52.6075,49.59607142857143,28.6675,28.748571428571427,3.3892636860140186,7.936503968252976,0.5215351779112717,14.418233624357764,0.7732056373772488,357.59180380448896,5.689805733565452,0.2498218942286261,8.612428166048408,1.555133970649045,0.650881677167177,1.2963099337906983,0.5302390396353693,19.39,26,1.87,51.53,3.2,1143,8.37,0.86,68.29,55,51.8,31.2,29.75,2015
EDM,9.678684210526315,8.157894736842104,0.6486842105263158,9.85342105263158,0.5505263157894736,541.421052631579,-0.9994736842105264,0.41157894736842104,50.959210526315786,48.23605263157895,50.268157894736845,28.484473684210528,28.54342105263158,3.177429839362041,9.033051370921196,0.47234991068310034,12.2870978862615,1.280949705467553,408.4655287701235,5.394691558634495,0.25673128570223286,17.281972231917024,1.2799040071135495,0.82725483920618,1.4368428178031674,0.6681732916339267,18.44,35,1.69,40.84,2.14,1380,8.68,1.06,100,52.74,52.92,31.49,29.73,2015
FLA,11.2975,10.821428571428571,0.7717857142857143,18.665,1.3210714285714285,666.1428571428571,0.15642857142857147,0.4407142857142857,50.48642857142857,50.62535714285714,49.72714285714286,28.476785714285715,28.629285714285714,4.586887611764971,9.261843554700437,0.5929402791202285,13.93264817560485,0.8125011192503484,354.5738928666992,3.4778635569318874,0.26008443887306165,5.280318603101952,1.0768145139040879,0.8764526867830978,1.3865252427118842,0.5456218237966426,25.96,32,1.82,46.31,2.63,1355,10.16,0.83,61.04,51.89,53.16,30.5,29.22,2015
LAK,11.36923076923077,11.5,0.7923076923076924,26.658076923076923,1.8369230769230769,791.6538461538462,-0.8396153846153847,0.4980769230769231,52.411153846153844,54.73615384615385,49.543846153846154,28.806153846153848,28.688076923076924,3.0481206315720817,8.714355971613736,0.5039389462409722,18.75350165046107,0.9094911510543431,452.9797295515721,3.9039482381499173,0.383562451037838,11.900324811339589,1.0649021623532442,0.5859561548312426,1.3995744408157127,0.5815291513296249,18.92,28,1.91,56.7,3.69,1790,5.26,1.83,69.4,56.87,51.47,31.4,29.49,2015
MIN,10.560322580645161,11.161290322580646,1.0403225806451613,17.796129032258065,1.419032258064516,620.3225806451613,-2.2103225806451614,0.4432258064516129,48.12225806451613,49.49193548387097,49.755806451612905,28.673548387096773,28.504516129032258,3.236353383950284,9.237953504225736,0.7224656110430343,15.550259307038228,0.9688940597014366,426.5781200121712,5.278663646461395,0.31424392963401526,9.18001950240391,1.6415103195022136,0.6620461927164322,2.1240174958273403,0.5926766330789918,16.68,29,3.63,52.45,3.15,1559,4.81,1.27,63.1,51.61,50.59,32.49,29.26,2015
MTL,10.215588235294117,9.823529411764707,0.7282352941176471,13.575882352941177,0.8970588235294118,619.0294117647059,-1.8094117647058823,0.40941176470588236,45.03735294117647,47.95647058823529,49.55647058823529,28.425,28.599411764705884,3.9791891904244427,9.589990325255947,0.5560873628129072,15.807890649090995,0.9535469015232731,438.82049103381524,5.793582625931364,0.282037405390164,9.639304108172931,2.575355088612455,1.328186009136638,1.5234614693141562,0.5604756701473264,21.37,32,1.91,54.03,2.87,1552,7.42,1.09,60.42,51.05,51.63,31.09,29.46,2015
NJD,8.894375,7.25,0.7290625000000001,8.7659375,0.7584375,481.84375,-1.15375,0.3746875,47.691875,47.3796875,50.1625,28.5184375,28.645625,3.2521644777474865,6.360158245140274,0.471212296344022,8.788018551441722,0.5637839289553996,325.22539175708346,3.714926083578462,0.25309674772639296,11.667942693274954,0.7079889026604327,0.7172663157725555,1.3732328453618652,0.5153197410189823,18.01,26,2.19,37.45,2.06,1143,5.25,0.95,100,48.85,51.94,30.5,29.49,2015
NSH,11.710322580645162,12,0.9967741935483871,22.241290322580646,1.6796774193548387,715.2258064516129,-1.386774193548387,0.5345161290322581,50.73870967741936,51.16935483870968,49.901612903225804,28.99483870967742,28.794193548387096,4.94529034123779,9.556847457887633,1.099719319028797,18.10926572079157,1.846207795944555,467.07791710287614,11.233256098774083,0.6072552385374561,18.772449625614566,1.471384689068704,0.7607325275644675,1.4152852974288541,0.44500767179565526,24.32,32,6.08,62.06,9.42,1538,14.48,3.47,100,52.9,51.52,31.71,29.53,2015
NYI,11.909285714285714,11.714285714285714,0.9642857142857143,22.98464285714286,1.7007142857142856,734,-1.5764285714285715,0.595,51.91892857142857,51.92964285714286,49.48642857142857,28.641785714285714,28.670714285714286,3.796925587280309,10.025364657105321,0.5968524141132415,16.90547631678429,0.8843827249742072,447.15396304479583,4.16598857974441,0.3602416884177539,10.565992736758222,0.9283337607932671,1.4934529076276852,1.1865451047955515,0.5487421884801548,20.14,40,2.11,61.49,2.87,1442,4.51,1.24,80,53.82,50.59,31.07,29.62,2015
NYR,10.360645161290323,11.935483870967742,0.7838709677419354,18.046774193548387,1.3774193548387097,662.8064516129032,1.4435483870967742,0.45193548387096777,51.43387096774194,49.62193548387097,49.76774193548387,28.226774193548387,28.541612903225808,4.337756667129429,11.661719381151785,0.717275760171102,15.735603872979004,0.8775874799393144,434.8347133762313,6.650017317464718,0.2786565311733989,12.66234093086513,1.118470441733825,1.1643587925761814,1.4969399611580383,0.7242333729500617,21.98,43,2.57,55.95,3.34,1438,26.52,1.03,100,51.86,51.2,30.73,29.58,2015
OTT,11.217600000000001,11.56,0.8028,18.3456,1.4416,717,0.19359999999999997,0.5136000000000001,48.861200000000004,49.8532,49.6988,28.7972,28.6784,3.5888464720575612,10.291906205039634,0.5928780088123806,15.15762241690079,0.9602676710167848,356.8155452517916,3.4612725020335127,0.3216219312588411,5.358808418544805,0.7920791206270571,0.35126343390680426,1.3739072021064598,0.41755917744275056,18.51,33,2.11,48.65,3.74,1668,10.02,1.21,58.78,51.12,50.46,31.39,29.3,2015
PHI,11.762666666666666,8.633333333333333,0.7493333333333333,13.181333333333333,0.959,587.5,1.7006666666666665,0.38266666666666665,50.66266666666667,48.57333333333333,49.94,27.814333333333334,28.432666666666666,6.0393799255434715,7.640560249061598,0.8028266155980653,13.111579439651763,1.3180951511883376,414.2308826462979,10.640735304296031,0.21316875835879395,6.003894674656428,1.900886060786378,0.8379531712699572,2.0146492521517,0.7744004725941372,38.22,27,4.23,48.34,4.65,1267,41.64,0.8,63.64,51.33,52.72,30.83,29.47,2015
PIT,10.029166666666667,9.222222222222221,0.7008333333333333,17.48611111111111,1.2102777777777778,606.0555555555555,-1.5522222222222222,0.38722222222222225,51.275555555555556,51.55861111111111,49.70305555555556,28.63222222222222,28.688333333333333,4.044106381955281,8.992413027852539,0.5466070670182428,16.096715952157584,1.056545546610979,407.4321639904835,5.006505545565468,0.26301125571906736,7.816878604091988,1.28819065309843,0.5356641775507407,1.534096497451208,0.48387424576462623,18.45,34,1.8,59.38,3.14,1269,5.4,0.99,67.86,53.44,50.36,31.5,29.46,2015
SJS,11.764705882352942,8.558823529411764,0.7064705882352941,16.042058823529413,1.2691176470588235,654.7941176470588,-1.1897058823529412,0.4879411764705882,46.667647058823526,50.455588235294115,49.74441176470588,28.30794117647059,28.347941176470588,3.8427477821129563,7.951333703529498,0.5792256186414346,15.653467963015805,1.1060724061099854,476.98597777571234,5.604892065186322,0.30798248092407743,8.631153951721892,1.9325272998604393,0.6285875999146727,1.2967810483439477,0.8560118216819087,23.48,29,2.61,57.59,5.19,1582,9.54,1.51,60.61,52.53,51.91,30.81,29.76,2015
STL,10.769333333333334,11.3,0.7623333333333333,20.654,1.2483333333333333,705.6333333333333,-1.3796666666666668,0.4073333333333333,47.853,51.557,49.833,28.620666666666665,28.654666666666667,3.1042795080932737,10.936020835941102,0.5900770454273152,17.160518760746456,1.3161623506746167,360.26335992680015,7.153545773002138,0.24691103148961238,10.637704299265923,1.1074454917698562,0.46235640827814006,1.3896810185554571,0.5855309016453438,21.45,37,2.07,65.98,3.68,1352,4.38,0.88,64.06,53.88,50.89,30.99,29.62,2015
TBL,10.30896551724138,12.172413793103448,0.9310344827586207,22.316206896551723,1.6320689655172413,650.1379310344828,-0.5944827586206897,0.3817241379310345,52.50586206896552,51.26137931034483,49.38448275862069,28.23448275862069,28.61448275862069,3.9914572570031064,11.729294722181848,0.7610816777436206,19.10532618590823,1.1063207340109211,364.52177322172315,3.9963104289250326,0.2659225043600544,8.881525977813794,1.1039336294035431,0.7578663009062094,1.1470134704866517,0.7088450677329006,16.37,39,2.69,61.49,3.84,1247,4.94,0.86,75,52.87,51.29,30.64,29.86,2015
