year,team,WAR_mean,GAR_mean,WAR_median,GAR_median,WAR_max,GAR_max,WAR_sd,GAR_sd
2016,DAL,0.7959999999999999,3.992,0.8,3.9,2.9,14.7,0.9914131328563284,5.062683741521553
2016,DET,0.3148148148148148,1.6074074074074074,0.2,1,2.6,13.1,0.80656141151267,4.106086095047572
2016,EDM,0.1941176470588235,1.038235294117647,-0.05,-0.2,2.3,11.7,0.8506472318255539,4.33100273265115
2016,FLA,0.7548387096774194,3.8741935483870966,0.4,2.1,3.9,20.1,1.2052216143867263,6.129544177828967
2016,LAK,0.7038461538461538,3.5961538461538463,0.35,1.7000000000000002,4.2,21.7,1.3759304544142539,7.058922340937362
2016,MIN,0.8130434782608695,4.165217391304348,0.7,3.6,3.1,15.7,1.1790999448061634,6.065971307642193
2016,MTL,0.5125,2.6218749999999997,0.3,1.35,2.8,14.1,0.9383410206144362,4.737410097878785
2016,NJD,0.2870967741935484,1.4387096774193548,0,0,2.8,14.5,0.9580333798930221,4.910986148039573
2016,NSH,0.9307692307692308,4.7384615384615385,0.5,2.5999999999999996,3.7,18.9,1.2125243851631953,6.15123252189848
2016,NYI,0.5875,2.9916666666666667,0.4,2.05,2.3,11.8,0.85684583362977,4.423741940215679
2016,NYR,0.556,2.864,0.4,2,4,20.2,1.1391078380323203,5.8083187469926845
2016,OTT,0.4379310344827586,2.2758620689655173,0.2,1,3.3,16.9,1.1020804329939702,5.627017426945887
2016,PHI,0.5666666666666667,2.904166666666667,0.3,1.35,2.6,13.2,1.009376332053682,5.165224787117137
2016,PIT,0.8741935483870967,4.429032258064516,0.7,3.5,3,15.2,1.0529222009675372,5.387219044391833
2016,SJS,0.8307692307692308,4.234615384615385,0.55,2.85,4.2,21.4,1.5660828153757977,7.947374022037333
2016,STL,0.744,3.7920000000000003,0.5,2.5,4,20.6,1.121784292990413,5.72559458338899
2016,TBL,0.9391304347826087,4.7956521739130435,0.8,4.3,2.6,13.4,0.9792107816709901,5.0202750975754284
2016,TOR,0.2125,1.0274999999999999,0.1,0.35,1.7,8.6,0.6148535368645704,3.150416130429724
2016,VAN,0.04,0.16999999999999996,0.05,0.04999999999999999,1.7,8.7,0.8787137935838284,4.475461833229019
2016,WPG,0.28888888888888886,1.5222222222222221,-0.1,-0.4,2.9,14.9,1.0732170664850946,5.475001463528665
2016,WSH,0.9961538461538462,5.046153846153846,0.55,2.8,3.8,19.6,1.2206492597730991,6.232767011158416
2017,ANA,0.45,2.367857142857143,0.2,1.1,2.4,12.3,0.8500544644860073,4.433045401796775
2017,ARI,0.0074074074074074,0.029629629629629613,0.1,0.5,1,5,0.6232211151786806,3.238804957057086
2017,BOS,0.837037037037037,4.385185185185185,0.4,2.3,4,20.8,1.2932214243592053,6.717526084441853
2017,BUF,0.2793103448275862,1.4275862068965517,0,0.2,2.3,12.2,0.8889718420515866,4.644727929270542
2017,CAR,0.4846153846153846,2.5730769230769233,0.05,0.25,4,21,1.4158226746855858,7.390023420385497
2017,CBJ,0.8708333333333333,4.529166666666667,0.7,3.7,2.7,13.9,1.0498360810628722,5.450447063168837
2017,CGY,0.7208333333333333,3.716666666666667,0.55,2.9000000000000004,3.4,17.8,1.0051948401512347,5.283169887290302
2017,CHI,0.6346153846153846,3.292307692307692,0.75,4.05,2.2,11.4,0.8625275915319152,4.458423315650776
2017,COL,0.034482758620689655,0.17586206896551718,0,0,1.5,7.8,0.5721362612855723,3.017290077017289
2017,DAL,0.2620689655172414,1.3517241379310345,0.2,1.1,2,10.3,0.8147803354732436,4.258489058814101
2017,DET,0.225,1.1714285714285715,0.1,0.4,3.2,16.9,0.9131244692243748,4.799834653236786
2017,EDM,0.6884615384615385,3.5884615384615386,0.35,1.8,6,31.1,1.4075018786706959,7.32231258131347
2017,FLA,0.4185185185185185,2.1925925925925926,0.3,1.8,3,15.4,1.0488224301703746,5.4360566820731595
2017,LAK,0.4814814814814815,2.5185185185185186,0.4,2.2,2.5,13.2,0.8544170468971756,4.459133844579532
2017,MIN,1.0931034482758621,5.710344827586207,0.4,2.3,4.3,22.5,1.4071072236742501,7.344791391941162
2017,MTL,0.6393939393939394,3.3363636363636364,0.3,1.6,3.2,16.5,0.9058626392627753,4.6837363678623465
2017,NJD,0.15151515151515152,0.806060606060606,0,0.3,2.5,13.1,0.7408277516236536,3.888118069350791
2017,NSH,0.7275862068965517,3.7758620689655173,0.4,1.8,3,15.4,0.9960265887601802,5.149386591236849
2017,NYI,0.6739130434782609,3.5347826086956524,0.5,2.8,2.6,13.5,1.0380126953612971,5.4006404246207165
2017,NYR,0.6851851851851852,3.6185185185185187,0.3,1.8,2.7,13.9,0.973772878156718,5.034575609418491
2017,OTT,0.5625,2.908333333333333,0.3,1.6,3.5,18.2,1.122424588345132,5.904082350865128
2017,PHI,0.46,2.32,0.4,2.1,2.7,13.9,0.8144527815247078,4.227686522595228
2017,PIT,0.7645161290322581,3.97741935483871,0.5,2.4,3.4,17.8,1.1534147525490772,6.023327412508769
2017,SJS,0.616,3.2359999999999998,0.5,2.3,2.6,13.7,1.0403044426192427,5.369736182222239
2017,STL,0.8222222222222222,4.274074074074074,0.7,3.5,2.6,13.7,0.8807048459279793,4.601805046567019
2017,TBL,0.6290322580645161,3.3451612903225807,0.2,1,4,20.8,1.0857235831116183,5.622504703402653
2017,TOR,0.6538461538461539,3.423076923076923,0.44999999999999996,2.35,2.1,11.1,0.9638384799252495,5.0324791260219
2017,VAN,0.006666666666666672,0.02666666666666666,-0.1,-0.7,1.6,8.2,0.6987344882410423,3.5953929652699497
2017,WPG,0.6035714285714285,3.1821428571428574,0.30000000000000004,1.7000000000000002,3.8,20,1.0297364433956597,5.363322185709605
2017,WSH,1.2739130434782608,6.6347826086956525,1.3,6.6,3.5,18.2,1.0023687360467466,5.1977800065073385
2018,ANA,0.23333333333333334,1.29,-0.05,-0.1,2.2,12.4,1.065552579111221,5.941806877164323
2018,ARI,0.29285714285714287,1.6714285714285715,0.15000000000000002,0.9,2.2,12.3,0.6376627295159696,3.5680534316354193
2018,BOS,0.7181818181818181,4.027272727272727,0.5,2.7,2.8,15.5,1.0369590594180134,5.815081293889661
2018,BUF,0.058064516129032254,0.3225806451612903,-0.1,-0.6,1.7,9.5,0.670708179736606,3.7650772172178493
2018,CAR,0.5416666666666666,3,0.35,1.95,2.6,14.4,0.9145760085210627,5.104899607240087
2018,CBJ,0.41724137931034483,2.3620689655172415,0.3,1.6,2.9,16.3,0.843914757677931,4.724662784119658
2018,CGY,0.29285714285714287,1.6535714285714287,0.2,0.9,2.8,15.8,0.9482649150982806,5.352637435248862
2018,CHI,0.31875,1.725,0.25,1.5499999999999998,2.3,13,0.8165377339521683,4.530683919034029
2018,COL,0.6357142857142857,3.5464285714285713,0.5,2.75,3.1,17.4,0.9772274786218126,5.486581755982441
2018,DAL,0.717391304347826,3.9434782608695653,0.3,1.9,3.7,20.5,1.129220235348689,6.311016780703733
2018,DET,0.228,1.304,0.2,1,1.4,8.1,0.6188160739131889,3.492310600925028
2018,EDM,0.18571428571428572,1.082142857142857,-0.05,-0.05000000000000002,3.8,21.2,0.9853423115341545,5.5346754444260124
2018,FLA,0.4769230769230769,2.65,0.2,1.05,3.3,18.3,1.0327856282143713,5.808700370995218
2018,LAK,0.45483870967741935,2.561290322580645,0.3,1.7,3.2,17.8,0.9729127092318953,5.443386042979427
2018,MIN,0.8192307692307692,4.611538461538461,0.55,3.2,3.1,17.2,1.0788954465634677,6.027093954673474
2018,MTL,0.10967741935483871,0.635483870967742,0,0,1.8,9.9,0.8055452971785334,4.470685882285236
2018,NJD,0.664,3.708,0.6,3.5,4,22.7,1.1364711464294492,6.404029981191531
2018,NSH,0.823076923076923,4.565384615384615,0.35,2.05,3.1,17.2,1.011655155597081,5.6486417700323175
2018,NYI,0.48928571428571427,2.6857142857142855,0.3,1.5,3.4,19.2,0.9589111439599511,5.43934325322966
2018,NYR,0.121875,0.725,0.05,0.5,1.9,10.4,0.7088083479993365,3.9492751478655403
2018,OTT,0.25806451612903225,1.4870967741935484,0.3,1.5,2.4,13.4,0.688851311265543,3.8320353108571314
2018,PHI,0.7434782608695653,4.208695652173913,0.4,2.3,4.4,24.4,1.398969129218343,7.837028254236903
2018,PIT,0.7153846153846154,4.042307692307692,0.5,2.75,2.2,12.1,0.9058442725732974,5.038029223966298
2018,SJS,0.5653846153846154,3.1769230769230767,0.6499999999999999,3.6,1.9,10.9,0.7610215806098052,4.314191251422003
2018,STL,0.7185185185185186,4.044444444444444,0.3,1.8,2.7,15.2,1.0713173188746636,5.9992520901380395
2018,TBL,1.0666666666666667,5.988888888888889,0.7,3.8,3.2,18,1.2694638480628198,7.133956359085282
2018,TOR,0.78,4.404,0.7,4.1,3.1,17.1,1.0874281585465773,6.087040879332639
2018,VAN,0.3,1.6843750000000002,0.1,0.45,2,11.3,0.7282325045239062,4.111911052053533
2018,VGK,0.8111111111111111,4.562962962962963,0.7,4.1,3.4,18.8,0.9857965671450027,5.507278271534313
2018,WPG,0.9777777777777777,5.488888888888889,0.9,5.2,2.5,13.9,0.8252427770211872,4.6343477952328405
2018,WSH,0.436,2.428,0.5,3,1.9,10.9,0.9746281342132495,5.507231609438629
2019,ANA,-0.08,-0.485,-0.2,-1.05,1.5,8.4,0.6965850768073985,3.9213125745969686
2019,ARI,0.29615384615384616,1.6884615384615385,0.3,1.75,1.1,6.4,0.4591128569149588,2.6476143107449657
2019,BOS,0.7233333333333334,4.09,0.25,1.6,3.2,18.4,1.1580850225869557,6.626402258884661
2019,BUF,0.3103448275862069,1.8103448275862069,0.2,1.1,3.1,17.6,1.0188736174206605,5.787939728903431
2019,CAR,0.5115384615384615,2.9307692307692306,0.2,1.15,2.4,13.6,0.8714709051147597,4.942045668001802
2019,CBJ,0.78,4.408,0.4,2.4,2.9,16.5,1.067707825203131,6.110027277625963
2019,CGY,0.88,4.9559999999999995,0.7,3.9,3.1,17.8,1.0111874208078342,5.818081012384295
2019,CHI,0.35517241379310344,1.9482758620689655,0.4,2.1,2.9,16.5,1.077890203425374,6.153896598883807
2019,COL,0.596,3.392,0.6,3.4,2.9,16.4,0.8979049689879954,5.062519135766303
2019,DAL,0.340625,1.934375,0.1,0.6,3.1,17.9,1.0063858603935174,5.729077467536309
2019,DET,0.06060606060606061,0.30909090909090914,-0.1,-0.8,2.4,13.4,0.8485058168404747,4.814455033825456
2019,EDM,0.1875,1.0906250000000002,0.05,0.30000000000000004,3.5,19.8,1.044107892089022,5.898898714877812
2019,FLA,0.5857142857142857,3.357142857142857,0.45,2.45,4,22.8,1.0623922292059786,6.036520249247635
2019,LAK,0.16774193548387098,0.9161290322580645,0.1,0.7,1.3,7.6,0.5344075203900694,3.061709410791467
2019,MIN,0.475,2.7464285714285714,0.3,1.9,2.4,13.9,0.847053717304871,4.851993263014554
2019,MTL,0.6068965517241379,3.4275862068965517,0.4,2.3,2.1,11.9,0.8560419859874858,4.8947418253617645
2019,NJD,0.3,1.711764705882353,0.2,1.2,2.5,14.3,0.6941312425025845,3.96085120220254
2019,NSH,0.4846153846153846,2.7576923076923077,0.3,1.8,2.2,12.3,0.7702946489193899,4.347796966457663
2019,NYI,0.44,2.472,0.4,2.1,1.8,10,0.6291528696058958,3.5835875878789403
2019,NYR,0.05333333333333333,0.24333333333333337,-0.1,-0.75,2.5,14.2,0.8613274972223194,4.9505613289064865
2019,OTT,0.39999999999999997,2.296875,0,-0.10000000000000003,3.8,21.6,1.156747386480312,6.567490038304269
2019,PHI,0.40740740740740744,2.314814814814815,0.1,0.5,3.6,20.2,1.0805717595955058,6.209217943057522
2019,PIT,0.6900000000000001,3.9633333333333334,0.35,2,4.4,24.9,1.1917388049863715,6.772942279868977
2019,SJS,0.848,4.892,0.8,4.5,3.2,18.5,1.1807906955369638,6.759001405533218
2019,STL,0.7185185185185186,4.0851851851851855,0.8,4.3,3.6,20.4,1.080611307418536,6.164707473483087
2019,TBL,1.5304347826086957,8.747826086956522,1,5.6,3.8,21.9,1.200164679082415,6.869489167538217
2019,TOR,0.936,5.348,0.7,3.8,3.2,18.5,1.0598270299125863,6.023780651163631
2019,VAN,0.196875,1.115625,-0.05,-0.30000000000000004,2.8,15.7,0.8110066922280665,4.590671422886115
2019,VGK,0.6653846153846154,3.7846153846153845,0.6,3.4000000000000004,2.8,15.8,0.9099196921453266,5.147324921369726
2019,WPG,0.6291666666666667,3.5833333333333335,0.6,3.5,1.7,9.8,0.6039573600459085,3.421500645428358
2019,WSH,0.7791666666666667,4.429166666666666,0.7,4.1,3.6,20.4,1.045062580471356,5.94953262078603
