year,team,blocks_at_ES,hits_at_ES,faceoff_win_percentage,give_aways,take_aways,win_percent_lead_1P,win_percent_lead_2P,win_percent_trail_1P,win_percent_trail_2P,ot_losses_lead_1P,ot_losses_lead_2P
2018,Washington Capitals,14.71,21.51,48.4,0.12463414634146343,0.08707317073170731,0.966,0.9,0.318,0.13,0.012195121951219513,0.036585365853658534
2018,Boston Bruins,12.91,23.05,51.3,0.10743902439024391,0.1001219512195122,0.857,0.892,0.269,0.214,0.036585365853658534,0.04878048780487805
2018,Philadelphia Flyers,14.77,20.05,49.7,0.10585365853658536,0.07,0.667,0.829,0.25,0.148,0.06097560975609756,0.06097560975609756
2018,Pittsburgh Penguins,14.3,23.57,52.5,0.10402439024390243,0.08573170731707318,0.821,0.923,0.292,0.188,0.036585365853658534,0.024390243902439025
2018,Arizona Coyotes,14.23,23.98,51.3,0.0852439024390244,0.06573170731707317,0.6,0.677,0.12,0.118,0.04878048780487805,0.04878048780487805
2018,Calgary Flames,13.25,19.74,49.5,0.11292682926829269,0.09939024390243903,0.696,0.833,0.269,0.167,0.06097560975609756,0.024390243902439025
2018,Minnesota Wild,15.6,16.47,48.7,0.06902439024390244,0.07048780487804879,0.857,0.838,0.375,0.083,0.036585365853658534,0.04878048780487805
2018,Chicago Blackhawks,14.48,16.62,44.2,0.09621951219512195,0.08634146341463415,0.581,0.769,0.115,0.143,0.06097560975609756,0.04878048780487805
2018,New York Islanders,15.2,21.86,49.4,0.12695121951219512,0.07939024390243903,0.708,0.862,0.226,0.15,0.04878048780487805,0.024390243902439025
2018,Ottawa Senators,16.09,23.66,50.6,0.11085365853658537,0.08182926829268293,0.727,0.727,0.212,0.133,0.024390243902439025,0.04878048780487805
2018,Buffalo Sabres,13.05,21.31,53.3,0.08560975609756097,0.06548780487804878,0.55,0.727,0.114,0.106,0.06097560975609756,0.06097560975609756
2018,Dallas Stars,15.32,22.41,48.9,0.0975609756097561,0.0674390243902439,0.731,0.861,0.296,0.103,0.036585365853658534,0.036585365853658534
2018,Vegas Golden Knights,14.19,21.24,49.3,0.10890243902439024,0.12548780487804878,0.75,0.861,0.273,0.24,0.024390243902439025,0.024390243902439025
2018,Detroit Red Wings,14.06,19.33,50.4,0.12097560975609756,0.07390243902439024,0.68,0.793,0.107,0.026,0.06097560975609756,0.07317073170731707
2018,Florida Panthers,14.14,19.94,48.2,0.15292682926829268,0.10975609756097561,0.871,0.935,0.2,0.206,0,0.012195121951219513
2018,Vancouver Canucks,13.9,21.05,50.7,0.0923170731707317,0.07341463414634146,0.875,0.75,0.222,0.071,0.024390243902439025,0.07317073170731707
2018,Anaheim Ducks,14.79,23.37,54.1,0.11597560975609755,0.07024390243902438,0.719,0.78,0.208,0.172,0.07317073170731707,0.07317073170731707
2018,San Jose Sharks,16.62,16.61,51.8,0.11670731707317074,0.10414634146341463,0.833,0.909,0.4,0.172,0.036585365853658534,0.024390243902439025
2018,Carolina Hurricanes,12.11,19.23,50.3,0.11317073170731706,0.1302439024390244,0.667,0.778,0.174,0.094,0.04878048780487805,0.036585365853658534
2018,Montreal Canadiens,16.26,26.13,47.5,0.13756097560975608,0.08499999999999999,0.714,0.778,0.111,0.057,0.024390243902439025,0.04878048780487805
2018,Nashville Predators,14.43,19.84,51.5,0.10975609756097561,0.09475609756097561,0.742,0.86,0.4,0.2,0.04878048780487805,0.04878048780487805
2018,Colorado Avalanche,15.7,19.74,50.8,0.07146341463414635,0.07707317073170732,0.815,0.875,0.1,0.063,0.024390243902439025,0.036585365853658534
2018,Edmonton Oilers,15.37,25.73,50.3,0.14390243902439026,0.09939024390243903,0.783,0.913,0.154,0.154,0,0.012195121951219513
2018,Los Angeles Kings,14.43,25.47,53.3,0.11304878048780487,0.05817073170731707,0.75,0.9,0.324,0.188,0.036585365853658534,0.012195121951219513
2018,New Jersey Devils,14.14,21.83,49.3,0.08951219512195122,0.09926829268292683,0.739,0.941,0.31,0.235,0.024390243902439025,0.024390243902439025
2018,Tampa Bay Lightning,13.58,20.82,48.9,0.09585365853658537,0.08451219512195121,0.821,0.923,0.32,0.3,0.012195121951219513,0.024390243902439025
2018,Columbus Blue Jackets,14.63,20.96,47,0.07341463414634146,0.09036585365853658,0.759,0.833,0.3,0.156,0.036585365853658534,0.036585365853658534
2019,Anaheim Ducks,14.43,22.91,50.4,0.1301219512195122,0.08292682926829269,0.68,0.769,0.219,0.167,0.04878048780487805,0.036585365853658534
2019,Colorado Avalanche,15.97,20.5,47.9,0.08390243902439025,0.07902439024390244,0.75,0.875,0.267,0.138,0.04878048780487805,0.036585365853658534
2019,Pittsburgh Penguins,14.8,28.46,50.7,0.11804878048780487,0.09292682926829268,0.75,0.923,0.296,0.115,0.036585365853658534,0.036585365853658534
2019,Edmonton Oilers,14.18,26.47,49.4,0.1351219512195122,0.09780487804878048,0.63,0.778,0.241,0.103,0.036585365853658534,0.04878048780487805
2019,Arizona Coyotes,15.63,24.43,50.3,0.09926829268292683,0.08548780487804877,0.714,0.935,0.227,0.091,0.024390243902439025,0.012195121951219513
2019,Dallas Stars,15.61,22,50.3,0.14341463414634145,0.08463414634146342,0.81,0.909,0.241,0.148,0.012195121951219513,0.024390243902439025
2019,Calgary Flames,12.52,14.93,50.5,0.15560975609756098,0.12414634146341463,0.875,0.969,0.323,0.242,0.024390243902439025,0
2019,Winnipeg Jets,14.34,22.24,51.9,0.10304878048780487,0.09170731707317073,0.733,0.743,0.435,0.2,0.036585365853658534,0.04878048780487805
2019,Montreal Canadiens,14.16,26.66,51.3,0.14256097560975609,0.08926829268292684,0.75,0.794,0.296,0.241,0.024390243902439025,0.04878048780487805
2019,Vancouver Canucks,14.76,21.53,49.5,0.08146341463414634,0.07804878048780488,0.75,0.75,0.152,0.132,0.024390243902439025,0.04878048780487805
2019,San Jose Sharks,13.02,19.04,48.4,0.11804878048780487,0.1098780487804878,0.813,0.872,0.25,0.185,0.024390243902439025,0.024390243902439025
2019,Los Angeles Kings,14.09,22.97,48.1,0.11695121951219511,0.06268292682926829,0.867,0.833,0.097,0.049,0.024390243902439025,0.036585365853658534
2019,Chicago Blackhawks,13.44,16.26,52.4,0.10670731707317073,0.09048780487804878,0.741,0.92,0.31,0.147,0.04878048780487805,0.012195121951219513
2019,New York Islanders,15.59,24.45,51.4,0.13060975609756098,0.08158536585365854,0.71,0.85,0.368,0.208,0.06097560975609756,0.04878048780487805
2019,St Louis Blues,13.71,19.45,51.5,0.08158536585365854,0.10109756097560975,0.758,0.897,0.158,0.065,0.036585365853658534,0.024390243902439025
2019,Buffalo Sabres,12.05,18.8,50.8,0.10682926829268292,0.07365853658536585,0.655,0.75,0.25,0.179,0.036585365853658534,0.04878048780487805
2019,Nashville Predators,13.03,18.02,49.5,0.11682926829268293,0.0925609756097561,0.88,0.946,0.3,0.194,0.012195121951219513,0
2019,Vegas Golden Knights,13.53,27.44,45.7,0.1048780487804878,0.1328048780487805,0.69,0.903,0.393,0.172,0.036585365853658534,0.036585365853658534
2019,Detroit Red Wings,13.24,21,51.2,0.1451219512195122,0.06926829268292682,0.5,0.739,0.226,0.158,0.07317073170731707,0.036585365853658534
2019,Carolina Hurricanes,12.63,25.08,49.8,0.1276829268292683,0.13121951219512196,0.862,0.872,0.25,0.115,0.036585365853658534,0.024390243902439025
2019,Toronto Maple Leafs,13.47,17.19,49,0.13853658536585364,0.1025609756097561,0.828,0.973,0.333,0.097,0.024390243902439025,0.012195121951219513
2019,Boston Bruins,12.64,22.58,53,0.11451219512195122,0.105,0.806,0.838,0.261,0.13,0.012195121951219513,0.036585365853658534
2019,Philadelphia Flyers,15.43,21.21,49.6,0.11439024390243903,0.072195121951219507,0.773,0.839,0.222,0.098,0.036585365853658534,0.024390243902439025
2019,Minnesota Wild,14.75,19.35,49.4,0.06634146341463415,0.08365853658536586,0.773,0.815,0.345,0.086,0.036585365853658534,0.036585365853658534
2019,Tampa Bay Lightning,13.55,25.48,47.9,0.09902439024390243,0.08390243902439025,0.912,0.907,0.6,0.429,0.024390243902439025,0.024390243902439025
2019,New York Rangers,14.55,25.52,50.7,0.14414634146341465,0.0975609756097561,0.526,0.722,0.148,0.162,0.04878048780487805,0.06097560975609756
2019,Washington Capitals,14.87,22.72,50.6,0.13317073170731708,0.10109756097560975,0.73,0.902,0.318,0.148,0.036585365853658534,0.012195121951219513
2019,New Jersey Devils,13.94,23.16,54.7,0.1025609756097561,0.0924390243902439,0.63,0.815,0.067,0.122,0.036585365853658534,0.036585365853658534
2019,Ottawa Senators,16.75,21.62,46.9,0.13597560975609757,0.09,0.586,0.76,0.161,0.071,0.04878048780487805,0.024390243902439025
2019,Columbus Blue Jackets,13.03,21.09,47.4,0.08682926829268293,0.09158536585365853,0.879,0.941,0.267,0.077,0,0
2019,Florida Panthers,13.65,22.81,49.4,0.17378048780487804,0.10963414634146341,0.483,0.735,0.28,0.179,0.0975609756097561,0.036585365853658534
