year,team,average_age,regular_season_winpercentage,otl,points,points_percentage_ofmax,goals_for,goals_against,goal_diff,srs,sos,penalty_mins_pg,powerplay_goals,powerplay_oppurtunities,powerplay_percentage,penaltykill_percentage,sog,shot_percentage
2007,Tampa Bay Lightning,28.2,0.5365853658536586,0.06097560975609756,1.1341463414634145,0.567,2.9634146341463414,3.158536585365854,-0.19512195121951237,-0.25,-0.15,10.9,0.8414634146341463,4.560975609756097,18.45,78.36,29.48780487804878,10
2007,New York Islanders,29.7,0.4878048780487805,0.14634146341463414,1.1219512195121952,0.561,2.926829268292683,2.8658536585365852,0.060975609756097615,-0.04,-0.14,12.9,0.7682926829268293,4.2439024390243905,18.1,81.76,29.963414634146343,9.8
2007,Toronto Maple Leafs,27.8,0.4878048780487805,0.13414634146341464,1.1097560975609757,0.555,3.097560975609756,3.1951219512195124,-0.09756097560975618,-0.21,-0.08,13.9,0.8658536585365854,4.890243902439025,17.71,78.47,32.69512195121951,9.5
2007,Montreal Canadiens,28,0.5121951219512195,0.07317073170731707,1.0975609756097562,0.549,2.9146341463414633,3.0609756097560976,-0.14634146341463428,-0.21,-0.08,13.8,1.048780487804878,4.609756097560975,22.75,83.53,29.585365853658537,9.9
2007,Carolina Hurricanes,28.2,0.4878048780487805,0.0975609756097561,1.0731707317073171,0.537,2.9390243902439024,3.024390243902439,-0.08536585365853666,-0.29,-0.15,12.5,0.8170731707317073,5.451219512195122,14.99,84.56,31.20731707317073,9.4
2007,Florida Panthers,29.1,0.4268292682926829,0.1951219512195122,1.048780487804878,0.524,2.9878048780487805,3.0365853658536586,-0.04878048780487809,-0.27,-0.15,14.4,0.7439024390243902,4.109756097560975,18.1,82.39,33.292682926829265,9
2007,St Louis Blues,28.9,0.4146341463414634,0.15853658536585366,0.9878048780487805,0.494,2.5365853658536586,3.024390243902439,-0.4878048780487805,-0.33,0.15,14.9,0.5609756097560976,4.646341463414634,12.07,79.95,26.853658536585368,9.4
2007,Boston Bruins,27.8,0.4268292682926829,0.07317073170731707,0.926829268292683,0.463,2.5609756097560976,3.475609756097561,-0.9146341463414633,-0.87,-0.01,15.3,0.8658536585365854,5.024390243902439,17.23,81.67,28.902439024390244,8.9
2007,Columbus Blue Jackets,27.8,0.4024390243902439,0.08536585365853659,0.8902439024390244,0.445,2.3902439024390243,2.975609756097561,-0.5853658536585367,-0.42,0.16,16.5,0.7926829268292683,5.341463414634147,14.84,81.24,27.71951219512195,8.6
2007,Edmonton Oilers,28.2,0.3902439024390244,0.08536585365853659,0.8658536585365854,0.433,2.341463414634146,2.9878048780487805,-0.6463414634146343,-0.43,0.22,15.7,0.6463414634146342,4.548780487804878,14.21,84.55,26.74390243902439,8.8
2007,Chicago Blackhawks,27.5,0.3780487804878049,0.10975609756097561,0.8658536585365854,0.433,2.3780487804878048,3.0609756097560976,-0.6829268292682928,-0.52,0.17,16.2,0.524390243902439,4.439024390243903,11.81,82.62,26.841463414634145,8.9
2007,Washington Capitals,26.9,0.34146341463414637,0.17073170731707318,0.8536585365853658,0.427,2.8536585365853657,3.3536585365853657,-0.5,-0.73,-0.1,15,0.8170731707317073,4.975609756097561,16.42,80.19,27.98780487804878,10.2
2007,Los Angeles Kings,29.2,0.32926829268292684,0.17073170731707318,0.8292682926829268,0.415,2.7195121951219514,3.3780487804878048,-0.6585365853658534,-0.51,0.18,15.1,0.9878048780487805,5.390243902439025,18.33,77.86,31,8.8
2007,Phoenix Coyotes,28.8,0.3780487804878049,0.06097560975609756,0.8170731707317073,0.409,2.573170731707317,3.4390243902439024,-0.8658536585365852,-0.64,0.19,17.6,0.8048780487804879,4.878048780487805,16.5,78.35,28.29268292682927,9.1
2007,Philadelphia Flyers,27.3,0.2682926829268293,0.14634146341463414,0.6829268292682927,0.341,2.597560975609756,3.6219512195121952,-1.024390243902439,-1.12,-0.04,15.9,0.6463414634146342,4.585365853658536,14.1,84.52,28.78048780487805,9
2008,Detroit Red Wings,32.1,0.6585365853658537,0.08536585365853659,1.4024390243902438,0.701,3.073170731707317,2.182926829268293,0.8902439024390243,0.93,0.04,11.4,0.9878048780487805,4.7682926829268295,20.72,84.03,34.390243902439025,8.9
2008,San Jose Sharks,27.7,0.5975609756097561,0.12195121951219512,1.3170731707317074,0.659,2.6341463414634148,2.2804878048780486,0.35365853658536617,0.47,0.12,13.1,0.8536585365853658,4.560975609756097,18.72,85.81,29.609756097560975,8.9
2008,Montreal Canadiens,27.6,0.573170731707317,0.12195121951219512,1.2682926829268293,0.634,3.1341463414634148,2.6341463414634148,0.5,0.35,-0.14,13.3,1.0975609756097562,4.560975609756097,24.06,82.46,29.048780487804876,10.8
2008,Anaheim Ducks,29.7,0.573170731707317,0.0975609756097561,1.2439024390243902,0.622,2.402439024390244,2.2439024390243905,0.15853658536585336,0.3,0.13,18.1,0.7317073170731707,4.402439024390244,16.62,83.09,27.329268292682926,8.8
2008,Pittsburgh Penguins,26.9,0.573170731707317,0.0975609756097561,1.2439024390243902,0.622,2.926829268292683,2.5853658536585367,0.3414634146341462,0.24,-0.14,14.4,0.9390243902439024,4.609756097560975,20.37,80.95,27.658536585365855,10.6
2008,New Jersey Devils,29.2,0.5609756097560976,0.08536585365853659,1.2073170731707317,0.604,2.4146341463414633,2.3536585365853657,0.060975609756097615,0,-0.11,11.9,0.6097560975609756,3.902439024390244,15.63,82.8,28.804878048780488,8.4
2008,Minnesota Wild,27.7,0.5365853658536586,0.12195121951219512,1.1951219512195121,0.598,2.682926829268293,2.5609756097560976,0.12195121951219523,0.16,0.1,13.4,0.7804878048780488,4.121951219512195,18.93,85.15,27.048780487804876,9.9
2008,New York Rangers,27.4,0.5121951219512195,0.15853658536585366,1.1829268292682926,0.591,2.5,2.317073170731707,0.18292682926829285,0.05,-0.12,14.1,0.7439024390243902,4.512195121951219,16.49,84.55,31.451219512195124,7.9
2008,Dallas Stars,29,0.5487804878048781,0.08536585365853659,1.1829268292682926,0.591,2.8902439024390243,2.4878048780487805,0.4024390243902438,0.54,0.11,14.3,0.7804878048780488,4.317073170731708,18.08,85.59,26.670731707317074,10.8
2008,Colorado Avalanche,28.5,0.5365853658536586,0.08536585365853659,1.1585365853658536,0.579,2.731707317073171,2.6341463414634148,0.09756097560975618,0.24,0.09,12.1,0.5975609756097561,4.085365853658536,14.63,81.4,28.646341463414632,9.5
2008,Philadelphia Flyers,28.1,0.5121951219512195,0.13414634146341464,1.1585365853658536,0.579,2.9878048780487805,2.768292682926829,0.21951219512195141,0.06,-0.12,17.9,1.024390243902439,4.695121951219512,21.82,83.25,28.75609756097561,10.4
2008,Washington Capitals,27.3,0.524390243902439,0.0975609756097561,1.146341463414634,0.573,2.902439024390244,2.768292682926829,0.13414634146341475,-0.06,-0.19,11.9,0.7926829268292683,4.219512195121951,18.79,80.52,30.951219512195124,9.4
2008,Boston Bruins,28.1,0.5,0.14634146341463414,1.146341463414634,0.573,2.5121951219512195,2.6219512195121952,-0.10975609756097571,-0.2,-0.08,13,0.6829268292682927,3.8902439024390243,17.55,78.61,28.524390243902438,8.8
2008,Ottawa Senators,28.5,0.524390243902439,0.0975609756097561,1.146341463414634,0.573,3.1463414634146343,2.951219512195122,0.19512195121951237,0.06,-0.11,14.3,0.7317073170731707,4,18.29,81.05,30.134146341463413,10.4
2008,Calgary Flames,29.5,0.5121951219512195,0.12195121951219512,1.146341463414634,0.573,2.7560975609756095,2.731707317073171,0.024390243902438602,0.13,0.1,16.4,0.7195121951219512,4.2926829268292686,16.76,81.49,28.24390243902439,9.8
2008,Carolina Hurricanes,29.3,0.524390243902439,0.07317073170731707,1.1219512195121952,0.561,3.048780487804878,3,0.04878048780487809,-0.15,-0.18,14.4,0.9634146341463414,5.121951219512195,18.81,78.87,32.548780487804876,9.4
2008,Nashville Predators,28.1,0.5,0.10975609756097561,1.1097560975609757,0.555,2.768292682926829,2.731707317073171,0.036585365853658125,0.13,0.12,12.5,0.6463414634146342,4.365853658536586,14.8,85.37,29.573170731707318,9.4
2008,Buffalo Sabres,26.8,0.47560975609756095,0.14634146341463414,1.0975609756097562,0.549,3.0609756097560976,2.841463414634146,0.21951219512195141,0.05,-0.11,12.2,0.8048780487804879,4.463414634146342,18.03,83.18,30.21951219512195,10.1
2008,Edmonton Oilers,27.1,0.5,0.07317073170731707,1.0731707317073171,0.537,2.682926829268293,3.0121951219512195,-0.3292682926829267,-0.07,0.12,14.3,0.6951219512195121,4.195121951219512,16.57,84.7,26.29268292682927,10.2
2008,Chicago Blackhawks,26.8,0.4878048780487805,0.0975609756097561,1.0731707317073171,0.537,2.8536585365853657,2.817073170731707,0.03658536585365857,0.16,0.12,16.8,0.7073170731707317,4.451219512195122,15.89,82.08,28.024390243902438,10.2
2008,Vancouver Canucks,28.1,0.47560975609756095,0.12195121951219512,1.0731707317073171,0.537,2.524390243902439,2.5121951219512195,0.012195121951219523,0.08,0.11,18,0.7682926829268293,4.5,17.07,82.61,27.463414634146343,9.2
2008,Florida Panthers,28.1,0.4634146341463415,0.10975609756097561,1.0365853658536586,0.518,2.573170731707317,2.682926829268293,-0.10975609756097571,-0.29,-0.17,12.5,0.7317073170731707,3.817073170731707,19.17,82.35,31.085365853658537,8.3
2008,Toronto Maple Leafs,28.4,0.43902439024390244,0.13414634146341464,1.0121951219512195,0.506,2.7804878048780486,3.1219512195121952,-0.34146341463414664,-0.42,-0.06,13.3,0.7439024390243902,4.182926829268292,17.78,78.13,31,9
2008,Phoenix Coyotes,26.5,0.4634146341463415,0.08536585365853659,1.0121951219512195,0.506,2.548780487804878,2.7439024390243905,-0.19512195121951237,-0.04,0.17,14.5,0.7682926829268293,4.134146341463414,18.58,80.72,30.48780487804878,8.4
2008,Columbus Blue Jackets,27.2,0.4146341463414634,0.14634146341463414,0.975609756097561,0.488,2.317073170731707,2.5609756097560976,-0.24390243902439046,-0.16,0.15,16.2,0.6463414634146342,4.341463414634147,14.89,83.33,29.036585365853657,8
2008,New York Islanders,28.3,0.4268292682926829,0.10975609756097561,0.9634146341463414,0.482,2.3048780487804876,2.926829268292683,-0.6219512195121952,-0.65,-0.05,12.7,0.5853658536585366,4.024390243902439,14.55,81.87,29.646341463414632,7.8
2008,St Louis Blues,28.4,0.4024390243902439,0.15853658536585366,0.9634146341463414,0.482,2.4634146341463414,2.8292682926829267,-0.36585365853658525,-0.24,0.16,14.1,0.573170731707317,4.073170731707317,14.07,84.4,26.109756097560975,9.4
2008,Atlanta Thrashers,29.3,0.4146341463414634,0.0975609756097561,0.926829268292683,0.463,2.524390243902439,3.2439024390243905,-0.7195121951219514,-0.8,-0.12,13.1,0.6341463414634146,3.8536585365853657,16.46,78.81,25.79268292682927,9.8
2008,Los Angeles Kings,27.7,0.3902439024390244,0.08536585365853659,0.8658536585365854,0.433,2.7560975609756095,3.207317073170732,-0.45121951219512235,-0.24,0.19,11.6,0.7804878048780488,4.475609756097561,17.44,77.99,28.646341463414632,9.6
2008,Tampa Bay Lightning,27.9,0.3780487804878049,0.10975609756097561,0.8658536585365854,0.433,2.6951219512195124,3.2439024390243905,-0.5487804878048781,-0.67,-0.13,12.7,0.6951219512195121,3.6097560975609757,19.26,82.05,28.70731707317073,9.4
2009,San Jose Sharks,28.7,0.6463414634146342,0.13414634146341464,1.4268292682926829,0.713,3.0609756097560976,2.426829268292683,0.6341463414634148,0.61,-0.04,12.8,1.0609756097560976,4.390243902439025,24.17,83.22,33.170731707317074,9.2
2009,Boston Bruins,28.4,0.6463414634146342,0.12195121951219512,1.4146341463414633,0.707,3.292682926829268,2.317073170731707,0.975609756097561,0.89,-0.06,12.5,0.9024390243902439,3.817073170731707,23.64,82.35,30.26829268292683,10.9
2009,Detroit Red Wings,31.2,0.6219512195121951,0.12195121951219512,1.3658536585365855,0.683,3.524390243902439,2.926829268292683,0.5975609756097562,0.62,0,10,1.0975609756097562,4.304878048780488,25.5,78.29,36.15853658536585,9.7
2009,Washington Capitals,27.2,0.6097560975609756,0.0975609756097561,1.3170731707317074,0.659,3.268292682926829,2.926829268292683,0.3414634146341462,0.27,-0.06,12.7,1.0365853658536586,4.109756097560975,25.22,80.62,33.5,9.8
2009,New Jersey Devils,30.3,0.6219512195121951,0.04878048780487805,1.2926829268292683,0.646,2.902439024390244,2.524390243902439,0.37804878048780477,0.38,-0.05,12.9,0.7073170731707317,3.7439024390243905,18.89,79.94,32.90243902439025,8.8
2009,Chicago Blackhawks,25.9,0.5609756097560976,0.14634146341463414,1.2682926829268293,0.634,3.1707317073170733,2.548780487804878,0.6219512195121952,0.6,0.01,14.1,0.8536585365853658,4.426829268292683,19.28,80.61,32.71951219512195,9.7
2009,Vancouver Canucks,27.9,0.5487804878048781,0.12195121951219512,1.2195121951219512,0.61,2.9634146341463414,2.597560975609756,0.36585365853658525,0.3,-0.02,16.5,0.8170731707317073,4.353658536585366,18.77,81.4,28.475609756097562,10.4
2009,Philadelphia Flyers,27,0.5365853658536586,0.13414634146341464,1.2073170731707317,0.604,3.1707317073170733,2.8292682926829267,0.34146341463414664,0.28,-0.04,17.5,0.8658536585365854,3.8536585365853657,22.47,82.95,29.76829268292683,10.7
2009,Pittsburgh Penguins,26.6,0.5487804878048781,0.10975609756097561,1.2073170731707317,0.604,3.1463414634146343,2.841463414634146,0.3048780487804881,0.28,-0.02,13.6,0.7560975609756098,4.390243902439025,17.22,82.71,29.036585365853657,10.8
2009,Calgary Flames,28.9,0.5609756097560976,0.07317073170731707,1.1951219512195121,0.598,3.0609756097560976,3,0.060975609756097615,0.07,0,15.8,0.7439024390243902,4.365853658536586,17.04,83.38,32.23170731707317,9.5
2009,Carolina Hurricanes,27.9,0.5487804878048781,0.08536585365853659,1.1829268292682926,0.591,2.8780487804878048,2.6951219512195124,0.1829268292682924,0.11,-0.05,9.8,0.8536585365853658,4.560975609756097,18.72,80.4,32.6219512195122,8.8
2009,New York Rangers,27,0.524390243902439,0.10975609756097561,1.1585365853658536,0.579,2.4390243902439024,2.5853658536585367,-0.14634146341463428,-0.1,-0.01,14.6,0.5853658536585366,4.219512195121951,13.87,87.84,32.41463414634146,7.5
2009,Montreal Canadiens,27.6,0.5,0.13414634146341464,1.1341463414634145,0.567,2.951219512195122,2.926829268292683,0.024390243902439046,0.02,-0.01,15,0.8780487804878049,4.560975609756097,19.25,82.43,30.01219512195122,9.8
2009,Florida Panthers,28.6,0.5,0.13414634146341464,1.1341463414634145,0.567,2.817073170731707,2.7195121951219514,0.09756097560975574,0,-0.04,11,0.6219512195121951,3.7560975609756095,16.56,82.64,29.402439024390244,9.6
2009,Columbus Blue Jackets,25.8,0.5,0.12195121951219512,1.1219512195121952,0.561,2.682926829268293,2.7195121951219514,-0.03658536585365857,-0.01,0.04,15,0.5,3.926829268292683,12.73,82.08,28.902439024390244,9.3
2009,St Louis Blues,27.1,0.5,0.12195121951219512,1.1219512195121952,0.561,2.768292682926829,2.768292682926829,0,0.05,0.05,15.2,0.8780487804878049,4.280487804878049,20.51,83.75,27.695121951219512,10
2009,Buffalo Sabres,28.1,0.5,0.10975609756097561,1.1097560975609757,0.555,2.951219512195122,2.792682926829268,0.1585365853658538,0.18,-0.02,13.7,0.9146341463414634,4.365853658536586,20.95,81.85,30.548780487804876,9.7
2009,Anaheim Ducks,29.2,0.5121951219512195,0.08536585365853659,1.1097560975609757,0.555,2.902439024390244,2.8658536585365852,0.03658536585365857,0.09,0,17.4,0.8902439024390244,3.768292682926829,23.62,79.74,30.25609756097561,9.6
2009,Minnesota Wild,27.7,0.4878048780487805,0.10975609756097561,1.0853658536585367,0.543,2.6097560975609757,2.402439024390244,0.2073170731707319,0.22,-0.02,10.8,0.8048780487804879,4,20.12,87.63,27.524390243902438,9.5
2009,Nashville Predators,27.6,0.4878048780487805,0.0975609756097561,1.0731707317073171,0.537,2.524390243902439,2.7804878048780486,-0.25609756097560954,-0.19,0.06,12.1,0.6097560975609756,3.8780487804878048,15.72,82.54,28.963414634146343,8.7
2009,Edmonton Oilers,28.8,0.4634146341463415,0.10975609756097561,1.0365853658536586,0.518,2.7804878048780486,2.975609756097561,-0.19512195121951237,-0.16,0.01,15.2,0.7317073170731707,4.317073170731708,16.95,77.51,28.085365853658537,9.9
2009,Ottawa Senators,27.9,0.43902439024390244,0.13414634146341464,1.0121951219512195,0.506,2.597560975609756,2.817073170731707,-0.21951219512195097,-0.23,0.01,13.4,0.8048780487804879,4.134146341463414,19.47,81.5,29.329268292682926,8.9
2009,Dallas Stars,28.5,0.43902439024390244,0.13414634146341464,1.0121951219512195,0.506,2.731707317073171,3.0609756097560976,-0.3292682926829267,-0.3,0.03,14,0.6585365853658537,4.280487804878049,15.38,78.59,28.890243902439025,9.5
2009,Toronto Maple Leafs,28,0.4146341463414634,0.15853658536585366,0.9878048780487805,0.494,2.975609756097561,3.4878048780487805,-0.5121951219512195,-0.49,0.03,13.7,0.7560975609756098,4.024390243902439,18.79,74.68,31.74390243902439,9.4
2009,Los Angeles Kings,25.5,0.4146341463414634,0.13414634146341464,0.9634146341463414,0.482,2.4634146341463414,2.7560975609756095,-0.2926829268292681,-0.29,0.04,14.7,0.8414634146341463,4.390243902439025,19.17,82.83,29.0609756097561,8.5
2009,Phoenix Coyotes,26.6,0.43902439024390244,0.08536585365853659,0.9634146341463414,0.482,2.5,3.0365853658536586,-0.5365853658536586,-0.5,0.04,13.3,0.6097560975609756,4.158536585365853,14.66,76.79,28.073170731707318,8.9
2009,Atlanta Thrashers,27.9,0.4268292682926829,0.07317073170731707,0.926829268292683,0.463,3.048780487804878,3.402439024390244,-0.3536585365853657,-0.3,-0.02,15.3,0.8414634146341463,4.353658536585366,19.33,75.96,28.121951219512194,10.8
2009,Colorado Avalanche,28.6,0.3902439024390244,0.06097560975609756,0.8414634146341463,0.421,2.317073170731707,3.0853658536585367,-0.7682926829268295,-0.66,0.05,13,0.6097560975609756,3.8780487804878048,15.72,79.87,28.76829268292683,8.1
2009,Tampa Bay Lightning,27.4,0.2926829268292683,0.21951219512195122,0.8048780487804879,0.402,2.524390243902439,3.2804878048780486,-0.7560975609756095,-0.81,0.03,15.9,0.7439024390243902,4.182926829268292,17.78,78.02,28.5,8.9
2009,New York Islanders,27.7,0.3170731707317073,0.10975609756097561,0.7439024390243902,0.372,2.4146341463414633,3.341463414634146,-0.9268292682926829,-0.91,0.05,14.8,0.6585365853658537,3.902439024390244,16.88,79.78,28.926829268292682,8.3
2010,Washington Capitals,27.2,0.6585365853658537,0.15853658536585366,1.475609756097561,0.738,3.817073170731707,2.768292682926829,1.048780487804878,0.9,-0.14,11.6,0.9634146341463414,3.817073170731707,25.24,78.8,32.84146341463415,11.6
2010,San Jose Sharks,29.3,0.6219512195121951,0.13414634146341464,1.3780487804878048,0.689,3.1341463414634148,2.548780487804878,0.5853658536585367,0.65,0.05,14.1,0.7926829268292683,3.768292682926829,21.04,84.88,31.73170731707317,9.9
2010,Chicago Blackhawks,26.6,0.6341463414634146,0.0975609756097561,1.3658536585365855,0.683,3.1951219512195124,2.475609756097561,0.7195121951219514,0.77,0.02,11.3,0.6341463414634146,3.5853658536585367,17.69,84.96,34.1219512195122,9.4
2010,Phoenix Coyotes,28.2,0.6097560975609756,0.08536585365853659,1.3048780487804879,0.652,2.573170731707317,2.3902439024390243,0.18292682926829285,0.34,0.06,11.3,0.5609756097560976,3.8292682926829267,14.65,84.54,30.51219512195122,8.4
2010,New Jersey Devils,30.5,0.5853658536585366,0.08536585365853659,1.2560975609756098,0.628,2.6341463414634148,2.268292682926829,0.3658536585365857,0.31,-0.07,10.5,0.6219512195121951,3.317073170731707,18.75,82.92,29.98780487804878,8.8
2010,Vancouver Canucks,28.1,0.5975609756097561,0.06097560975609756,1.2560975609756098,0.628,3.268292682926829,2.658536585365854,0.6097560975609753,0.6,-0.01,15.5,0.8292682926829268,3.9390243902439024,21.05,81.56,30.902439024390244,10.6
2010,Detroit Red Wings,30.3,0.5365853658536586,0.17073170731707318,1.2439024390243902,0.622,2.7195121951219514,2.524390243902439,0.19512195121951237,0.23,0.07,8.8,0.7195121951219512,3.7439024390243905,19.22,83.9,33.3780487804878,8.1
2010,Los Angeles Kings,26.2,0.5609756097560976,0.10975609756097561,1.2317073170731707,0.616,2.817073170731707,2.573170731707317,0.24390243902439002,0.32,0.05,11.9,0.7804878048780488,3.7439024390243905,20.85,80.26,29.134146341463413,9.7
2010,Pittsburgh Penguins,27.8,0.573170731707317,0.08536585365853659,1.2317073170731707,0.616,3.0365853658536586,2.8658536585365852,0.17073170731707332,0.17,-0.07,14.6,0.6829268292682927,3.975609756097561,17.18,84.1,32.78048780487805,9.3
2010,Buffalo Sabres,27.8,0.5487804878048781,0.12195121951219512,1.2195121951219512,0.61,2.817073170731707,2.451219512195122,0.36585365853658525,0.26,-0.08,11.2,0.6707317073170732,3.817073170731707,17.57,86.62,31.5609756097561,8.9
2010,Nashville Predators,27.6,0.573170731707317,0.07317073170731707,1.2195121951219512,0.61,2.6463414634146343,2.6951219512195124,-0.04878048780487809,0.06,0.06,8.7,0.573170731707317,3.4878048780487805,16.43,77.13,30.585365853658537,8.7
2010,Colorado Avalanche,26.4,0.524390243902439,0.10975609756097561,1.1585365853658536,0.579,2.8902439024390243,2.7804878048780486,0.10975609756097571,0.16,0.02,12.5,0.6829268292682927,3.7804878048780486,18.06,80.2,27.890243902439025,10.4
2010,Ottawa Senators,27.9,0.5365853658536586,0.07317073170731707,1.146341463414634,0.573,2.682926829268293,2.841463414634146,-0.15853658536585336,-0.22,-0.06,13.9,0.5975609756097561,3.5365853658536586,16.9,84.28,29.70731707317073,9
2010,Boston Bruins,28.1,0.47560975609756095,0.15853658536585366,1.1097560975609757,0.555,2.3902439024390243,2.3292682926829267,0.060975609756097615,0.01,-0.06,11.6,0.5365853658536586,3.231707317073171,16.6,86.4,31.695121951219512,7.5
2010,St Louis Blues,27.9,0.4878048780487805,0.12195121951219512,1.0975609756097562,0.549,2.658536585365854,2.658536585365854,0,0.08,0.06,16.1,0.6463414634146342,3.7560975609756095,17.21,86.84,29.817073170731707,8.9
2010,Calgary Flames,28.8,0.4878048780487805,0.12195121951219512,1.0975609756097562,0.549,2.451219512195122,2.475609756097561,-0.024390243902439046,-0.03,0.04,13.9,0.524390243902439,3.268292682926829,16.04,82.3,28.658536585365855,8.6
2010,Anaheim Ducks,27.9,0.47560975609756095,0.13414634146341464,1.0853658536585367,0.543,2.841463414634146,2.9634146341463414,-0.12195121951219523,-0.07,0.09,16.1,0.7682926829268293,3.658536585365854,21,79.26,30.146341463414632,9.4
2010,Philadelphia Flyers,27.7,0.5,0.07317073170731707,1.0731707317073171,0.537,2.8292682926829267,2.707317073170732,0.12195121951219479,0.08,-0.06,16.6,0.8292682926829268,3.8780487804878048,21.38,82.93,31.573170731707318,9
2010,Montreal Canadiens,27.5,0.47560975609756095,0.12195121951219512,1.0731707317073171,0.537,2.5609756097560976,2.658536585365854,-0.09756097560975618,-0.14,-0.07,11.4,0.6951219512195121,3.182926829268293,21.84,82.96,28.597560975609756,9
2010,Dallas Stars,28.3,0.45121951219512196,0.17073170731707318,1.0731707317073171,0.537,2.8048780487804876,2.975609756097561,-0.17073170731707332,-0.12,0.09,11.7,0.7439024390243902,4,18.6,77.43,30.76829268292683,9.1
2010,New York Rangers,26.8,0.4634146341463415,0.13414634146341464,1.0609756097560976,0.53,2.6707317073170733,2.6097560975609757,0.060975609756097615,0,-0.05,14.1,0.6707317073170732,3.6707317073170733,18.27,84.28,29.573170731707318,9
2010,Minnesota Wild,28.6,0.4634146341463415,0.0975609756097561,1.024390243902439,0.512,2.6097560975609757,2.9146341463414633,-0.30487804878048763,-0.26,0.07,11.3,0.7195121951219512,3.768292682926829,19.09,82.68,27.634146341463413,9.4
2010,Atlanta Thrashers,27.5,0.4268292682926829,0.15853658536585366,1.0121951219512195,0.506,2.8048780487804876,3.048780487804878,-0.24390243902439046,-0.33,-0.06,12.8,0.6219512195121951,3.8536585365853657,16.14,82.19,29.378048780487806,9.5
2010,Tampa Bay Lightning,27,0.4146341463414634,0.14634146341463414,0.975609756097561,0.488,2.597560975609756,3.0853658536585367,-0.4878048780487805,-0.56,-0.03,16.8,0.7682926829268293,3.975609756097561,19.33,80.06,28.865853658536587,9
2010,Carolina Hurricanes,28.9,0.4268292682926829,0.12195121951219512,0.975609756097561,0.488,2.7560975609756095,3.0609756097560976,-0.3048780487804881,-0.37,-0.05,11.8,0.6829268292682927,4.012195121951219,17.02,80.63,29.29268292682927,9.4
2010,Columbus Blue Jackets,26.1,0.3902439024390244,0.18292682926829268,0.9634146341463414,0.482,2.6097560975609757,3.0365853658536586,-0.42682926829268286,-0.42,0.11,13.2,0.6829268292682927,3.7560975609756095,18.18,81.74,28.51219512195122,9.2
2010,New York Islanders,28.3,0.4146341463414634,0.13414634146341464,0.9634146341463414,0.482,2.6097560975609757,3.1463414634146343,-0.5365853658536586,-0.53,-0.02,11.6,0.5975609756097561,3.731707317073171,16.01,76.33,30.402439024390244,8.6
2010,Florida Panthers,28.1,0.3902439024390244,0.15853658536585366,0.9390243902439024,0.47,2.4634146341463414,2.8536585365853657,-0.3902439024390243,-0.47,-0.03,11.9,0.5365853658536586,3.768292682926829,14.24,79.37,28.426829268292682,8.7
2010,Toronto Maple Leafs,27,0.36585365853658536,0.17073170731707318,0.9024390243902439,0.451,2.5609756097560976,3.207317073170732,-0.6463414634146343,-0.68,-0.03,13.3,0.5365853658536586,3.841463414634146,13.97,74.65,32.573170731707314,7.9
2010,Edmonton Oilers,27.1,0.32926829268292684,0.0975609756097561,0.7560975609756098,0.378,2.5121951219512195,3.3902439024390243,-0.8780487804878048,-0.76,0.09,13.8,0.6341463414634146,3.6707317073170733,17.28,78.03,28.304878048780488,8.9
2011,Vancouver Canucks,28.1,0.6585365853658537,0.10975609756097561,1.4268292682926829,0.713,3.1463414634146343,2.1951219512195124,0.9512195121951219,0.87,-0.07,11.5,0.8780487804878049,3.6097560975609757,24.32,85.58,32,9.8
2011,Washington Capitals,25.9,0.5853658536585366,0.13414634146341464,1.3048780487804879,0.652,2.6707317073170733,2.3292682926829267,0.34146341463414664,0.27,-0.06,11.3,0.5609756097560976,3.207317073170732,17.49,85.62,31.29268292682927,8.5
2011,Philadelphia Flyers,27.6,0.573170731707317,0.14634146341463414,1.2926829268292683,0.646,3.1219512195121952,2.6341463414634148,0.4878048780487805,0.4,-0.04,13.6,0.5975609756097561,3.597560975609756,16.61,82.75,31.76829268292683,9.8
2011,Pittsburgh Penguins,27.4,0.5975609756097561,0.0975609756097561,1.2926829268292683,0.646,2.7804878048780486,2.3902439024390243,0.3902439024390243,0.43,-0.05,16.9,0.5975609756097561,3.792682926829268,15.76,86.11,31.475609756097562,8.8
2011,San Jose Sharks,27.9,0.5853658536585366,0.10975609756097561,1.2804878048780488,0.64,2.9634146341463414,2.5365853658536586,0.42682926829268286,0.44,0.02,11.3,0.8292682926829268,3.5365853658536586,23.45,79.49,34.53658536585366,8.6
2011,Detroit Red Wings,30.7,0.573170731707317,0.12195121951219512,1.2682926829268293,0.634,3.1341463414634148,2.8902439024390243,0.24390243902439046,0.27,0.03,9.1,0.8170731707317073,3.6707317073170733,22.26,82.33,33.6219512195122,9.3
2011,Boston Bruins,28.3,0.5609756097560976,0.13414634146341464,1.2560975609756098,0.628,2.975609756097561,2.3048780487804876,0.6707317073170733,0.56,-0.07,13.6,0.524390243902439,3.2439024390243905,16.17,82.64,32.8780487804878,9.1
2011,Tampa Bay Lightning,29,0.5609756097560976,0.13414634146341464,1.2560975609756098,0.628,2.9390243902439024,2.8536585365853657,0.08536585365853666,0.04,-0.05,11,0.8414634146341463,4.097560975609756,20.54,83.77,31.76829268292683,9.3
