"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"CAM.BARKER","D","20102011","MIN",52,731.45,-0.36,-0.02,-0.33,0,0.12,-0.12,-0.97,0.61,-1.58,-0.9,0.36,-1.26,-2.89,-0.5,-2.39
"CAMERON.GAUNCE","D","20102011","COL",11,122.1,-1.12,-0.18,-0.94,0.09,0.18,-0.09,-0.02,2.88,-2.9,1.89,4.3,-2.41,2.36,2.8,-0.44
"CAM.FOWLER","D","20102011","ANA",76,1366.08,-0.34,0.28,-0.62,-0.05,0.03,-0.08,0.15,0.97,-0.82,-1.09,1.39,-2.47,-2.2,1.48,-3.68
"CAM.JANSSEN","F","20102011","STL",54,261.73,-0.92,0.21,-1.13,-0.34,-0.21,-0.13,-4.02,0.48,-4.5,-7.64,-0.03,-7.61,-10.41,1.95,-12.36
"CARL.GUNNARSSON","D","20102011","TOR",68,961.23,0.04,-0.02,0.05,0.04,-0.01,0.05,-1.29,-1.03,-0.27,-0.51,-0.91,0.4,0.23,-2.12,2.35
"CARLO.COLAIACOVO","D","20102011","STL",65,969.63,-0.39,-0.3,-0.09,-0.04,-0.17,0.14,-1.07,-1.37,0.3,-0.42,-1.36,0.94,-0.39,-0.39,-0.01
"CASEY.WELLMAN","F","20102011","MIN",15,143.22,-0.62,-1.17,0.55,0.01,0.08,-0.07,-0.01,-1.58,1.58,-1.58,1.3,-2.88,1.02,3.13,-2.11
"CHAD.LAROSE","F","20102011","CAR",82,1128.85,-0.61,0.31,-0.92,0.03,-0.18,0.2,1.1,-1.99,3.09,1.43,-3.33,4.75,1.2,-2.68,3.88
"CHRIS.BUTLER","D","20102011","BUF",49,775.15,0.26,-0.26,0.52,0.14,-0.02,0.15,0.2,-1.82,2.01,-0.12,-0.88,0.75,0.58,-1.88,2.46
"CHRIS.CAMPOLI","D","20102011","CHI",19,327.27,0.54,0.24,0.31,0.28,0.19,0.09,1.17,0.96,0.21,1.52,1.61,-0.09,2.8,0.41,2.4
"CHRIS.CAMPOLI","D","20102011","OTT",58,911.88,0.23,-0.24,0.47,0.36,-0.12,0.48,1.36,-1.75,3.12,1.38,-1.34,2.71,0.64,-1.4,2.04
"CHRIS.CLARK","F","20102011","CBJ",53,620.85,-0.43,-0.44,0.01,0,0.04,-0.03,-2.5,1.45,-3.95,-2.82,2.17,-4.98,-4.42,2.85,-7.27
"CHRIS.CONNER","F","20102011","PIT",60,671.23,-0.05,-0.36,0.31,-0.06,-0.28,0.22,0.41,-1.32,1.73,-0.07,-1.38,1.31,0.78,-1.91,2.7
"CHRIS.DRURY","F","20102011","NYR",24,231.62,-0.35,-0.04,-0.3,0.18,0.38,-0.19,-0.26,6.1,-6.36,0.4,5.18,-4.78,-1.55,7.25,-8.8
"CHRIS.HIGGINS","F","20102011","FLA",48,615.45,0.3,-0.24,0.55,0.33,-0.12,0.45,2.48,-3.37,5.85,3.48,-3.14,6.62,5.32,-2.62,7.94
"CHRIS.HIGGINS","F","20102011","VAN",14,174.82,-0.62,-0.2,-0.42,0.1,-0.18,0.28,4.88,0.68,4.2,6.03,-0.45,6.47,9.48,-1.06,10.54
"CHRIS.KELLY","F","20102011","BOS",24,300.62,-0.76,0.06,-0.82,-0.4,-0.18,-0.21,-3.74,-4.41,0.67,-4.16,-4.5,0.35,-3.34,-5.15,1.81
"CHRIS.KELLY","F","20102011","OTT",57,711.3,-0.27,0.52,-0.79,-0.17,-0.19,0.02,-1.78,-2.42,0.65,-1.38,-2.23,0.85,-2.37,-1.83,-0.54
"CHRIS.KUNITZ","F","20102011","PIT",66,876.65,0.58,-0.35,0.93,0.31,0.1,0.21,1.88,1.21,0.67,2.69,0.26,2.43,3.23,-0.4,3.63
"CHRIS.MUELLER","F","20102011","NSH",15,127,-0.15,-0.04,-0.11,-0.33,0.19,-0.52,-4.42,6.13,-10.55,-5.43,8.22,-13.65,-6.76,5.75,-12.51
"CHRIS.NEIL","F","20102011","OTT",80,971.9,-0.09,-0.05,-0.05,-0.11,-0.06,-0.05,-0.93,-1.48,0.55,-0.22,-1.01,0.79,0.61,0.08,0.53
"CHRIS.PHILLIPS","D","20102011","OTT",82,1440.78,-0.45,0.38,-0.83,-0.29,0.19,-0.47,-2.77,1.38,-4.14,-3.79,1.85,-5.64,-3.7,2.58,-6.28
"CHRIS.PORTER","F","20102011","STL",45,446.05,-0.59,-0.31,-0.28,-0.26,-0.05,-0.21,-2.52,-3.26,0.74,-3.39,-1.71,-1.68,-4.22,-3.61,-0.62
"CHRIS.PRONGER","D","20102011","PHI",50,766.87,-0.1,0.06,-0.17,0.01,0.16,-0.14,2.12,0.18,1.93,2.06,-1.2,3.25,3.45,0.43,3.02
"CHRIS.STEWART","F","20102011","COL",36,494.05,0.41,0.17,0.24,0.02,-0.24,0.26,0.39,-0.92,1.31,-0.97,-0.67,-0.3,-1.17,-0.71,-0.46
"CHRIS.STEWART","F","20102011","STL",26,384.92,0.01,-0.28,0.29,0.11,-0.2,0.3,2.65,0.34,2.31,4.67,0.24,4.43,2.5,1.47,1.03
"CHRIS.TANEV","D","20102011","VAN",29,379.97,-0.48,0.08,-0.56,-0.12,-0.41,0.28,-0.24,-3.78,3.54,-2.16,-5.42,3.26,-2.49,-6.33,3.83
"CHRIS.THORBURN","F","20102011","ATL",82,933.1,-0.31,-0.38,0.07,-0.34,-0.05,-0.28,-1.35,-0.46,-0.9,-2.88,-0.23,-2.65,-3.23,0.42,-3.66
"CHRISTIAN.EHRHOFF","D","20102011","VAN",79,1407.73,0.2,-0.01,0.21,0.16,-0.09,0.25,1.95,-0.73,2.68,2.94,-0.83,3.77,4,-1.4,5.4
"CHRIS.VANDEVELDE","F","20102011","EDM",12,168.27,-0.67,0.22,-0.9,-0.55,0.1,-0.66,-5.88,0.3,-6.18,-3.75,0.96,-4.71,-4.04,-0.02,-4.02
"CHUCK.KOBASEW","F","20102011","MIN",63,694.65,-0.19,-0.1,-0.09,-0.15,0.18,-0.34,-0.92,1.24,-2.16,-2.9,1.24,-4.13,-2.5,1.45,-3.95
"CLARKE.MACARTHUR","F","20102011","TOR",82,1140.03,0.23,-0.07,0.3,0.08,0.02,0.06,1.23,-1.09,2.32,2.08,-2.28,4.36,5.11,-3.74,8.86
"CLAUDE.GIROUX","F","20102011","PHI",82,1133.08,0.29,0.16,0.13,0.39,0.06,0.33,3.48,0.05,3.43,4.93,0.06,4.87,5.73,-1.54,7.27
"CLAYTON.STONER","D","20102011","MIN",57,835.08,-0.17,-0.53,0.35,-0.08,-0.13,0.05,-1.17,0.28,-1.44,-2.05,0.92,-2.97,-2.66,0.74,-3.41
"CLAY.WILSON","D","20102011","FLA",15,178.2,1.64,-0.58,2.22,0.17,-0.58,0.75,1.98,-7.61,9.59,-1.01,-9.45,8.45,-1.28,-10.52,9.24
"CODY.ALMOND","F","20102011","MIN",8,55.22,-0.79,-1.29,0.49,-0.74,-0.4,-0.34,-10.76,-6.48,-4.28,-8.51,-5.34,-3.17,-15.62,2.66,-18.28
"CODY.FRANSON","D","20102011","NSH",80,1046.85,0.12,-0.32,0.44,0.05,-0.01,0.06,2.63,0.58,2.05,3.39,0.83,2.55,4.39,-0.52,4.92
"CODY.HODGSON","F","20102011","VAN",8,55.68,0,-0.7,0.7,-0.23,-0.01,-0.23,-2.21,0.49,-2.7,1.11,4.82,-3.71,0.34,1.29,-0.95
"CODY.MCCORMICK","F","20102011","BUF",81,855.62,-0.37,-0.39,0.02,-0.41,-0.22,-0.19,-1.71,-2.01,0.3,-3.46,-1.76,-1.7,-4.82,-1.17,-3.65
"CODY.MCLEOD","F","20102011","COL",71,640.8,-0.46,-0.46,0.01,-0.21,-0.05,-0.16,0.22,-1.62,1.84,0.59,-1.72,2.31,0.53,-2.68,3.21
"COLBY.ARMSTRONG","F","20102011","TOR",50,670.77,0.52,0.12,0.4,0.1,-0.02,0.12,-0.79,-1,0.21,-1.42,-2.03,0.61,-0.66,-4.29,3.63
"COLIN.FRASER","F","20102011","EDM",67,497.03,-0.42,-0.53,0.11,-0.2,-0.19,-0.01,-1.55,-0.83,-0.72,-3.74,-0.62,-3.11,-4.14,1.06,-5.19
"COLIN.GREENING","F","20102011","OTT",24,325.03,1.01,0.01,1,0.4,0.26,0.14,5.99,3.88,2.11,6.09,3.29,2.8,5.21,1.88,3.33
"COLIN.WHITE","F","20102011","N.J",69,1083.52,-0.01,-0.23,0.22,-0.12,0,-0.12,-1.56,0.9,-2.46,-2.56,0.85,-3.41,-2.77,2.31,-5.09
"COLIN.WILSON","F","20102011","NSH",82,942.48,0,-0.34,0.33,-0.08,-0.18,0.11,-2.04,-1.24,-0.81,-1.83,-1.62,-0.21,-1.44,-1.75,0.31
"COLTON.GILLIES","F","20102011","MIN",7,67.67,-1.16,0.06,-1.22,-1.27,-0.44,-0.83,-9.1,-10.11,1.01,-13.96,-6.62,-7.35,-16.36,-12.22,-4.14
"COLTON.ORR","F","20102011","TOR",46,230.63,-0.61,-0.74,0.12,-0.85,-0.23,-0.62,-9.06,-2.48,-6.57,-12.62,-2,-10.62,-14.41,-1.31,-13.1
"COREY.PERRY","F","20102011","ANA",82,1369.42,0.25,0.22,0.03,0.18,-0.02,0.19,0.79,0.2,0.59,1.57,0.17,1.4,1.46,-0.68,2.14
"CORY.SARICH","D","20102011","CGY",76,1194.33,0.05,-0.19,0.24,0.01,0,0.01,-0.35,0,-0.34,-0.13,-0.54,0.41,-0.41,-0.86,0.46
"CORY.STILLMAN","F","20102011","CAR",21,310.17,0.25,-0.27,0.52,0.25,0.44,-0.19,-0.86,2.68,-3.54,-0.02,4.83,-4.85,0.1,4.4,-4.3
"CORY.STILLMAN","F","20102011","FLA",44,558.15,0.62,-0.06,0.68,-0.32,0.17,-0.49,-2.58,4.26,-6.84,-3.25,2.76,-6.02,-2.16,0.94,-3.1
"CRAIG.ADAMS","F","20102011","PIT",80,715.43,-0.94,0.27,-1.21,-0.49,-0.21,-0.28,-3.59,-1.43,-2.16,-5.8,-1.22,-4.58,-9.2,1.18,-10.38
"CRAIG.CONROY","F","20102011","CGY",18,124,-0.8,-0.83,0.02,-0.15,0.01,-0.16,0.11,0.76,-0.65,2.73,-2.39,5.12,2.16,-4.33,6.49
"CRAIG.RIVET","D","20102011","BUF",23,271.62,-0.59,0.68,-1.28,-0.43,0.36,-0.79,-3,-0.99,-2.02,-2.72,1.31,-4.04,-1.81,1.07,-2.88
"CRAIG.RIVET","D","20102011","CBJ",14,186.7,0.27,1.6,-1.33,0.17,-0.14,0.31,0.42,2.48,-2.06,-1.75,1.42,-3.16,-0.42,5.9,-6.32
"CURTIS.GLENCROSS","F","20102011","CGY",79,978.85,0.14,-0.15,0.3,0.05,-0.04,0.09,0.4,-1.64,2.04,0.89,-1.46,2.35,0.79,-2.21,3
"DAINIUS.ZUBRUS","F","20102011","N.J",79,1083.07,0.13,0.1,0.03,0.05,-0.1,0.14,-0.97,-1.47,0.51,-0.86,-2.68,1.82,-2.41,-3.48,1.06
"DALE.WEISE","F","20102011","NYR",10,63.88,-2.15,-1.96,-0.18,-0.79,-0.58,-0.21,-3.56,-2.22,-1.34,-2.05,-5.12,3.07,-6.65,-5.87,-0.78
"DANA.TYRELL","F","20102011","T.B",78,795.43,-0.6,-0.47,-0.13,-0.28,-0.37,0.09,-2.28,-2.6,0.31,-3.79,-3.29,-0.5,-7.21,-3.11,-4.09
"DAN.BOYLE","D","20102011","S.J",76,1462.25,0.13,0.19,-0.06,0.04,-0.04,0.07,0.03,0.66,-0.63,0.02,1.01,-0.99,1.08,2.03,-0.95
"DAN.CARCILLO","F","20102011","PHI",57,435.17,-1.38,0.67,-2.05,-0.39,0.09,-0.48,-1.88,0.22,-2.1,-4.12,0.5,-4.63,-4.11,0.21,-4.32
"DAN.GIRARDI","D","20102011","NYR",80,1496.35,-0.16,0.13,-0.28,-0.05,0.25,-0.29,-0.32,1.27,-1.59,-0.78,2.13,-2.91,-0.85,4.41,-5.27
"DAN.HAMHUIS","D","20102011","VAN",64,1129.4,0.28,0.06,0.22,0.21,0.18,0.03,2.83,-0.94,3.77,2.62,-0.48,3.1,3.04,-1.47,4.51
"DANIEL.ALFREDSSON","F","20102011","OTT",54,747.05,-0.06,0.49,-0.55,-0.17,-0.04,-0.14,-1.46,0.19,-1.65,-2.57,0.27,-2.84,-3.23,-0.42,-2.8
"DANIEL.BRIERE","F","20102011","PHI",77,1146.08,0.44,-0.02,0.46,0.16,0.12,0.04,1.52,1.45,0.07,1.94,2.05,-0.12,1.53,1.46,0.07
"DANIEL.CLEARY","F","20102011","DET",68,928.92,0.07,0.28,-0.22,0.04,0.29,-0.25,0.8,1.55,-0.74,1.31,1.7,-0.39,0.27,1.87,-1.6
"DANIEL.PAILLE","F","20102011","BOS",43,429.17,0.01,0.16,-0.15,-0.08,-0.18,0.1,-1.04,0.13,-1.17,-2.32,-1.97,-0.35,-4.61,-0.92,-3.69
"DANIEL.SEDIN","F","20102011","VAN",82,1186.05,0.66,-0.13,0.79,0.24,-0.06,0.3,1.22,-0.38,1.6,1.55,-1.04,2.6,2.05,-3.15,5.2
"DANIEL.WINNIK","F","20102011","COL",80,1056.12,-0.76,-0.74,-0.02,0.05,-0.29,0.34,2.16,-3.46,5.62,3.07,-4.13,7.19,4.17,-5.42,9.58
"DANNY.SYVRET","D","20102011","ANA",6,87.53,-0.41,0.94,-1.35,0.07,0.21,-0.14,5.58,4.42,1.16,7.17,-1.41,8.58,14.77,-3.95,18.71
"DANNY.SYVRET","D","20102011","PHI",4,51.25,-1.73,-1.16,-0.56,1.8,-1.13,2.93,-0.02,-6.67,6.66,1.54,-8.17,9.7,5.55,-11.84,17.39
"DAN.SEXTON","F","20102011","ANA",47,521.98,-0.23,-0.03,-0.2,-0.09,-0.07,-0.02,0.55,-1.96,2.5,0.49,-1.49,1.98,-1.75,-1.94,0.18
"DANY.HEATLEY","F","20102011","S.J",80,1207.8,0.4,0.07,0.34,-0.03,0.16,-0.19,-1.48,2.01,-3.49,-1.59,3.04,-4.62,-1.64,3.16,-4.8
"DARCY.HORDICHUK","F","20102011","FLA",64,323.05,-0.3,-0.56,0.26,-0.43,-0.46,0.03,-2.6,-4.22,1.62,-3.13,-3.04,-0.09,-3.35,-1.99,-1.36
"DARREN.HELM","F","20102011","DET",82,830.07,0.26,-0.1,0.36,0.28,0.18,0.1,2.51,-0.67,3.18,3.18,-0.3,3.48,3.69,0.03,3.66
"DARROLL.POWE","F","20102011","PHI",81,715.88,-0.75,0.26,-1,-0.64,-0.11,-0.53,-5.99,-1.87,-4.12,-5.98,-1.96,-4.02,-6.42,-1.28,-5.14
"DARRYL.BOYCE","F","20102011","TOR",46,488.12,1.3,0.05,1.25,-0.1,-0.17,0.08,-2.94,1.26,-4.2,-4.93,-1.16,-3.78,-8.45,-0.51,-7.94
"DAVE.BOLLAND","F","20102011","CHI",61,805.88,0.23,-0.25,0.48,0,0,0,-2.06,1.66,-3.72,-2.03,1.28,-3.32,-4.57,1.69,-6.26
"DAVID.BACKES","F","20102011","STL",82,1209.92,0.74,-0.48,1.22,0.18,-0.01,0.19,1.84,-0.06,1.9,2.23,0.47,1.75,2.11,0.25,1.86
"DAVID.BOOTH","F","20102011","FLA",82,1271.22,0.06,0.99,-0.94,0.3,0.15,0.15,2.55,2.09,0.46,3.47,1.62,1.85,5.11,1.43,3.68
"DAVID.CLARKSON","F","20102011","N.J",82,965.97,-0.52,0.13,-0.65,0.01,0.09,-0.08,0.54,0.42,0.12,0.9,-0.49,1.39,0.84,-0.27,1.1
"DAVID.DESHARNAIS","F","20102011","MTL",43,431.8,0.22,0.32,-0.1,-0.01,0.07,-0.08,0.23,0.11,0.12,-1.14,0.05,-1.19,-2.08,0.74,-2.81
"DAVID.HALE","D","20102011","OTT",25,372.48,0.78,-0.91,1.7,-0.01,0.01,-0.02,-0.36,0.67,-1.03,-0.58,0.56,-1.15,-1.67,-1.27,-0.4
"DAVID.JONES","F","20102011","COL",77,1040.7,0.24,-0.24,0.48,0.12,0.21,-0.08,-1.28,2.07,-3.35,-0.17,3.18,-3.35,0.48,3.14,-2.65
"DAVID.KOCI","F","20102011","COL",35,142.43,-0.84,0.73,-1.57,-0.48,-0.02,-0.46,-5.29,8.13,-13.43,-6.99,13.12,-20.11,-7.12,8.12,-15.24
"DAVID.KREJCI","F","20102011","BOS",75,1098.22,0.07,-0.38,0.46,0.04,-0.06,0.09,-0.65,-1.59,0.94,0.06,-0.72,0.79,0.33,-0.54,0.87
"DAVID.LEGWAND","F","20102011","NSH",64,950.6,0.34,0.21,0.13,0.4,-0.09,0.49,1.8,0.34,1.47,2.32,-0.26,2.58,2.79,-0.21,3
"DAVID.MOSS","F","20102011","CGY",58,606.13,0.52,-0.39,0.9,0.05,-0.21,0.26,3.48,-1.57,5.05,4.26,-1.76,6.02,3.67,-1.54,5.2
"DAVID.PERRON","F","20102011","STL",10,133.97,0.84,-1.46,2.3,0.69,0.06,0.63,6.84,-0.49,7.33,6.64,-3.04,9.69,2.84,-2.49,5.32
"DAVID.SCHLEMKO","D","20102011","ARI",43,594.13,-0.06,-0.45,0.39,0.2,-0.14,0.34,1.32,-1.24,2.56,2.97,-2.27,5.24,2.08,-2.11,4.19
"DAVID.STECKEL","F","20102011","N.J",18,197.88,-1.21,-1.22,0.02,-0.37,-0.31,-0.06,-1.19,-4.66,3.47,-2.89,-4.06,1.17,-4.52,-2.2,-2.32
"DAVID.STECKEL","F","20102011","WSH",57,548.37,-0.43,-0.02,-0.41,-0.31,-0.18,-0.13,-0.99,-1.12,0.13,-2.94,-1.96,-0.99,-4.1,-0.97,-3.13
"DAVIS.DREWISKE","D","20102011","L.A",38,468.03,-0.27,0.08,-0.34,-0.38,-0.23,-0.15,-3.95,-1.69,-2.26,-5.85,-2.24,-3.61,-6.68,-0.94,-5.75
"DAYMOND.LANGKOW","F","20102011","CGY",4,52.42,0.92,-2.25,3.17,0.9,-0.35,1.25,2.65,0.76,1.89,5.32,-2.11,7.43,2.25,-6.89,9.14
"DENNIS.SEIDENBERG","D","20102011","BOS",81,1528.48,-0.38,0.49,-0.87,0.05,0.16,-0.11,-0.97,0.91,-1.87,-0.37,1.65,-2.02,-1.06,3.59,-4.65
"DENNIS.WIDEMAN","D","20102011","FLA",61,1042.78,0.01,0.71,-0.7,-0.01,0.05,-0.06,0.9,1.22,-0.32,1.44,1.44,0,1.64,1.31,0.33
"DENNIS.WIDEMAN","D","20102011","WSH",14,235.92,1.06,0.27,0.79,0.46,0.02,0.45,5.67,2.59,3.08,6.59,1.3,5.29,5.99,-0.88,6.87
"DEREK.BOOGAARD","F","20102011","NYR",22,99.28,-0.34,-0.31,-0.03,-0.43,-0.11,-0.32,-7.41,0.6,-8.01,-8.31,0.68,-8.99,-9.68,-0.8,-8.88
"DEREK.DORSETT","F","20102011","CBJ",76,872.18,-0.63,0.1,-0.73,-0.29,-0.11,-0.18,-3.14,-1.37,-1.77,-4.58,-1.31,-3.27,-5.72,-3.02,-2.7
"DEREK.JOSLIN","D","20102011","CAR",17,239,1.18,-0.35,1.53,0.1,-0.1,0.2,-0.13,-2.45,2.32,-1.59,-2.7,1.12,-1.1,-1.83,0.73
"DEREK.JOSLIN","D","20102011","S.J",17,199.23,-1.19,-0.26,-0.92,-0.54,0.06,-0.61,-4.48,4.14,-8.62,-7.07,4.93,-12.01,-5.94,1.88,-7.82
"DEREK.MACKENZIE","F","20102011","CBJ",63,549.98,0.6,-0.51,1.11,0.14,-0.28,0.42,0.43,-1.42,1.85,1.14,-2.9,4.03,1.74,-2.17,3.9
"DEREK.MORRIS","D","20102011","ARI",77,1348.32,-0.46,0.05,-0.5,-0.12,0.27,-0.4,-1.12,3.49,-4.6,-0.9,3.59,-4.49,-1.75,4.46,-6.21
"DEREK.ROY","F","20102011","BUF",35,486.97,0.26,0.29,-0.02,0.22,0.23,-0.01,1.31,3.02,-1.72,0.17,3.15,-2.98,-0.81,3.89,-4.7
"DEREK.SMITH","D","20102011","OTT",9,131.15,-0.07,-2.11,2.04,-0.23,-0.84,0.61,1.9,-6.58,8.48,2.18,-9.97,12.15,5.25,-11.35,16.61
"DEREK.STEPAN","F","20102011","NYR",82,1087,0.32,0.23,0.09,0.09,-0.18,0.27,1.44,-2.14,3.58,1.38,-2.17,3.54,2.45,-2.6,5.05
"DERICK.BRASSARD","F","20102011","CBJ",74,1022.63,0.35,0.24,0.11,0.11,0.12,-0.01,0.68,1.45,-0.77,0.89,2.38,-1.49,1.3,2.24,-0.94
"DERYK.ENGELLAND","D","20102011","PIT",63,808.97,-0.63,0.06,-0.69,-0.3,0.12,-0.42,-3.64,1.64,-5.29,-3.35,2.77,-6.12,-4.97,3.24,-8.21
"DEVIN.SETOGUCHI","F","20102011","S.J",72,938.45,0.2,0.4,-0.2,0.1,0.06,0.04,-0.39,-0.3,-0.09,-0.36,-0.44,0.08,-0.6,0.67,-1.27
"DION.PHANEUF","D","20102011","TOR",66,1252.27,0.01,-0.22,0.23,0.02,-0.05,0.06,0.56,0.43,0.13,0.55,1.5,-0.94,0.75,2.08,-1.32
"DJ.KING","F","20102011","WSH",16,90.05,0.04,1.76,-1.72,0.48,-0.42,0.9,-5.35,0.25,-5.6,-5.5,-2.67,-2.83,-9.26,0.66,-9.92
"DMITRY.KULIKOV","D","20102011","FLA",72,1164.03,0.21,0,0.21,0.2,0.02,0.18,0.68,-0.94,1.62,0.92,0.38,0.54,1.54,0.01,1.53
"DOMINIC.MOORE","F","20102011","T.B",77,949.67,-0.24,0.36,-0.6,-0.01,-0.06,0.05,0.04,-0.08,0.12,-0.15,-1.27,1.12,1.48,-3.32,4.8
"DOUG.JANIK","D","20102011","DET",7,86.25,0.17,1.84,-1.68,0.02,-0.7,0.73,-4.27,-5.23,0.96,-7.63,-6.99,-0.64,-3.85,-5.65,1.8
"DOUGLAS.MURRAY","D","20102011","S.J",73,1235.78,-0.34,-0.03,-0.31,-0.13,-0.06,-0.06,-1.37,0.97,-2.34,-1.07,0.74,-1.81,-1.34,2.05,-3.39
"DOUG.WEIGHT","F","20102011","NYI",18,224.07,-0.04,-0.9,0.86,-0.09,-0.11,0.02,-1.99,0.81,-2.8,-0.06,2.95,-3.01,-0.67,0.78,-1.44
"DRAYSON.BOWMAN","F","20102011","CAR",22,205.93,-0.48,-0.72,0.24,-0.42,-0.43,0.02,-0.74,-4.79,4.05,-0.1,-2.73,2.63,1.24,-4.83,6.07
"DREW.DOUGHTY","D","20102011","L.A",76,1447.98,0.58,0.08,0.5,0.27,0,0.27,2.14,-1.85,3.99,2.6,-1.19,3.8,3.97,-1.9,5.87
"DREW.MILLER","F","20102011","DET",67,629.43,-0.23,0.16,-0.39,-0.05,-0.21,0.16,-1.52,-3.04,1.52,-3.35,-1.73,-1.63,-4.12,0.07,-4.19
"DREW.STAFFORD","F","20102011","BUF",62,800.42,0.86,-0.78,1.64,-0.07,0.18,-0.25,-0.23,0.81,-1.04,-1.4,1.2,-2.6,-1.78,-0.52,-1.26
"DUNCAN.KEITH","D","20102011","CHI",82,1704.93,-0.04,0.29,-0.33,0.19,0.15,0.04,2.14,0.65,1.49,3.06,1,2.05,4.75,0.2,4.55
"DUSTIN.BOYD","F","20102011","MTL",10,86.17,-1.25,2.82,-4.07,-0.2,0.63,-0.83,-6.77,8.33,-15.1,-8.99,8.6,-17.59,-8.81,10.22,-19.03
"DUSTIN.BROWN","F","20102011","L.A",82,1206.9,0.38,-0.18,0.56,0.18,-0.03,0.21,2.27,0.67,1.6,1.97,1.25,0.73,1.52,1.38,0.13
"DUSTIN.BYFUGLIEN","D","20102011","ATL",81,1528.38,0.64,-0.14,0.78,0.35,-0.22,0.57,4.8,-1.54,6.34,5.67,-1.83,7.5,7.41,-4.14,11.56
"DUSTIN.JEFFREY","F","20102011","PIT",25,265.5,0.98,-0.19,1.17,0.29,-0.3,0.59,1.94,-2.92,4.86,1.24,-4.28,5.52,0.06,-4.3,4.37
"DUSTIN.PENNER","F","20102011","EDM",62,844.35,0.31,0.47,-0.16,0.15,0.21,-0.06,0.88,0.92,-0.05,1.04,0.77,0.27,0.93,0.73,0.2
"DUSTIN.PENNER","F","20102011","L.A",19,253.93,-0.35,-0.45,0.1,0.26,0.67,-0.41,2.3,2.18,0.12,3.34,4.32,-0.98,1.88,2.54,-0.65
"DWIGHT.KING","F","20102011","L.A",6,69.63,-0.71,1.35,-2.06,-0.46,0.6,-1.06,-3.29,-1.5,-1.78,-7.49,-1.22,-6.27,-14.65,-0.11,-14.54
"DYLAN.REESE","D","20102011","NYI",27,353.08,-0.27,1.05,-1.32,0.26,0.31,-0.05,-0.08,-0.8,0.72,-1.19,-1.42,0.23,-1.45,-5.54,4.09
"ED.JOVANOVSKI","D","20102011","ARI",50,812.43,-0.62,0.06,-0.68,-0.11,0.19,-0.3,-0.6,0.03,-0.63,-2.1,2.04,-4.13,-1.03,1.63,-2.66
"ERIC.BELANGER","F","20102011","ARI",82,1127.67,0.12,-0.06,0.18,0.07,0.05,0.02,-0.36,-0.8,0.44,1.03,-1.53,2.56,1.3,-1.46,2.76
"ERIC.BOULTON","F","20102011","ATL",69,610.32,-0.14,-0.58,0.45,-0.31,-0.25,-0.07,-3.17,-2.9,-0.27,-4.59,-3.35,-1.24,-6.75,-4.46,-2.28
"ERIC.BREWER","D","20102011","STL",54,982.28,-0.09,0.02,-0.11,-0.04,0.17,-0.2,-0.2,1.42,-1.62,0.77,1.75,-0.98,-0.52,0.84,-1.36
"ERIC.BREWER","D","20102011","T.B",22,390.25,0.17,-0.73,0.9,0.13,0.17,-0.04,0.04,0.52,-0.48,-0.84,2.91,-3.75,-3.77,2.15,-5.92
"ERIC.FEHR","F","20102011","WSH",51,541.33,-0.38,-0.1,-0.27,0.14,0.06,0.08,1.24,-1.06,2.3,2.88,-1.82,4.7,3.29,-1.72,5.01
"ERIC.GODARD","F","20102011","PIT",19,97.52,1.11,-1.48,2.59,-0.18,-0.5,0.32,-9,-8.56,-0.44,-12.76,-9.76,-3,-10.36,-5.55,-4.81
"ERIC.NYSTROM","F","20102011","MIN",82,936.8,-0.72,-0.04,-0.68,-0.39,0.05,-0.44,-4.27,0.22,-4.5,-6.26,-1.39,-4.87,-7.45,-1.07,-6.38
"ERIC.STAAL","F","20102011","CAR",81,1247.13,0.28,0.53,-0.26,0.35,0.33,0.02,2.63,1.79,0.84,4.58,2.2,2.37,6.71,0.58,6.12
"ERIC.TANGRADI","F","20102011","PIT",15,142.23,-0.49,0.88,-1.37,-0.08,0.08,-0.16,-6.1,0.09,-6.19,-9.1,1.06,-10.16,-17.52,-0.52,-17
"ERIK.CHRISTENSEN","F","20102011","NYR",63,653.92,0.29,-0.07,0.35,-0.4,0.24,-0.64,-4.59,2.53,-7.12,-5.53,1.75,-7.28,-5.33,1.74,-7.06
"ERIK.COLE","F","20102011","CAR",81,1136.3,0.18,0.19,-0.01,0.2,0.32,-0.12,-0.35,2.74,-3.09,0.34,3.25,-2.92,-1.12,1.88,-3
"ERIK.CONDRA","F","20102011","OTT",26,338.23,-0.36,-0.65,0.29,0.01,-0.18,0.19,3.59,1.28,2.31,4.34,0.22,4.12,2.51,1.17,1.34
"ERIK.JOHNSON","D","20102011","COL",22,405.77,-0.18,-0.52,0.34,-0.02,0.32,-0.34,0.46,0.12,0.34,0.4,0.66,-0.25,0.46,0.1,0.36
