"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"GLEN.METROPOLIT","F","20072008","BOS",82,1030.27,-0.06,0.02,-0.08,0.01,0.01,0,0.18,0.85,-0.66,0.2,0.85,-0.65,-1.28,1.49,-2.77
"GLEN.MURRAY","F","20072008","BOS",63,864.25,-0.08,-0.21,0.13,-0.04,0.11,-0.14,1.01,0.58,0.43,1.84,1.05,0.78,2.76,0.68,2.09
"GLEN.WESLEY","D","20072008","CAR",78,984.97,-0.7,-0.41,-0.29,-0.15,-0.1,-0.05,-2.36,-1.46,-0.9,-2.84,-0.97,-1.86,-3.69,-0.79,-2.9
"GREG.DE VRIES","D","20072008","NSH",77,1192.42,0.29,0.14,0.14,-0.08,0.02,-0.11,-2.04,1.05,-3.09,-3.11,1.55,-4.66,-4.07,2.09,-6.16
"GREG.MOORE","F","20072008","NYR",6,60.23,-0.28,1.41,-1.69,-0.94,-0.7,-0.24,6.04,1.74,4.29,3.77,-2.75,6.52,3.46,-4.51,7.97
"GREGORY.CAMPBELL","F","20072008","FLA",81,772.42,-0.46,0.66,-1.12,0.03,0.08,-0.05,-0.58,-0.2,-0.39,-1.18,-0.28,-0.9,-0.94,-1.29,0.35
"GREG.ZANON","D","20072008","NSH",78,1065.98,-0.4,0.03,-0.42,-0.42,0,-0.43,-4.17,1.55,-5.72,-5.36,1.89,-7.26,-4.87,4.35,-9.22
"GUILLAUME.LATENDRESSE","F","20072008","MTL",73,766.75,0.02,0.11,-0.09,0.02,-0.12,0.14,-2.78,-0.47,-2.31,-2.12,0.38,-2.5,-4.92,0,-4.92
"HAL.GILL","D","20072008","PIT",18,260.33,0.81,0.12,0.69,0.02,0.01,0.01,2.11,0.86,1.24,1.75,-0.03,1.77,0.51,-1.43,1.94
"HAL.GILL","D","20072008","TOR",63,965.53,-0.1,-0.2,0.09,-0.25,-0.15,-0.1,-1.25,-2.48,1.24,-0.79,-1.83,1.04,-1.78,-1.72,-0.06
"HENRIK.SEDIN","F","20072008","VAN",82,1153.17,0.39,0.16,0.23,0.26,-0.03,0.3,2.13,-1.24,3.38,2.78,-1.28,4.07,3.35,-1.46,4.81
"HENRIK.TALLINDER","D","20072008","BUF",71,1182.3,-0.14,0.05,-0.19,0.03,0.08,-0.04,1.42,0.75,0.66,1.96,0.65,1.31,2.15,0.43,1.73
"HENRIK.ZETTERBERG","F","20072008","DET",75,1112.88,0.48,0.28,0.19,0.33,-0.13,0.46,4.69,-1.05,5.74,5.68,-1.16,6.83,7.7,-1.06,8.76
"IAN.LAPERRIERE","F","20072008","COL",70,761.67,-0.47,-0.01,-0.46,-0.44,0.04,-0.48,-4.09,-1.89,-2.21,-4.36,-1.99,-2.37,-5.69,-0.58,-5.11
"IAN.WHITE","D","20072008","TOR",81,1263.83,0.21,0.28,-0.07,0.1,0,0.1,2.6,1.18,1.42,3.82,0.64,3.18,5.4,-0.89,6.29
"ILYA.KOVALCHUK","F","20072008","ATL",79,1182.6,0.7,0.62,0.08,0.06,-0.01,0.07,-0.05,0.46,-0.51,-0.13,0.46,-0.59,-0.04,0.82,-0.86
"JACK.JOHNSON","D","20072008","L.A",74,1301.17,-0.16,0.31,-0.47,-0.13,0.33,-0.46,-1.62,4.23,-5.85,-3.29,6.32,-9.61,-2.75,8.35,-11.1
"JACK.SKILLE","F","20072008","CHI",16,166.15,-0.17,-0.9,0.73,0.44,-0.37,0.81,1.46,-0.67,2.13,2.68,0.57,2.11,8.07,-0.54,8.61
"JAKE.DOWELL","F","20072008","CHI",19,163.55,-0.92,-1.69,0.77,-0.22,-0.07,-0.15,-1.11,-0.55,-0.55,-1.13,1.19,-2.32,-1.99,2.59,-4.58
"JAMAL.MAYERS","F","20072008","STL",80,929.95,-0.27,0.44,-0.71,-0.29,0.05,-0.34,-2.14,0.34,-2.48,-3.22,0.79,-4.01,-4.12,2.4,-6.52
"JAMES.DOWD","F","20072008","PHI",73,471.88,-0.55,-0.54,0,-0.87,-0.04,-0.83,-5.7,0.72,-6.42,-8.85,-0.13,-8.72,-12.73,-1.08,-11.65
"JAMES.SHEPPARD","F","20072008","MIN",78,739.63,-0.27,-0.52,0.25,-0.02,-0.21,0.19,-0.71,-2.44,1.73,-0.56,-3.16,2.59,-0.19,-3.45,3.26
"JAMES.WISNIEWSKI","D","20072008","CHI",67,921.38,0.73,-0.02,0.75,0.01,0.12,-0.11,0.78,0.23,0.55,1.33,-0.28,1.61,1.71,-0.84,2.55
"JAMIE.LANGENBRUNNER","F","20072008","N.J",64,794.87,-0.32,-0.1,-0.22,-0.1,0,-0.11,0.18,-0.35,0.53,1.49,-0.72,2.21,2.27,-2.2,4.47
"JAN.HEJDA","D","20072008","CBJ",80,1337.95,0.44,-0.44,0.88,0.05,0.04,0.01,0.06,0.02,0.04,-0.72,1.03,-1.76,-1.12,0.85,-1.98
"JAN.HLAVAC","F","20072008","NSH",18,238.48,0.76,-0.72,1.48,0.19,-0.3,0.49,0.33,-2.37,2.7,1.94,0.16,1.78,4.69,-4.68,9.37
"JAN.HLAVAC","F","20072008","T.B",62,818.92,-0.12,-0.16,0.04,0.1,-0.09,0.18,2.85,-2.22,5.07,4.85,-1.94,6.79,5.11,-2.79,7.9
"JARED.BOLL","F","20072008","CBJ",74,564.77,-0.23,-0.26,0.03,-0.1,-0.11,0.01,-1.9,-0.95,-0.94,-3.68,-2.2,-1.48,-4.13,-3.06,-1.07
"JARKKO.RUUTU","F","20072008","PIT",71,631.98,-0.35,-0.48,0.14,-0.38,-0.07,-0.31,-2.58,0.33,-2.91,-3.1,-0.03,-3.07,-3.3,0.24,-3.54
"JAROME.IGINLA","F","20072008","CGY",81,1313.85,0.82,-0.01,0.84,0.39,-0.06,0.45,3.06,0,3.05,3.66,-0.05,3.71,5.3,-0.26,5.56
"JAROMIR.JAGR","F","20072008","NYR",82,1293.85,0.27,0.04,0.23,0.42,-0.01,0.43,3.05,-0.92,3.97,4.04,-0.59,4.64,5.5,-2,7.5
"JAROSLAV.HLINKA","F","20072008","COL",63,722.95,0.29,-0.04,0.33,0.19,0.41,-0.21,2.3,4.3,-2,2.48,6.45,-3.97,1.1,8.78,-7.68
"JAROSLAV.MODRY","D","20072008","L.A",61,940.27,0.1,-0.52,0.62,-0.09,0.02,-0.11,-0.21,-0.56,0.36,-1.16,-1.55,0.39,-2.5,-1.02,-1.47
"JAROSLAV.MODRY","D","20072008","PHI",19,305.87,-0.65,1.27,-1.93,-0.01,0.14,-0.14,0.07,-1.02,1.09,-1.25,-3.19,1.95,-2.02,-1.49,-0.53
"JAROSLAV.SPACEK","D","20072008","BUF",60,967.35,0.54,0.43,0.11,0.03,0.12,-0.09,1.53,0.71,0.82,1.2,1.16,0.03,1.81,-0.08,1.89
"JARRET.STOLL","F","20072008","EDM",81,882.78,-0.93,-0.05,-0.88,-0.13,0.01,-0.14,-1.27,1.78,-3.05,-1.12,1.85,-2.97,-2.15,3.04,-5.19
"JASON.ARNOTT","F","20072008","NSH",79,1091.98,0.92,-0.29,1.22,0.37,-0.13,0.5,2.76,-1.73,4.49,3.71,-1.3,5.01,4.17,-1.66,5.82
"JASON.BLAKE","F","20072008","TOR",82,1145.97,0.21,0,0.21,0.5,-0.02,0.52,3.3,0.13,3.18,3.62,-0.55,4.17,4.97,-0.7,5.67
"JASON.CHIMERA","F","20072008","CBJ",80,1033.37,-0.12,-0.36,0.24,0.07,0.21,-0.14,1.79,2.8,-1.01,1.94,3.69,-1.75,2.1,3.85,-1.76
"JASON.JAFFRAY","F","20072008","VAN",19,192.13,-0.27,-1.44,1.17,0.05,-0.14,0.19,-2.81,-1.19,-1.61,-1.82,1.55,-3.38,-1.99,0.94,-2.93
"JASON.POMINVILLE","F","20072008","BUF",82,1075.63,0.41,-0.29,0.7,0.04,0.05,-0.01,0.64,-0.16,0.8,1.29,0.33,0.95,1.22,0.28,0.94
"JASON.SMITH","D","20072008","PHI",77,1113.47,-0.07,-0.16,0.1,-0.17,-0.08,-0.1,-0.8,0.38,-1.18,-1.46,-0.68,-0.78,-1.39,2.49,-3.88
"JASON.SPEZZA","F","20072008","OTT",76,1183.83,0.91,-0.02,0.93,0.21,0.22,-0.01,1.77,1.94,-0.16,2.76,2.92,-0.16,3.62,3.06,0.57
"JASON.STRUDWICK","D","20072008","NYR",52,612.1,-0.48,-0.29,-0.19,-0.16,-0.24,0.08,-2.79,0.29,-3.08,-4.57,1.45,-6.02,-5.61,2.72,-8.33
"JASON.WARD","F","20072008","T.B",79,791.47,-0.88,0.29,-1.17,-0.4,-0.08,-0.32,-3.93,-0.2,-3.73,-4.47,-1.71,-2.76,-5.23,-0.55,-4.68
"JASON.WILLIAMS","F","20072008","CHI",42,494.93,0.21,0.73,-0.52,-0.08,0.26,-0.34,-1.9,4.29,-6.19,-0.22,4.14,-4.36,-1.44,4.18,-5.62
"JASSEN.CULLIMORE","D","20072008","FLA",65,992.87,0.32,-0.56,0.88,-0.16,-0.24,0.08,-1.05,-1.72,0.68,-1.71,-2.51,0.8,-2.6,-2.13,-0.47
"JAY.BOUWMEESTER","D","20072008","FLA",82,1583.58,0.05,0.05,0.01,0.07,0.13,-0.06,1.12,0.47,0.66,1.21,0.02,1.19,0.38,-0.32,0.7
"JAY.MCCLEMENT","F","20072008","STL",81,900.52,-0.3,0.69,-0.99,-0.14,0.14,-0.27,-0.7,1.42,-2.12,-1.92,1.04,-2.96,-3.53,2.71,-6.25
"JAY.MCKEE","D","20072008","STL",66,959.62,-0.31,-0.25,-0.06,0,0.03,-0.03,-1.41,-1.46,0.06,-1.27,-0.25,-1.01,-1.72,2.3,-4.02
"JAY.PANDOLFO","F","20072008","N.J",54,706.27,0.08,-0.33,0.41,-0.34,0.13,-0.47,-1.41,-0.04,-1.38,-3.47,1.44,-4.91,-3.88,3.24,-7.12
"JED.ORTMEYER","F","20072008","NSH",51,492.42,-0.83,-0.05,-0.78,-0.57,-0.31,-0.26,-3.81,-2.99,-0.82,-4.77,-3.73,-1.05,-6.54,-3.71,-2.83
"JEFF.CARTER","F","20072008","PHI",82,1112.27,0.38,-0.04,0.42,0.3,-0.08,0.38,2.64,-0.17,2.82,5.62,1.15,4.47,5.89,1.12,4.77
"JEFF.COWAN","F","20072008","VAN",46,374.32,-0.97,-0.57,-0.4,-0.56,0.09,-0.65,-3.92,3.08,-7,-5.41,4.24,-9.64,-7.45,4.37,-11.81
"JEFF.FINGER","D","20072008","COL",72,1174.1,0.44,0.28,0.16,-0.12,0.07,-0.19,-0.47,1.03,-1.49,-0.48,1.29,-1.77,-0.29,3,-3.29
"JEFF.GIULIANO","F","20072008","L.A",53,468.87,-0.71,0.04,-0.75,-0.46,0.16,-0.62,-4.92,1.28,-6.2,-7.22,3.06,-10.29,-10.06,2.3,-12.36
"JEFF.HALPERN","F","20072008","DAL",64,770.27,-0.26,-0.18,-0.08,-0.3,0.03,-0.33,-2.3,-0.26,-2.05,-2.85,0.42,-3.27,-2.95,1.16,-4.11
"JEFF.HALPERN","F","20072008","T.B",19,257.78,0.62,-1.19,1.8,0.06,-0.47,0.53,0.83,-6.08,6.91,1.36,-5.86,7.23,2.44,-5.86,8.3
"JEFFREY.HAMILTON","F","20072008","CAR",57,336.67,-0.92,-0.85,-0.07,-0.52,0.26,-0.78,-2.61,3.17,-5.79,-5.12,6.64,-11.76,-5.09,9.29,-14.39
"JEFF.SCHULTZ","D","20072008","WSH",72,1049.37,0.3,0.02,0.27,-0.1,-0.01,-0.09,-1.92,-1.45,-0.47,-2.89,-0.8,-2.09,-3.82,-0.74,-3.09
"JEFF.TAFFE","F","20072008","PIT",45,372.35,-0.12,-0.41,0.29,-0.3,0.33,-0.63,-1.55,2.51,-4.06,-0.3,5.45,-5.75,-2.46,7.17,-9.64
"JEFF.TAMBELLINI","F","20072008","NYI",31,305.53,-0.76,0.7,-1.46,-0.28,-0.14,-0.14,-0.24,-0.94,0.7,-3.61,-1.63,-1.98,-4.48,2.21,-6.69
"JEFF.WOYWITKA","D","20072008","STL",27,388,0.23,-0.24,0.47,0.12,0.15,-0.03,1.71,3.15,-1.44,3.69,2.79,0.91,4.93,2.64,2.29
"JERE.LEHTINEN","F","20072008","DAL",48,600.43,0,-0.71,0.71,0.26,-0.52,0.78,2.86,-5.54,8.4,3.34,-7.03,10.36,4.63,-7.5,12.12
"JEREMY.COLLITON","F","20072008","NYI",16,106.85,-1.05,0.5,-1.54,0.15,-0.48,0.63,-0.99,-5.12,4.13,-0.22,-8.95,8.73,-3.37,-10.28,6.91
"JEREMY.REICH","F","20072008","BOS",58,391.15,-1.09,0.01,-1.09,-0.26,-0.17,-0.1,-1.06,0.44,-1.5,-2.86,-0.67,-2.19,-5.15,-1.55,-3.6
"JEREMY.ROENICK","F","20072008","S.J",69,742.88,0.12,0.38,-0.26,-0.07,-0.01,-0.06,-0.12,-0.54,0.43,-0.52,-2.19,1.66,-2.03,-1.97,-0.06
"JEREMY.WILLIAMS","F","20072008","TOR",18,119.18,-1.2,-1.1,-0.1,-0.67,-0.28,-0.39,-5.2,-1.11,-4.08,-7.07,-2.11,-4.96,-4.82,0.9,-5.73
"JERRED.SMITHSON","F","20072008","NSH",80,726.3,-1.13,-0.26,-0.86,-0.74,-0.15,-0.59,-8.15,-1.72,-6.43,-10.42,-1.19,-9.23,-13.12,-1.46,-11.66
"J-F.JACQUES","F","20072008","EDM",9,54.92,-1.19,1.58,-2.77,-0.21,-0.89,0.68,-6.9,-6.11,-0.8,-11.39,-8.79,-2.6,-10.64,-16.18,5.54
"JIM.SLATER","F","20072008","ATL",69,619.17,-0.49,-0.13,-0.36,-0.09,0.22,-0.31,1.31,2.68,-1.37,0.54,3.33,-2.79,0.8,5.29,-4.49
"JIM.VANDERMEER","D","20072008","CGY",21,331.83,-0.84,-0.86,0.02,-0.06,-0.09,0.04,-0.82,-0.08,-0.74,-2.87,1.04,-3.9,-3.14,0.82,-3.96
"JIM.VANDERMEER","D","20072008","CHI",25,370.38,-0.1,-0.29,0.19,-0.17,-0.32,0.15,-1.76,-2.16,0.4,-3.54,-2.43,-1.11,-1.5,-2.74,1.24
"JIM.VANDERMEER","D","20072008","PHI",28,447.15,-0.04,0.42,-0.46,0.18,-0.01,0.19,-1.27,-3.09,1.82,-1.69,-1.89,0.2,-1.78,-3.57,1.78
"JIRI.HUDLER","F","20072008","DET",81,834.8,0.12,-0.22,0.34,0.27,-0.11,0.38,2.25,-0.95,3.2,2.56,-1.23,3.79,2.2,-1.95,4.15
"JIRI.NOVOTNY","F","20072008","CBJ",65,798.45,-0.34,0.48,-0.82,-0.13,0.12,-0.24,-2.4,0.66,-3.05,-3.48,0.64,-4.13,-4.4,0.34,-4.74
"JIRI.TLUSTY","F","20072008","TOR",58,591.98,-0.49,0.44,-0.93,-0.27,0.04,-0.31,-3.44,-0.2,-3.24,-2.07,0.5,-2.57,-0.84,0.74,-1.58
"JOAKIM.LINDSTROM","F","20072008","CBJ",25,197.67,0.42,0.15,0.27,-0.12,-0.08,-0.04,-0.62,-0.87,0.26,-0.47,-0.87,0.4,-3.43,-0.74,-2.69
"JOCHEN.HECHT","F","20072008","BUF",75,1070.3,-0.03,-0.07,0.04,0.19,0.08,0.11,1.11,0.5,0.62,2.83,1,1.83,2.68,1.22,1.46
"JODY.SHELLEY","F","20072008","CBJ",30,126.87,-1.28,-0.73,-0.55,-1.01,-0.05,-0.96,-8.94,-0.58,-8.36,-13.07,0.78,-13.85,-13.63,0.1,-13.73
"JODY.SHELLEY","F","20072008","S.J",31,222.52,-0.26,0.4,-0.67,0.02,-0.1,0.12,2.46,-0.29,2.75,1.28,-0.94,2.22,1.45,-3.53,4.98
"JOE.CORVO","D","20072008","CAR",23,320.7,0.26,-0.52,0.78,-0.08,0.06,-0.14,1.72,1.32,0.4,1.23,1.35,-0.12,4.47,-2.33,6.8
"JOE.CORVO","D","20072008","OTT",51,695.75,0.55,-0.3,0.86,0.24,-0.04,0.27,4.03,-0.53,4.55,3.79,-0.13,3.92,5.88,-2.25,8.13
"JOE.DIPENTA","D","20072008","ANA",23,209.52,0.77,0.95,-0.18,-0.35,-0.67,0.32,-6.59,-5.36,-1.23,-6.42,-6.82,0.4,-7.79,-7.08,-0.71
"JOEL.KWIATKOWSKI","D","20072008","ATL",18,283.42,-0.26,-0.01,-0.25,-0.02,-0.12,0.1,3.56,0.94,2.62,4.73,-0.14,4.87,3.79,-2.34,6.13
"JOEL.LUNDQVIST","F","20072008","DAL",55,527.47,-0.3,0.18,-0.48,-0.3,-0.18,-0.12,-0.06,-1.48,1.42,-1.15,-2.79,1.64,-1.75,-3.23,1.48
"JOEL.PERRAULT","F","20072008","ARI",49,588.62,-0.12,0.41,-0.53,0,0.12,-0.12,-0.04,0.78,-0.82,0.03,1.67,-1.65,0.69,1.81,-1.12
"JOE.MOTZKO","F","20072008","WSH",8,81.13,1.61,2.31,-0.7,-0.19,0.26,-0.45,-7.9,-1.91,-6,-9.05,-3.88,-5.17,-9.39,0.92,-10.31
"JOE.PAVELSKI","F","20072008","S.J",82,857.05,-0.07,-0.35,0.28,0.16,-0.19,0.35,0.22,-1.44,1.66,0.32,-1.64,1.96,-0.39,0.48,-0.87
"JOE.SAKIC","F","20072008","COL",44,603.05,0.27,0.99,-0.72,-0.14,0.17,-0.31,-2.73,1.94,-4.67,-2.45,1.85,-4.3,-1.6,0.53,-2.13
"JOE.THORNTON","F","20072008","S.J",82,1251.9,0.66,-0.21,0.87,0.29,0.05,0.24,1.55,-0.61,2.16,2.03,-1.1,3.12,3.96,-2.54,6.49
"JOFFREY.LUPUL","F","20072008","PHI",56,703.02,0.67,0.22,0.46,0.12,0.38,-0.26,2.06,2.43,-0.37,0.74,2.6,-1.85,1.38,2.36,-0.98
"JOHAN.FRANZEN","F","20072008","DET",72,926.47,-0.39,-0.34,-0.05,-0.15,-0.18,0.03,0.27,-0.23,0.5,0.58,-1.08,1.66,-0.48,-1.51,1.04
"JOHN.ERSKINE","D","20072008","WSH",51,679.43,-0.24,0.12,-0.36,-0.03,0.18,-0.21,-2.23,1.78,-4.01,-2.99,2.38,-5.37,-2.42,3.8,-6.22
"JOHN.MADDEN","F","20072008","N.J",80,1125.77,0.18,0.23,-0.06,-0.16,0.2,-0.36,-2.48,3.18,-5.66,-4,4.91,-8.91,-5.83,6.12,-11.95
"JOHN-MICHAEL.LILES","D","20072008","COL",81,1178.12,0.21,0.01,0.2,0.13,-0.13,0.26,1.69,-2.03,3.72,2.27,-2.59,4.85,3.31,-2.35,5.66
"JOHNNY.ODUYA","D","20072008","N.J",75,1135.97,0.61,-0.4,1,0.2,-0.03,0.23,0.87,-0.42,1.29,1.5,-0.87,2.37,1.86,-2.06,3.92
"JOHN.POHL","F","20072008","TOR",33,211.38,-0.61,0.12,-0.73,-0.24,0.43,-0.67,-2.64,2.04,-4.68,-2.44,-0.12,-2.32,-3.43,-1.62,-1.81
"JOHN.ZEILER","F","20072008","L.A",36,292.98,-1.42,-0.92,-0.5,-0.68,-0.16,-0.52,-8.32,-5.14,-3.18,-9.35,-6.82,-2.53,-12.54,-5.31,-7.24
"JONATHAN.CHEECHOO","F","20072008","S.J",69,866.65,0.21,-0.45,0.66,0.23,0.06,0.18,0.96,-0.02,0.98,2.3,-1.19,3.48,4.34,-2.94,7.27
"JONATHAN.ERICSSON","D","20072008","DET",8,105.25,-1.14,1.09,-2.23,0.25,-0.02,0.27,3.06,2.89,0.17,-0.8,-1.64,0.83,-5.58,-2.68,-2.9
"JONATHAN.TOEWS","F","20072008","CHI",64,843.97,0.93,0.22,0.7,0.1,0.18,-0.08,1.19,1.03,0.17,0.75,0.86,-0.11,0.66,1.65,-0.98
"JONI.PITKANEN","D","20072008","EDM",63,1093.07,0.49,0.2,0.28,0.11,-0.03,0.14,2.61,1.62,1,1.98,1.4,0.58,2.31,0,2.31
"JON.KLEMM","D","20072008","L.A",22,190.85,-0.72,0.46,-1.18,-0.76,0.2,-0.96,-8.63,6.01,-14.64,-12.36,7.82,-20.18,-15.73,9.02,-24.75
"JORDAN.HENDRY","D","20072008","CHI",40,584.02,0.11,0.04,0.07,0.03,0.21,-0.18,-1.7,2.67,-4.37,-1.85,4.38,-6.23,-3.09,5.11,-8.21
"JORDAN.LEOPOLD","D","20072008","COL",43,592.03,0.16,-0.27,0.42,0.56,-0.11,0.68,4.62,-1.19,5.81,4.76,-3.6,8.36,5.45,-5.1,10.56
"JORDAN.STAAL","F","20072008","PIT",82,1055.83,-0.7,-0.18,-0.52,-0.05,0,-0.05,1.03,0.26,0.77,1,-0.06,1.06,2.49,0.57,1.92
"JORDIN.TOOTOO","F","20072008","NSH",63,591.18,-0.43,0.39,-0.82,-0.24,0.01,-0.24,3.35,0.21,3.14,3.78,-0.02,3.8,4.93,-1,5.93
"JOSEF.VASICEK","F","20072008","NYI",81,1028.83,-0.07,-0.54,0.48,0.22,-0.17,0.4,0.28,-1.03,1.31,2.3,-1.03,3.34,4.31,-2.85,7.16
"JOSH.GORGES","D","20072008","MTL",62,886.15,-0.59,-0.16,-0.42,-0.16,-0.23,0.07,-2.04,-2.62,0.59,-2.68,-2.88,0.2,-5.25,-3.17,-2.08
"JOZEF.STUMPEL","F","20072008","FLA",52,659.03,-0.63,-0.08,-0.55,-0.4,0.02,-0.42,-3.44,-1.3,-2.14,-4.28,-2.08,-2.2,-4.97,-2.06,-2.91
"J-P.DUMONT","F","20072008","NSH",80,1113.53,0.8,0.34,0.45,0.3,0.14,0.16,2.23,1.63,0.6,2.68,2.34,0.34,3.13,3.15,-0.02
"JUNIOR.LESSARD","F","20072008","T.B",19,177.95,-0.69,-0.28,-0.41,-0.44,0.14,-0.57,-4.49,0.38,-4.87,-6.18,1.68,-7.86,-8.84,1.52,-10.36
"JUSSI.JOKINEN","F","20072008","DAL",52,514.33,0.72,0.16,0.55,0.19,-0.14,0.33,3.59,-2.13,5.72,2.34,-1.49,3.83,4.31,-1.6,5.92
"JUSSI.JOKINEN","F","20072008","T.B",20,303.55,-0.55,1.12,-1.67,-0.04,0.44,-0.47,0.72,4.66,-3.94,1.58,2.57,-0.99,1.92,2.4,-0.48
"JUSTIN.WILLIAMS","F","20072008","CAR",37,484.03,0.45,0.11,0.34,0.19,0.2,-0.02,3.44,-0.64,4.08,3.29,-1.53,4.82,5.73,-2.77,8.5
"KAMIL.KREPS","F","20072008","FLA",76,784.28,0.12,-0.6,0.72,-0.2,-0.11,-0.09,-0.98,-2.05,1.07,-3.15,-1.22,-1.93,-4.27,-0.52,-3.75
"KAREL.RACHUNEK","D","20072008","N.J",47,684.15,0.62,0.53,0.09,0,-0.15,0.16,2.87,-1.7,4.57,2.93,-1.66,4.59,1.21,-3.34,4.55
"KARLIS.SKRASTINS","D","20072008","COL",43,656.02,-0.6,-0.31,-0.29,-0.13,0.05,-0.19,-0.38,1.33,-1.72,-0.54,2.13,-2.67,-0.22,3.14,-3.36
"KARLIS.SKRASTINS","D","20072008","FLA",17,279.63,-0.77,1.2,-1.97,-0.17,0.1,-0.28,1.15,2.46,-1.31,2.44,2.42,0.02,-0.4,3.84,-4.23
"KEITH.AUCOIN","F","20072008","CAR",38,414.28,-0.04,-0.28,0.24,0.28,-0.39,0.67,4.88,-3.95,8.83,5.57,-5,10.57,5.76,-7.56,13.32
"KEITH.BALLARD","D","20072008","ARI",82,1375.43,0.22,-0.14,0.36,0,0.09,-0.09,-1.23,1.09,-2.33,-1.69,0.84,-2.53,-2.55,2.15,-4.7
"KEITH.CARNEY","D","20072008","MIN",60,734.35,-0.13,-0.36,0.24,0.09,-0.2,0.29,2.18,-1.3,3.48,2.16,-3.32,5.49,3.93,-4.72,8.66
"KEITH.TKACHUK","F","20072008","STL",79,991.52,0.43,0.02,0.41,0.29,0.16,0.13,0.78,0.18,0.6,2.13,1.04,1.09,3.21,0.28,2.93
"KEITH.YANDLE","D","20072008","ARI",43,514.62,-0.13,0.72,-0.86,0.19,-0.11,0.3,3.48,-2.3,5.79,4.33,-1.52,5.85,5.96,-1.66,7.62
"KEN.KLEE","D","20072008","ATL",72,1231.55,0.06,-0.13,0.19,0.14,0.02,0.11,0.84,-2.36,3.2,1.3,-2.83,4.13,2.79,-4.1,6.89
"KENT.HUSKINS","D","20072008","ANA",76,1065.98,0.38,-0.48,0.87,-0.01,-0.06,0.05,-0.66,-0.62,-0.05,-1.07,-0.78,-0.29,-0.99,0.09,-1.09
"KEVIN.BIEKSA","D","20072008","VAN",34,555.03,-0.19,1.06,-1.24,-0.07,0.37,-0.44,-0.46,4.03,-4.48,-1.82,4.92,-6.74,-0.36,3.37,-3.72
"KEVIN.DALLMAN","D","20072008","L.A",34,406.52,-0.4,-1.66,1.27,0.31,-0.46,0.77,1.88,0.05,1.83,6.04,-2.6,8.64,4.73,-5.23,9.95
"KEVIN.DOELL","F","20072008","ATL",8,70.02,-0.86,-0.04,-0.82,-0.37,-0.48,0.11,-4,0.18,-4.18,-5.64,-4.12,-1.51,-10.47,-6.42,-4.06
"KEVIN.KLEIN","D","20072008","NSH",13,168.68,-0.72,0.14,-0.86,-0.26,-0.41,0.15,-3.1,-7.21,4.12,-3.75,-7.74,3.98,-5.22,-3.68,-1.54
"KEVYN.ADAMS","F","20072008","CHI",26,203.73,-1.36,0.85,-2.21,-0.51,0.28,-0.79,-2.59,0.28,-2.87,-3.29,-0.34,-2.95,-5.55,-2.38,-3.17
"KIM.JOHNSSON","D","20072008","MIN",79,1368.32,0.01,0.03,-0.02,-0.04,0.08,-0.12,-1.23,0.22,-1.45,-0.9,0.84,-1.74,-1.64,1.09,-2.73
"KIMMO.TIMONEN","D","20072008","PHI",80,1196.82,-0.47,-0.21,-0.26,-0.11,-0.19,0.07,-0.98,-1.44,0.46,-0.45,-0.81,0.36,-0.07,-2.07,2
"KIRK.MALTBY","F","20072008","DET",61,594.52,-0.69,0.49,-1.18,-0.39,0.25,-0.64,-5.71,1.94,-7.65,-6.17,2.73,-8.91,-7.16,3.2,-10.36
"KRIS.BEECH","F","20072008","CBJ",15,152.82,-0.39,-0.53,0.14,-0.31,-0.36,0.05,-0.06,-3.58,3.51,-2.16,-5.52,3.36,-2.83,-5.64,2.81
"KRIS.DRAPER","F","20072008","DET",65,804.1,-1.05,-0.17,-0.88,-0.4,0.17,-0.57,-6.15,0.16,-6.31,-7.5,1.79,-9.28,-8.98,3.36,-12.34
"KRIS.LETANG","D","20072008","PIT",63,901.28,-0.25,-0.2,-0.05,0.12,-0.14,0.26,1.05,-0.12,1.17,0.77,-0.28,1.04,1.04,-1.75,2.79
"KRIS.NEWBURY","F","20072008","TOR",28,116.4,-0.99,1.64,-2.62,-0.35,0.67,-1.03,0.08,2.17,-2.09,-5.46,-2.69,-2.77,-6.38,-6.98,0.59
"KRIS.RUSSELL","D","20072008","CBJ",66,739.58,-0.32,0.27,-0.59,0.3,0.12,0.18,2.82,-0.02,2.84,4.53,-0.9,5.44,6.07,-0.11,6.18
"KRISTIAN.HUSELIUS","F","20072008","CGY",80,1060.35,0.3,0.08,0.23,0.1,-0.13,0.23,1.88,-0.88,2.76,2.56,-1.35,3.91,4.44,-2.42,6.86
"KRIS.VERSTEEG","F","20072008","CHI",13,171.6,-0.48,0.13,-0.62,-0.26,0.01,-0.28,0.07,0.69,-0.62,-2.17,1.02,-3.19,0.3,2.74,-2.44
