"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"CHRIS.HIGGINS","F","20132014","VAN",78,1178.02,0.15,0.29,-0.14,0.12,0.26,-0.14,2.71,1.86,0.84,2.13,2.31,-0.18,2.02,3.73,-1.71
"CHRIS.KELLY","F","20132014","BOS",57,710.55,-0.23,0.45,-0.68,-0.46,-0.06,-0.4,-3.88,0.05,-3.92,-5.25,0.39,-5.64,-5.96,0.59,-6.55
"CHRIS.KREIDER","F","20132014","NYR",66,866.78,0.67,-0.16,0.83,0.29,0,0.29,3.23,-0.19,3.43,4.59,-0.37,4.96,4.14,-1.88,6.02
"CHRIS.KUNITZ","F","20132014","PIT",78,1171.75,0.77,-0.2,0.97,0.45,0.04,0.41,2.09,-0.22,2.32,3.74,0.43,3.31,4.94,0.73,4.21
"CHRIS.MUELLER","F","20132014","DAL",9,80.4,-2.24,-0.89,-1.35,-0.36,-0.34,-0.01,-0.28,-0.43,0.16,-4.3,-1.04,-3.26,-3.12,4.84,-7.96
"CHRIS.NEIL","F","20132014","OTT",76,835.57,-0.45,-0.43,-0.02,-0.2,-0.03,-0.18,-1.42,-0.28,-1.14,-2.4,-1.01,-1.39,-2.49,-0.78,-1.7
"CHRIS.PHILLIPS","D","20132014","OTT",70,1020.27,-0.16,0.48,-0.64,0.01,0.07,-0.05,0,0.51,-0.51,-0.9,0.58,-1.48,-1.12,0.09,-1.22
"CHRIS.PORTER","F","20132014","STL",22,216.13,-1.41,-0.4,-1,-0.16,-0.11,-0.04,-2.09,-0.98,-1.11,-2.61,2.23,-4.84,-5.7,3.54,-9.24
"CHRIS.STEWART","F","20132014","BUF",5,59.72,0.67,1.33,-0.66,1.09,0.54,0.55,0.91,0.17,0.74,3.81,4.03,-0.23,3.25,5.27,-2.02
"CHRIS.STEWART","F","20132014","STL",58,673.03,0.19,0.34,-0.15,-0.07,0.2,-0.27,-2,3.42,-5.41,-2.04,4.41,-6.45,-2.95,6,-8.95
"CHRIS.SUMMERS","D","20132014","ARI",18,230.03,-0.57,-0.49,-0.08,-0.21,-0.14,-0.06,-5.82,1.56,-7.38,-6.6,0.79,-7.39,-9.5,3.87,-13.37
"CHRIS.TANEV","D","20132014","VAN",64,1108.47,0.12,-0.33,0.45,0.05,-0.2,0.25,-0.2,-1.17,0.97,-1.65,-2.6,0.94,-2.99,-2.19,-0.8
"CHRIS.TERRY","F","20132014","CAR",10,100.5,-1.51,0.47,-1.98,-0.99,-0.42,-0.58,-10.22,-5.01,-5.21,-10.01,-8.93,-1.08,-8.55,-9.41,0.86
"CHRIS.THORBURN","F","20132014","WPG",55,483.3,0.02,-0.23,0.25,-0.5,-0.17,-0.34,-6.82,-2.85,-3.96,-8.85,-2.09,-6.76,-11.27,0.5,-11.77
"CHRISTIAN.EHRHOFF","D","20132014","BUF",79,1371.13,0.41,0.21,0.2,0.21,-0.08,0.29,2.15,-0.86,3,3.42,-1.65,5.07,3.43,-2.23,5.67
"CHRIS.VANDEVELDE","F","20132014","PHI",18,108.63,-0.92,0.07,-0.99,-0.43,-0.58,0.15,-9.18,-4.19,-4.99,-10.11,-5.68,-4.43,-13.37,-6.91,-6.45
"CHUCK.KOBASEW","F","20132014","PIT",33,328.7,-1.11,-1.31,0.21,-0.36,-0.27,-0.09,-2.97,-3.02,0.05,-3.78,-3.23,-0.55,-5.75,-1.19,-4.56
"CLARKE.MACARTHUR","F","20132014","OTT",79,1056.13,0.23,-0.34,0.57,0.18,-0.03,0.21,2.2,0.22,1.97,2.57,-1.7,4.27,2.45,-2.29,4.75
"CLAUDE.GIROUX","F","20132014","PHI",82,1236.95,0.43,0.06,0.37,0.15,0.14,0.01,2.1,0.36,1.73,2.54,0.06,2.48,4.23,0.53,3.7
"CLAYTON.STONER","D","20132014","MIN",63,749.12,-0.38,0.08,-0.46,-0.2,0.05,-0.24,-0.88,-0.24,-0.64,-1.47,0.42,-1.89,-0.81,0.81,-1.62
"CODY.CECI","D","20132014","OTT",49,679.98,0.13,0.27,-0.14,0.21,-0.15,0.36,0.82,0.7,0.12,0.81,0.17,0.64,-0.23,1.93,-2.16
"CODY.EAKIN","F","20132014","DAL",81,1081.77,-0.45,0.16,-0.61,0,-0.04,0.04,-1.24,0.33,-1.57,-0.93,-0.37,-0.56,0.49,-1.26,1.75
"CODY.FRANSON","D","20132014","TOR",79,1246.85,-0.02,0.3,-0.32,-0.05,-0.16,0.11,0.37,-0.42,0.8,0.88,-1.95,2.83,1.7,-2.52,4.21
"CODY.HODGSON","F","20132014","BUF",72,1009.38,-0.02,0.12,-0.14,0.04,0.45,-0.42,0.87,4.07,-3.19,1.31,5.5,-4.18,2.59,5.68,-3.09
"CODY.MCCORMICK","F","20132014","BUF",29,209,0.15,1.06,-0.91,-0.59,-0.25,-0.34,-5.06,0.19,-5.25,-7.1,-1.88,-5.22,-8.68,-1.03,-7.65
"CODY.MCCORMICK","F","20132014","MIN",14,113.08,0.09,-0.59,0.68,-0.66,0.23,-0.89,-7.82,-0.61,-7.21,-11.64,-1.38,-10.26,-13.87,0.13,-13.99
"CODY.MCLEOD","F","20132014","COL",71,618.38,-0.44,-0.61,0.16,-0.44,-0.09,-0.35,-2.32,-0.18,-2.15,-5.59,-0.4,-5.19,-6.68,0.21,-6.89
"COLBY.ROBAK","D","20132014","FLA",16,252.1,-0.97,-0.46,-0.51,-0.26,-0.04,-0.21,-2.64,-1.39,-1.25,-4.64,0.96,-5.59,-3.71,-0.08,-3.63
"COLIN.FRASER","F","20132014","L.A",33,272.73,-1.35,-0.15,-1.2,-0.57,-0.05,-0.52,-4.05,-1.36,-2.68,-5.88,0.92,-6.8,-7.55,1.87,-9.42
"COLIN.GREENING","F","20132014","OTT",76,905.55,-0.48,0.01,-0.48,-0.08,-0.01,-0.08,-0.86,-2.05,1.2,-1.67,-1.3,-0.36,-1.86,-0.45,-1.41
"COLIN.MCDONALD","F","20132014","NYI",70,813.13,-0.05,0.86,-0.91,-0.15,0.08,-0.23,-1.98,0.01,-1.99,-2.37,-0.26,-2.11,-3.27,-1.3,-1.97
"COLIN.WILSON","F","20132014","NSH",81,1086.85,-0.04,-0.23,0.2,0.01,0.05,-0.04,1.11,0.24,0.87,1.32,1.44,-0.12,1.97,2.05,-0.08
"COLTON.ORR","F","20132014","TOR",54,287.45,-0.55,-0.33,-0.22,-0.71,-0.75,0.05,-7.87,-3.06,-4.81,-7.8,-6.37,-1.43,-10.14,-6.08,-4.06
"COLTON.SCEVIOUR","F","20132014","DAL",26,319.93,0.41,0.78,-0.38,0.06,-0.13,0.19,3.11,2,1.11,1.29,0.5,0.78,-0.2,0,-0.2
"COLTON.SISSONS","F","20132014","NSH",17,167.42,0.08,-0.51,0.59,-0.13,-0.18,0.05,-3.7,-4.5,0.81,-3.83,-5.73,1.9,-6.31,-9.5,3.19
"CONNOR.CARRICK","D","20132014","WSH",34,489.87,-0.18,0.46,-0.64,0.03,0.19,-0.16,-2.46,3.87,-6.33,-1.41,4.99,-6.4,-2.24,4.91,-7.15
"CONNOR.MURPHY","D","20132014","ARI",30,476.25,0.66,0.16,0.5,0.18,-0.22,0.4,2.65,-0.34,2.99,1.77,-0.5,2.27,0.61,-0.93,1.54
"CORBAN.KNIGHT","F","20132014","CGY",7,53.58,1.29,1.77,-0.48,-0.18,0.54,-0.72,6.06,-2.23,8.29,4.48,-3.35,7.83,0.8,3.02,-2.22
"COREY.PERRY","F","20132014","ANA",81,1196.7,0.54,-0.04,0.59,0.3,-0.12,0.41,1.92,-1.95,3.88,1.84,-2.16,4,2.53,-2.47,5
"COREY.POTTER","D","20132014","EDM",16,183.13,1.21,0.49,0.72,0.13,-0.31,0.44,-2.08,-1.26,-0.82,-3.11,-2.21,-0.91,-6.04,0.94,-6.97
"COREY.TROPP","F","20132014","BUF",9,87.57,-0.74,3.6,-4.35,-0.15,0.39,-0.54,-3.18,6.78,-9.96,-3.76,2.5,-6.26,-4.89,4.93,-9.82
"COREY.TROPP","F","20132014","CBJ",44,374.55,1.01,-0.73,1.74,-0.14,-0.26,0.12,-0.92,-0.25,-0.67,-0.72,-0.9,0.18,-1.01,-0.65,-0.36
"CORY.CONACHER","F","20132014","BUF",19,239.75,0.04,0.5,-0.46,-0.23,0.5,-0.73,-2.79,4.33,-7.11,-4.09,3.29,-7.38,-2.55,4.36,-6.91
"CORY.CONACHER","F","20132014","OTT",60,656.03,0.63,-0.7,1.32,-0.11,-0.57,0.47,-0.31,-3.63,3.32,-1.91,-3.84,1.92,-3.25,-4.73,1.48
"CORY.EMMERTON","F","20132014","DET",18,134.55,-1,-0.26,-0.74,0.14,-0.11,0.25,-0.18,0.3,-0.48,-0.68,-1.46,0.78,-2.24,-1.46,-0.78
"CORY.SARICH","D","20132014","COL",54,818.03,-0.01,-0.04,0.03,-0.24,-0.26,0.02,-1.57,-2.96,1.38,-2.12,-2.26,0.14,-1.45,-3.71,2.26
"CRAIG.ADAMS","F","20132014","PIT",82,760.9,-0.98,0.36,-1.34,-0.37,-0.14,-0.23,-2.84,0.27,-3.11,-5.66,-0.72,-4.94,-8.96,-0.36,-8.6
"CRAIG.SMITH","F","20132014","NSH",79,1106.05,0.53,-0.49,1.02,0.12,0.11,0.01,1.33,-0.02,1.35,2.31,0.16,2.15,2.46,-1.18,3.64
"CURTIS.GLENCROSS","F","20132014","CGY",38,541.73,-0.12,0.58,-0.7,0.06,0.35,-0.29,-1.05,4.66,-5.71,-1.92,4.26,-6.18,-2.88,4.7,-7.58
"DAINIUS.ZUBRUS","F","20132014","N.J",82,1205.58,0.07,0.06,0.01,-0.1,0.02,-0.12,0.51,0.63,-0.12,-0.18,1.45,-1.63,-1.58,1.03,-2.61
"DALE.WEISE","F","20132014","MTL",17,159.03,-0.12,-1.37,1.25,-0.42,-0.71,0.3,-2.12,-5.76,3.64,-2.9,-5.42,2.52,-3.96,-3.09,-0.87
"DALE.WEISE","F","20132014","VAN",44,336.6,0.27,0.28,-0.01,-0.09,0.13,-0.23,-2.2,2.67,-4.87,-5.77,2.03,-7.8,-7.76,3.37,-11.12
"DALTON.PROUT","D","20132014","CBJ",49,755.12,-0.66,0.19,-0.84,-0.05,-0.05,0,0.68,0.82,-0.15,-0.03,-0.58,0.55,-0.64,0.22,-0.87
"DAMIEN.BRUNNER","F","20132014","N.J",60,675.25,-0.03,0.29,-0.32,-0.17,0.29,-0.46,0.05,2.19,-2.14,0.18,3.54,-3.36,1.1,4.03,-2.93
"DANA.TYRELL","F","20132014","T.B",7,53.88,-1.96,-0.87,-1.1,-1.3,-0.05,-1.25,-7.48,3.3,-10.78,-15.17,6.49,-21.66,-24.93,12.2,-37.13
"DAN.BOYLE","D","20132014","S.J",75,1275.87,-0.56,-0.03,-0.53,0.08,0.07,0.01,0.39,1.74,-1.35,-0.01,1.82,-1.83,1.01,2.45,-1.44
"DAN.CARCILLO","F","20132014","L.A",26,252.93,-0.36,-0.19,-0.17,-0.07,-0.12,0.05,-0.98,-0.18,-0.8,-0.37,0.01,-0.39,-1.18,2.27,-3.44
"DAN.CARCILLO","F","20132014","NYR",31,267.65,-0.12,-0.38,0.26,-0.32,-0.19,-0.13,-2.27,-0.04,-2.23,-1.35,0.12,-1.46,-4.18,1.03,-5.21
"DAN.GIRARDI","D","20132014","NYR",81,1469.05,0.14,0.19,-0.05,-0.07,0.1,-0.17,-1.4,1.22,-2.61,-1.67,1.98,-3.64,-1.74,3.99,-5.73
"DAN.HAMHUIS","D","20132014","VAN",79,1480.07,0.34,-0.19,0.53,0.04,-0.01,0.04,0.07,-0.72,0.8,-0.4,-0.79,0.38,-1.5,-1.63,0.13
"DANIEL.ALFREDSSON","F","20132014","DET",68,900,-0.04,-0.4,0.37,0,-0.19,0.2,-1.54,-1.18,-0.36,-1.54,-0.98,-0.56,-0.73,-1.76,1.03
"DANIEL.BRIERE","F","20132014","MTL",69,756.38,0.3,0.16,0.14,0.29,0.03,0.26,0.3,1.7,-1.4,0.91,2.02,-1.1,0.62,-0.1,0.72
"DANIEL.CLEARY","F","20132014","DET",52,554.95,-0.82,0.24,-1.07,-0.25,0.34,-0.59,-1.6,3.36,-4.96,-1.66,3.38,-5.04,-1.87,5.22,-7.1
"DANIEL.PAILLE","F","20132014","BOS",72,676.1,-0.27,-0.4,0.12,-0.24,-0.1,-0.14,-3.42,-0.56,-2.86,-5.22,-0.93,-4.29,-6.78,0.52,-7.29
"DANIEL.SEDIN","F","20132014","VAN",73,1145.98,0.09,-0.28,0.38,0.16,-0.35,0.52,2.28,-3.38,5.66,2.83,-4.48,7.31,3.1,-6.99,10.09
"DANIEL.WINNIK","F","20132014","ANA",76,941.33,-0.48,-0.06,-0.42,-0.28,0.02,-0.3,-2.15,0.43,-2.58,-2.9,0.61,-3.51,-2.22,0.89,-3.11
"DANNY.DEKEYSER","D","20132014","DET",65,1133.28,-0.25,-0.6,0.34,-0.11,-0.12,0.02,-1.76,-0.82,-0.94,-2.46,-0.26,-2.2,-3.09,1,-4.09
"DANY.HEATLEY","F","20132014","MIN",76,916.2,-0.27,0.56,-0.83,-0.15,0.33,-0.48,-1.82,2.78,-4.6,-2.35,4.69,-7.04,-2.66,5.74,-8.4
"DARREN.ARCHIBALD","F","20132014","VAN",16,123.42,0.9,0.19,0.72,-0.41,-0.53,0.12,-4.5,-4.94,0.44,-2.88,-4.04,1.16,-3.52,0.12,-3.64
"DARREN.HELM","F","20132014","DET",42,510.68,0.46,0.52,-0.06,0.3,0.09,0.21,-0.43,-0.15,-0.28,0.14,-0.51,0.65,1.99,-0.93,2.92
"DAVE.BOLLAND","F","20132014","TOR",23,282.85,-0.17,0.37,-0.54,0.05,-0.52,0.57,0.76,-1.12,1.88,-0.22,-2.98,2.77,1.7,-4.15,5.85
"DAVID.BACKES","F","20132014","STL",74,1080.53,0.04,-0.05,0.1,0.17,0.02,0.15,1.21,-1.13,2.34,1.58,-1.08,2.66,2.22,-0.96,3.18
"DAVID.BOOTH","F","20132014","VAN",66,846.05,-0.26,-0.42,0.16,0.02,-0.2,0.22,-0.36,0.22,-0.58,0.4,0.46,-0.06,1.85,-0.8,2.66
"DAVID.CLARKSON","F","20132014","TOR",60,830.08,-0.66,-0.24,-0.41,-0.14,0.14,-0.28,-0.43,0.77,-1.2,-0.57,0.78,-1.35,-0.9,0.64,-1.54
"DAVID.DESHARNAIS","F","20132014","MTL",79,1121.27,0.56,-0.1,0.66,0.18,0.05,0.13,1.58,-0.79,2.37,2.7,-0.61,3.31,3.29,-1.89,5.18
"DAVID.JONES","F","20132014","CGY",48,633.27,-0.13,-0.74,0.61,0.08,-0.06,0.14,0.96,0.72,0.24,0.54,1.88,-1.34,0.05,3.22,-3.17
"DAVID.KREJCI","F","20132014","BOS",80,1244.73,0.29,-0.09,0.38,0.03,0.14,-0.11,0.12,1.18,-1.06,0.34,2.68,-2.34,1.16,4.1,-2.95
"DAVID.LEGWAND","F","20132014","DET",21,281.68,-0.23,1.33,-1.56,-0.06,0.1,-0.16,-1.67,4.41,-6.08,-0.11,1.95,-2.06,0.99,4.68,-3.68
"DAVID.LEGWAND","F","20132014","NSH",62,852.73,-0.05,0.43,-0.48,0.03,0.15,-0.12,1.99,-0.12,2.11,2.79,0.62,2.18,3.29,1.42,1.87
"DAVID.MOSS","F","20132014","ARI",79,927.83,0.08,-0.01,0.09,0.14,0.06,0.08,0.85,0.62,0.23,1.46,0,1.46,4.07,0.43,3.64
"DAVID.PERRON","F","20132014","EDM",78,1196.33,0.52,-0.05,0.57,0.08,-0.04,0.12,0.39,0.07,0.32,0.35,-1.78,2.13,0.88,-1.76,2.65
"DAVID.RUNDBLAD","D","20132014","ARI",12,166.42,-1.39,-1.02,-0.37,0.15,0.31,-0.16,4.15,2.34,1.81,6.53,6.24,0.3,9.23,4.35,4.88
"DAVID.SAVARD","D","20132014","CBJ",70,1102.12,-0.12,-0.13,0.01,-0.2,-0.02,-0.17,-1.18,0.52,-1.71,-2.42,1.34,-3.76,-2.77,1.15,-3.92
"DAVID.SCHLEMKO","D","20132014","ARI",48,638.32,0.25,-0.1,0.34,0.52,-0.01,0.53,5.31,-2.44,7.75,4.52,-1.98,6.5,4.86,-2,6.86
"DAVID.STECKEL","F","20132014","ANA",6,57.97,-2.85,-2.04,-0.82,0.23,-0.84,1.07,6.95,-12,18.95,5.93,-12.62,18.55,7.95,-17.82,25.77
"DAVID.WARSOFSKY","D","20132014","BOS",6,81.23,2.05,1.91,0.14,-0.1,0.14,-0.24,6.07,-2.55,8.62,8.27,-1.47,9.74,0.32,-1.72,2.04
"DENIS.GREBESHKOV","D","20132014","EDM",7,88,1.47,-0.01,1.48,-0.21,-0.95,0.74,2.81,-0.79,3.6,5.41,-8.17,13.58,5.09,-9.3,14.4
"DENNIS.SEIDENBERG","D","20132014","BOS",34,635.75,0.09,0.32,-0.23,-0.19,0.44,-0.63,-2.91,5.04,-7.96,-3.14,5.92,-9.07,-2.45,7.53,-9.98
"DENNIS.WIDEMAN","D","20132014","CGY",46,824.2,0.33,0.61,-0.28,0.14,0.09,0.05,3.64,1.53,2.11,2.43,1.74,0.69,3.49,3.49,0
"DEREK.DORSETT","F","20132014","NYR",51,506.92,-0.62,-0.67,0.05,0.05,-0.18,0.23,-0.45,-2.62,2.17,-2.93,-2.13,-0.79,-3.35,-1.31,-2.05
"DEREK.GRANT","F","20132014","OTT",20,145.43,-0.52,0.95,-1.47,0.08,0.04,0.04,3.11,-4,7.11,3.26,-6.76,10.03,-1.16,-3.24,2.08
"DEREK.MACKENZIE","F","20132014","CBJ",71,653.13,-0.33,0.08,-0.41,-0.05,-0.05,0,-1.83,-1.01,-0.82,-1.58,-2.14,0.55,-3.47,-2.1,-1.37
"DEREK.MORRIS","D","20132014","ARI",63,1060.87,0.01,0.29,-0.28,0.06,0.17,-0.1,-0.1,1.78,-1.88,0.24,1.76,-1.51,0.64,1.6,-0.97
"DEREK.ROY","F","20132014","STL",75,829.43,-0.27,0.1,-0.37,0.09,-0.12,0.2,1.77,0.15,1.62,0.54,0.18,0.36,-0.46,0.67,-1.13
"DEREK.SMITH","D","20132014","CGY",14,131.87,-1.14,2.9,-4.04,-0.78,-0.28,-0.5,-5.29,1.52,-6.81,-5.38,0.44,-5.82,-1.68,-4.18,2.5
"DEREK.STEPAN","F","20132014","NYR",82,1117.73,-0.01,-0.36,0.35,0.01,-0.02,0.03,0.69,2.01,-1.32,1.84,1.9,-0.06,1.4,1.5,-0.11
"DERICK.BRASSARD","F","20132014","NYR",81,1042.02,0.14,0.22,-0.08,0,0.05,-0.04,-0.62,-1.5,0.88,-0.85,-2.21,1.36,-0.64,-2.28,1.64
"DERYK.ENGELLAND","D","20132014","PIT",56,665.9,-0.2,0.22,-0.42,-0.28,0.05,-0.33,-0.41,3.71,-4.12,-2.13,4.56,-6.69,-3.75,4.92,-8.67
"DEVANTE.SMITH-PELLY","F","20132014","ANA",19,218.02,0.31,-0.7,1,-0.12,-0.17,0.05,-3.5,2.11,-5.62,-5.3,1.28,-6.58,-7.84,4.22,-12.06
"DEVIN.SETOGUCHI","F","20132014","WPG",75,981.83,-0.71,-0.37,-0.34,0.05,-0.15,0.2,1.03,-0.29,1.33,0.76,-0.3,1.05,-0.77,1.19,-1.96
"DION.PHANEUF","D","20132014","TOR",80,1353,0.17,-0.1,0.26,0.04,0.17,-0.13,-0.35,0.88,-1.23,-0.18,1.1,-1.28,-0.68,2.66,-3.33
"DMITRIJ.JASKIN","F","20132014","STL",18,179.23,-1.3,-0.41,-0.89,-0.33,-0.19,-0.15,-6.73,0.72,-7.45,-2.38,-1.53,-0.85,-5.23,-3.07,-2.16
"DMITRY.KULIKOV","D","20132014","FLA",81,1381.73,-0.01,0.43,-0.44,0.02,0.16,-0.15,0.08,0.13,-0.05,-0.12,0.1,-0.22,-0.52,-0.82,0.3
"DMITRY.ORLOV","D","20132014","WSH",54,1014.05,0.17,-0.05,0.22,0.04,-0.14,0.18,1.61,-2.98,4.59,1.5,-4.21,5.71,2.47,-6.16,8.63
"DOMINIC.MOORE","F","20132014","NYR",73,713.15,-0.4,-0.09,-0.31,-0.17,-0.09,-0.08,-1.69,-0.48,-1.21,-3.56,-1.04,-2.52,-4.62,-0.75,-3.87
"DOUGIE.HAMILTON","D","20132014","BOS",64,1048.12,-0.13,-0.38,0.25,0.03,-0.04,0.07,-1.69,-1.15,-0.54,-0.43,-1.96,1.52,-1.44,-3.62,2.18
"DOUGLAS.MURRAY","D","20132014","MTL",53,604.38,-0.89,0.42,-1.31,-0.14,0.12,-0.26,-2.69,1.21,-3.9,-4.72,2.86,-7.57,-5.28,7.45,-12.73
"DRAYSON.BOWMAN","F","20132014","CAR",70,669.77,-0.16,-0.34,0.18,-0.15,0.18,-0.32,-2.8,-0.79,-2.01,-3.66,0.52,-4.19,-4.59,1.62,-6.2
"DREW.DOUGHTY","D","20132014","L.A",78,1455.92,0.21,0.11,0.1,0,0.03,-0.03,-0.41,0.38,-0.79,0.36,-0.34,0.71,0.43,-1.08,1.51
"DREW.MILLER","F","20132014","DET",82,892.47,-0.29,0.13,-0.43,0,-0.08,0.09,-0.56,-1.84,1.28,-2.3,-1.68,-0.62,-4.12,-0.67,-3.44
"DREW.SHORE","F","20132014","FLA",24,222.83,-0.49,-0.78,0.29,-0.5,0.05,-0.55,0.74,2.88,-2.14,-0.46,1.24,-1.7,-0.11,-3.08,2.97
"DREW.STAFFORD","F","20132014","BUF",70,1007.45,0.48,0.13,0.36,0.18,0.06,0.12,-0.15,1.32,-1.47,0.59,4.08,-3.49,1.25,2.41,-1.16
"DUNCAN.KEITH","D","20132014","CHI",79,1477.65,0.43,0.24,0.19,0.27,0.08,0.19,2.38,1.83,0.55,3.22,2.2,1.02,4.55,2.33,2.22
"DUSTIN.BROWN","F","20132014","L.A",79,1029.12,-0.06,0.06,-0.13,-0.04,-0.12,0.08,0.24,-0.8,1.04,-0.14,-0.48,0.34,0.46,-1.03,1.49
"DUSTIN.BYFUGLIEN","D","20132014","WPG",78,1367.17,-0.06,0.84,-0.9,-0.01,0.13,-0.14,2.2,0.54,1.66,2.02,1.39,0.62,2.05,1.04,1.01
"DUSTIN.JEFFREY","F","20132014","DAL",24,210.25,-0.74,-0.7,-0.04,-0.37,-0.01,-0.37,-4.56,-1.67,-2.89,-4.86,-2.12,-2.74,-5.07,-3.11,-1.96
"DUSTIN.JEFFREY","F","20132014","PIT",10,96.13,-0.73,0.33,-1.06,0.14,-0.19,0.34,-4.31,-2.71,-1.6,-2.61,-5.09,2.48,-0.66,-8.94,8.28
"DUSTIN.PENNER","F","20132014","ANA",49,624.67,0.68,-0.42,1.1,0.22,-0.3,0.52,1.67,-2.86,4.53,-0.81,-3.15,2.34,-3.67,-4.25,0.58
"DUSTIN.PENNER","F","20132014","WSH",18,204.42,-0.66,-2.23,1.57,-0.1,-0.74,0.63,-2.09,-7.21,5.11,-2.14,-5.26,3.12,-3.25,-5.09,1.83
"DWIGHT.KING","F","20132014","L.A",77,1004.83,0.35,0.15,0.21,0.2,0.1,0.11,2.3,-0.82,3.12,2.29,-0.65,2.94,3.05,-0.55,3.59
"DYLAN.OLSEN","D","20132014","FLA",44,599.53,0.42,0.44,-0.01,0.19,-0.06,0.25,2.14,-0.09,2.23,1.35,-0.68,2.03,2.05,1.41,0.63
"ED.JOVANOVSKI","D","20132014","FLA",37,460.3,0.35,0.56,-0.21,0.01,0.37,-0.35,0.57,6.98,-6.41,1.9,9.58,-7.68,2.14,9.6,-7.46
"ELIAS.LINDHOLM","F","20132014","CAR",58,684.33,-0.07,0.45,-0.52,-0.15,0.18,-0.33,0.1,0.54,-0.44,-2.18,0.98,-3.17,-2.92,-0.19,-2.73
"EMERSON.ETEM","F","20132014","ANA",29,317.57,-0.59,-0.22,-0.37,-0.11,-0.11,0,-2.85,0.46,-3.31,-1.8,-1.48,-0.32,-2.3,0.36,-2.66
"ERIAH.HAYES","F","20132014","S.J",15,116.2,-0.98,-0.62,-0.36,-0.03,0.5,-0.53,-3.69,-3.05,-0.64,-0.2,-2.11,1.91,-3.85,1.62,-5.46
"ERIC.BOULTON","F","20132014","NYI",23,145.57,-0.1,-0.83,0.74,-0.05,0.59,-0.64,-1.42,4.61,-6.03,-4.76,8.04,-12.8,-11.57,12.32,-23.88
"ERIC.BREWER","D","20132014","T.B",77,1153.62,-0.42,-0.07,-0.35,-0.05,0.01,-0.06,-0.86,-0.46,-0.4,-1.64,-0.75,-0.89,-2.69,-1.34,-1.34
"ERIC.FEHR","F","20132014","WSH",73,949.42,0.05,0,0.05,0.06,-0.16,0.23,0.84,-0.97,1.81,0.11,-1.07,1.18,1.02,-1.76,2.78
"ERIC.GELINAS","D","20132014","N.J",60,850.95,0.31,0.29,0.02,-0.06,0.25,-0.31,-0.85,1.76,-2.61,-0.29,2.03,-2.33,-0.02,2.51,-2.53
"ERIC.GRYBA","D","20132014","OTT",57,807.42,0.13,-0.66,0.8,0.05,0.02,0.04,-3.02,-0.71,-2.31,-4.6,-1.7,-2.91,-4.9,-2.23,-2.67
"ERIC.NYSTROM","F","20132014","NSH",79,1002.08,-0.3,0.54,-0.84,-0.28,-0.05,-0.24,-2.57,0.29,-2.86,-3.64,0.89,-4.53,-3.05,0.91,-3.96
"ERIC.O'DELL","F","20132014","WPG",30,277.88,0.19,0,0.2,0.17,-0.36,0.53,-3.98,-3.06,-0.91,-1.06,-3.68,2.62,-0.52,-5.12,4.61
"ERIC.STAAL","F","20132014","CAR",79,1232.78,0.3,0.58,-0.28,0.3,0.16,0.13,1.32,1.05,0.27,2.47,1.04,1.43,4.25,1.29,2.96
"ERIC.TANGRADI","F","20132014","WPG",55,465.03,-0.77,-0.49,-0.28,-0.05,-0.44,0.38,1.33,-4.38,5.71,3.02,-5.83,8.86,0.79,-8.22,9.02
"ERIK.COLE","F","20132014","DAL",75,929.98,-0.54,0.42,-0.96,-0.13,0,-0.14,-2.52,-0.83,-1.69,-2.65,-0.22,-2.43,-2.61,-0.94,-1.67
"ERIK.CONDRA","F","20132014","OTT",76,685.73,-0.45,-0.72,0.27,-0.05,-0.18,0.13,-0.01,-2.46,2.45,0.35,-2.03,2.38,1.9,-2.56,4.46
"ERIK.GUDBRANSON","D","20132014","FLA",65,963.6,0.06,-0.1,0.16,-0.01,-0.06,0.05,1.6,1.05,0.54,1.61,-0.29,1.9,2.5,1.38,1.13
"ERIK.GUSTAFSSON","D","20132014","PHI",31,493.68,0.58,-0.3,0.88,0.21,-0.02,0.23,1.73,1.27,0.46,0.56,2.59,-2.03,0.74,3.7,-2.96
"ERIK.HAULA","F","20132014","MIN",46,405.45,0.71,-0.82,1.53,-0.3,-0.12,-0.18,0.62,-0.02,0.64,-0.21,0.97,-1.18,0.27,-0.22,0.49
"ERIK.JOHNSON","D","20132014","COL",80,1503.32,-0.33,-0.16,-0.17,0.06,-0.02,0.09,0.81,0.38,0.43,0.56,0.19,0.37,0.72,0.04,0.68
"ERIK.KARLSSON","D","20132014","OTT",82,1722.63,-0.05,0.19,-0.24,0.06,0.03,0.03,1.75,-0.2,1.95,3.23,-0.37,3.59,4.11,-1.19,5.3
"EVANDER.KANE","F","20132014","WPG",63,995.4,0.2,0.81,-0.61,0.17,0.16,0.01,0.66,1.84,-1.18,2.96,1.93,1.03,3.87,1.07,2.8
"EVGENI.MALKIN","F","20132014","PIT",60,902.18,0.74,0.16,0.58,0.26,0.14,0.12,2.9,1.18,1.72,3.48,1.25,2.23,5.25,-0.2,5.45
