"player","position","season","Team","GP","TOI","rel_TM_GF60","rel_TM_GA60","rel_TM_G_diff60","rel_TM_xGF60","rel_TM_xGA60","rel_TM_xG_diff60","rel_TM_SF60","rel_TM_SA60","rel_TM_S_diff60","rel_TM_FF60","rel_TM_FA60","rel_TM_F_diff60","rel_TM_CF60","rel_TM_CA60","rel_TM_C_diff60"
"BYRON.BITZ","F","20112012","VAN",10,104.1,0.03,-0.99,1.01,-0.36,-0.46,0.1,-6.04,-5.2,-0.84,-9.96,-6.77,-3.2,-12.76,-5.04,-7.72
"CAL.CLUTTERBUCK","F","20112012","MIN",73,915.72,-0.12,-0.22,0.1,0.06,-0.12,0.18,0.26,0.18,0.08,0.55,-0.11,0.65,-0.42,0.03,-0.45
"CAL.O'REILLY","F","20112012","ARI",21,236.05,-0.46,0.36,-0.82,-0.37,0.11,-0.47,-5.37,1.08,-6.45,-6.92,2.16,-9.09,-6.6,4.8,-11.4
"CAL.O'REILLY","F","20112012","NSH",5,53.72,-0.9,1.07,-1.98,-0.88,0.38,-1.26,-5.55,4.07,-9.62,-13.52,6.02,-19.54,-14.64,0.5,-15.14
"CAL.O'REILLY","F","20112012","PIT",6,65.62,-2.75,0.41,-3.16,-0.62,-0.26,-0.36,0.63,-0.42,1.05,-0.02,-1.06,1.04,-3.36,-2.84,-0.52
"CAM.ATKINSON","F","20112012","CBJ",27,333.55,1.33,0.63,0.7,0.64,0.03,0.61,4.67,-2.29,6.96,6.06,-1.38,7.44,5.13,0.8,4.34
"CAM.BARKER","D","20112012","EDM",25,386.45,-0.04,0.01,-0.05,-0.51,0.37,-0.88,-3.63,4.27,-7.9,-4.8,6.98,-11.78,-5.51,6.4,-11.91
"CAM.FOWLER","D","20112012","ANA",82,1515.05,-0.09,0.51,-0.59,0.08,-0.01,0.1,1.17,-0.48,1.65,1.32,-0.44,1.76,1.57,-1.76,3.33
"CAM.JANSSEN","F","20112012","N.J",48,222.43,-1,0.24,-1.24,-0.75,-0.24,-0.51,-5.68,-2.51,-3.17,-7.07,-1.1,-5.97,-9.09,-1.37,-7.72
"CARL.GUNNARSSON","D","20112012","TOR",76,1333.72,-0.28,-0.26,-0.02,0.03,-0.17,0.2,-1.16,-1.44,0.27,-2.08,-1.47,-0.61,-2.3,-1.99,-0.31
"CARL.HAGELIN","F","20112012","NYR",64,897.4,0.79,-0.02,0.81,0.03,-0.26,0.29,2.49,-1.93,4.42,2.8,-3.77,6.56,4.33,-4.75,9.08
"CARLO.COLAIACOVO","D","20112012","STL",63,1041.88,-0.14,0.11,-0.25,-0.05,-0.02,-0.03,-1.01,-0.4,-0.62,-0.59,-0.63,0.04,0.55,-0.7,1.25
"CARSON.MCMILLAN","F","20112012","MIN",11,118.2,0.62,-0.7,1.33,-0.51,-0.22,-0.29,-1.77,-1.71,-0.06,-0.66,-3.4,2.74,-2.49,1.77,-4.27
"CARTER.ASHTON","F","20112012","TOR",15,155.35,-2.34,1.23,-3.57,-0.77,0.11,-0.88,-7.81,-0.21,-7.6,-8.33,0.06,-8.39,-10.22,-4.56,-5.66
"CASEY.CIZIKAS","F","20112012","NYI",15,154.13,1.06,-0.78,1.84,-0.17,-0.35,0.18,-1.56,-3.9,2.34,-2.68,-6.01,3.33,-2.71,-6.57,3.86
"CASEY.WELLMAN","F","20112012","MIN",14,157.82,0.24,0.7,-0.46,0.72,0.63,0.08,7.19,1.67,5.51,8.54,4.05,4.49,12.48,6.02,6.46
"CHAD.LAROSE","F","20112012","CAR",67,925.68,-0.04,0.41,-0.45,0.31,0.06,0.26,3.43,0.39,3.04,3.49,0.9,2.59,4.75,1.78,2.97
"CHAD.RAU","F","20112012","MIN",9,89.4,-0.18,-0.38,0.19,-0.18,0.17,-0.35,-3.64,-0.95,-2.7,-6.48,-5.3,-1.18,-10.16,-3.96,-6.19
"CHRIS.BUTLER","D","20112012","CGY",68,1252.08,0.06,0.12,-0.06,0.08,0.2,-0.12,0.85,1.73,-0.88,1.29,3.03,-1.74,0.74,3.05,-2.31
"CHRIS.CAMPOLI","D","20112012","MTL",43,618.85,-0.1,0.12,-0.21,-0.05,0.05,-0.1,-1.24,0.99,-2.23,-2.17,3.38,-5.55,-2.82,2.64,-5.46
"CHRIS.CONNER","F","20112012","DET",8,72.23,0.05,-1.1,1.14,-0.46,-0.03,-0.44,-1.78,-1.48,-0.3,-1.22,3.82,-5.04,-1.37,10.62,-11.99
"CHRIS.HIGGINS","F","20112012","VAN",71,933.98,0.47,0.2,0.27,0.23,0.07,0.16,1.66,0.35,1.31,2.21,-0.13,2.33,3.07,0.5,2.57
"CHRIS.KELLY","F","20112012","BOS",82,1026.87,0.32,-0.41,0.74,-0.04,-0.1,0.06,-0.99,-0.74,-0.25,-2,-0.89,-1.11,-3.29,-0.35,-2.94
"CHRIS.KUNITZ","F","20112012","PIT",82,1172.18,0.37,-0.21,0.58,0.3,-0.13,0.42,4,-1.24,5.24,4.5,-1.54,6.05,5.72,-1.12,6.85
"CHRIS.NEIL","F","20112012","OTT",71,774.48,-0.23,0.25,-0.48,0,-0.27,0.28,-1.23,-1.73,0.51,-1.79,-1.05,-0.74,-2.63,-1.88,-0.75
"CHRIS.PHILLIPS","D","20112012","OTT",79,1209.85,-0.19,-0.42,0.23,-0.05,0.15,-0.2,-1.27,1.41,-2.68,-1.7,2.84,-4.54,-1.4,4.85,-6.25
"CHRIS.PORTER","F","20112012","STL",47,475.32,-0.27,0.17,-0.44,-0.28,-0.12,-0.16,-1.13,-1.69,0.56,-3.29,-1.11,-2.17,-4.15,-2,-2.15
"CHRIS.PRONGER","D","20112012","PHI",13,171.08,0.52,-0.86,1.38,0.18,-0.56,0.75,4.1,-2.7,6.8,0.83,-3.05,3.88,-0.88,-3.42,2.53
"CHRIS.STEWART","F","20112012","STL",78,1061.98,-0.26,0.38,-0.63,-0.11,0.28,-0.39,-1.41,3.86,-5.27,-0.38,5.04,-5.42,-0.63,6.75,-7.38
"CHRIS.SUMMERS","D","20112012","ARI",20,223.67,-0.76,0.89,-1.65,0.03,-0.34,0.37,-1.81,3.81,-5.62,-2.8,1.43,-4.23,-4.9,-0.94,-3.96
"CHRIS.TANEV","D","20112012","VAN",25,391.7,0.15,-0.83,0.98,0.1,-0.62,0.72,2.8,-3.77,6.56,2.13,-3.88,6.01,1.62,-3.05,4.67
"CHRIS.THORBURN","F","20112012","WPG",72,677.35,-0.59,-0.42,-0.17,-0.41,-0.31,-0.09,-3.77,-0.26,-3.51,-4.6,-0.62,-3.98,-7.13,1.22,-8.35
"CHRISTIAN.EHRHOFF","D","20112012","BUF",66,1213.65,0.38,0.3,0.09,0.11,0.01,0.1,2.94,2.32,0.62,3.46,1.81,1.65,4.16,1.73,2.43
"CHUCK.KOBASEW","F","20112012","COL",58,577.6,-0.52,0.3,-0.82,-0.27,0.08,-0.35,-4.79,0.62,-5.42,-5.56,1.01,-6.57,-6.42,1.6,-8.02
"CLARKE.MACARTHUR","F","20112012","TOR",73,997.63,0.24,-0.4,0.64,-0.04,-0.25,0.21,0.16,-0.86,1.02,-0.02,-1.21,1.19,2.41,-1.47,3.88
"CLAUDE.GIROUX","F","20112012","PHI",77,1144.37,0.34,0.12,0.22,0.34,0.19,0.15,2.49,1.73,0.76,2.36,1.43,0.93,3.04,1.45,1.59
"CLAYTON.STONER","D","20112012","MIN",51,807.05,0.51,-0.17,0.68,0.16,-0.34,0.5,1.83,-0.47,2.3,1.64,-1.37,3.01,0.81,-2.62,3.43
"CLAY.WILSON","D","20112012","CGY",5,55.3,-0.87,-1.82,0.95,-0.13,-0.56,0.43,-1.96,-5.17,3.21,-4.16,-5.9,1.74,-2.15,-9.66,7.51
"CODY.ALMOND","F","20112012","MIN",10,90.93,-0.74,1.92,-2.66,-0.63,0.65,-1.28,-4.13,1.54,-5.67,-3.2,8.93,-12.12,-1.36,9.87,-11.23
"CODY.BASS","F","20112012","CBJ",14,113.28,-0.2,-0.86,0.65,-0.73,0.09,-0.82,-6.01,-0.18,-5.83,-7.58,0.88,-8.46,-11.16,-0.18,-10.98
"CODY.EAKIN","F","20112012","WSH",30,266.72,0.4,0.12,0.28,-0.39,0.02,-0.41,-1.5,1.04,-2.54,-3.01,-0.72,-2.29,-2.5,-3.06,0.56
"CODY.FRANSON","D","20112012","TOR",57,826.12,0.08,-0.04,0.12,0.1,-0.11,0.22,1.58,-0.18,1.76,1.44,-1.53,2.97,2.55,-2.37,4.93
"CODY.HODGSON","F","20112012","BUF",20,275.12,-0.66,0.59,-1.25,-0.07,0.42,-0.49,-2.8,2.5,-5.3,-2.02,3.49,-5.51,0.1,2.34,-2.24
"CODY.HODGSON","F","20112012","VAN",63,676.78,0.53,0.08,0.44,-0.1,-0.15,0.05,-2.13,-1.12,-1.01,-2.01,-1.27,-0.74,-3.47,-1.28,-2.18
"CODY.MCCORMICK","F","20112012","BUF",50,387.38,-1.27,-0.31,-0.96,0.07,-0.61,0.68,0.09,-4.33,4.42,2.27,-5.84,8.12,4.31,-5.97,10.28
"CODY.MCLEOD","F","20112012","COL",75,523.25,-0.26,-0.3,0.04,-0.35,-0.24,-0.11,-3.21,-0.6,-2.61,-3.49,-1.26,-2.22,-4.82,-2,-2.83
"COLBY.ARMSTRONG","F","20112012","TOR",29,259.33,-1.17,0.19,-1.36,-0.72,-0.34,-0.38,-5.62,-2.79,-2.83,-9.61,-3.03,-6.57,-9.84,-1.09,-8.75
"COLIN.FRASER","F","20112012","L.A",67,564.08,-0.29,-0.29,0,-0.36,-0.24,-0.12,-1.8,-0.88,-0.93,-4.07,-0.81,-3.26,-5.62,-1.09,-4.53
"COLIN.GREENING","F","20112012","OTT",81,1093.05,-0.18,0.24,-0.42,0.06,-0.02,0.08,-0.89,0.2,-1.09,-0.84,-0.67,-0.17,-0.9,0.57,-1.46
"COLIN.WHITE","F","20112012","S.J",54,708.07,-0.35,0.05,-0.4,-0.46,-0.31,-0.14,-3.28,-1.73,-1.55,-4.82,-3.44,-1.38,-5.89,-3.81,-2.08
"COLIN.WILSON","F","20112012","NSH",68,921.32,0.36,-0.04,0.4,0.4,-0.21,0.61,2.36,-0.52,2.88,3.15,-0.35,3.5,4.06,-1.54,5.6
"COLTEN.TEUBERT","D","20112012","EDM",24,294.23,-0.39,0.27,-0.66,0.36,0.06,0.3,1.91,3.81,-1.9,3.67,3.89,-0.22,3.87,2.01,1.86
"COLTON.GILLIES","F","20112012","CBJ",38,390.68,-0.56,-0.31,-0.26,-0.58,-0.15,-0.43,-3.73,2.91,-6.64,-5.45,2.17,-7.62,-6.99,4.08,-11.08
"COLTON.GILLIES","F","20112012","MIN",37,303.48,-0.63,-0.22,-0.41,-0.63,-0.26,-0.36,-8.13,-1.22,-6.92,-7.56,-3.82,-3.74,-9.37,-4.31,-5.06
"COREY.PERRY","F","20112012","ANA",80,1270.08,-0.14,-0.14,0,0.13,-0.17,0.3,0.3,-1.77,2.07,1.69,-2.43,4.12,3.39,-3.68,7.07
"COREY.POTTER","D","20112012","EDM",62,1017.68,-0.18,0.34,-0.52,-0.13,-0.07,-0.06,0.8,-0.65,1.45,0.34,0.05,0.29,1.74,-1.86,3.6
"COREY.TROPP","F","20112012","BUF",34,335.5,-0.05,-0.08,0.03,-0.03,-0.1,0.07,-1.39,-1.08,-0.31,-2.64,0.91,-3.56,-2.5,5.42,-7.93
"CORY.EMMERTON","F","20112012","DET",71,532.67,-0.55,-0.11,-0.44,-0.49,-0.15,-0.33,-3.53,0.12,-3.66,-4.59,0.3,-4.88,-7.2,0.86,-8.06
"CORY.SARICH","D","20112012","CGY",62,936.05,-0.23,-0.41,0.19,0.09,-0.22,0.31,-0.81,-3.17,2.36,-0.24,-3.82,3.58,1.17,-4.58,5.75
"CRAIG.ADAMS","F","20112012","PIT",82,682.08,-0.69,0.22,-0.91,-0.52,-0.28,-0.24,-6.11,-2.54,-3.58,-7.58,-3.07,-4.51,-10.62,-3.71,-6.91
"CRAIG.SMITH","F","20112012","NSH",72,852.02,-0.21,0.12,-0.34,-0.06,0.03,-0.08,0.73,0.39,0.34,1.9,-0.03,1.93,2.74,0.25,2.49
"CURTIS.GLENCROSS","F","20112012","CGY",67,901.03,0.33,0.52,-0.19,-0.1,0.03,-0.13,1.14,1.38,-0.24,-0.74,1.49,-2.23,-0.22,1.89,-2.11
"DAINIUS.ZUBRUS","F","20112012","N.J",82,1193.43,0.22,-0.1,0.33,-0.09,-0.06,-0.03,-0.66,-1.73,1.06,-0.76,-1.96,1.2,-1.09,-2.74,1.64
"DALE.WEISE","F","20112012","VAN",68,547.2,-0.74,-0.71,-0.03,-0.28,-0.15,-0.13,-3.99,0.54,-4.53,-4.83,1.54,-6.37,-7.55,1.82,-9.37
"DALTON.PROUT","D","20112012","CBJ",5,56.55,0.12,-0.52,0.64,0.81,-0.05,0.86,5.57,5,0.57,7.06,3.31,3.75,7.58,1.09,6.49
"DANA.TYRELL","F","20112012","T.B",26,227.62,-0.79,0.09,-0.88,-0.24,0.02,-0.26,-1.89,-0.53,-1.36,-1.31,-1.66,0.35,-1.79,0.66,-2.45
"DAN.BOYLE","D","20112012","S.J",81,1589,0.36,0.12,0.24,0.05,0.1,-0.05,1.32,0.43,0.88,0.63,0.36,0.27,0.49,1.41,-0.92
"DAN.CARCILLO","F","20112012","CHI",28,308.72,0.43,-0.91,1.34,-0.43,-0.57,0.14,-0.57,-1.69,1.12,-0.51,-3.91,3.4,-1.3,-4.16,2.86
"DANE.BYERS","F","20112012","CBJ",8,57.32,-0.6,-1.26,0.66,0.25,-0.15,0.4,-1.51,-6.42,4.91,-1.13,-0.59,-0.53,-3.29,-2.52,-0.77
"DAN.GIRARDI","D","20112012","NYR",82,1701.67,-0.12,-0.06,-0.06,-0.02,0.12,-0.14,0.43,0.02,0.42,1.28,-0.5,1.78,1.53,0.12,1.4
"DAN.HAMHUIS","D","20112012","VAN",82,1502.35,0.45,-0.23,0.67,0.09,-0.14,0.23,0.37,-0.73,1.1,0.55,-0.71,1.25,0.66,-2.31,2.97
"DANIEL.ALFREDSSON","F","20112012","OTT",74,1068.33,0.11,-0.29,0.4,-0.02,-0.14,0.12,0.52,-1.59,2.11,0.29,-1.94,2.23,2.02,-3.98,6
"DANIEL.BRIERE","F","20112012","PHI",70,965.12,0.03,-0.08,0.11,0.13,-0.11,0.23,-0.35,0.4,-0.75,0.45,1.68,-1.23,1.11,4.39,-3.28
"DANIEL.CLEARY","F","20112012","DET",75,957.85,-0.23,0.43,-0.66,0.4,0.21,0.19,3.01,1.34,1.67,3.25,1.95,1.29,4.66,3.54,1.12
"DANIEL.PAILLE","F","20112012","BOS",69,695.73,-0.62,0.18,-0.8,-0.18,0.1,-0.28,-1.97,2.52,-4.49,-2.19,2.82,-5.02,-4.94,4.27,-9.21
"DANIEL.SEDIN","F","20112012","VAN",72,1076.83,0.24,-0.08,0.31,0.22,-0.08,0.3,2.19,-1.98,4.17,3.91,-2.76,6.67,4.8,-4.78,9.58
"DANIEL.WINNIK","F","20112012","COL",63,879.7,-0.6,0.04,-0.64,-0.02,0.07,-0.09,0.74,-0.53,1.26,0.51,-0.76,1.27,0.34,-2.83,3.17
"DANIEL.WINNIK","F","20112012","S.J",21,270.33,-0.48,-0.61,0.13,-0.77,-0.27,-0.5,-2.66,0.42,-3.08,-2.08,0.28,-2.36,0.49,0.21,0.28
"DANY.HEATLEY","F","20112012","MIN",81,1355.02,0.29,-0.27,0.57,0.19,-0.01,0.19,2.11,0.78,1.32,2.76,0.76,2,3.96,0.1,3.86
"DARCY.HORDICHUK","F","20112012","EDM",43,186.4,-0.86,-0.36,-0.5,-0.84,-0.89,0.05,-2.13,-4.15,2.02,-6.99,-6.18,-0.81,-10.89,-8.26,-2.63
"DARREN.HELM","F","20112012","DET",68,812.27,-0.07,0.05,-0.12,0.06,0.12,-0.06,1.54,0.68,0.86,1.61,0.61,1,3.24,0.59,2.65
"DARROLL.POWE","F","20112012","MIN",81,915.08,-0.24,0.27,-0.51,-0.19,0.03,-0.22,-1.19,-1.12,-0.06,-2.04,0.01,-2.05,-2.72,2.33,-5.04
"DARRYL.BOYCE","F","20112012","CBJ",20,171.73,-0.68,0.34,-1.03,-0.47,-0.46,-0.02,-2.58,0.25,-2.83,-6.05,0.83,-6.88,-9.66,3.08,-12.73
"DARRYL.BOYCE","F","20112012","TOR",17,153.6,-0.87,-0.65,-0.22,-0.06,-0.01,-0.05,-6.59,-1.42,-5.17,-6.21,-0.27,-5.94,-5.43,-2.82,-2.61
"DAVE.BOLLAND","F","20112012","CHI",76,944.75,-0.2,0.48,-0.68,-0.44,0.05,-0.48,-2.52,1.09,-3.61,-3.72,1.75,-5.47,-3.85,2.74,-6.59
"DAVID.BACKES","F","20112012","STL",81,1250.88,-0.21,-0.07,-0.14,0.12,-0.02,0.14,1.27,-0.12,1.4,1.66,-0.55,2.21,2.33,0.24,2.09
"DAVID.BOOTH","F","20112012","FLA",6,70.48,-1.68,2.14,-3.83,-0.27,-0.25,-0.02,-6.46,2.52,-8.98,-5.99,3.12,-9.12,-6.16,-0.29,-5.88
"DAVID.BOOTH","F","20112012","VAN",56,736.7,-0.46,0.02,-0.48,0.48,-0.21,0.69,3.61,-2.13,5.74,6.52,-2.13,8.65,8.29,-3.64,11.92
"DAVID.CLARKSON","F","20112012","N.J",80,1042.13,0.06,-0.19,0.26,0,-0.24,0.24,0.72,-1.3,2.02,-0.1,-1.47,1.38,0.07,-1.48,1.55
"DAVID.DESHARNAIS","F","20112012","MTL",81,1166.92,0.65,-0.09,0.74,0.14,0.11,0.03,2.52,0.9,1.63,1.35,1.34,0.01,0.79,2.08,-1.28
"DAVID.JONES","F","20112012","COL",72,928.23,0.22,0.23,-0.01,0.07,0.1,-0.03,-2.33,1.28,-3.6,-2,1.08,-3.09,-2.25,3.53,-5.78
"DAVID.KREJCI","F","20112012","BOS",79,1180.47,0.04,0.78,-0.74,-0.14,0.2,-0.34,-0.55,0.91,-1.46,-0.97,1.6,-2.56,0.79,1.56,-0.77
"DAVID.LEGWAND","F","20112012","NSH",78,1140.62,-0.03,0.29,-0.32,0.28,-0.06,0.34,1.83,-0.65,2.48,2.86,-0.21,3.06,3.23,-1.02,4.25
"DAVID.MCINTYRE","F","20112012","MIN",7,70.32,0.23,0.42,-0.19,-0.42,-0.1,-0.32,-4.21,3.05,-7.26,1.92,3.44,-1.52,-0.26,7.71,-7.97
"DAVID.MOSS","F","20112012","CGY",32,368.53,-0.7,-0.05,-0.65,0.32,-0.17,0.49,4.91,-2.49,7.4,7.23,-4.52,11.75,7.91,-5.14,13.05
"DAVID.PERRON","F","20112012","STL",56,817.1,0.55,0.09,0.46,0.06,0.38,-0.32,-0.58,1.68,-2.26,-0.02,1.65,-1.67,-1.21,2.07,-3.27
"DAVID.RUNDBLAD","D","20112012","ARI",6,70.33,1.09,1.24,-0.15,0.01,0.1,-0.09,-1.48,3,-4.48,1.36,2.98,-1.62,2.49,-1.87,4.36
"DAVID.RUNDBLAD","D","20112012","OTT",24,306.4,-0.63,1.5,-2.13,0.12,0.31,-0.19,2.16,-1.4,3.56,3.48,-0.13,3.61,2.54,-2.17,4.71
"DAVID.SAVARD","D","20112012","CBJ",31,432.42,0.07,-0.53,0.59,-0.13,-0.18,0.05,-0.32,0.17,-0.49,-1.68,0.34,-2.02,-0.86,-1.08,0.22
"DAVID.SCHLEMKO","D","20112012","ARI",45,705,0.48,0.28,0.21,0,0.16,-0.17,2.39,-1.3,3.69,1.03,-0.56,1.59,1.07,4.46,-3.39
"DAVID.STECKEL","F","20112012","TOR",76,770.42,-0.71,-0.09,-0.62,-0.32,-0.37,0.05,-1.99,-3.69,1.7,-2.52,-5.08,2.56,-3.07,-3.92,0.85
"DAVID.ULLSTROM","F","20112012","NYI",29,288.67,0.43,-0.02,0.45,0.21,-0.57,0.78,1.53,-3.82,5.36,0.62,-4.78,5.39,-0.07,-5.55,5.49
"DAVID.VAN DER GULIK","F","20112012","COL",25,173.17,1.88,0.26,1.61,-0.23,-0.02,-0.21,-2.77,-1.82,-0.95,-5.2,-5.35,0.15,-5.13,-3.59,-1.54
"DAVIS.DREWISKE","D","20112012","L.A",9,108.05,-0.6,-0.77,0.17,-0.68,-0.18,-0.5,-3.43,-3.83,0.4,-4.51,-1.68,-2.83,-3.08,-2.22,-0.86
"DAYMOND.LANGKOW","F","20112012","ARI",70,923.73,0.1,0.41,-0.31,-0.06,-0.24,0.17,-0.97,-3.72,2.75,-0.82,-4.43,3.61,-2.1,-5.05,2.95
"DENNIS.SEIDENBERG","D","20112012","BOS",80,1478.6,-0.3,0.06,-0.36,0.13,0.03,0.1,0.47,-0.09,0.56,-0.21,-0.12,-0.09,-0.99,0.72,-1.71
"DENNIS.WIDEMAN","D","20112012","WSH",82,1505.8,-0.06,0.13,-0.18,0.04,0.14,-0.1,0.75,1.5,-0.75,1.03,1.94,-0.91,0.96,0.46,0.5
"DEREK.DORSETT","F","20112012","CBJ",77,919.58,-0.32,-0.38,0.06,-0.14,-0.23,0.09,-1.94,-2.21,0.27,-2.93,-2.49,-0.44,-3.64,-1.47,-2.17
"DEREK.JOSLIN","D","20112012","CAR",44,416.23,-0.72,1.1,-1.83,-0.26,0.13,-0.39,-3.65,2.52,-6.17,-4.42,3.37,-7.79,-4.68,5.6,-10.29
"DEREK.MACKENZIE","F","20112012","CBJ",66,567.17,-0.26,-0.84,0.57,-0.51,-0.47,-0.04,-4.19,-3.49,-0.71,-5.42,-4.25,-1.17,-5.1,-5.06,-0.04
"DEREK.MORRIS","D","20112012","ARI",58,910.6,-0.37,0.56,-0.94,-0.14,0.21,-0.34,0.01,3.81,-3.8,-0.33,3.91,-4.24,-1.57,2.85,-4.42
"DEREK.ROY","F","20112012","BUF",80,1179.17,0.03,0.18,-0.15,0.03,-0.05,0.08,2.31,-0.17,2.48,1.88,-1,2.88,2.51,-0.24,2.75
"DEREK.SMITH","D","20112012","CGY",47,680.1,-0.1,-0.03,-0.08,0.1,-0.07,0.17,0.48,-0.27,0.75,0.82,-0.6,1.42,1.6,-0.96,2.56
"DEREK.STEPAN","F","20112012","NYR",82,1170.93,0.08,-0.21,0.29,0.06,0.03,0.04,-0.13,0.96,-1.09,-0.39,1.12,-1.51,-1.37,0.65,-2.01
"DERICK.BRASSARD","F","20112012","CBJ",74,955.45,0.08,0.18,-0.1,0.18,0.09,0.08,0.36,0.98,-0.62,-0.88,1.73,-2.61,0.66,1.84,-1.19
"DERYK.ENGELLAND","D","20112012","PIT",73,1099.45,-0.31,-0.3,-0.01,-0.29,0.16,-0.45,-2.31,1.98,-4.29,-2.92,2.71,-5.64,-2.65,2.25,-4.9
"DEVANTE.SMITH-PELLY","F","20112012","ANA",49,489.05,-0.35,0.19,-0.54,0.01,0.25,-0.24,0.06,1.68,-1.63,-1.38,3.71,-5.09,-2.02,3.87,-5.89
"DEVIN.SETOGUCHI","F","20112012","MIN",68,972.82,-0.22,0.52,-0.73,0.16,-0.13,0.29,0.39,-0.67,1.06,0.48,-2.5,2.98,1.46,-4.33,5.79
"DION.PHANEUF","D","20112012","TOR",82,1539.28,-0.09,-0.2,0.11,0.17,0.04,0.13,1.66,-1.22,2.88,1.76,-1.02,2.78,1.47,-1.14,2.61
"DMITRY.KULIKOV","D","20112012","FLA",58,1034.52,0.35,0.2,0.15,-0.06,-0.05,-0.01,-1.35,0.68,-2.04,-0.07,1.4,-1.46,-0.54,1.36,-1.9
"DMITRY.ORLOV","D","20112012","WSH",60,922.08,-0.16,-0.11,-0.05,-0.05,0.15,-0.21,0.11,-0.99,1.1,0.01,-1.07,1.09,-0.41,-1.82,1.41
"DOMINIC.MOORE","F","20112012","S.J",23,284.17,-0.22,1.17,-1.38,-0.11,0.31,-0.42,-3.09,5.3,-8.4,-2.19,4,-6.2,-1.98,3.67,-5.65
"DOMINIC.MOORE","F","20112012","T.B",56,734.65,-0.9,-0.54,-0.36,-0.29,-0.24,-0.05,-2.21,-0.86,-1.35,-1.87,-0.55,-1.32,-2.34,-1.07,-1.26
"DOUG.JANIK","D","20112012","DET",9,124.05,1.01,0.69,0.32,0.35,0.06,0.29,-1,-1.99,0.99,-0.54,-1.84,1.3,-1.16,-1.16,0
"DOUGLAS.MURRAY","D","20112012","S.J",60,978.42,-0.47,-0.3,-0.17,-0.24,0.15,-0.39,-2.76,2.92,-5.68,-3.68,3.54,-7.22,-5.84,5.28,-11.12
"DRAYSON.BOWMAN","F","20112012","CAR",37,455.3,0.38,-0.17,0.55,0.34,-0.4,0.74,2.96,-1.08,4.03,2.01,-2.99,5,2.26,-4.06,6.32
"DREW.DOUGHTY","D","20112012","L.A",77,1427.03,-0.09,-0.06,-0.02,0.16,-0.03,0.19,0.74,-0.51,1.25,0.33,-0.22,0.55,-0.63,-1.59,0.96
"DREW.MILLER","F","20112012","DET",80,855.52,-0.01,0.14,-0.15,0.08,0.01,0.07,1.15,-0.52,1.67,-0.27,-1.76,1.48,-1,-0.69,-0.31
"DREW.STAFFORD","F","20112012","BUF",80,1129.17,0.15,-0.02,0.17,0.18,0.06,0.12,1.02,0.78,0.25,1.7,2.09,-0.38,2.66,2.06,0.6
"DUNCAN.KEITH","D","20112012","CHI",74,1546.25,0.14,0.17,-0.02,0.07,0.06,0.01,0.1,2.43,-2.34,1.31,3.19,-1.88,1.16,3.41,-2.26
"DUSTIN.BROWN","F","20112012","L.A",82,1214.68,0.59,-0.07,0.67,0.22,-0.08,0.3,1.49,-0.57,2.05,1.53,-0.67,2.19,3.55,-0.4,3.95
"DUSTIN.BYFUGLIEN","D","20112012","WPG",66,1293.87,0.32,0.51,-0.19,0.16,0.17,-0.01,3.07,1.9,1.17,3.21,1.9,1.31,4.46,-0.74,5.21
"DUSTIN.JEFFREY","F","20112012","PIT",26,283.7,-1.01,0.13,-1.13,-0.5,-0.21,-0.29,-3.17,-0.63,-2.54,-5.34,-1.55,-3.79,-5.21,-1.9,-3.3
"DUSTIN.PENNER","F","20112012","L.A",65,820.4,-0.3,0.12,-0.42,-0.12,-0.04,-0.08,-0.04,-0.08,0.03,0.08,-1.06,1.14,0.7,-1.08,1.77
"DWIGHT.KING","F","20112012","L.A",27,343.18,0.74,-0.11,0.85,0.56,-0.03,0.59,3.02,-1.5,4.52,5.36,-2.42,7.78,3.63,-2.92,6.55
"DYLAN.OLSEN","D","20112012","CHI",28,334.58,-0.82,0.04,-0.86,-0.36,0.23,-0.59,-4.79,3.33,-8.12,-5.95,4.32,-10.27,-6.74,2.59,-9.32
"DYLAN.REESE","D","20112012","NYI",28,451.78,0.71,0.02,0.69,0.23,-0.14,0.37,0.82,-2.41,3.23,2.54,-1.92,4.47,2.15,-5.37,7.53
"ED.JOVANOVSKI","D","20112012","FLA",66,881.62,0.14,0.24,-0.1,-0.11,0.18,-0.29,-0.92,1.54,-2.46,-1.36,1.08,-2.44,-1.08,1.91,-2.99
"ERIC.BELANGER","F","20112012","EDM",78,859.48,-0.45,-0.12,-0.33,-0.09,0.24,-0.33,-0.11,1.8,-1.9,-0.01,1.68,-1.69,0.02,1.56,-1.54
"ERIC.BOULTON","F","20112012","N.J",51,332.38,-1.74,-0.04,-1.7,-0.7,0.35,-1.05,-6.92,4.66,-11.58,-9.31,5.48,-14.8,-12.52,6.3,-18.82
"ERIC.BREWER","D","20112012","T.B",82,1524.3,0.17,0.1,0.07,0.16,0.13,0.03,0.32,1.35,-1.03,-0.05,2.27,-2.32,-0.64,2.59,-3.24
"ERIC.FEHR","F","20112012","WPG",35,323.1,-1.52,-0.58,-0.94,-0.38,-0.6,0.22,-2.45,-5.38,2.93,-2.22,-4.63,2.4,-1.24,-4.08,2.84
