"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Blake Wheeler","18-19","WPG","R","82","1208.53","13","27","40","31","1.99","1.54","38.38","1.91","1148","1189","-41","49.12","0.26","56","57","-1","49.56","-1.59","47.54","53.23","-5.69","47.18","-0.87","19","15","-4","272","13.5","12.39","0.62","7.78","100.34","56.67","30.53","32.3","48.07","30.03","50.17"
"Bo Horvat","18-19","VAN","C","81","1267.58","15","17","32","23","1.51","1.09","35.48","1.68","1216","1258","-42","49.15","1.7","49","53","-4","48.04","2.67","52.02","53.26","-1.24","49.41","5.38","11","16","5","252","11.93","14.98","0.71","9.62","100.02","39.93","32.56","29.38","47.67","29.58","50.41"
"Bobby Ryan","18-19","OTT","R","77","983.93","6","17","23","17","1.4","1.04","12.93","0.79","879","1086","-207","44.73","-0.67","38","60","-22","38.78","-6.55","33.97","46.34","-12.37","42.3","-5.65","12","14","2","224","13.66","8.97","0.55","5.31","98","48.55","25.82","29.63","44.96","28.68","50.16"
"Bogdan Kiselevich","18-19","FLA","D","32","445.6","--","7","7","6","0.94","0.81","7.33","0.99","423","391","32","51.97","1.55","14","18","-4","43.75","0.74","15.36","14.69","0.67","51.11","6.59","5","2","-3","41","5.52","0.6","0.08","--","97.7","56.41","29.46","25.74","49.24","27.85","48.46"
"Boo Nieves","18-19","NYR","C","43","383.37","4","4","8","5","1.25","0.78","1.16","0.18","276","408","-132","40.35","-7.71","11","17","-6","39.29","-9.31","12.73","17.13","-4.4","42.63","-5.64","4","9","5","47","7.36","2.39","0.37","13.79","99.51","43.13","18.55","28.15","45.85","27.88","49.58"
"Boone Jenner","18-19","CBJ","C","76","1038.27","12","17","29","26","1.68","1.5","30.39","1.76","947","1021","-74","48.12","-2.76","44","40","4","52.38","0.31","40.83","40.65","0.18","50.11","-1.55","17","11","-6","239","13.81","12.09","0.7","8.63","101","35.51","27.5","30.13","50.38","28.82","49.89"
"Brad Hunt","18-19","VGK/ MIN","D","42","510.02","1","2","3","3","0.35","0.35","11.15","1.31","523","427","96","55.05","5.05","14","15","-1","48.28","0.53","22.16","16.83","5.33","56.84","3.84","5","1","-4","98","11.53","2.3","0.27","2.08","98.14","60.5","25.24","26.17","51.69","28.28","49.93"
"Brad Malone","18-19","EDM","C","16","127.22","--","--","--","--","--","--","-0.64","-0.3","90","123","-33","42.25","-5.18","1","1","--","50","17.27","3.28","3.82","-0.54","46.2","-1.14","1","--","-1","19","8.96","1.11","0.52","--","100.53","28.79","15.75","28.35","47.75","27.72","50.64"
"Brad Marchand","18-19","BOS","C","79","1082.95","17","29","46","33","2.55","1.83","55.84","3.09","1171","965","206","54.82","2.88","60","42","18","58.82","6.19","50.91","41.17","9.74","55.29","5.16","28","27","-1","282","15.62","14.2","0.79","11.11","101.77","61.16","28.19","30.44","54.97","29.96","49.87"
"Brad Richardson","18-19","ARI","R","65","806.45","13","5","18","17","1.34","1.26","20.67","1.54","752","791","-39","48.74","-0.54","28","28","--","50","3.7","31.29","28.19","3.1","52.61","4.77","10","2","-8","177","13.17","7.62","0.57","12.5","100.07","34.82","25.92","29.61","48.58","29.52","50.17"
"Brady Keeper","18-19","FLA","D","1","11.77","--","--","--","--","--","--","0.42","2.14","13","10","3","56.52","7.29","1","--","1","100","50","0.37","0.11","0.26","77.08","41.6","--","--","--","4","20.39","0.04","0.2","--","114.29","75","23.44","25.83","49.48","27.3","45.28"
"Brady Skjei","18-19","NYR","D","78","1372.02","6","13","19","14","0.83","0.61","13.01","0.57","1191","1406","-215","45.86","-0.36","54","57","-3","48.65","5.95","53.35","61.46","-8.11","46.47","-0.62","15","6","-9","203","8.88","4.67","0.2","5.45","100.86","45.77","36.46","26.98","46.41","28.91","50.06"
"Brady Tkachuk","18-19","OTT","L","70","936.52","17","13","30","28","1.92","1.79","34.15","2.19","924","947","-23","49.39","5.7","47","48","-1","49.47","7.63","45.46","38.02","7.44","54.46","10.03","25","27","2","270","17.3","18.05","1.16","10.37","100.07","46.47","26.96","30.14","45.19","29.17","50.28"
"Brandon Carlo","18-19","BOS","D","72","1255.57","2","5","7","6","0.33","0.29","23.56","1.13","1164","1029","135","53.08","-0.13","48","31","17","60.76","7.39","45.55","40.75","4.8","52.78","0.81","18","7","-11","201","9.61","3.5","0.17","1.92","101.99","53.21","35.89","27.44","52.99","28.66","49.55"
"Brandon Davidson","18-19","CHI","D","9","110.05","--","1","1","--","0.55","--","0.22","0.12","102","114","-12","47.22","-4.12","3","7","-4","30","-22","3.33","5.31","-1.98","38.54","-6.29","2","1","-1","21","11.45","0.32","0.17","--","94.89","41.38","25","26.07","49.53","28.39","50.96"
"Brandon Dubinsky","18-19","CBJ","C","60","641.47","4","4","8","7","0.75","0.65","3.61","0.34","495","597","-102","45.33","-5.7","12","36","-24","25","-31.02","20.25","25.14","-4.89","44.61","-6.05","7","8","1","90","8.42","4.91","0.46","6.9","92.45","20.61","21.33","28.61","50.24","28.31","49.71"
"Brandon Gignac","18-19","N.J","C","1","9.07","--","--","--","--","--","--","-0.62","-4.1","7","16","-9","30.43","-3.46","--","2","-2","--","-50","0.11","1.01","-0.9","9.82","-13.37","--","--","--","1","6.62","0.02","0.13","--","80","33.33","20.32","28.18","45.11","27.64","46.66"
"Brandon Manning","18-19","CHI/ EDM","D","39","502.25","2","2","4","3","0.48","0.36","1.73","0.21","422","468","-46","47.42","-3.1","16","35","-19","31.37","-15.24","16.88","21.37","-4.49","44.13","-1.39","7","7","--","70","8.36","1.21","0.14","6.45","94.56","43.99","26.97","26.16","48.8","28.53","50.17"
"Brandon Montour","18-19","ANA/ BUF","D","81","1452.73","6","17","23","12","0.95","0.5","27.95","1.15","1389","1405","-16","49.71","2.4","52","57","-5","47.71","7.82","53.76","64.43","-10.67","45.49","0.92","18","9","-9","307","12.68","6.69","0.28","4.05","99.6","48.35","36.58","27.65","48.27","28.86","49.9"
"Brandon Pirri","18-19","VGK","C","31","371.13","8","3","11","11","1.78","1.78","20.05","3.24","420","328","92","56.15","3.06","20","8","12","71.43","23.6","17.88","12.05","5.83","59.74","5.58","3","6","3","101","16.33","5.97","0.97","13.56","104.41","61.86","24.49","30.3","53.49","28.68","50.08"
"Brandon Saad","18-19","CHI","L","78","1074.78","14","17","31","25","1.73","1.4","39.51","2.21","1128","1021","107","52.49","4.75","48","52","-4","48","-2.97","45.84","52.32","-6.48","46.7","2.61","6","15","9","238","13.29","14.02","0.78","9.59","99.05","48.11","28.09","30.33","47.96","29.48","50.03"
"Brandon Sutter","18-19","VAN","C","26","319.67","2","2","4","3","0.75","0.56","-0.82","-0.15","252","355","-103","41.52","-6.14","9","21","-12","30","-20.68","9.35","14.15","-4.8","39.79","-7.22","1","5","4","53","9.95","2.16","0.41","6.45","96.05","30.67","26.5","29.84","48.42","29.41","51.07"
"Brandon Tanev","18-19","WPG","L","80","944","11","13","24","20","1.53","1.27","26.95","1.71","851","894","-43","48.77","0.1","30","29","1","50.85","0.66","34.47","33.69","0.78","50.57","4.23","10","17","7","203","12.9","9.45","0.6","9.48","100.34","42.12","24.46","28.87","49.99","28.97","50.18"
"Brayden Mcnabb","18-19","VGK","D","81","1309.33","3","11","14","10","0.64","0.46","24.95","1.14","1312","1184","128","52.56","-2.79","61","56","5","52.14","0.46","63.54","53.3","10.24","54.38","-2.82","21","7","-14","172","7.88","2.67","0.12","4.05","99.55","47.99","33.14","27.94","54.72","29.41","49.79"
"Brayden Point","18-19","T.B","C","79","1136.22","19","32","51","43","2.69","2.27","56.96","3.01","1164","1072","92","52.06","0.35","72","45","27","61.54","7.66","52.37","47.11","5.26","52.64","-0.25","9","16","7","213","11.25","16.17","0.85","14.62","103.56","52.29","30.12","30.93","50.46","29.7","50.18"
"Brayden Schenn","18-19","STL","C","72","1043.02","10","24","34","25","1.96","1.44","41.04","2.36","1086","955","131","53.21","2.67","53","42","11","55.79","2.6","53.17","40.34","12.83","56.86","3.91","12","13","1","195","11.22","15.16","0.87","8.47","99.85","53.13","29.91","31.07","51.32","29.6","49.83"
"Braydon Coburn","18-19","T.B","D","74","1098.53","3","13","16","9","0.87","0.49","25.85","1.41","1081","970","111","52.71","1.67","49","48","1","50.52","-9.57","41.43","38.51","2.92","51.83","-1.39","15","7","-8","222","12.13","4.13","0.23","2.73","99.63","50","31.1","27.01","51.3","28.35","49.62"
"Brendan Gallagher","18-19","MTL","R","81","1067.57","27","12","39","32","2.19","1.8","71.42","4.01","1352","933","419","59.17","6.68","58","46","12","55.77","2.9","56.52","41.73","14.79","57.53","4.13","17","21","4","471","26.47","25.02","1.41","10.67","99.19","49.22","27.13","30.68","51.18","29.73","49.8"
"Brendan Gaunce","18-19","VAN","C","3","22.83","1","2","3","2","7.88","5.26","2.78","7.31","20","17","3","54.05","5.97","4","1","3","80","38.33","0.58","0.88","-0.3","39.73","-5.69","--","--","--","2","5.26","0.15","0.39","50","128.89","42.86","15.73","29.15","48.52","26.61","49.72"
"Brendan Guhle","18-19","BUF/ ANA","D","8","107.92","--","1","1","1","0.56","0.56","1.77","0.98","106","105","1","50.24","0.8","2","3","-1","40","-7.62","4","5.11","-1.11","43.91","-5.35","2","--","-2","25","13.9","0.79","0.44","--","98.47","68","27.98","27.48","47.81","28.37","50.15"
"Brendan Leipsic","18-19","VAN/ L.A","L","62","718.55","6","12","18","15","1.5","1.25","14.28","1.19","592","689","-97","46.21","-2.26","25","29","-4","46.3","1.74","22.32","26.22","-3.9","45.98","-0.46","11","14","3","129","10.77","6.05","0.51","8.22","99.17","55.56","23.92","29.19","48.35","28.56","50.56"
"Brendan Lemieux","18-19","WPG/ NYR","L","63","545.88","12","6","18","15","1.98","1.65","17.04","1.87","477","576","-99","45.3","-2.72","26","17","9","60.47","14.65","20.18","24.23","-4.05","45.44","-1.48","22","30","8","105","11.54","6.36","0.7","18.18","104.48","54.91","18.06","27.39","48.03","27.83","49.27"
"Brendan Perlini","18-19","ARI/ CHI","L","66","702.1","11","4","15","13","1.28","1.11","15.11","1.29","690","735","-45","48.42","-0.52","23","36","-13","38.98","-11.68","24.8","33.88","-9.08","42.26","-4.06","8","8","--","191","16.32","9.35","0.8","10.78","97.14","56.66","21.79","29.38","49.03","28.55","49.94"
"Brendan Smith","18-19","NYR","D","63","842.22","4","7","11","8","0.78","0.57","9.41","0.67","740","797","-57","48.15","2.22","22","30","-8","42.31","-3.68","32.87","36.64","-3.77","47.29","-0.08","21","17","-4","139","9.9","4.66","0.33","6.35","98.46","53.58","27.73","27.38","45.55","28.48","49.8"
"Brenden Dillon","18-19","S.J","D","82","1321.67","--","20","20","11","0.91","0.5","38.65","1.75","1358","1010","348","57.35","3.51","66","50","16","56.9","8.05","64.4","45.72","18.68","58.48","6.14","21","6","-15","180","8.17","2.87","0.13","--","99.66","48.73","33.2","28.06","53.58","28.85","49.65"
"Brent Burns","18-19","S.J","D","82","1509.3","6","33","39","26","1.55","1.03","68.1","2.71","1721","1291","430","57.14","3.67","83","73","10","53.21","3.21","72.64","59.59","13.05","54.93","0.95","8","5","-3","493","19.6","7.57","0.3","2.86","99.07","62.98","37.92","26.71","52.58","28.87","49.69"
"Brent Seabrook","18-19","CHI","D","77","1143.73","3","11","14","8","0.73","0.42","15.68","0.82","1080","1229","-149","46.77","-3.42","45","53","-8","45.92","-5.92","45.26","54.61","-9.35","45.32","0.45","18","7","-11","225","11.8","4.91","0.26","2.33","99.56","49.25","30.21","28.05","50.3","28.84","49.99"
"Brett Connolly","18-19","WSH","R","80","980.95","21","22","43","33","2.63","2.02","42.57","2.6","951","944","7","50.18","1.46","56","40","16","58.33","5.35","42.54","42.17","0.37","50.22","4.21","12","9","-3","221","13.52","12.57","0.77","16.67","103.16","51.02","25.54","29.27","48.78","28.42","49.73"
"Brett Howden","18-19","NYR","C","66","774.13","6","15","21","17","1.63","1.32","7.18","0.56","658","897","-239","42.32","-4.16","31","42","-11","42.47","-2.94","29.56","40.51","-10.95","42.19","-5.6","7","9","2","99","7.67","8.12","0.63","10.91","100.36","46.9","24.22","28.72","47.14","28.13","49.56"
"Brett Kulak","18-19","MTL","D","56","947.52","5","9","14","8","0.89","0.51","33.2","2.1","1077","824","253","56.65","2.2","52","38","14","57.78","2.53","42.97","31.83","11.14","57.45","2.56","8","2","-6","193","12.22","3.94","0.25","5.21","100.01","56.08","34.37","27.27","53.58","28.64","49.4"
"Brett Pesce","18-19","CAR","D","72","1218.2","6","12","18","13","0.89","0.64","32.19","1.59","1173","1052","121","52.72","-3.55","58","39","19","59.79","10.34","61.75","46.41","15.34","57.09","0.19","12","9","-3","175","8.62","3.69","0.18","6.9","101.84","50","35.12","27.75","55.26","29.27","49.61"
"Brett Ritchie","18-19","DAL","R","53","466.23","3","2","5","3","0.64","0.39","1.11","0.14","376","452","-76","45.41","-3.79","10","17","-7","37.04","-15.05","14.11","17.34","-3.23","44.86","-6.44","13","1","-12","97","12.48","4.45","0.57","5.77","98.09","39.72","17.99","28.25","48.33","27.88","50.1"
"Brett Seney","18-19","N.J","L","51","507.45","5","6","11","10","1.3","1.18","3.4","0.4","377","518","-141","42.12","-6.17","16","24","-8","40","-7.16","17.02","21.67","-4.65","43.99","-3.93","15","16","1","73","8.63","4.43","0.52","10.42","99.38","45.33","20.97","28.02","47.07","27.86","49.75"
"Brian Boyle","18-19","N.J/ NSH","C","73","638.23","9","2","11","11","1.03","1.03","10.61","1","522","609","-87","46.15","-3.41","25","30","-5","45.45","-0.87","22.03","26.79","-4.76","45.12","-5.15","10","10","--","123","11.56","7.19","0.68","11.69","99.98","37.66","18.62","28.43","48.49","27.6","49.93"
"Brian Dumoulin","18-19","PIT","D","76","1324.2","3","14","17","5","0.77","0.23","31.45","1.43","1398","1258","140","52.64","5.26","71","51","20","58.2","7.13","64.97","53.82","11.15","54.69","5.71","8","9","1","206","9.33","3.58","0.16","3.49","101.52","49.88","35.79","29.22","49.44","29.52","50.04"
"Brian Gibbons","18-19","ANA/ OTT","C","63","633.82","8","11","19","16","1.8","1.51","9.88","0.94","509","659","-150","43.58","-3.81","28","33","-5","45.9","3.97","19.72","30.05","-10.33","39.62","-5.46","8","8","--","88","8.33","5.3","0.5","16.33","101.56","53.25","20.48","28.31","47.18","27.98","49.88"
"Brian Lashoff","18-19","DET","D","4","49.68","--","1","1","--","1.21","--","-0.6","-0.72","41","67","-26","37.96","-9.19","2","3","-1","40","-15.56","2.2","4.11","-1.91","34.87","-11.06","1","1","--","2","2.42","0.02","0.02","--","99.03","57.89","24","23.53","44.7","27.56","49.7"
"Brock Boeser","18-19","VAN","R","68","982.08","16","16","32","25","1.96","1.53","33.91","2.07","950","927","23","50.61","4.01","48","48","--","50","4.97","38.37","39.59","-1.22","49.22","4.32","5","9","4","236","14.42","10.83","0.66","13.33","100.06","69.78","29.92","29.99","47.9","28.97","50.25"
"Brock Mcginn","18-19","CAR","L","81","924.85","7","14","21","13","1.36","0.84","26.11","1.69","889","852","37","51.06","-4.66","34","34","--","50","-2.32","36.78","35.11","1.67","51.16","-6.65","9","18","9","217","14.08","12.26","0.8","6.67","99.69","52.81","23.61","28.86","55.29","28.45","49.32"
"Brock Nelson","18-19","NYI","C","81","1116.43","18","17","35","27","1.88","1.45","32.69","1.76","994","1090","-96","47.7","-0.17","45","31","14","59.21","5.14","46.64","42.6","4.04","52.26","1.5","11","11","--","200","10.75","14.31","0.77","14.17","103.06","46.38","28.11","30.03","48.94","29.24","50.09"
"Brogan Rafferty","18-19","VAN","D","2","26.67","--","--","--","--","--","--","0.57","1.28","28","20","8","58.33","21.97","--","1","-1","--","--","0.82","0.95","-0.13","46.33","17.78","--","--","--","4","9","0.04","0.09","--","90","53.85","25.53","27.29","47.9","28.52","51.04"
"Brooks Orpik","18-19","WSH","D","52","654.75","2","7","9","4","0.82","0.37","8.62","0.79","578","629","-51","47.89","-2.59","35","28","7","55.56","6.45","25.96","26.53","-0.57","49.46","2.34","9","5","-4","90","8.25","1.21","0.11","5.71","102.52","46.53","26.17","26.67","49.39","28.23","49.99"
"Bryan Little","18-19","WPG","C","82","1028.53","8","19","27","19","1.58","1.11","18.75","1.09","926","1066","-140","46.49","-3.33","40","52","-12","43.48","-9.88","35.74","46.31","-10.57","43.56","-5.73","9","14","5","148","8.63","8.22","0.48","8.42","99.37","52.33","25.98","29.5","49.37","28.75","50.06"
"Bryan Rust","18-19","PIT","R","72","952.97","15","12","27","22","1.7","1.39","31.16","1.96","955","948","7","50.18","0.61","45","38","7","54.22","-0.78","40.92","41.77","-0.85","49.49","-2.42","11","14","3","198","12.47","12.73","0.8","13.04","101.07","50.24","27.01","31.23","50.73","29.43","49.77"
"C J..smith","18-19","BUF","L","11","113.23","2","--","2","2","1.06","1.06","3.3","1.75","107","99","8","51.94","0.82","3","3","--","50","4.76","4.04","4.62","-0.58","46.65","-1.55","--","--","--","28","14.84","1.11","0.59","11.11","100.22","44.07","20.48","28.85","48.84","28.13","49.51"
"Cal Clutterbuck","18-19","NYI","R","72","744.97","3","12","15","11","1.21","0.89","14.34","1.15","604","660","-56","47.78","0.45","24","22","2","52.17","-5.56","30.44","22.39","8.05","57.62","7.66","7","6","-1","141","11.36","8.86","0.71","4.29","100.8","34.98","21.06","28.23","47.4","28.49","50.06"
"Caleb Jones","18-19","EDM","D","17","290.47","1","4","5","3","1.03","0.62","1.73","0.36","235","273","-38","46.26","1.96","11","19","-8","36.67","-6.19","8.51","11.98","-3.47","41.53","4.19","3","--","-3","34","7.02","0.59","0.12","5.88","96.9","45.93","34.84","27.95","47.92","28.81","50.22"
"Calle Jarnkrok","18-19","NSH","C","78","948.32","7","11","18","10","1.14","0.63","23.84","1.51","893","847","46","51.32","-1.36","40","30","10","57.14","4.61","32.21","33.43","-1.22","49.07","-3.42","5","11","6","169","10.69","7.57","0.48","8.05","101.83","48.4","25.47","29.78","51.81","28.72","49.94"
"Calle Rosen","18-19","TOR","D","4","61.63","1","--","1","1","0.97","0.97","1.12","1.09","64","63","1","50.39","0.56","4","5","-1","44.44","-22.22","3.63","3.69","-0.06","49.59","-0.75","--","--","--","10","9.74","0.15","0.15","20","96.11","48.89","29.68","26.62","52.04","28.23","52.47"
"Calvin De Haan","18-19","CAR","D","73","1166.28","1","12","13","7","0.67","0.36","30.84","1.59","1255","1008","247","55.46","0.67","40","45","-5","47.06","-5.88","57.03","46.44","10.59","55.12","-1.62","8","8","--","262","13.48","4.54","0.23","1.09","97.82","56.55","33.28","27.13","53.75","28.61","49.46"
"Cam Atkinson","18-19","CBJ","R","79","1143.02","25","19","44","34","2.31","1.78","51.03","2.68","1140","1066","74","51.68","2.31","68","61","7","52.71","1.55","52.17","48.26","3.91","51.95","2.5","5","7","2","338","17.74","18.88","0.99","12.76","100.68","67.86","29.01","32.31","50.81","29.6","50.03"
"Cam Fowler","18-19","ANA","D","58","1070.32","2","9","11","7","0.62","0.39","4.3","0.24","922","1131","-209","44.91","-3.14","37","39","-2","48.68","4.32","34.21","51.74","-17.53","39.8","-6.05","6","4","-2","140","7.85","2.31","0.13","3.45","101.19","53.11","37.96","27.34","48.34","28.97","50.02"
