"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Dustin Byfuglien","12-13","WPG","D","43","830.6","2","12","14","7","1.01","0.51","15.38","1.11","791","786","5","50.16","1.57","35","40","-5","46.67","-1.33","34.7","36.3","-1.6","48.87","1.12","16","4","-12","176","12.71","4.42","0.32","2.2","99.3","49.7","39.23","28.51","48.73","29.46","50.06"
"Dustin Jeffrey","12-13","PIT","C","24","255.37","3","3","6","5","1.41","1.17","5.7","1.34","213","230","-17","48.08","-3.35","8","6","2","57.14","-1.76","6.77","7.67","-0.9","46.88","-8.32","1","3","2","41","9.63","1.54","0.36","13.64","103","48.59","22.32","28.45","47.97","28.23","49.24"
"Dustin Penner","12-13","L.A","R","33","386.18","2","11","13","8","2.02","1.24","16.44","2.55","373","298","75","55.59","0.37","17","17","--","50","-3.66","14.8","12.69","2.11","53.84","1.21","7","3","-4","100","15.54","4.73","0.73","3.33","97.78","51.55","24.41","29.59","53.16","29","49.38"
"Dwight King","12-13","L.A","L","47","574.3","4","4","8","6","0.84","0.63","13.73","1.43","484","406","78","54.38","-2.28","13","17","-4","43.33","-11.28","19.37","15.65","3.72","55.31","0.99","4","5","1","100","10.45","5.25","0.55","6.67","96.21","52.96","25.69","29.33","52.78","28.57","49.23"
"Dylan Reese","12-13","PIT","D","3","39.93","--","--","--","--","--","--","-0.52","-0.78","23","39","-16","37.1","-13.28","--","--","--","--","--","0.91","1.31","-0.4","40.99","-17.61","--","--","--","3","4.51","0.02","0.03","--","100","47.62","29.54","27.58","52","27.96","52.88"
"Ed Jovanovski","12-13","FLA","D","6","69.93","--","--","--","--","--","--","0.12","0.1","67","64","3","51.15","4.16","1","6","-5","14.29","-24.18","1.77","2.28","-0.51","43.7","-2.18","--","1","1","14","12.01","0.19","0.16","--","86.72","56","25.31","27.08","49.38","29.23","50.75"
"Emerson Etem","12-13","ANA","R","38","381.02","3","5","8","7","1.26","1.1","7.16","1.13","305","370","-65","45.19","-3.62","13","9","4","59.09","3.99","11.95","12.53","-0.58","48.82","-0.43","3","4","1","80","12.6","3.39","0.53","6.98","103.44","55.5","20.76","28.01","46.65","28.14","49.46"
"Eric Belanger","12-13","EDM","C","26","269.58","--","3","3","2","0.67","0.45","-2.02","-0.45","187","306","-119","37.93","-8.91","5","8","-3","38.46","-3.1","6.12","12.29","-6.17","33.24","-10.31","3","2","-1","42","9.35","1.24","0.28","--","100.29","32.45","22.28","27.99","44.08","28.03","49.72"
"Eric Boulton","12-13","NYI","L","15","84","--","--","--","--","--","--","-0.78","-0.56","62","73","-11","45.93","-1.74","--","4","-4","--","-52.73","2.39","2.68","-0.29","47.14","1.88","6","3","-3","13","9.29","0.35","0.25","--","89.19","56.25","11.15","26.92","49.12","26.69","47.66"
"Eric Brewer","12-13","T.B","D","48","843.28","3","7","10","7","0.71","0.5","7.62","0.54","699","813","-114","46.23","-1.52","40","37","3","51.95","1.54","29.79","30.02","-0.23","49.81","1.81","11","--","-11","125","8.89","2.11","0.15","5.66","101.9","48.24","36.97","28.51","47.69","29.31","50.02"
"Eric Fehr","12-13","WSH","R","41","476.48","5","7","12","8","1.51","1.01","17.75","2.24","452","420","32","51.83","5.17","26","13","13","66.67","17.11","19.61","15.15","4.46","56.42","9.37","4","9","5","118","14.86","5.95","0.75","8.47","105.85","47.59","24.1","29","49.31","28.75","50.11"
"Eric Gelinas","12-13","N.J","D","1","15.08","--","--","--","--","--","--","0.07","0.28","10","7","3","58.82","-8.57","--","1","-1","--","-100","0.28","0.58","-0.3","32.56","-23.81","--","--","--","3","11.94","0.05","0.2","--","80","80","29.07","27.45","57.02","27.53","47.33"
"Eric Gryba","12-13","OTT","D","33","559.93","2","3","5","4","0.54","0.43","4.97","0.53","488","518","-30","48.51","-7.31","15","21","-6","41.67","-7.59","20.69","20.2","0.49","50.6","-4.95","8","1","-7","87","9.32","1.82","0.2","4.44","98.37","50.31","35.69","28.17","53.69","29.59","49.81"
"Eric Nystrom","12-13","DAL","L","48","543.4","6","4","10","9","1.1","0.99","5.83","0.64","449","535","-86","45.63","-4.24","21","21","--","50","--","18.53","23.01","-4.48","44.61","-2.18","18","11","-7","97","10.71","4.96","0.55","13.64","103.13","32.94","24.33","28.82","49.56","28.75","50.23"
"Eric Selleck","12-13","FLA","L","2","15.83","--","1","1","1","3.79","3.79","0.7","2.65","11","14","-3","44","-6.26","2","--","2","100","50","1.07","0.57","0.5","65.24","11.39","3","1","-2","4","15.16","0.44","1.67","--","128.57","76.92","15.87","27.05","48.19","27.32","48.28"
"Eric Staal","12-13","CAR","C","48","727.8","13","27","40","30","3.3","2.47","36.37","3","768","769","-1","49.97","-2.51","46","36","10","56.1","17.92","33.18","36.65","-3.47","47.52","-0.91","17","11","-6","169","13.93","9.87","0.81","13.13","103.15","56.89","32.09","31.56","51.96","29.83","49.62"
"Eric Tangradi","12-13","PIT/ WPG","C","41","403.3","1","2","3","2","0.45","0.3","6.43","0.96","360","359","1","50.07","0.55","9","11","-2","45","-3.65","12.95","15.65","-2.7","45.28","-4.22","5","6","1","83","12.35","4.18","0.62","2.17","99.27","49.15","20.02","28.64","49.68","27.95","49.37"
"Eric Wellwood","12-13","PHI","L","4","34.9","--","--","--","--","--","--","-0.11","-0.19","23","27","-4","46","-5.05","--","--","--","--","--","1","1.13","-0.13","46.95","-0.29","--","--","--","6","10.32","0.13","0.22","--","100","52.63","20.57","29.4","45.51","28.17","49.56"
"Erik Cole","12-13","MTL/ DAL","L","47","557.13","8","2","10","8","1.08","0.86","9.47","1.02","464","545","-81","45.99","-3.46","21","26","-5","44.68","-12.71","17.05","22.81","-5.76","42.77","-6.95","6","13","7","132","14.22","6.38","0.69","12.12","100.52","40.82","25.65","29.66","51.02","28.86","50.36"
"Erik Condra","12-13","OTT","R","48","509.45","3","6","9","5","1.06","0.59","16.71","1.97","531","426","105","55.49","2.4","15","16","-1","48.39","-2.05","21.86","15.8","6.06","58.05","6.13","13","12","-1","111","13.07","6.37","0.75","4.62","98.29","52.88","22.7","28.42","52.07","28.52","49.3"
"Erik Gudbranson","12-13","FLA","D","32","512.52","--","2","2","--","0.23","--","-0.28","-0.03","445","482","-37","48","-2.82","11","32","-21","25.58","-19.12","18.23","20.45","-2.22","47.13","-0.38","9","4","-5","77","9.01","1.11","0.13","--","93.3","54.58","32.52","28.32","49.61","29.31","49.48"
"Erik Gustafsson","12-13","PHI","D","27","441.58","3","3","6","6","0.82","0.82","5.37","0.73","395","449","-54","46.8","0.18","15","17","-2","46.88","-1.27","16.59","16.73","-0.14","49.79","3.3","1","3","2","62","8.42","1.2","0.16","10.34","99.8","41.13","35.24","27.23","47.66","29.18","50.57"
"Erik Johnson","12-13","COL","D","31","487.8","--","3","3","2","0.37","0.25","6.4","0.79","461","452","9","50.49","1.05","19","23","-4","45.24","4.61","17.39","18.11","-0.72","48.99","1.61","7","3","-4","84","10.33","1.28","0.16","--","97.62","50.16","33.44","28.32","48.3","29.14","49.48"
"Erik Karlsson","12-13","OTT","D","17","321.3","2","5","7","5","1.31","0.93","15.43","2.88","378","268","110","58.51","6.7","12","9","3","57.14","1.59","11.63","9.84","1.79","54.17","2.81","2","5","3","113","21.1","1.8","0.34","4.08","100.69","58.22","41.79","28.85","51.55","29.66","49.61"
"Evander Kane","12-13","WPG","L","48","774.42","14","10","24","23","1.86","1.78","26.81","2.08","724","757","-33","48.89","-0.89","34","36","-2","48.57","2.23","31.54","30.76","0.78","50.63","3.04","22","17","-5","275","21.31","12.66","0.98","9.33","100.07","53.72","32.89","30.39","48.84","29.44","50.04"
"Evgeni Malkin","12-13","PIT","C","31","445.25","4","9","13","9","1.75","1.21","21.53","2.9","481","370","111","56.52","8.86","21","12","9","63.64","8.34","23.23","14.94","8.29","60.86","9.06","9","14","5","116","15.63","6.94","0.94","6.06","101.37","63.67","30.47","29.95","48.74","29.86","49.81"
"Fedor Tyutin","12-13","CBJ","D","48","835.75","3","10","13","10","0.93","0.72","10.61","0.76","682","736","-54","48.1","1.52","37","28","9","56.92","9.5","24.45","28.27","-3.82","46.38","0.08","13","3","-10","81","5.82","1.64","0.12","8.33","103.08","48.1","36.42","28.04","46.23","29.2","50.05"
"Filip Forsberg","12-13","NSH","C","5","64.03","--","1","1","--","0.94","--","0.52","0.49","59","70","-11","45.74","-3.64","1","4","-3","20","-36.25","2.9","3.38","-0.48","46.18","-11.65","--","--","--","20","18.74","0.91","0.85","--","93.61","38.89","24.88","30.94","46.2","29.34","50.92"
"Filip Kuba","12-13","FLA","D","44","719.88","1","5","6","3","0.5","0.25","1.45","0.12","604","708","-104","46.04","-4.49","22","35","-13","38.6","1.9","23.72","27.97","-4.25","45.89","-0.11","9","2","-7","60","5","1.48","0.12","2.5","97.16","50.23","33.51","28.22","50.41","29.45","49.89"
"Francis Bouillon","12-13","MTL","D","48","716.02","1","6","7","5","0.59","0.42","13.88","1.16","686","606","80","53.1","0.36","35","31","4","53.03","-4.38","25.97","22.36","3.61","53.73","-2.66","8","5","-3","84","7.04","1.27","0.11","2.56","100.68","52.12","32.74","26.8","52.8","28.43","49.23"
"Francis Wathier","12-13","DAL","L","1","5.67","--","--","--","--","--","--","0.08","0.85","3","4","-1","42.86","-2.82","--","--","--","--","--","0.08","0.11","-0.03","42.11","-8.34","--","1","1","--","--","--","--","--","100","40","11.51","25.67","46.98","26.65","46.88"
"Francois Beauchemin","12-13","ANA","D","48","812.1","4","10","14","6","1.03","0.44","16.88","1.25","746","761","-15","49.5","2.48","37","21","16","63.79","13.31","29.74","31.82","-2.08","48.31","-2.82","9","3","-6","95","7.02","1.85","0.14","8.51","103.65","48.32","35.01","27.66","47.35","29.26","49.98"
"Frank Corrado","12-13","VAN","D","3","48.7","--","--","--","--","--","--","-0.12","-0.15","42","51","-9","45.16","-8.02","--","1","-1","--","-22.22","1.68","2.16","-0.48","43.75","-12.33","--","--","--","10","12.32","0.14","0.17","--","96.97","57.14","35.19","27.89","49.92","27.27","48.5"
"Frans Nielsen","12-13","NYI","C","48","610.6","3","14","17","10","1.67","0.98","13.59","1.34","510","585","-75","46.58","-4.53","21","24","-3","46.67","-3.68","22.73","24.77","-2.04","47.85","-5.31","4","3","-1","118","11.6","5.84","0.57","4.23","99.32","48.03","25.98","31.1","51.12","29.52","50.16"
"Frazer Mclaren","12-13","S.J/ TOR","L","36","184","3","2","5","4","1.63","1.3","0.37","0.12","109","192","-83","36.21","-8.26","6","6","--","50","-1.54","4.47","5.91","-1.44","43.06","-0.67","21","14","-7","26","8.48","1.69","0.55","15","104","55.38","10.75","26.16","43.57","26.5","49.81"
"Gabriel Bourque","12-13","NSH","L","34","453.65","7","5","12","10","1.59","1.32","12.29","1.63","382","424","-42","47.39","0.49","20","13","7","60.61","13.85","16.62","15.08","1.54","52.43","3.07","2","7","5","78","10.32","4.56","0.6","16.28","103.71","45.45","27.99","30.59","46.71","29.34","49.78"
"Gabriel Dumont","12-13","MTL","C","10","91.25","1","1","2","2","1.32","1.32","4.89","3.22","104","67","37","60.82","1.49","2","1","1","66.67","8.6","4.57","1.83","2.74","71.41","9.89","5","2","-3","29","19.07","1.09","0.72","5","99.89","50","19.86","27.45","50.85","28.53","49.21"
"Gabriel Landeskog","12-13","COL","L","36","508.12","5","5","10","9","1.18","1.06","15.64","1.85","493","467","26","51.35","2.88","15","16","-1","48.39","4.95","18.43","17.64","0.79","51.1","5.12","10","12","2","132","15.59","6.06","0.72","6.25","98.85","45.71","29.62","30.3","48.75","29.61","50.39"
"George Parros","12-13","FLA","R","39","256.62","1","1","2","1","0.47","0.23","-1.7","-0.4","195","232","-37","45.67","-3.73","5","20","-15","20","-18.17","5.8","10.64","-4.84","35.28","-10.21","14","10","-4","30","7.01","1.18","0.28","6.25","89.35","57.72","13.5","27.53","48.76","27.05","49.28"
"Grant Clitsome","12-13","WPG","D","44","688.73","2","9","11","8","0.96","0.7","13.18","1.15","643","634","9","50.35","1.21","36","30","6","54.55","10.69","26.41","30.77","-4.36","46.19","-3.56","5","3","-2","90","7.84","1.67","0.15","5.41","102.66","49.87","32.02","28.54","49.34","28.89","49.7"
"Gregory Campbell","12-13","BOS","C","48","518.92","2","7","9","6","1.04","0.69","8.48","0.98","474","502","-28","48.57","-7.49","16","17","-1","48.48","-8.66","18.91","21.82","-2.91","46.43","-8.85","9","7","-2","91","10.52","4.59","0.53","4.44","100.45","47.02","22.33","27.74","51.88","28","49.46"
"Greg Pateryn","12-13","MTL","D","3","26.83","--","--","--","--","--","--","--","--","19","20","-1","48.72","-10.97","1","1","--","50","-16.67","1.19","0.56","0.63","68","-6.1","--","--","--","--","--","--","--","--","99.24","66.67","21.05","26.38","53.71","28.78","49.21"
"Greg Rallo","12-13","FLA","C","10","93.97","--","--","--","--","--","--","-0.64","-0.41","82","91","-9","47.4","-3.15","--","5","-5","--","-29.41","3.31","4.66","-1.35","41.53","1.68","1","--","-1","16","10.22","1.17","0.75","--","91.07","60","18.87","28.98","49.02","28.43","49.92"
"Greg Zanon","12-13","COL","D","44","705.78","--","3","3","1","0.26","0.09","0.12","0.01","605","721","-116","45.63","-3.84","15","31","-16","32.61","-20.38","22.48","28.35","-5.87","44.23","-6.4","9","2","-7","84","7.14","1.12","0.1","--","96.35","50.39","33.75","27.98","50.85","28.86","49.55"
"Guillaume Latendresse","12-13","OTT","L","27","332.32","4","4","8","7","1.44","1.26","9.36","1.69","309","284","25","52.11","-0.88","13","16","-3","44.83","-18.33","12.59","10.66","1.93","54.15","0.07","4","2","-2","75","13.54","4.11","0.74","10","97.86","56.76","26.55","30.39","53.21","29.43","50.14"
"Gustav Nyquist","12-13","DET","C","22","233.1","3","1","4","4","1.03","1.03","8.04","2.07","228","193","35","54.16","-2.03","5","4","1","55.56","8.62","11.65","8","3.65","59.29","5.56","2","4","2","70","18.02","4.2","1.08","8.11","100.63","60.77","22.18","28.95","52.52","28.24","49.11"
"Hal Gill","12-13","NSH","D","32","341.53","--","--","--","--","--","--","-1.65","-0.29","227","277","-50","45.04","-1.12","8","11","-3","42.11","-3.02","10.94","9.84","1.1","52.65","2.62","5","1","-4","24","4.22","0.38","0.07","--","99.02","40.1","21.91","25.49","46.45","27.77","49.72"
"Harri Pesonen","12-13","N.J","C","4","36.53","--","--","--","--","--","--","0.72","1.18","30","17","13","63.83","6.17","--","1","-1","--","-44.44","0.83","1.19","-0.36","41.09","-8.91","1","1","--","6","9.85","0.2","0.33","--","90.91","55","17.99","28.67","56.18","28.5","52.08"
"Harry Zolnierczyk","12-13","PHI","L","7","51.23","--","1","1","1","1.17","1.17","-0.85","-1","38","63","-25","37.62","-16.18","1","1","--","50","-15.38","1.75","2.73","-0.98","39.06","-15.26","7","2","-5","9","10.54","0.43","0.5","--","101.67","52.38","15.99","27.77","45.75","27.86","49.21"
"Henrik Sedin","12-13","VAN","C","48","700.9","8","18","26","16","2.23","1.37","38.52","3.3","736","471","265","60.98","13.83","36","16","20","69.23","26.89","31.27","19.2","12.07","61.96","16.57","6","13","7","82","7.02","5.71","0.49","15.09","104.07","63.06","31.04","31.52","48.31","30.01","49.68"
"Henrik Tallinder","12-13","N.J","D","25","379.77","1","1","2","1","0.32","0.16","10.18","1.61","354","202","152","63.67","10.98","9","11","-2","45","3.82","13.89","7.73","6.16","64.25","13.25","4","1","-3","69","10.9","0.77","0.12","5.26","96.11","55.78","32.87","27.68","53.96","28.74","49.02"
"Henrik Zetterberg","12-13","DET","L","46","657.32","5","12","17","10","1.55","0.91","25.82","2.36","658","546","112","54.65","1.65","23","22","1","51.11","-4.7","27.48","26.51","0.97","50.9","-1.65","7","9","2","179","16.34","7.84","0.72","4.42","99.78","61.03","30.63","30.63","53.35","30.06","49.87"
