"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Olli Jokinen","11-12","CGY","C","82","1164.77","10","19","29","22","1.49","1.13","20.49","1.06","978","1167","-189","45.59","-2.64","51","57","-6","47.22","-1.35","41.76","48.16","-6.4","46.44","-4.12","16","12","-4","232","11.95","11.82","0.61","6.76","100.79","49.13","29.65","31.55","47.13","30.11","50.52"
"P A..parenteau","11-12","NYI","R","80","1186.45","11","27","38","30","1.92","1.52","35.05","1.77","1111","1104","7","50.16","3.73","50","55","-5","47.62","7.08","52.01","50.04","1.97","50.97","3.38","28","22","-6","199","10.06","10.03","0.51","8.87","98.02","55.92","30.4","31.5","47.42","29.8","50.15"
"Pascal Dupuis","11-12","PIT","L","82","1114.02","21","30","51","37","2.75","1.99","56.8","3.06","1101","962","139","53.37","-1.23","59","47","12","55.66","2.33","45.02","39.06","5.96","53.54","-0.36","12","3","-9","321","17.29","15.32","0.83","11.86","100.23","50","28.79","29.97","54.45","29.57","49.81"
"Patrice Bergeron","11-12","BOS","C","81","1079.1","14","28","42","35","2.34","1.95","70.14","3.9","1233","844","389","59.36","7.52","58","29","29","66.67","13.8","48.89","29.2","19.69","62.61","11.26","5","17","12","271","15.07","14.01","0.78","10.07","102.38","47.17","27.55","30.98","51.86","29.85","49.63"
"Patrice Cormier","11-12","WPG","C","9","57.28","--","--","--","--","--","--","1.84","1.93","53","37","16","58.89","6.81","2","1","1","66.67","30","2.11","1.28","0.83","62.24","12.68","--","1","1","13","13.62","0.51","0.53","--","101.9","41.67","13.24","27.16","48.53","27.57","48.56"
"Patric Hornqvist","11-12","NSH","R","76","946.15","16","14","30","23","1.9","1.46","43.35","2.75","882","810","72","52.13","7.02","39","30","9","56.52","6.99","43.34","28.91","14.43","59.99","11.86","8","25","17","280","17.76","19.16","1.22","8.74","100.8","53.62","25.7","30.88","45.85","29.74","50.28"
"Patrick Dwyer","11-12","CAR","R","73","921.7","3","5","8","6","0.52","0.39","11.3","0.74","807","915","-108","46.86","-1.71","20","23","-3","46.51","-1.15","31.21","37.37","-6.16","45.51","-2.18","7","19","12","186","12.11","8.81","0.57","2.97","100.03","37.62","26.73","30.24","47.76","29.53","50.27"
"Patrick Eaves","11-12","DET","R","10","84.47","--","1","1","1","0.71","0.71","4.05","2.88","93","59","34","61.18","3.43","3","3","--","50","-9.26","3.11","2.1","1.01","59.69","8.62","1","--","-1","33","23.44","1.29","0.92","--","96.17","60","18.34","27.61","54.03","27.81","48.13"
"Patrick Kaleta","11-12","BUF","R","63","688.5","4","5","9","7","0.78","0.61","10.26","0.89","525","559","-34","48.43","-1","15","21","-6","41.67","-9.63","19.87","21.81","-1.94","47.67","-0.42","31","32","1","125","10.89","4.92","0.43","6.06","98.26","42.07","22.53","28.72","47.86","28.85","50"
"Patrick Kane","11-12","CHI","R","82","1284.53","16","33","49","40","2.29","1.87","63.08","2.95","1294","1061","233","54.95","3.06","65","55","10","54.17","6.07","53.95","47.83","6.12","53.01","2.27","14","23","9","335","15.65","14.85","0.69","8.33","100.21","66.48","32.56","31.01","53.26","29.79","49.96"
"Patrick Marleau","11-12","S.J","C","82","1204.72","16","17","33","25","1.64","1.25","45.7","2.28","1256","1085","171","53.65","2.78","55","45","10","55","5","54.71","41.92","12.79","56.62","3.17","7","7","--","263","13.1","15.85","0.79","10.26","100.05","52.86","30.3","31.89","51.94","30.17","50.26"
"Patrick Maroon","11-12","ANA","L","2","25.08","--","--","--","--","--","--","-0.32","-0.77","17","23","-6","42.5","-3.89","--","--","--","--","--","0.4","0.79","-0.39","33.61","-14.48","1","--","-1","2","4.78","0.1","0.24","--","100","54.55","28.83","33.12","50.54","30.12","49.88"
"Patrick O'sullivan","11-12","ARI","C","23","204.68","2","1","3","3","0.88","0.88","1.24","0.36","172","224","-52","43.43","-7.76","5","9","-4","35.71","-25.71","6.84","8.69","-1.85","44.04","-8.75","1","2","1","43","12.61","2.44","0.72","8","98.31","57.89","18.63","28.35","48.74","27.41","49.84"
"Patrick Sharp","11-12","CHI","R","74","1063.3","23","22","45","34","2.54","1.92","64.75","3.65","1115","838","277","57.09","6.66","65","39","26","62.5","19.2","49.66","38.58","11.08","56.28","7.58","10","9","-1","344","19.41","16.14","0.91","10.9","101.52","64.39","29.97","30.98","52.31","29.32","49.93"
"Patrik Berglund","11-12","STL","C","82","1072.08","15","14","29","22","1.62","1.23","32.49","1.82","945","927","18","50.48","-3.55","40","33","7","54.79","-3.23","41.51","38","3.51","52.21","-3.51","13","12","-1","255","14.27","14.63","0.82","11.54","101.18","48.7","27.89","30.28","52.69","29.5","49.98"
"Patrik Elias","11-12","N.J","L","81","1105","14","27","41","31","2.23","1.68","41.62","2.26","879","797","82","52.45","3","51","43","8","54.26","7.73","37.74","34.25","3.49","52.42","0.79","5","4","-1","190","10.32","10.66","0.58","12.17","100.81","50.41","28.35","31","51.48","29.78","50.17"
"Paul Bissonnette","11-12","ARI","L","31","187.28","1","--","1","1","0.32","0.32","2.46","0.79","162","136","26","54.36","6.66","1","5","-4","16.67","-28.33","6.54","5.76","0.78","53.17","8.91","8","7","-1","23","7.37","1.08","0.35","6.67","94.56","55.77","12.43","27.5","47.98","26.59","50.01"
"Paul Byron","11-12","CGY","C","22","220.45","3","2","5","4","1.36","1.09","3.31","0.9","138","186","-48","42.59","-1.45","7","2","5","77.78","32.44","7.26","7.08","0.18","50.63","7.71","1","4","3","21","5.72","2.41","0.66","23.08","106.22","51.85","20.11","27.31","48.49","27.41","49.5"
"Paul Gaustad","11-12","BUF/ NSH","C","70","810.68","7","9","16","13","1.18","0.96","9.01","0.67","592","744","-152","44.31","-5.84","25","30","-5","45.45","-7.46","23.37","29.59","-6.22","44.13","-6.32","22","14","-8","118","8.73","6.76","0.5","10.14","99.89","32.88","24.13","28.27","49.18","28.79","50.38"
"Paul Martin","11-12","PIT","D","73","1269.18","2","13","15","8","0.71","0.38","32.2","1.52","1333","1080","253","55.24","1.69","59","59","--","50","-6.84","57.8","46.91","10.89","55.2","3.1","8","7","-1","156","7.37","3.24","0.15","2.7","97.59","54.22","36.85","28.42","53.84","29.46","49.51"
"Paul Postma","11-12","WPG","D","3","24.7","--","--","--","--","--","--","0.55","1.34","20","13","7","60.61","10.02","--","--","--","--","--","0.9","0.76","0.14","54.22","10.69","--","--","--","4","9.72","0.08","0.19","--","100","71.43","18.08","27.41","49.23","26.75","47.83"
"Paul Stastny","11-12","COL","C","79","1170.32","13","18","31","25","1.59","1.28","36.58","1.88","1155","1111","44","50.97","-0.5","45","46","-1","49.45","1.12","50.23","42.94","7.29","53.91","6.16","13","11","-2","230","11.79","15.3","0.78","9.42","99.35","50","30.68","29.33","50.76","29.54","49.84"
"Paul Szczechura","11-12","BUF","C","9","98.17","1","2","3","3","1.83","1.83","1.79","1.09","76","95","-19","44.44","-3.81","5","5","--","50","6.52","3.03","3.6","-0.57","45.7","5.14","2","1","-1","15","9.17","0.83","0.51","10","102.58","56.6","23.71","29.25","49.74","29.08","50.39"
"Pavel Datsyuk","11-12","DET","C","70","995.42","11","28","39","28","2.35","1.69","59.23","3.57","1001","675","326","59.73","6.83","50","24","26","67.57","10.9","42.49","27.8","14.69","60.45","8.83","3","14","11","221","13.32","9.66","0.58","9.17","102.24","55.94","30.07","31.09","52.75","30.3","49.9"
"Pavel Kubina","11-12","T.B/ PHI","D","69","1088.43","3","9","12","8","0.66","0.44","9.97","0.55","952","1029","-77","48.06","-2.56","47","53","-6","47","-6.01","37.86","41.83","-3.97","47.51","-1.75","22","9","-13","127","7","1.94","0.11","5.26","99.31","46.6","33.32","28.92","48.43","29.02","49.79"
"Peter Harrold","11-12","N.J","D","11","142.43","--","1","1","1","0.42","0.42","2.52","1.06","130","122","8","51.59","1.67","6","6","--","50","-10","5.36","4.18","1.18","56.18","-0.51","--","1","1","17","7.16","0.27","0.11","--","98.19","60","25.81","27.8","50.9","28.4","49.87"
"Peter Holland","11-12","ANA","C","4","29.98","1","--","1","1","2","2","-0.56","-1.12","16","44","-28","26.67","-17.61","2","2","--","50","33.33","0.8","2.84","-2.04","21.98","-18.36","1","1","--","3","6","0.2","0.4","100","111.52","40","17","26.51","45.56","26.31","49.63"
"Peter Mueller","11-12","COL","C","32","392.53","5","5","10","10","1.53","1.53","12.04","1.84","407","404","3","50.18","-2.12","12","15","-3","44.44","-4.92","14.65","17.14","-2.49","46.08","-4.41","2","--","-2","119","18.19","4.39","0.67","7.69","98.47","56.49","24.82","29.57","51.8","28.8","48.76"
"Peter Regin","11-12","OTT","C","10","116.42","2","2","4","4","2.06","2.06","5.43","2.8","103","87","16","54.21","2.57","5","3","2","62.5","20.56","4.07","3.39","0.68","54.56","6.76","1","3","2","25","12.88","0.63","0.32","15.38","101.8","51.02","25.28","28.91","52.62","28.67","50.16"
"Petr Sykora","11-12","N.J","R","82","1113.75","17","21","38","28","2.05","1.51","41.9","2.26","924","821","103","52.95","3.73","50","38","12","56.82","11.41","36.87","34.92","1.95","51.36","-0.73","21","6","-15","259","13.95","11.75","0.63","12.23","101.75","49.04","28.23","30.71","50.42","29.57","50.05"
"Petteri Nokelainen","11-12","ARI/ MTL","C","56","402.03","3","4","7","7","1.04","1.04","4.55","0.68","308","365","-57","45.77","-2.59","9","14","-5","39.13","-9.98","8.95","11.97","-3.02","42.78","-5.15","8","6","-2","65","9.7","2.78","0.41","8.33","97.7","42.39","15.81","26.59","48.24","27.63","49.79"
"Philip Larsen","11-12","DAL","D","55","852.62","1","8","9","4","0.63","0.28","14.72","1.04","832","813","19","50.58","-0.51","37","32","5","53.62","8.46","28.97","28.83","0.14","50.12","3.53","5","4","-1","133","9.36","1.6","0.11","1.75","101.36","50.92","32.53","28.17","50.86","28.68","49.54"
"Philippe Cornet","11-12","EDM","L","2","19.08","--","1","1","--","3.14","--","0.3","0.94","15","20","-5","42.86","5.28","1","1","--","50","-16.67","0.38","0.79","-0.41","32.48","-7.1","--","--","--","--","--","--","--","--","104.29","63.64","21.07","30.08","47.28","29.1","51.56"
"Philippe Dupuis","11-12","TOR","C","30","236.73","--","--","--","--","--","--","0.76","0.19","181","198","-17","47.76","-1.03","--","3","-3","--","-57.28","6","8.16","-2.16","42.37","-5.82","3","2","-1","42","10.65","1.49","0.38","--","96.63","42.19","16.97","27.09","47.68","28.16","49.66"
"Phil Kessel","11-12","TOR","C","82","1284.57","23","28","51","41","2.38","1.92","51.3","2.4","1295","1329","-34","49.35","0.66","65","69","-4","48.51","3.73","57.45","58.83","-1.38","49.41","2.92","7","13","6","388","18.12","19.33","0.9","10.5","99.81","52.77","32.3","30.84","45.53","29.71","49.98"
"Pierre-cedric Labrie","11-12","T.B","L","14","82.2","--","2","2","--","1.46","--","1.68","1.23","66","64","2","50.77","7.39","2","4","-2","33.33","-21.38","2.08","2.23","-0.15","48.26","2.59","3","4","1","17","12.41","0.49","0.36","--","89.78","37.93","12.32","26.8","46.21","27.92","49.08"
"Pierre-luc Letourneau-leblond","11-12","CGY","R","3","14.35","--","--","--","--","--","--","0.28","1.17","12","14","-2","46.15","-7.07","1","--","1","100","50","0.31","0.48","-0.17","39.24","-16.81","1","1","--","4","16.72","0.12","0.5","--","112.5","66.67","10.35","27.51","47.67","26.95","47.44"
"Pierre-marc Bouchard","11-12","MIN","C","37","452.03","7","7","14","11","1.86","1.46","15.08","2","416","415","1","50.06","9.14","18","17","1","51.43","6.5","17.74","15.78","1.96","52.92","8.56","5","6","1","102","13.54","5.25","0.7","10.94","100.24","50.72","26.52","30.45","44.3","29.16","49.94"
"P K..subban","11-12","MTL","D","81","1370.57","1","15","16","9","0.7","0.39","22.88","1","1226","1240","-14","49.72","2.77","62","42","20","59.62","15.8","43.36","45.45","-2.09","48.82","1.96","33","25","-8","201","8.8","2.95","0.13","0.99","103.02","45.33","36.83","29.2","46.4","29.99","50.23"
"Radek Dvorak","11-12","DAL","R","73","864.8","3","14","17","13","1.18","0.9","9.58","0.66","719","873","-154","45.16","-6.12","27","43","-16","38.57","-14.62","24.31","34.11","-9.8","41.61","-8.32","5","9","4","151","10.48","5.9","0.41","3.85","97.5","44.61","25.11","28.91","49.73","28.68","50.23"
"Radek Martinek","11-12","CBJ","D","7","108.13","1","--","1","1","0.55","0.55","0.68","0.38","90","104","-14","46.39","-4.36","5","7","-2","41.67","-4.49","3.92","3.93","-0.01","49.94","-7.3","--","--","--","17","9.43","0.44","0.24","11.11","98.7","30.77","35.13","28.33","48.11","29.96","49.57"
"Radim Vrbata","11-12","ARI","R","77","1024.6","21","17","38","31","2.23","1.82","46.74","2.74","1041","930","111","52.82","3.97","49","28","21","63.64","13.64","39.34","37.43","1.91","51.24","2.4","9","1","-8","288","16.87","10.58","0.62","12.88","103.45","52.27","27.61","30.36","47.89","30.03","50.35"
"Raffi Torres","11-12","ARI","L","79","823.63","13","11","24","17","1.75","1.24","25.68","1.87","761","719","42","51.42","2.11","31","30","1","50.82","-2.22","26.46","30.67","-4.21","46.32","-3.65","25","21","-4","141","10.27","6.8","0.5","14.44","100.25","54.89","21.68","28.41","47.48","28","49.74"
"Raitis Ivanans","11-12","CGY","L","1","11.08","--","--","--","--","--","--","-0.5","-2.71","5","13","-8","27.78","-24.79","--","1","-1","--","--","0.1","1.36","-1.26","6.85","-24.07","--","--","--","1","5.42","0.02","0.11","--","90","66.67","20.58","25.99","46.74","26.76","51.19"
"Randy Jones","11-12","WPG","D","39","501.77","1","1","2","1","0.24","0.12","4.4","0.53","425","445","-20","48.85","-2.67","25","20","5","55.56","11.52","18.32","17.81","0.51","50.71","-0.66","4","5","1","70","8.37","0.94","0.11","4.55","103.04","51.09","26.74","26.8","49.93","27.93","49.14"
"Raphael Diaz","11-12","MTL","D","59","842.17","3","4","7","4","0.5","0.28","7.1","0.51","764","829","-65","47.96","-1.88","24","30","-6","44.44","-5.89","28.33","31.79","-3.46","47.12","-0.69","9","3","-6","126","8.98","1.38","0.1","7.14","99.41","47.04","30.76","28.03","48.14","28.92","50.14"
"Ray Whitney","11-12","ARI","L","82","1136.57","14","36","50","40","2.64","2.11","56.62","2.99","1162","1013","149","53.43","5.2","61","32","29","65.59","18.5","50","40.27","9.73","55.39","8.73","7","11","4","218","11.51","13","0.69","10.85","103.81","54.27","28.72","30.37","47.19","30","50.33"
"Reilly Smith","11-12","DAL","R","3","22.03","--","--","--","--","--","--","-0.89","-2.42","22","31","-9","41.51","-10.49","--","3","-3","--","-66.67","0.81","1.49","-0.68","35.22","-9.96","1","--","-1","4","10.89","0.09","0.25","--","83.33","40","16.56","29.16","52.51","28.28","50.59"
"Rene Bourque","11-12","CGY/ MTL","R","76","977.72","13","3","16","15","0.98","0.92","9.98","0.61","781","942","-161","45.33","-2.6","28","44","-16","38.89","-12.67","31.57","34.28","-2.71","47.94","-1.5","17","8","-9","235","14.42","10.74","0.66","10.48","98.1","47.56","27.62","29.4","47.81","29.3","49.91"
"Rhett Rakhshani","11-12","NYI","R","5","56.37","--","--","--","--","--","--","-1.52","-1.62","39","78","-39","33.33","-12.8","--","--","--","--","--","1.93","2.16","-0.23","47.19","-4.7","1","2","1","10","10.64","0.5","0.53","--","100","42.86","21.51","28.11","46.77","28.67","49.32"
"Richard Park","11-12","PIT","R","54","530.53","6","5","11","8","1.24","0.9","12.6","1.42","476","456","20","51.07","-3.55","18","19","-1","48.65","-8.49","18.32","19.05","-0.73","49.02","-4.37","6","6","--","76","8.6","4.13","0.47","14.29","99.17","54.55","20.56","28.56","53.79","28.52","48.97"
"Rich Peverley","11-12","BOS","C","57","671.08","8","17","25","18","2.24","1.61","27.88","2.49","671","635","36","51.38","-2.57","34","19","15","64.15","5.57","26.66","24.02","2.64","52.6","-2.1","5","5","--","156","13.95","6.84","0.61","9.76","104.34","51.23","24.87","29.94","54.47","28.95","49.74"
"Rick Nash","11-12","CBJ","L","82","1139.03","19","15","34","30","1.79","1.58","37.31","1.97","1030","1156","-126","47.12","-0.66","48","55","-7","46.6","3.22","42.26","48.06","-5.8","46.79","-3.4","15","36","21","349","18.38","15.25","0.8","8.68","100.41","51.4","29.91","30.73","48.8","30.23","50.5"
"Riley Nash","11-12","CAR","C","5","43.55","--","1","1","1","1.38","1.38","0.99","1.36","37","36","1","50.68","-2.09","2","--","2","100","33.33","1.41","1.31","0.1","51.84","0.58","1","--","-1","5","6.89","0.35","0.48","--","110.53","60","17.16","27.35","47.76","27.62","50.01"
"Riley Sheahan","11-12","DET","C","1","6.05","--","--","--","--","--","--","-0.08","-0.79","4","5","-1","44.44","-8.68","--","--","--","--","--","0.15","0.05","0.1","75","20.85","2","--","-2","3","29.75","0.15","1.49","--","--","25","13.35","25.66","53.06","26.05","50.81"
"Rj Umberger","11-12","CBJ","C","77","1001.2","14","11","25","20","1.5","1.2","24.77","1.48","819","947","-128","46.38","-1.34","39","44","-5","46.99","3.98","36.37","37.16","-0.79","49.46","0.92","8","17","9","211","12.64","13.18","0.79","10.14","99.86","47.09","28.13","30.16","48.73","29.73","50.5"
"Robert Bortuzzo","11-12","PIT","D","6","60.27","--","--","--","--","--","--","1.18","1.17","62","50","12","55.36","-2.51","4","3","1","57.14","11.69","2.68","3.05","-0.37","46.77","-12.08","1","2","1","7","6.97","0.16","0.16","--","101.42","62.5","22.49","28.56","55","28.84","49.95"
"Rob Klinkhammer","11-12","OTT","C","15","151.37","--","1","1","1","0.4","0.4","5.04","2","164","118","46","58.16","3.8","4","4","--","50","-2.73","6.25","4.18","2.07","59.92","8.61","1","2","1","42","16.65","1.64","0.65","--","98.82","51.35","21.42","30.23","52.62","28.8","48.82"
"Rob Scuderi","11-12","L.A","D","82","1384.87","1","8","9","3","0.39","0.13","18.48","0.8","1294","1160","134","52.73","-3.16","42","49","-7","46.15","-6.62","52.95","47.38","5.57","52.78","-0.27","7","--","-7","136","5.89","1.53","0.07","1.75","98.46","48.91","36.39","28.79","54.88","29.46","49.89"
"Robyn Regehr","11-12","BUF","D","76","1155.5","1","3","4","2","0.21","0.1","-2.98","-0.15","876","1072","-196","44.97","-6.14","29","38","-9","43.28","-11.62","34.16","43.63","-9.47","43.91","-6.27","18","10","-8","96","4.98","1.54","0.08","2.33","99.44","47.23","31.52","27.57","50.24","29.61","50.08"
"Rod Pelley","11-12","N.J/ ANA","C","52","385.7","2","1","3","3","0.47","0.47","2.42","0.38","297","377","-80","44.07","-6.83","6","10","-4","37.5","-14.83","9.24","12.93","-3.69","41.68","-9.54","3","6","3","70","10.89","2.3","0.36","4.55","98.79","50","15.03","26.71","47.84","27.21","49.8"
"Roman Hamrlik","11-12","WSH","D","68","1127.48","2","10","12","6","0.64","0.32","18.32","0.97","1067","1057","10","50.24","3.7","52","41","11","55.91","7.55","41.86","38.25","3.61","52.25","5.05","13","3","-10","116","6.17","1.98","0.11","3.92","101.84","46.76","34.29","27.71","47.81","28.6","49.55"
"Roman Horak","11-12","CGY","L","61","580.6","3","8","11","8","1.14","0.83","7.73","0.8","419","506","-87","45.3","-1.37","18","14","4","56.25","9.41","18.78","16.66","2.12","52.99","5.09","4","6","2","81","8.37","4.29","0.44","6.25","102.92","50.15","19.6","28.11","47.47","27.92","49.59"
"Roman Josi","11-12","NSH","D","52","798.67","4","6","10","7","0.75","0.53","4.15","0.31","600","805","-205","42.7","-5.5","29","29","--","50","-3.57","27.55","27.19","0.36","50.33","-1.62","6","3","-3","102","7.66","2.47","0.19","8","101.99","42.92","30.82","27.4","47.71","28.81","50.42"
"Roman Polak","11-12","STL","D","77","1198.33","--","9","9","3","0.45","0.15","14.65","0.73","1030","1036","-6","49.85","-4.93","39","39","--","50","-10.28","44","36.49","7.51","54.67","-0.18","19","8","-11","174","8.71","3.1","0.16","--","99.09","50.77","33.39","27.2","53.81","28.85","49.72"
"Ron Hainsey","11-12","WPG","D","56","958.38","--","8","8","6","0.5","0.38","10.7","0.67","860","912","-52","48.53","-3.12","40","34","6","54.05","6.57","36.96","35.66","1.3","50.9","-0.57","12","2","-10","107","6.7","1.99","0.12","--","101.11","46.71","35.02","27.93","50.36","29.2","49.65"
"Rostislav Klesla","11-12","ARI","D","65","1024.43","3","7","10","6","0.59","0.35","10.79","0.63","939","1109","-170","45.85","-4.43","44","36","8","55","0.96","39.9","43.02","-3.12","48.12","-1.37","12","10","-2","164","9.61","4.36","0.26","3.7","102.01","45.3","32.55","27.62","49.89","29.61","50.57"
"Rostislav Olesz","11-12","CHI","L","6","54.57","--","--","--","--","--","--","-1.17","-1.29","34","55","-21","38.2","-16.57","--","1","-1","--","-59.09","0.77","1.36","-0.59","36.15","-21.5","3","--","-3","8","8.8","0.21","0.23","--","96.15","58.06","18.86","26.57","52.52","27.91","49.69"
"Ruslan Fedotenko","11-12","NYR","L","73","852.43","7","10","17","12","1.2","0.84","11.92","0.84","658","832","-174","44.16","-4.69","28","33","-5","45.9","-12.08","32.53","35.62","-3.09","47.73","-6.19","6","15","9","142","9.99","8.73","0.61","8.33","99.86","36.7","24.81","30.31","48.93","29.1","50.02"
"Ryan Callahan","11-12","NYR","R","76","1103.38","8","18","26","19","1.41","1.03","24.68","1.34","928","1051","-123","46.89","-1.1","34","48","-14","41.46","-17.93","43.51","43.27","0.24","50.14","-3.24","17","22","5","273","14.85","14.55","0.79","5.1","97.51","49.16","30.62","32.01","48.46","29.8","50.23"
"Ryan Carter","11-12","FLA/ N.J","C","72","671.52","4","3","7","6","0.63","0.54","2.07","0.18","468","551","-83","45.93","-6.37","10","23","-13","30.3","-18.78","18.1","21.87","-3.77","45.28","-8.6","26","17","-9","85","7.59","4.34","0.39","8.33","95.93","48.73","19.4","27.57","49.19","27.84","49.28"
"Ryane Clowe","11-12","S.J","L","76","1108.8","10","12","22","16","1.19","0.87","29.14","1.58","1125","1039","86","51.99","0.52","38","43","-5","46.91","-7.42","45.14","41.03","4.11","52.38","-2.96","24","17","-7","221","11.96","10.3","0.56","7.52","98.04","56.41","30.27","30.86","51.84","29.65","50.08"
"Ryan Ellis","11-12","NSH","D","32","400.28","1","5","6","5","0.9","0.75","9","1.35","358","353","5","50.35","4.54","18","13","5","58.06","5","14.73","13.83","0.9","51.58","-1.04","2","4","2","50","7.49","0.99","0.15","4.17","102.53","59.55","24.81","26.28","45.8","27.51","49.97"
"Ryan Garbutt","11-12","DAL","C","20","161.52","1","1","2","2","0.74","0.74","5.75","2.14","187","125","62","59.94","10.44","4","6","-2","40","-10.85","6.11","5.2","0.91","54.02","7.76","8","4","-4","52","19.32","1.71","0.64","3.7","95.55","48.94","16.72","27.49","50.58","27.87","49.33"
"Ryan Getzlaf","11-12","ANA","C","82","1296.48","4","23","27","20","1.25","0.93","32.88","1.52","1206","1081","125","52.73","6.29","41","51","-10","44.57","-3.93","48.27","48.51","-0.24","49.88","4.17","19","13","-6","236","10.92","8.97","0.42","3.39","97.88","46.66","33.32","31.99","46.89","30.1","50.24"
"Ryan Hamilton","11-12","TOR","L","2","26.27","--","1","1","--","2.28","--","0.12","0.27","23","27","-4","46","7.02","1","2","-1","33.33","-22.22","0.67","2.58","-1.91","20.62","-21.65","1","--","-1","1","2.28","0.02","0.05","--","100.91","30.77","24.91","30.39","50.5","30.21","49.43"
"Ryan Johansen","11-12","CBJ","C","67","726.65","6","11","17","14","1.4","1.16","17.23","1.42","626","627","-1","49.96","2.45","26","26","--","50","5.62","23.42","23.79","-0.37","49.61","0.34","10","4","-6","124","10.24","6.21","0.51","8.33","99.89","52.87","23.34","28.9","46.56","28.56","50.04"
"Ryan Jones","11-12","EDM","L","79","939.32","10","11","21","14","1.34","0.89","17.93","1.15","794","922","-128","46.27","-1.18","32","41","-9","43.84","-3.76","34.79","40.4","-5.61","46.27","-0.21","14","17","3","203","12.97","9.8","0.63","8.26","99.08","44.17","25.33","29.88","46.86","29.15","49.99"
"Ryan Kesler","11-12","VAN","C","77","1036.22","10","11","21","20","1.22","1.16","39.98","2.31","1109","871","238","56.01","4.85","38","30","8","55.88","1.96","44.17","38.63","5.54","53.35","6.5","18","12","-6","272","15.75","13.24","0.77","7.41","100.68","48.82","28.59","30.26","51.23","29.49","49.67"
"Ryan Malone","11-12","T.B","L","68","923.22","12","17","29","23","1.88","1.49","23.09","1.5","794","904","-110","46.76","-0.46","42","45","-3","48.28","-0.53","33.31","39.44","-6.13","45.79","-2.41","19","19","--","155","10.07","9.88","0.64","11.88","100.31","47.28","28.44","30.02","47.86","29.27","49.84"
"Ryan Mcdonagh","11-12","NYR","D","82","1612.8","6","18","24","16","0.89","0.6","27.4","1.02","1447","1506","-59","49","2.31","62","50","12","55.36","3.55","70.39","62.01","8.38","53.16","2.07","18","7","-11","202","7.51","5.3","0.2","6.12","101.04","43.51","41.51","30.08","46.8","30.06","50.42"
"Ryan Nugent-hopkins","11-12","EDM","C","62","859.67","14","14","28","22","1.95","1.54","25.69","1.79","781","831","-50","48.45","2.15","43","36","7","54.43","10.31","38.99","37.38","1.61","51.05","5.43","5","6","1","185","12.91","11.03","0.77","14","101.85","61.44","29.71","31.16","46.84","29.64","49.78"
"Ryan O'byrne","11-12","COL","D","74","1149.5","1","5","6","4","0.31","0.21","1.2","0.06","924","1081","-157","46.08","-7.52","34","38","-4","47.22","2.08","33.62","44.12","-10.5","43.25","-7.91","19","4","-15","105","5.48","1.79","0.09","2.63","100.02","32.63","32.3","27.86","52.47","29.27","50.01"
"Ryan O'marra","11-12","EDM/ ANA","C","9","78.4","--","1","1","--","0.77","--","0.42","0.32","52","67","-15","43.7","-10.34","1","2","-1","33.33","-14.29","2.91","1.8","1.11","61.78","12.26","2","1","-1","8","6.12","0.74","0.57","--","96.13","43.9","18.06","27.1","47.19","27.36","49.38"
"Ryan O'reilly","11-12","COL","C","81","1205.53","10","23","33","26","1.64","1.29","49.15","2.45","1234","1005","229","55.11","5.37","44","36","8","55","9.59","43.9","41.16","2.74","51.61","2.89","6","12","6","233","11.6","10.09","0.5","7.04","99.78","49.17","30.98","30.51","50.12","29.86","50.07"
"Ryan Reaves","11-12","STL","R","60","385.12","3","1","4","4","0.62","0.62","6.45","1","310","265","45","53.91","0.02","7","7","--","50","-8.82","11.19","8.55","2.64","56.69","1.53","29","20","-9","53","8.26","3.1","0.48","10","99.39","62.26","13.57","26.42","50.65","27.11","49.07"
"Ryan Russell","11-12","CBJ","L","41","398.82","2","--","2","2","0.3","0.3","0.22","0.03","273","371","-98","42.39","-4.1","6","13","-7","31.58","-15.34","9.53","12.56","-3.03","43.14","-5.5","1","2","1","58","8.73","3","0.45","5.71","96.86","39.65","20.92","27.99","47.29","28.3","50.5"
"Ryan Shannon","11-12","T.B","R","45","465.52","3","6","9","8","1.16","1.03","10.38","1.34","397","380","17","51.09","3.39","15","20","-5","42.86","-4.4","14.05","14.59","-0.54","49.06","3.27","2","5","3","64","8.25","3.15","0.41","7.89","97.29","43.84","21.86","29.55","47.32","28.75","50.05"
"Ryan Smyth","11-12","EDM","L","82","1119.83","14","18","32","22","1.71","1.18","26.14","1.4","938","1082","-144","46.44","-1.18","44","44","--","50","3.92","41.19","50.57","-9.38","44.89","-2.88","16","9","-7","254","13.61","16.09","0.86","8.92","101.47","47.12","28.99","30.34","47.33","29.46","50.14"
"Ryan Suter","11-12","NSH","D","79","1507.45","3","12","15","6","0.6","0.24","16.49","0.66","1276","1341","-65","48.76","3.46","57","51","6","52.78","3.58","53.94","48.73","5.21","52.54","1.81","9","3","-6","159","6.33","4.05","0.16","3.49","101.03","45.87","39.29","29.44","46.48","30.02","50.71"
