"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Kyle Quincey","10-11","COL","D","21","308.65","--","1","1","1","0.19","0.19","3.58","0.7","270","266","4","50.37","2.38","13","14","-1","48.15","-13.26","12.19","11.13","1.06","52.27","-2.05","7","5","-2","53","10.3","1.25","0.24","--","98.3","55.1","31.92","28.44","48.35","29.37","49.73"
"Kyle Turris","10-11","ARI","C","65","622","11","12","23","18","2.22","1.74","29.67","2.86","649","561","88","53.64","3.97","33","29","4","53.23","-0.11","24.61","24.86","-0.25","49.75","1.83","6","9","3","159","15.34","7.35","0.71","11","100.53","65.98","20.36","28.92","49.9","28.18","49.77"
"Kyle Wellwood","10-11","S.J","C","35","461.78","5","6","11","9","1.43","1.17","22.99","2.99","516","347","169","59.79","7.95","16","5","11","76.19","15.79","22.73","11.94","10.79","65.56","10.54","--","9","9","85","11.04","4.38","0.57","10.42","102.99","51.35","26.84","29.68","52.39","28.3","49.63"
"Kyle Wilson","10-11","CBJ","C","32","288.45","4","7","11","8","2.29","1.66","10.07","2.09","261","250","11","51.08","0.38","14","15","-1","48.28","-1.72","10.33","10.9","-0.57","48.66","-2.33","5","2","-3","54","11.23","3.21","0.67","12.9","99.08","59.44","19.44","27.63","50.82","28.14","49.83"
"Ladislav Smid","10-11","EDM","D","78","1246.68","--","7","7","3","0.34","0.14","1.5","0.07","1044","1168","-124","47.2","1.27","40","56","-16","41.67","-1.19","43.94","52.3","-8.36","45.66","1.55","21","13","-8","96","4.62","1.74","0.08","--","98.28","48.29","34.89","28.44","46.38","29.09","50.02"
"Lance Bouma","10-11","CGY","L","16","93.87","--","1","1","1","0.64","0.64","2.69","1.72","95","77","18","55.23","2.25","2","3","-1","40","-17.63","3.1","2.89","0.21","51.75","-1.64","1","3","2","17","10.87","0.89","0.57","--","97.26","58","12.16","26.76","52.9","27.19","48.59"
"Lars Eller","10-11","MTL","C","77","816.53","7","8","15","13","1.1","0.96","15.97","1.17","783","746","37","51.21","-0.12","25","30","-5","45.45","-6.78","25.75","27.45","-1.7","48.4","-1.81","20","8","-12","164","12.05","6.74","0.5","9.21","98.65","51.71","23.11","29","50.19","28.62","49.71"
"Lauri Korpikoski","10-11","ARI","L","79","876.28","13","16","29","22","1.99","1.51","21.32","1.46","753","902","-149","45.5","-6.19","40","30","10","57.14","3.04","29.01","36.62","-7.61","44.2","-5.71","8","10","2","145","9.93","7.15","0.49","16.46","103.76","46.24","23.6","29.78","51.52","29.05","49.73"
"Lee Stempniak","10-11","ARI","R","82","1076.58","14","15","29","18","1.62","1","32.94","1.84","1026","1066","-40","49.04","-1.71","40","35","5","53.33","-1.13","40.91","41.86","-0.95","49.43","1.14","6","15","9","302","16.83","12.83","0.72","8.38","101.18","42.11","27.86","29.85","48.84","29.12","49.8"
"Lee Sweatt","10-11","VAN","D","3","40.12","1","1","2","2","2.99","2.99","2.25","3.36","34","39","-5","46.58","-5.47","4","--","4","100","28.57","2.21","1.52","0.69","59.25","8.3","1","--","-1","8","11.96","0.23","0.34","25","126.67","65.62","27.76","28.52","53.13","28.12","49.07"
"Liam Reddox","10-11","EDM","L","44","488.77","1","8","9","5","1.1","0.61","7.29","0.89","397","461","-64","46.27","-2.92","11","20","-9","35.48","-6.18","17.23","18.14","-0.91","48.71","3.27","3","7","4","114","13.99","5.44","0.67","1.49","95.95","53.12","24.51","28.85","45.38","28.66","49.5"
"Linus Klasen","10-11","NSH","L","4","46.17","--","--","--","--","--","--","0.57","0.74","43","28","15","60.56","5.09","--","3","-3","--","-36.36","1.4","1.31","0.09","51.66","0.65","--","--","--","5","6.5","0.22","0.29","--","82.35","66.67","24.58","31.02","49.14","29.14","48.76"
"Linus Omark","10-11","EDM","L","51","626.38","4","14","18","13","1.72","1.25","14.33","1.37","558","569","-11","49.51","3.46","19","31","-12","38","-2.8","20.96","25.31","-4.35","45.3","0.06","11","8","-3","101","9.67","5.37","0.51","6.9","96.76","52.3","26.87","30.05","45.65","28.63","49.53"
"Logan Couture","10-11","S.J","C","79","1086.47","20","18","38","31","2.1","1.71","59.29","3.27","1177","921","256","56.1","3.66","44","26","18","62.86","10.86","52.55","36.1","16.45","59.28","4.93","13","14","1","317","17.51","18.04","1","10.87","101.38","51.41","28.82","30.65","51.72","29.4","49.66"
"Loui Eriksson","10-11","DAL","L","79","1181","13","27","40","29","2.03","1.47","36.31","1.84","1038","1141","-103","47.64","-0.28","51","38","13","57.3","11.28","40.54","44.31","-3.77","47.78","0.9","4","18","14","184","9.35","10.17","0.52","11.3","103.48","54.45","32.36","31.65","49.61","29.59","49.79"
"Lubomir Visnovsky","10-11","ANA","D","81","1479.37","11","21","32","20","1.3","0.81","32.35","1.31","1316","1377","-61","48.87","7.5","77","60","17","56.2","20.29","54.3","58.73","-4.43","48.04","6.9","8","6","-2","210","8.52","5.3","0.21","11.7","102.42","44.44","38.83","30.65","41.15","30.03","50.36"
"Luca Caputi","10-11","TOR","L","7","65.97","--","--","--","--","--","--","-0.04","-0.04","70","66","4","51.47","-3.28","--","3","-3","--","-46.15","2.45","3.01","-0.56","44.87","-3.39","2","--","-2","13","11.82","0.45","0.41","--","92.31","53.66","20.13","28.46","46.81","28.48","49.88"
"Luca Sbisa","10-11","ANA","D","68","926.72","1","7","8","5","0.52","0.32","-3.48","-0.23","688","964","-276","41.65","-3.47","22","38","-16","36.67","-14.21","28.35","36.88","-8.53","43.46","-1.86","12","13","1","112","7.25","2.31","0.15","1.82","98.25","56.29","28.78","26.71","44.81","28.25","49.57"
"Luke Adam","10-11","BUF","C","19","179.73","3","--","3","3","1","1","1.6","0.53","151","193","-42","43.9","-5.85","4","8","-4","33.33","-14.58","6.97","7.87","-0.9","46.97","-6.28","2","4","2","37","12.35","3.05","1.02","12","96.62","52.63","20.5","28.78","49.73","28.6","49.97"
"Luke Schenn","10-11","TOR","D","82","1455.8","5","13","18","14","0.74","0.58","21.5","0.89","1398","1489","-91","48.42","1.06","59","61","-2","49.17","1.04","51.62","56.61","-4.99","47.69","1.18","12","11","-1","257","10.59","4.06","0.17","4.9","100.11","50.18","38.19","27.82","47.59","28.98","50.08"
"Magnus Paajarvi","10-11","EDM","L","80","1039.45","10","13","23","17","1.33","0.98","22.92","1.32","869","958","-89","47.56","1.34","33","48","-15","40.74","-2.91","35.1","42.14","-7.04","45.44","0.93","4","15","11","262","15.12","10.49","0.61","6.67","98.23","50.75","28.33","30.13","45.81","28.98","49.97"
"Maksim Mayorov","10-11","CBJ","R","5","43.03","1","--","1","1","1.39","1.39","1.62","2.26","44","31","13","58.67","4.25","1","1","--","50","6.25","1.59","1.17","0.42","57.61","8.97","--","--","--","8","11.16","0.28","0.39","33.33","98.75","69.57","17.91","25.92","51.6","27.98","50.86"
"Manny Malhotra","10-11","VAN","C","72","867.97","7","10","17","13","1.18","0.9","16.18","1.12","708","855","-147","45.3","-9.03","28","25","3","52.83","-3.36","26.3","34.39","-8.09","43.33","-9.45","7","10","3","159","10.99","8.32","0.58","7.95","101.87","24.19","25.85","29.09","52.65","29","49.56"
"Marc-andre Bergeron","10-11","T.B","D","23","234.03","1","2","3","2","0.77","0.51","7.2","1.85","269","194","75","58.1","7.87","7","12","-5","36.84","-24.03","9.7","6.79","2.91","58.82","0.67","4","3","-1","57","14.61","1.03","0.26","5","93.18","68.67","21.98","28.52","50.05","28.17","50.12"
"Marc-andre Gragnani","10-11","BUF","D","9","112.62","--","--","--","--","--","--","1.2","0.64","107","88","19","54.87","8.17","3","4","-1","42.86","-13.81","4.3","4.29","0.01","50.06","2.62","--","--","--","9","4.79","0.1","0.05","--","98.5","70.49","25.18","27.46","50.15","28.77","49.72"
"Marc-antoine Pouliot","10-11","T.B","C","3","26","--","--","--","--","--","--","-0.04","-0.09","24","23","1","51.06","-6.49","1","3","-2","25","-19.44","1.21","0.66","0.55","64.71","-2.58","--","1","1","2","4.62","0.1","0.23","--","79.09","87.5","19.1","28.51","50.49","28.39","49.68"
"Marc-edouard Vlasic","10-11","S.J","D","80","1344.43","4","9","13","11","0.58","0.49","32.52","1.45","1360","1167","193","53.82","0.25","55","47","8","53.92","0.25","62.2","46.84","15.36","57.04","1.32","4","4","--","223","9.95","4.68","0.21","4.49","99.67","47.8","35.25","28","53.08","29.35","49.57"
"Marcel Goc","10-11","NSH","C","51","686.02","8","13","21","11","1.84","0.96","24.48","2.14","622","598","24","50.98","1.07","33","26","7","55.93","3.35","24.23","25.38","-1.15","48.84","-2.24","2","4","2","159","13.91","7.58","0.66","7.84","102.57","43.81","28.49","30.28","48.78","29.35","49.85"
"Marcel Mueller","10-11","TOR","C","3","30.05","--","--","--","--","--","--","0.36","0.72","26","23","3","53.06","2.03","--","--","--","--","--","0.84","0.73","0.11","53.5","5.45","1","--","-1","7","13.98","0.43","0.86","--","100","31.25","20.3","28.72","46.2","27.11","49.47"
"Marc Methot","10-11","CBJ","D","74","1165.08","--","12","12","7","0.62","0.36","11.2","0.58","975","1023","-48","48.8","-3.94","45","43","2","51.14","5.28","38.74","40.17","-1.43","49.09","-1.96","21","13","-8","114","5.87","2.02","0.1","--","100.61","49.27","33.98","27.8","50.94","29.58","50.01"
"Marco Scandella","10-11","MIN","D","20","271.15","--","1","1","1","0.22","0.22","-0.65","-0.14","208","241","-33","46.33","0.41","7","20","-13","25.93","-22.79","5.57","9.63","-4.06","36.64","-7.37","1","4","3","23","5.09","0.44","0.1","--","92.22","54.78","28.28","28.1","45.26","28.95","49.9"
"Marco Sturm","10-11","L.A/ WSH","L","35","422.52","4","8","12","8","1.7","1.14","14.2","2.02","397","370","27","51.76","-0.18","17","10","7","62.96","11.42","15.57","14.69","0.88","51.45","-2.88","4","2","-2","87","12.35","3.95","0.56","7.84","103.11","51.25","24.9","30.51","51.24","29.32","49.4"
"Marc Savard","10-11","BOS","C","25","302.28","2","4","6","4","1.19","0.79","6.54","1.3","322","320","2","50.16","-3.04","11","14","-3","44","-22.23","11.57","14.28","-2.71","44.76","-6.99","7","8","1","60","11.91","2.68","0.53","5.71","99.25","42.62","24.94","30.23","51.46","28.83","49.44"
"Marc Staal","10-11","NYR","D","77","1435.62","1","13","14","6","0.59","0.25","12.5","0.52","1266","1359","-93","48.23","-1.86","49","52","-3","48.51","-4.66","63.9","60.53","3.37","51.35","-3.05","17","13","-4","161","6.73","4.67","0.2","1.35","100.3","48.01","39.94","28.88","48.83","29.96","50.2"
"Marcus Johansson","10-11","WSH","C","69","832.28","10","11","21","19","1.51","1.37","19.14","1.38","746","831","-85","47.31","-4.8","34","29","5","53.97","4.56","29.34","31.52","-2.18","48.21","-4.8","5","15","10","149","10.74","6.91","0.5","11.76","102.34","58.57","25.54","29.89","52.46","29.14","50.22"
"Marcus Kruger","10-11","CHI","C","7","74.85","--","--","--","--","--","--","0.76","0.61","69","60","9","53.49","-3.18","--","3","-3","--","-61.54","2.14","2.12","0.02","50.23","-1.44","1","3","2","13","10.42","0.54","0.43","--","91.43","52.27","22.37","30.94","51.78","28.43","50.19"
"Marek Svatos","10-11","NSH/ OTT","R","28","294.68","4","4","8","7","1.63","1.43","8.3","1.69","271","294","-23","47.96","-0.44","12","11","1","52.17","3.46","9.58","12","-2.42","44.39","-3.24","5","4","-1","72","14.66","3.14","0.64","9.09","101.06","63.4","21.78","29.23","50.15","28.8","50.05"
"Marek Zidlicky","10-11","MIN","D","46","701.57","4","9","13","9","1.11","0.77","3.35","0.29","540","697","-157","43.65","-1.71","22","28","-6","44","-9.06","18.4","29.16","-10.76","38.69","-7.19","9","4","-5","66","5.64","1.54","0.13","16.67","100.47","45.53","32.95","28.47","44.85","29.22","49.82"
"Marian Gaborik","10-11","NYR","R","62","840.93","14","17","31","23","2.21","1.64","31.15","2.22","725","788","-63","47.92","-1.88","38","27","11","58.46","9.09","36.51","31.5","5.01","53.68","0.37","5","8","3","219","15.63","13.19","0.94","10.45","103.37","63.32","28.83","29.69","49.29","29.16","49.85"
"Marian Hossa","10-11","CHI","R","65","930.62","13","19","32","22","2.06","1.42","37.47","2.42","891","816","75","52.2","-0.6","39","31","8","55.71","-0.5","36.3","33.82","2.48","51.77","-0.53","9","8","-1","217","13.99","10.02","0.65","9.56","101.09","53.89","29.75","30.66","52.2","29.63","49.94"
"Mario Bliznak","10-11","VAN","C","4","23.05","--","--","--","--","--","--","-0.98","-2.55","8","27","-19","22.86","-32.32","1","1","--","50","-3.33","0.47","1.95","-1.48","19.42","-37.88","--","--","--","2","5.21","0.07","0.18","--","117.86","50","12.19","25.28","45.23","27.98","49.42"
"Mark Eaton","10-11","NYI","D","34","542.95","--","1","1","--","0.11","--","-2.38","-0.26","413","559","-146","42.49","-2.7","17","22","-5","43.59","6.41","16.71","23.05","-6.34","42.03","-0.45","2","6","4","54","5.97","1.23","0.14","--","99.55","39.76","35.17","28.39","46.71","29.23","50.29"
"Mark Fayne","10-11","N.J","D","57","899.12","4","5","9","7","0.6","0.47","19","1.27","736","621","115","54.24","4.22","34","26","8","56.67","14.65","28.99","25.67","3.32","53.04","3.08","8","4","-4","128","8.54","2.09","0.14","6.06","100.93","51.94","32.19","28.71","51.85","28.99","49.98"
"Mark Fistric","10-11","DAL","D","57","726.95","2","2","4","3","0.33","0.25","-0.8","-0.07","559","688","-129","44.83","-5.17","27","38","-11","41.54","-11.17","20.36","26.05","-5.69","43.87","-5.99","14","10","-4","80","6.6","1.27","0.1","7.69","99.09","49.87","27.59","27.97","48.88","28.47","49.73"
"Mark Fraser","10-11","N.J","D","26","324.83","--","2","2","2","0.37","0.37","4.83","0.89","279","252","27","52.54","3.47","10","10","--","50","-0.75","11.11","10.14","0.97","52.28","4.82","9","10","1","36","6.65","0.58","0.11","--","99.88","54.69","25.33","27.81","51.6","28.49","49.42"
"Mark Giordano","10-11","CGY","D","82","1349.43","1","11","12","5","0.53","0.22","30.1","1.34","1336","1162","174","53.48","2.6","51","48","3","51.52","-1.4","51.6","41.46","10.14","55.45","3.65","23","13","-10","251","11.16","4.92","0.22","0.94","99","52.36","35.33","27.78","51.37","29.19","49.38"
"Mark Katic","10-11","NYI","D","11","146.2","--","--","--","--","--","--","-0.65","-0.27","117","140","-23","45.53","-2.72","3","8","-5","27.27","-31.06","5.26","6.56","-1.3","44.5","-6.91","1","--","-1","9","3.69","0.21","0.09","--","92.61","50","29","26.77","46.24","28.61","49.78"
"Mark Letestu","10-11","PIT","C","64","718.83","9","11","20","14","1.67","1.17","32.23","2.69","730","561","169","56.55","4.69","29","21","8","58","1.6","26.28","20.83","5.45","55.78","4.35","5","9","4","171","14.27","6.63","0.55","9.57","100.18","56.42","24.94","29.73","52.18","28.72","49.68"
"Mark Mancari","10-11","BUF","R","20","218.18","--","6","6","2","1.65","0.55","6.4","1.76","199","193","6","50.77","1.89","9","10","-1","47.37","-3.38","9.63","7.54","2.09","56.09","6.79","6","2","-4","53","14.58","1.88","0.52","--","97.43","50.82","22.42","29.03","50.18","28.49","49.63"
"Mark Olver","10-11","COL","C","18","186.4","2","7","9","6","2.9","1.93","6.13","1.97","136","174","-38","43.87","-5.27","9","10","-1","47.37","4.51","5.25","7.18","-1.93","42.24","-7.38","4","5","1","33","10.62","1.65","0.53","9.09","102.64","52.08","21.42","30.26","47.77","29.3","49.69"
"Mark Parrish","10-11","BUF","R","2","23.15","--","--","--","--","--","--","0.1","0.26","28","22","6","56","1.58","1","3","-2","25","-8.33","0.81","0.92","-0.11","46.82","-14.6","--","--","--","2","5.18","0.03","0.08","--","74.36","53.85","24.39","29.41","49.54","28.87","49.28"
"Mark Recchi","10-11","BOS","R","81","982.45","7","20","27","17","1.65","1.04","30.03","1.83","966","932","34","50.9","0.15","48","34","14","58.54","-0.62","37.55","41.28","-3.73","47.63","-2.48","11","15","4","148","9.04","7.67","0.47","7.78","102.85","47.89","25.31","30.04","50.68","29.45","50.04"
"Mark Stuart","10-11","BOS/ ATL","D","54","719.02","2","4","6","5","0.5","0.42","7.86","0.66","637","695","-58","47.82","-4.08","25","28","-3","47.17","-5","25.1","28.33","-3.23","46.98","-2.03","12","14","2","106","8.85","2.07","0.17","5","100.18","50.95","28.24","27.4","50.03","28.48","49.96"
"Martin Erat","10-11","NSH","R","64","862.78","8","22","30","20","2.09","1.39","34.16","2.38","839","792","47","51.44","3.23","39","24","15","61.9","11.57","36.67","33.22","3.45","52.47","2.68","6","13","7","180","12.52","10.41","0.72","7.62","102.85","46.23","28.61","30.98","48.82","29.69","50.34"
"Martin Hanzal","10-11","ARI","C","61","834.32","9","8","17","12","1.22","0.86","25.36","1.82","824","736","88","52.82","2.95","27","26","1","50.94","-3.22","32.32","30.88","1.44","51.14","2.88","16","16","--","201","14.45","10.3","0.74","8.26","99.75","46.27","29.12","30.49","48.85","29.77","49.74"
"Martin Havlat","10-11","MIN","R","78","1123.23","18","24","42","35","2.24","1.87","39.7","2.12","1038","1097","-59","48.62","5.34","50","55","-5","47.62","2.52","40.25","43.68","-3.43","47.96","4.99","15","19","4","270","14.42","11.44","0.61","10.91","99.83","49.02","30.8","29.7","42.63","29.36","49.95"
"Martin St. Louis","10-11","T.B","R","82","1223.57","22","31","53","40","2.6","1.96","60.15","2.95","1167","1143","24","50.52","-2.04","66","45","21","59.46","13.35","49.5","42.29","7.21","53.93","-2.41","1","26","25","298","14.61","14.48","0.71","11.96","102.8","47.42","32.59","29.78","51.88","29.5","49.86"
"Marty Reasoner","10-11","FLA","C","82","1105.57","14","14","28","25","1.52","1.36","31.72","1.72","994","1009","-15","49.63","-0.93","38","34","4","52.78","8.04","38.96","37.7","1.26","50.82","-0.96","6","13","7","206","11.18","10.45","0.57","13.21","101.04","41.51","28.26","29.71","50.46","29.04","50.04"
"Mason Raymond","10-11","VAN","L","70","891.52","10","19","29","18","1.95","1.21","47","3.16","1001","742","259","57.43","7.01","36","33","3","52.17","-5.06","39.88","33.2","6.68","54.57","5.31","3","14","11","278","18.71","11.45","0.77","6.1","98.61","55.86","27.4","30.4","52.22","29.25","49.53"
"Mathieu Darche","10-11","MTL","L","59","578.78","10","9","19","18","1.97","1.87","27.8","2.88","611","504","107","54.8","2.25","26","17","9","60.47","17.7","20.88","17.73","3.15","54.08","2.31","4","7","3","133","13.79","6.72","0.7","13.33","101.61","53.82","21.28","28.77","50.87","28.61","49.67"
"Mathieu Perreault","10-11","WSH","C","34","336.33","6","5","11","9","1.96","1.61","12.21","2.18","335","280","55","54.47","4.47","13","15","-2","46.43","-4.85","12.03","11.11","0.92","51.99","0.9","5","3","-2","59","10.53","2.55","0.45","20.69","98.39","54.97","21.1","29.13","50.66","28.59","49.58"
"Mathieu Roy","10-11","T.B","D","4","17.92","--","--","--","--","--","--","-0.08","-0.27","20","18","2","52.63","5.08","--","2","-2","--","-50","0.74","0.73","0.01","50.34","-2.01","1","1","--","2","6.7","0.03","0.1","--","66.67","62.5","10.41","26.51","49.9","29.16","49.71"
"Mats Zuccarello","10-11","NYR","C","42","459.78","4","8","12","8","1.57","1.04","20.55","2.68","471","351","120","57.3","8.11","19","15","4","55.88","3.67","23.66","13.84","9.82","63.09","8.1","--","5","5","95","12.4","5.87","0.77","6.9","99.07","67.4","23.28","29.76","48.26","28.64","49.91"
"Matt Bartkowski","10-11","BOS","D","6","51.95","--","--","--","--","--","--","-0.55","-0.64","47","57","-10","45.19","-8.6","1","2","-1","33.33","-13.73","1.2","2.36","-1.16","33.71","-17.67","2","1","-1","8","9.24","0.08","0.09","--","99.44","57.69","18.9","27.43","49.52","28.02","50.76"
"Matt Beleskey","10-11","ANA","L","35","421.27","3","6","9","6","1.28","0.85","0.28","0.04","331","484","-153","40.61","-3.76","15","26","-11","36.59","-13.41","13.28","21.79","-8.51","37.87","-6.85","14","5","-9","88","12.53","3.79","0.54","5.56","98.8","53.16","25.81","30.34","45.44","29.24","50.58"
"Matt Bradley","10-11","WSH","R","61","622.9","4","7","11","5","1.06","0.48","9.4","0.91","505","539","-34","48.37","-3.87","20","22","-2","47.62","-6.5","19.93","19.87","0.06","50.08","-3.03","19","15","-4","102","9.83","5.04","0.49","7.02","98.86","50.42","21.69","27.57","50.39","28.55","49.83"
"Matt Calvert","10-11","CBJ","L","42","412.7","8","8","16","13","2.33","1.89","20.07","2.92","397","322","75","55.22","4.5","21","17","4","55.26","13.11","15.64","13.97","1.67","52.82","3.07","2","10","8","66","9.6","3.84","0.56","20","100.57","62.86","21.02","28.18","50.94","28.26","50.22"
"Matt Campanale","10-11","NYI","D","1","8.35","--","--","--","--","--","--","-0.55","-3.95","5","13","-8","27.78","-20.71","--","--","--","--","--","0.17","0.58","-0.41","22.67","-20.38","1","--","-1","--","--","--","--","--","100","50","18.34","27.51","45.33","28.62","49.65"
"Matt Carkner","10-11","OTT","D","50","636.67","1","3","4","3","0.38","0.28","8.2","0.77","569","514","55","52.54","3.54","23","22","1","51.11","13.15","27.74","20.27","7.47","57.78","11.76","34","18","-16","69","6.5","1.38","0.13","2.63","99.41","49.85","27.24","27.15","49.7","28.08","49.42"
"Matt Carle","10-11","PHI","D","82","1429.57","1","32","33","18","1.39","0.76","41.55","1.74","1474","1428","46","50.79","2.65","82","51","31","61.65","11.65","66.02","55.37","10.65","54.39","5.66","8","8","--","206","8.65","4.4","0.18","1.06","102.81","47.76","37.86","28.23","49.18","29.14","49.97"
"Matt Cooke","10-11","PIT","L","67","789.47","6","13","19","11","1.44","0.84","20.4","1.55","743","682","61","52.14","-1.22","33","25","8","56.9","2.68","29.53","26.87","2.66","52.36","0.1","36","18","-18","136","10.34","6.65","0.51","8.33","101.52","50.68","26.1","30.28","53.74","29.36","49.84"
"Matt Cullen","10-11","MIN","C","78","941.18","3","11","14","8","0.89","0.51","5.24","0.33","757","973","-216","43.76","-2.26","31","38","-7","44.93","-1.5","29.68","37.67","-7.99","44.07","-1.54","10","9","-1","165","10.52","6.8","0.43","3.45","100.57","40.5","25.8","29.52","45.76","29.05","50.05"
"Matt D'agostini","10-11","STL","R","82","1047.05","14","17","31","25","1.78","1.43","36.93","2.12","974","913","61","51.62","-0.88","51","44","7","53.68","4.57","39.53","36.32","3.21","52.12","1.12","17","17","--","236","13.52","10.61","0.61","10.77","101.04","50.18","26.91","30.41","51.85","29.24","50.09"
"Matt Duchene","10-11","COL","C","80","1191.07","20","25","45","35","2.27","1.76","39.23","1.98","1054","1182","-128","47.14","-0.17","60","56","4","51.72","9.16","48.29","46.56","1.73","50.91","1.91","12","15","3","258","13","14.26","0.72","13.33","101.41","53.91","31.79","30.08","47.13","29.57","49.66"
"Matt Ellis","10-11","BUF","L","14","136.03","--","--","--","--","--","--","0.99","0.44","110","115","-5","48.89","1.1","--","4","-4","--","-58","3.64","4.24","-0.6","46.19","-2.93","--","--","--","39","17.2","1.65","0.73","--","92.31","56.63","19.62","28.32","49.29","28.03","49.98"
"Matt Frattin","10-11","TOR","R","1","13.42","--","--","--","--","--","--","0.92","4.11","22","11","11","66.67","27.6","--","--","--","--","--","0.89","0.5","0.39","64.03","31.54","--","--","--","8","35.77","0.46","2.06","--","100","69.23","29.25","30.58","45.97","28.52","49.76"
"Matt Gilroy","10-11","NYR","D","58","705.92","3","6","9","5","0.76","0.42","14.25","1.21","649","624","25","50.98","1.54","28","22","6","56","4.34","31.18","27.12","4.06","53.48","-0.07","5","2","-3","107","9.09","3.42","0.29","5.77","100.9","61.58","26.15","26.93","48.82","27.91","49.31"
"Matt Greene","10-11","L.A","D","71","999.22","2","9","11","8","0.66","0.48","16.25","0.98","897","818","79","52.3","1.07","33","29","4","53.23","3.23","33.51","29.55","3.96","53.14","0.99","24","7","-17","109","6.55","1.8","0.11","4.35","100.33","48.73","29.98","26.9","50.62","28.53","49.48"
"Matt Halischuk","10-11","NSH","R","27","266.15","4","8","12","7","2.71","1.58","8.21","1.85","194","252","-58","43.5","-5.33","14","9","5","60.87","8.31","10.03","10.81","-0.78","48.13","-5.12","1","2","1","52","11.72","3.73","0.84","15.38","106.1","58.46","20.39","27.56","48.59","28.02","50.3"
"Matt Hendricks","10-11","WSH","C","77","748.18","8","13","21","14","1.68","1.12","20.84","1.67","674","671","3","50.11","-1.48","25","32","-7","43.86","-10.37","26.91","25.83","1.08","51.02","-0.84","32","25","-7","170","13.63","7.82","0.63","8.08","97.68","51.78","20.84","27.9","49.78","28.55","49.77"
"Matthew Corrente","10-11","N.J","D","22","287.8","--","6","6","3","1.25","0.63","4.55","0.95","242","243","-1","49.9","-4.66","12","16","-4","42.86","8.31","10.4","11.27","-0.87","47.99","-4.73","12","7","-5","38","7.92","0.65","0.14","--","98.63","53.49","27.95","27.52","51.93","28.45","49.98"
"Matthew Lombardi","10-11","NSH","C","2","22.47","--","--","--","--","--","--","-0.62","-1.66","12","28","-16","30","-30.32","--","1","-1","--","-80","0.59","0.79","-0.2","42.75","-31.72","--","--","--","5","13.35","0.44","1.17","--","93.75","43.75","24.54","29.23","49.25","28.61","48.06"
"Matt Hunwick","10-11","BOS/ COL","D","73","1042.52","1","7","8","5","0.46","0.29","4.78","0.28","892","1039","-147","46.19","-1.4","32","41","-9","43.84","-3.22","35.08","41.54","-6.46","45.78","-2.37","6","5","-1","153","8.81","3.33","0.19","1.27","99.59","50","30.26","27.74","48.48","28.65","49.72"
"Mattias Ohlund","10-11","T.B","D","72","1083.1","--","3","3","--","0.17","--","-1.3","-0.07","893","1020","-127","46.68","-6.98","41","48","-7","46.07","-8.17","38.89","35.9","2.99","52","-4.74","24","6","-18","94","5.21","1.18","0.07","--","98.78","40.2","32.66","27.74","52.53","29.42","50.12"
"Mattias Ritola","10-11","T.B","C","31","269.67","4","4","8","7","1.78","1.56","10","2.22","249","218","31","53.32","0.63","9","12","-3","42.86","-6.61","9.86","7.73","2.13","56.05","3.11","4","5","1","61","13.57","3.33","0.74","10.53","96.34","45.83","18.93","28.11","51.01","28.02","49.38"
"Mattias Tedenby","10-11","N.J","L","58","599.3","5","10","15","12","1.5","1.2","20.7","2.07","513","454","59","53.05","1.02","22","17","5","56.41","14.63","23.47","18.55","4.92","55.85","5","5","15","10","104","10.41","6.69","0.67","7.35","100.97","55.67","21.17","29.61","52.04","28.62","49.56"
"Matt Kassian","10-11","MIN","L","4","21.72","--","--","--","--","--","--","-0.68","-1.88","12","24","-12","33.33","-13.93","--","1","-1","--","-40","0.49","0.49","--","50","6.3","3","2","-1","2","5.52","0.05","0.14","--","91.67","70","11.41","25.6","42.45","26.04","51.03"
"Matt Lashoff","10-11","TOR","D","11","125.95","--","--","--","--","--","--","-0.45","-0.21","103","139","-36","42.56","-1.63","5","1","4","83.33","26.67","4.73","5.31","-0.58","47.11","0.23","3","2","-1","11","5.24","0.14","0.07","--","106.6","43.1","24.41","27.14","46.91","27.97","49.81"
"Matt Martin","10-11","NYI","L","68","669.42","4","8","12","7","1.08","0.63","-1.83","-0.16","506","752","-246","40.22","-7.99","18","34","-16","34.62","-10.8","18.68","36.25","-17.57","34.01","-13.72","31","23","-8","122","10.93","5.49","0.49","7.41","98.54","45.14","21.23","27.96","45.44","28.28","49.91"
"Matt Moulson","10-11","NYI","L","82","1156.58","19","13","32","24","1.66","1.25","32.22","1.67","1144","1211","-67","48.58","3.6","46","54","-8","46","2.81","52.64","51.76","0.88","50.42","8.17","11","16","5","276","14.32","15.74","0.82","12.1","98.82","53.08","30.54","31.56","44.7","29.73","50.15"
