"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Kyle Turris","13-14","OTT","C","82","1112.37","16","22","38","33","2.05","1.78","50.81","2.74","1200","1071","129","52.84","0.67","62","38","24","62","19.27","46.25","48.97","-2.72","48.57","0.78","12","19","7","285","15.37","11.28","0.61","9.94","103.79","47.46","29.28","31","53.24","29.45","49.87"
"Ladislav Smid","13-14","EDM/ CGY","D","73","1132.25","2","4","6","4","0.32","0.21","-7.45","-0.39","799","1125","-326","41.53","-7.17","29","44","-15","39.73","-4.94","32.08","41.67","-9.59","43.5","-4.61","23","7","-16","77","4.08","1.09","0.06","5.26","98.92","44.82","32.08","27.76","47.34","28.84","49.92"
"Lance Bouma","13-14","CGY","L","78","796.98","4","10","14","10","1.05","0.75","7.02","0.53","643","837","-194","43.45","-3.67","26","30","-4","46.43","1.7","24.28","32.05","-7.77","43.1","-4.36","16","17","1","136","10.24","7.06","0.53","5.26","99.78","39.14","21.01","29.43","46.98","28.63","50.37"
"Landon Ferraro","13-14","DET","C","4","30.62","--","--","--","--","--","--","-0.5","-0.98","14","29","-15","32.56","-16.49","--","--","--","--","--","0.38","1.03","-0.65","26.95","-19.3","--","--","--","2","3.92","0.05","0.1","--","100","50","16.49","26.86","52.18","28.55","47.76"
"Lane Macdermid","13-14","DAL/ CGY","L","7","38.92","--","2","2","1","3.08","1.54","1.77","2.73","33","30","3","52.38","0.02","2","1","1","66.67","16.67","1.05","0.8","0.25","56.76","0.59","3","3","--","2","3.08","0.12","0.18","--","103.43","39.13","11.45","28.53","49.87","27.26","45.47"
"Lars Eller","13-14","MTL","C","77","982.48","7","12","19","14","1.16","0.85","18.08","1.1","904","971","-67","48.21","1.82","26","44","-18","37.14","-15.8","38.84","35.79","3.05","52.04","5.12","24","21","-3","208","12.7","10.65","0.65","6.03","96.7","43.81","27.35","29.36","46.15","28.89","49.8"
"Lauri Korpikoski","13-14","ARI","L","64","808.43","7","12","19","13","1.41","0.96","14.15","1.05","696","807","-111","46.31","-5.43","22","24","-2","47.83","-2.82","24.16","31.79","-7.63","43.18","-5.57","7","5","-2","173","12.84","8.26","0.61","8.14","100.38","50.61","26.74","30.57","51.24","29.53","50.2"
"Lee Stempniak","13-14","CGY/ PIT","R","73","1057.82","9","14","23","20","1.3","1.13","19.51","1.11","889","986","-97","47.41","1.69","35","56","-21","38.46","-6.76","34.49","39.38","-4.89","46.69","2.04","9","8","-1","231","13.1","12.71","0.72","6.34","96.76","46.36","30.15","31.55","47.99","29.56","50.36"
"Linden Vey","13-14","L.A","R","18","170.72","--","3","3","2","1.05","0.7","2.96","1.04","141","137","4","50.72","-4.62","4","4","--","50","-18.42","4.45","5.91","-1.46","42.95","-9.35","--","3","3","16","5.62","0.66","0.23","--","99.56","57.35","20.77","27.84","55.17","28.4","48.7"
"Linus Omark","13-14","EDM/ BUF","L","14","145.43","--","--","--","--","--","--","0.02","0.01","129","139","-10","48.13","2.19","2","8","-6","20","-11.03","4.42","4.23","0.19","51.1","3.91","1","5","4","22","9.08","0.55","0.23","--","90.78","33.85","22.2","29.42","43.13","28.74","48.81"
"Logan Couture","13-14","S.J","C","65","850.97","13","17","30","24","2.12","1.69","43.19","3.05","932","800","132","53.81","0.14","44","28","16","61.11","8.3","45.18","29.41","15.77","60.57","3.1","7","8","1","241","16.99","14","0.99","9.03","101.52","46.39","27.47","30.48","52.4","30.06","50.12"
"Loui Eriksson","13-14","BOS","L","61","763.3","8","14","22","14","1.73","1.1","36.25","2.85","783","554","229","58.56","4.83","35","20","15","63.64","-0.06","28.64","22.72","5.92","55.76","0.44","2","8","6","139","10.93","7.34","0.58","9.09","102.32","60.61","25.82","29.68","53.23","28.99","49.54"
"Louis Leblanc","13-14","MTL","C","8","77.12","--","--","--","--","--","--","0.42","0.33","59","70","-11","45.74","-1.96","2","1","1","66.67","41.67","1.91","1.83","0.08","51.07","7.71","1","1","--","14","10.89","0.28","0.22","--","103.59","50","20.95","29.13","46.48","28.5","49.84"
"Lubomir Visnovsky","13-14","NYI","D","24","360.32","--","2","2","--","0.33","--","5.85","0.97","362","310","52","53.87","8.04","15","13","2","53.57","17.75","18.4","13.99","4.41","56.81","13.31","3","1","-2","40","6.66","0.66","0.11","--","99.57","53.27","32.64","27.67","49.32","29.12","49"
"Luca Sbisa","13-14","ANA","D","30","449.45","1","4","5","2","0.67","0.27","3.7","0.49","385","406","-21","48.67","-1.11","15","17","-2","46.88","-9.38","15.63","16.14","-0.51","49.2","-1.42","15","6","-9","73","9.75","1.13","0.15","3.85","100.44","52.4","31.92","27.07","49.53","28.67","49.29"
"Lucas Lessio","13-14","ARI","L","3","34.58","--","--","--","--","--","--","-0.15","-0.26","30","36","-6","45.45","-5.06","--","2","-2","--","-57.14","0.98","2.33","-1.35","29.61","-17.82","1","2","1","7","12.15","0.21","0.36","--","92.31","52.63","24.15","29.59","51.1","28.34","52.16"
"Luke Adam","13-14","BUF","C","12","145.35","1","--","1","1","0.41","0.41","1.82","0.75","116","117","-1","49.79","5.72","3","3","--","50","27.27","3.25","4.38","-1.13","42.6","2.32","1","1","--","33","13.62","1.26","0.52","6.67","101.12","56.18","25.7","29.51","43.27","28.45","50.11"
"Luke Gazdic","13-14","EDM","L","67","384.67","2","2","4","3","0.62","0.47","-3.9","-0.61","249","421","-172","37.16","-7.96","6","13","-7","31.58","-11.77","8.17","17.24","-9.07","32.15","-12.86","27","25","-2","50","7.8","1.76","0.27","6.9","99.18","52.5","12.21","26.81","44.58","27.27","49.28"
"Luke Glendening","13-14","DET","C","56","601.12","1","6","7","7","0.7","0.7","4.89","0.49","442","515","-73","46.19","-6.79","13","21","-8","38.24","-13.86","17.19","21.68","-4.49","44.22","-7.21","7","10","3","66","6.59","3.1","0.31","2.27","97.97","50.73","22.96","28.72","51.76","28.92","49.39"
"Luke Schenn","13-14","PHI","D","79","1107.92","4","7","11","9","0.6","0.49","11.72","0.63","1029","1128","-99","47.71","-3.24","47","48","-1","49.47","0.49","38.31","42.22","-3.91","47.57","-3.04","15","10","-5","176","9.53","2.71","0.15","5.48","101.14","54.77","30.7","27.84","49.63","28.41","49.5"
"Magnus Paajarvi","13-14","STL","L","55","543.75","6","5","11","9","1.21","0.99","15.7","1.73","485","428","57","53.12","0.93","15","22","-7","40.54","-16.51","18.1","16.35","1.75","52.54","-1.8","3","8","5","103","11.37","5.31","0.59","10.17","95.79","51.82","21.16","28.68","51.72","28.47","49.45"
"Manny Malhotra","13-14","CAR","C","69","662.7","5","2","7","6","0.63","0.54","1.11","0.1","486","683","-197","41.57","-10.47","19","24","-5","44.19","-4.09","18.53","29.76","-11.23","38.37","-11.81","6","5","-1","78","7.06","4.18","0.38","10.87","99.99","20.86","19.8","28.04","50.26","28.43","49.66"
"Marc-andre Cliche","13-14","COL","R","76","596.3","1","4","5","3","0.5","0.3","-1.99","-0.2","388","557","-169","41.06","-7.01","8","19","-11","29.63","-25.88","12.41","23.58","-11.17","34.48","-14.16","7","3","-4","87","8.75","3.38","0.34","1.82","97.15","52.58","16.29","26.15","45.63","27.44","49.76"
"Marc-edouard Vlasic","13-14","S.J","D","81","1350.88","4","14","18","12","0.8","0.53","50.2","2.23","1501","1074","427","58.29","6.98","60","39","21","60.61","11.12","64.84","37.12","27.72","63.59","9.45","7","7","--","284","12.61","5.01","0.22","3.57","100.48","49.47","34.75","27.81","51.22","29.45","49.77"
"Marcel Goc","13-14","FLA/ PIT","C","74","925.5","9","11","20","11","1.3","0.71","22.82","1.48","805","777","28","50.88","0.19","31","36","-5","46.27","-0.65","27.61","31.51","-3.9","46.7","-3.75","7","9","2","185","11.99","6.08","0.39","9.78","99.23","41.1","26.61","29.31","49.46","29.25","49.8"
"Marc Methot","13-14","OTT","D","75","1302.37","4","10","14","9","0.64","0.41","25.05","1.15","1332","1225","107","52.09","0.21","55","59","-4","48.25","-2.03","48.28","51.35","-3.07","48.46","1.27","10","4","-6","176","8.11","3.21","0.15","4.08","99.13","52.39","37.59","28.84","52.58","29.12","49.68"
"Marco Scandella","13-14","MIN","D","76","1192.78","3","14","17","8","0.86","0.4","20.95","1.05","997","1017","-20","49.5","1.6","43","30","13","58.9","10.42","37.89","34.97","2.92","52","3.26","7","7","--","171","8.6","2.91","0.15","4.29","102.03","43.01","32.73","27.76","48.58","28.79","50.24"
"Marc Staal","13-14","NYR","D","72","1237.53","2","8","10","6","0.48","0.29","24.31","1.18","1203","1015","188","54.24","3.09","41","43","-2","48.81","-6.96","49.78","46.53","3.25","51.69","-0.34","9","5","-4","191","9.26","3.39","0.16","2.44","98.56","47.66","36.08","27.81","51.69","29.25","50.11"
"Marcus Foligno","13-14","BUF","L","74","920.18","6","11","17","12","1.11","0.78","3.96","0.26","693","928","-235","42.75","-0.81","23","38","-15","37.7","0.35","25.95","38.04","-12.09","40.55","-2.65","18","15","-3","109","7.11","5.26","0.34","8.57","98.61","43.2","26.14","29.5","43.58","29.16","50.25"
"Marcus Johansson","13-14","WSH","C","80","1067.38","2","19","21","18","1.18","1.01","15.99","0.9","955","1020","-65","48.35","0.7","35","50","-15","41.18","-8.05","37.03","44.43","-7.4","45.46","-3.69","2","10","8","122","6.86","6.62","0.37","2.78","98.3","52.13","28.19","30.9","47.66","29.58","50.07"
"Marcus Kruger","13-14","CHI","C","81","874.52","8","16","24","19","1.65","1.3","27.96","1.92","739","692","47","51.64","-4.76","30","29","1","50.85","-5.64","27.93","23.94","3.99","53.85","-2.19","13","10","-3","134","9.19","6.09","0.42","9.41","98.88","20.63","22.25","28.09","51.89","28.92","49.97"
"Marek Zidlicky","13-14","N.J","D","81","1402.72","2","17","19","11","0.81","0.47","25.7","1.1","1142","1005","137","53.19","-1.99","44","46","-2","48.89","2.59","49.53","42.32","7.21","53.92","-2.37","26","8","-18","159","6.8","4.02","0.17","2.5","99.37","58.51","36.19","27.63","54.75","28.98","49.58"
"Marian Gaborik","13-14","CBJ/ L.A","R","41","543.77","9","13","22","16","2.43","1.77","27.8","3.07","542","455","87","54.36","0.72","30","17","13","63.83","13.83","23.87","16.94","6.93","58.49","1.47","4","6","2","128","14.12","6.83","0.75","11.54","103.06","52.76","27.75","30.73","53.68","29.77","49.11"
"Marian Hossa","13-14","CHI","R","72","999.1","17","18","35","28","2.1","1.68","54.52","3.27","1064","785","279","57.54","3.42","50","35","15","58.82","5.13","44.17","34.39","9.78","56.22","1.41","8","7","-1","303","18.2","14.47","0.87","9.71","100.67","61.99","28.58","31.62","53.71","30.01","50.31"
"Mark Arcobello","13-14","EDM","R","41","490.08","3","11","14","10","1.71","1.22","13.63","1.67","446","478","-32","48.27","3.93","17","20","-3","45.95","9.44","18.04","20.03","-1.99","47.39","1.88","2","9","7","113","13.83","4.18","0.51","5.17","100.02","46.93","25.81","29.6","44.07","28.78","49.9"
"Mark Barberio","13-14","T.B","D","49","653.7","4","5","9","4","0.83","0.37","14.53","1.33","633","563","70","52.93","2.36","31","20","11","60.78","5.83","25.22","21.35","3.87","54.16","4.59","11","--","-11","107","9.82","2.29","0.21","8.51","102.18","53.15","27.79","27.63","50.44","28.61","49.33"
"Mark Borowiecki","13-14","OTT","D","13","142.02","1","--","1","1","0.42","0.42","0.4","0.17","118","128","-10","47.97","-2.2","3","6","-3","33.33","-12.61","3.63","4.34","-0.71","45.55","-0.81","11","9","-2","15","6.34","0.16","0.07","16.67","96.24","41.25","23.84","27.6","52.05","28.72","49.88"
"Mark Cundari","13-14","CGY","D","4","42.38","--","--","--","--","--","--","-0.15","-0.21","41","45","-4","47.67","5.89","--","4","-4","--","-45.45","1.04","1.5","-0.46","40.94","1.9","--","--","--","10","14.16","0.26","0.37","--","78.95","73.91","20.73","21.97","42.92","25.59","52.06"
"Mark Fayne","13-14","N.J","D","72","1136","3","6","9","6","0.48","0.32","21.48","1.13","934","755","179","55.3","1.57","37","45","-8","45.12","-3.45","39.94","28.45","11.49","58.4","3.86","14","4","-10","178","9.4","2.69","0.14","3.7","96.56","47.62","32.78","28.45","53.98","29.26","49.87"
"Mark Fistric","13-14","ANA","D","34","454.72","--","3","3","1","0.4","0.13","3.27","0.43","387","415","-28","48.25","0.35","20","14","6","58.82","6.08","17.68","16.83","0.85","51.23","3.65","11","3","-8","44","5.81","0.76","0.1","--","102.5","50.32","28.93","26.89","49.53","28.29","50.34"
"Mark Fraser","13-14","TOR/ EDM","D","42","550.42","1","1","2","2","0.22","0.22","-5.72","-0.62","454","610","-156","42.67","-1.48","14","29","-15","32.56","-11.89","18.04","24.91","-6.87","42","-0.61","22","11","-11","37","4.03","0.69","0.08","9.09","96.42","42.04","27.87","27.42","43.35","28.44","49.97"
"Mark Giordano","13-14","CGY","D","64","1141.02","7","14","21","14","1.1","0.74","32.85","1.73","1041","908","133","53.41","10.35","47","40","7","54.02","13.88","40.79","38.71","2.08","51.31","7.33","17","11","-6","260","13.67","4.6","0.24","6.14","99.68","42.86","36.7","29.36","44.6","29.76","50.61"
"Mark Letestu","13-14","CBJ","C","82","878.2","6","11","17","15","1.16","1.02","16.45","1.12","699","724","-25","49.12","-0.99","26","30","-4","46.43","-7.08","25.48","26.47","-0.99","49.05","-2.69","9","4","-5","136","9.29","6.06","0.41","7.59","99.57","48.9","22.88","28.35","49.07","28.35","49.58"
"Mark Pysyk","13-14","BUF","D","44","675.18","--","2","2","--","0.18","--","-0.8","-0.07","531","626","-95","45.89","2.73","18","28","-10","39.13","2.87","20.56","26.66","-6.1","43.54","2.09","7","4","-3","85","7.55","1.32","0.12","--","98.38","41.9","31.88","28.17","43.61","29.05","49.94"
"Mark Scheifele","13-14","WPG","C","63","861.33","10","14","24","16","1.67","1.11","22.34","1.56","786","845","-59","48.19","-1.87","38","35","3","52.05","5.86","33.55","35.05","-1.5","48.91","-1.56","4","16","12","141","9.82","8.45","0.59","12.35","101.03","52.38","28.98","30.45","50.6","28.93","49.82"
"Mark Stone","13-14","OTT","R","19","240.05","3","4","7","6","1.75","1.5","11.81","2.95","273","198","75","57.96","6.1","10","6","4","62.5","10.65","11.68","9.47","2.21","55.22","8.26","1","1","--","59","14.75","4.04","1.01","10","101.78","46.67","25.66","30.78","51.88","28.7","49.31"
"Mark Streit","13-14","PHI","D","82","1335.87","4","17","21","14","0.94","0.63","23.95","1.08","1275","1266","9","50.18","0.32","53","47","6","53","6.09","50.32","49.94","0.38","50.19","0.93","16","11","-5","146","6.56","2.98","0.13","6.25","101.34","51.89","35.69","28.3","48.53","28.82","49.72"
"Mark Stuart","13-14","WPG","D","69","1049.57","2","8","10","5","0.57","0.29","10.7","0.61","990","1087","-97","47.66","-2.47","43","37","6","53.75","8.24","41.26","41.74","-0.48","49.71","-0.55","34","19","-15","141","8.06","2.41","0.14","3.03","101.45","46.76","32.31","28.52","50.94","29.15","49.89"
"Markus Granlund","13-14","CGY","C","7","68.87","1","1","2","2","1.74","1.74","1.57","1.37","44","56","-12","44","-4.97","3","2","1","60","21.11","1.99","1.7","0.29","53.93","9.29","--","--","--","10","8.71","0.77","0.67","14.29","108.1","53.33","20.46","29.67","46.98","28.45","49.72"
"Mark Van Guilder","13-14","NSH","C","1","7.7","--","--","--","--","--","--","--","--","4","4","--","50","-16.67","--","--","--","--","--","0.13","0.1","0.03","56.52","-19.12","--","--","--","--","--","--","--","--","100","66.67","14.51","28.18","48.34","27.97","47.25"
"Martin Erat","13-14","WSH/ ARI","R","70","837.55","2","19","21","14","1.5","1","18.02","1.29","718","716","2","50.07","1.74","30","26","4","53.57","7.42","27.46","26.87","0.59","50.54","3.92","12","9","-3","93","6.66","4.88","0.35","4.65","101.53","49.68","25.46","29.87","48.2","29.14","49.91"
"Martin Hanzal","13-14","ARI","C","65","885.08","10","14","24","19","1.63","1.29","26.59","1.8","829","828","1","50.03","-0.97","30","34","-4","46.88","-4.39","31.12","34.3","-3.18","47.57","0.01","24","22","-2","175","11.86","8.1","0.55","8.47","99.09","49.79","29.09","30.59","50.31","29.68","49.92"
"Martin Marincin","13-14","EDM","D","44","687.73","--","4","4","2","0.35","0.17","2.15","0.19","601","660","-59","47.66","7.18","20","23","-3","46.51","6.02","25.73","30.61","-4.88","45.67","5.71","7","3","-4","68","5.93","1.26","0.11","--","100.13","45.07","33.19","28.93","43.99","29.12","50.57"
"Martin St. Louis","13-14","T.B/ NYR","R","81","1244.38","17","23","40","31","1.93","1.49","44.9","2.16","1160","1141","19","50.41","-1.5","59","41","18","59","4.66","46.83","45.89","0.94","50.51","-1.11","2","12","10","258","12.44","13.48","0.65","11.56","102.82","56.12","32.28","29.78","51.3","29.9","50.13"
"Martin St Pierre","13-14","MTL","C","1","8.73","--","--","--","--","--","--","-0.24","-1.65","5","11","-6","31.25","-5.34","--","--","--","--","--","0.55","0.04","0.51","93.22","56.46","--","--","--","1","6.87","0.26","1.79","--","100","50","17.46","26.42","42.71","26.52","51"
"Marty Havlat","13-14","S.J","R","48","584.4","10","8","18","17","1.85","1.75","20.39","2.09","552","549","3","50.14","-3.8","28","17","11","62.22","16.83","25.63","22.1","3.53","53.7","-2.28","3","9","6","105","10.78","6.18","0.63","18.52","103.63","58.61","25.15","29.55","53.66","28.54","49.32"
"Mason Raymond","13-14","TOR","L","82","1107.05","11","17","28","23","1.52","1.25","17.72","0.96","981","1234","-253","44.29","1.96","42","47","-5","47.19","-0.56","36.67","49.77","-13.1","42.42","-0.77","8","10","2","243","13.17","9.38","0.51","7.86","101.12","43.94","28.26","29.36","42.05","28.81","49.93"
"Mathew Dumba","13-14","MIN","D","9","95.15","--","--","--","--","--","--","1","0.63","87","72","15","54.72","2.21","1","2","-1","33.33","-33.33","4.07","2.42","1.65","62.71","6.43","1","--","-1","14","8.83","0.14","0.09","--","97.37","64.44","23.79","25.26","48.3","28.6","50.17"
"Mathieu Perreault","13-14","ANA","C","69","758.03","13","19","32","24","2.53","1.9","32.63","2.58","729","692","37","51.3","1.86","40","26","14","60.61","3.67","32.57","30.07","2.5","52","0.73","13","10","-3","147","11.64","9.48","0.75","15.48","103.25","53.38","23.64","28.47","48.89","28.28","49.52"
"Mats Zuccarello","13-14","NYR","C","77","1014.4","14","22","36","33","2.13","1.95","47.3","2.8","953","812","141","53.99","2.37","43","32","11","57.33","6.22","43.82","36.65","7.17","54.46","3.95","12","28","16","200","11.83","13.35","0.79","11.76","101.22","58.76","27.69","29.84","51.17","28.9","49.73"
"Matt Bartkowski","13-14","BOS","D","64","1090.03","--","14","14","7","0.77","0.39","25.2","1.39","1061","930","131","53.29","-1.38","50","32","18","60.98","1.11","42.33","35.79","6.54","54.19","-0.71","10","3","-7","198","10.9","2.71","0.15","--","102.8","53.68","34.94","27.37","53","28.71","49.21"
"Matt Beleskey","13-14","ANA","L","55","573.38","8","10","18","14","1.88","1.46","20.06","2.1","538","562","-24","48.91","-0.26","26","17","9","60.47","2.13","21.67","22.25","-0.58","49.34","-1.83","17","12","-5","180","18.84","7.41","0.78","8.33","102.99","52.88","22.62","28.79","49.68","28.46","50.05"
"Matt Calvert","13-14","CBJ","L","56","694.02","5","12","17","12","1.47","1.04","19.87","1.72","639","592","47","51.91","2.2","28","26","2","51.85","-3.25","24.65","22.57","2.08","52.2","0.88","15","14","-1","121","10.46","6.16","0.53","7.58","100.33","47.43","26.45","29.98","49.7","29.15","50.05"
"Matt Carey","13-14","CHI","L","2","18.15","1","--","1","1","3.31","3.31","0.52","1.72","15","18","-3","45.45","-9.79","1","2","-1","33.33","-3.03","0.47","0.78","-0.31","37.6","-14.34","--","--","--","2","6.61","0.13","0.43","100","94.44","36.36","18.96","26.24","53.06","28.22","50.67"
"Matt Carkner","13-14","NYI","D","53","610.87","--","2","2","2","0.2","0.2","3.95","0.39","601","611","-10","49.59","-0.25","17","25","-8","40.48","-4.69","24.1","28.43","-4.33","45.88","-3.9","39","23","-16","87","8.55","1.38","0.14","--","97.1","54.64","24.24","26.27","48.91","28.14","49.78"
"Matt Carle","13-14","T.B","D","82","1399.65","1","14","15","6","0.64","0.26","16.65","0.71","1244","1357","-113","47.83","-5.05","57","47","10","54.81","1.09","50.02","50.72","-0.7","49.65","-1.89","11","5","-6","175","7.5","3.56","0.15","1.09","101.55","49.94","36.05","27.9","52.26","29.37","49.84"
"Matt Cooke","13-14","MIN","L","82","1029.47","9","14","23","18","1.34","1.05","17.79","1.04","750","913","-163","45.1","-4.7","32","27","5","54.24","2.13","26.16","32.39","-6.23","44.68","-7.43","15","16","1","168","9.79","7.44","0.43","9.38","102.77","34.4","26.24","29.98","47.97","29.06","50.21"
"Matt Cullen","13-14","NSH","C","77","939.37","9","20","29","21","1.85","1.34","30.31","1.94","873","859","14","50.4","2.88","46","41","5","52.87","7.8","38.96","33.33","5.63","53.89","2.85","12","10","-2","176","11.24","9.63","0.62","8.65","100.17","47.53","25.08","29.61","48.48","28.78","50.11"
"Matt D'agostini","13-14","PIT/ BUF","R","57","712.5","2","4","6","3","0.51","0.25","6.87","0.58","581","652","-71","47.12","3.51","11","26","-15","29.73","-9.66","18.24","25.11","-6.87","42.08","-2.61","9","12","3","157","13.22","5.42","0.46","2.27","95.98","46.59","26.46","29.28","43.37","28.83","50.04"
"Matt Donovan","13-14","NYI","D","52","759.55","1","6","7","2","0.55","0.16","14.2","1.12","782","670","112","53.86","4.75","28","39","-11","41.79","-9.75","33.01","36.06","-3.05","47.79","-1.91","10","2","-8","120","9.48","2.62","0.21","1.67","95.8","54.27","30.83","27.12","48.55","28.97","50.03"
"Matt Duchene","13-14","COL","C","71","1026.3","13","31","44","34","2.57","1.99","45.56","2.66","989","1017","-28","49.3","3.44","53","51","2","50.96","-3.31","45.2","42.57","2.63","51.5","8.42","3","21","18","289","16.9","16.4","0.96","7.93","100.26","49.3","30.18","31.14","46.1","29.86","50.25"
"Matt Dumba","13-14","MIN","D","4","40.88","--","--","--","--","--","--","-0.12","-0.18","38","37","1","50.67","3.42","--","3","-3","--","-72.73","1.27","2.62","-1.35","32.65","-16.99","--","--","--","7","10.27","0.08","0.12","--","87.5","55.56","20.36","26.81","48.2","27.98","50.18"
"Matt Ellis","13-14","BUF","L","50","396.03","4","1","5","5","0.76","0.76","2.79","0.42","281","378","-97","42.64","0.19","6","14","-8","30","-9.16","9.9","12.8","-2.9","43.61","0.47","2","--","-2","98","14.85","4.21","0.64","5.97","96.85","40.79","16.82","27.13","42.67","28.18","49.58"
"Matt Fraser","13-14","BOS","R","14","131.73","2","--","2","2","0.91","0.91","3.73","1.7","124","110","14","52.99","1.05","5","4","1","55.56","0.24","4.95","3.7","1.25","57.23","3.7","2","3","1","20","9.11","0.98","0.45","15.38","101.42","65.75","19.21","28.02","52.53","28.07","48.11"
"Matt Frattin","13-14","L.A/ CBJ","R","44","473.52","1","4","5","4","0.63","0.51","11.2","1.42","425","382","43","52.66","-5.81","11","15","-4","42.31","-8.21","15.98","15.38","0.6","50.96","-3.44","3","14","11","93","11.78","4.88","0.62","1.85","98.3","57.09","23.29","28.66","54.63","28.22","50.21"
"Matt Gilroy","13-14","FLA","D","16","227.8","1","1","2","2","0.53","0.53","3.15","0.83","193","205","-12","48.49","-1.61","8","9","-1","47.06","4.2","6.96","7.34","-0.38","48.67","0.71","1","1","--","35","9.22","0.95","0.25","4.55","99.51","55.83","29.43","26.8","50.5","28.51","50.06"
"Matt Greene","13-14","L.A","D","38","475.47","1","3","4","3","0.5","0.38","12.75","1.61","510","361","149","58.55","1.56","13","12","1","52","6.88","17.34","13.25","4.09","56.69","3.72","15","3","-12","78","9.84","1.31","0.17","3.12","98.65","56.82","26.87","26.42","54.83","28.41","49.82"
"Matt Halischuk","13-14","WPG","R","46","470.13","5","5","10","9","1.28","1.15","7","0.89","370","471","-101","44","-7.41","15","19","-4","44.12","-5.51","16.39","19.42","-3.03","45.77","-5.7","3","6","3","91","11.61","6.25","0.8","9.26","99.88","55.51","21.31","28.96","51.25","28.33","50.66"
"Matt Hendricks","13-14","NSH/ EDM","C","77","755.43","4","2","6","5","0.48","0.4","-1.49","-0.12","505","709","-204","41.6","-5.15","9","20","-11","31.03","-12.9","19.9","24.92","-5.02","44.4","-3.17","35","24","-11","138","10.96","5.71","0.45","4.88","97.37","27.8","20.59","27.92","46.36","28.2","50.11"
"Matthew Nieto","13-14","S.J","L","19","209.72","2","3","5","4","1.43","1.14","8.93","2.55","234","184","50","55.98","0.8","6","7","-1","46.15","-11.74","11.94","5.84","6.1","67.15","8.85","1","3","2","46","13.16","4.74","1.36","6.06","97.39","59.52","23.35","29.65","52.98","28.89","49.7"
"Matt Hunwick","13-14","COL","D","1","15.53","--","--","--","--","--","--","0.32","1.24","18","15","3","54.55","-2.35","1","1","--","50","50","1","0.47","0.53","68.03","21.81","--","--","--","3","11.59","0.01","0.04","--","93.41","62.5","32.11","28.1","46.74","27.71","49.7"
"Mattias Ekholm","13-14","NSH","D","62","913.95","1","7","8","4","0.53","0.26","10.05","0.66","757","753","4","50.13","1.22","34","41","-7","45.33","0.03","30.81","27.9","2.91","52.48","0.67","5","2","-3","111","7.29","1.78","0.12","1.85","97.3","50.29","30.12","26.7","48.14","28.55","49.93"
"Mattias Tedenby","13-14","N.J","L","15","148.5","1","--","1","1","0.4","0.4","-0.55","-0.22","98","109","-11","47.34","-8.1","2","10","-8","16.67","-43.86","2.93","3.71","-0.78","44.13","-16.1","4","2","-2","18","7.27","0.75","0.3","11.11","87.69","53.12","21.43","28.72","54.38","28.65","49.75"
"Matt Irwin","13-14","S.J","D","62","971.75","1","9","10","6","0.62","0.37","18.77","1.16","974","953","21","50.54","-4.21","36","32","4","52.94","-4.02","42.17","34.38","7.79","55.09","-3.83","8","3","-5","201","12.41","3.07","0.19","1.05","100.18","50.78","32.65","27.63","54","28.88","49.72"
"Matt Kassian","13-14","OTT","L","33","145.25","--","1","1","1","0.41","0.41","0.42","0.17","130","146","-16","47.1","-4.86","3","5","-2","37.5","-17.97","4.58","5.07","-0.49","47.46","-0.19","13","12","-1","18","7.44","0.89","0.37","--","98.3","64.44","9.4","27.33","52.81","26.28","48.42"
"Matt Lindblad","13-14","BOS","C","2","21.73","--","--","--","--","--","--","-0.64","-1.77","10","23","-13","30.3","-23.24","--","--","--","--","--","0.26","0.72","-0.46","26.53","-12.56","--","--","--","--","--","--","--","--","100","71.43","21.08","26.01","50.52","28.17","52.45"
"Matt Martin","13-14","NYI","L","79","848.28","8","6","14","13","0.99","0.92","11.3","0.8","679","837","-158","44.79","-6.06","24","31","-7","43.64","-2.61","31.41","38.07","-6.66","45.21","-4.51","25","26","1","174","12.31","9.99","0.71","7.21","98.46","45.21","22.54","28.25","49.52","28.07","49.89"
"Matt Moulson","13-14","NYI/ BUF/ MIN","L","75","1049.72","12","16","28","24","1.6","1.37","25.89","1.48","881","1010","-129","46.59","1.87","43","35","8","55.13","14.02","40.86","38.96","1.9","51.19","8.11","12","13","1","218","12.46","15.06","0.86","9.38","102.66","48.1","28.94","31.24","45.73","29.45","50.15"
"Matt Nieto","13-14","S.J","L","47","599.03","7","6","13","11","1.3","1.1","17.16","1.72","597","576","21","50.9","-3.9","19","23","-4","45.24","-7.3","24.5","21","3.5","53.85","-1.91","5","6","1","134","13.42","7.47","0.75","9.09","98.33","48.41","26.37","30.15","53.83","29.54","49.32"
