"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"BRIAN.BOYLE","F","20152016","T.B",76,778.98,0.62,0.23,0.23,1.08,7.63,10.78,13.63,0.6,8.08,5.71,5.56,2.39,8.24,5.62,0.92,0.92,1,1.16,0,0,272,245,27
"BRIAN.CAMPBELL","D","20152016","FLA",82,1449.88,0.17,0.29,0.37,0.83,3.1,4.35,5.96,0.12,5.33,3.81,2.67,2.73,0.87,5.96,1.45,0.79,0.46,0.29,0,0,0,0,0
"BRIAN.DUMOULIN","D","20152016","PIT",79,1340.37,0,0.36,0.36,0.72,4.3,5.86,8.77,0.2,0,0,3.45,2.55,3.31,8.73,1.48,1.25,0.31,0.36,0,0,1,0,1
"BRIAN.FLYNN","F","20152016","MTL",55,546.3,0.22,0.22,0.22,0.66,6.92,8.9,10.43,0.44,3.17,2.47,4.95,2.64,2.42,2.86,1.1,1.65,0.33,0.55,0,0,140,106,34
"BRIAN.GIONTA","F","20152016","BUF",79,1100.48,0.55,0.71,0.16,1.42,7.58,9.87,12.7,0.56,7.19,5.52,5.65,1.47,2.45,3.82,0.93,1.53,0.22,0.22,0,0,23,35,-12
"BRIAN.O'NEILL","F","20152016","N.J",22,208.13,0,0.29,0.29,0.58,3.75,4.9,6.63,0.33,0,0,6.82,2.59,9.51,8.36,0.86,1.15,0.86,0.58,0,0,2,3,-1
"BRIAN.STRAIT","D","20152016","NYI",52,715.83,0.08,0,0.34,0.42,3.6,5.78,9.22,0.15,2.33,1.45,2.67,4.78,8.3,6.79,1.51,0.67,0.84,0.34,0,0,0,0,0
"BROCK.MCGINN","F","20152016","CAR",21,218.72,0.82,0,0.27,1.1,6.86,8.78,9.6,0.6,12,9.38,6.81,1.1,7.41,6.04,1.1,1.1,0.82,0.82,0,0,0,1,-1
"BROCK.NELSON","F","20152016","NYI",81,1082.4,1.27,0.28,0.33,1.88,7.65,10.09,14.14,0.83,16.67,12.64,8.21,2.72,3.16,4.93,1.16,2.33,0.61,0.78,0,0,171,175,-4
"BRODY.SUTTER","F","20152016","CAR",8,71.5,0,0,0,0,5.87,7.55,7.55,0.4,0,0,5.33,0,17.62,6.71,0.84,0.84,0,0,0,0,9,4,5
"BROOKS.LAICH","F","20152016","TOR",21,234.73,0.26,0.77,0.26,1.28,8.18,9.46,12.78,0.56,3.12,2.7,5.89,2.3,10.99,6.65,1.02,3.83,0,0.51,0,0,44,54,-10
"BROOKS.LAICH","F","20152016","WSH",60,494.82,0.12,0.36,0.36,0.85,7.15,9.46,11.52,0.61,1.69,1.28,6.46,0.85,10.06,5.82,0.85,1.21,0.49,0.85,0,0,28,40,-12
"BROOKS.ORPIK","D","20152016","WSH",41,707.88,0.25,0.17,0.42,0.85,2.46,3.64,6.7,0.08,10.34,6.98,2.16,7.63,9.58,5.59,1.78,0.59,0.93,0,0,0,0,0,0
"BRYAN.BICKELL","F","20152016","CHI",25,239.17,0,0.25,0.25,0.5,5.27,8.03,11.04,0.53,0,0,6.66,2.51,14.55,12.79,1.76,1,0.25,0.75,0,0,2,0,2
"BRYAN.LITTLE","F","20152016","WPG",57,789.15,0.91,0.61,0.38,1.9,7.07,9.28,11.4,0.89,12.9,9.84,9.57,0.99,3.42,2.97,1.6,1.22,0.3,0.76,0,0,453,442,11
"BRYAN.RUST","F","20152016","PIT",41,482.22,0.5,0.5,0.12,1.12,8.21,11.32,13.31,0.77,6.06,4.4,6.8,2.49,7.59,9.83,1,1.12,0.62,1.24,0,0,1,2,-1
"BYRON.FROESE","F","20152016","TOR",56,538.98,0.22,0.33,0,0.56,5.79,8.68,11.02,0.58,3.85,2.56,6.71,1.34,5.12,7.79,0.78,1.67,0.67,0.56,0,0,224,235,-11
"CAL.CLUTTERBUCK","F","20152016","NYI",77,748.75,0.96,0.24,0.32,1.52,5.37,7.61,10.74,0.46,17.91,12.63,6.02,1.92,21.8,8.33,1.36,0.96,0.8,1.12,0,0,0,2,-2
"CALLE.JARNKROK","F","20152016","NSH",81,1059.43,0.62,0.28,0.4,1.3,5.66,7.59,9.4,0.53,11,8.21,7.04,0.79,1.98,5.32,0.85,1.47,0.4,0.57,0,0,273,286,-13
"CAL.O'REILLY","F","20152016","BUF",20,171.72,0.7,0.7,0.35,1.75,2.1,2.8,3.14,0.19,33.33,25,6.88,1.75,1.05,2.45,2.1,0.7,0.35,0.35,0,0,50,44,6
"CALVIN.DE HAAN","D","20152016","NYI",72,1287.38,0.09,0.33,0.19,0.61,4.24,6.06,9.09,0.12,2.2,1.54,1.9,7.04,5.08,5.27,2.47,0.61,0.47,0.28,0,0,0,1,-1
"CAM.ATKINSON","F","20152016","CBJ",81,1063.98,1.02,0.62,0.28,1.92,9.7,13.48,16.02,1.1,10.47,7.53,8.19,1.58,2.31,1.92,0.68,1.52,0.28,0.9,0,0,1,2,-1
"CAM.FOWLER","D","20152016","ANA",69,1183.93,0.1,0.25,0.2,0.56,3.19,4.51,7.04,0.14,3.17,2.25,3.04,4.61,1.88,5.42,1.27,0.66,0.46,0.15,0.05,0.05,0,0,0
"CARL.GUNNARSSON","D","20152016","STL",72,1086.7,0.11,0.11,0.17,0.39,2.71,4.09,6.29,0.11,4.08,2.7,2.58,5.25,3.42,6.35,1.1,0.61,0.55,0.44,0.06,0.06,0,0,0
"CARL.HAGELIN","F","20152016","ANA",43,568.73,0.42,0.21,0.63,1.27,8.02,11.6,14.24,0.77,5.26,3.64,6.65,1.37,4.11,6.01,1.79,1.37,0.63,0.32,0,0,1,4,-3
"CARL.HAGELIN","F","20152016","PIT",37,518.83,1.16,1.16,0.46,2.78,9.6,11.91,15.73,0.9,12.05,9.71,7.56,1.5,4.86,5.32,1.85,1.04,0.93,0.69,0,0,2,4,-2
"CARLO.COLAIACOVO","D","20152016","BUF",36,505.53,0.12,0.24,0.12,0.47,3.2,4.75,6.65,0.16,3.7,2.5,3.45,4.87,4.27,3.8,1.31,0.36,0.47,0.24,0,0,0,0,0
"CARL.SODERBERG","F","20152016","COL",82,1082.78,0.22,0.83,0.44,1.5,6.26,8.31,10.36,0.45,3.54,2.67,5.41,3.1,1.39,3.66,1.05,1.44,0.61,1.11,0,0,263,296,-33
"CASEY.CIZIKAS","F","20152016","NYI",80,823.38,0.51,0.58,0.66,1.75,5.03,7.51,9.69,0.65,10.14,6.8,8.64,2.77,10.93,6.05,1.53,3.21,0.8,0.87,0.07,0.07,382,367,15
"CASEY.NELSON","D","20152016","BUF",7,88.67,0,0,0.68,0.68,3.38,4.74,8.12,0.07,0,0,1.43,2.71,3.38,6.09,1.35,0.68,2.71,0,0,0,0,0,0
"CEDRIC.PAQUETTE","F","20152016","T.B",56,605.87,0.5,0.2,0.1,0.79,4.56,6.93,9.41,0.45,10.87,7.14,6.53,2.28,13.27,10.3,0.99,1.19,1.78,2.18,0.3,0.3,114,101,13
"CHANDLER.STEPHENSON","F","20152016","WSH",9,70.15,0,0,0,0,1.71,2.57,3.42,0.33,0,0,12.67,3.42,4.28,7.7,0.86,2.57,0.86,0,0,0,30,25,5
"CHARLIE.COYLE","F","20152016","MIN",82,1158.28,0.78,0.36,0.31,1.45,5.7,7.56,9.43,0.57,13.64,10.27,7.55,2.64,6.48,3.99,1.3,1.76,0.31,1.04,0,0,194,227,-33
"CHRIS.BIGRAS","D","20152016","COL",31,394.22,0,0,0.3,0.3,2.89,5.02,6.85,0.23,0,0,4.55,2.44,2.59,5.94,1.22,0.61,1.07,0.15,0,0,0,0,0
"CHRIS.BUTLER","D","20152016","STL",5,53.28,0,0,0,0,4.5,5.63,7.88,0.11,0,0,2,9.01,3.38,4.5,2.25,0,2.25,0,0,0,0,0,0
"CHRIS.HIGGINS","F","20152016","VAN",33,380.82,0.32,0.16,0,0.47,7.56,9.93,12.6,0.54,4.17,3.17,5.43,2.21,2.36,4.25,0.95,0.79,0.32,0.16,0,0,0,0,0
"CHRIS.KELLY","F","20152016","BOS",11,113.77,0.53,0,0,0.53,3.16,4.75,5.8,0.36,16.67,11.11,7.67,5.8,6.86,6.33,1.05,0.53,0,0,0,0,15,18,-3
"CHRIS.KREIDER","F","20152016","NYR",79,1050.37,0.86,0.74,0.23,1.83,7.2,10,13.14,0.7,11.9,8.57,7.03,1.89,9.71,5.2,1.71,1.31,0.91,0.8,0.11,0.11,5,1,4
"CHRIS.KUNITZ","F","20152016","PIT",80,1122.5,0.8,0.53,0.32,1.66,6.84,9.67,12.88,0.65,11.72,8.29,6.73,1.76,12.83,5.72,1.76,1.6,0.69,0.8,0.05,0.05,5,3,2
"CHRIS.NEIL","F","20152016","OTT",79,724.63,0.33,0.33,0.33,0.99,5.63,8.61,10.93,0.72,5.88,3.85,8.4,0.99,17.22,6.21,0.91,0.83,1.74,1.66,0.75,0.75,1,1,0
"CHRIS.PORTER","F","20152016","MIN",61,504.95,0.48,0.12,0.24,0.83,4.99,7.37,9.74,0.46,9.52,6.45,6.29,1.31,17.11,6.89,0.83,1.19,0.24,0.59,0,0,0,1,-1
"CHRIS.STEWART","F","20152016","ANA",56,542.05,0.66,0.55,0.33,1.55,7.19,10.29,12.51,0.66,9.23,6.45,6.42,1,7.97,5.53,1.88,1.33,1.55,1.11,0.55,0.66,2,6,-4
"CHRIS.TANEV","D","20152016","VAN",69,1187.92,0.05,0.25,0.3,0.61,1.67,2.58,4.14,0.07,3.03,1.96,2.8,6.41,0.81,7.73,1.57,0.56,0.25,0.4,0,0,0,0,0
"CHRIS.TERRY","F","20152016","CAR",68,714.83,0.67,0.17,0.08,0.92,6.13,8.56,11.5,0.55,10.96,7.84,6.4,1.76,6.8,6.63,1.68,1.76,0.67,0.76,0,0,1,7,-6
"CHRIS.THORBURN","F","20152016","WPG",82,761.65,0.39,0.32,0.16,0.87,5.2,7.01,8.67,0.52,7.58,5.62,7.45,2.13,10.79,5.99,1.18,0.71,1.34,0.79,0.55,0.55,64,49,15
"CHRISTIAN.EHRHOFF","D","20152016","CHI",8,124.18,0,0,0.48,0.48,7.25,11.6,14.98,0.29,0,0,2.46,3.38,2.42,7.73,0.97,0,0.48,0.48,0,0,0,0,0
"CHRISTIAN.EHRHOFF","D","20152016","L.A",40,518.08,0.23,0,0.12,0.35,5.56,8.34,12.04,0.21,4.17,2.78,2.47,3.01,3.71,6.14,1.74,0.58,1.62,0.93,0,0,0,0,0
"CHRISTIAN.FOLIN","D","20152016","MIN",26,325.92,0,0.37,0.37,0.74,2.58,3.31,5.71,0.05,0,0,1.44,4.79,6.63,7.92,1.66,0.74,0.37,0.18,0.18,0.18,0,0,0
"CHRIS.TIERNEY","F","20152016","S.J",79,895.13,0.2,0.6,0.2,1.01,5.56,7.44,8.58,0.53,3.61,2.7,7.14,1.94,1.47,4.56,2.35,1.74,0.6,1.07,0,0,296,352,-56
"CHRIS.VANDEVELDE","F","20152016","PHI",79,866.78,0.07,0.35,0.35,0.76,5.12,7.13,8.45,0.58,1.35,0.97,8.08,2.7,9.34,10.66,0.9,0.97,0.55,0.42,0.07,0.07,3,8,-5
"CHRIS.WAGNER","F","20152016","ANA",17,155.23,0,0.39,0.39,0.77,10.44,12.37,15.85,0.65,0,0,5.25,2.71,18.94,9.66,1.55,0.77,0.77,1.16,0.39,0.39,42,36,6
"CHRIS.WAGNER","F","20152016","COL",26,212.38,1.13,0,0,1.13,7.35,10.17,12.43,0.59,15.38,11.11,5.81,4.8,12.15,6.78,1.7,0.28,0.57,0,0.28,0.28,100,79,21
"CHRIS.WIDEMAN","D","20152016","OTT",64,838.53,0.36,0.21,0.21,0.79,5.65,7.08,11.66,0.21,6.33,5.05,3,4.87,3.94,6.65,1.93,0.36,1,0.29,0,0,0,0,0
"CLAUDE.GIROUX","F","20152016","PHI",78,1150.63,0.73,0.47,0.63,1.83,8.24,10.79,14.08,0.62,8.86,6.76,5.72,1.67,3.91,3.6,1.46,1.62,0.68,1.41,0.05,0.05,717,562,155
"CLAYTON.STONER","D","20152016","ANA",50,672.5,0,0.09,0.27,0.36,2.59,4.01,6.07,0.07,0,0,1.84,3.93,10.08,9.64,2.32,0.18,1.16,0.18,0.36,0.54,0,0,0
"CODY.BASS","F","20152016","NSH",17,125.52,0,0,0,0,5.26,6.69,7.65,0.32,0,0,4.71,3.35,11.95,6.69,0,0.48,0.48,1.91,1.43,0.96,12,9,3
"CODY.CECI","D","20152016","OTT",74,1182.7,0.46,0.36,0.3,1.12,5.23,7.1,10.35,0.21,8.74,6.43,2.99,5.38,3.04,5.43,1.67,0.66,0.46,0.15,0,0,0,0,0
"CODY.EAKIN","F","20152016","DAL",82,1069.45,0.45,0.56,0.34,1.35,5.78,7.91,10.15,0.56,7.77,5.67,7.13,2.08,5.33,4.43,2.02,1.96,0.79,0.62,0,0,476,501,-25
"CODY.FRANSON","D","20152016","BUF",59,807.08,0.22,0.07,0.37,0.67,4.61,6.24,9.37,0.16,4.84,3.57,2.52,3.57,4.31,2.9,1.86,0.74,0.52,0.15,0,0,0,0,0
"CODY.GOLOUBEF","D","20152016","CBJ",43,606.62,0.1,0.1,0.59,0.79,3.96,5.84,9.4,0.12,2.5,1.69,2.05,4.55,3.07,4.15,0.99,0.2,0.99,0.1,0,0,0,0,0
"CODY.HODGSON","F","20152016","NSH",39,409.85,0.29,0.44,0.15,0.88,8.78,12.88,16.84,0.7,3.33,2.27,5.41,0.88,3.66,3.07,1.02,1.02,0.29,0.88,0,0,45,52,-7
"CODY.MCLEOD","F","20152016","COL",82,769.07,0.55,0.16,0.23,0.94,5.46,6.87,7.88,0.53,10,7.95,7.69,1.95,17.87,5.23,0.16,0.47,1.72,1.17,0.86,0.86,1,0,1
"COLIN.GREENING","F","20152016","TOR",30,351.83,0.68,0.68,0.51,1.88,7.33,10.57,13.3,0.56,9.3,6.45,5.31,1.71,14.15,8.7,1.36,1.71,0.34,0.68,0.17,0.17,4,6,-2
"COLIN.MILLER","D","20152016","BOS",42,603.82,0.3,0.4,0.4,1.09,4.97,7.25,11.13,0.19,6,4.11,2.58,3.28,4.47,5.17,1.69,0.6,1.19,0.6,0.1,0.1,0,0,0
"COLIN.WILSON","F","20152016","NSH",64,815.17,0.22,0.66,0.52,1.4,6.62,9.35,11.63,0.61,3.33,2.36,6.48,1.77,4.05,5.3,1.62,1.77,0.22,0.59,0,0,11,16,-5
"COLTON.PARAYKO","D","20152016","STL",79,1301.48,0.28,0.55,0.32,1.15,6.09,8.85,13,0.23,4.55,3.12,2.65,4.93,4.43,6.68,0.78,1.43,0.41,0.51,0.05,0.05,0,0,0
"COLTON.SCEVIOUR","F","20152016","DAL",71,726.43,0.83,0.41,0.17,1.4,8.59,11.15,15.86,0.75,9.62,7.41,6.72,2.97,5.53,5.45,1.82,2.06,0.66,0.5,0.08,0.08,8,13,-5
"COLTON.SISSONS","F","20152016","NSH",34,297.08,0.81,0,0.2,1.01,4.85,6.66,8.48,0.5,16.67,12.12,7.52,3.64,6.87,4.04,0.81,1.01,0.2,0.4,0.4,0.4,127,100,27
"CONNOR.BRICKLEY","F","20152016","FLA",23,197.17,0.3,1.22,0,1.52,3.65,4.87,5.17,0.3,8.33,6.25,6.25,1.52,13.69,10.35,0.91,1.22,1.83,0.61,0,0,0,0,0
"CONNOR.BROWN","F","20152016","TOR",7,75.37,0,0,0,0,4.78,5.57,7.16,0.46,0,0,8.29,1.59,0.8,7.16,0,3.18,0,0.8,0,0,0,0,0
"CONNOR.CARRICK","D","20152016","TOR",16,246.77,0.49,0,0.24,0.73,4.13,7.29,11.67,0.25,11.76,6.67,3.43,3.89,7.05,7.05,4.13,1.22,1.22,0.24,0.24,0.24,0,0,0
"CONNOR.MCDAVID","F","20152016","EDM",45,645.13,1.21,0.84,0.65,2.7,7.35,9.3,10.42,0.93,16.46,13,10,0.93,0.93,3.72,0.93,2.42,0.56,1.3,0,0,232,336,-104
"CONNOR.MURPHY","D","20152016","ARI",78,1332.28,0.18,0.18,0.23,0.59,3.96,6.08,9.37,0.13,4.55,2.96,2.17,5.04,7.07,7.07,0.95,0.86,1.04,0.54,0,0,0,0,0
"CONOR.SHEARY","F","20152016","PIT",44,393.93,1.07,0.3,0.15,1.52,7.46,9.44,12.49,0.75,14.29,11.29,7.98,0.76,2.28,8.07,1.22,1.07,0.61,1.22,0,0,1,5,-4
"CORBAN.KNIGHT","F","20152016","FLA",20,189.3,0.63,0.95,0.32,1.9,3.49,5.39,6.02,0.42,18.18,11.76,7.88,0.63,5.71,5.71,0.32,1.9,0.32,0.63,0,0,52,50,2
"COREY.PERRY","F","20152016","ANA",82,1184.85,1.06,0.61,0.15,1.82,8.41,12.15,15.44,0.83,12.65,8.75,6.83,1.72,4.86,5.57,2.23,1.22,1.27,0.91,0.05,0.05,1,8,-7
"CRAIG.CUNNINGHAM","F","20152016","ARI",10,98.23,0,0,0.61,0.61,7.94,9.77,10.99,0.6,0,0,6.12,1.83,9.16,6.72,0.61,1.22,0.61,0.61,0,0,2,1,1
"CRAIG.SMITH","F","20152016","NSH",82,1053.42,1.08,0.68,0.06,1.82,9.74,13.44,16.97,0.94,11.11,8.05,6.98,0.97,4.67,5.07,1.99,2.39,0.91,0.68,0,0,60,117,-57
"CURTIS.LAZAR","F","20152016","OTT",75,864.23,0.21,0.42,0.21,0.83,5,7.08,8.89,0.58,4.17,2.94,8.15,2.43,7.71,7.29,0.76,1.25,0.07,0.83,0.14,0.14,149,189,-40
"DAINIUS.ZUBRUS","F","20152016","S.J",50,523.67,0.34,0,0.23,0.57,3.78,5.5,7.45,0.45,9.09,6.25,8.25,1.37,7.56,5.04,1.49,1.6,1.03,0.69,0,0,15,10,5
"DALE.WEISE","F","20152016","CHI",15,133.85,0,0.45,0,0.45,6.72,7.62,10.31,0.53,0,0,6.94,1.34,8.52,11.21,1.34,0,0.45,0.9,0,0,1,3,-2
"DALE.WEISE","F","20152016","MTL",55,680.7,0.88,0.44,0.26,1.59,8.99,11.28,14.37,0.76,9.8,7.81,6.71,1.85,8.81,8.73,0.88,1.5,0.71,0.97,0,0,14,12,2
"DALTON.PROUT","D","20152016","CBJ",64,946.88,0.13,0.25,0.13,0.51,4.18,5.58,9.38,0.1,3.03,2.27,1.74,3.8,7.54,4.5,1.46,0.38,1.71,0.32,0.19,0.13,0,1,-1
"DAMON.SEVERSON","D","20152016","N.J",72,1140.98,0.05,0.37,0.37,0.79,3.79,5.78,8.1,0.19,1.39,0.91,3.25,1.95,3.31,2.73,1.63,0.74,0.74,0.53,0,0,0,0,0
"DAN.BOYLE","D","20152016","NYR",74,1164.4,0.31,0.1,0.21,0.62,3.25,4.69,6.44,0.2,9.52,6.59,4.21,4.69,3.25,5.1,2.16,0.93,0.62,0.36,0,0,0,0,0
"DAN.GIRARDI","D","20152016","NYR",74,1272,0.05,0.28,0.38,0.71,3.49,4.81,6.84,0.16,1.35,0.98,3.34,7.08,7.26,6.51,2.41,0.9,0.42,0.24,0,0,0,0,0
"DAN.HAMHUIS","D","20152016","VAN",58,983.9,0.12,0.3,0.18,0.61,3.72,5.18,8.6,0.15,3.28,2.35,2.94,2.87,3.23,3.96,2.26,1.28,0.49,0.55,0,0,0,0,0
"DANIEL.CARR","F","20152016","MTL",23,251.98,0.95,0,0.71,1.67,8.33,12.38,15.72,0.91,11.43,7.69,7.37,1.19,5.95,8.57,0.95,1.67,0.71,0.71,0,0,0,0,0
"DANIEL.CATENACCI","F","20152016","BUF",11,93.12,0,0,0,0,4.51,5.15,5.15,0.41,0,0,7.88,1.29,14.18,3.87,0,1.29,0,0.64,0,0,2,0,2
"DANIEL.PAILLE","F","20152016","NYR",12,114.58,0,0,0,0,5.76,6.81,8.38,0.68,0,0,9.92,3.14,7.85,7.33,1.05,2.09,0,1.05,0,0,0,1,-1
"DANIEL.SEDIN","F","20152016","VAN",82,1151.3,0.89,0.68,0.31,1.88,9.75,12.66,15.11,0.78,9.09,7,6.19,0.83,0.89,2.24,1.3,1.09,0.89,0.73,0,0,3,11,-8
"DANIEL.SPRONG","F","20152016","PIT",18,148.93,0.81,0,0,0.81,9.27,12.09,15.71,0.52,8.7,6.67,4.27,1.21,5.64,6.04,2.01,1.61,0,0.4,0,0,1,1,0
"DANIEL.WINNIK","F","20152016","TOR",56,671.45,0.36,0.45,0.36,1.16,7.24,8.85,11.08,0.55,4.94,4.04,6.18,2.14,3.57,6.97,0.54,2.41,0.54,0.63,0,0,4,6,-2
"DANIEL.WINNIK","F","20152016","WSH",20,200.88,0.3,0,0.3,0.6,4.48,7.47,9.86,0.28,6.67,4,3.72,2.09,3.58,9.86,0.6,0.9,1.19,0.6,0,0,1,1,0
"DANNY.DEKEYSER","D","20152016","DET",78,1429.15,0.29,0.21,0.21,0.71,2.81,3.95,5.71,0.11,10.45,7.45,2.85,3.11,2.85,2.98,1.39,0.67,0.8,0.38,0,0,0,0,0
"DARNELL.NURSE","D","20152016","EDM",69,1206.9,0.15,0.1,0.1,0.35,5.62,8.05,11.33,0.22,2.65,1.85,2.77,4.23,7.76,4.72,1.69,0.5,0.8,0.35,0.15,0.15,0,0,0
"DARREN.DIETZ","D","20152016","MTL",13,181.85,0.33,0.66,0.66,1.65,4.29,5.94,7.92,0.11,7.69,5.56,1.83,3.96,12.21,9.24,3.96,0.99,1.32,0,0.33,0.33,0,0,0
"DARREN.HELM","F","20152016","DET",77,944.58,0.7,0.38,0.38,1.46,9.34,12.26,16.07,0.82,7.48,5.7,6.72,1.02,6.42,6.48,0.89,1.02,0.7,1.52,0,0,27,22,5
"DAVE.BOLLAND","F","20152016","FLA",25,278.07,0.22,0.22,0,0.43,4.53,6.26,8.85,0.3,4.76,3.45,4.86,0.86,7.34,3.02,2.16,1.08,1.73,0.86,0,0,121,143,-22
"DAVE.DZIURZYNSKI","F","20152016","OTT",14,137.38,0.44,0.44,0.87,1.75,5.68,7.86,8.73,0.38,7.69,5.56,4.78,3.06,23.58,8.73,0.87,0.87,0.87,0.44,0.44,0,3,4,-1
"DAVID.BACKES","F","20152016","STL",79,1140.67,0.53,0.63,0.26,1.42,6.94,9.42,11.52,0.62,7.58,5.59,6.58,2.21,11.31,5.84,1,1.42,1.21,0.42,0.11,0.11,463,426,37
"DAVID.CLARKSON","F","20152016","CBJ",23,204.53,0.59,0.29,0.29,1.17,6.45,7.63,9.09,0.81,9.09,7.69,10.62,1.76,12.91,6.75,0.59,1.47,0.88,1.17,0.29,0.29,2,7,-5
"DAVID.DESHARNAIS","F","20152016","MTL",64,855.53,0.56,0.63,0.42,1.61,5.26,6.52,8.21,0.55,10.67,8.6,8.38,1.68,1.82,4.42,1.33,1.75,0.42,1.05,0,0,323,362,-39
"DAVID.JONES","F","20152016","CGY",59,713.77,0.67,0.42,0.08,1.18,5.46,8.66,10.68,0.74,12.31,7.77,8.5,2.27,9.5,3.19,0.5,0.84,0.42,0.67,0,0,14,12,2
"DAVID.JONES","F","20152016","MIN",16,170.73,0.7,0.35,0,1.05,5.62,8.08,9.14,0.47,12.5,8.7,5.87,1.41,10.89,5.27,0.7,1.41,0,1.41,0,0,1,0,1
"DAVID.KREJCI","F","20152016","BOS",72,1084.85,0.61,1.22,0.33,2.16,4.87,6.58,8.52,0.52,12.5,9.24,7.86,2.49,2.05,3.82,2.05,1.71,0.77,0.77,0,0,492,490,2
"DAVID.LEGWAND","F","20152016","BUF",79,563.55,0.43,0.43,0.21,1.06,5,5.64,7.99,0.33,8.51,7.55,5.89,1.17,2.56,3.62,0.96,1.49,0.64,0.21,0,0,166,189,-23
"DAVID.PASTRNAK","F","20152016","BOS",51,679.28,1.24,0.44,0.35,2.03,8.92,11.22,14.4,0.75,13.86,11.02,6.69,1.32,4.5,5.83,4.33,3.09,0.71,1.5,0,0,0,3,-3
"DAVID.PERRON","F","20152016","ANA",28,338.85,0.89,0.71,0.53,2.12,7.08,9.56,12.04,0.88,12.5,9.26,9.24,1.59,5.67,8.68,0.71,1.06,2.48,1.24,0,0,1,3,-2
"DAVID.PERRON","F","20152016","PIT",43,574.93,0.31,0.42,0.21,0.94,8.45,11.06,13.15,0.8,3.7,2.83,7.25,1.36,10.33,6.68,1.36,1.46,1.15,0.83,0,0,1,4,-3
"DAVID.RUNDBLAD","D","20152016","CHI",9,109.47,0,0,0,0,5.48,8.22,10.96,0.24,0,0,2.93,1.64,1.64,8.77,5.48,2.19,0.55,0.55,0,0,0,0,0
"DAVID.SAVARD","D","20152016","CBJ",65,1151.43,0.16,0.36,0.42,0.94,4.74,7.14,10.21,0.17,3.3,2.19,2.42,4.27,5.63,5.32,0.57,0.57,0.52,0.1,0,0,0,0,0
"DAVID.SCHLEMKO","D","20152016","N.J",67,981.38,0.31,0.12,0,0.43,4.83,6.3,8.25,0.21,6.33,4.85,3.27,4.04,2.45,6.66,1.35,0.61,0.43,0.31,0,0,0,0,0
"DAVID.WARSOFSKY","D","20152016","N.J",10,139.7,0,0,0,0,7.73,10.31,13.31,0.21,0,0,2.08,5.58,1.29,5.15,3.01,0,0.43,0.86,0,0,0,0,0
"DAVID.WARSOFSKY","D","20152016","PIT",12,182.57,0,0,0,0,5.26,9.53,11.17,0.17,0,0,1.79,2.96,0.66,4.6,2.96,0.99,0,0.33,0,0,0,0,0
"DEAN.KUKAN","D","20152016","CBJ",8,133.28,0,0,0,0,0.9,1.8,2.25,0.03,0,0,1.5,4.5,3.15,1.8,1.35,1.8,0,0.45,0,0,0,0,0
"DENNIS.EVERBERG","F","20152016","COL",15,120.37,0,0,0,0,4.49,5.98,7.98,0.4,0,0,6.75,4.49,4.98,4.49,1.5,0,0,1,0,0,0,0,0
"DENNIS.RASMUSSEN","F","20152016","CHI",44,398.92,0.6,0.15,0.6,1.35,6.32,7.97,10.08,0.58,9.52,7.55,7.28,3.01,5.41,9.33,0.75,1.05,0.15,1.05,0,0,142,161,-19
"DENNIS.SEIDENBERG","D","20152016","BOS",61,1029.4,0.06,0.35,0.23,0.64,3.44,4.72,7.17,0.11,1.69,1.23,2.36,5.25,6.88,8.1,1.11,0.76,0.47,0.17,0,0,0,0,0
"DENNIS.WIDEMAN","D","20152016","CGY",51,805.57,0,0.37,0.37,0.74,3.35,5.36,8.42,0.13,0,0,2.4,5.06,2.38,4.39,2.38,0.89,0.37,0.52,0.07,0.07,0,0,0
"DEREK.DORSETT","F","20152016","VAN",71,817.9,0.29,0.29,0.37,0.95,6.16,8.66,10.2,0.53,4.76,3.39,6.14,2.64,8.95,6.02,1.03,0.73,2.05,2.13,0.73,0.73,1,5,-4
"DEREK.FORBORT","D","20152016","L.A",14,144.9,0.41,0,0.41,0.83,5.8,7.45,12.42,0.29,7.14,5.56,3.89,2.9,3.73,6.63,1.24,0,2.48,0,0.41,0.41,0,0,0
"DEREK.GRANT","F","20152016","CGY",15,143.88,0,0,0,0,8.76,11.68,13.76,1.08,0,0,9.25,3.75,10.43,7.51,0.42,1.25,0.42,0,0,0,56,41,15
"DEREK.MACKENZIE","F","20152016","FLA",64,644.87,0.56,0.09,0.47,1.12,6.23,8.37,9.68,0.54,8.96,6.67,6.5,2.23,13.58,4.47,1.12,1.4,0.74,0.74,0.37,0.37,292,230,62
"DEREK.RYAN","F","20152016","CAR",6,66.97,0.9,0,0,0.9,3.58,3.58,7.17,0.29,25,25,8,0,1.79,7.17,1.79,3.58,0.9,0,0,0,33,21,12
"DEREK.STEPAN","F","20152016","NYR",72,963.6,0.81,0.81,0.56,2.18,8.53,11.58,13.89,0.8,9.49,6.99,6.94,1.74,1.99,4.73,1.06,2.93,0.44,0.56,0,0,414,475,-61
