"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"BRIAN.STRAIT","D","20162017","WPG",5,76.38,0,1.57,0,1.57,2.36,5.5,7.86,0.13,0,0,2.43,5.5,3.93,1.57,0,0,0,0,0,0,0,0,0
"BROCK.BOESER","F","20162017","VAN",9,126.98,0.95,0.47,0,1.42,8.51,9.92,14.65,0.62,11.11,9.52,6.24,0,2.36,1.42,1.89,0.47,0,0,0,0,0,0,0
"BROCK.MCGINN","F","20162017","CAR",57,617.9,0.58,0.49,0.19,1.26,6.89,9.52,13.5,0.83,8.45,6.12,8.68,1.94,8.64,6.99,1.36,2.23,0.19,1.46,0,0,1,2,-1
"BROCK.NELSON","F","20162017","NYI",81,1048.9,1.03,0.46,0.46,1.94,7.72,9.72,14.13,0.72,13.33,10.59,7.37,2.52,2.63,4.18,2.12,2.17,0.86,1.14,0,0,295,392,-97
"BROOKS.ORPIK","D","20162017","WSH",79,1196.42,0,0.3,0.35,0.65,4.51,6.17,8.88,0.14,0,0,2.24,5.52,7.87,6.17,1.4,0.25,0.55,0.3,0.1,0.1,0,0,0
"BRYAN.BICKELL","F","20162017","CAR",11,99.3,0,0,0,0,4.23,7.25,10.88,0.44,0,0,6.08,1.81,9.06,4.23,0.6,1.81,0.6,0,0,0,0,2,-2
"BRYAN.LITTLE","F","20162017","WPG",59,801.8,1.05,0.6,0.67,2.32,7.11,9.35,11.22,0.8,14.74,11.2,8.56,1.35,2.47,2.69,1.12,2.17,0.37,0.52,0,0,480,362,118
"BRYAN.RUST","F","20162017","PIT",57,717.57,1,0.59,0.33,1.92,8.61,11.37,14.8,0.92,11.65,8.82,8.1,1.84,8.19,9.7,1.17,1.42,0.33,1.09,0,0,2,2,0
"CAL.CLUTTERBUCK","F","20162017","NYI",66,745.13,0.4,0.81,0.32,1.53,8.29,10.79,14.17,0.78,4.85,3.73,7.27,1.29,16.75,7.09,1.13,1.93,0.97,0.72,0,0,1,2,-1
"CALLE.JARNKROK","F","20162017","NSH",81,1030.37,0.7,0.17,0.41,1.28,7.05,9.38,12.35,0.62,9.92,7.45,6.58,1.4,2.74,4.83,1.05,1.05,0.41,0.41,0.06,0.06,373,364,9
"CAL.O'REILLY","F","20162017","BUF",11,77.15,0,0.78,0,0.78,2.33,2.33,3.89,0.16,0,0,7,2.33,1.56,1.56,0.78,2.33,0,0,0,0,26,30,-4
"CALVIN.DE HAAN","D","20162017","NYI",82,1407.05,0.13,0.47,0.3,0.9,4.48,6.78,9.85,0.17,2.86,1.89,2.45,6.52,5.42,4.65,2.13,0.94,0.55,0.38,0.04,0.04,0,0,0
"CAM.ATKINSON","F","20162017","CBJ",82,1097.85,1.04,0.66,0.16,1.86,10.06,12.3,16.4,0.88,10.33,8.44,7.16,1.48,1.37,2.08,0.82,1.48,0.49,0.33,0,0,1,1,0
"CAMERON.GAUNCE","D","20162017","PIT",12,137.83,0.44,1.31,0,1.74,3.48,6.09,7.4,0.17,12.5,7.14,2.79,3.48,10.01,5.22,2.18,0.44,1.74,0.87,0.44,0.44,0,0,0
"CAM.FOWLER","D","20162017","ANA",80,1479.62,0.2,0.32,0.2,0.73,4.5,6.2,9.04,0.19,4.5,3.27,3.12,3.89,1.09,4.91,2.07,0.85,0.24,0.2,0,0,0,0,0
"CARL.GUNNARSSON","D","20162017","STL",56,711.15,0,0.25,0.25,0.51,2.7,4.05,5.99,0.1,0,0,2.42,5.23,3.46,5.99,0.51,0.17,0.17,0.42,0,0,0,0,0
"CARL.HAGELIN","F","20162017","PIT",61,791.58,0.38,0.61,0.45,1.44,8.34,11.37,13.26,0.65,4.55,3.33,5.72,1.21,4.7,5.46,1.21,0.99,0.45,0.83,0,0,2,3,-1
"CARL.SODERBERG","F","20162017","COL",79,917.07,0.33,0.2,0.2,0.72,7.26,9.68,11.84,0.43,4.5,3.38,4.45,2.55,1.9,4.71,1.11,1.9,0.26,0.79,0,0,330,293,37
"CARTER.ROWNEY","F","20162017","PIT",27,266.47,0.68,0.68,0.23,1.58,5.4,6.98,9.01,0.62,12.5,9.68,8.94,3.15,13.74,8.33,0.9,2.03,0.45,0,0,0,85,92,-7
"CASEY.BAILEY","F","20162017","OTT",7,55.97,0,0,0,0,10.72,10.72,12.86,0.5,0,0,4.7,4.29,4.29,8.58,0,1.07,0,1.07,0,0,0,1,-1
"CASEY.CIZIKAS","F","20162017","NYI",59,674.15,0.71,0.8,0.36,1.87,6.5,8.1,10.32,0.9,10.96,8.79,11.07,3.65,12.28,5.25,2.05,2.14,1.16,0.8,0,0,343,333,10
"CASEY.NELSON","D","20162017","BUF",11,135.93,0,0,0,0,4.41,5.3,8.39,0.08,0,0,1.42,2.21,6.62,7.06,0.44,0,0.88,0,0,0,0,0,0
"CEDRIC.PAQUETTE","F","20162017","T.B",58,569.15,0.42,0.32,0.21,0.95,6.54,9.7,12.97,0.7,6.45,4.35,7.23,3.58,14.86,8.22,0.53,1.16,1.05,1.37,0.42,0.21,170,177,-7
"CHAD.RUHWEDEL","D","20162017","PIT",34,517.22,0.23,0.46,0.12,0.81,4.41,6.38,9.74,0.16,5.26,3.64,2.49,2.78,4.06,6.73,1.28,1.04,0.46,0.12,0,0,0,0,0
"CHARLIE.COYLE","F","20162017","MIN",82,1133.95,0.58,1.16,0.37,2.12,7.14,9.68,11.96,0.64,8.15,6.01,6.66,2.96,5.08,3.6,1.59,1.43,0.58,0.85,0,0,93,107,-14
"CHRIS.KELLY","F","20162017","OTT",82,792.57,0.15,0.23,0,0.38,5.98,7.34,9.08,0.46,2.53,2.06,6.24,2.27,5.22,3.71,1.59,1.06,0.45,0.38,0.08,0.08,175,196,-21
"CHRIS.KREIDER","F","20162017","NYR",75,1048.6,1.14,0.63,0.4,2.17,8.18,11.67,14.08,0.95,13.99,9.8,8.15,1.66,7.21,4.58,1.49,0.97,1.14,0.8,0.11,0.11,4,4,0
"CHRIS.KUNITZ","F","20162017","PIT",71,927.9,0.52,0.45,0.45,1.42,7.37,9.51,12.35,0.67,7.02,5.44,7.08,1.62,13.19,6.66,1.62,1.49,0.91,0.71,0,0,2,10,-8
"CHRIS.NEIL","F","20162017","OTT",53,395.27,0.15,0.15,0.3,0.61,6.07,7.44,9.56,0.55,2.5,2.04,7.45,2.88,16.24,7.29,1.37,1.67,2.13,1.52,1.06,0.91,0,0,0
"CHRIS.STEWART","F","20162017","MIN",79,804.03,0.97,0.22,0.22,1.42,6.04,8.06,9.78,0.59,16.05,12.04,7.38,1.42,6.34,3.43,1.12,1.12,0.75,0.75,0.75,0.75,2,9,-7
"CHRIS.TANEV","D","20162017","VAN",53,886.35,0.14,0.14,0.27,0.54,2.3,3.79,5.75,0.08,5.88,3.57,2.21,4.13,1.02,7.92,1.35,0.81,0.34,0.34,0,0,0,0,0
"CHRIS.TERRY","F","20162017","MTL",14,131.93,0.91,0.45,0.45,1.82,6.82,9.1,10.91,0.65,13.33,10,7.1,0.45,4.09,8.19,3.64,2.27,0.91,0.91,0,0,1,1,0
"CHRIS.THORBURN","F","20162017","WPG",64,399.77,0.3,0.15,0,0.45,4.5,5.85,8.55,0.36,6.67,5.13,6.21,2.85,12.91,5.25,0.3,0.6,1.95,0.9,1.95,1.95,12,12,0
"CHRISTIAN.DVORAK","F","20162017","ARI",78,1024.7,0.76,0.41,0.41,1.58,4.33,6.85,8.08,0.52,17.57,11.11,7.52,2.75,4.16,5.04,0.82,0.7,0.53,0.94,0,0,399,452,-53
"CHRISTIAN.FISCHER","F","20162017","ARI",7,83.55,2.15,0,0,2.15,7.18,8.62,10.77,0.36,30,25,4.17,0,6.46,1.44,2.15,0,0,0,0,0,0,0,0
"CHRISTIAN.FOLIN","D","20162017","MIN",51,706.48,0.17,0.17,0.34,0.68,3.31,4.84,7.98,0.09,5.13,3.51,1.77,4.67,5.78,8.24,1.27,0.76,1.02,0.51,0,0,0,0,0
"CHRIS.TIERNEY","F","20162017","S.J",79,972.3,0.56,0.43,0.25,1.23,4.75,6.23,8.15,0.56,11.69,8.91,8.95,2.04,2.78,3.33,3.02,1.91,0.06,0.8,0,0,325,341,-16
"CHRIS.VANDEVELDE","F","20162017","PHI",81,716.67,0.42,0.25,0.33,1,5.27,6.87,9.54,0.49,7.94,6.1,7.18,3.52,9.13,10.38,0.75,0.84,0.33,0.84,0,0,18,14,4
"CHRIS.WAGNER","F","20162017","ANA",43,338.2,1.06,0.18,0,1.24,6.74,9.58,11,0.78,15.79,11.11,8.19,2.66,18.98,10.64,2.13,0.35,0.53,0.71,0,0,56,77,-21
"CHRIS.WIDEMAN","D","20162017","OTT",76,934.33,0.19,0.32,0.19,0.71,6.87,8.73,14.06,0.21,2.8,2.21,2.44,4.11,4.24,6.29,2.12,0.71,0.96,0.71,0.13,0.13,0,0,0
"CLAUDE.GIROUX","F","20162017","PHI",82,1207.68,0.45,0.35,0.35,1.14,6.26,8.59,10.88,0.47,7.14,5.2,5.5,1.34,2.98,2.19,1.24,1.64,0.79,1.04,0,0,709,568,141
"CLAYTON.STONER","D","20162017","ANA",14,211.38,0.28,0.28,0.28,0.85,4.26,5.11,7.66,0.12,6.67,5.56,2.28,3.12,9.37,7.38,0.85,0.57,0.85,1.14,0.57,0.57,0,0,0
"CODY.BASS","F","20162017","NSH",9,56.27,0,0,0,0,1.07,1.07,3.2,0.01,0,0,1,3.2,14.93,9.6,1.07,2.13,2.13,1.07,3.2,3.2,0,1,-1
"CODY.CECI","D","20162017","OTT",79,1495.42,0.08,0.24,0.24,0.56,4.98,6.94,10.11,0.18,1.61,1.16,2.62,5.06,3.77,5.94,2.33,0.8,0.4,0.16,0,0,0,0,0
"CODY.EAKIN","F","20162017","DAL",60,816.28,0.22,0.37,0.15,0.74,5.29,8.16,10.88,0.65,4.17,2.7,7.93,2.21,4.48,3.9,1.91,1.4,0.74,0.88,0.15,0.15,433,392,41
"CODY.FRANSON","D","20162017","BUF",68,1093.72,0.11,0.27,0.49,0.88,4.5,6.36,9.33,0.13,2.44,1.72,2.12,3.57,4.61,2.47,1.37,0.66,0.77,0.16,0,0,0,0,0
"CODY.GOLOUBEF","D","20162017","COL",32,476.2,0,0.25,0.25,0.5,3.53,4.28,6.43,0.09,0,0,2.09,3.4,3.53,1.76,0.63,0.63,1.13,0.25,0.13,0.13,0,0,0
"CODY.MCLEOD","F","20162017","COL",28,163.47,0.37,0,0,0.37,4.4,6.61,7.71,0.34,8.33,5.56,5.11,0.73,18.35,4.77,0,0.73,2.2,1.1,2.94,2.94,0,0,0
"CODY.MCLEOD","F","20162017","NSH",31,250.47,0.96,0,0.24,1.2,4.31,4.79,6.23,0.54,22.22,20,11.25,2.87,23.48,5.75,0.48,0.48,2.16,0.96,2.4,2.4,0,0,0
"COLIN.MILLER","D","20162017","BOS",61,829.75,0.36,0.29,0.14,0.8,5.13,9.18,14.1,0.23,7.04,3.94,2.49,2.6,6,5.64,1.88,1.16,1.01,0.87,0.14,0.14,0,0,0
"COLIN.WILSON","F","20162017","NSH",70,889.13,0.4,1.08,0.4,1.89,6.21,7.9,10.05,0.69,6.52,5.13,8.69,1.48,3.37,5.26,1.15,1.55,0.61,0.47,0,0,16,21,-5
"COLTON.PARAYKO","D","20162017","STL",81,1380.5,0,0.57,0.39,0.96,6.39,8.61,13.13,0.22,0,0,2.53,3.91,3,6.35,1.43,1.48,0.61,0.43,0,0,0,0,0
"COLTON.SCEVIOUR","F","20162017","FLA",80,924.75,0.32,0.45,0.26,1.04,8.89,11.81,14.4,0.66,3.65,2.75,5.61,2.92,6.88,5.26,1.17,2.14,0.52,0.32,0.06,0.06,25,19,6
"COLTON.SISSONS","F","20162017","NSH",58,582.58,0.62,0.21,0,0.82,4.02,5.36,7.11,0.54,15.38,11.54,10.04,2.16,10.71,5.77,1.03,0.82,0.1,0.51,0,0,166,167,-1
"CONNOR.BROWN","F","20162017","TOR",82,1041.83,0.81,0.4,0.23,1.44,6.62,9.79,12.38,0.67,12.17,8.24,6.84,1.9,2.59,4.49,1.09,1.61,0.12,0.69,0,0,0,3,-3
"CONNOR.CARRICK","D","20162017","TOR",67,1027.08,0.06,0.23,0.12,0.41,4.5,7.42,11.51,0.18,1.3,0.79,2.45,4.5,3.68,9.05,2.51,0.82,0.93,0.53,0.06,0.06,0,0,0
"CONNOR.MCDAVID","F","20162017","EDM",82,1360.62,0.97,1.41,0.57,2.95,8.91,11.77,14.16,1.09,10.89,8.24,9.22,0.93,1.37,4.72,1.85,2.78,0.44,1.94,0,0,324,423,-99
"CONNOR.MURPHY","D","20162017","ARI",77,1299.67,0.05,0.32,0.37,0.74,3.55,5.31,8.17,0.13,1.3,0.87,2.42,4.25,8.82,6.46,1.11,0.46,0.78,0.6,0.05,0.05,0,0,0
"CONOR.SHEARY","F","20162017","PIT",61,855.17,1.33,0.7,1.12,3.16,9.26,12,14.94,1.06,14.39,11.11,8.8,1.61,2.03,6.24,1.33,1.82,0.63,0.98,0,0,0,0,0
"COREY.PERRY","F","20162017","ANA",82,1178.17,0.66,0.51,0.41,1.58,8.15,11.92,14.72,0.89,8.12,5.56,7.43,1.73,3.77,4.43,1.43,1.53,1.43,0.92,0.1,0.1,6,13,-7
"CORY.CONACHER","F","20162017","T.B",11,105.43,0,1.71,0,1.71,7.97,11.38,11.38,0.96,0,0,8.45,0,0.57,6.26,3.41,2.85,1.14,2.28,0,0,1,1,0
"CRAIG.SMITH","F","20162017","NSH",78,980.37,0.61,0.73,0.24,1.59,8.81,13.1,17.75,0.89,6.94,4.67,6.81,0.92,5.69,5.2,1.9,2.02,0.92,0.73,0,0,43,52,-9
"CURTIS.LAZAR","F","20162017","OTT",33,277.58,0,0,0.22,0.22,4.97,6.7,8.43,0.38,0,0,5.61,3.03,12.32,8.86,1.3,1.3,0.43,1.73,0,0,28,47,-19
"CURTIS.MCKENZIE","F","20162017","DAL",53,519.33,0.69,0.58,0.58,1.85,7.39,10.4,12.82,0.83,9.38,6.67,8,3.23,11.55,4.85,1.04,1.04,1.16,1.62,0.92,0.92,3,3,0
"DALE.WEISE","F","20162017","PHI",64,754.65,0.56,0.24,0.24,1.03,6.92,8.9,10.65,0.6,8.05,6.25,6.78,1.91,10.34,5.41,1.11,1.03,0.48,0.24,0.08,0.16,3,0,3
"DALTON.PROUT","D","20162017","CBJ",15,173.02,0,0.35,0.69,1.04,1.73,2.43,5.9,0.04,0,0,1.57,4.85,7.63,2.43,2.08,0.69,1.39,0.69,0,0,0,0,0
"DALTON.PROUT","D","20162017","N.J",14,203.27,0,0.3,0.59,0.89,2.07,3.84,5.31,0.07,0,0,1.77,2.36,5.61,2.95,1.18,0.3,1.77,0.3,0,0.3,0,0,0
"DAMON.SEVERSON","D","20162017","N.J",80,1396.58,0.13,0.39,0.26,0.77,4.21,6.32,9.07,0.21,3.06,2.04,3.29,2.96,2.96,2.45,2.15,0.9,0.86,0.39,0.09,0.09,0,0,0
"DAN.GIRARDI","D","20162017","NYR",63,1043.52,0.11,0.11,0.4,0.63,3.1,4.48,6.96,0.09,3.7,2.56,1.99,8.05,5.92,4.94,2.3,0.46,0.46,0.34,0,0,0,0,0
"DAN.HAMHUIS","D","20162017","DAL",79,1228.05,0,0.29,0.34,0.64,3.32,4.69,8.11,0.13,0,0,2.76,4.01,3.76,4.3,1.66,0.64,0.39,0.29,0.05,0.05,0,0,0
"DANIEL.CARR","F","20162017","MTL",33,329.05,0.36,0.91,0.36,1.64,8.02,11.49,13.31,1,4.55,3.17,8.73,2.19,3.28,10.39,1.09,1.28,0.55,0.91,0,0,2,1,1
"DANIEL.SEDIN","F","20162017","VAN",82,1216.42,0.44,0.89,0.15,1.48,7.89,10.46,12.58,0.51,5.62,4.25,4.92,0.89,0.84,3.06,1.09,1.28,0.64,0.25,0,0,2,1,1
"DANIEL.WINNIK","F","20162017","WSH",72,732.9,0.74,0.65,0.25,1.64,5.16,7.61,8.92,0.46,14.29,9.68,6.06,1.56,1.72,6.3,2.21,1.47,0.65,0.74,0.16,0.16,8,6,2
"DANNY.DEKEYSER","D","20162017","DET",82,1507.5,0.16,0.24,0.08,0.48,3.1,4.46,6.29,0.11,5.13,3.57,2.55,5.09,3.42,4.26,1.51,0.48,0.44,0.32,0,0,0,0,0
"DANTON.HEINEN","F","20162017","BOS",8,90.2,0,0,0,0,4.66,6.65,7.32,0.3,0,0,4.5,1.33,3.33,1.33,1.33,3.33,0.67,0,0,0,0,0,0
"DARNELL.NURSE","D","20162017","EDM",44,675.7,0.44,0.09,0.27,0.8,7.28,9.41,12.43,0.27,6.1,4.72,2.86,3.82,8.97,4.44,3.02,0.89,0.71,0.18,0.18,0.18,0,0,0
"DARREN.HELM","F","20162017","DET",50,630.43,0.57,0.19,0.29,1.05,7.42,9.8,12.94,0.61,7.69,5.83,6.17,1.33,6.38,5.14,1.81,1.14,0.76,1.24,0,0,176,166,10
"DAVID.BACKES","F","20162017","BOS",74,1020.82,0.71,0.47,0.35,1.53,8.41,11.7,13.99,0.63,8.39,6.03,5.42,2.47,12.28,5.29,1.88,1.59,0.88,0.94,0.18,0.18,40,47,-7
"DAVID.DESHARNAIS","F","20162017","EDM",18,197.75,0.61,0.61,0,1.21,4.85,5.46,6.98,0.61,12.5,11.11,11.22,2.73,0.91,2.43,1.21,1.82,0.61,0.3,0,0,89,76,13
"DAVID.DESHARNAIS","F","20162017","MTL",31,361.07,0.66,0.17,0.5,1.33,4.99,5.98,7.48,0.61,13.33,11.11,10.17,1,0.33,3.82,1.16,2.33,0.5,0.83,0,0,70,69,1
"DAVID.KREJCI","F","20162017","BOS",82,1205.23,0.7,0.85,0.25,1.79,5.58,7.97,10.16,0.63,12.5,8.75,7.91,2.14,1.94,5.08,2.19,2.44,0.6,0.5,0,0,586,557,29
"DAVID.PASTRNAK","F","20162017","BOS",75,1106.53,1.14,0.76,0.33,2.22,9.98,13.77,17.73,0.93,11.41,8.27,6.72,1.74,3.69,5.8,2.71,2.6,0.76,1.46,0,0,2,1,1
"DAVID.PERRON","F","20162017","STL",82,1132.62,0.74,0.32,0.32,1.38,6.3,8.85,10.7,0.61,11.76,8.38,6.88,1.32,4.03,5.03,0.79,2.22,1.17,1.22,0,0,18,19,-1
"DAVID.SAVARD","D","20162017","CBJ",74,1382.63,0.26,0.35,0.3,0.91,5.64,8.38,10.98,0.25,4.62,3.11,3.04,4.3,4.95,4.86,1.56,0.78,0.82,0.17,0,0,0,0,0
"DAVID.SCHLEMKO","D","20162017","S.J",61,887.33,0,0.47,0.41,0.88,5.68,8.38,13.19,0.19,0,0,2.22,7.1,2.3,7.78,2.77,1.49,0.47,0.27,0,0,0,0,0
"DAVID.WARSOFSKY","D","20162017","PIT",7,97.08,0,0.62,0,0.62,6.8,12.36,17.31,0.22,0,0,1.8,7.42,0.62,1.85,0.62,1.24,1.24,0,0,0,0,0,0
"DENIS.MALGIN","F","20162017","FLA",47,472.73,0.51,0.13,0.38,1.02,6.98,8.25,10.53,0.48,7.27,6.15,5.78,1.9,4.32,4.7,1.27,1.9,0.51,1.52,0,0,66,113,-47
"DENNIS.RASMUSSEN","F","20162017","CHI",68,670.73,0.36,0.36,0,0.72,6.62,7.87,9.84,0.52,5.41,4.55,6.64,3.58,4.92,10.73,0.98,1.88,0.54,0.89,0,0,141,169,-28
"DENNIS.SEIDENBERG","D","20162017","NYI",73,1257.53,0.24,0.24,0.57,1.05,4.06,5.06,7.63,0.12,5.88,4.72,2.35,5.87,6.92,7.97,1.43,0.43,0.76,0.33,0,0,0,0,0
"DENNIS.WIDEMAN","D","20162017","CGY",57,947.7,0.19,0.19,0.32,0.7,4.18,5.76,9.88,0.15,4.55,3.3,2.54,3.67,3.29,4.43,2.53,1.08,0.63,0.38,0,0,0,0,0
"DEREK.DORSETT","F","20162017","VAN",14,132.42,0.45,0.91,0.45,1.81,10.87,11.78,14.95,0.82,4.17,3.85,6.96,2.72,15.41,5.89,0.45,0.91,1.36,1.81,0.91,0.91,1,0,1
"DEREK.FORBORT","D","20162017","L.A",82,1439.47,0.08,0.25,0.38,0.71,4,5.71,8.54,0.11,2.08,1.46,1.89,5.29,6.34,5.88,2.67,0.33,0.71,0.29,0.04,0.08,1,0,1
"DEREK.GRANT","F","20162017","BUF",40,281.07,0,0.43,0.21,0.64,7.04,10.03,10.89,0.55,0,0,5.49,2.56,4.91,3.42,0.85,0.85,1.07,0,0.21,0.21,141,122,19
"DEREK.MACKENZIE","F","20162017","FLA",82,822.27,0.22,0.22,0.22,0.66,5.47,7.73,9.92,0.51,4,2.83,6.65,2.33,13.21,3.94,1.46,1.9,0.88,1.09,0.15,0.15,295,268,27
"DEREK.RYAN","F","20162017","CAR",67,800.72,0.37,0.52,0.52,1.42,3.97,5.77,7.79,0.46,9.43,6.49,7.91,2.47,2.32,4.87,2.17,2.17,0.67,0.6,0,0,313,257,56
"DEREK.STEPAN","F","20162017","NYR",81,1149.05,0.52,0.78,0.42,1.72,8.62,10.7,13.63,0.62,6.06,4.88,5.78,2.04,1.31,4.33,2.35,2.19,0.42,0.26,0,0,556,594,-38
"DERICK.BRASSARD","F","20162017","OTT",81,1164.83,0.46,0.57,0.46,1.49,8.34,11.33,14.22,0.66,5.56,4.09,5.85,1.24,4.64,3.3,1.44,1.85,0.36,0.46,0,0,525,531,-6
"DERRICK.POULIOT","D","20162017","PIT",11,140.02,0,0,0,0,4.29,5.14,7.28,0.12,0,0,2.42,2.57,6,6,1.71,0.86,0.86,0,0,0,0,0,0
"DERYK.ENGELLAND","D","20162017","CGY",81,1201.77,0.2,0.3,0.3,0.8,5.04,6.64,10.38,0.16,3.96,3.01,2.47,4.79,6.39,5.54,2,0.7,0.6,0.7,0.3,0.35,1,0,1
"DEVANTE.SMITH-PELLY","F","20162017","N.J",53,581.95,0.41,0,0.31,0.72,6.91,8.97,10.1,0.59,5.97,4.6,6.6,2.58,8.97,5.16,1.24,1.55,0.62,0.93,0,0,18,23,-5
"DEVIN.SETOGUCHI","F","20162017","L.A",45,529.68,0.45,0.45,0.34,1.25,6.57,9.29,12.01,0.7,6.9,4.88,7.5,1.13,6,5.89,2.15,1.7,0.68,1.02,0,0,2,0,2
"DEVIN.SHORE","F","20162017","DAL",82,978.08,0.67,0.61,0.12,1.41,5.21,7.85,9.88,0.81,12.94,8.59,10.33,4.29,2.58,3.68,1.29,1.53,0.18,0.74,0,0,184,203,-19
"DION.PHANEUF","D","20162017","OTT",81,1425.92,0.17,0.13,0.21,0.5,4.97,6.82,9.89,0.18,3.39,2.47,2.7,4.67,5.18,3.41,1.68,0.42,1.26,0.67,0,0,0,0,0
"DMITRIJ.JASKIN","F","20162017","STL",51,564.6,0.11,0.43,0.53,1.06,5.1,7.86,9.88,0.47,2.08,1.35,5.95,1.91,10.41,8.4,0.74,1.38,0.74,1.06,0,0,4,5,-1
"DMITRY.KULIKOV","D","20162017","BUF",47,894.48,0.07,0,0.07,0.13,2.28,3.69,6.31,0.08,2.94,1.82,2.05,4.09,3.69,6.24,1.95,1.01,0.74,0.27,0,0,0,0,0
"DMITRY.ORLOV","D","20162017","WSH",82,1481.3,0.2,0.65,0.2,1.05,4.54,6.08,8.91,0.2,4.46,3.33,3.29,3.73,4.7,3.4,1.94,1.3,0.85,0.45,0.04,0,0,0,0
"DOMINIC.MOORE","F","20162017","BOS",82,862.15,0.42,0.42,0.42,1.25,5.57,6.82,9.12,0.48,7.5,6.12,7.1,2.23,3.97,5.01,1.67,1.81,1.39,0.77,0,0,291,225,66
"DOUGIE.HAMILTON","D","20162017","CGY",81,1301.13,0.51,0.51,0.6,1.61,8.12,10.7,15.13,0.31,6.25,4.74,2.91,3.87,2.72,2.17,2.08,0.6,1.11,0.14,0,0,0,0,0
"DRAKE.CAGGIULA","F","20162017","EDM",60,643.92,0.47,0.28,0.28,1.02,6.34,9.22,11.83,0.71,7.35,5.05,7.66,1.21,8.57,4.75,1.96,1.58,0.56,1.12,0,0,112,164,-52
"DREW.DOUGHTY","D","20162017","L.A",82,1708.22,0.21,0.21,0.35,0.77,4,5.3,8.11,0.16,5.26,3.97,3.06,2.99,3.83,4.04,2.25,0.67,0.56,0.35,0,0,1,0,1
"DREW.MILLER","F","20162017","DET",55,482.87,0.62,0.12,0.12,0.87,5.09,6.46,8.08,0.56,12.2,9.62,8.73,5.09,8.7,6.59,0.5,1.24,0.75,0.12,0,0,1,1,0
"DREW.SHORE","F","20162017","VAN",14,154.23,0,0.78,0,0.78,4.28,6.22,7,0.35,0,0,5.56,1.17,8.17,5.45,1.95,1.56,0.78,0.39,0,0,34,32,2
"DREW.STAFFORD","F","20162017","BOS",18,233.18,0.77,0.77,0.26,1.8,9.26,11.06,13.12,0.87,8.33,6.98,7.88,0.51,6.18,4.37,1.8,1.29,1.29,0.26,0,0,4,6,-2
"DREW.STAFFORD","F","20162017","WPG",40,452.28,0.27,0.66,0.4,1.33,7.3,8.76,10.61,0.45,3.64,3.03,5.09,0,4.78,3.18,2.65,0.8,0.8,0.27,0,0,3,8,-5
"DUNCAN.KEITH","D","20162017","CHI",80,1544.25,0.16,0.39,0.62,1.17,5.01,6.76,10.65,0.15,3.1,2.3,2.25,3.15,0.82,2.84,2.29,0.93,0.19,0,0,0,0,0,0
"DUSTIN.BROWN","F","20162017","L.A",80,1038.3,0.46,0.4,0.69,1.56,8.84,12.89,16.82,0.84,5.23,3.59,6.52,1.33,9.82,8.21,1.21,1.04,0.52,1.16,0,0,2,2,0
"DUSTIN.BYFUGLIEN","D","20162017","WPG",80,1682,0.39,0.39,0.39,1.18,6.28,8.81,11.13,0.36,6.25,4.45,4.04,3.25,5.49,1.96,2.18,1.85,0.96,0.39,0.07,0.07,0,0,0
"DWIGHT.KING","F","20162017","L.A",63,820.28,0.59,0.22,0.22,1.02,6,8.19,9.58,0.56,9.76,7.14,6.84,0.8,6.88,6.22,0.95,0.8,0.29,0.15,0,0,4,8,-4
"DWIGHT.KING","F","20162017","MTL",17,195.08,0.31,0,0,0.31,6.15,8.61,10.15,0.43,5,3.57,5,1.85,7.38,5.54,1.23,0.62,0.31,0,0,0,0,2,-2
"DYLAN.DEMELO","D","20162017","S.J",25,353.18,0.17,0.85,0.34,1.36,4.76,6.97,10.36,0.21,3.57,2.44,2.95,5.27,5.95,9,1.87,0.68,0.68,0.68,0,0,0,0,0
"DYLAN.LARKIN","F","20162017","DET",80,1092.1,0.49,0.33,0.33,1.15,7.36,10.27,12.8,0.56,6.72,4.81,5.5,1.15,3.41,4.72,2.36,2.64,0.88,1.1,0.05,0.05,178,213,-35
"DYLAN.STROME","F","20162017","ARI",7,80.43,0,0.75,0,0.75,4.48,8.95,11.94,0.5,0,0,5.58,1.49,2.24,1.49,0,2.24,0.75,0.75,0,0,28,38,-10
"ELIAS.LINDHOLM","F","20162017","CAR",72,1024.37,0.47,1.11,0.12,1.7,7.15,10.43,13.06,0.74,6.56,4.49,7.11,2.05,5.56,5.15,1.64,2.34,0.29,0.88,0,0,267,224,43
"ERIC.FEHR","F","20162017","PIT",52,455.42,0.66,0.4,0.26,1.32,7.11,9.22,11.2,0.72,9.26,7.14,7.8,3.16,9.35,6.46,0.92,2.11,0.66,0.26,0,0,62,59,3
"ERIC.GELINAS","D","20162017","COL",26,297.22,0,0,0.2,0.2,5.65,8.48,12.11,0.16,0,0,1.88,3.03,6.46,4.44,1.21,0.61,1.21,0.2,0,0,0,1,-1
