"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"DOMINIC.MOORE","F","20082009","TOR",62,801.27,0.52,0.97,0.67,2.17,7.34,11.23,14.3,0.76,7.14,4.67,6.78,1.65,4.19,5.84,1.72,1.87,1.8,1.05,0.07,0,352,284,68
"DONALD.BRASHEAR","F","20082009","WSH",63,512.6,0.12,0.23,0.12,0.47,5.03,7.02,8.08,0.36,2.33,1.67,5.18,0.94,13.69,4.45,3.04,2.34,2.22,1.64,1.29,1.17,0,0,0
"DOUG.JANIK","D","20082009","DAL",13,115.83,0,0,0.52,0.52,0.52,3.11,4.66,0.05,0,0,1.67,5.7,4.14,9.84,2.07,2.59,0.52,0,0,0,0,0,0
"DOUGLAS.MURRAY","D","20082009","S.J",75,1087.7,0,0.06,0.28,0.33,2.76,4.41,6.84,0.09,0,0,2.01,3.14,8.99,10.37,1.65,0.66,0.61,0.44,0.11,0.11,0,0,0
"DOUG.WEIGHT","F","20082009","NYI",53,692.15,0.43,0.52,0.26,1.21,5.11,6.67,8.93,0.39,8.47,6.49,5.83,2.34,2.6,2.34,1.39,1.39,1.13,1.21,0.26,0.26,242,319,-77
"DREW.DOUGHTY","D","20082009","L.A",81,1366.48,0.13,0.04,0.18,0.35,3.34,4.96,7.64,0.18,3.95,2.65,3.6,3.73,2.99,4.13,2.46,1.01,0.75,0.31,0,0,0,0,0
"DREW.MILLER","F","20082009","ANA",27,299.95,0.8,0,1,1.8,8.6,11.2,13.2,0.87,9.3,7.14,7.73,1.4,2.8,9,0.8,0.8,0.8,0.8,0.2,0.2,0,5,-5
"DREW.STAFFORD","F","20082009","BUF",79,996.45,0.66,0.36,0.6,1.63,8.79,10.78,13.37,0.62,7.53,6.15,5.72,1.08,4.28,4.34,1.26,1.32,0.54,1.02,0.06,0.06,1,13,-12
"DUNCAN.KEITH","D","20082009","CHI",77,1468.38,0.2,0.45,0.45,1.1,5.15,7.52,10.99,0.17,3.97,2.72,2.33,2.53,0.98,2.86,1.27,1.39,0.78,0.16,0,0,0,0,0
"DUSTIN.BOYD","F","20082009","CGY",70,670.47,0.81,0.36,0.36,1.52,4.92,7.61,10.38,0.59,16.36,10.59,7.79,1.34,3.67,5.28,1.16,1.16,0.27,0.72,0,0,172,190,-18
"DUSTIN.BROWN","F","20082009","L.A",80,1100.9,0.87,0.65,0.16,1.69,11.28,15.86,20.76,0.91,7.73,5.5,5.77,0.93,13.13,7.25,1.8,1.64,0.93,3.27,0,0.05,18,20,-2
"DUSTIN.BYFUGLIEN","D","20082009","CHI",77,900.95,0.73,0.27,0.47,1.47,10.32,13.45,15.92,0.76,7.1,5.45,5.64,1.53,10.12,3.4,0.93,1.53,1.2,1,0.33,0.33,1,4,-3
"DUSTIN.JEFFREY","F","20082009","PIT",14,127.57,0.47,0,0.47,0.94,7.53,9.41,10.35,0.48,6.25,5,5.1,1.41,3.76,4.23,0.47,0.47,0,0,0,0,36,48,-12
"DUSTIN.PENNER","F","20082009","EDM",78,904.52,0.8,0.73,0.2,1.72,6.7,10.02,12.07,0.74,11.88,7.95,7.36,1.99,4.58,3.12,3.18,1.53,0.86,0.86,0.2,0.2,18,28,-10
"DWIGHT.HELMINEN","F","20082009","CAR",23,152.48,0.39,0.39,0,0.79,5.9,7.48,11.41,0.55,6.67,5.26,7.32,3.54,8.66,8.26,0.79,3.54,0,0.79,0,0,58,67,-9
"ED.JOVANOVSKI","D","20082009","ARI",81,1376.88,0.13,0.17,0.44,0.74,5.36,7.89,11.64,0.19,2.44,1.66,2.39,4.18,5.23,5.45,1.31,0.31,1.13,0.92,0.09,0.09,0,0,0
"ENVER.LISIN","F","20082009","ARI",48,567.62,1.16,0.42,0.32,1.9,8.98,13.11,15.86,0.79,12.94,8.87,6.04,1.37,5.07,4.97,0.95,0.42,0.74,1.16,0,0,1,2,-1
"ERIC.BELANGER","F","20082009","MIN",79,1036.63,0.41,0.23,0.35,0.98,6.54,9.32,11.87,0.48,6.19,4.35,5.1,1.79,2.37,2.2,1.56,2.14,0.35,1.04,0,0,458,421,37
"ERIC.BOULTON","F","20082009","ATL",76,566,0.32,0.53,0.53,1.38,7.31,9.75,11.13,0.6,4.35,3.26,6.15,1.27,7.95,6.57,1.27,1.27,2.76,1.91,1.59,1.48,1,3,-2
"ERIC.BREWER","D","20082009","STL",28,511.77,0,0.12,0.23,0.35,4.1,6.33,8.79,0.17,0,0,2.67,4.46,3.52,2.58,1.76,1.41,1.06,0.7,0,0,0,0,0
"ERIC.FEHR","F","20082009","WSH",61,634.88,0.95,0.47,0.66,2.08,11.34,14.65,19.28,1.09,8.33,6.45,7.45,0.85,2.27,4.82,2.08,4.91,0.76,1.61,0,0,1,2,-1
"ERIC.GODARD","F","20082009","PIT",71,286.97,0.42,0,0.42,0.84,4.18,6.06,7.11,0.34,10,6.9,5.66,2.51,7.74,5.23,0.63,0.42,4.18,2.09,3.76,3.97,1,0,1
"ERIC.NYSTROM","F","20082009","CGY",75,546.17,0.44,0.22,0.11,0.77,8.24,11.53,13.95,0.6,5.33,3.81,5.16,1.21,7.8,7.03,1.32,1.32,1.43,1.1,0.77,0.66,10,11,-1
"ERIC.PERRIN","F","20082009","ATL",78,779.57,0.38,0.54,0.38,1.31,6.85,8.85,10.93,0.58,5.62,4.35,6.54,1.23,3.08,3.54,1.15,2.92,0.69,1.08,0,0,90,76,14
"ERIC.STAAL","F","20082009","CAR",82,1197.45,1.05,0.7,0.35,2.1,12.93,18.09,22.7,1.26,8.14,5.82,6.94,1.35,2.76,3.26,1.15,2,0.9,1.45,0,0,512,588,-76
"ERIK.CHRISTENSEN","F","20082009","ANA",17,162.1,0.37,1.85,0,2.22,8.51,9.62,11.47,0.39,4.35,3.85,4.08,0,0.74,1.85,1.48,1.11,1.11,0.37,0,0,38,22,16
"ERIK.CHRISTENSEN","F","20082009","ATL",47,551.48,0.44,0.65,0.54,1.63,7.4,10.44,13.6,0.69,5.88,4.17,6.58,0.65,1.74,2.18,0.76,2.39,0.76,0.98,0,0,184,159,25
"ERIK.COLE","F","20082009","CAR",17,249.8,0.48,1.68,0.48,2.64,6.24,8.65,10.81,0.54,7.69,5.56,6.19,1.68,10.81,6.49,0.72,1.44,0.72,1.2,0,0,0,0,0
"ERIK.COLE","F","20082009","EDM",63,812.83,0.74,0.37,0.3,1.4,8.56,11.37,15.28,0.76,8.62,6.49,6.7,1.7,8.42,5.54,2.07,2.58,0.74,1.77,0.07,0.07,14,25,-11
"ERIK.REITZ","D","20082009","MIN",31,295,0.2,0,0.2,0.41,2.64,4.88,7.73,0.11,7.69,4.17,2.29,6.31,11.59,7.12,1.02,0.61,1.63,1.42,0.81,0.61,0,0,0
"ERIK.REITZ","D","20082009","NYR",11,109.05,0,0,0,0,3.85,3.85,7.7,0.08,0,0,2.14,4.95,12.65,6.05,1.65,1.1,3.85,0.55,1.1,1.1,0,0,0
"ETHAN.MOREAU","F","20082009","EDM",77,951.27,0.69,0.38,0.32,1.39,8.64,12.24,15.96,0.67,8.03,5.67,5.49,1.7,6.56,2.46,2.96,0.95,1.77,1.01,0.25,0.25,6,15,-9
"EVGENI.MALKIN","F","20082009","PIT",82,1264.07,0.76,1.57,0.62,2.94,7.55,10.3,13.53,0.73,10.06,7.37,7.05,1.38,2.99,6.84,2.37,3.65,1.28,2.04,0,0,240,335,-95
"EVGENY.ARTYUKHIN","F","20082009","T.B",73,734.32,0.41,0.33,0.41,1.14,7.68,10.3,12.34,0.55,5.32,3.97,5.38,1.31,19.69,6.37,2.21,1.47,3.02,1.88,0.49,0.49,0,2,-2
"FABIAN.BRUNNSTROM","F","20082009","DAL",55,523.5,1.49,0.46,0.57,2.52,7.11,10.43,11.81,0.8,20.97,14.29,7.71,1.38,2.52,8.48,2.29,2.98,0.46,0.46,0,0,0,0,0
"FEDOR.TYUTIN","D","20082009","CBJ",82,1381.78,0.13,0.3,0.22,0.65,4.56,6.6,9.03,0.16,2.86,1.97,2.43,2.78,3.34,6.77,0.96,0.52,0.91,0.35,0.04,0.04,1,0,1
"FERNANDO.PISANI","F","20082009","EDM",38,475.03,0.88,0.63,0.25,1.77,8.46,11.12,13.51,0.68,10.45,7.95,6.11,1.14,5.56,6.06,1.39,1.39,0.76,0.63,0,0,45,60,-15
"FILIP.KUBA","D","20082009","OTT",71,1122.27,0.05,0.16,0.48,0.7,3.1,4.97,7.59,0.11,1.72,1.08,2.29,3.9,1.92,2.94,2.25,1.39,0.59,0.21,0,0,0,0,0
"FRANCIS.BOUILLON","D","20082009","MTL",54,751.48,0.4,0.08,0.16,0.64,3.99,4.95,9.18,0.12,10,8.06,2.48,2.95,8.62,4.07,2.24,1.04,1.04,0.48,0.4,0.32,0,0,0
"FRANCOIS.BEAUCHEMIN","D","20082009","ANA",20,347.58,0.69,0,0,0.69,5.01,6.73,8.8,0.22,13.79,10.26,3.26,2.07,2.59,3.11,2.24,1.04,0.52,0.35,0,0,0,0,0
"FRANS.NIELSEN","F","20082009","NYI",59,650.33,0.46,0.46,0.55,1.48,6.46,8.58,11.44,0.52,7.14,5.38,6.02,2.86,2.49,4.24,1.57,2.77,0.55,1.57,0,0.09,257,294,-37
"FRANTISEK.KABERLE","D","20082009","CAR",30,347.47,0,0.35,0.52,0.86,3.8,6.22,9.32,0.17,0,0,2.72,4.66,2.42,8.46,1.21,1.04,0.52,0.35,0,0,0,0,0
"FREDDY.MEYER","D","20082009","NYI",27,432.28,0.42,0.42,0,0.83,4.16,5.41,8.05,0.18,10,7.69,3.38,5,8.47,4.86,1.53,1.39,0.97,0.14,0,0,0,0,0
"FREDRIK.MODIN","F","20082009","CBJ",50,640.88,0.56,0.47,0.47,1.5,8.24,12.08,14.7,0.77,6.82,4.65,6.37,1.5,1.4,4.03,0.47,1.97,0.84,1.03,0,0,8,20,-12
"FREDRIK.SJOSTROM","F","20082009","NYR",79,718.47,0.33,0.08,0.25,0.67,6.68,9.19,10.77,0.57,5,3.64,6.16,1.84,8.69,7.85,0.58,1,0.84,0.92,0,0,1,0,1
"GARNET.EXELBY","D","20082009","ATL",59,845.68,0,0.21,0.14,0.35,2.84,4.4,5.75,0.11,0,0,2.56,4.97,9.15,4.19,1.42,1.63,1.63,0.71,0.43,0.43,0,0,0
"GARTH.MURRAY","F","20082009","ARI",10,78.18,0,0,0,0,6.14,6.91,7.67,0.38,0,0,5.56,8.44,9.98,1.53,0,0,0,1.53,1.53,1.53,31,34,-3
"GARY.ROBERTS","F","20082009","T.B",30,301.23,0.4,0,0.2,0.6,5.38,6.77,8.37,0.39,7.41,5.88,5.79,0.6,6.77,3.78,1.2,1.2,1,1.59,0.2,0.2,1,0,1
"GEORGE.PARROS","F","20082009","ANA",74,454.33,0.53,0.4,0.26,1.19,6.07,7.92,8.58,0.42,8.7,6.67,5.35,1.85,11.75,7.92,1.72,0.79,1.45,2.25,2.64,1.85,0,3,-3
"GEORGES.LARAQUE","F","20082009","MTL",33,236.93,0,0,0.51,0.51,3.55,4.31,5.82,0.26,0,0,6.06,1.27,10.38,7.85,1.52,1.01,1.77,2.28,2.28,2.03,0,1,-1
"GILBERT.BRULE","F","20082009","EDM",11,102.37,1.17,0,0.59,1.76,7.62,9.38,12.89,0.69,15.38,12.5,7.31,3.52,8.21,5.86,5.27,0,2.34,1.76,0,0,4,1,3
"GLEN.METROPOLIT","F","20082009","MTL",21,185.42,0.65,0,0.32,0.97,5.5,6.15,8.41,0.48,11.76,10.53,7.84,3.24,3.88,3.88,1.62,3.88,1.29,1.29,0.32,0.32,78,81,-3
"GLEN.METROPOLIT","F","20082009","PHI",55,581.8,0.31,0.62,0.31,1.24,5.98,7.53,9.8,0.44,5.17,4.11,5.86,1.96,3.82,3.71,2.37,1.44,0.31,1.03,0.1,0.1,230,223,7
"GREG.DE VRIES","D","20082009","NSH",71,924.73,0.06,0.13,0.13,0.32,2.27,3.76,6.49,0.07,2.86,1.72,1.84,3.57,3.44,5,1.04,1.17,1.04,0.26,0.32,0.32,0,0,0
"GREGORY.CAMPBELL","F","20082009","FLA",77,1005.93,0.42,0.78,0.24,1.43,6.86,9.13,11.09,0.7,6.09,4.58,7.69,2.56,11.57,5.73,1.07,1.61,0.95,1.01,0.3,0.3,391,386,5
"GREGORY.STEWART","F","20082009","MTL",20,167.28,0,0.36,0,0.36,5.74,6.81,7.53,0.62,0,0,9.16,1.79,13.63,10.04,0,0.72,2.15,1.43,1.43,1.43,1,0,1
"GREG.ZANON","D","20082009","NSH",82,1359.12,0.13,0.18,0.04,0.35,2.25,3.09,5.34,0.07,5.88,4.29,2.2,7.28,5.96,4.37,1.02,1.15,0.53,0.22,0,0,0,0,0
"GUILLAUME.LATENDRESSE","F","20082009","MTL",56,667.8,1.08,0.45,0.36,1.89,8.81,12.49,16.98,0.75,12.24,8.63,5.97,1.08,11.77,6.65,0.9,0.99,1.26,0.9,0.09,0.09,1,1,0
"HAL.GILL","D","20082009","PIT",62,902.28,0.13,0,0.47,0.6,2.59,4.26,7.25,0.07,5.13,3.12,1.73,5.45,4.46,4.72,2.53,0.66,1.06,0.33,0.07,0.07,0,0,0
"HENRIK.SEDIN","F","20082009","VAN",81,1153.7,0.88,1.09,0.78,2.76,5.51,6.55,7.91,0.55,16.04,13.49,8.4,0.57,0.73,2.44,2.13,1.82,0.78,1.14,0,0,460,509,-49
"HENRIK.TALLINDER","D","20082009","BUF",66,1008.68,0.06,0.24,0.3,0.59,1.96,2.86,4.58,0.09,3.03,2.08,3.15,3.39,2.5,7.49,2.2,0.77,0.77,0.48,0,0,0,0,0
"HENRIK.ZETTERBERG","F","20082009","DET",76,1074.03,0.73,0.78,0.5,2.01,11.84,15.81,19.44,0.86,6.13,4.59,5.42,1.17,2.74,3.97,1.51,2.07,0.5,1.45,0,0,449,406,43
"IAN.LAPERRIERE","F","20082009","COL",74,779.12,0.54,0.69,0.15,1.39,4.47,6.55,7.7,0.28,12.07,8.24,4.34,2.39,7.16,2.93,1.31,2.7,1.31,0.54,1.16,1.16,111,130,-19
"IAN.WHITE","D","20082009","TOR",70,1245.12,0.39,0.24,0.24,0.87,5.45,7.66,11.23,0.21,7.08,5.03,2.81,4.1,4.82,1.88,1.83,1.25,0.63,0.63,0.14,0.1,0,0,0
"ILJA.ZUBOV","F","20082009","OTT",10,84.02,0,0.71,0,0.71,6.43,8.57,10.71,0.34,0,0,4,1.43,7.86,5.71,1.43,2.14,0,0,0,0,0,1,-1
"ILYA.KOVALCHUK","F","20082009","ATL",79,1197.37,1.35,0.65,0.3,2.31,8.12,11.78,15.73,0.73,16.67,11.49,6.18,0.7,2,1.8,3.01,2,0.65,0.85,0.05,0.05,5,7,-2
"JACK.HILLEN","D","20082009","NYI",40,532.5,0.11,0.23,0.23,0.56,4.17,6.08,8.45,0.28,2.7,1.85,4.61,5.3,3.04,5.97,2.03,1.13,0.45,0.23,0,0,0,0,0
"JACK.JOHNSON","D","20082009","L.A",41,683.57,0.26,0.18,0,0.44,3.07,4.3,6.58,0.08,8.57,6.12,1.86,3.69,5.09,4.48,2.11,0.7,1.4,0.61,0.18,0.18,0,0,0
"JACK.SKILLE","F","20082009","CHI",8,72.45,0.83,0,0,0.83,11.59,14.91,15.73,0.99,7.14,5.56,6.67,0,7.45,7.45,0.83,1.66,0,4.14,0.83,0.83,0,0,0
"JAIME.SIFERS","D","20082009","TOR",23,261.72,0,0.23,0,0.23,4.81,8.02,10.77,0.13,0,0,1.66,4.36,6.19,6.88,2.06,0.46,0.92,0.92,0.46,0.46,0,0,0
"JAKUB.VORACEK","F","20082009","CBJ",80,829.25,0.58,1.09,0.65,2.32,6.01,7.16,8.75,0.45,9.64,8.08,6.33,0.43,2.32,3.26,1.37,2.1,0.87,0.51,0,0,0,3,-3
"JAMAL.MAYERS","F","20082009","TOR",70,594.98,0.71,0.5,0.2,1.41,6.25,9.38,12.61,0.6,11.29,7.53,6.4,1.61,6.55,6.86,1.61,1.01,0.91,0.5,1.01,1.01,176,128,48
"JAMES.NEAL","F","20082009","DAL",77,977.28,0.92,0.43,0.25,1.6,7.92,10.93,13.51,0.76,11.63,8.43,6.97,1.41,11.36,4.48,1.47,3.5,1.23,1.35,0.06,0.06,6,13,-7
"JAMES.SHEPPARD","F","20082009","MIN",82,1050.75,0.29,0.63,0.29,1.2,4.05,5.82,6.8,0.36,7.04,4.9,6.16,1.77,3.71,4.68,1.08,2,0.51,1.2,0.17,0.17,311,451,-140
"JAMES.WISNIEWSKI","D","20082009","ANA",17,277.4,0.22,0.22,0.43,0.87,3.68,5.19,8.44,0.1,5.88,4.17,1.96,4.33,7.14,5.19,2.16,0.87,1.3,0,0,0,0,0,0
"JAMES.WISNIEWSKI","D","20082009","CHI",31,445.2,0.13,0.67,0.4,1.21,6.47,9.3,13.61,0.21,2.08,1.45,2.22,2.16,5.66,5.66,1.48,1.08,0.67,0.67,0,0,0,0,0
"JAMIE.HEWARD","D","20082009","T.B",13,124.85,0,0,0,0,3.84,5.29,8.17,0.09,0,0,1.64,6.73,2.4,3.36,0.96,0,0.48,0,0,0,0,0,0
"JAMIE.LANGENBRUNNER","F","20082009","N.J",81,1030.7,1.05,1.22,0.35,2.62,8.62,11.76,14.55,0.77,12.16,8.91,6.53,0.93,4.31,2.62,1.05,1.16,0.93,0.81,0.12,0.12,5,6,-1
"JAMIE.LUNDMARK","F","20082009","CGY",27,313.68,1.53,0.19,0.57,2.3,8.8,11.09,13.96,0.79,17.39,13.79,7.09,1.34,2.49,4.97,1.72,1.72,0.96,1.34,0.19,0.19,48,42,6
"JAMIE.MCGINN","F","20082009","S.J",35,307.22,0.59,0.2,0.2,0.98,5.08,6.64,8.59,0.37,11.54,8.82,5.62,1.17,9.57,6.25,1.37,0.98,0,0,0,0,6,1,5
"JAN.HEJDA","D","20082009","CBJ",82,1469.53,0.12,0.16,0.53,0.82,2.41,3.59,6.78,0.08,5.08,3.41,2.24,4.08,5.43,7.23,0.73,0.61,0.61,0.37,0,0,0,1,-1
"JANNE.NISKALA","D","20082009","T.B",6,67.08,0,0,1.79,1.79,5.37,8.05,12.52,0.13,0,0,1.56,0.89,4.47,2.68,4.47,0.89,1.79,0,0,0,0,0,0
"JANNIK.HANSEN","F","20082009","VAN",55,576.63,0.52,0.73,0.62,1.87,6.35,9.26,11.97,0.58,8.2,5.62,6.24,1.35,2.5,3.12,1.14,1.25,1.04,1.14,0.1,0.1,2,8,-6
"JARED.BOLL","F","20082009","CBJ",75,652.97,0.28,0.37,0.46,1.1,6.52,9.19,11.76,0.39,4.23,3,4.29,1.19,13.97,11.39,0.64,1.65,1.01,1.65,2.11,2.11,0,4,-4
"JARED.ROSS","F","20082009","PHI",10,71.8,0,0,0,0,8.36,11.7,13.37,0.53,0,0,4.5,2.51,2.51,10.86,0.84,3.34,0.84,1.67,0,0,26,18,8
"JARKKO.RUUTU","F","20082009","OTT",78,767.8,0.47,0.47,0.39,1.33,6.49,8.67,10.39,0.54,7.23,5.41,6.18,1.64,10.71,7.11,1.09,1.56,3.2,2.34,0.23,0.23,2,6,-4
"JAROME.IGINLA","F","20082009","CGY",81,1305.45,0.97,0.97,0.37,2.3,9.84,13.19,16.82,0.71,9.81,7.32,5.41,0.6,2.99,3.03,1.61,1.38,0.46,1.65,0.09,0.09,147,135,12
"JAROSLAV.SPACEK","D","20082009","BUF",80,1258.05,0.19,0.24,0.62,1.05,3.91,5.34,8.82,0.12,4.88,3.57,2.24,4.39,2.86,4.44,2.24,0.81,0.62,0.14,0,0,0,0,0
"JARRET.STOLL","F","20082009","L.A",74,843.58,0.57,0.5,0.28,1.35,7.4,10.46,11.95,0.67,7.69,5.44,6.44,1.56,10.31,6.97,1.42,1.49,1.64,0.64,0,0,427,309,118
"JASON.ARNOTT","F","20082009","NSH",65,911.02,1.51,0.53,0.53,2.57,7.9,11.06,13.83,0.93,19.17,13.69,8.43,1.12,2.11,2.44,1.32,3.23,0.92,0.46,0,0,398,405,-7
"JASON.BLAKE","F","20082009","TOR",77,1073.88,0.84,1.01,0.34,2.18,12.29,15.42,18.38,0.93,6.82,5.43,6.04,1.06,2.63,8.49,1.84,2.4,0.5,1.34,0,0,22,27,-5
"JASON.CHIMERA","F","20082009","CBJ",49,590.22,0.71,0.91,0.41,2.03,9.35,12,15.15,0.59,7.61,5.93,4.94,0.51,5.79,6.1,1.32,1.02,1.22,0.71,0,0,14,20,-6
"JASON.JAFFRAY","F","20082009","VAN",14,104.78,1.15,1.15,0,2.29,4.58,6.3,6.87,0.47,25,18.18,7.45,1.15,3.44,3.44,1.15,1.15,1.72,3.44,0.57,1.15,27,31,-4
"JASON.POMINVILLE","F","20082009","BUF",82,1053.8,0.68,0.85,0.63,2.16,10.19,13.27,16.23,0.6,6.7,5.15,4.54,1.65,2.28,4.5,1.48,1.88,0.28,0.74,0,0,19,34,-15
"JASON.SMITH","D","20082009","OTT",63,893.35,0.07,0,0,0.07,3.29,4.37,7.52,0.09,2.04,1.54,2.03,7.32,6.38,5.64,2.08,0.27,0.54,0.34,0,0.07,0,0,0
"JASON.SPEZZA","F","20082009","OTT",82,1206.35,0.85,0.6,0.4,1.84,8.16,11.69,14.27,0.64,10.37,7.23,5.48,1.04,1.19,2.93,2.93,3.23,1.34,1.19,0.05,0.05,530,504,26
"JASON.STRUDWICK","D","20082009","EDM",71,788.55,0.15,0.15,0.3,0.61,2.36,3.27,4.95,0.14,6.45,4.65,4.23,3.8,5.1,4.57,1.75,1.22,0.68,0.23,0.46,0.53,0,0,0
"JASON.WILLIAMS","F","20082009","ATL",41,525.4,0.23,0.46,0.46,1.14,7.19,8.79,11.08,0.56,3.17,2.6,6.36,1.71,1.83,1.37,1.37,2.06,0.46,1.26,0,0,151,163,-12
"JASON.WILLIAMS","F","20082009","CBJ",39,462.25,1.17,1.17,0.39,2.73,6.23,8.7,11.03,0.46,18.75,13.43,5.27,1.95,3.37,2.21,0.65,1.82,0.91,0.26,0,0,78,121,-43
"JASSEN.CULLIMORE","D","20082009","FLA",68,1003.68,0.12,0.24,0.18,0.54,3.11,4.12,7.29,0.1,3.85,2.9,2.49,2.75,3.35,3.35,1.73,0.48,0.66,0.18,0.06,0.06,0,0,0
"JAY.BOUWMEESTER","D","20082009","FLA",82,1532.12,0.23,0.12,0.35,0.7,3.92,5.6,7.83,0.18,6,4.2,3.23,3.13,3.41,3.72,1.61,0.82,0.86,0.31,0,0,0,0,0
"JAY.HARRISON","D","20082009","TOR",7,102,0,0.59,0,0.59,2.94,8.82,14.12,0.16,0,0,1.87,4.71,4.12,4.12,1.76,0.59,1.76,0.59,0,0,0,0,0
"JAY.LEACH","D","20082009","N.J",24,324.2,0,0,0,0,0.93,1.85,3.15,0.05,0,0,2.5,4.07,1.3,5.92,1.11,0.19,0.56,0.19,0.56,0.56,0,0,0
"JAY.MCCLEMENT","F","20082009","STL",82,1012.32,0.36,0.36,0.41,1.13,6.88,9.96,11.85,0.58,5.17,3.57,5.83,1.9,1.84,2.55,1.07,1.84,0.47,0.77,0,0.06,508,431,77
"JAY.MCKEE","D","20082009","STL",69,956.77,0.06,0.06,0.31,0.44,2.63,3.51,5.14,0.06,2.38,1.79,1.8,7.9,3.39,5.14,1.19,0.19,0.82,0.5,0.06,0.06,0,0,0
"JAY.PANDOLFO","F","20082009","N.J",61,734.35,0.33,0.25,0.16,0.74,4.74,6.54,8.58,0.38,6.9,5,5.75,1.72,3.1,4.41,0.65,0.49,0.25,0.65,0,0,2,2,0
"JEFF.CARTER","F","20082009","PHI",82,1208.6,1.29,0.74,0.5,2.53,12.06,16.13,20.35,0.88,10.7,8,5.47,1.84,2.28,2.43,2.48,2.38,1.14,0.55,0,0,577,635,-58
"JEFF.FINGER","D","20082009","TOR",65,1098.15,0.27,0.33,0.38,0.98,2.73,4.53,7.38,0.1,10,6.02,2.27,6.39,6.28,3.93,2.51,1.42,0.66,0.71,0.05,0.05,0,0,0
"JEFF.HALPERN","F","20082009","T.B",52,596.18,0.4,0.6,0,1.01,4.13,6.24,7.95,0.35,9.76,6.45,5.58,2.82,2.52,5.13,1.11,1.41,0.81,0.81,0,0,276,231,45
"JEFFREY.HAMILTON","F","20082009","TOR",15,161.15,1.12,0.37,0.74,2.23,10.05,13.78,17.87,0.87,11.11,8.11,6.32,1.86,2.23,3.72,1.86,2.23,0.74,0.37,0,0,3,8,-5
"JEFF.SCHULTZ","D","20082009","WSH",64,1025.45,0,0.12,0.41,0.53,2.05,2.75,5.38,0.06,0,0,2.17,3.8,2.57,4.62,1.7,0.53,0.23,0.18,0.06,0.06,0,0,0
"JEFF.TAFFE","F","20082009","PIT",8,54.82,0,0,0,0,5.47,8.76,9.85,0.25,0,0,2.88,0,2.19,4.38,1.09,0,0,0,0,0,16,13,3
"JEFF.TAMBELLINI","F","20082009","NYI",65,770.55,0.55,0.23,0.39,1.17,6.85,9.11,11.68,0.6,7.95,5.98,6.57,2.34,7.32,3.89,1.09,1.17,0.86,0.93,0,0,3,2,1
"JEFF.WOYWITKA","D","20082009","STL",65,1014.38,0.06,0.24,0.3,0.59,2.84,4.08,5.68,0.15,2.08,1.45,3.65,4.02,1.01,5.8,1.12,0.77,0.71,0.3,0.12,0.12,0,0,0
"JERE.LEHTINEN","F","20082009","DAL",48,621.93,0.48,0.39,0.58,1.45,8.59,11.96,14.37,0.67,5.62,4.03,5.63,1.64,2.12,7.04,0.77,2.51,0.19,0.29,0,0,1,0,1
"JEREMY.COLLITON","F","20082009","NYI",6,50.12,0,1.2,0,1.2,3.59,4.79,4.79,0.31,0,0,6.5,5.99,21.55,7.18,1.2,0,1.2,2.39,0,0,36,16,20
"JEREMY.ROENICK","F","20082009","S.J",42,442.37,0.41,0.81,0.14,1.36,5.97,7.19,8.95,0.6,6.82,5.66,8.28,1.9,7.19,6.51,3.39,2.03,0.68,0.81,0,0,95,108,-13
"JEREMY.WILLIAMS","F","20082009","TOR",11,126.02,2.38,0.48,0,2.86,10,11.9,14.76,0.58,23.81,20,4.88,1.9,4.29,3.33,0.48,0.48,0.48,0.95,0,0,0,1,-1
"JERRED.SMITHSON","F","20082009","NSH",82,877.5,0.27,0.55,0,0.82,4.51,6.02,7.52,0.3,6.06,4.55,5.07,1.57,9.23,4.51,1.16,1.78,1.16,0.68,0.07,0.07,279,233,46
"JESSE.JOENSUU","F","20082009","NYI",7,82.38,0.73,0.73,0,1.46,5.83,8.74,14.57,0.75,12.5,8.33,8.58,1.46,5.1,8.01,0.73,2.91,0.73,2.18,0,0,0,0,0
"JESSE.WINCHESTER","F","20082009","OTT",76,748.52,0.24,0.32,0.8,1.36,8.9,10.5,12.5,0.5,2.7,2.29,4.79,1.52,9.22,9.22,1.36,1.68,0.8,1.44,0,0,93,69,24
"JIM.SLATER","F","20082009","ATL",60,509.25,0.71,0.35,0.82,1.89,9.66,12.72,15.43,1.02,7.32,5.56,7.99,1.89,8.72,5.42,0.82,1.65,1.53,2,0,0,187,171,16
"JIM.VANDERMEER","D","20082009","CGY",45,629.22,0.1,0.19,0.38,0.67,2.96,5.24,8.11,0.14,3.23,1.82,2.69,1.91,6.39,5.44,2.77,1.24,1.33,1.14,0.29,0.29,0,0,0
"JIRI.HUDLER","F","20082009","DET",81,849.92,1.13,0.64,0.21,1.98,7.48,9.67,12,0.6,15.09,11.68,6.26,0.56,1.13,2.75,1.06,0.99,0.56,1.06,0,0,4,10,-6
