"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"BRYAN.SMOLINSKI","F","20072008","MTL",64,668.68,0.54,0.45,0.54,1.53,6.73,9.6,12.65,0.46,8,5.61,4.83,2.06,3.77,4.22,1.44,2.06,0.72,0.27,0,0,282,262,20
"BRYCE.SALVADOR","D","20072008","N.J",8,144.18,0,0,0,0,0,1.66,3.33,0.02,0,0,1,4.58,5.41,4.58,1.66,0.83,0.83,1.25,0.42,0.42,0,0,0
"BRYCE.SALVADOR","D","20072008","STL",56,874.3,0.07,0.27,0.27,0.62,1.92,3.16,4.05,0.07,3.57,2.17,2.17,4.32,3.91,4.8,1.17,0.75,0.75,0.21,0.21,0.21,0,1,-1
"BYRON.RITCHIE","F","20072008","VAN",71,626.25,0.29,0.38,0,0.67,5.56,6.9,7.95,0.3,5.17,4.17,4.42,2.01,7.38,3.16,1.25,1.25,1.15,1.53,0.19,0.29,183,170,13
"CAM.BARKER","D","20072008","CHI",45,599.77,0.4,0.3,0.7,1.4,3.1,4.1,6.3,0.1,12.9,9.76,2.51,2.8,4.3,4.5,0.4,0.4,1.4,0.7,0.2,0.2,0,0,0
"CAM.JANSSEN","F","20072008","STL",12,84.85,0,0.71,0,0.71,6.36,8.49,8.49,0.35,0,0,4.08,0.71,18.39,4.24,0,0.71,1.41,0,1.41,1.41,0,0,0
"CARLO.COLAIACOVO","D","20072008","TOR",28,406.92,0.29,0.29,0.29,0.88,3.83,4.87,7.52,0.15,7.69,6.06,3.09,4.13,7.52,5.31,3.24,0.88,0.59,0.74,0,0,0,0,0
"CASEY.BORER","D","20072008","CAR",11,136.28,0.44,0,0,0.44,1.76,2.2,4.84,0.06,25,20,2.8,3.96,7.04,3.96,1.76,0.88,0.88,0,0,0,0,0,0
"CHAD.KILGER","F","20072008","TOR",53,528.18,1.02,0.57,0.23,1.82,7.61,11.81,13.86,0.63,13.43,8.65,5.35,1.59,14.99,3.75,1.36,0.91,0.45,1.02,0,0,26,27,-1
"CHAD.LAROSE","F","20072008","CAR",58,671.32,0.8,0.72,0.18,1.7,9.21,11.8,15.19,0.91,8.74,6.82,7.67,0.8,6.26,6.61,1.07,1.52,1.61,2.32,0,0,6,7,-1
"CHRIS.CAMPOLI","D","20072008","NYI",46,634.6,0,0.28,0.19,0.47,3.03,4.54,6.43,0.13,0,0,2.94,3.69,3.78,3.69,1.42,1.23,0.57,0.85,0,0,0,0,0
"CHRIS.CHELIOS","D","20072008","DET",69,858.8,0.21,0.28,0.35,0.84,3.84,6.64,9.99,0.21,5.45,3.16,3.23,2.17,2.72,3.91,2.31,0.56,0.91,0.49,0,0,0,0,0
"CHRIS.CLARK","F","20072008","WSH",18,230.1,1.04,0.26,0.26,1.56,5.48,9.13,11.21,0.6,19.05,11.43,6.54,1.3,4.95,3.65,1.04,0.52,2.87,0.52,0,0.26,2,3,-1
"CHRIS.CONNER","F","20072008","DAL",22,240.88,0.75,0.25,0.25,1.25,5.98,7.72,8.72,0.47,12.5,9.68,6.13,1.74,4.23,7.47,1.25,1,0.5,0,0,0,1,0,1
"CHRIS.DRURY","F","20072008","NYR",82,1009.6,0.77,0.59,0.24,1.6,7.67,10.04,11.83,0.72,10.08,7.69,7.15,2.91,2.38,2.67,1.55,2.56,0.77,0.89,0.06,0.06,459,361,98
"CHRIS.GRATTON","F","20072008","T.B",60,613.57,0.78,0.2,0.59,1.56,7.14,9.78,12.03,0.5,10.96,8,5.13,1.56,8.12,2.05,1.17,2.64,2.35,0.88,0.2,0.2,254,221,33
"CHRIS.HIGGINS","F","20072008","MTL",82,1046.88,0.8,0.46,0.17,1.43,9.69,13.01,16.05,0.83,8.28,6.17,6.34,2.35,3.95,4.81,0.63,1.83,0.29,1.32,0,0,12,25,-13
"CHRIS.KELLY","F","20072008","OTT",75,927.63,0.58,0.58,0.45,1.62,6.21,8.41,11.06,0.54,9.38,6.92,6.46,1.29,3.82,5.63,1.75,2.59,0.58,0.78,0,0,72,62,10
"CHRIS.KUNITZ","F","20072008","ANA",82,1001.52,0.66,1.02,0.24,1.92,8.09,11.38,13.96,0.65,8.15,5.79,5.7,0.96,7.79,3.89,1.38,1.44,1.02,0.72,0.12,0.12,9,19,-10
"CHRIS.NEIL","F","20072008","OTT",68,756.63,0.48,0.87,0.24,1.59,5.55,7.61,9.75,0.77,8.57,6.25,10.14,0.79,15.7,6.5,1.59,1.67,4.52,2.62,0.48,0.4,0,0,0
"CHRIS.PHILLIPS","D","20072008","OTT",81,1408.85,0.17,0.09,0.3,0.55,2.98,3.79,6.35,0.11,5.71,4.49,2.96,4.34,3.92,4.73,1.83,0.6,0.85,0.38,0,0,0,0,0
"CHRIS.PRONGER","D","20072008","ANA",72,1155.03,0.21,0.1,0.16,0.47,5.14,7.01,10.49,0.16,4.04,2.96,2.27,3.12,2.91,3.17,1.09,1.56,1.25,0.52,0,0,1,1,0
"CHRIS.SIMON","F","20072008","MIN",10,61.52,0,0,0,0,4.88,5.85,6.83,0.41,0,0,7,1.95,4.88,6.83,0.98,0.98,1.95,1.95,1.95,1.95,0,0,0
"CHRIS.SIMON","F","20072008","NYI",28,183.68,0.33,0.65,0,0.98,5.23,6.53,9.47,0.5,6.25,5,7.7,1.63,3.59,1.63,2.61,1.31,2.94,0.65,0.65,0.65,1,0,1
"CHRIS.THORBURN","F","20072008","ATL",73,632.95,0.47,0.57,0.57,1.61,6.73,8.44,9.67,0.51,7.04,5.62,6.07,1.61,8.15,5.59,0.95,1.71,1.04,0.95,0.66,0.57,11,8,3
"CHRISTIAN.BACKMAN","D","20072008","NYR",18,279.5,0.21,0.43,0.43,1.07,3.43,4.51,6.65,0.23,6.25,4.76,5.19,2.15,2.79,9.87,1.5,1.29,1.5,0.21,0,0,0,0,0
"CHRISTIAN.BACKMAN","D","20072008","STL",45,677.03,0.09,0.18,0.44,0.71,1.95,3.01,4.87,0.11,4.55,2.94,3.62,3.01,1.24,6.11,1.42,0.53,0.71,0.62,0,0,0,0,0
"CHRISTIAN.EHRHOFF","D","20072008","S.J",77,1251.5,0,0.14,0.58,0.72,3.31,6.18,9.11,0.15,0,0,2.44,3.16,3.88,5.61,1.44,0.86,1.15,0.58,0,0,0,0,0
"CHRISTOPH.SCHUBERT","D","20072008","OTT",82,762.32,0.55,0.31,0.47,1.34,7.56,9.44,12.59,0.34,7.29,5.83,3.61,1.18,11.88,5.59,2.2,1.34,1.73,0.94,0,0,1,3,-2
"CHUCK.KOBASEW","F","20072008","BOS",73,938.93,0.58,0.45,0.26,1.28,6.52,8.12,9.78,0.57,8.82,7.09,7.06,1.02,4.79,6.65,1.15,1.41,0.58,0.96,0.06,0.06,8,17,-9
"CLARKE.MACARTHUR","F","20072008","BUF",37,467.03,1.03,0.64,0.26,1.93,6.42,8.22,10.28,0.53,16,12.5,6.39,1.41,4.24,5.27,1.41,0.9,1.03,0.39,0,0,3,10,-7
"CLAY.WILSON","D","20072008","CBJ",7,84.97,0.71,0,0,0.71,5.65,7.06,11.3,0.44,12.5,10,6.2,1.41,1.41,4.94,0.71,0,0.71,0.71,0,0,0,0,0
"CODY.BASS","F","20072008","OTT",21,104.25,0.58,0.58,0,1.15,5.76,6.91,7.48,0.22,10,8.33,3.25,3.45,10.94,3.45,1.15,0,4.03,3.45,0.58,0.58,28,39,-11
"CODY.MCCORMICK","F","20072008","COL",40,408.92,0.29,0.15,0.15,0.59,6.46,8.8,11.88,0.29,4.55,3.33,3.33,1.17,11.74,4.7,0.59,2.05,1.32,1.32,0.59,0.44,4,6,-2
"CODY.MCLEOD","F","20072008","COL",49,469.92,0.51,0.26,0.38,1.15,7.41,9.7,10.09,0.49,6.9,5.26,5.01,0.77,12.26,6.89,0.26,1.28,1.92,1.79,1.4,1.4,0,2,-2
"COLBY.ARMSTRONG","F","20072008","ATL",18,229.07,0.79,0.52,0.52,1.83,6.29,8.38,10.22,0.61,12.5,9.38,7.25,1.05,4.19,6.02,1.05,3.41,0.79,1.31,0,0,0,0,0
"COLBY.ARMSTRONG","F","20072008","PIT",54,657.27,0.73,0.55,0.64,1.92,6.76,9.4,11.14,0.7,10.81,7.77,7.45,1.19,5.84,6.21,0.73,1.83,1,1.19,0.09,0,3,1,2
"COLIN.STUART","F","20072008","ATL",18,207.88,0.58,0.29,0.29,1.15,5.2,6.64,7.5,0.44,11.11,8.7,6.7,2.31,6.93,4.62,1.44,3.46,0.58,0.29,0,0,3,3,0
"COLIN.WHITE","F","20072008","N.J",57,887.88,0.14,0.2,0.34,0.68,1.55,2.84,4.8,0.04,8.7,4.76,1.38,4.12,5.74,3.99,1.42,1.08,0.61,0.2,0,0,0,0,0
"COLTON.ORR","F","20072008","NYR",74,564.9,0.11,0.11,0,0.21,2.55,3.93,5.31,0.23,4.17,2.7,5.84,2.34,15.4,5.1,0.42,1.49,1.59,1.06,1.7,1.81,1,1,0
"CONNOR.JAMES","F","20072008","PIT",13,88.87,0,0,0,0,5.4,6.08,9.45,0.32,0,0,5.22,0,2.03,11.48,0,0.68,0,0.68,0,0,0,0,0
"COREY.PERRY","F","20072008","ANA",70,954.95,1.01,0.88,0.31,2.2,8.54,12.5,14.26,0.78,11.76,8.04,6.23,0.57,4.9,6.72,2.07,1.76,2.2,1.82,0.25,0.25,1,11,-10
"CORY.MURPHY","D","20072008","FLA",47,507.62,0.12,0.12,0.24,0.47,4.37,5.91,8.63,0.14,2.7,2,2.38,3.78,1.18,3.19,1.3,0.47,0.59,0.12,0,0,0,0,0
"CORY.SARICH","D","20072008","CGY",79,1167.9,0.1,0.05,0.1,0.26,2.41,4.32,5.91,0.1,4.26,2.38,2.21,2,7.19,6.52,1.75,0.87,1.95,0.51,0.15,0.15,0,0,0
"CORY.STILLMAN","F","20072008","CAR",55,769.03,0.7,0.47,0.62,1.79,6.16,9.21,11.55,0.46,11.39,7.63,5.03,1.17,2.34,2.73,1.87,1.56,0.55,1.01,0,0,2,5,-3
"CORY.STILLMAN","F","20072008","OTT",24,294.93,0.41,0.61,0.41,1.42,5.9,8.54,10.78,0.33,6.9,4.76,3.88,0.2,5.29,4.27,0.81,1.63,0.81,0.81,0,0,1,3,-2
"CRAIG.ADAMS","F","20072008","CAR",40,297.92,0.4,0.2,0.4,1.01,5.84,8.66,11.88,0.44,6.9,4.65,5.07,2.22,12.49,8.66,0.2,1.41,1.21,1.21,0.6,0.6,2,1,1
"CRAIG.ADAMS","F","20072008","CHI",35,308.57,0,0,0.39,0.39,4.28,5.83,6.81,0.32,0,0,5.53,3.11,9.14,5.83,0.58,1.17,0.19,0.58,0.78,0.78,7,3,4
"CRAIG.CONROY","F","20072008","CGY",78,966.25,0.62,0.43,0.56,1.61,5.15,7.02,8.88,0.48,12.05,8.85,6.9,1.74,5.4,3.97,2.42,2.61,1.3,0.93,0.06,0.06,518,453,65
"CRAIG.MACDONALD","F","20072008","T.B",65,562.18,0.21,0.53,0.32,1.07,8,10.57,13.02,0.55,2.67,2.02,5.19,2.35,5.76,6.08,0.32,1.81,0.75,1.17,0,0,173,139,34
"CRAIG.RIVET","D","20072008","S.J",74,1088.08,0.17,0.11,0.5,0.77,2.76,4.19,6.89,0.11,6,3.95,2.54,3.09,3.2,3.86,1.93,0.72,1.1,0.33,0.28,0.28,0,0,0
"CRAIG.WELLER","F","20072008","ARI",59,585.25,0.31,0.31,0.51,1.13,7.28,9.64,11.28,0.38,4.23,3.19,3.9,1.03,12.4,5.74,1.03,0.62,1.64,0.82,0.41,0.41,0,2,-2
"CURTIS.BROWN","F","20072008","S.J",33,268.33,1.12,0.45,0.45,2.01,7.38,9.39,11.85,0.82,15.15,11.9,8.74,2.68,6.26,3.13,1.79,1.57,0.67,0.22,0,0,66,45,21
"CURTIS.GLENCROSS","F","20072008","CBJ",35,357.92,0.5,0.67,0.17,1.34,8.72,11.23,14.08,0.74,5.77,4.48,6.6,0.67,7.38,6.2,1.51,0.67,1.01,1.34,0.17,0.17,7,2,5
"CURTIS.GLENCROSS","F","20072008","EDM",26,264.68,2.04,0.23,0.68,2.95,9.29,12.69,16.09,0.94,21.95,16.07,7.41,1.59,9.75,3.63,1.81,1.81,0.91,1.59,0.23,0.23,4,6,-2
"DAINIUS.ZUBRUS","F","20072008","N.J",82,1021.93,0.47,0.7,0.53,1.7,5.05,7.52,10.1,0.55,9.3,6.25,7.34,0.94,4.23,4.81,0.65,1.88,0.94,1.29,0,0,45,46,-1
"DALLAS.DRAKE","F","20072008","DET",65,562.77,0.21,0.21,0,0.43,4.26,5.65,7.25,0.29,5,3.77,5.09,1.49,8.85,8.53,1.17,0.96,0.64,1.92,0.43,0.43,19,29,-10
"DAN.BOYLE","D","20072008","T.B",37,728,0.16,0.33,0.41,0.91,3.05,4.86,7.34,0.21,5.41,3.39,4.27,4.12,2.88,3.38,1.15,1.4,0.91,0.66,0.08,0.08,0,0,0
"DAN.CARCILLO","F","20072008","ARI",57,610.37,0.88,0.39,0.2,1.47,8.45,12.19,14.45,0.8,10.47,7.26,6.6,0.88,10.42,6.78,1.47,0.59,4.82,3.54,1.67,1.47,3,0,3
"DAN.FRITSCHE","F","20072008","CBJ",68,726.47,0.58,0.74,0.25,1.57,7.93,9.75,11.07,0.59,7.29,5.93,6.03,1.49,4.96,7.19,0.91,1.65,0.41,0.25,0.17,0.17,38,48,-10
"DAN.GIRARDI","D","20072008","NYR",82,1275.38,0.24,0.24,0.28,0.75,4.61,6.73,9.97,0.15,5.1,3.5,2.23,4.23,6.63,5.27,1.55,1.74,0.28,0.61,0,0,0,1,-1
"DAN.HAMHUIS","D","20072008","NSH",80,1290.72,0.14,0.09,0.37,0.6,4.18,5.67,9.11,0.14,3.33,2.46,2.45,2.18,5.49,3.58,1.44,1.63,0.84,0.65,0,0,0,0,0
"DAN.HINOTE","F","20072008","STL",58,485.63,0.62,0.37,0.12,1.11,4.94,6.18,7.17,0.54,12.5,10,8.76,1.24,12.97,4.32,0.37,0.86,1.24,1.36,0.37,0.37,6,14,-8
"DANIEL.ALFREDSSON","F","20072008","OTT",70,1037.43,1.21,0.98,0.75,2.95,7.06,9.83,12.55,0.62,17.21,12.35,6.34,1.21,2.66,3.01,2.02,3.01,0.69,0.98,0,0,6,2,4
"DANIEL.BRIERE","F","20072008","PHI",79,1060.8,0.9,0.57,0.34,1.81,6.17,7.58,10.18,0.63,14.68,11.94,8.27,0.9,1.41,2.09,1.98,1.36,1.36,1.47,0,0,430,469,-39
"DANIEL.CLEARY","F","20072008","DET",63,761.4,1.18,0.47,0.55,2.21,9.85,13.24,15.68,0.85,12,8.93,6.4,0.87,4.81,7.96,1.42,1.65,0.63,1.02,0,0,23,23,0
"DANIEL.PAILLE","F","20072008","BUF",77,855.52,1.05,0.77,0.35,2.17,6.73,8.84,10.73,0.58,15.62,11.9,6.56,1.19,3.86,7.36,1.33,0.84,0.28,1.54,0,0,13,23,-10
"DANIEL.SEDIN","F","20072008","VAN",82,1136.95,0.84,0.69,0.47,2.01,8.97,11.56,14.46,0.78,9.41,7.31,6.74,0.74,0.58,2.64,1.32,1.11,0.9,1.06,0,0,11,13,-2
"DANIEL.WINNIK","F","20072008","ARI",79,882.97,0.75,0.27,0.54,1.56,7.68,9.38,11.08,0.64,9.73,7.97,6.82,1.83,4.48,6.8,0.95,0.34,0.54,1.16,0.07,0.07,23,29,-6
"DANNY.RICHMOND","D","20072008","CHI",7,59.95,0,0,0,0,2,2,4,0.05,0,0,2.5,2,7.01,0,4,0,1,1,0,0,0,0,0
"DANY.HEATLEY","F","20072008","OTT",71,1167.5,1.34,0.67,0.62,2.62,7.91,10.43,13.52,0.88,16.88,12.81,8.46,1.34,2.83,4.06,2.31,2.06,1.39,0.98,0,0,11,8,3
"DARCY.HORDICHUK","F","20072008","NSH",44,222.88,0.27,0.54,0,0.81,4.85,7.27,7.81,0.5,5.56,3.7,6.93,0.81,16.69,9.42,0.54,1.08,0,1.62,2.96,2.69,0,0,0
"DARCY.TUCKER","F","20072008","TOR",74,902.28,0.66,0.53,0.27,1.46,6.65,9.58,12.44,0.62,10,6.94,6.49,2.86,7.71,6.12,1.73,1,0.86,1.26,0.2,0.2,6,4,2
"DARREN.HAYDAR","F","20072008","ATL",16,148.83,0.4,1.21,0.4,2.02,4.43,4.84,8.47,0.35,9.09,8.33,7.25,2.02,0.4,1.21,1.61,2.42,0.4,1.21,0,0,0,2,-2
"DARRYL.SYDOR","D","20072008","PIT",74,1029.12,0,0.12,0.35,0.47,2.33,3.85,5.13,0.08,0,0,2.12,4.96,1.75,4.96,0.99,0.35,0.41,0.47,0.12,0.06,0,0,0
"DAVE.BOLLAND","F","20072008","CHI",39,415.97,0.58,1.3,0.43,2.31,6.49,8.22,9.38,0.67,8.89,7.02,8.14,1.73,7.36,3.32,0.72,2.02,1.44,1.59,0,0,133,163,-30
"DAVID.BACKES","F","20072008","STL",72,848.77,0.64,0.42,0.57,1.63,7.56,9.97,11.95,0.68,8.41,6.38,6.85,0.71,15.41,5.58,0.78,1.2,1.48,1.34,0.28,0.28,16,22,-6
"DAVID.BOOTH","F","20072008","FLA",73,973.2,1.23,0.62,0.43,2.28,11.53,15.23,18.8,0.87,10.7,8.1,5.72,1.54,6.54,9,1.48,1.66,0.43,1.42,0,0,10,21,-11
"DAVID.BRINE","F","20072008","FLA",9,52.13,0,0,1.15,1.15,3.45,4.6,9.21,0.13,0,0,2.75,4.6,3.45,3.45,1.15,2.3,2.3,3.45,0,0,16,25,-9
"DAVID.CLARKSON","F","20072008","N.J",81,897.53,0.53,0.47,0.27,1.27,9.49,12.97,15.04,0.73,5.63,4.12,5.66,0.74,9.49,8.42,0.8,0.87,1.87,2.01,1.14,1.2,6,8,-2
"DAVID.HALE","D","20072008","CGY",57,727.38,0,0,0.16,0.16,2.64,4.62,6.6,0.1,0,0,2.21,1.9,6.19,5.69,1.57,1.15,1.07,0.66,0.16,0.16,0,0,0
"DAVID.JONES","F","20072008","COL",27,281.57,0.21,0.64,0,0.85,7.03,8.95,11.29,0.6,3.03,2.38,6.69,1.7,8.31,5.97,1.49,0.43,0.85,0.43,0,0,3,5,-2
"DAVID.KOCI","F","20072008","CHI",17,58.1,0,0,0,0,2.07,2.07,3.1,0.04,0,0,2,0,16.52,10.33,0,0,2.07,1.03,7.23,7.23,0,0,0
"DAVID.KREJCI","F","20072008","BOS",56,672.9,0.36,0.53,0.36,1.25,5.71,6.78,8.11,0.53,6.25,5.26,7.75,2.14,3.92,5.26,0.62,1.52,0.62,0.62,0,0,241,265,-24
"DAVID.LEGWAND","F","20072008","NSH",65,786.22,0.61,0.61,0.53,1.76,7.56,9.16,10.91,0.72,8.08,6.67,7.88,1.14,0.46,2.59,1.45,2.9,0.76,0.53,0,0,227,298,-71
"DAVID.MOSS","F","20072008","CGY",40,416.45,0.58,0.72,0.29,1.58,6.92,10.37,13.25,0.72,8.33,5.56,6.97,2.16,5.76,4.61,1.44,0.86,0.43,1.44,0,0,5,9,-4
"DAVID.PERRON","F","20072008","STL",62,644.22,0.84,0.84,0.28,1.96,4.75,6.8,8.38,0.45,17.65,12.33,6.58,0.56,5.59,5.87,0.84,2.14,1.49,2.05,0,0,3,7,-4
"DAVID.STECKEL","F","20072008","WSH",67,634.98,0.47,0.38,0.19,1.04,5.2,7.65,10.49,0.48,9.09,6.17,6.25,0.94,7.56,4.63,1.42,1.98,1.04,1.13,0.09,0.09,353,263,90
"DAVID.TANABE","D","20072008","CAR",18,176.85,0.34,0,0.34,0.68,2.71,3.73,6.45,0.16,12.5,9.09,4.36,3.39,2.37,6.11,2.37,0.34,1.36,0.34,0,0,0,0,0
"DAVID.VYBORNY","F","20072008","CBJ",65,704.47,0.34,0.17,0.51,1.02,5.11,6.22,7.75,0.4,6.67,5.48,6.51,1.53,2.56,2.98,0.77,1.36,0.94,0.68,0,0,11,28,-17
"DAYMOND.LANGKOW","F","20072008","CGY",79,1129.68,0.74,0.96,0.32,2.02,7.06,9.77,11.68,0.67,10.53,7.61,6.83,1.7,3.56,2.5,1.75,2.39,0.16,0.58,0.05,0.05,254,336,-82
"DEAN.MCAMMOND","F","20072008","OTT",68,672.03,0.54,0.54,0.45,1.52,5.18,7.14,9.82,0.47,10.34,7.5,6.6,0.98,3.21,4.55,2.32,2.14,0.45,0.09,0,0,105,127,-22
"DENIS.GREBESHKOV","D","20072008","EDM",71,957.6,0.13,0.31,0.5,0.94,1.69,2.69,4.82,0.09,7.41,4.65,3.44,3.01,2.44,2.76,3.01,1.07,0.5,0.56,0,0,0,0,0
"DENIS.TOLPEKO","F","20072008","PHI",26,201.88,0.3,0.59,0.59,1.49,6.84,11,13.67,0.45,4.35,2.7,4.05,0.3,4.46,8.92,2.97,1.49,1.78,1.78,0,0,0,0,0
"DENNIS.SEIDENBERG","D","20072008","CAR",47,661.32,0,0.36,0.27,0.64,4.99,6.71,10.71,0.14,0,0,2.14,5.99,8.89,8.98,0.82,0.45,0.45,0.64,0,0,1,0,1
"DENNIS.WIDEMAN","D","20072008","BOS",81,1447.98,0.17,0.17,0.25,0.58,4.06,6.75,9.78,0.16,4.08,2.45,2.36,3.07,1.86,4.6,1.78,0.66,0.91,0.62,0,0,0,0,0
"DEREK.ARMSTRONG","F","20072008","L.A",77,874.02,0.48,0.76,0.55,1.78,6.52,8.72,10.43,0.56,7.37,5.51,6.44,1.78,6.59,4.6,2.33,1.24,0.96,1.1,0,0.07,313,313,0
"DEREK.BOOGAARD","F","20072008","MIN",33,126.72,0,0,0,0,1.42,2.84,3.31,0.22,0,0,7.67,1.42,14.68,9.94,1.42,0,2.84,1.89,3.79,3.79,0,0,0
"DEREK.MACKENZIE","F","20072008","CBJ",17,127.37,0.94,0,0,0.94,8.95,12.25,13.66,0.63,10.53,7.69,5.15,1.88,5.65,5.65,0.47,3.3,1.41,2.36,0,0,25,46,-21
"DEREK.MEECH","D","20072008","DET",32,342.43,0,0,0,0,5.96,7.53,10.86,0.21,0,0,2.84,2.8,3.85,6.48,2.45,1.4,0.53,0.35,0,0,0,0,0
"DEREK.MORRIS","D","20072008","ARI",82,1319.87,0.23,0.27,0.09,0.59,4.27,6.09,8.18,0.15,5.32,3.73,2.39,4,2.82,1.82,0.68,0.32,0.77,0.5,0.05,0,0,1,-1
"DEREK.ROY","F","20072008","BUF",78,1096.33,1.15,0.93,0.66,2.74,8.26,10.84,13.63,0.73,13.91,10.61,6.69,2.08,1.48,3.61,2.74,1.42,0.77,1.86,0,0,437,436,1
"DERIAN.HATCHER","D","20072008","PHI",44,718.27,0.17,0.17,0.17,0.5,1.92,2.51,4.34,0.15,8.7,6.67,5.8,4.34,6.27,3.26,2.51,0.84,0.84,0.67,0.08,0.08,0,0,0
"DERICK.BRASSARD","F","20072008","CBJ",17,124.12,0.48,0,0.48,0.97,4.35,4.83,7.25,0.63,11.11,10,13,0,5.32,2.42,1.45,1.93,0.97,2.42,0,0,31,42,-11
"DEVIN.SETOGUCHI","F","20072008","S.J",44,514.87,0.93,0.7,0,1.63,9.09,12.7,15.38,0.9,10.26,7.34,7.08,1.63,7.34,5.01,1.98,1.63,0.47,0.93,0,0,8,6,2
"DICK.TARNSTROM","D","20072008","CBJ",19,260.97,0.23,0,0.46,0.69,2.3,4.14,5.98,0.13,10,5.56,3.22,3.68,2.07,5.06,0.69,0.46,1.15,0.23,0,0,0,0,0
"DICK.TARNSTROM","D","20072008","EDM",29,420.97,0.14,0.29,0,0.43,1.71,3.28,4.99,0.06,8.33,4.35,1.96,5.84,1.28,4.56,2.14,0.29,1.85,0.14,0,0,0,0,0
"DION.PHANEUF","D","20072008","CGY",81,1464.72,0.25,0.41,0.41,1.07,5.82,8.64,12.82,0.26,4.23,2.84,3,2.58,7.13,3.81,1.11,1.43,1.72,1.07,0.29,0.33,0,0,0
"DJ.KING","F","20072008","STL",61,334.38,0.54,0.36,0.18,1.08,6.46,7,8.07,0.33,8.33,7.69,4.67,0.54,13.46,8.97,0,0.72,3.05,1.79,1.79,1.79,1,5,-4
"DMITRI.KALININ","D","20072008","BUF",46,642.37,0,0.09,0.37,0.47,4.02,5.79,8.03,0.21,0,0,3.55,3.92,1.77,5.14,1.77,0.47,1.21,0.09,0,0,0,0,0
"DOMINIC.MOORE","F","20072008","MIN",29,302.42,0.2,0.2,0.2,0.6,4.96,7.14,10.52,0.37,4,2.78,5.17,2.58,2.78,1.98,0.99,1.98,0.79,1.39,0,0,135,118,17
"DOMINIC.MOORE","F","20072008","TOR",38,455.65,0.4,0.66,0.4,1.45,8.82,12.11,14.88,0.67,4.48,3.26,5.57,1.58,2.9,6.58,1.84,1.05,0.79,1.58,0,0,159,149,10
"DONALD.BRASHEAR","F","20072008","WSH",80,609.68,0.49,0.2,0.1,0.79,5.71,8.17,9.74,0.39,8.62,6.02,4.81,1.18,12.7,5.22,2.36,1.38,2.07,0.79,0.98,1.08,0,1,-1
"DOUG.JANIK","D","20072008","T.B",61,547.33,0.11,0.22,0.11,0.44,2.52,3.95,6.69,0.12,4.35,2.78,2.97,4.71,3.4,7.24,1.86,0.77,0.88,0.22,0.33,0.33,0,0,0
"DOUGLAS.MURRAY","D","20072008","S.J",66,961.52,0.06,0.25,0.19,0.5,2.81,4.37,6.8,0.11,2.22,1.43,2.51,3.37,7.11,8.92,2.18,1.25,0.75,0.31,0.44,0.5,1,1,0
"DOUG.WEIGHT","F","20072008","ANA",38,386.07,0.47,0.16,0.16,0.78,6.53,8.55,10.41,0.35,7.14,5.45,4.15,1.55,3.89,3.89,2.33,0.62,1.09,0.62,0,0,98,121,-23
"DOUG.WEIGHT","F","20072008","STL",29,352.18,0.68,0.34,0.34,1.36,5.45,8.35,9.37,0.46,12.5,8.16,5.47,1.36,2.9,2.21,1.02,1.36,0.85,1.19,0,0,110,117,-7
"DREW.FATA","D","20072008","NYI",5,75.25,0,0,0.8,0.8,2.39,4.78,7.18,0.07,0,0,1.5,1.59,2.39,3.99,3.99,3.19,1.59,0,0,0,0,0,0
"DREW.MILLER","F","20072008","ANA",26,254.13,0.47,0.24,0.47,1.18,6.61,9.21,9.92,0.52,7.14,5.13,5.67,1.89,2.6,5.9,0.94,1.42,0.71,0.24,0,0,3,4,-1
"DREW.STAFFORD","F","20072008","BUF",64,723.25,1.24,1,0.66,2.9,7.22,9.54,11.78,0.53,17.24,13.04,5.56,1.58,4.89,6.3,1.91,1.16,1.24,1.33,0.08,0.08,5,12,-7
"DUNCAN.KEITH","D","20072008","CHI",81,1493.95,0.4,0.28,0.2,0.88,4.46,5.7,8.31,0.19,9.01,7.04,3.25,3.05,2.17,2.41,1.29,1.37,0.64,0.24,0,0,0,0,0
"DUSTIN.BOYD","F","20072008","CGY",47,408.1,1.03,0.59,0.15,1.76,5.88,7.79,9.85,0.75,17.5,13.21,9.66,1.62,5.59,4.7,1.62,2.79,0.44,1.32,0,0,60,57,3
"DUSTIN.BROWN","F","20072008","L.A",78,1113.93,0.92,0.43,0.22,1.56,8.19,10.93,14.49,0.63,11.18,8.37,5.78,0.7,14.17,5.6,2.42,0.86,0.75,2.42,0.11,0.11,2,4,-2
"DUSTIN.BYFUGLIEN","D","20072008","CHI",67,855.88,0.84,0.28,0.21,1.33,7.36,10.38,12.9,0.48,11.43,8.11,4.64,1.68,8.62,2.24,1.54,1.89,1.19,1.26,0.07,0.07,0,1,-1
"DUSTIN.PENNER","F","20072008","EDM",82,1070.22,0.56,0.28,0.45,1.29,8.24,11.72,14.46,0.72,6.8,4.78,6.14,1.91,4.6,2.69,2.41,2.24,0.62,0.9,0.06,0.06,36,55,-19
