"player","position","season","Team","GP","TOI","G_60","A1_60","A2_60","Points_60","iSF_60","iFF_60","iCF_60","ixG_60","Sh_perc","F_Sh_perc","xFSH_perc","iBLK_60","iHF_60","iHA_60","GIVE_60","TAKE_60","iPENT2_60","iPEND2_60","iPENT5_60","iPEND5_60","FOW","FOL","FO_diff"
"CAM.FOWLER","D","20132014","ANA",70,1200.7,0.05,0.35,0.6,1,2.9,4.2,6.55,0.15,1.72,1.19,3.51,4.1,1.8,3.4,0.85,0.75,0.3,0.05,0,0,0,0,0
"CAM.JANSSEN","F","20132014","N.J",24,117.28,1.53,0,0,1.53,5.63,6.65,7.67,0.99,27.27,23.08,14.85,1.53,16.37,5.12,0.51,0,0.51,0,1.02,1.02,0,0,0
"CARL.GUNNARSSON","D","20132014","TOR",80,1280.88,0.14,0.23,0.37,0.75,2.06,2.95,4.45,0.11,6.82,4.76,3.89,6.37,6.93,8.48,2.44,1.08,0.7,0.28,0,0,0,0,0
"CARL.HAGELIN","F","20132014","NYR",72,961.28,0.81,0.44,0.56,1.81,8.49,11.05,14.54,0.83,9.56,7.34,7.54,1.31,3.75,6.68,1.81,1.5,1.19,0.94,0,0,0,3,-3
"CARLO.COLAIACOVO","D","20132014","STL",25,345.48,0.17,0.35,0,0.52,2.78,4.34,7.47,0.12,6.25,4,2.68,4.34,4.52,4.34,0.87,0.17,1.22,0.69,0,0,0,0,0
"CARL.SODERBERG","F","20132014","BOS",73,902.57,0.73,0.86,0.53,2.13,6.85,9.84,13.49,0.62,10.68,7.43,6.3,2.39,3.26,5.78,0.6,2.06,1.06,0.73,0,0,134,184,-50
"CARTER.ASHTON","F","20132014","TOR",32,196.63,0,0.61,0.31,0.92,6.71,8.85,11.29,0.44,0,0,5,2.14,13.73,16.48,1.22,0.61,0.61,0.92,0.92,0.92,12,10,2
"CASEY.CIZIKAS","F","20132014","NYI",80,847,0.35,0.43,0.07,0.85,4.89,7.23,8.93,0.69,7.25,4.9,9.52,1.77,8.85,6.52,1.06,1.7,0.99,0.99,0,0,392,376,16
"CASEY.WELLMAN","F","20132014","WSH",13,120.32,1,0,0.5,1.5,7.48,10.47,12.47,0.76,13.33,9.52,7.29,2.49,4.49,6.48,1.5,1.5,0,0.5,0,0,50,47,3
"CHAD.BILLINS","D","20132014","CGY",10,109.83,0,0,1.64,1.64,1.64,4.37,8.74,0.08,0,0,1.75,4.92,0,1.09,1.09,1.09,0,0,0,0,0,0,0
"CHAD.RUHWEDEL","D","20132014","BUF",21,331.4,0,0,0,0,5.79,7.24,10.68,0.12,0,0,1.72,4.89,3.26,4.71,0.91,0.72,0.18,0.18,0,0,0,0,0
"CHARLIE.COYLE","F","20132014","MIN",70,1007,0.48,0.42,0.54,1.43,7.45,9.29,11.26,0.53,6.4,5.13,5.72,2.14,5.96,4.11,1.49,1.85,0.77,0.95,0.06,0.06,157,220,-63
"CHRIS.BREEN","D","20132014","CGY",9,80.3,0,0.75,0.75,1.49,2.99,5.23,7.47,0.09,0,0,1.71,5.23,2.24,2.24,3.74,0,0,0,0.75,0.75,0,0,0
"CHRIS.BROWN","F","20132014","WSH",6,58.18,1.03,1.03,0,2.06,4.13,7.22,13.41,0.48,25,14.29,6.71,0,12.38,9.28,2.06,2.06,0,0,0,0,15,23,-8
"CHRIS.BUTLER","D","20132014","CGY",82,1405.15,0.09,0.34,0.21,0.64,3.12,4.65,7.47,0.11,2.74,1.83,2.46,7.94,2.48,4.65,2.22,0.47,0.43,0.3,0,0,0,0,0
"CHRIS.CONNER","F","20132014","PIT",19,216.05,1.11,0,0.28,1.39,4.72,6.39,8.33,0.51,23.53,17.39,8,2.78,5.83,11.39,0.83,1.11,0.28,0.56,0,0,0,1,-1
"CHRIS.HIGGINS","F","20132014","VAN",78,1178.02,0.76,0.66,0.31,1.73,9.37,12.02,14.87,0.89,8.15,6.36,7.37,1.73,4.69,4.43,0.87,1.27,0.61,0.36,0,0,13,10,3
"CHRIS.KELLY","F","20132014","BOS",57,710.55,0.51,0.51,0.25,1.27,5.07,6.76,9.2,0.43,10,7.5,6.44,1.77,5.91,4.22,0.93,2.03,1.01,0.76,0,0,228,227,1
"CHRIS.KREIDER","F","20132014","NYR",66,866.78,0.76,0.48,0.42,1.66,7.89,10.8,12.81,0.82,9.65,7.05,7.63,1.18,9.48,5.61,1.25,1.38,1.38,0.76,0.07,0,8,9,-1
"CHRIS.KUNITZ","F","20132014","PIT",78,1171.75,1.02,0.67,0.46,2.15,8.19,10.75,13.88,0.77,12.5,9.52,7.2,1.13,7.32,4.45,1.95,1.23,0.97,0.82,0,0,1,0,1
"CHRIS.MUELLER","F","20132014","DAL",9,80.4,0,0,0,0,5.97,6.72,11.19,0.4,0,0,6,2.99,8.21,10.45,0.75,0.75,0,0.75,0,0,29,22,7
"CHRIS.NEIL","F","20132014","OTT",76,835.57,0.57,0.14,0.14,0.86,6.25,8.47,11.27,0.56,9.2,6.78,6.63,1.29,17.88,5.74,0.86,1.08,2.73,1.15,0.79,0.72,1,0,1
"CHRIS.PHILLIPS","D","20132014","OTT",70,1020.27,0,0.12,0.29,0.41,4.23,5.82,8.47,0.16,0,0,2.72,3.94,6.47,6.17,1.88,0.41,0.71,0.29,0,0,0,0,0
"CHRIS.PORTER","F","20132014","STL",22,216.13,0,0,0.28,0.28,6.66,9.72,10.27,0.56,0,0,5.8,0.83,18.6,7.5,0.28,0.83,0,0.28,0,0,3,6,-3
"CHRIS.STEWART","F","20132014","BUF",5,59.72,0,0,0,0,3.01,7.03,9.04,0.63,0,0,9,1,4.02,3.01,5.02,1,2.01,1,0,0,4,6,-2
"CHRIS.STEWART","F","20132014","STL",58,673.03,0.98,0.71,0,1.69,8.38,11.41,13.82,0.76,11.7,8.59,6.67,0.71,6.24,4.01,0.62,0.98,1.16,0.8,0.45,0.36,8,11,-3
"CHRIS.SUMMERS","D","20132014","ARI",18,230.03,0.52,0,0.26,0.78,4.43,5.48,6.52,0.18,11.76,9.52,3.24,4.17,8.35,11.22,0.52,0,1.3,0,0.26,0.26,0,0,0
"CHRIS.TANEV","D","20132014","VAN",64,1108.47,0.27,0.11,0.49,0.87,3.3,4.6,6.82,0.12,8.2,5.88,2.54,5.58,1.19,9.09,0.6,0.76,0.32,0.38,0,0,0,0,0
"CHRIS.TERRY","F","20132014","CAR",10,100.5,0,0,0,0,7.16,10.75,14.93,0.41,0,0,3.78,2.99,5.37,4.18,1.79,3.58,0,0,0,0,0,0,0
"CHRIS.THORBURN","F","20132014","WPG",55,483.3,0.25,0.5,0.62,1.37,3.23,5.09,6.21,0.45,7.69,4.88,8.85,4.22,13.28,6.7,0.99,0.5,0.99,0.25,0.87,0.74,19,11,8
"CHRISTIAN.EHRHOFF","D","20132014","BUF",79,1371.13,0.13,0.31,0.31,0.74,4.81,7.18,10.28,0.18,2.73,1.83,2.5,4.07,1.66,3.33,2.01,1.05,0.66,0.53,0,0,0,0,0
"CHRIS.VANDEVELDE","F","20132014","PHI",18,108.63,0,0,0,0,3.87,6.08,8.84,0.29,0,0,4.82,3.31,12.15,12.15,1.1,1.66,1.1,1.1,0,0,16,20,-4
"CHUCK.KOBASEW","F","20132014","PIT",33,328.7,0.37,0,0,0.37,6.02,8.21,10.77,0.52,6.06,4.44,6.31,2.74,8.21,8.03,1.46,1.46,0.73,0.73,0.18,0.18,1,1,0
"CLARKE.MACARTHUR","F","20132014","OTT",79,1056.13,0.8,0.85,0.4,2.05,6.65,8.98,11.31,0.73,11.97,8.86,8.12,0.97,5.28,4.32,1.76,1.53,1.25,0.85,0,0,7,12,-5
"CLAUDE.GIROUX","F","20132014","PHI",82,1236.95,0.87,0.68,0.58,2.13,6.98,9.6,13.68,0.59,12.5,9.09,6.19,2.04,3.83,2.57,1.07,1.75,0.73,1.16,0,0,655,595,60
"CLAYTON.STONER","D","20132014","MIN",63,749.12,0.08,0.16,0.16,0.4,3.68,4.81,7.69,0.11,2.17,1.67,2.25,4.57,6.89,9.77,1.36,0.8,1.68,0.88,0.56,0.48,0,0,0
"CODY.CECI","D","20132014","OTT",49,679.98,0.26,0.35,0.18,0.79,6.18,8.47,12.44,0.21,4.29,3.12,2.43,3.53,3.53,7.06,1.06,0.88,0.62,0.35,0,0,0,0,0
"CODY.EAKIN","F","20132014","DAL",81,1081.77,0.61,0.39,0.39,1.39,6.05,8.82,12.54,0.62,10.09,6.92,7.08,2.72,4.66,6.66,1.44,2.16,0.61,1.05,0,0,480,528,-48
"CODY.FRANSON","D","20132014","TOR",79,1246.85,0.19,0.29,0.24,0.72,3.42,5.58,8.71,0.11,5.63,3.45,1.97,4.38,11.6,4.09,2.5,1.83,0.63,0.43,0,0,0,0,0
"CODY.HODGSON","F","20132014","BUF",72,1009.38,0.53,0.53,0.24,1.31,7.43,9.57,13.2,0.56,7.2,5.59,5.83,1.25,2.73,1.84,1.43,1.25,0.36,0.65,0,0,331,381,-50
"CODY.MCCORMICK","F","20132014","BUF",29,209,0.29,0.57,0.29,1.15,4.59,6.32,8.61,0.34,6.25,4.55,5.36,2.87,16.36,2.87,0.57,0.57,1.15,0.86,1.72,2.01,59,72,-13
"CODY.MCCORMICK","F","20132014","MIN",14,113.08,0.53,0.53,0,1.06,3.18,4.78,6.37,0.18,16.67,11.11,3.67,3.18,8.49,2.12,1.06,1.06,0.53,2.65,0.53,0.53,18,19,-1
"CODY.MCLEOD","F","20132014","COL",71,618.38,0.39,0.39,0.39,1.16,6.99,8.15,10.09,0.44,5.56,4.76,5.37,2.23,14.26,6.6,0,0.78,1.16,0.68,1.16,1.16,2,6,-4
"COLBY.ROBAK","D","20132014","FLA",16,252.1,0,0.24,0,0.24,3.33,4.05,5.95,0.15,0,0,3.65,2.38,3.81,6.66,0.95,0.95,0.24,0.71,0,0,0,0,0
"COLIN.FRASER","F","20132014","L.A",33,272.73,0,0.44,0,0.44,4.4,6.82,8.58,0.38,0,0,5.65,3.3,12.54,5.94,1.32,0.44,2.2,2.64,0.44,0.44,80,81,-1
"COLIN.GREENING","F","20132014","OTT",76,905.55,0.2,0.4,0.27,0.86,6.43,8.94,11.07,0.53,3.09,2.22,5.88,1.46,13.91,7.16,1.26,1.46,0.73,0.99,0.2,0.2,12,18,-6
"COLIN.MCDONALD","F","20132014","NYI",70,813.13,0.59,0.44,0.22,1.25,6.86,9.3,11.44,0.66,8.6,6.35,7.1,0.96,15.94,5.9,0.96,1.18,0.89,1.7,0.15,0.15,6,7,-1
"COLIN.WILSON","F","20132014","NSH",81,1086.85,0.5,0.61,0.39,1.49,5.3,7.45,9.33,0.48,9.38,6.67,6.47,1.77,2.59,3.86,1.32,1.77,0.33,0.72,0.06,0.06,146,163,-17
"COLTON.ORR","F","20132014","TOR",54,287.45,0,0,0,0,2.5,4.59,5.64,0.19,0,0,4.23,1.88,23.38,6.26,1.25,0.63,2.09,0.63,1.04,1.25,1,1,0
"COLTON.SCEVIOUR","F","20132014","DAL",26,319.93,1.13,0.19,0.56,1.88,10.31,13.69,15.75,0.95,10.91,8.22,6.92,2.81,3.38,5.63,2.44,1.13,0.19,0.19,0,0,15,17,-2
"COLTON.SISSONS","F","20132014","NSH",17,167.42,0.36,0.72,0.36,1.43,4.3,6.45,7.17,0.41,8.33,5.56,6.33,2.87,3.23,3.58,0.72,2.15,0.36,0,0,0,68,68,0
"CONNOR.CARRICK","D","20132014","WSH",34,489.87,0.12,0,0.61,0.73,2.45,4.29,7.84,0.11,5,2.86,2.51,5.88,2.94,11.27,2.2,0.61,0.86,0.61,0.12,0,0,0,0
"CONNOR.MURPHY","D","20132014","ARI",30,476.25,0.13,0.38,0.5,1.01,3.65,4.91,8.57,0.11,3.45,2.56,2.31,4.03,4.79,8.31,1.26,1.39,0.5,0.5,0,0,0,0,0
"CORBAN.KNIGHT","F","20132014","CGY",7,53.58,1.12,0,0,1.12,3.36,4.48,4.48,0.24,33.33,25,5.25,4.48,10.08,3.36,0,1.12,0,0,0,0,23,26,-3
"COREY.PERRY","F","20132014","ANA",81,1196.7,1.6,1,0.35,2.96,10.13,14.09,17.45,1.15,15.84,11.39,8.16,1.15,3.61,5.67,2.41,1.3,1.1,1.91,0,0,8,15,-7
"COREY.POTTER","D","20132014","EDM",16,183.13,0,0.66,0.33,0.98,5.24,5.57,7.21,0.12,0,0,2.24,4.91,3.93,3.93,1.64,0.66,0,0.33,0,0,0,0,0
"COREY.TROPP","F","20132014","BUF",9,87.57,0,0.69,0,0.69,4.8,5.48,6.17,0.45,0,0,8.25,4.8,13.02,16.44,0.69,0.69,0,2.06,0,0,0,0,0
"COREY.TROPP","F","20132014","CBJ",44,374.55,0.32,0.48,0.8,1.6,4.49,5.29,7.05,0.35,7.14,6.06,6.58,3.36,14.58,12.66,0.48,1.28,1.6,1.28,0.32,0.32,0,1,-1
"CORY.CONACHER","F","20132014","BUF",19,239.75,0.25,0.5,0.25,1,5.51,6.76,9.51,0.5,4.55,3.7,7.33,3,2.5,6.01,0.5,1,1.75,2,0,0,0,0,0
"CORY.CONACHER","F","20132014","OTT",60,656.03,0.37,0.73,0.73,1.83,6.22,8.23,9.88,0.56,5.88,4.44,6.77,1.28,3.75,6.4,1.01,1.74,1.37,2.38,0,0,7,3,4
"CORY.EMMERTON","F","20132014","DET",18,134.55,0,0.45,0.45,0.89,8.47,9.36,11.15,0.46,0,0,4.95,1.78,3.12,6.69,0.45,0.89,0,0.45,0,0,51,45,6
"CORY.SARICH","D","20132014","COL",54,818.03,0.07,0.07,0.59,0.73,3.37,5.06,7.85,0.09,2.17,1.45,1.72,3.74,7.26,8.73,1.25,0.88,0.95,0.07,0.15,0.15,0,1,-1
"CRAIG.ADAMS","F","20132014","PIT",82,760.9,0.32,0.24,0.08,0.63,5.52,7.18,9.15,0.37,5.71,4.4,5.16,2.44,13.72,6.07,0.87,0.63,0.71,0.32,0.16,0.16,46,60,-14
"CRAIG.SMITH","F","20132014","NSH",79,1106.05,0.87,0.76,0.54,2.17,9.6,13.72,17.41,0.81,9.04,6.32,5.87,1.14,2.71,3.15,2.17,2.6,0.54,0.71,0,0,3,15,-12
"CURTIS.GLENCROSS","F","20132014","CGY",38,541.73,0.78,0.33,0.44,1.55,6.87,9.97,13.62,0.8,11.29,7.78,8.07,2.77,6.53,4.54,1.88,1.66,0.44,0.33,0,0,3,11,-8
"DAINIUS.ZUBRUS","F","20132014","N.J",82,1205.58,0.55,0.25,0.35,1.14,5.52,7.22,8.71,0.57,9.91,7.59,7.92,1.34,4.83,5.77,0.75,0.9,1,0.55,0,0,160,157,3
"DALE.WEISE","F","20132014","MTL",17,159.03,0.75,0,0.38,1.13,4.15,6.41,7.92,0.45,18.18,11.76,6.94,4.15,13.96,9.81,1.13,1.51,0.38,0.38,0.38,0.38,0,0,0
"DALE.WEISE","F","20132014","VAN",44,336.6,0.36,0.89,0.71,1.96,4.81,6.42,7.31,0.46,7.41,5.56,7.17,2.32,11.59,4.63,1.6,2.14,0.53,0.71,0.71,0.71,0,4,-4
"DALTON.PROUT","D","20132014","CBJ",49,755.12,0.16,0.08,0.24,0.48,4.29,5.64,8.42,0.11,3.7,2.82,1.87,4.45,7.07,5.24,0.79,0.95,0.48,0.4,0.32,0.32,0,1,-1
"DAMIEN.BRUNNER","F","20132014","N.J",60,675.25,0.62,0.53,0.09,1.24,8.09,11.2,14.31,0.66,7.69,5.56,5.87,0.44,1.33,3.02,1.33,1.42,0.89,0.89,0,0,1,7,-6
"DANA.TYRELL","F","20132014","T.B",7,53.88,0,0,0,0,4.45,4.45,4.45,0.22,0,0,5,3.34,10.02,8.91,1.11,1.11,2.23,0,0,0,2,4,-2
"DAN.BOYLE","D","20132014","S.J",75,1275.87,0.28,0.19,0.24,0.71,4.28,5.6,8.56,0.23,6.59,5.04,4.05,3.81,1.88,4.33,2.3,1.03,0.61,0.47,0,0,0,0,0
"DAN.CARCILLO","F","20132014","L.A",26,252.93,0.24,0,0.24,0.47,5.22,8.3,11.62,0.51,4.55,2.86,6.17,2.13,12.81,10.2,3.32,0.24,2.61,2.13,1.19,1.19,1,0,1
"DAN.CARCILLO","F","20132014","NYR",31,267.65,0.67,0,0,0.67,4.93,7.4,11.43,0.59,13.64,9.09,8,2.69,13,6.5,1.35,0.67,1.35,2.02,0.22,0.22,0,0,0
"DAN.GIRARDI","D","20132014","NYR",81,1469.05,0.16,0.16,0.37,0.69,3.1,4.41,7.39,0.12,5.26,3.7,2.83,5.39,6.58,5.72,1.55,0.98,0.2,0,0,0,0,0,0
"DAN.HAMHUIS","D","20132014","VAN",79,1480.07,0.2,0.41,0.16,0.77,5.27,7.13,10.74,0.19,3.85,2.84,2.6,4.13,2.96,4.54,2.07,1.5,0.45,0.77,0,0,0,0,0
"DANIEL.ALFREDSSON","F","20132014","DET",68,900,0.8,0.53,0.53,1.87,6.53,8.73,11.2,0.62,12.24,9.16,7.05,1.53,3.67,4.2,1.8,1.4,0.27,0.47,0,0,4,9,-5
"DANIEL.BRIERE","F","20132014","MTL",69,756.38,0.71,0.4,0.24,1.35,8.01,10.31,13.17,0.78,8.91,6.92,7.58,0.87,1.75,3.25,1.11,1.67,0.63,0.95,0,0,142,144,-2
"DANIEL.CLEARY","F","20132014","DET",52,554.95,0.43,0.22,0,0.65,5.84,7.24,9.41,0.42,7.41,5.97,5.79,1.19,5.19,8.97,0.54,0.86,0.86,0.65,0,0,10,8,2
"DANIEL.PAILLE","F","20132014","BOS",72,676.1,0.71,0.53,0.27,1.51,5.41,7.19,8.96,0.48,13.11,9.88,6.64,1.86,5.95,6.92,0.98,2.31,0.27,0.71,0,0,11,6,5
"DANIEL.SEDIN","F","20132014","VAN",73,1145.98,0.58,0.73,0.21,1.52,8.64,11.26,13.61,0.68,6.67,5.12,6.06,0.94,1.88,3.87,0.99,1.41,0.47,0.89,0,0,7,13,-6
"DANIEL.WINNIK","F","20132014","ANA",76,941.33,0.25,1.08,0.32,1.66,6.88,9.37,11.92,0.54,3.7,2.72,5.75,2.36,3.89,7.52,1.72,1.27,0.57,0.76,0.06,0.06,71,87,-16
"DANNY.DEKEYSER","D","20132014","DET",65,1133.28,0.11,0.16,0.53,0.79,3.55,5.08,7.62,0.16,2.99,2.08,3.1,4.76,3.02,5.51,1.54,0.37,0.64,0.42,0,0,0,0,0
"DANY.HEATLEY","F","20132014","MIN",76,916.2,0.52,0.46,0.2,1.18,4.85,6.68,8.97,0.47,10.81,7.84,7.02,1.9,2.1,3.86,0.79,1.05,0.46,0.59,0,0,6,7,-1
"DARREN.ARCHIBALD","F","20132014","VAN",16,123.42,0.49,0.49,0.49,1.46,5.35,7.29,9.72,0.36,9.09,6.67,4.93,3.89,14.58,12.15,0.49,0.97,0,1.94,0,0,0,1,-1
"DARREN.HELM","F","20132014","DET",42,510.68,1.06,0.35,0.47,1.88,7.52,10.57,14.45,0.68,14.06,10,6.39,1.64,7.99,5.64,1.41,1.76,0.59,1.88,0,0,209,226,-17
"DAVE.BOLLAND","F","20132014","TOR",23,282.85,0.85,0.42,0.21,1.48,5.73,7.85,9.76,0.66,14.81,10.81,8.41,2.33,6.79,3.61,1.91,1.48,2.12,0.21,0,0,137,166,-29
"DAVID.BACKES","F","20132014","STL",74,1080.53,0.78,0.56,0.72,2.05,7.27,9.61,11.61,0.6,10.69,8.09,6.29,2.05,13.77,4.5,0.83,1.44,1.55,1.11,0,0,442,418,24
"DAVID.BOOTH","F","20132014","VAN",66,846.05,0.64,0.35,0.28,1.28,7.94,11.77,15.6,0.76,8.04,5.42,6.48,1.21,8.51,8.01,1.13,1.56,0.5,1.06,0,0,12,9,3
"DAVID.CLARKSON","F","20132014","TOR",60,830.08,0.29,0.36,0,0.65,6.79,8.82,11.49,0.56,4.26,3.28,6.39,2.53,10.99,11.06,1.45,1.66,1.23,0.8,0.58,0.51,8,11,-3
"DAVID.DESHARNAIS","F","20132014","MTL",79,1121.27,0.59,0.86,0.43,1.87,4.17,5.46,7.06,0.5,14.1,10.78,9.13,1.66,1.18,3.32,1.07,1.66,0.59,0.37,0,0,487,485,2
"DAVID.JONES","F","20132014","CGY",48,633.27,0.57,0.57,0.19,1.33,8.53,11.18,13.64,0.78,6.67,5.08,6.98,2.75,9,4.45,0.76,1.33,0.47,0.38,0,0,22,25,-3
"DAVID.KREJCI","F","20132014","BOS",80,1244.73,0.67,0.72,0.77,2.17,6.56,8.68,10.36,0.72,10.29,7.78,8.28,2.41,3.28,4.39,1.88,2.12,0.53,0.96,0,0,508,509,-1
"DAVID.LEGWAND","F","20132014","DET",21,281.68,0.43,1.07,0.21,1.7,6.39,8.09,10.22,0.59,6.67,5.26,7.24,1.92,3.83,4.47,0.85,1.07,1.49,0.21,0,0,116,126,-10
"DAVID.LEGWAND","F","20132014","NSH",62,852.73,0.35,0.49,0.63,1.48,5.63,7.67,8.8,0.43,6.25,4.59,5.62,1.9,2.04,2.11,2.11,1.9,0.7,0.42,0,0,378,360,18
"DAVID.MOSS","F","20132014","ARI",79,927.83,0.52,0.26,0.52,1.29,9.05,12.67,15.97,0.8,5.71,4.08,6.29,1.62,7.31,5.56,1.03,1.29,0.39,0.91,0,0,16,19,-3
"DAVID.PERRON","F","20132014","EDM",78,1196.33,0.9,0.8,0.35,2.06,8.73,11.18,14.75,0.82,10.34,8.07,7.3,0.95,5.47,5.27,1.76,2.36,1.76,1.2,0,0,10,21,-11
"DAVID.RUNDBLAD","D","20132014","ARI",12,166.42,0,0,0,0,5.05,6.85,12.26,0.14,0,0,2.05,3.61,4.33,7.57,0.36,0.72,1.08,0.36,0,0,0,0,0
"DAVID.SAVARD","D","20132014","CBJ",70,1102.12,0.22,0.16,0.22,0.6,3.16,4.19,6.75,0.11,6.9,5.19,2.52,3.54,7.4,6.7,0.27,0.49,0.6,0.16,0,0,0,0,0
"DAVID.SCHLEMKO","D","20132014","ARI",48,638.32,0.09,0.28,0.19,0.56,4.89,6.39,9.96,0.15,1.92,1.47,2.31,5.17,5.36,4.7,0.94,0.56,0.85,0.19,0,0,0,0,0
"DAVID.STECKEL","F","20132014","ANA",6,57.97,0,0,0,0,8.28,9.32,11.39,0.48,0,0,5.11,2.07,15.53,6.21,3.11,1.04,0,0,0,0,37,19,18
"DAVID.WARSOFSKY","D","20132014","BOS",6,81.23,0.74,0.74,0,1.48,6.65,8.86,10.34,0.15,11.11,8.33,1.67,2.95,0,3.69,0.74,0.74,0,0,0,0,0,0,0
"DENIS.GREBESHKOV","D","20132014","EDM",7,88,0,0,0.68,0.68,2.05,2.05,3.41,0.03,0,0,1.33,6.14,2.05,2.73,0.68,0.68,0.68,0,0,0,0,0,0
"DENNIS.SEIDENBERG","D","20132014","BOS",34,635.75,0.09,0.47,0.38,0.94,4.25,6.04,10,0.08,2.22,1.56,1.41,4.72,4.62,9.44,1.42,0.57,0.38,0.19,0,0,0,0,0
"DENNIS.WIDEMAN","D","20132014","CGY",46,824.2,0.15,0.22,0.73,1.09,4.8,7.28,10.7,0.18,3.03,2,2.48,4.73,3.71,4.95,2.55,0.73,0.58,0.58,0,0,0,0,0
"DEREK.DORSETT","F","20132014","NYR",51,506.92,0.36,0.47,0,0.83,7.34,9.11,11.95,0.6,4.84,3.9,6.57,2.25,11.84,9.11,0.95,0.95,2.13,1.89,1.07,1.07,0,2,-2
"DEREK.GRANT","F","20132014","OTT",20,145.43,0,0.83,0,0.83,10.73,14.44,16.09,0.68,0,0,4.69,3.3,12.79,8.66,0,1.65,0.83,0.83,0,0,59,45,14
"DEREK.MACKENZIE","F","20132014","CBJ",71,653.13,0.64,0.46,0.28,1.38,5.88,8.64,11.39,0.57,10.94,7.45,6.55,1.65,21.4,5.88,1.29,1.38,1.01,0.83,0.28,0.28,207,170,37
"DEREK.MORRIS","D","20132014","ARI",63,1060.87,0.28,0.34,0.28,0.9,4.02,6.67,10.07,0.17,7.04,4.24,2.47,5.15,4.92,4.58,1.02,1.02,0.85,0.23,0.06,0.06,0,0,0
"DEREK.ROY","F","20132014","STL",75,829.43,0.36,0.58,0.51,1.45,6.29,8.97,11.5,0.64,5.75,4.03,7.1,2.1,0.94,2.39,1.01,1.45,0.51,0.8,0,0,151,200,-49
"DEREK.SMITH","D","20132014","CGY",14,131.87,0,0,0.45,0.45,5.46,9.1,12.28,0.15,0,0,1.6,2.73,2.73,5,1.36,0.91,0,0.45,0,0,2,1,1
"DEREK.STEPAN","F","20132014","NYR",82,1117.73,0.59,0.91,0.32,1.83,7.68,11.33,14.01,0.64,7.69,5.21,5.65,2.15,1.56,4.35,1.4,2.31,0.38,0.43,0,0,490,627,-137
"DERICK.BRASSARD","F","20132014","NYR",81,1042.02,0.58,0.4,0.46,1.44,6.68,8.69,11.29,0.67,8.62,6.62,7.7,0.98,6.79,3.63,1.27,1.44,0.92,1.21,0,0,361,422,-61
"DERYK.ENGELLAND","D","20132014","PIT",56,665.9,0.54,0,0.45,0.99,5.05,6.04,7.75,0.24,10.71,8.96,4.03,4.05,10,9.82,1.08,0.72,0.99,0.63,0.45,0.45,0,0,0
"DEVANTE.SMITH-PELLY","F","20132014","ANA",19,218.02,0.55,0.55,1.38,2.48,5.78,9.36,10.73,0.64,9.52,5.88,6.79,3.3,13.21,8.26,1.93,0.55,0.28,0.55,0,0,0,4,-4
"DEVIN.SETOGUCHI","F","20132014","WPG",75,981.83,0.43,0.49,0.37,1.28,6.84,8.86,11.73,0.64,6.25,4.83,7.22,2.26,8.31,3.61,1.65,1.34,0.67,0.73,0,0,4,14,-10
"DION.PHANEUF","D","20132014","TOR",80,1353,0.22,0.27,0.18,0.67,4.79,6.87,10.02,0.21,4.63,3.23,3.01,5.45,9.14,3.95,1.91,1.02,1.6,0.8,0.04,0.04,0,0,0
"DMITRIJ.JASKIN","F","20132014","STL",18,179.23,0.33,0.33,0,0.67,6.03,8.03,12.05,0.36,5.56,4.17,4.5,1.67,13.39,6.7,0.33,1,1.34,1,0,0,1,1,0
"DMITRY.KULIKOV","D","20132014","FLA",81,1381.73,0.22,0.13,0.17,0.52,3.56,5.21,7.43,0.15,6.1,4.17,2.85,3.26,4.82,7.64,1.48,0.87,0.78,0.48,0.04,0.09,0,0,0
"DMITRY.ORLOV","D","20132014","WSH",54,1014.05,0.18,0.18,0.24,0.59,3.31,4.85,7.22,0.14,5.36,3.66,2.94,3.61,4.26,4.62,1.66,1.54,0.47,0.77,0,0,0,0,0
"DOMINIC.MOORE","F","20132014","NYR",73,713.15,0.42,0.42,0.25,1.09,7.15,9.17,10.94,0.59,5.88,4.59,6.45,1.09,4.96,5.55,0.84,1.35,0.59,1.09,0,0,315,243,72
"DOUGIE.HAMILTON","D","20132014","BOS",64,1048.12,0.29,0.23,0.57,1.09,5.09,7.61,10.53,0.27,5.62,3.76,3.56,2.75,3.95,5.55,1.49,0.97,0.86,0.17,0,0,0,0,0
"DOUGLAS.MURRAY","D","20132014","MTL",53,604.38,0,0,0.2,0.2,2.58,4.07,6.95,0.1,0,0,2.34,8.84,13.3,9.23,1.39,0.2,0.69,0.4,0.1,0.1,0,0,0
"DRAYSON.BOWMAN","F","20132014","CAR",70,669.77,0.36,0.27,0.36,0.99,6.99,9.5,12.99,0.67,5.13,3.77,7.05,1.43,4.03,7.88,1.07,1.52,0.63,0.63,0,0,6,3,3
"DREW.DOUGHTY","D","20132014","L.A",78,1455.92,0.16,0.37,0.12,0.66,4.41,7.54,11.37,0.25,3.74,2.19,3.37,2.6,6.31,5.28,2.06,0.58,1.07,0.62,0,0,0,0,0
"DREW.MILLER","F","20132014","DET",82,892.47,0.47,0.4,0.13,1.01,7.6,9.95,11.63,0.73,6.19,4.73,7.38,2.22,8.2,9.41,0.47,1.34,0.54,0.47,0.07,0.07,5,5,0
