"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DAVID.KREJCI","F","20072008","BOS",56,672.9,17.6,-0.278,-0.27,-0.1,4.96,-0.024,-3.03,-0.27,-3.3
"DAVID.LEGWAND","F","20072008","NSH",65,786.2,21.2,0.021,0.029,0.06,4.96,0.019,0.38,0.25,0.6
"DAVID.MOSS","F","20072008","CGY",40,416.4,11.3,-0.134,-0.126,0.06,4.96,0.021,-0.87,0.14,-0.7
"DAVID.PERRON","F","20072008","STL",62,644.2,17.1,0.521,0.529,0.01,4.96,-0.016,5.68,-0.17,5.5
"DAVID.STECKEL","F","20072008","WSH",67,635,16.8,-0.322,-0.313,0.09,4.97,0.041,-3.32,0.43,-2.9
"DAVID.TANABE","D","20072008","CAR",18,176.8,4.9,-0.017,0.036,0.11,4.96,0.034,0.11,0.1,0.2
"DAVID.VYBORNY","F","20072008","CBJ",65,704.5,19.3,-0.323,-0.315,-0.13,4.95,-0.031,-3.69,-0.36,-4.1
"DAYMOND.LANGKOW","F","20072008","CGY",79,1129.7,30.8,0.168,0.176,0.06,4.96,0.007,3.32,0.13,3.4
"DEAN.MCAMMOND","F","20072008","OTT",68,672,17.9,-0.176,-0.167,0.18,4.96,0.063,-1.87,0.71,-1.2
"DENIS.GREBESHKOV","D","20072008","EDM",71,957.6,25.2,0.311,0.363,0.04,4.96,-0.004,5.8,-0.07,5.7
"DENIS.TOLPEKO","F","20072008","PHI",26,201.9,5.5,-0.439,-0.431,-0.02,4.94,0,-1.45,0,-1.4
"DENNIS.SEIDENBERG","D","20072008","CAR",47,661.3,18.2,-0.128,-0.075,0.11,4.96,0.037,-0.83,0.41,-0.4
"DENNIS.WIDEMAN","D","20072008","BOS",81,1448,38,-0.055,-0.002,-0.1,4.96,-0.033,-0.05,-0.8,-0.9
"DEREK.ARMSTRONG","F","20072008","L.A",77,874,23.1,0.29,0.298,0,4.97,-0.013,4.34,-0.19,4.1
"DEREK.BOOGAARD","F","20072008","MIN",33,126.7,3.4,-0.974,-0.965,-0.02,4.96,-0.001,-2.04,0,-2
"DEREK.MACKENZIE","F","20072008","CBJ",17,127.4,3.5,-0.455,-0.447,-0.13,4.95,-0.04,-0.95,-0.09,-1
"DEREK.MEECH","D","20072008","DET",32,342.4,9.2,-0.694,-0.641,0.05,4.96,0.028,-3.66,0.16,-3.5
"DEREK.MORRIS","D","20072008","ARI",82,1319.9,34.2,0.059,0.111,-0.11,4.96,-0.044,2.44,-0.96,1.5
"DEREK.ROY","F","20072008","BUF",78,1096.3,29.1,0.666,0.675,0.14,4.96,0.007,12.33,0.12,12.4
"DERIAN.HATCHER","D","20072008","PHI",44,718.3,19.7,-0.144,-0.091,-0.02,4.94,-0.001,-1.09,-0.01,-1.1
"DERICK.BRASSARD","F","20072008","CBJ",17,124.1,3.4,-0.267,-0.258,-0.13,4.95,-0.042,-0.53,-0.09,-0.6
"DEVIN.SETOGUCHI","F","20072008","S.J",44,514.9,13.8,0.047,0.055,-0.04,4.95,-0.013,0.47,-0.11,0.4
"DICK.TARNSTROM","D","20072008","CBJ",19,261,7.1,-0.174,-0.121,-0.13,4.95,-0.042,-0.53,-0.18,-0.7
"DICK.TARNSTROM","D","20072008","EDM",29,421,11.1,-0.305,-0.253,0.04,4.96,0.02,-1.77,0.14,-1.6
"DION.PHANEUF","D","20072008","CGY",81,1464.7,39.9,0.115,0.168,0.06,4.96,0.004,4.1,0.1,4.2
"DJ.KING","F","20072008","STL",61,334.4,8.9,-0.209,-0.201,0.01,4.96,0.006,-1.12,0.03,-1.1
"DMITRI.KALININ","D","20072008","BUF",46,642.4,17,-0.552,-0.499,0.14,4.96,0.063,-5.35,0.68,-4.7
"DOMINIC.MOORE","F","20072008","MIN",29,302.4,8.1,-0.573,-0.564,-0.02,4.96,0.002,-2.84,0.01,-2.8
"DOMINIC.MOORE","F","20072008","TOR",38,455.6,12.4,-0.087,-0.079,0.09,4.96,0.032,-0.6,0.24,-0.4
"DONALD.BRASHEAR","F","20072008","WSH",80,609.7,16.1,-0.501,-0.493,0.09,4.97,0.046,-5.01,0.47,-4.5
"DOUG.JANIK","D","20072008","T.B",61,547.3,14,-0.226,-0.174,-0.04,4.97,-0.008,-1.59,-0.08,-1.7
"DOUGLAS.MURRAY","D","20072008","S.J",66,961.5,25.7,0.332,0.384,-0.04,4.95,-0.032,6.16,-0.51,5.7
"DOUG.WEIGHT","F","20072008","ANA",38,386.1,10.6,-0.47,-0.461,-0.13,4.95,-0.033,-2.97,-0.21,-3.2
"DOUG.WEIGHT","F","20072008","STL",29,352.2,9.4,0.149,0.158,0.01,4.96,-0.001,0.93,0,0.9
"DREW.FATA","D","20072008","NYI",5,75.2,2,-0.713,-0.661,-0.1,4.96,-0.031,-0.83,-0.04,-0.9
"DREW.MILLER","F","20072008","ANA",26,254.1,7,-0.242,-0.233,-0.13,4.95,-0.039,-0.99,-0.17,-1.2
"DREW.STAFFORD","F","20072008","BUF",64,723.2,19.2,0.241,0.249,0.14,4.96,0.037,3,0.44,3.4
"DUNCAN.KEITH","D","20072008","CHI",81,1494,41.2,-0.05,0.003,0.09,4.96,0.029,0.06,0.73,0.8
"DUSTIN.BOYD","F","20072008","CGY",47,408.1,11.1,0.053,0.062,0.06,4.96,0.016,0.42,0.11,0.5
"DUSTIN.BROWN","F","20072008","L.A",78,1113.9,29.5,-0.143,-0.135,0,4.97,0.009,-2.5,0.16,-2.3
"DUSTIN.BYFUGLIEN","D","20072008","CHI",67,855.9,23.6,-0.315,-0.263,0.09,4.96,0.042,-3.74,0.6,-3.1
"DUSTIN.PENNER","F","20072008","EDM",82,1070.2,28.2,-0.047,-0.039,0.04,4.96,0.016,-0.69,0.29,-0.4
"DUVIE.WESTCOTT","D","20072008","CBJ",23,265.5,7.3,-0.398,-0.346,-0.13,4.95,-0.038,-1.53,-0.17,-1.7
"ED.JOVANOVSKI","D","20072008","ARI",80,1381.9,35.8,-0.085,-0.033,-0.11,4.96,-0.034,-0.76,-0.78,-1.5
"ENVER.LISIN","F","20072008","ARI",13,159.6,4.1,-0.281,-0.273,-0.11,4.96,-0.034,-0.72,-0.09,-0.8
"ERIC.BELANGER","F","20072008","MIN",74,894.4,24.1,-0.196,-0.188,-0.02,4.96,0.001,-2.8,0.02,-2.8
"ERIC.BOULTON","F","20072008","ATL",74,541,14,-0.254,-0.246,-0.1,4.96,-0.027,-2.22,-0.24,-2.5
"ERIC.BREWER","D","20072008","STL",77,1353,35.9,-0.153,-0.1,0.01,4.96,0.01,-2.26,0.22,-2
"ERIC.FEHR","F","20072008","WSH",23,208.1,5.5,0.085,0.094,0.09,4.97,0.029,0.32,0.1,0.4
"ERIC.GODARD","F","20072008","CGY",74,342.9,9.3,-0.504,-0.496,0.06,4.96,0.027,-2.83,0.15,-2.7
"ERIC.NYSTROM","F","20072008","CGY",43,404,11,-0.365,-0.357,0.06,4.96,0.026,-2.4,0.17,-2.2
"ERIC.PERRIN","F","20072008","ATL",81,1036.7,26.8,0.021,0.029,-0.1,4.96,-0.035,0.51,-0.61,-0.1
"ERIC.STAAL","F","20072008","CAR",82,1242.1,34.1,0.175,0.183,0.11,4.96,0.022,3.79,0.45,4.2
"ERIK.CHRISTENSEN","F","20072008","ATL",10,131.5,3.4,-0.16,-0.151,-0.1,4.96,-0.033,-0.33,-0.07,-0.4
"ERIK.CHRISTENSEN","F","20072008","PIT",49,496.6,13.6,0.09,0.098,0.04,4.96,0.009,0.81,0.08,0.9
"ERIK.COLE","F","20072008","CAR",73,1011.6,27.8,0.29,0.298,0.11,4.96,0.017,5.02,0.29,5.3
"ERIK.JOHNSON","D","20072008","STL",69,958.9,25.5,0.037,0.089,0.01,4.96,-0.002,1.43,-0.04,1.4
"ETHAN.MOREAU","F","20072008","EDM",25,297.6,7.8,-0.353,-0.344,0.04,4.96,0.02,-1.71,0.1,-1.6
"EVGENI.MALKIN","F","20072008","PIT",82,1227.1,33.5,0.502,0.51,0.04,4.96,-0.023,10.43,-0.46,10
"FEDOR.TYUTIN","D","20072008","NYR",82,1272.5,33.6,-0.018,0.034,-0.05,4.95,-0.019,0.73,-0.4,0.3
"FERNANDO.PISANI","F","20072008","EDM",56,669.1,17.6,-0.1,-0.091,0.04,4.96,0.017,-1.02,0.19,-0.8
"FILIP.KUBA","D","20072008","T.B",75,1327.8,34,0.081,0.133,-0.04,4.97,-0.022,2.95,-0.49,2.5
"FRANCIS.BOUILLON","D","20072008","MTL",74,1053.6,28.2,-0.043,0.01,0.02,4.95,0.005,0.17,0.09,0.3
"FRANCOIS.BEAUCHEMIN","D","20072008","ANA",82,1478.4,40.8,-0.211,-0.159,-0.13,4.95,-0.03,-3.91,-0.73,-4.6
"FRANS.NIELSEN","F","20072008","NYI",16,132.7,3.5,-0.052,-0.044,-0.1,4.96,-0.033,-0.1,-0.07,-0.2
"FRANTISEK.KABERLE","D","20072008","CAR",80,1075.7,29.5,-0.08,-0.028,0.11,4.96,0.036,-0.5,0.64,0.1
"FREDDY.MEYER","D","20072008","NYI",52,826.7,22.1,0.196,0.249,-0.1,4.96,-0.045,3.43,-0.61,2.8
"FREDRIK.MODIN","F","20072008","CBJ",23,271.7,7.4,0.292,0.301,-0.13,4.95,-0.048,1.36,-0.22,1.1
"FREDRIK.SJOSTROM","F","20072008","ARI",51,551.7,14.3,-0.18,-0.172,-0.11,4.96,-0.031,-1.58,-0.29,-1.9
"FREDRIK.SJOSTROM","F","20072008","NYR",18,138,3.6,-0.47,-0.462,-0.05,4.95,-0.013,-1.06,-0.03,-1.1
"GARNET.EXELBY","D","20072008","ATL",79,1255.5,32.5,-0.133,-0.081,-0.1,4.96,-0.029,-1.69,-0.6,-2.3
"GARY.ROBERTS","F","20072008","PIT",38,403.9,11,-0.384,-0.376,0.04,4.96,0.02,-2.53,0.14,-2.4
"GEOFF.SANDERSON","F","20072008","EDM",41,372.1,9.8,-0.213,-0.205,0.04,4.96,0.018,-1.27,0.11,-1.2
"GEORGE.PARROS","F","20072008","ANA",69,388.8,10.7,-0.278,-0.27,-0.13,4.95,-0.037,-1.75,-0.24,-2
"GEORGES.LARAQUE","F","20072008","PIT",71,519,14.2,-0.154,-0.145,0.04,4.96,0.016,-1.26,0.14,-1.1
"GILBERT.BRULE","F","20072008","CBJ",60,534.8,14.6,-0.286,-0.277,-0.13,4.95,-0.035,-2.47,-0.31,-2.8
"GLEN.METROPOLIT","F","20072008","BOS",82,1030.3,27,-0.043,-0.034,-0.1,4.96,-0.031,-0.59,-0.54,-1.1
"GLEN.MURRAY","F","20072008","BOS",63,864.2,22.7,-0.07,-0.062,-0.1,4.96,-0.03,-0.89,-0.44,-1.3
"GLEN.WESLEY","D","20072008","CAR",78,985,27,-0.425,-0.373,0.11,4.96,0.054,-6.12,0.89,-5.2
"GREG.DE VRIES","D","20072008","NSH",77,1192.4,32.1,0.113,0.165,0.06,4.96,0.009,3.29,0.18,3.5
"GREG.MOORE","F","20072008","NYR",6,60.2,1.6,-0.336,-0.327,-0.05,4.95,-0.015,-0.33,-0.02,-0.3
"GREGORY.CAMPBELL","F","20072008","FLA",81,772.4,20.3,-0.232,-0.224,-0.06,4.96,-0.01,-2.89,-0.13,-3
"GREG.ZANON","D","20072008","NSH",78,1066,28.7,-0.252,-0.2,0.06,4.96,0.032,-3.55,0.56,-3
"GUILLAUME.LATENDRESSE","F","20072008","MTL",73,766.8,20.5,0.03,0.038,0.02,4.95,0.004,0.49,0.05,0.5
"HAL.GILL","D","20072008","PIT",18,260.3,7.1,0.437,0.49,0.04,4.96,0.005,2.13,0.02,2.1
"HAL.GILL","D","20072008","TOR",63,965.5,26.2,-0.107,-0.055,0.09,4.96,0.033,-0.88,0.53,-0.4
"HENRIK.SEDIN","F","20072008","VAN",82,1153.2,31.3,0.224,0.232,-0.09,4.95,-0.045,4.47,-0.86,3.6
"HENRIK.TALLINDER","D","20072008","BUF",71,1182.3,31.4,-0.16,-0.107,0.14,4.96,0.053,-2.11,1.04,-1.1
"HENRIK.ZETTERBERG","F","20072008","DET",75,1112.9,29.9,0.234,0.242,0.05,4.96,0.002,4.49,0.03,4.5
"IAN.LAPERRIERE","F","20072008","COL",70,761.7,19.7,-0.259,-0.251,0.08,4.97,0.037,-3.18,0.47,-2.7
"IAN.WHITE","D","20072008","TOR",81,1263.8,34.3,0.077,0.13,0.09,4.96,0.021,2.73,0.44,3.2
"ILYA.KOVALCHUK","F","20072008","ATL",79,1182.6,30.6,0.408,0.416,-0.1,4.96,-0.06,8.2,-1.17,7
"JACK.JOHNSON","D","20072008","L.A",74,1301.2,34.4,-0.146,-0.094,0,4.97,0.007,-2.04,0.15,-1.9
"JACK.SKILLE","F","20072008","CHI",16,166.2,4.6,0.007,0.016,0.09,4.96,0.03,0.04,0.08,0.1
"JAKE.DOWELL","F","20072008","CHI",19,163.6,4.5,-0.554,-0.546,0.09,4.96,0.035,-1.49,0.09,-1.4
"JAMAL.MAYERS","F","20072008","STL",80,930,24.7,-0.144,-0.136,0.01,4.96,0.009,-2.11,0.14,-2
"JAMES.DOWD","F","20072008","PHI",73,471.9,13,-0.27,-0.262,-0.02,4.94,0.002,-2.06,0.02,-2
"JAMES.SHEPPARD","F","20072008","MIN",78,739.6,19.9,-0.188,-0.179,-0.02,4.96,-0.001,-2.21,-0.01,-2.2
"JAMES.WISNIEWSKI","D","20072008","CHI",67,921.4,25.4,0.409,0.462,0.09,4.96,0.006,7.09,0.09,7.2
"JAMIE.LANGENBRUNNER","F","20072008","N.J",64,794.9,21.3,-0.263,-0.255,-0.09,4.96,-0.017,-3.37,-0.23,-3.6
"JAN.HEJDA","D","20072008","CBJ",80,1338,36.6,0.208,0.26,-0.13,4.95,-0.063,5.8,-1.39,4.4
"JAN.HLAVAC","F","20072008","NSH",18,238.5,6.4,0.453,0.461,0.06,4.96,0.014,1.83,0.06,1.9
"JAN.HLAVAC","F","20072008","T.B",62,818.9,21,-0.064,-0.056,-0.04,4.97,-0.011,-0.76,-0.15,-0.9
"JARED.BOLL","F","20072008","CBJ",74,564.8,15.4,-0.088,-0.08,-0.13,4.95,-0.041,-0.75,-0.38,-1.1
"JARKKO.RUUTU","F","20072008","PIT",71,632,17.3,-0.195,-0.187,0.04,4.96,0.018,-1.97,0.19,-1.8
"JAROME.IGINLA","F","20072008","CGY",81,1313.8,35.8,0.473,0.482,0.06,4.96,-0.017,10.55,-0.37,10.2
"JAROMIR.JAGR","F","20072008","NYR",82,1293.8,34.2,0.096,0.104,-0.05,4.95,-0.024,2.25,-0.51,1.7
"JAROSLAV.HLINKA","F","20072008","COL",63,723,18.7,0.143,0.151,0.08,4.97,0.021,1.82,0.26,2.1
"JAROSLAV.MODRY","D","20072008","L.A",61,940.3,24.9,-0.028,0.025,0,4.97,-0.001,0.39,-0.01,0.4
"JAROSLAV.MODRY","D","20072008","PHI",19,305.9,8.4,-0.514,-0.461,-0.02,4.94,0.003,-2.35,0.02,-2.3
"JAROSLAV.SPACEK","D","20072008","BUF",60,967.4,25.7,0.279,0.331,0.14,4.96,0.029,5.34,0.47,5.8
"JARRET.STOLL","F","20072008","EDM",81,882.8,23.2,-0.555,-0.546,0.04,4.96,0.04,-8.04,0.59,-7.5
"JASON.ARNOTT","F","20072008","NSH",79,1092,29.4,0.528,0.536,0.06,4.96,-0.012,9.75,-0.21,9.5
"JASON.BLAKE","F","20072008","TOR",82,1146,31.1,0.137,0.145,0.09,4.96,0.021,2.77,0.4,3.2
"JASON.CHIMERA","F","20072008","CBJ",80,1033.4,28.3,-0.111,-0.103,-0.13,4.95,-0.037,-1.77,-0.64,-2.4
"JASON.JAFFRAY","F","20072008","VAN",19,192.1,5.2,-0.135,-0.126,-0.09,4.95,-0.029,-0.4,-0.09,-0.5
"JASON.POMINVILLE","F","20072008","BUF",82,1075.6,28.5,0.201,0.209,0.14,4.96,0.034,3.76,0.61,4.4
"JASON.SMITH","D","20072008","PHI",77,1113.5,30.6,-0.077,-0.024,-0.02,4.94,-0.003,-0.45,-0.06,-0.5
"JASON.SPEZZA","F","20072008","OTT",76,1183.8,31.5,0.511,0.519,0.18,4.96,0.024,10.24,0.48,10.7
"JASON.STRUDWICK","D","20072008","NYR",52,612.1,16.2,-0.336,-0.284,-0.05,4.95,-0.007,-2.9,-0.07,-3
"JASON.WARD","F","20072008","T.B",79,791.5,20.3,-0.498,-0.49,-0.04,4.97,0.007,-6.47,0.09,-6.4
"JASON.WILLIAMS","F","20072008","CHI",42,494.9,13.6,0.069,0.077,0.09,4.96,0.028,0.63,0.23,0.9
"JASSEN.CULLIMORE","D","20072008","FLA",65,992.9,26,0.218,0.271,-0.06,4.96,-0.033,4.48,-0.55,3.9
"JAY.BOUWMEESTER","D","20072008","FLA",82,1583.6,41.5,-0.027,0.025,-0.06,4.96,-0.021,0.66,-0.56,0.1
"JAY.MCCLEMENT","F","20072008","STL",81,900.5,23.9,-0.169,-0.161,0.01,4.96,0.01,-2.41,0.15,-2.3
"JAY.MCKEE","D","20072008","STL",66,959.6,25.5,-0.266,-0.214,0.01,4.96,0.013,-3.42,0.21,-3.2
"JAY.PANDOLFO","F","20072008","N.J",54,706.3,18.9,-0.013,-0.004,-0.09,4.96,-0.028,-0.05,-0.33,-0.4
"JED.ORTMEYER","F","20072008","NSH",51,492.4,13.3,-0.462,-0.454,0.06,4.96,0.032,-3.73,0.26,-3.5
"JEFF.CARTER","F","20072008","PHI",82,1112.3,30.5,0.207,0.215,-0.02,4.94,-0.018,3.99,-0.34,3.7
"JEFF.COWAN","F","20072008","VAN",46,374.3,10.2,-0.58,-0.572,-0.09,4.95,-0.018,-3.57,-0.11,-3.7
"JEFF.FINGER","D","20072008","COL",72,1174.1,30.4,0.252,0.305,0.08,4.97,0.008,5.97,0.16,6.1
"JEFF.GIULIANO","F","20072008","L.A",53,468.9,12.4,-0.396,-0.388,0,4.97,0.01,-3.03,0.08,-3
"JEFF.HALPERN","F","20072008","DAL",64,770.3,20.8,-0.172,-0.164,0.03,4.96,0.017,-2.11,0.22,-1.9
"JEFF.HALPERN","F","20072008","T.B",19,257.8,6.6,0.407,0.416,-0.04,4.97,-0.019,1.79,-0.08,1.7
"JEFFREY.HAMILTON","F","20072008","CAR",58,336.7,9.2,-0.539,-0.531,0.11,4.96,0.044,-2.98,0.25,-2.7
"JEFF.SCHULTZ","D","20072008","WSH",72,1049.4,27.7,0.155,0.208,0.09,4.97,0.019,3.63,0.33,4
"JEFF.TAFFE","F","20072008","PIT",45,372.4,10.2,-0.039,-0.031,0.04,4.96,0.013,-0.19,0.08,-0.1
"JEFF.TAMBELLINI","F","20072008","NYI",31,305.5,8.1,-0.451,-0.443,-0.1,4.96,-0.026,-2.26,-0.13,-2.4
"JEFF.WOYWITKA","D","20072008","STL",27,388,10.3,0.104,0.157,0.01,4.96,-0.001,1.01,-0.01,1
"JERE.LEHTINEN","F","20072008","DAL",48,600.4,16.2,-0.018,-0.01,0.03,4.96,0.011,-0.1,0.11,0
"JEREMY.COLLITON","F","20072008","NYI",16,106.8,2.9,-0.525,-0.517,-0.1,4.96,-0.031,-0.92,-0.05,-1
"JEREMY.REICH","F","20072008","BOS",58,391.1,10.3,-0.697,-0.689,-0.1,4.96,-0.019,-4.49,-0.12,-4.6
"JEREMY.ROENICK","F","20072008","S.J",69,742.9,19.9,0.04,0.048,-0.04,4.95,-0.014,0.6,-0.17,0.4
"JEREMY.WILLIAMS","F","20072008","TOR",18,119.2,3.2,-0.735,-0.726,0.09,4.96,0.035,-1.44,0.07,-1.4
"JERRED.SMITHSON","F","20072008","NSH",81,726.3,19.6,-0.655,-0.647,0.06,4.96,0.046,-7.83,0.55,-7.3
"JIM.SLATER","F","20072008","ATL",69,619.2,16,-0.26,-0.252,-0.1,4.96,-0.026,-2.6,-0.27,-2.9
"JIM.VANDERMEER","D","20072008","CGY",21,331.8,9,-0.582,-0.529,0.06,4.96,0.027,-2.93,0.15,-2.8
"JIM.VANDERMEER","D","20072008","CHI",25,370.4,10.2,-0.13,-0.077,0.09,4.96,0.031,-0.48,0.19,-0.3
"JIM.VANDERMEER","D","20072008","PHI",28,447.1,12.3,-0.039,0.013,-0.02,4.94,-0.005,0.1,-0.04,0.1
"JIRI.HUDLER","F","20072008","DET",81,834.8,22.4,0.035,0.043,0.05,4.96,0.014,0.6,0.2,0.8
"JIRI.NOVOTNY","F","20072008","CBJ",65,798.5,21.8,-0.224,-0.216,-0.13,4.95,-0.034,-2.87,-0.45,-3.3
"JIRI.TLUSTY","F","20072008","TOR",58,592,16,-0.266,-0.258,0.09,4.96,0.038,-2.55,0.38,-2.2
"JOAKIM.LINDSTROM","F","20072008","CBJ",25,197.7,5.4,0.292,0.3,-0.13,4.95,-0.047,0.99,-0.15,0.8
"JOCHEN.HECHT","F","20072008","BUF",75,1070.3,28.4,-0.079,-0.07,0.14,4.96,0.05,-1.25,0.9,-0.4
"JODY.SHELLEY","F","20072008","CBJ",30,126.9,3.5,-0.762,-0.754,-0.13,4.95,-0.038,-1.59,-0.08,-1.7
"JODY.SHELLEY","F","20072008","S.J",31,222.5,5.9,-0.161,-0.152,-0.04,4.95,-0.01,-0.56,-0.04,-0.6
"JOE.CORVO","D","20072008","CAR",23,320.7,8.8,0.113,0.166,0.11,4.96,0.031,0.88,0.17,1.1
"JOE.CORVO","D","20072008","OTT",51,695.8,18.5,0.268,0.321,0.18,4.96,0.045,3.72,0.52,4.2
"JOE.DIPENTA","D","20072008","ANA",23,209.5,5.8,0.478,0.53,-0.13,4.95,-0.049,1.85,-0.17,1.7
"JOEL.KWIATKOWSKI","D","20072008","ATL",18,283.4,7.3,-0.223,-0.171,-0.1,4.96,-0.031,-0.81,-0.15,-1
"JOEL.LUNDQVIST","F","20072008","DAL",55,527.5,14.2,-0.165,-0.157,0.03,4.96,0.015,-1.38,0.13,-1.2
"JOEL.PERRAULT","F","20072008","ARI",49,588.6,15.3,-0.119,-0.111,-0.11,4.96,-0.033,-1.09,-0.32,-1.4
"JOE.MOTZKO","F","20072008","WSH",8,81.1,2.1,1.015,1.023,0.09,4.97,0.026,1.38,0.03,1.4
"JOE.PAVELSKI","F","20072008","S.J",82,857,22.9,-0.048,-0.04,-0.04,4.95,-0.01,-0.57,-0.14,-0.7
"JOE.SAKIC","F","20072008","COL",44,603,15.6,0.098,0.106,0.08,4.97,0.024,1.07,0.24,1.3
"JOE.THORNTON","F","20072008","S.J",82,1251.9,33.5,0.328,0.336,-0.04,4.95,-0.034,7.01,-0.72,6.3
"JOFFREY.LUPUL","F","20072008","PHI",56,703,19.3,0.402,0.411,-0.02,4.94,-0.021,4.81,-0.24,4.6
"JOHAN.FRANZEN","F","20072008","DET",72,926.5,24.9,-0.285,-0.277,0.05,4.96,0.03,-4.27,0.46,-3.8
"JOHN.ERSKINE","D","20072008","WSH",51,679.4,17.9,-0.144,-0.092,0.09,4.97,0.034,-1.04,0.38,-0.7
"JOHN.MADDEN","F","20072008","N.J",80,1125.8,30.2,0.069,0.077,-0.09,4.96,-0.033,1.45,-0.62,0.8
"JOHN-MICHAEL.LILES","D","20072008","COL",81,1178.1,30.5,0.087,0.14,0.08,4.97,0.018,2.74,0.36,3.1
"JOHNNY.ODUYA","D","20072008","N.J",75,1136,30.4,0.286,0.338,-0.09,4.96,-0.049,6.4,-0.93,5.5
"JOHN.POHL","F","20072008","TOR",33,211.4,5.7,-0.428,-0.42,0.09,4.96,0.035,-1.48,0.12,-1.4
"JOHN.ZEILER","F","20072008","L.A",36,293,7.7,-0.843,-0.835,0,4.97,0.014,-4.08,0.07,-4
"JONATHAN.CHEECHOO","F","20072008","S.J",69,866.6,23.2,0.1,0.109,-0.04,4.95,-0.017,1.57,-0.24,1.3
"JONATHAN.ERICSSON","D","20072008","DET",8,105.2,2.8,-0.81,-0.758,0.05,4.96,0.02,-1.33,0.04,-1.3
"JONATHAN.TOEWS","F","20072008","CHI",64,844,23.3,0.54,0.549,0.09,4.96,0.004,7.72,0.06,7.8
"JONI.PITKANEN","D","20072008","EDM",63,1093.1,28.8,0.234,0.287,0.04,4.96,-0.002,5.22,-0.04,5.2
"JON.KLEMM","D","20072008","L.A",22,190.8,5,-0.487,-0.435,0,4.97,0.005,-1.38,0.02,-1.4
"JORDAN.HENDRY","D","20072008","CHI",40,584,16.1,0.017,0.07,0.09,4.96,0.027,0.68,0.27,0.9
"JORDAN.LEOPOLD","D","20072008","COL",43,592,15.3,0.034,0.086,0.08,4.97,0.024,0.85,0.24,1.1
"JORDAN.STAAL","F","20072008","PIT",82,1055.8,28.8,-0.451,-0.443,0.04,4.96,0.038,-7.79,0.66,-7.1
"JORDIN.TOOTOO","F","20072008","NSH",63,591.2,15.9,-0.253,-0.245,0.06,4.96,0.028,-2.41,0.27,-2.1
"JOSEF.VASICEK","F","20072008","NYI",81,1028.8,27.4,-0.048,-0.039,-0.1,4.96,-0.031,-0.68,-0.54,-1.2
"JOSH.GORGES","D","20072008","MTL",62,886.1,23.7,-0.441,-0.389,0.02,4.95,0.024,-5.74,0.36,-5.4
"JOZEF.STUMPEL","F","20072008","FLA",52,659,17.3,-0.385,-0.377,-0.06,4.96,-0.006,-4.14,-0.06,-4.2
"J-P.DUMONT","F","20072008","NSH",80,1113.5,30,0.455,0.464,0.06,4.96,-0.008,8.61,-0.15,8.5
"JUNIOR.LESSARD","F","20072008","T.B",19,177.9,4.6,-0.416,-0.408,-0.04,4.97,-0.009,-1.21,-0.03,-1.2
"JUSSI.JOKINEN","F","20072008","DAL",52,514.3,13.9,0.405,0.413,0.03,4.96,-0.001,3.54,-0.01,3.5
"JUSSI.JOKINEN","F","20072008","T.B",20,303.6,7.8,-0.416,-0.408,-0.04,4.97,-0.007,-2.06,-0.03,-2.1
"JUSTIN.WILLIAMS","F","20072008","CAR",37,484,13.3,0.281,0.289,0.11,4.96,0.026,2.33,0.21,2.5
"KAMIL.KREPS","F","20072008","FLA",76,784.3,20.6,0.081,0.089,-0.06,4.96,-0.023,1.17,-0.3,0.9
"KAREL.RACHUNEK","D","20072008","N.J",47,684.1,18.3,0.26,0.312,-0.09,4.96,-0.04,3.56,-0.45,3.1
"KARLIS.SKRASTINS","D","20072008","COL",43,656,17,-0.491,-0.438,0.08,4.97,0.042,-4.79,0.46,-4.3
"KARLIS.SKRASTINS","D","20072008","FLA",17,279.6,7.3,-0.532,-0.479,-0.06,4.96,-0.012,-2.23,-0.06,-2.3
"KEITH.AUCOIN","F","20072008","CAR",38,414.3,11.4,-0.021,-0.012,0.11,4.96,0.034,-0.09,0.24,0.2
"KEITH.BALLARD","D","20072008","ARI",82,1375.4,35.7,0.101,0.154,-0.11,4.96,-0.047,3.53,-1.08,2.4
"KEITH.CARNEY","D","20072008","MIN",60,734.4,19.8,-0.12,-0.068,-0.02,4.96,-0.005,-0.83,-0.06,-0.9
"KEITH.TKACHUK","F","20072008","STL",79,991.5,26.3,0.216,0.224,0.01,4.96,-0.01,3.7,-0.16,3.5
"KEITH.YANDLE","D","20072008","ARI",43,514.6,13.3,-0.149,-0.096,-0.11,4.96,-0.034,-0.83,-0.29,-1.1
"KEN.KLEE","D","20072008","ATL",72,1231.5,31.9,0.017,0.07,-0.1,4.96,-0.038,1.43,-0.79,0.6
"KENT.HUSKINS","D","20072008","ANA",76,1066,29.4,0.23,0.282,-0.13,4.95,-0.059,5.01,-1.06,4
"KEVIN.BIEKSA","D","20072008","VAN",34,555,15.1,-0.166,-0.113,-0.09,4.95,-0.027,-1.05,-0.25,-1.3
"KEVIN.DALLMAN","D","20072008","L.A",34,406.5,10.7,-0.292,-0.239,0,4.97,0.006,-1.62,0.04,-1.6
