"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DANIEL.WINNIK","F","20082009","ARI",48,513.4,13.3,-0.447,-0.451,-0.14,4.97,-0.034,-3.86,-0.29,-4.2
"DANY.HEATLEY","F","20082009","OTT",82,1244.5,32.6,0.227,0.223,-0.14,4.96,-0.058,4.62,-1.21,3.4
"DARCY.HORDICHUK","F","20082009","VAN",72,391.1,10.6,-0.226,-0.23,0.07,4.96,0.028,-1.5,0.18,-1.3
"DARCY.TUCKER","F","20082009","COL",63,769.1,19.8,-0.266,-0.27,-0.17,4.97,-0.045,-3.46,-0.58,-4
"DARREN.HELM","F","20082009","DET",16,181.9,4.8,-0.852,-0.855,0.22,4.96,0.08,-2.59,0.24,-2.3
"DARREN.MCCARTY","F","20082009","DET",13,66.2,1.7,-0.924,-0.928,0.22,4.96,0.075,-1.02,0.08,-0.9
"DARROLL.POWE","F","20082009","PHI",60,567.9,15,-0.537,-0.541,0.06,4.95,0.036,-5.12,0.34,-4.8
"DARRYL.SYDOR","D","20082009","DAL",65,969.9,25.5,-0.125,-0.092,0.05,4.96,0.022,-1.49,0.35,-1.1
"DARRYL.SYDOR","D","20082009","PIT",8,97.3,2.6,0.14,0.172,0.22,4.95,0.07,0.28,0.11,0.4
"DAVE.BOLLAND","F","20082009","CHI",81,1030.8,27.2,0.065,0.061,0.08,4.96,0.021,1.05,0.36,1.4
"DAVID.BACKES","F","20082009","STL",82,1040.6,27.5,0.355,0.351,-0.07,4.96,-0.041,6.09,-0.72,5.4
"DAVID.BOOTH","F","20082009","FLA",72,975.2,25.1,0.269,0.265,0.04,4.97,-0.002,4.31,-0.03,4.3
"DAVID.CLARKSON","F","20082009","N.J",82,857.3,22,0.003,-0.001,0,4.96,0.001,-0.01,0.02,0
"DAVID.HALE","D","20082009","ARI",48,630.1,16.3,0.175,0.207,-0.14,4.97,-0.053,2.18,-0.55,1.6
"DAVID.JONES","F","20082009","COL",40,440,11.3,-0.206,-0.21,-0.17,4.97,-0.051,-1.54,-0.37,-1.9
"DAVID.KOCI","F","20082009","T.B",33,200.3,5.4,0.442,0.438,-0.11,4.96,-0.041,1.46,-0.14,1.3
"DAVID.KREJCI","F","20082009","BOS",81,1005.2,26,0.307,0.303,0.15,4.97,0.033,5.07,0.55,5.6
"DAVID.LEGWAND","F","20082009","NSH",73,1041.5,27.1,-0.124,-0.128,-0.08,4.96,-0.017,-2.23,-0.3,-2.5
"DAVID.MOSS","F","20082009","CGY",80,850.5,23,0.029,0.026,0.18,4.96,0.058,0.36,0.83,1.2
"DAVID.PERRON","F","20082009","STL",81,896.1,23.7,0.251,0.248,-0.07,4.96,-0.034,3.7,-0.5,3.2
"DAVID.STECKEL","F","20082009","WSH",76,742.5,19.5,-0.362,-0.366,0.07,4.96,0.037,-4.53,0.46,-4.1
"DAVIS.DREWISKE","D","20082009","L.A",17,237,6.3,-0.079,-0.046,-0.21,4.96,-0.067,-0.18,-0.26,-0.4
"DAYMOND.LANGKOW","F","20082009","CGY",72,937.6,25.4,-0.18,-0.184,0.18,4.96,0.069,-2.87,1.08,-1.8
"DEAN.MCAMMOND","F","20082009","NYI",18,230,6.1,1.09,1.086,-0.19,4.97,-0.075,4.16,-0.29,3.9
"DEAN.MCAMMOND","F","20082009","OTT",44,350.6,9.2,-0.014,-0.018,-0.14,4.96,-0.043,-0.1,-0.25,-0.4
"DENIS.GAUTHIER","D","20082009","L.A",65,762.7,20.3,-0.052,-0.019,-0.21,4.96,-0.067,-0.24,-0.85,-1.1
"DENIS.GREBESHKOV","D","20082009","EDM",72,1162.8,30.7,0.358,0.391,0.03,4.97,-0.014,7.57,-0.27,7.3
"DENNIS.SEIDENBERG","D","20082009","CAR",70,1161.1,30.6,-0.17,-0.137,-0.03,4.96,-0.001,-2.66,-0.02,-2.7
"DENNIS.WIDEMAN","D","20082009","BOS",78,1421.2,36.7,0.194,0.227,0.15,4.97,0.032,5.37,0.76,6.1
"DEREK.ARMSTRONG","F","20082009","L.A",56,465.4,12.4,-0.218,-0.222,-0.21,4.96,-0.062,-1.72,-0.48,-2.2
"DEREK.BOOGAARD","F","20082009","MIN",51,247.2,6.3,-0.187,-0.191,-0.17,4.97,-0.051,-0.79,-0.21,-1
"DEREK.DORSETT","F","20082009","CBJ",52,447.5,11.6,-0.443,-0.446,0.08,4.95,0.037,-3.33,0.27,-3.1
"DEREK.JOSLIN","D","20082009","S.J",12,129.8,3.3,-0.483,-0.45,-0.08,4.96,-0.023,-0.97,-0.05,-1
"DEREK.MEECH","D","20082009","DET",41,390.9,10.3,-0.242,-0.209,0.22,4.96,0.077,-1.36,0.5,-0.9
"DEREK.MORRIS","D","20082009","ARI",57,969.7,25.2,-0.273,-0.24,-0.14,4.97,-0.034,-3.88,-0.54,-4.4
"DEREK.MORRIS","D","20082009","NYR",18,254.5,6.7,0.116,0.149,-0.12,4.95,-0.04,0.63,-0.17,0.5
"DEREK.PELTIER","D","20082009","COL",11,133.8,3.4,-0.176,-0.143,-0.17,4.97,-0.055,-0.32,-0.12,-0.4
"DEREK.ROY","F","20082009","BUF",82,1159.6,30.6,-0.065,-0.069,0.05,4.95,0.019,-1.34,0.38,-1
"DERICK.BRASSARD","F","20082009","CBJ",31,335.3,8.7,0.965,0.961,0.08,4.95,0.009,5.37,0.05,5.4
"DEVIN.SETOGUCHI","F","20082009","S.J",81,1069.2,27.4,0.3,0.296,-0.08,4.96,-0.042,5.27,-0.75,4.5
"DION.PHANEUF","D","20082009","CGY",79,1406.7,38.1,0.311,0.344,0.18,4.96,0.033,8.07,0.78,8.8
"DMITRI.KALININ","D","20082009","ARI",14,219.6,5.7,-0.067,-0.034,-0.14,4.97,-0.045,-0.12,-0.17,-0.3
"DMITRI.KALININ","D","20082009","NYR",58,831.7,21.9,0.151,0.184,-0.12,4.95,-0.047,2.55,-0.65,1.9
"DOMINIC.MOORE","F","20082009","BUF",18,201,5.3,0.015,0.011,0.05,4.95,0.015,0.04,0.05,0.1
"DOMINIC.MOORE","F","20082009","TOR",62,801.3,20.8,0.365,0.361,0.07,4.96,0.008,4.82,0.1,4.9
"DONALD.BRASHEAR","F","20082009","WSH",63,512.6,13.5,-0.656,-0.66,0.07,4.96,0.041,-5.64,0.35,-5.3
"DOUG.JANIK","D","20082009","DAL",13,115.8,3,-0.157,-0.124,0.05,4.96,0.018,-0.24,0.03,-0.2
"DOUGLAS.MURRAY","D","20082009","S.J",75,1087.7,27.9,-0.091,-0.059,-0.08,4.96,-0.023,-1.06,-0.41,-1.5
"DOUG.WEIGHT","F","20082009","NYI",53,692.1,18.3,-0.132,-0.136,-0.19,4.97,-0.056,-1.57,-0.65,-2.2
"DREW.DOUGHTY","D","20082009","L.A",81,1366.5,36.4,-0.086,-0.053,-0.21,4.96,-0.064,-1.22,-1.45,-2.7
"DREW.MILLER","F","20082009","ANA",27,299.9,7.9,-0.245,-0.249,0.04,4.96,0.015,-1.24,0.08,-1.2
"DREW.STAFFORD","F","20082009","BUF",79,996.5,26.3,0.085,0.081,0.05,4.95,0.011,1.34,0.18,1.5
"DUNCAN.KEITH","D","20082009","CHI",77,1468.4,38.8,0.203,0.236,0.08,4.96,0.006,5.77,0.15,5.9
"DUSTIN.BOYD","F","20082009","CGY",70,670.5,18.1,-0.17,-0.174,0.18,4.96,0.066,-1.94,0.74,-1.2
"DUSTIN.BROWN","F","20082009","L.A",80,1100.9,29.3,0.329,0.325,-0.21,4.96,-0.087,5.96,-1.59,4.4
"DUSTIN.BYFUGLIEN","D","20082009","CHI",77,901,23.8,-0.28,-0.247,0.08,4.96,0.036,-3.71,0.55,-3.2
"DUSTIN.JEFFREY","F","20082009","PIT",14,127.6,3.4,-0.256,-0.26,0.22,4.95,0.072,-0.55,0.15,-0.4
"DUSTIN.PENNER","F","20082009","EDM",78,904.5,23.9,0.33,0.326,0.03,4.97,-0.005,4.92,-0.08,4.8
"DWIGHT.HELMINEN","F","20082009","CAR",23,152.5,4,-0.088,-0.092,-0.03,4.96,-0.009,-0.23,-0.02,-0.3
"ED.JOVANOVSKI","D","20082009","ARI",81,1376.9,35.7,-0.053,-0.021,-0.14,4.97,-0.044,-0.47,-1.02,-1.5
"ENVER.LISIN","F","20082009","ARI",48,567.6,14.7,0.196,0.192,-0.14,4.97,-0.051,1.82,-0.49,1.3
"ERIC.BELANGER","F","20082009","MIN",79,1036.6,26.6,-0.248,-0.252,-0.17,4.97,-0.04,-4.35,-0.69,-5
"ERIC.BOULTON","F","20082009","ATL",76,566,15,-0.155,-0.159,0.04,4.96,0.019,-1.5,0.18,-1.3
"ERIC.BREWER","D","20082009","STL",28,511.8,13.5,-0.158,-0.125,-0.07,4.96,-0.019,-1.07,-0.16,-1.2
"ERIC.FEHR","F","20082009","WSH",61,634.9,16.7,0.135,0.131,0.07,4.96,0.019,1.38,0.2,1.6
"ERIC.GODARD","F","20082009","PIT",71,287,7.6,-0.733,-0.737,0.22,4.95,0.082,-3.52,0.39,-3.1
"ERIC.NYSTROM","F","20082009","CGY",75,546.2,14.8,-0.842,-0.846,0.18,4.96,0.085,-7.7,0.77,-6.9
"ERIC.PERRIN","F","20082009","ATL",78,779.6,20.7,-0.156,-0.16,0.04,4.96,0.021,-2.08,0.28,-1.8
"ERIC.STAAL","F","20082009","CAR",82,1197.5,31.6,0.328,0.325,-0.03,4.96,-0.03,6.48,-0.6,5.9
"ERIK.CHRISTENSEN","F","20082009","ANA",17,162.1,4.3,-0.057,-0.061,0.04,4.96,0.012,-0.16,0.03,-0.1
"ERIK.CHRISTENSEN","F","20082009","ATL",47,551.5,14.6,-0.206,-0.21,0.04,4.96,0.021,-1.93,0.19,-1.7
"ERIK.COLE","F","20082009","CAR",17,249.8,6.6,0.184,0.18,-0.03,4.96,-0.012,0.75,-0.05,0.7
"ERIK.COLE","F","20082009","EDM",63,812.8,21.5,-0.093,-0.097,0.03,4.97,0.015,-1.32,0.2,-1.1
"ERIK.REITZ","D","20082009","MIN",31,295,7.6,0.144,0.177,-0.17,4.97,-0.056,0.87,-0.28,0.6
"ERIK.REITZ","D","20082009","NYR",11,109,2.9,-0.611,-0.578,-0.12,4.95,-0.035,-1.05,-0.06,-1.1
"ETHAN.MOREAU","F","20082009","EDM",77,951.3,25.1,-0.179,-0.183,0.03,4.97,0.02,-2.91,0.31,-2.6
"EVGENI.MALKIN","F","20082009","PIT",82,1264.1,33.3,0.509,0.505,0.22,4.95,0.036,10.64,0.77,11.4
"EVGENY.ARTYUKHIN","F","20082009","T.B",73,734.3,19.7,0.078,0.074,-0.11,4.96,-0.039,0.9,-0.47,0.4
"FABIAN.BRUNNSTROM","F","20082009","DAL",55,523.5,13.7,0.214,0.21,0.05,4.96,0.011,1.84,0.1,1.9
"FEDOR.TYUTIN","D","20082009","CBJ",82,1381.8,35.7,0.079,0.111,0.08,4.95,0.018,2.57,0.42,3
"FERNANDO.PISANI","F","20082009","EDM",38,475,12.6,0.055,0.051,0.03,4.97,0.009,0.4,0.07,0.5
"FILIP.KUBA","D","20082009","OTT",71,1122.3,29.4,-0.017,0.016,-0.14,4.96,-0.045,0.31,-0.83,-0.5
"FRANCIS.BOUILLON","D","20082009","MTL",54,751.5,20,-0.044,-0.012,0.04,4.96,0.013,-0.14,0.16,0
"FRANCOIS.BEAUCHEMIN","D","20082009","ANA",20,347.6,9.2,0.312,0.345,0.04,4.96,0.005,2,0.03,2
"FRANS.NIELSEN","F","20082009","NYI",59,650.3,17.2,0.383,0.379,-0.19,4.97,-0.075,4.11,-0.81,3.3
"FRANTISEK.KABERLE","D","20082009","CAR",30,347.5,9.2,-0.428,-0.395,-0.03,4.96,-0.002,-2.29,-0.01,-2.3
"FREDDY.MEYER","D","20082009","NYI",27,432.3,11.4,-0.172,-0.139,-0.19,4.97,-0.058,-1,-0.42,-1.4
"FREDRIK.MODIN","F","20082009","CBJ",50,640.9,16.6,-0.124,-0.128,0.08,4.95,0.03,-1.37,0.33,-1
"FREDRIK.SJOSTROM","F","20082009","NYR",79,718.5,18.9,-0.277,-0.281,-0.12,4.95,-0.028,-3.37,-0.33,-3.7
"GARNET.EXELBY","D","20082009","ATL",59,845.7,22.5,-0.43,-0.397,0.04,4.96,0.032,-5.59,0.46,-5.1
"GARTH.MURRAY","F","20082009","ARI",10,78.2,2,-1.066,-1.07,-0.14,4.97,-0.041,-1.39,-0.05,-1.4
"GARY.ROBERTS","F","20082009","T.B",30,301.2,8.1,-0.465,-0.469,-0.11,4.96,-0.028,-2.36,-0.14,-2.5
"GEORGE.PARROS","F","20082009","ANA",74,454.3,12,-0.049,-0.053,0.04,4.96,0.013,-0.4,0.1,-0.3
"GEORGES.LARAQUE","F","20082009","MTL",33,236.9,6.3,-0.91,-0.914,0.04,4.96,0.024,-3.61,0.09,-3.5
"GILBERT.BRULE","F","20082009","EDM",11,102.4,2.7,-0.435,-0.439,0.03,4.97,0.013,-0.75,0.02,-0.7
"GLEN.METROPOLIT","F","20082009","MTL",21,185.4,4.9,-0.482,-0.486,0.04,4.96,0.017,-1.5,0.05,-1.4
"GLEN.METROPOLIT","F","20082009","PHI",55,581.8,15.3,-0.243,-0.247,0.06,4.95,0.027,-2.4,0.26,-2.1
"GREG.DE VRIES","D","20082009","NSH",71,924.7,24.1,-0.121,-0.088,-0.08,4.96,-0.02,-1.36,-0.31,-1.7
"GREGORY.CAMPBELL","F","20082009","FLA",77,1005.9,25.9,0.02,0.016,0.04,4.97,0.01,0.26,0.18,0.4
"GREGORY.STEWART","F","20082009","MTL",20,167.3,4.4,-0.346,-0.35,0.04,4.96,0.015,-0.98,0.04,-0.9
"GREG.ZANON","D","20082009","NSH",82,1359.1,35.4,-0.113,-0.08,-0.08,4.96,-0.018,-1.81,-0.42,-2.2
"GUILLAUME.LATENDRESSE","F","20082009","MTL",56,667.8,17.7,0.12,0.116,0.04,4.96,0.008,1.29,0.09,1.4
"HAL.GILL","D","20082009","PIT",62,902.3,23.7,-0.19,-0.157,0.22,4.95,0.078,-2.37,1.17,-1.2
"HENRIK.SEDIN","F","20082009","VAN",81,1153.7,31.2,0.304,0.3,0.07,4.96,0.004,5.78,0.08,5.9
"HENRIK.TALLINDER","D","20082009","BUF",66,1008.7,26.6,-0.023,0.01,0.05,4.95,0.015,0.17,0.25,0.4
"HENRIK.ZETTERBERG","F","20082009","DET",76,1074,28.2,-0.137,-0.141,0.22,4.96,0.08,-2.52,1.44,-1.1
"IAN.LAPERRIERE","F","20082009","COL",74,779.1,20.1,0.003,-0.001,-0.17,4.97,-0.056,-0.01,-0.72,-0.7
"IAN.WHITE","D","20082009","TOR",70,1245.1,32.3,0.116,0.149,0.07,4.96,0.013,3.09,0.27,3.4
"ILJA.ZUBOV","F","20082009","OTT",10,84,2.2,-0.842,-0.846,-0.14,4.96,-0.04,-1.19,-0.06,-1.2
"ILYA.KOVALCHUK","F","20082009","ATL",79,1197.4,31.8,0.264,0.26,0.04,4.96,-0.002,5.18,-0.04,5.1
"JACK.HILLEN","D","20082009","NYI",40,532.5,14.1,-0.119,-0.087,-0.19,4.97,-0.059,-0.77,-0.52,-1.3
"JACK.JOHNSON","D","20082009","L.A",41,683.6,18.2,0.115,0.147,-0.21,4.96,-0.073,1.68,-0.83,0.8
"JACK.SKILLE","F","20082009","CHI",8,72.5,1.9,-1.058,-1.061,0.08,4.96,0.029,-1.28,0.03,-1.2
"JAIME.SIFERS","D","20082009","TOR",23,261.7,6.8,-0.267,-0.234,0.07,4.96,0.026,-1.02,0.11,-0.9
"JAKUB.VORACEK","F","20082009","CBJ",80,829.2,21.4,0.421,0.418,0.08,4.95,0.008,5.77,0.11,5.9
"JAMAL.MAYERS","F","20082009","TOR",70,595,15.4,-0.226,-0.23,0.07,4.96,0.03,-2.28,0.3,-2
"JAMES.NEAL","F","20082009","DAL",77,977.3,25.7,-0.197,-0.201,0.05,4.96,0.028,-3.28,0.45,-2.8
"JAMES.SHEPPARD","F","20082009","MIN",82,1050.8,27,-0.081,-0.085,-0.17,4.97,-0.049,-1.49,-0.86,-2.3
"JAMES.WISNIEWSKI","D","20082009","ANA",17,277.4,7.3,0.163,0.196,0.04,4.96,0.008,0.91,0.04,0.9
"JAMES.WISNIEWSKI","D","20082009","CHI",31,445.2,11.8,-0.212,-0.179,0.08,4.96,0.029,-1.33,0.21,-1.1
"JAMIE.HEWARD","D","20082009","T.B",13,124.8,3.4,-0.713,-0.681,-0.11,4.96,-0.031,-1.42,-0.06,-1.5
"JAMIE.LANGENBRUNNER","F","20082009","N.J",81,1030.7,26.4,0.251,0.247,0,4.96,-0.012,4.25,-0.2,4
"JAMIE.LUNDMARK","F","20082009","CGY",27,313.7,8.5,-0.038,-0.042,0.18,4.96,0.06,-0.22,0.32,0.1
"JAMIE.MCGINN","F","20082009","S.J",35,307.2,7.9,-0.454,-0.458,-0.08,4.96,-0.019,-2.35,-0.09,-2.4
"JAN.HEJDA","D","20082009","CBJ",82,1469.5,38,0.11,0.143,0.08,4.95,0.015,3.51,0.37,3.9
"JANNE.NISKALA","D","20082009","T.B",6,67.1,1.8,-0.223,-0.19,-0.11,4.96,-0.035,-0.21,-0.04,-0.3
"JANNIK.HANSEN","F","20082009","VAN",55,576.6,15.6,0.242,0.238,0.07,4.96,0.016,2.29,0.15,2.4
"JARED.BOLL","F","20082009","CBJ",75,653,16.9,-0.282,-0.286,0.08,4.95,0.036,-3.11,0.39,-2.7
"JARED.ROSS","F","20082009","PHI",10,71.8,1.9,-1.361,-1.365,0.06,4.95,0.025,-1.63,0.03,-1.6
"JARKKO.RUUTU","F","20082009","OTT",78,767.8,20.1,0.097,0.093,-0.14,4.96,-0.047,1.19,-0.61,0.6
"JAROME.IGINLA","F","20082009","CGY",81,1305.5,35.3,0.057,0.053,0.18,4.96,0.056,1.15,1.22,2.4
"JAROSLAV.SPACEK","D","20082009","BUF",80,1258,33.2,0.207,0.24,0.05,4.95,-0.001,5.03,-0.02,5
"JARRET.STOLL","F","20082009","L.A",74,843.6,22.5,0.166,0.162,-0.21,4.96,-0.075,2.28,-1.05,1.2
"JASON.ARNOTT","F","20082009","NSH",65,911,23.7,0.767,0.763,-0.08,4.96,-0.061,11.59,-0.92,10.7
"JASON.BLAKE","F","20082009","TOR",77,1073.9,27.8,0.074,0.07,0.07,4.96,0.019,1.25,0.34,1.6
"JASON.CHIMERA","F","20082009","CBJ",49,590.2,15.3,0.331,0.327,0.08,4.95,0.016,3.22,0.16,3.4
"JASON.JAFFRAY","F","20082009","VAN",14,104.8,2.8,0.195,0.191,0.07,4.96,0.022,0.33,0.04,0.4
"JASON.POMINVILLE","F","20082009","BUF",82,1053.8,27.8,0.117,0.113,0.05,4.95,0.009,1.98,0.16,2.1
"JASON.SMITH","D","20082009","OTT",63,893.4,23.4,0.08,0.113,-0.14,4.96,-0.049,1.68,-0.73,1
"JASON.SPEZZA","F","20082009","OTT",82,1206.3,31.6,0.128,0.124,-0.14,4.96,-0.051,2.49,-1.03,1.5
"JASON.STRUDWICK","D","20082009","EDM",71,788.5,20.8,-0.299,-0.267,0.03,4.97,0.021,-3.5,0.28,-3.2
"JASON.WILLIAMS","F","20082009","ATL",41,525.4,14,-0.395,-0.399,0.04,4.96,0.026,-3.5,0.23,-3.3
"JASON.WILLIAMS","F","20082009","CBJ",39,462.2,12,0.536,0.533,0.08,4.95,0.013,4.1,0.1,4.2
"JASSEN.CULLIMORE","D","20082009","FLA",68,1003.7,25.8,-0.301,-0.268,0.04,4.97,0.025,-4.48,0.42,-4.1
"JAY.BOUWMEESTER","D","20082009","FLA",82,1532.1,39.4,-0.085,-0.052,0.04,4.97,0.015,-1.34,0.39,-0.9
"JAY.HARRISON","D","20082009","TOR",7,102,2.6,-0.142,-0.109,0.07,4.96,0.023,-0.19,0.04,-0.1
"JAY.LEACH","D","20082009","N.J",24,324.2,8.3,-0.626,-0.593,0,4.96,0.011,-3.2,0.06,-3.1
"JAY.MCCLEMENT","F","20082009","STL",82,1012.3,26.8,-0.456,-0.46,-0.07,4.96,0.003,-7.76,0.05,-7.7
"JAY.MCKEE","D","20082009","STL",69,956.8,25.3,0.045,0.077,-0.07,4.96,-0.026,1.23,-0.41,0.8
"JAY.PANDOLFO","F","20082009","N.J",61,734.4,18.8,-0.625,-0.629,0,4.96,0.025,-7.7,0.31,-7.4
"JEFF.CARTER","F","20082009","PHI",82,1208.6,31.9,0.387,0.384,0.06,4.95,-0.005,7.73,-0.11,7.6
"JEFF.FINGER","D","20082009","TOR",65,1098.2,28.4,0.145,0.178,0.07,4.96,0.013,3.26,0.23,3.5
"JEFF.HALPERN","F","20082009","T.B",52,596.2,16,-0.223,-0.227,-0.11,4.96,-0.028,-2.25,-0.28,-2.5
"JEFFREY.HAMILTON","F","20082009","TOR",15,161.2,4.2,0.584,0.58,0.07,4.96,0.018,1.56,0.05,1.6
"JEFF.SCHULTZ","D","20082009","WSH",64,1025.5,26.9,0.129,0.162,0.07,4.96,0.014,2.76,0.24,3
"JEFF.TAMBELLINI","F","20082009","NYI",65,770.5,20.4,-0.386,-0.39,-0.19,4.97,-0.046,-5,-0.58,-5.6
"JEFF.WOYWITKA","D","20082009","STL",65,1014.4,26.8,0.101,0.134,-0.07,4.96,-0.029,2.27,-0.49,1.8
"JERE.LEHTINEN","F","20082009","DAL",48,621.9,16.3,-0.078,-0.082,0.05,4.96,0.02,-0.85,0.21,-0.6
"JEREMY.ROENICK","F","20082009","S.J",42,442.4,11.3,0.203,0.199,-0.08,4.96,-0.03,1.47,-0.22,1.2
"JEREMY.WILLIAMS","F","20082009","TOR",11,126,3.3,0.335,0.331,0.07,4.96,0.021,0.7,0.04,0.7
"JERRED.SMITHSON","F","20082009","NSH",82,877.5,22.8,-0.016,-0.02,-0.08,4.96,-0.023,-0.3,-0.34,-0.6
"JESSE.JOENSUU","F","20082009","NYI",7,82.4,2.2,0.027,0.023,-0.19,4.97,-0.062,0.03,-0.08,-0.1
"JESSE.WINCHESTER","F","20082009","OTT",76,748.5,19.6,-0.17,-0.174,-0.14,4.96,-0.037,-2.17,-0.46,-2.6
"JIM.SLATER","F","20082009","ATL",60,509.2,13.5,0.095,0.091,0.04,4.96,0.012,0.77,0.1,0.9
"JIM.VANDERMEER","D","20082009","CGY",45,629.2,17,0.081,0.114,0.18,4.96,0.056,1.2,0.58,1.8
"JIRI.HUDLER","F","20082009","DET",81,849.9,22.3,0.178,0.174,0.22,4.96,0.064,2.47,0.91,3.4
"JIRI.NOVOTNY","F","20082009","CBJ",42,474,12.3,-0.614,-0.618,0.08,4.95,0.041,-4.88,0.33,-4.6
"JIRI.TLUSTY","F","20082009","TOR",14,160.5,4.2,-0.626,-0.63,0.07,4.96,0.028,-1.69,0.08,-1.6
"JOAKIM.LINDSTROM","F","20082009","ARI",44,503.1,13.1,0.383,0.379,-0.14,4.97,-0.056,3.18,-0.47,2.7
"JOCHEN.HECHT","F","20082009","BUF",70,950.6,25.1,-0.529,-0.533,0.05,4.95,0.042,-8.44,0.67,-7.8
"JODY.SHELLEY","F","20082009","S.J",70,428.2,11,-0.636,-0.64,-0.08,4.96,-0.012,-4.57,-0.08,-4.7
"JOE.CALLAHAN","D","20082009","NYI",18,238.1,6.3,0.296,0.329,-0.19,4.97,-0.066,1.31,-0.26,1
"JOE.CORVO","D","20082009","CAR",81,1390.9,36.7,0.113,0.146,-0.03,4.96,-0.02,3.38,-0.47,2.9
"JOEL.LUNDQVIST","F","20082009","DAL",43,421.7,11.1,-0.795,-0.799,0.05,4.96,0.035,-5.61,0.25,-5.4
"JOEL.PERRAULT","F","20082009","ARI",7,79.2,2.1,0.018,0.014,-0.14,4.97,-0.046,0.02,-0.06,0
"JOEL.RECHLICZ","F","20082009","NYI",17,81.7,2.2,-0.237,-0.241,-0.19,4.97,-0.06,-0.33,-0.08,-0.4
"JOEL.WARD","F","20082009","NSH",79,964.9,25.1,-0.003,-0.007,-0.08,4.96,-0.024,-0.11,-0.38,-0.5
"JOE.MOTZKO","F","20082009","ATL",6,60.1,1.6,0.312,0.308,0.04,4.96,0.014,0.31,0.01,0.3
"JOE.PAVELSKI","F","20082009","S.J",80,1075.8,27.6,-0.017,-0.021,-0.08,4.96,-0.025,-0.37,-0.44,-0.8
"JOE.SAKIC","F","20082009","COL",15,182.2,4.7,0.35,0.346,-0.17,4.97,-0.059,1.05,-0.18,0.9
"JOE.THORNTON","F","20082009","S.J",82,1239.7,31.8,0.286,0.282,-0.08,4.96,-0.044,5.84,-0.91,4.9
"JOEY.CRABB","F","20082009","ATL",29,285.8,7.6,-0.006,-0.01,0.04,4.96,0.015,-0.05,0.07,0
"JOFFREY.LUPUL","F","20082009","PHI",79,1022.6,27,0.078,0.074,0.06,4.95,0.015,1.27,0.26,1.5
"JOHAN.FRANZEN","F","20082009","DET",70,990.1,26,0.108,0.104,0.22,4.96,0.067,1.72,1.1,2.8
"JOHN.ERSKINE","D","20082009","WSH",52,780.5,20.5,-0.561,-0.528,0.07,4.96,0.045,-6.87,0.58,-6.3
"JOHN.MADDEN","F","20082009","N.J",76,976.6,25.1,-0.347,-0.351,0,4.96,0.019,-5.71,0.31,-5.4
"JOHN-MICHAEL.LILES","D","20082009","COL",75,1246.9,32.1,0.073,0.106,-0.17,4.97,-0.063,2.21,-1.3,0.9
"JOHN.MITCHELL","F","20082009","TOR",76,852.4,22.1,-0.371,-0.374,0.07,4.96,0.04,-5.32,0.56,-4.8
"JOHNNY.ODUYA","D","20082009","N.J",82,1380.5,35.4,0.325,0.357,0,4.96,-0.024,8.22,-0.56,7.7
"JOHN.SCOTT","F","20082009","MIN",20,179.8,4.6,0.06,0.056,-0.17,4.97,-0.054,0.17,-0.16,0
"JOHN.ZEILER","F","20082009","L.A",27,175.8,4.7,-0.452,-0.456,-0.21,4.96,-0.063,-1.33,-0.18,-1.5
"JONAS.FROGREN","D","20082009","TOR",41,466.4,12.1,-0.431,-0.398,0.07,4.96,0.033,-3.09,0.25,-2.8
"JONATHAN.CHEECHOO","F","20082009","S.J",66,849.9,21.8,0.013,0.009,-0.08,4.96,-0.026,0.13,-0.37,-0.2
"JONATHAN.ERICSSON","D","20082009","DET",19,290.3,7.6,-0.169,-0.136,0.22,4.96,0.074,-0.66,0.36,-0.3
"JONATHAN.TOEWS","F","20082009","CHI",82,1107.5,29.3,0.082,0.078,0.08,4.96,0.02,1.44,0.37,1.8
"JONI.PITKANEN","D","20082009","CAR",71,1299.8,34.3,0.119,0.152,-0.03,4.96,-0.02,3.3,-0.43,2.9
"JON.KALINSKI","F","20082009","PHI",12,87.7,2.3,-0.092,-0.096,0.06,4.95,0.02,-0.14,0.03,-0.1
"JON.SIM","F","20082009","NYI",49,505.9,13.4,0.22,0.216,-0.19,4.97,-0.067,1.82,-0.57,1.3
"JORDAN.HENDRY","D","20082009","CHI",9,76.6,2,-0.803,-0.77,0.08,4.96,0.028,-0.98,0.04,-0.9
"JORDAN.LEOPOLD","D","20082009","CGY",19,311.2,8.4,-0.084,-0.051,0.18,4.96,0.06,-0.26,0.31,0
"JORDAN.LEOPOLD","D","20082009","COL",64,924,23.8,0.095,0.128,-0.17,4.97,-0.062,1.97,-0.95,1
"JORDAN.STAAL","F","20082009","PIT",82,1122.5,29.5,-0.229,-0.233,0.22,4.95,0.084,-4.35,1.58,-2.8
"JORDIN.TOOTOO","F","20082009","NSH",72,810.1,21.1,-0.341,-0.345,-0.08,4.96,-0.01,-4.66,-0.13,-4.8
"JOSEF.MELICHAR","D","20082009","CAR",15,115.3,3,0.994,1.027,-0.03,4.96,-0.016,1.97,-0.03,1.9
