"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DANIEL.BRIERE","F","20142015","COL",57,606.1,14.9,-0.47,-0.505,0.03,4.96,0.024,-5.1,0.24,-4.9
"DANIEL.CLEARY","F","20142015","DET",17,146.8,3.7,-0.659,-0.695,-0.08,4.96,-0.02,-1.7,-0.05,-1.7
"DANIEL.PAILLE","F","20142015","BOS",71,708.9,17,-0.503,-0.538,-0.04,4.96,0.006,-6.36,0.07,-6.3
"DANIEL.SEDIN","F","20142015","VAN",82,1149.7,28.6,-0.089,-0.124,0.06,4.97,0.026,-2.38,0.49,-1.9
"DANIEL.WINNIK","F","20142015","PIT",21,271.6,6.7,0.283,0.248,0.04,4.96,0.009,1.12,0.04,1.2
"DANIEL.WINNIK","F","20142015","TOR",58,758,18.9,0.108,0.072,-0.07,4.96,-0.026,0.91,-0.32,0.6
"DANNY.BIEGA","D","20142015","CAR",10,159.6,3.9,0.006,-0.006,-0.25,4.97,-0.081,-0.01,-0.21,-0.2
"DANNY.DEKEYSER","D","20142015","DET",80,1357.5,34,0.133,0.122,-0.08,4.96,-0.034,2.75,-0.77,2
"DANY.HEATLEY","F","20142015","ANA",6,63.8,1.6,-0.92,-0.956,0.15,4.96,0.051,-1.02,0.05,-1
"DARREN.HELM","F","20142015","DET",75,946.5,23.7,0.126,0.09,-0.08,4.96,-0.03,1.43,-0.47,1
"DAVE.BOLLAND","F","20142015","FLA",53,676,16.4,0.108,0.072,-0.1,4.96,-0.033,0.81,-0.37,0.4
"DAVID.BACKES","F","20142015","STL",80,1125.7,27.5,0.278,0.243,0.14,4.96,0.033,4.55,0.62,5.2
"DAVID.BOOTH","F","20142015","TOR",59,615.3,15.4,-0.255,-0.29,-0.07,4.96,-0.014,-2.98,-0.14,-3.1
"DAVID.CLARKSON","F","20142015","TOR",58,682.1,17,0.06,0.024,-0.07,4.96,-0.024,0.28,-0.27,0
"DAVID.DESHARNAIS","F","20142015","MTL",82,1197.2,29.2,0.296,0.26,-0.01,4.96,-0.017,5.2,-0.34,4.9
"DAVID.JONES","F","20142015","CGY",67,873.3,21.2,-0.003,-0.039,0.05,4.97,0.018,-0.56,0.27,-0.3
"DAVID.KREJCI","F","20142015","BOS",47,704.2,16.9,0.108,0.072,-0.04,4.96,-0.015,0.85,-0.18,0.7
"DAVID.LEGWAND","F","20142015","OTT",80,774.2,19.1,-0.188,-0.223,0.08,4.95,0.035,-2.88,0.45,-2.4
"DAVID.MOSS","F","20142015","ARI",60,654,16,-0.257,-0.292,-0.42,4.97,-0.126,-3.19,-1.38,-4.6
"DAVID.MUSIL","D","20142015","EDM",4,72.3,1.7,0.519,0.508,-0.21,4.97,-0.07,0.61,-0.08,0.5
"DAVID.PASTRNAK","F","20142015","BOS",46,556.1,13.3,0.559,0.524,-0.04,4.96,-0.027,4.86,-0.25,4.6
"DAVID.PERRON","F","20142015","EDM",38,532.8,12.7,0.106,0.07,-0.21,4.97,-0.07,0.62,-0.62,0
"DAVID.PERRON","F","20142015","PIT",43,626,15.5,0.022,-0.013,0.04,4.96,0.013,-0.14,0.14,0
"DAVID.RUNDBLAD","D","20142015","CHI",49,593.2,14.4,0.685,0.674,0,4.97,-0.019,6.66,-0.19,6.5
"DAVID.SAVARD","D","20142015","CBJ",82,1455.4,36.4,-0.014,-0.025,0.01,4.97,0.006,-0.61,0.15,-0.5
"DAVID.SCHLEMKO","D","20142015","ARI",20,305.6,7.5,0.139,0.127,-0.42,4.97,-0.138,0.65,-0.7,-0.1
"DAVID.SCHLEMKO","D","20142015","CGY",19,221.6,5.4,0.771,0.759,0.05,4.97,0.009,2.8,0.03,2.8
"DAVID.SCHLEMKO","D","20142015","DAL",5,67.9,1.7,0.506,0.494,0.3,4.97,0.096,0.56,0.11,0.7
"DENNIS.EVERBERG","F","20142015","COL",55,582.6,14.4,-0.312,-0.348,0.03,4.96,0.018,-3.38,0.18,-3.2
"DENNIS.SEIDENBERG","D","20142015","BOS",82,1558,37.4,-0.083,-0.095,-0.04,4.96,-0.005,-2.46,-0.14,-2.6
"DENNIS.WIDEMAN","D","20142015","CGY",80,1560.2,37.9,0.126,0.114,0.05,4.97,0.008,2.97,0.21,3.2
"DEREK.DORSETT","F","20142015","VAN",79,868.6,21.6,-0.072,-0.107,0.06,4.97,0.023,-1.55,0.33,-1.2
"DEREK.MACKENZIE","F","20142015","FLA",82,791.6,19.3,-0.471,-0.507,-0.1,4.96,-0.011,-6.68,-0.14,-6.8
"DEREK.ROY","F","20142015","EDM",46,678.2,16.2,0.118,0.083,-0.21,4.97,-0.071,0.94,-0.81,0.1
"DEREK.ROY","F","20142015","NSH",26,293.2,7.2,0.036,0.001,0.17,4.96,0.056,0,0.27,0.3
"DEREK.STEPAN","F","20142015","NYR",68,924.2,22.4,0.097,0.062,0.3,4.97,0.092,0.95,1.42,2.4
"DERICK.BRASSARD","F","20142015","NYR",80,1125.1,27.2,0.113,0.077,0.3,4.97,0.091,1.45,1.71,3.2
"DERRICK.POULIOT","D","20142015","PIT",34,500.4,12.4,-0.315,-0.326,0.04,4.96,0.021,-2.72,0.17,-2.5
"DERYK.ENGELLAND","D","20142015","CGY",76,1009,24.5,-0.475,-0.486,0.05,4.97,0.041,-8.18,0.68,-7.5
"DEVANTE.SMITH-PELLY","F","20142015","ANA",54,638.8,15.8,-0.191,-0.226,0.15,4.96,0.055,-2.41,0.59,-1.8
"DEVANTE.SMITH-PELLY","F","20142015","MTL",20,238.7,5.8,-0.042,-0.078,-0.01,4.96,-0.001,-0.31,0,-0.3
"DEVIN.SETOGUCHI","F","20142015","CGY",12,127.2,3.1,-0.793,-0.828,0.05,4.97,0.022,-1.76,0.05,-1.7
"DION.PHANEUF","D","20142015","TOR",70,1186,29.6,0.25,0.239,-0.07,4.96,-0.037,4.71,-0.73,4
"DMITRIJ.JASKIN","F","20142015","STL",54,664.2,16.2,0.233,0.198,0.14,4.96,0.04,2.19,0.44,2.6
"DMITRY.KULIKOV","D","20142015","FLA",73,1232.3,30,0.044,0.033,-0.1,4.96,-0.033,0.67,-0.67,0
"DOMINIC.MOORE","F","20142015","NYR",82,936.1,22.7,-0.213,-0.248,0.3,4.97,0.107,-3.87,1.66,-2.2
"DOUGIE.HAMILTON","D","20142015","BOS",72,1236.3,29.7,0.307,0.295,-0.04,4.96,-0.03,6.09,-0.62,5.5
"DREW.DOUGHTY","D","20142015","L.A",82,1821.3,44.6,0.022,0.01,0,4.97,-0.001,0.31,-0.03,0.3
"DREW.MILLER","F","20142015","DET",82,821,20.6,-0.29,-0.325,-0.08,4.96,-0.012,-4.45,-0.16,-4.6
"DREW.MILLER","F","20142015","EDM",9,122.8,2.9,-0.382,-0.418,-0.21,4.97,-0.066,-0.86,-0.14,-1
"DREW.SHORE","F","20142015","CGY",11,111.1,2.7,0.044,0.008,0.05,4.97,0.017,0.02,0.03,0
"DREW.STAFFORD","F","20142015","BUF",50,632.9,15.4,0.214,0.179,-0.38,4.97,-0.129,1.89,-1.36,0.5
"DREW.STAFFORD","F","20142015","WPG",26,379,9.6,0.123,0.088,0.06,4.96,0.017,0.55,0.11,0.7
"DUNCAN.KEITH","D","20142015","CHI",80,1550.8,37.7,0.165,0.153,0,4.97,-0.011,3.97,-0.28,3.7
"DUSTIN.BROWN","F","20142015","L.A",82,1096.9,26.8,-0.335,-0.371,0,4.97,0.02,-6.78,0.37,-6.4
"DUSTIN.BYFUGLIEN","D","20142015","WPG",69,1185.6,30.2,0.172,0.16,0.06,4.96,0.009,3.17,0.18,3.3
"DWIGHT.KING","F","20142015","L.A",81,1033.5,25.3,-0.179,-0.214,0,4.97,0.011,-3.69,0.19,-3.5
"DYLAN.OLSEN","D","20142015","FLA",44,585.9,14.2,-0.053,-0.065,-0.1,4.96,-0.029,-0.63,-0.28,-0.9
"ELIAS.LINDHOLM","F","20142015","CAR",81,1076.3,26,-0.045,-0.081,-0.25,4.97,-0.077,-1.45,-1.37,-2.8
"EMERSON.ETEM","F","20142015","ANA",45,504.4,12.5,-0.509,-0.544,0.15,4.96,0.062,-4.57,0.52,-4.1
"ERIC.BOULTON","F","20142015","NYI",10,71.4,1.7,-0.43,-0.465,0.17,4.96,0.058,-0.55,0.07,-0.5
"ERIC.BREWER","D","20142015","ANA",9,135.9,3.4,0.367,0.355,0.15,4.96,0.046,0.8,0.1,0.9
"ERIC.BREWER","D","20142015","T.B",17,262.9,6.6,0.217,0.206,0.31,4.96,0.096,0.9,0.42,1.3
"ERIC.BREWER","D","20142015","TOR",18,317.4,7.9,0.38,0.368,-0.07,4.96,-0.029,1.95,-0.15,1.8
"ERIC.FEHR","F","20142015","WSH",75,960,23.6,0.105,0.07,0.07,4.96,0.018,1.11,0.29,1.4
"ERIC.GELINAS","D","20142015","N.J",61,840.8,20.6,0.216,0.205,-0.31,4.97,-0.109,2.87,-1.52,1.3
"ERIC.GRYBA","D","20142015","OTT",75,966.2,23.8,0.005,-0.007,0.08,4.95,0.026,-0.11,0.43,0.3
"ERIC.NYSTROM","F","20142015","NSH",60,633.8,15.6,-0.216,-0.252,0.17,4.96,0.064,-2.66,0.68,-2
"ERIC.O'DELL","F","20142015","WPG",11,80.2,2,-0.394,-0.429,0.06,4.96,0.02,-0.57,0.03,-0.5
"ERIC.STAAL","F","20142015","CAR",77,1181.8,28.5,0.025,-0.011,-0.25,4.97,-0.08,-0.21,-1.58,-1.8
"ERIK.COLE","F","20142015","DAL",57,691.5,17.3,0.14,0.104,0.3,4.97,0.094,1.2,1.08,2.3
"ERIK.COLE","F","20142015","DET",11,131.6,3.3,0.335,0.299,-0.08,4.96,-0.027,0.66,-0.06,0.6
"ERIK.CONDRA","F","20142015","OTT",68,813.4,20.1,0.035,-0.001,0.08,4.95,0.026,-0.01,0.36,0.3
"ERIK.GUDBRANSON","D","20142015","FLA",76,1160.9,28.2,0.036,0.024,-0.1,4.96,-0.032,0.47,-0.62,-0.2
"ERIK.HAULA","F","20142015","MIN",72,704.8,17.5,-0.405,-0.44,0.18,4.97,0.074,-5.17,0.87,-4.3
"ERIK.JOHNSON","D","20142015","COL",47,886.4,21.9,-0.056,-0.067,0.03,4.96,0.011,-0.99,0.17,-0.8
"ERIK.KARLSSON","D","20142015","OTT",82,1759.6,43.4,0.193,0.181,0.08,4.95,0.01,5.32,0.3,5.6
"EVANDER.KANE","F","20142015","WPG",37,545.4,13.9,0.181,0.145,0.06,4.96,0.015,1.32,0.13,1.5
"EVGENI.MALKIN","F","20142015","PIT",69,1028.8,25.5,0.379,0.344,0.04,4.96,-0.005,5.9,-0.09,5.8
"EVGENY.KUZNETSOV","F","20142015","WSH",80,938.2,23,0.139,0.103,0.07,4.96,0.017,1.61,0.26,1.9
"FEDOR.TYUTIN","D","20142015","CBJ",67,1103.5,27.6,-0.078,-0.09,0.01,4.97,0.009,-1.65,0.17,-1.5
"FILIP.FORSBERG","F","20142015","NSH",82,1147.8,28.2,0.261,0.225,0.17,4.96,0.043,4.31,0.83,5.1
"FRANCOIS.BEAUCHEMIN","D","20142015","ANA",64,1176.3,29.1,-0.088,-0.099,0.15,4.96,0.054,-1.94,1.06,-0.9
"FRANK.CORRADO","D","20142015","VAN",10,147.3,3.7,-0.967,-0.979,0.06,4.97,0.026,-2.4,0.06,-2.3
"FRANS.NIELSEN","F","20142015","NYI",78,900.5,21.9,-0.167,-0.202,0.17,4.96,0.065,-3.04,0.98,-2.1
"FREDDIE.HAMILTON","F","20142015","COL",17,122,3,-0.152,-0.187,0.03,4.96,0.01,-0.38,0.02,-0.4
"GABRIEL.BOURQUE","F","20142015","NSH",69,719.1,17.7,-0.55,-0.585,0.17,4.96,0.077,-7.01,0.92,-6.1
"GABRIEL.LANDESKOG","F","20142015","COL",82,1220.4,30.1,0.17,0.134,0.03,4.96,0,2.73,0,2.7
"GRANT.CLITSOME","D","20142015","WPG",24,340,8.7,-0.728,-0.739,0.06,4.96,0.032,-4.19,0.18,-4
"GREGORY.CAMPBELL","F","20142015","BOS",70,721.8,17.3,-0.187,-0.223,-0.04,4.96,-0.005,-2.68,-0.06,-2.7
"GREG.PATERYN","D","20142015","MTL",17,203.5,5,-0.148,-0.16,-0.01,4.96,0,-0.54,0,-0.5
"GRIFFIN.REINHART","D","20142015","NYI",8,100.2,2.4,-0.091,-0.102,0.17,4.96,0.057,-0.17,0.09,-0.1
"GUSTAV.NYQUIST","F","20142015","DET",82,1083.8,27.1,0.008,-0.028,-0.08,4.96,-0.024,-0.5,-0.43,-0.9
"HAMPUS.LINDHOLM","D","20142015","ANA",78,1379.4,34.1,0.232,0.22,0.15,4.96,0.033,5.07,0.76,5.8
"HENRIK.SEDIN","F","20142015","VAN",82,1160,28.9,0.053,0.018,0.06,4.97,0.017,0.34,0.33,0.7
"HENRIK.ZETTERBERG","F","20142015","DET",77,1169.2,29.3,0.038,0.003,-0.08,4.96,-0.026,0.06,-0.5,-0.4
"IAN.COLE","D","20142015","PIT",20,333.1,8.3,0,-0.011,0.04,4.96,0.013,-0.06,0.07,0
"IAN.COLE","D","20142015","STL",54,780.5,19,-0.017,-0.028,0.14,4.96,0.048,-0.37,0.62,0.3
"IIRO.PAKARINEN","F","20142015","EDM",17,156.2,3.7,-0.902,-0.937,-0.21,4.97,-0.062,-2.44,-0.16,-2.6
"JACK.HILLEN","D","20142015","WSH",35,421,10.3,-0.238,-0.249,0.07,4.96,0.027,-1.75,0.19,-1.6
"JACK.JOHNSON","D","20142015","CBJ",79,1409,35.3,0.139,0.127,0.01,4.97,-0.005,2.99,-0.11,2.9
"JACK.SKILLE","F","20142015","CBJ",45,550.6,13.8,-0.53,-0.565,0.01,4.97,0.02,-5.19,0.19,-5
"JACOB.DE LA ROSE","F","20142015","MTL",33,404.2,9.9,-0.452,-0.487,-0.01,4.96,0.008,-3.28,0.05,-3.2
"JACOB.JOSEFSON","F","20142015","N.J",62,618.7,15.2,-0.212,-0.247,-0.31,4.97,-0.093,-2.55,-0.96,-3.5
"JACOB.TROUBA","D","20142015","WPG",65,1139.8,29,-0.183,-0.194,0.06,4.96,0.03,-3.69,0.57,-3.1
"JADEN.SCHWARTZ","F","20142015","STL",75,1088.8,26.6,-0.039,-0.074,0.14,4.96,0.05,-1.34,0.91,-0.4
"JAKE.GARDINER","D","20142015","TOR",79,1416.9,35.4,-0.236,-0.247,-0.07,4.96,-0.005,-5.84,-0.12,-6
"JAKE.MUZZIN","D","20142015","L.A",76,1422.8,34.8,-0.095,-0.106,0,4.97,0.007,-2.52,0.18,-2.3
"JAKOB.SILFVERBERG","F","20142015","ANA",81,1046.5,25.9,0.126,0.091,0.15,4.96,0.043,1.58,0.75,2.3
"JAKUB.KINDL","D","20142015","DET",35,482.4,12.1,0.078,0.066,-0.08,4.96,-0.027,0.53,-0.22,0.3
"JAKUB.VORACEK","F","20142015","PHI",82,1209.6,29.6,0.295,0.259,-0.15,4.96,-0.064,5.23,-1.3,3.9
"JAMES.NEAL","F","20142015","NSH",67,980.3,24.1,0.288,0.253,0.17,4.96,0.044,4.13,0.72,4.8
"JAMES.SHEPPARD","F","20142015","NYR",14,157.9,3.8,-0.658,-0.694,0.3,4.97,0.101,-1.83,0.26,-1.6
"JAMES.SHEPPARD","F","20142015","S.J",57,712.1,17.4,-0.197,-0.232,-0.12,4.97,-0.029,-2.76,-0.34,-3.1
"JAMES.VAN RIEMSDYK","F","20142015","TOR",82,1182.3,29.5,-0.046,-0.081,-0.07,4.96,-0.018,-1.6,-0.36,-2
"JAMES.WISNIEWSKI","D","20142015","ANA",13,209.3,5.2,-0.169,-0.181,0.15,4.96,0.05,-0.63,0.17,-0.5
"JAMES.WISNIEWSKI","D","20142015","CBJ",56,881.1,22,0.196,0.185,0.01,4.97,-0.004,2.72,-0.05,2.7
"JAMIE.BENN","F","20142015","DAL",82,1173.5,29.4,0.409,0.374,0.3,4.97,0.075,7.31,1.48,8.8
"JAMIE.MCBAIN","D","20142015","L.A",26,281.6,6.9,0.695,0.684,0,4.97,-0.009,3.21,-0.04,3.2
"JAMIE.MCGINN","F","20142015","COL",19,237.4,5.9,-0.211,-0.246,0.03,4.96,0.011,-0.98,0.04,-0.9
"JAMIE.OLEKSIAK","D","20142015","DAL",36,439.1,11,0.367,0.355,0.3,4.97,0.09,2.6,0.66,3.3
"JAN.HEJDA","D","20142015","COL",81,1442.6,35.6,-0.203,-0.215,0.03,4.96,0.024,-5.17,0.57,-4.6
"JANNIK.HANSEN","F","20142015","VAN",81,960.6,23.9,-0.073,-0.108,0.06,4.97,0.024,-1.73,0.38,-1.4
"JARED.BOLL","F","20142015","CBJ",72,521.7,13.1,-0.326,-0.362,0.01,4.97,0.014,-3.14,0.12,-3
"JARED.COWEN","D","20142015","OTT",54,852.1,21,0.058,0.047,0.08,4.95,0.024,0.66,0.34,1
"JARED.SPURGEON","D","20142015","MIN",66,1169.8,29,-0.037,-0.048,0.18,4.97,0.061,-0.94,1.2,0.3
"JAROME.IGINLA","F","20142015","COL",82,1192.2,29.4,0.223,0.188,0.03,4.96,-0.003,3.74,-0.05,3.7
"JAROMIR.JAGR","F","20142015","FLA",20,288,7,0.67,0.635,-0.1,4.96,-0.04,3.05,-0.19,2.9
"JAROMIR.JAGR","F","20142015","N.J",57,847.8,20.8,0.195,0.159,-0.31,4.97,-0.107,2.25,-1.51,0.7
"JARRED.TINORDI","D","20142015","MTL",13,151.9,3.7,-0.748,-0.759,-0.01,4.96,0.004,-1.92,0.01,-1.9
"JARRET.STOLL","F","20142015","L.A",73,928.2,22.7,-0.177,-0.213,0,4.97,0.01,-3.29,0.15,-3.1
"JASON.AKESON","F","20142015","PHI",13,100.8,2.5,-0.763,-0.799,-0.15,4.96,-0.045,-1.34,-0.08,-1.4
"JASON.CHIMERA","F","20142015","WSH",77,852,20.9,-0.188,-0.223,0.07,4.96,0.031,-3.17,0.44,-2.7
"JASON.DEMERS","D","20142015","DAL",61,948,23.8,-0.117,-0.129,0.3,4.97,0.104,-2.04,1.64,-0.4
"JASON.DEMERS","D","20142015","S.J",20,305.4,7.5,-0.585,-0.597,-0.12,4.97,-0.028,-3.04,-0.14,-3.2
"JASON.GARRISON","D","20142015","T.B",70,1093.2,27.5,0.096,0.084,0.31,4.96,0.094,1.54,1.72,3.3
"JASON.POMINVILLE","F","20142015","MIN",82,1179,29.2,0.041,0.006,0.18,4.97,0.058,0.11,1.15,1.3
"JASON.SPEZZA","F","20142015","DAL",82,1069.5,26.8,0.083,0.048,0.3,4.97,0.095,0.85,1.69,2.5
"JASON.ZUCKER","F","20142015","MIN",51,650.8,16.1,0.063,0.028,0.18,4.97,0.058,0.3,0.63,0.9
"JAY.BEAGLE","F","20142015","WSH",62,658.8,16.2,0.242,0.207,0.07,4.96,0.015,2.27,0.16,2.4
"JAY.BOUWMEESTER","D","20142015","STL",72,1316.8,32.1,0.044,0.032,0.14,4.96,0.044,0.71,0.97,1.7
"JAY.HARRISON","D","20142015","CAR",20,281,6.8,-0.184,-0.195,-0.25,4.97,-0.078,-0.92,-0.37,-1.3
"JAY.HARRISON","D","20142015","WPG",35,453.7,11.6,0.03,0.019,0.06,4.96,0.018,0.14,0.14,0.3
"JAY.MCCLEMENT","F","20142015","CAR",82,891.9,21.5,0.387,0.352,-0.25,4.97,-0.096,5.23,-1.43,3.8
"JAYSON.MEGNA","F","20142015","PIT",12,125.2,3.1,-0.726,-0.761,0.04,4.96,0.017,-1.59,0.04,-1.6
"JEAN-GABRIEL.PAGEAU","F","20142015","OTT",50,598.3,14.8,-0.089,-0.125,0.08,4.95,0.03,-1.24,0.3,-0.9
"JEFF.CARTER","F","20142015","L.A",82,1092,26.7,0.238,0.202,0,4.97,-0.011,3.68,-0.2,3.5
"JEFF.PETRY","D","20142015","EDM",59,1059.2,25.3,-0.213,-0.224,-0.21,4.97,-0.057,-3.96,-1.01,-5
"JEFF.PETRY","D","20142015","MTL",19,347.4,8.5,-0.028,-0.039,-0.01,4.96,-0.001,-0.23,-0.01,-0.2
"JEFF.SCHULTZ","D","20142015","L.A",9,136.8,3.3,-0.499,-0.51,0,4.97,0.003,-1.16,0.01,-1.2
"JEFF.SKINNER","F","20142015","CAR",77,1038.8,25.1,-0.055,-0.091,-0.25,4.97,-0.076,-1.57,-1.32,-2.9
"JEREMY.MORIN","F","20142015","CBJ",28,312,7.8,0.12,0.084,0.01,4.97,0.003,0.44,0.02,0.5
"JEREMY.MORIN","F","20142015","CHI",15,114.6,2.8,-0.994,-1.029,0,4.97,0.006,-1.97,0.01,-2
"JERRY.D'AMIGO","F","20142015","BUF",9,75.8,1.8,-0.211,-0.246,-0.38,4.97,-0.122,-0.31,-0.15,-0.5
"JESPER.FAST","F","20142015","NYR",58,609.6,14.8,-0.327,-0.362,0.3,4.97,0.106,-3.68,1.08,-2.6
"JESSE.JOENSUU","F","20142015","EDM",20,193.4,4.6,-0.58,-0.616,-0.21,4.97,-0.063,-1.98,-0.2,-2.2
"JIMMY.HAYES","F","20142015","FLA",72,922.6,22.4,0.248,0.213,-0.1,4.96,-0.04,3.28,-0.62,2.7
"JIM.SLATER","F","20142015","WPG",82,557.8,14.2,-0.095,-0.13,0.06,4.96,0.022,-1.21,0.21,-1
"JIRI.HUDLER","F","20142015","CGY",78,1105.7,26.8,0.307,0.272,0.05,4.97,0.002,5.01,0.04,5
"JIRI.SEKAC","F","20142015","ANA",19,224.9,5.6,0.094,0.058,0.15,4.96,0.047,0.22,0.18,0.4
"JIRI.SEKAC","F","20142015","MTL",50,633.7,15.5,-0.142,-0.178,-0.01,4.96,0.004,-1.88,0.04,-1.8
"JIRI.TLUSTY","F","20142015","CAR",52,703.6,17,0.028,-0.007,-0.25,4.97,-0.081,-0.09,-0.95,-1
"JIRI.TLUSTY","F","20142015","WPG",20,228.3,5.8,0.189,0.153,0.06,4.96,0.017,0.58,0.06,0.6
"JOAKIM.ANDERSSON","F","20142015","DET",68,629.6,15.8,-0.4,-0.435,-0.08,4.96,-0.012,-4.57,-0.12,-4.7
"JOAKIM.LINDSTROM","F","20142015","STL",34,344.1,8.4,-1.056,-1.091,0.14,4.96,0.065,-6.26,0.37,-5.9
"JOAKIM.LINDSTROM","F","20142015","TOR",19,184.1,4.6,-0.256,-0.292,-0.07,4.96,-0.02,-0.9,-0.06,-1
"JOAKIM.NORDSTROM","F","20142015","CHI",38,383.2,9.3,-0.6,-0.635,0,4.97,0.013,-4.06,0.08,-4
"JOE.COLBORNE","F","20142015","CGY",64,813.8,19.7,-0.138,-0.173,0.05,4.97,0.024,-2.35,0.32,-2
"JOEL.WARD","F","20142015","WSH",82,1066.3,26.2,-0.236,-0.271,0.07,4.96,0.036,-4.82,0.63,-4.2
"JOE.MORROW","D","20142015","BOS",15,235.7,5.7,-0.307,-0.319,-0.04,4.96,-0.009,-1.25,-0.04,-1.3
"JOE.PAVELSKI","F","20142015","S.J",82,1208.5,29.6,0.223,0.188,-0.12,4.97,-0.048,3.78,-0.97,2.8
"JOE.THORNTON","F","20142015","S.J",78,1118.4,27.4,0.083,0.048,-0.12,4.97,-0.04,0.9,-0.74,0.2
"JOE.VITALE","F","20142015","ARI",70,626.9,15.4,-0.093,-0.129,-0.42,4.97,-0.132,-1.35,-1.38,-2.7
"JOEY.HISHON","F","20142015","COL",13,111.6,2.8,-0.928,-0.963,0.03,4.96,0.014,-1.79,0.03,-1.8
"JOFFREY.LUPUL","F","20142015","TOR",55,721.5,18,0.503,0.467,-0.07,4.96,-0.04,5.62,-0.48,5.1
"JOHAN.FRANZEN","F","20142015","DET",33,406.7,10.2,-0.279,-0.315,-0.08,4.96,-0.019,-2.13,-0.13,-2.3
"JOHAN.LARSSON","F","20142015","BUF",39,500.9,12.2,0.037,0.002,-0.38,4.97,-0.123,0.02,-1.03,-1
"JOHN.CARLSON","D","20142015","WSH",82,1449.5,35.6,0.225,0.213,0.07,4.96,0.006,5.15,0.14,5.3
"JOHN.KLINGBERG","D","20142015","DAL",65,1188.3,29.8,0.241,0.229,0.3,4.97,0.084,4.54,1.66,6.2
"JOHN-MICHAEL.LILES","D","20142015","CAR",57,933.8,22.5,0.019,0.007,-0.25,4.97,-0.081,0.11,-1.26,-1.1
"JOHN.MITCHELL","F","20142015","COL",68,929.7,22.9,-0.045,-0.081,0.03,4.96,0.012,-1.25,0.19,-1.1
"JOHN.MOORE","D","20142015","ARI",19,292.3,7.2,-0.473,-0.484,-0.42,4.97,-0.129,-2.36,-0.63,-3
"JOHN.MOORE","D","20142015","NYR",38,537,13,0.042,0.031,0.3,4.97,0.094,0.27,0.85,1.1
"JOHNNY.BOYCHUK","D","20142015","NYI",72,1180.8,28.7,0.214,0.202,0.17,4.96,0.044,3.98,0.87,4.9
"JOHNNY.GAUDREAU","F","20142015","CGY",80,1143.1,27.7,0.392,0.357,0.05,4.97,-0.003,6.8,-0.06,6.7
"JOHNNY.ODUYA","D","20142015","CHI",76,1380.1,33.5,-0.165,-0.177,0,4.97,0.013,-4.06,0.29,-3.8
"JOHN.SCOTT","F","20142015","S.J",38,278.4,6.8,-0.011,-0.046,-0.12,4.97,-0.036,-0.21,-0.17,-0.4
"JOHN.TAVARES","F","20142015","NYI",82,1340.7,32.6,0.219,0.183,0.17,4.96,0.044,4.1,0.98,5.1
"JONAS.BRODIN","D","20142015","MIN",71,1452.8,36,-0.093,-0.104,0.18,4.97,0.066,-2.53,1.6,-0.9
"JONATHAN.DROUIN","F","20142015","T.B",70,778.9,19.6,-0.012,-0.047,0.31,4.96,0.101,-0.61,1.31,0.7
"JONATHAN.ERICSSON","D","20142015","DET",82,1353.8,33.9,-0.125,-0.136,-0.08,4.96,-0.016,-3.07,-0.37,-3.4
"JONATHAN.HUBERDEAU","F","20142015","FLA",79,1103.2,26.8,0.322,0.287,-0.1,4.96,-0.046,5.28,-0.85,4.4
"JONATHAN.TOEWS","F","20142015","CHI",81,1163.2,28.3,0.227,0.192,0,4.97,-0.01,3.72,-0.2,3.5
"JON.MERRILL","D","20142015","N.J",66,1155.7,28.3,-0.218,-0.23,-0.31,4.97,-0.087,-4.42,-1.68,-6.1
"JORDAN.CARON","F","20142015","BOS",11,85.9,2.1,-0.182,-0.217,-0.04,4.96,-0.012,-0.31,-0.02,-0.3
"JORDAN.CARON","F","20142015","COL",19,150.8,3.7,-0.679,-0.714,0.03,4.96,0.014,-1.8,0.03,-1.8
"JORDAN.EBERLE","F","20142015","EDM",81,1288.7,30.8,0.26,0.225,-0.21,4.97,-0.082,4.83,-1.77,3.1
"JORDAN.LEOPOLD","D","20142015","CBJ",18,283.1,7.1,-0.709,-0.72,0.01,4.97,0.015,-3.4,0.07,-3.3
"JORDAN.LEOPOLD","D","20142015","MIN",18,234,5.8,-0.603,-0.615,0.18,4.97,0.066,-2.4,0.26,-2.1
"JORDAN.LEOPOLD","D","20142015","STL",7,89.8,2.2,-0.58,-0.592,0.14,4.96,0.049,-0.89,0.07,-0.8
"JORDAN.MARTINOOK","F","20142015","ARI",8,87.3,2.1,0.233,0.198,-0.42,4.97,-0.137,0.29,-0.2,0.1
"JORDAN.NOLAN","F","20142015","L.A",60,590.6,14.5,-0.33,-0.366,0,4.97,0.011,-3.6,0.1,-3.5
"JORDAN.OESTERLE","D","20142015","EDM",6,80.6,1.9,-0.581,-0.592,-0.21,4.97,-0.066,-0.8,-0.09,-0.9
"JORDAN.SCHROEDER","F","20142015","MIN",25,264.8,6.6,0.188,0.153,0.18,4.97,0.057,0.68,0.25,0.9
"JORDAN.STAAL","F","20142015","CAR",46,726.7,17.5,-0.009,-0.044,-0.25,4.97,-0.079,-0.54,-0.96,-1.5
