"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DANIEL.PAILLE","F","20102011","BOS",43,429.2,10.6,0.023,0.01,0.09,4.97,0.028,0.07,0.2,0.3
"DANIEL.SEDIN","F","20102011","VAN",82,1186,30.2,0.404,0.391,0.06,4.97,-0.004,7.72,-0.09,7.6
"DANIEL.WINNIK","F","20102011","COL",80,1056.1,26.6,-0.443,-0.455,-0.01,4.97,0.02,-8.01,0.36,-7.7
"DANNY.SYVRET","D","20102011","ANA",6,87.5,2.2,-0.306,-0.295,-0.03,4.96,-0.009,-0.43,-0.01,-0.4
"DAN.SEXTON","F","20102011","ANA",47,522,13.1,-0.157,-0.17,-0.03,4.96,-0.006,-1.48,-0.05,-1.5
"DANY.HEATLEY","F","20102011","S.J",80,1207.8,29.8,0.228,0.215,0.02,4.96,-0.005,4.32,-0.11,4.2
"DARCY.HORDICHUK","F","20102011","FLA",64,323.1,8,-0.084,-0.097,-0.05,4.97,-0.014,-0.52,-0.07,-0.6
"DARREN.HELM","F","20102011","DET",82,830.1,20.8,0.258,0.245,0.1,4.97,0.02,3.39,0.28,3.7
"DARROLL.POWE","F","20102011","PHI",81,715.9,18.3,-0.433,-0.446,0.14,4.97,0.06,-5.32,0.72,-4.6
"DARRYL.BOYCE","F","20102011","TOR",46,488.1,12.4,0.841,0.828,0,4.97,-0.02,6.74,-0.17,6.6
"DAVE.BOLLAND","F","20102011","CHI",61,805.9,19.8,0.173,0.16,0.06,4.97,0.012,2.15,0.17,2.3
"DAVID.BACKES","F","20102011","STL",82,1209.9,30.1,0.47,0.457,0.06,4.97,-0.009,9.22,-0.19,9
"DAVID.BOOTH","F","20102011","FLA",82,1271.2,31.6,0.042,0.029,-0.05,4.97,-0.017,0.61,-0.37,0.2
"DAVID.CLARKSON","F","20102011","N.J",82,966,23.7,-0.321,-0.334,-0.16,4.97,-0.035,-5.38,-0.56,-5.9
"DAVID.DESHARNAIS","F","20102011","MTL",43,431.8,11,0.141,0.129,-0.04,4.96,-0.016,0.93,-0.12,0.8
"DAVID.HALE","D","20102011","OTT",25,372.5,9.3,0.466,0.477,-0.12,4.97,-0.048,2.96,-0.3,2.7
"DAVID.JONES","F","20102011","COL",77,1040.7,26.2,0.121,0.109,-0.01,4.97,-0.01,1.88,-0.17,1.7
"DAVID.KOCI","F","20102011","COL",35,142.4,3.6,-0.506,-0.519,-0.01,4.97,0,-1.23,0,-1.2
"DAVID.KREJCI","F","20102011","BOS",75,1098.2,27.2,0.044,0.032,0.09,4.97,0.027,0.58,0.49,1.1
"DAVID.LEGWAND","F","20102011","NSH",64,950.6,23.5,0.229,0.216,0,4.97,-0.011,3.43,-0.17,3.3
"DAVID.MOSS","F","20102011","CGY",58,606.1,15.3,0.322,0.31,0.04,4.96,0.005,3.13,0.05,3.2
"DAVID.PERRON","F","20102011","STL",10,134,3.3,0.604,0.592,0.06,4.97,0.014,1.32,0.03,1.4
"DAVID.SCHLEMKO","D","20102011","ARI",43,594.1,14.9,-0.033,-0.022,0.02,4.97,0.007,-0.22,0.07,-0.2
"DAVID.STECKEL","F","20102011","N.J",18,197.9,4.9,-0.791,-0.803,-0.16,4.97,-0.043,-2.65,-0.14,-2.8
"DAVID.STECKEL","F","20102011","WSH",57,548.4,13.8,-0.213,-0.226,-0.01,4.96,0.003,-2.07,0.03,-2
"DAVIS.DREWISKE","D","20102011","L.A",38,468,11.7,-0.135,-0.124,-0.01,4.97,-0.001,-0.97,0,-1
"DENNIS.SEIDENBERG","D","20102011","BOS",81,1528.5,37.8,-0.243,-0.232,0.09,4.97,0.046,-5.91,1.17,-4.7
"DENNIS.WIDEMAN","D","20102011","FLA",61,1042.8,25.9,0.003,0.014,-0.05,4.97,-0.016,0.25,-0.28,0
"DENNIS.WIDEMAN","D","20102011","WSH",14,235.9,6,0.663,0.674,-0.01,4.96,-0.012,2.65,-0.05,2.6
"DEREK.BOOGAARD","F","20102011","NYR",22,99.3,2.5,-0.226,-0.239,0,4.96,0.002,-0.4,0,-0.4
"DEREK.DORSETT","F","20102011","CBJ",76,872.2,22,-0.396,-0.409,-0.02,4.95,0.01,-5.95,0.15,-5.8
"DEREK.JOSLIN","D","20102011","CAR",17,239,6.1,0.768,0.779,0.04,4.96,0.002,3.1,0.01,3.1
"DEREK.JOSLIN","D","20102011","S.J",17,199.2,4.9,-0.702,-0.692,0.02,4.96,0.014,-2.3,0.05,-2.2
"DEREK.MACKENZIE","F","20102011","CBJ",63,550,13.9,0.418,0.406,-0.02,4.95,-0.019,3.72,-0.18,3.5
"DEREK.MORRIS","D","20102011","ARI",77,1348.3,33.7,-0.282,-0.271,0.02,4.97,0.025,-6.1,0.55,-5.5
"DEREK.ROY","F","20102011","BUF",35,487,12.1,0.138,0.126,0.08,4.96,0.024,1.02,0.19,1.2
"DEREK.SMITH","D","20102011","OTT",9,131.2,3.3,0.023,0.034,-0.12,4.97,-0.04,0.07,-0.09,0
"DEREK.STEPAN","F","20102011","NYR",82,1087,27.4,0.19,0.177,0,4.96,-0.008,3.21,-0.15,3.1
"DERICK.BRASSARD","F","20102011","CBJ",74,1022.6,25.8,0.192,0.179,-0.02,4.95,-0.017,3.05,-0.29,2.8
"DERYK.ENGELLAND","D","20102011","PIT",63,809,20.7,-0.383,-0.372,0,4.95,0.016,-5.02,0.22,-4.8
"DEVIN.SETOGUCHI","F","20102011","S.J",72,938.5,23.2,0.142,0.129,0.02,4.96,0.001,2.02,0.02,2
"DION.PHANEUF","D","20102011","TOR",66,1252.3,31.8,-0.012,-0.002,0,4.97,0,-0.03,0.01,0
"DJ.KING","F","20102011","WSH",16,90,2.3,0.191,0.179,-0.01,4.96,-0.004,0.27,-0.01,0.3
"DMITRY.KULIKOV","D","20102011","FLA",72,1164,28.9,0.171,0.182,-0.05,4.97,-0.026,3.53,-0.51,3
"DOMINIC.MOORE","F","20102011","T.B",77,949.7,24.2,-0.158,-0.171,0.03,4.96,0.019,-2.7,0.31,-2.4
"DOUG.JANIK","D","20102011","DET",7,86.2,2.2,0.057,0.067,0.1,4.97,0.03,0.1,0.04,0.1
"DOUGLAS.MURRAY","D","20102011","S.J",73,1235.8,30.5,-0.194,-0.183,0.02,4.96,0.019,-3.77,0.38,-3.4
"DOUG.WEIGHT","F","20102011","NYI",18,224.1,5.7,-0.038,-0.051,-0.02,4.96,-0.005,-0.19,-0.02,-0.2
"DRAYSON.BOWMAN","F","20102011","CAR",23,205.9,5.3,-0.293,-0.306,0.04,4.96,0.015,-1.05,0.05,-1
"DREW.DOUGHTY","D","20102011","L.A",76,1448,36.3,0.382,0.393,-0.01,4.97,-0.032,9.47,-0.78,8.7
"DREW.MILLER","F","20102011","DET",67,629.4,15.8,-0.092,-0.104,0.1,4.97,0.034,-1.09,0.36,-0.7
"DREW.STAFFORD","F","20102011","BUF",62,800.4,20,0.522,0.509,0.08,4.96,0.007,6.79,0.09,6.9
"DUNCAN.KEITH","D","20102011","CHI",82,1704.9,41.9,-0.039,-0.028,0.06,4.97,0.021,-0.79,0.6,-0.2
"DUSTIN.BOYD","F","20102011","MTL",10,86.2,2.2,-0.71,-0.722,-0.04,4.96,-0.01,-1.04,-0.01,-1.1
"DUSTIN.BROWN","F","20102011","L.A",82,1206.9,30.3,0.25,0.237,-0.01,4.97,-0.018,4.77,-0.36,4.4
"DUSTIN.BYFUGLIEN","D","20102011","ATL",81,1528.4,37.6,0.402,0.413,-0.04,4.96,-0.044,10.51,-1.12,9.4
"DUSTIN.JEFFREY","F","20102011","PIT",25,265.5,6.8,0.654,0.641,0,4.95,-0.008,2.84,-0.04,2.8
"DUSTIN.PENNER","F","20102011","EDM",62,844.4,21.6,0.148,0.136,-0.1,4.96,-0.04,1.91,-0.56,1.3
"DUSTIN.PENNER","F","20102011","L.A",19,253.9,6.4,-0.18,-0.193,-0.01,4.97,-0.001,-0.82,0,-0.8
"DWIGHT.KING","F","20102011","L.A",6,69.6,1.7,-0.452,-0.464,-0.01,4.97,-0.002,-0.54,0,-0.5
"DYLAN.REESE","D","20102011","NYI",27,353.1,8.9,-0.135,-0.124,-0.02,4.96,-0.003,-0.73,-0.02,-0.8
"ED.JOVANOVSKI","D","20102011","ARI",50,812.4,20.3,-0.404,-0.393,0.02,4.97,0.022,-5.32,0.3,-5
"ERIC.BELANGER","F","20102011","ARI",82,1127.7,28.2,0.102,0.09,0.02,4.97,0.001,1.68,0.02,1.7
"ERIC.BOULTON","F","20102011","ATL",69,610.3,15,-0.035,-0.048,-0.04,4.96,-0.011,-0.49,-0.11,-0.6
"ERIC.BREWER","D","20102011","STL",54,982.3,24.5,-0.07,-0.06,0.06,4.97,0.021,-0.98,0.35,-0.6
"ERIC.BREWER","D","20102011","T.B",22,390.2,9.9,0.052,0.063,0.03,4.96,0.01,0.41,0.06,0.5
"ERIC.FEHR","F","20102011","WSH",51,541.3,13.7,-0.2,-0.213,-0.01,4.96,0.002,-1.92,0.02,-1.9
"ERIC.GODARD","F","20102011","PIT",19,97.5,2.5,0.844,0.831,0,4.95,-0.004,1.35,-0.01,1.3
"ERIC.NYSTROM","F","20102011","MIN",82,936.8,23.6,-0.436,-0.449,-0.1,4.96,-0.012,-7.01,-0.19,-7.2
"ERIC.STAAL","F","20102011","CAR",81,1247.1,32,0.171,0.158,0.04,4.96,0.001,3.29,0.03,3.3
"ERIC.TANGRADI","F","20102011","PIT",15,142.2,3.6,-0.232,-0.245,0,4.95,0.002,-0.58,0.01,-0.6
"ERIK.CHRISTENSEN","F","20102011","NYR",63,653.9,16.5,0.206,0.193,0,4.96,-0.005,2.11,-0.06,2.1
"ERIK.COLE","F","20102011","CAR",81,1136.3,29.1,0.143,0.13,0.04,4.96,0.004,2.47,0.08,2.5
"ERIK.CONDRA","F","20102011","OTT",26,338.2,8.5,-0.291,-0.304,-0.12,4.97,-0.034,-1.71,-0.19,-1.9
"ERIK.JOHNSON","D","20102011","COL",22,405.8,10.2,-0.108,-0.098,-0.01,4.97,-0.002,-0.66,-0.01,-0.7
"ERIK.JOHNSON","D","20102011","STL",55,922.8,23,-0.312,-0.301,0.06,4.97,0.032,-4.63,0.5,-4.1
"ERIK.KARLSSON","D","20102011","OTT",75,1359.9,34,-0.087,-0.076,-0.12,4.97,-0.034,-1.72,-0.77,-2.5
"ETHAN.MOREAU","F","20102011","CBJ",37,392.7,9.9,-0.587,-0.6,-0.02,4.95,0.004,-3.93,0.03,-3.9
"EVANDER.KANE","F","20102011","ATL",73,1055.9,26,0.244,0.231,-0.04,4.96,-0.025,4.07,-0.43,3.6
"EVGENI.MALKIN","F","20102011","PIT",43,607.4,15.6,0.211,0.198,0,4.95,-0.006,2,-0.06,1.9
"EVGENY.DADONOV","F","20102011","FLA",36,474.6,11.8,0.201,0.188,-0.05,4.97,-0.02,1.49,-0.16,1.3
"EVGENY.GRACHEV","F","20102011","NYR",8,60.6,1.5,-1.273,-1.286,0,4.96,0.005,-1.3,0.01,-1.3
"FEDOR.TYUTIN","D","20102011","CBJ",80,1340,33.8,-0.195,-0.185,-0.02,4.95,0.005,-4.12,0.11,-4
"FERNANDO.PISANI","F","20102011","CHI",60,647.4,15.9,-0.329,-0.342,0.06,4.97,0.03,-3.69,0.32,-3.4
"FILIP.KUBA","D","20102011","OTT",64,1015.5,25.4,0.022,0.032,-0.12,4.97,-0.041,0.55,-0.69,-0.1
"FRANCIS.BOUILLON","D","20102011","NSH",44,766.1,19,0.244,0.255,0,4.97,-0.01,3.26,-0.13,3.1
"FRANCIS.LESSARD","F","20102011","OTT",24,92.5,2.3,-0.755,-0.768,-0.12,4.97,-0.036,-1.18,-0.06,-1.2
"FRANCOIS.BEAUCHEMIN","D","20102011","ANA",27,464.1,11.6,0.056,0.067,-0.03,4.96,-0.012,0.52,-0.09,0.4
"FRANCOIS.BEAUCHEMIN","D","20102011","TOR",54,1015.7,25.8,-0.027,-0.017,0,4.97,0.001,-0.28,0.02,-0.3
"FRANS.NIELSEN","F","20102011","NYI",71,857.2,21.7,0.314,0.301,-0.02,4.96,-0.019,4.3,-0.27,4
"FREDDY.MEYER","D","20102011","ATL",15,211.7,5.2,-0.606,-0.596,-0.04,4.96,-0.006,-2.1,-0.02,-2.1
"FREDRIK.MODIN","F","20102011","ATL",36,368.6,9.1,0.15,0.137,-0.04,4.96,-0.015,0.84,-0.09,0.8
"FREDRIK.SJOSTROM","F","20102011","TOR",66,616.5,15.7,-0.528,-0.54,0,4.97,0.017,-5.55,0.18,-5.4
"GEORGE.PARROS","F","20102011","ANA",78,497.9,12.5,-0.595,-0.608,-0.03,4.96,0.005,-5.04,0.04,-5
"GILBERT.BRULE","F","20102011","EDM",41,494.5,12.6,-0.22,-0.233,-0.1,4.96,-0.028,-1.92,-0.23,-2.1
"GRANT.CLITSOME","D","20102011","CBJ",31,490,12.4,0.088,0.098,-0.02,4.95,-0.01,0.8,-0.08,0.7
"GREG.MAULDIN","F","20102011","COL",29,267.1,6.7,0.449,0.437,-0.01,4.97,-0.01,1.94,-0.04,1.9
"GREGORY.CAMPBELL","F","20102011","BOS",80,907.7,22.5,-0.387,-0.399,0.09,4.97,0.046,-6.04,0.7,-5.3
"GREG.ZANON","D","20102011","MIN",82,1491.8,37.6,-0.157,-0.146,-0.1,4.96,-0.022,-3.63,-0.55,-4.2
"GUILLAUME.DESBIENS","F","20102011","VAN",12,79.8,2,-1.42,-1.433,0.06,4.97,0.025,-1.91,0.03,-1.9
"GUILLAUME.LATENDRESSE","F","20102011","MIN",11,119.7,3,0.363,0.35,-0.1,4.96,-0.035,0.7,-0.07,0.6
"HAL.GILL","D","20102011","MTL",75,1183.5,30.2,-0.214,-0.203,-0.04,4.96,-0.001,-4.01,-0.02,-4
"HENRIK.SEDIN","F","20102011","VAN",82,1234.7,31.5,0.212,0.2,0.06,4.97,0.007,4.11,0.14,4.2
"HENRIK.TALLINDER","D","20102011","N.J",82,1573.7,38.7,-0.077,-0.067,-0.16,4.97,-0.045,-1.75,-1.19,-2.9
"HENRIK.ZETTERBERG","F","20102011","DET",80,1225.4,30.8,0.028,0.016,0.1,4.97,0.03,0.32,0.61,0.9
"IAN.COLE","D","20102011","STL",26,417.4,10.4,-0.03,-0.019,0.06,4.97,0.019,-0.13,0.13,0
"IAN.WHITE","D","20102011","CAR",39,648,16.6,0.084,0.095,0.04,4.96,0.008,1.02,0.09,1.1
"IAN.WHITE","D","20102011","CGY",16,260.7,6.6,-0.77,-0.76,0.04,4.96,0.024,-3.3,0.11,-3.2
"IAN.WHITE","D","20102011","S.J",23,385.8,9.5,0.741,0.752,0.02,4.96,-0.007,4.84,-0.05,4.8
"ILYA.KOVALCHUK","F","20102011","N.J",81,1433.3,35.2,-0.042,-0.055,-0.16,4.97,-0.047,-1.31,-1.11,-2.4
"JACK.HILLEN","D","20102011","NYI",64,1020.8,25.9,0.353,0.364,-0.02,4.96,-0.024,6.19,-0.42,5.8
"JACK.JOHNSON","D","20102011","L.A",82,1482.2,37.2,-0.195,-0.184,-0.01,4.97,0.01,-4.55,0.25,-4.3
"JACK.SKILLE","F","20102011","CHI",49,505.2,12.4,0.01,-0.002,0.06,4.97,0.019,-0.02,0.16,0.1
"JACK.SKILLE","F","20102011","FLA",13,180.4,4.5,-0.533,-0.546,-0.05,4.97,-0.011,-1.64,-0.03,-1.7
"JACOB.JOSEFSON","F","20102011","N.J",28,319.3,7.8,0.168,0.155,-0.16,4.97,-0.053,0.83,-0.28,0.5
"JAKE.DOWELL","F","20102011","CHI",79,803.9,19.8,-0.247,-0.259,0.06,4.97,0.029,-3.48,0.39,-3.1
"JAKE.MUZZIN","D","20102011","L.A",11,135.2,3.4,-0.876,-0.865,-0.01,4.97,0.002,-1.95,0.01,-1.9
"JAKUB.KINDL","D","20102011","DET",48,610,15.3,-0.142,-0.131,0.1,4.97,0.035,-1.33,0.35,-1
"JAKUB.VORACEK","F","20102011","CBJ",80,1104.4,27.8,0.238,0.225,-0.02,4.95,-0.02,4.14,-0.38,3.8
"JAMAL.MAYERS","F","20102011","S.J",78,599.7,14.8,-0.192,-0.205,0.02,4.96,0.014,-2.05,0.14,-1.9
"JAMES.NEAL","F","20102011","DAL",59,883,22.4,0.206,0.193,-0.02,4.96,-0.014,2.85,-0.21,2.6
"JAMES.NEAL","F","20102011","PIT",20,275.2,7,-0.426,-0.439,0,4.95,0.007,-2.02,0.03,-2
"JAMES.VAN RIEMSDYK","F","20102011","PHI",75,971.7,24.9,0.322,0.309,0.14,4.97,0.028,5,0.45,5.5
"JAMES.WISNIEWSKI","D","20102011","MTL",43,766.9,19.6,0.02,0.031,-0.04,4.96,-0.014,0.39,-0.18,0.2
"JAMES.WISNIEWSKI","D","20102011","NYI",32,526.6,13.3,-0.198,-0.188,-0.02,4.96,0,-1.65,0,-1.7
"JAMIE.BENN","F","20102011","DAL",69,943.7,24,0.229,0.217,-0.02,4.96,-0.016,3.41,-0.25,3.2
"JAMIE.LANGENBRUNNER","F","20102011","DAL",39,506.9,12.9,-0.118,-0.131,-0.02,4.96,-0.002,-1.1,-0.02,-1.1
"JAMIE.LANGENBRUNNER","F","20102011","N.J",31,410.2,10.1,0.073,0.061,-0.16,4.97,-0.052,0.41,-0.35,0.1
"JAMIE.MCBAIN","D","20102011","CAR",76,1165.5,29.9,0.057,0.067,0.04,4.96,0.008,1.31,0.15,1.5
"JAMIE.MCGINN","F","20102011","S.J",49,548.9,13.6,-0.741,-0.754,0.02,4.96,0.028,-6.9,0.26,-6.6
"JAN.HEJDA","D","20102011","CBJ",77,1382.1,34.8,0.043,0.054,-0.02,4.95,-0.012,1.24,-0.27,1
"JAN.MURSAK","F","20102011","DET",19,153.8,3.9,-1.325,-1.338,0.1,4.97,0.041,-3.43,0.11,-3.3
"JANNIK.HANSEN","F","20102011","VAN",82,979.5,25,0.015,0.002,0.06,4.97,0.019,0.04,0.31,0.4
"JARED.BOLL","F","20102011","CBJ",73,552.8,13.9,0.151,0.138,-0.02,4.95,-0.012,1.28,-0.11,1.2
"JARED.SPURGEON","D","20102011","MIN",53,700,17.6,-0.3,-0.289,-0.1,4.96,-0.023,-3.38,-0.27,-3.6
"JARKKO.RUUTU","F","20102011","ANA",23,159.2,4,-0.508,-0.521,-0.03,4.96,-0.006,-1.38,-0.02,-1.4
"JARKKO.RUUTU","F","20102011","OTT",50,528.4,13.2,0.102,0.089,-0.12,4.97,-0.042,0.79,-0.37,0.4
"JAROME.IGINLA","F","20102011","CGY",82,1343.2,34,0.242,0.229,0.04,4.96,-0.002,5.14,-0.03,5.1
"JAROSLAV.SPACEK","D","20102011","MTL",59,911,23.3,0.165,0.175,-0.04,4.96,-0.021,2.66,-0.33,2.3
"JARRET.STOLL","F","20102011","L.A",82,1060.2,26.6,-0.196,-0.208,-0.01,4.97,0.008,-3.68,0.13,-3.5
"JASON.ARNOTT","F","20102011","N.J",62,794.5,19.5,0.004,-0.009,-0.16,4.97,-0.05,-0.11,-0.66,-0.8
"JASON.ARNOTT","F","20102011","WSH",11,151.4,3.8,-0.276,-0.288,-0.01,4.96,-0.001,-0.73,0,-0.7
"JASON.BLAKE","F","20102011","ANA",76,1002.7,25.1,-0.048,-0.061,-0.03,4.96,-0.007,-1.01,-0.12,-1.1
"JASON.CHIMERA","F","20102011","WSH",81,934.5,23.6,-0.036,-0.049,-0.01,4.96,-0.001,-0.76,-0.02,-0.8
"JASON.DEMERS","D","20102011","S.J",75,1169.6,28.9,0.17,0.181,0.02,4.96,-0.003,3.52,-0.06,3.5
"JASON.GARRISON","D","20102011","FLA",73,1268,31.5,-0.159,-0.148,-0.05,4.97,-0.006,-3.13,-0.13,-3.3
"JASON.POMINVILLE","F","20102011","BUF",73,945.2,23.6,0.083,0.07,0.08,4.96,0.024,1.1,0.37,1.5
"JASON.SPEZZA","F","20102011","OTT",62,887.9,22.2,0.64,0.627,-0.12,4.97,-0.067,9.28,-1,8.3
"JASON.STRUDWICK","D","20102011","EDM",43,556.1,14.2,-0.531,-0.52,-0.1,4.96,-0.019,-4.82,-0.18,-5
"JASON.WILLIAMS","F","20102011","DAL",27,204.8,5.2,-0.217,-0.23,-0.02,4.96,-0.003,-0.78,-0.01,-0.8
"JASSEN.CULLIMORE","D","20102011","CHI",36,426,10.5,0.068,0.079,0.06,4.97,0.017,0.56,0.12,0.7
"JAY.BEAGLE","F","20102011","WSH",31,285.1,7.2,-0.396,-0.408,-0.01,4.96,0.002,-1.94,0.01,-1.9
"JAY.BOUWMEESTER","D","20102011","CGY",82,1588.4,40.2,-0.159,-0.149,0.04,4.96,0.026,-3.94,0.69,-3.2
"JAY.HARRISON","D","20102011","CAR",72,912.4,23.4,0.053,0.064,0.04,4.96,0.009,0.97,0.13,1.1
"JAY.LEACH","D","20102011","N.J",7,94.2,2.3,-0.389,-0.378,-0.16,4.97,-0.049,-0.59,-0.08,-0.7
"JAY.MCCLEMENT","F","20102011","COL",24,301.9,7.6,-0.659,-0.671,-0.01,4.97,0.006,-3.38,0.03,-3.3
"JAY.MCCLEMENT","F","20102011","STL",56,772.4,19.2,-0.101,-0.113,0.06,4.97,0.023,-1.46,0.29,-1.2
"JAY.ROSEHILL","F","20102011","TOR",26,134.8,3.4,-0.378,-0.39,0,4.97,0.003,-0.88,0.01,-0.9
"JEFF.CARTER","F","20102011","PHI",80,1135.1,29.1,0.416,0.403,0.14,4.97,0.02,7.62,0.38,8
"JEFF.HALPERN","F","20102011","MTL",72,726.5,18.6,0.382,0.369,-0.04,4.96,-0.027,4.47,-0.33,4.1
"JEFF.PETRY","D","20102011","EDM",35,583.7,14.9,0.034,0.044,-0.1,4.96,-0.035,0.43,-0.34,0.1
"JEFF.SCHULTZ","D","20102011","WSH",72,1208.8,30.5,-0.113,-0.102,-0.01,4.96,0.003,-2.06,0.05,-2
"JEFF.SKINNER","F","20102011","CAR",81,1073.3,27.5,0.345,0.333,0.04,4.96,-0.007,5.95,-0.12,5.8
"JEFF.TAMBELLINI","F","20102011","VAN",62,642.9,16.4,-0.135,-0.148,0.06,4.97,0.024,-1.59,0.26,-1.3
"JEFF.WOYWITKA","D","20102011","DAL",63,1063.6,27,-0.113,-0.102,-0.02,4.96,0,-1.82,0,-1.8
"JEREMY.COLLITON","F","20102011","NYI",15,151.1,3.8,-0.553,-0.566,-0.02,4.96,-0.001,-1.42,0,-1.4
"JEREMY.MORIN","F","20102011","CHI",9,89,2.2,0.392,0.379,0.06,4.97,0.017,0.56,0.03,0.6
"JEROME.SAMSON","F","20102011","CAR",23,155.1,4,-0.687,-0.7,0.04,4.96,0.017,-1.81,0.04,-1.8
"JERRED.SMITHSON","F","20102011","NSH",82,965,23.9,-0.365,-0.378,0,4.97,0.018,-6.08,0.29,-5.8
"JESSE.JOENSUU","F","20102011","NYI",42,478,12.1,-0.186,-0.199,-0.02,4.96,-0.001,-1.59,0,-1.6
"JESSE.WINCHESTER","F","20102011","OTT",72,699.6,17.5,-0.18,-0.193,-0.12,4.97,-0.032,-2.25,-0.38,-2.6
"J-F.JACQUES","F","20102011","EDM",51,353.1,9,-0.381,-0.394,-0.1,4.96,-0.027,-2.32,-0.16,-2.5
"JIM.SLATER","F","20102011","ATL",36,340.9,8.4,0.745,0.733,-0.04,4.96,-0.025,4.16,-0.14,4
"JIM.VANDERMEER","D","20102011","EDM",62,957.7,24.5,-0.064,-0.053,-0.1,4.96,-0.031,-0.85,-0.5,-1.4
"JIRI.HUDLER","F","20102011","DET",73,824.3,20.7,-0.132,-0.145,0.1,4.97,0.037,-1.99,0.5,-1.5
"JIRI.TLUSTY","F","20102011","CAR",57,547.4,14,0.07,0.057,0.04,4.96,0.01,0.52,0.09,0.6
"JOCHEN.HECHT","F","20102011","BUF",67,897.9,22.4,0.13,0.117,0.08,4.96,0.022,1.75,0.33,2.1
"JODY.SHELLEY","F","20102011","PHI",58,354.6,9.1,-0.017,-0.03,0.14,4.97,0.044,-0.18,0.26,0.1
"JOE.CALLAHAN","D","20102011","FLA",27,404,10,0.034,0.045,-0.05,4.97,-0.016,0.3,-0.11,0.2
"JOE.CORVO","D","20102011","CAR",82,1437.9,36.9,-0.25,-0.239,0.04,4.96,0.029,-5.73,0.7,-5
"JOEL.WARD","F","20102011","NSH",80,1074.8,26.6,-0.165,-0.178,0,4.97,0.009,-3.19,0.16,-3
"JOE.PAVELSKI","F","20102011","S.J",74,1038.8,25.6,0.191,0.178,0.02,4.96,-0.002,3.09,-0.03,3.1
"JOE.THORNTON","F","20102011","S.J",80,1190.4,29.4,0.129,0.116,0.02,4.96,0.001,2.31,0.01,2.3
"JOE.VITALE","F","20102011","PIT",9,89.8,2.3,-0.229,-0.241,0,4.95,0.002,-0.36,0,-0.4
"JOEY.CRABB","F","20102011","TOR",48,537,13.6,0.217,0.204,0,4.97,-0.005,1.83,-0.05,1.8
"JOFFREY.LUPUL","F","20102011","ANA",26,287.5,7.2,-0.103,-0.116,-0.03,4.96,-0.009,-0.56,-0.04,-0.6
"JOFFREY.LUPUL","F","20102011","TOR",28,392.2,10,0.447,0.435,0,4.97,-0.008,2.84,-0.05,2.8
"JOHAN.FRANZEN","F","20102011","DET",76,1086.4,27.3,0.111,0.098,0.1,4.97,0.025,1.77,0.46,2.2
"JOHAN.HARJU","F","20102011","T.B",10,71.3,1.8,0.67,0.657,0.03,4.96,0.009,0.78,0.01,0.8
"JOHN.CARLSON","D","20102011","WSH",82,1438.3,36.3,0.226,0.236,-0.01,4.96,-0.021,5.67,-0.5,5.2
"JOHN.ERSKINE","D","20102011","WSH",73,975.3,24.6,-0.041,-0.03,-0.01,4.96,-0.002,-0.49,-0.03,-0.5
"JOHN.MADDEN","F","20102011","MIN",76,941.2,23.7,-0.03,-0.042,-0.1,4.96,-0.031,-0.66,-0.49,-1.2
"JOHN.MCCARTHY","F","20102011","S.J",37,304.6,7.5,-0.74,-0.753,0.02,4.96,0.019,-3.82,0.1,-3.7
"JOHN-MICHAEL.LILES","D","20102011","COL",76,1314.7,33.1,0.157,0.168,-0.01,4.97,-0.015,3.68,-0.33,3.3
"JOHN.MITCHELL","F","20102011","TOR",23,253,6.4,-0.647,-0.66,0,4.97,0.009,-2.78,0.04,-2.7
"JOHNNY.BOYCHUK","D","20102011","BOS",69,1180.9,29.2,-0.374,-0.364,0.09,4.97,0.05,-7.15,0.98,-6.2
"JOHNNY.ODUYA","D","20102011","ATL",82,1365.3,33.6,-0.324,-0.313,-0.04,4.96,0.009,-7.12,0.2,-6.9
"JOHN.SCOTT","F","20102011","CHI",40,241.8,5.9,-0.389,-0.401,0.06,4.97,0.023,-1.62,0.09,-1.5
"JOHN.TAVARES","F","20102011","NYI",79,1201.6,30.4,0.117,0.104,-0.02,4.96,-0.012,2.08,-0.24,1.8
"JONAS.HOLOS","D","20102011","COL",39,574.4,14.5,-0.082,-0.071,-0.01,4.97,-0.002,-0.68,-0.02,-0.7
"JONATHAN.ERICSSON","D","20102011","DET",74,1269.8,31.9,0.018,0.029,0.1,4.97,0.029,0.62,0.61,1.2
"JONATHAN.TOEWS","F","20102011","CHI",80,1227.2,30.2,0.546,0.533,0.06,4.97,-0.014,10.9,-0.28,10.6
"JONATHON.BLUM","D","20102011","NSH",23,363.5,9,0.811,0.821,0,4.97,-0.015,4.98,-0.09,4.9
"JONI.PITKANEN","D","20102011","CAR",72,1375.2,35.3,0.098,0.108,0.04,4.96,0.004,2.48,0.09,2.6
"JON.MATSUMOTO","F","20102011","CAR",13,89.3,2.3,-0.606,-0.618,0.04,4.96,0.014,-0.92,0.02,-0.9
"JON.SIM","F","20102011","NYI",34,334.9,8.5,-0.513,-0.526,-0.02,4.96,0.004,-2.93,0.02,-2.9
