"player","position","season","Team","GP","TOI_EV","TOI_perc_EV","SPM_EVO_60","SPM_EVO_AA_60","team_EV_GF","team_skaters_EV","adj_EVO_60","SPM_EVO_AA","adj_EVO_total","EVO_AA"
"DAVID.JONES","F","20122013","COL",33,440.3,18.6,-0.431,-0.456,-0.04,4.97,0.003,-3.35,0.02,-3.3
"DAVID.KREJCI","F","20122013","BOS",47,737.6,30.7,0.147,0.122,0.04,4.97,0.005,1.5,0.07,1.6
"DAVID.LEGWAND","F","20122013","NSH",48,720.4,29.7,0.257,0.232,-0.12,4.96,-0.052,2.79,-0.63,2.2
"DAVID.MOSS","F","20122013","ARI",45,572,24.1,0.138,0.113,0,4.96,-0.007,1.08,-0.06,1
"DAVID.PERRON","F","20122013","STL",48,692.2,29.3,-0.154,-0.179,0.01,4.96,0.013,-2.07,0.15,-1.9
"DAVID.RUNDBLAD","D","20122013","ARI",8,77,3.2,-0.427,-0.431,0,4.96,0.002,-0.55,0,-0.6
"DAVID.SCHLEMKO","D","20122013","ARI",30,416.8,17.6,0.338,0.334,0,4.96,-0.013,2.32,-0.09,2.2
"DAVID.STECKEL","F","20122013","ANA",21,192.9,8.1,0.168,0.143,-0.01,4.97,-0.005,0.46,-0.01,0.4
"DAVID.STECKEL","F","20122013","TOR",13,76,3.2,-1.035,-1.06,0.21,4.97,0.074,-1.34,0.09,-1.2
"DAVID.ULLSTROM","F","20122013","NYI",20,185.3,7.6,0.25,0.225,0.04,4.97,0.01,0.69,0.03,0.7
"DAVID.VAN DER GULIK","F","20122013","COL",9,69.6,2.9,1.054,1.029,-0.04,4.97,-0.02,1.19,-0.02,1.2
"DAVIS.DREWISKE","D","20122013","L.A",20,219.9,9.3,-0.045,-0.049,0,4.96,0.001,-0.18,0,-0.2
"DAVIS.DREWISKE","D","20122013","MTL",9,128.5,5.6,0.07,0.066,0.15,4.96,0.047,0.14,0.1,0.2
"DENNIS.SEIDENBERG","D","20122013","BOS",46,879.8,36.6,0.219,0.215,0.04,4.97,-0.003,3.15,-0.04,3.1
"DENNIS.WIDEMAN","D","20122013","CGY",46,869,36.9,0.306,0.302,-0.03,4.98,-0.032,4.38,-0.46,3.9
"DEREK.DORSETT","F","20122013","CBJ",24,327,13.5,0.235,0.21,-0.03,4.95,-0.016,1.14,-0.09,1.1
"DEREK.MACKENZIE","F","20122013","CBJ",43,377.1,15.6,-0.021,-0.046,-0.03,4.95,-0.009,-0.29,-0.06,-0.3
"DEREK.MEECH","D","20122013","WPG",16,226.4,9.3,-0.491,-0.495,0.06,4.97,0.029,-1.87,0.11,-1.8
"DEREK.MORRIS","D","20122013","ARI",39,696.3,29.3,-0.308,-0.312,0,4.96,0.017,-3.63,0.2,-3.4
"DEREK.ROY","F","20122013","DAL",30,422.9,18.4,0.16,0.135,0.11,4.97,0.03,0.95,0.21,1.2
"DEREK.ROY","F","20122013","VAN",12,165.5,7,-0.222,-0.247,-0.02,4.96,-0.003,-0.68,-0.01,-0.7
"DEREK.SMITH","D","20122013","CGY",22,256.6,10.9,-1.152,-1.156,-0.03,4.98,0.016,-4.94,0.07,-4.9
"DEREK.STEPAN","F","20122013","NYR",48,750.1,31.3,0.584,0.559,0.01,4.97,-0.031,6.99,-0.39,6.6
"DERICK.BRASSARD","F","20122013","CBJ",34,458.7,19,-0.16,-0.185,-0.03,4.95,-0.004,-1.41,-0.03,-1.4
"DERICK.BRASSARD","F","20122013","NYR",13,175.9,7.3,0.6,0.575,0.01,4.97,-0.004,1.69,-0.01,1.7
"DERYK.ENGELLAND","D","20122013","PIT",42,544,23.3,-0.13,-0.134,0.26,4.97,0.089,-1.22,0.81,-0.4
"DEVANTE.SMITH-PELLY","F","20122013","ANA",7,61.6,2.6,-0.054,-0.079,-0.01,4.97,-0.002,-0.08,0,-0.1
"DEVIN.SETOGUCHI","F","20122013","MIN",48,579.1,24.7,0.49,0.465,-0.06,4.97,-0.043,4.49,-0.42,4.1
"DION.PHANEUF","D","20122013","TOR",48,868.2,37,-0.098,-0.102,0.21,4.97,0.075,-1.47,1.08,-0.4
"DMITRY.KULIKOV","D","20122013","FLA",34,586,24.4,0.321,0.317,-0.27,4.97,-0.103,3.1,-1.01,2.1
"DMITRY.ORLOV","D","20122013","WSH",5,69.4,2.9,1.737,1.733,0.04,4.97,0.003,2,0,2
"DOUGIE.HAMILTON","D","20122013","BOS",42,625,26,-0.071,-0.075,0.04,4.97,0.017,-0.78,0.17,-0.6
"DOUGLAS.MURRAY","D","20122013","PIT",14,217.3,9.3,-0.132,-0.136,0.26,4.97,0.085,-0.49,0.31,-0.2
"DOUGLAS.MURRAY","D","20122013","S.J",29,409.8,17,-0.317,-0.321,-0.14,4.96,-0.033,-2.19,-0.22,-2.4
"DRAYSON.BOWMAN","F","20122013","CAR",37,396.8,17,-0.249,-0.274,0.02,4.97,0.017,-1.81,0.11,-1.7
"DREW.DOUGHTY","D","20122013","L.A",48,992.9,41.8,-0.05,-0.054,0,4.96,0.005,-0.89,0.08,-0.8
"DREW.MILLER","F","20122013","DET",44,495.3,21.2,-0.333,-0.358,-0.1,4.96,-0.017,-2.95,-0.14,-3.1
"DREW.SHORE","F","20122013","FLA",43,596.2,24.9,0.073,0.048,-0.27,4.97,-0.09,0.48,-0.9,-0.4
"DREW.STAFFORD","F","20122013","BUF",46,605.9,25.8,-0.267,-0.292,-0.07,4.95,-0.007,-2.95,-0.07,-3
"DUNCAN.KEITH","D","20122013","CHI",47,880.7,36.7,0.133,0.129,0.25,4.96,0.072,1.89,1.06,3
"DUSTIN.BROWN","F","20122013","L.A",46,694,29.2,-0.146,-0.17,0,4.96,0.01,-1.97,0.12,-1.9
"DUSTIN.BYFUGLIEN","D","20122013","WPG",43,861.5,35.6,0.234,0.23,0.06,4.97,0.003,3.3,0.04,3.3
"DUSTIN.JEFFREY","F","20122013","PIT",24,259.4,11.1,-0.504,-0.529,0.26,4.97,0.095,-2.29,0.41,-1.9
"DUSTIN.PENNER","F","20122013","L.A",33,386.4,16.3,0.279,0.254,0,4.96,-0.008,1.63,-0.05,1.6
"DWIGHT.KING","F","20122013","L.A",47,575.6,24.3,-0.389,-0.414,0,4.96,0.021,-3.97,0.2,-3.8
"ED.JOVANOVSKI","D","20122013","FLA",6,73.1,3,0.074,0.07,-0.27,4.97,-0.088,0.09,-0.11,0
"EMERSON.ETEM","F","20122013","ANA",38,386.7,16.1,-0.032,-0.057,-0.01,4.97,0,-0.36,0,-0.4
"ERIC.BELANGER","F","20122013","EDM",26,276.9,11.9,-0.381,-0.406,-0.08,4.97,-0.015,-1.87,-0.07,-1.9
"ERIC.BOULTON","F","20122013","NYI",15,84,3.5,-1.229,-1.254,0.04,4.97,0.022,-1.76,0.03,-1.7
"ERIC.BREWER","D","20122013","T.B",48,866.5,37,0.097,0.093,0.19,4.97,0.054,1.35,0.78,2.1
"ERIC.FEHR","F","20122013","WSH",41,482.3,20.4,0.691,0.666,0.04,4.97,-0.015,5.36,-0.12,5.2
"ERIC.GRYBA","D","20122013","OTT",33,575.6,24.7,-0.189,-0.193,-0.16,4.96,-0.043,-1.85,-0.41,-2.3
"ERIC.NYSTROM","F","20122013","DAL",48,549.3,23.9,-0.005,-0.03,0.11,4.97,0.036,-0.28,0.33,0.1
"ERIC.STAAL","F","20122013","CAR",48,754,32.3,0.528,0.503,0.02,4.97,-0.025,6.32,-0.31,6
"ERIC.TANGRADI","F","20122013","WPG",36,360.9,14.9,-0.668,-0.693,0.06,4.97,0.04,-4.17,0.24,-3.9
"ERIK.COLE","F","20122013","DAL",28,343.1,14.9,-0.34,-0.365,0.11,4.97,0.046,-2.09,0.26,-1.8
"ERIK.COLE","F","20122013","MTL",19,235.3,10.3,-0.169,-0.194,0.15,4.96,0.052,-0.76,0.2,-0.6
"ERIK.CONDRA","F","20122013","OTT",48,516.9,22.2,-0.044,-0.069,-0.16,4.96,-0.049,-0.59,-0.42,-1
"ERIK.GUDBRANSON","D","20122013","FLA",32,523.9,21.8,-0.378,-0.382,-0.27,4.97,-0.071,-3.33,-0.62,-4
"ERIK.GUSTAFSSON","D","20122013","PHI",27,458.7,20.1,-0.202,-0.206,0.01,4.97,0.012,-1.58,0.09,-1.5
"ERIK.JOHNSON","D","20122013","COL",31,503.8,21.3,0.144,0.14,-0.04,4.97,-0.02,1.18,-0.17,1
"ERIK.KARLSSON","D","20122013","OTT",17,338.3,14.5,0.258,0.254,-0.16,4.96,-0.06,1.43,-0.34,1.1
"EVANDER.KANE","F","20122013","WPG",48,800.5,33,0.249,0.224,0.06,4.97,0.004,2.99,0.06,3
"EVGENI.MALKIN","F","20122013","PIT",31,458.4,19.6,0.041,0.016,0.26,4.97,0.082,0.12,0.63,0.8
"FEDOR.TYUTIN","D","20122013","CBJ",48,893.3,36.9,0.357,0.353,-0.03,4.95,-0.037,5.25,-0.55,4.7
"FILIP.FORSBERG","F","20122013","NSH",5,65.8,2.7,-0.814,-0.839,-0.12,4.96,-0.034,-0.92,-0.04,-1
"FILIP.KUBA","D","20122013","FLA",44,743.9,31,-0.002,-0.006,-0.27,4.97,-0.087,-0.07,-1.08,-1.2
"FRANCIS.BOUILLON","D","20122013","MTL",48,737.3,32.3,0.023,0.019,0.15,4.96,0.047,0.23,0.57,0.8
"FRANCOIS.BEAUCHEMIN","D","20122013","ANA",48,838.4,35,0.137,0.133,-0.01,4.97,-0.012,1.86,-0.16,1.7
"FRANS.NIELSEN","F","20122013","NYI",48,637.3,26.3,-0.267,-0.292,0.04,4.97,0.029,-3.1,0.31,-2.8
"FRAZER.MCLAREN","F","20122013","TOR",35,177.5,7.6,-0.217,-0.242,0.21,4.97,0.071,-0.72,0.21,-0.5
"GABRIEL.BOURQUE","F","20122013","NSH",34,464.8,19.2,0.379,0.354,-0.12,4.96,-0.052,2.74,-0.4,2.3
"GABRIEL.DUMONT","F","20122013","MTL",10,91.7,4,-0.755,-0.78,0.15,4.96,0.054,-1.19,0.08,-1.1
"GABRIEL.LANDESKOG","F","20122013","COL",36,524,22.1,-0.205,-0.23,-0.04,4.97,-0.004,-2,-0.03,-2
"GEORGE.PARROS","F","20122013","FLA",39,256.6,10.7,-0.098,-0.123,-0.27,4.97,-0.085,-0.53,-0.36,-0.9
"GRANT.CLITSOME","D","20122013","WPG",44,711.9,29.4,0.532,0.528,0.06,4.97,-0.012,6.26,-0.14,6.1
"GREGORY.CAMPBELL","F","20122013","BOS",48,524.9,21.8,-0.092,-0.117,0.04,4.97,0.018,-1.02,0.16,-0.9
"GREG.RALLO","F","20122013","FLA",10,94,3.9,-0.861,-0.886,-0.27,4.97,-0.081,-1.39,-0.13,-1.5
"GREG.ZANON","D","20122013","COL",44,723.2,30.6,-0.506,-0.51,-0.04,4.97,0.017,-6.15,0.21,-5.9
"GUILLAUME.LATENDRESSE","F","20122013","OTT",27,332.5,14.3,0.282,0.257,-0.16,4.96,-0.06,1.42,-0.33,1.1
"GUSTAV.NYQUIST","F","20122013","DET",22,236.8,10.1,-0.391,-0.416,-0.1,4.96,-0.024,-1.64,-0.09,-1.7
"HAL.GILL","D","20122013","NSH",32,343,14.2,-0.278,-0.282,-0.12,4.96,-0.03,-1.61,-0.17,-1.8
"HENRIK.SEDIN","F","20122013","VAN",48,733.2,31.1,0.305,0.28,-0.02,4.96,-0.024,3.42,-0.29,3.1
"HENRIK.TALLINDER","D","20122013","N.J",25,393.8,16.8,-0.242,-0.246,-0.27,4.96,-0.079,-1.61,-0.52,-2.1
"HENRIK.ZETTERBERG","F","20122013","DET",46,688.5,29.5,0.018,-0.007,-0.1,4.96,-0.032,-0.08,-0.37,-0.4
"IAN.COLE","D","20122013","STL",15,250.4,10.6,-0.552,-0.556,0.01,4.96,0.014,-2.32,0.06,-2.3
"IAN.WHITE","D","20122013","DET",25,423.1,18.1,0.243,0.239,-0.1,4.96,-0.041,1.68,-0.29,1.4
"ILYA.KOVALCHUK","F","20122013","N.J",37,625.2,26.7,0.07,0.045,-0.27,4.96,-0.089,0.47,-0.93,-0.5
"JACK.HILLEN","D","20122013","WSH",23,378,16,0.288,0.284,0.04,4.97,0.004,1.79,0.02,1.8
"JACK.JOHNSON","D","20122013","CBJ",44,847.5,35.1,-0.272,-0.276,-0.03,4.95,0.009,-3.9,0.13,-3.8
"JACK.SKILLE","F","20122013","FLA",40,476.8,19.9,0.126,0.101,-0.27,4.97,-0.092,0.81,-0.73,0.1
"JACOB.JOSEFSON","F","20122013","N.J",22,227.8,9.7,-0.3,-0.325,-0.27,4.96,-0.081,-1.23,-0.31,-1.5
"JADEN.SCHWARTZ","F","20122013","STL",45,532.6,22.6,-0.005,-0.03,0.01,4.96,0.004,-0.26,0.03,-0.2
"JAKE.GARDINER","D","20122013","TOR",12,210.4,9,-0.25,-0.254,0.21,4.97,0.072,-0.89,0.25,-0.6
"JAKE.MUZZIN","D","20122013","L.A",45,695.2,29.3,0.336,0.332,0,4.96,-0.019,3.85,-0.22,3.6
"JAKOB.SILFVERBERG","F","20122013","OTT",48,625.8,26.9,0.019,-0.006,-0.16,4.96,-0.052,-0.07,-0.54,-0.6
"JAKUB.KINDL","D","20122013","DET",41,636,27.2,0.611,0.607,-0.1,4.96,-0.066,6.44,-0.69,5.7
"JAKUB.VORACEK","F","20122013","PHI",48,634,27.8,0.594,0.569,0.01,4.97,-0.028,6.01,-0.3,5.7
"JAMAL.MAYERS","F","20122013","CHI",19,123.2,5.1,-0.325,-0.35,0.25,4.96,0.086,-0.72,0.18,-0.5
"JAMES.NEAL","F","20122013","PIT",40,528.2,22.6,0.106,0.081,0.26,4.97,0.079,0.71,0.7,1.4
"JAMES.SHEPPARD","F","20122013","S.J",32,360.7,14.9,-0.301,-0.326,-0.14,4.96,-0.034,-1.96,-0.2,-2.2
"JAMES.VAN RIEMSDYK","F","20122013","TOR",48,712.6,30.4,0.121,0.096,0.21,4.97,0.061,1.14,0.73,1.9
"JAMES.WISNIEWSKI","D","20122013","CBJ",30,534.6,22.1,0.045,0.041,-0.03,4.95,-0.012,0.36,-0.11,0.3
"JAMES.WRIGHT","F","20122013","WPG",38,381.4,15.7,-0.18,-0.205,0.06,4.97,0.026,-1.3,0.16,-1.1
"JAMIE.BENN","F","20122013","DAL",41,645,28,0.05,0.025,0.11,4.97,0.033,0.27,0.36,0.6
"JAMIE.MCBAIN","D","20122013","CAR",40,641.9,27.5,0.232,0.228,0.02,4.97,-0.005,2.43,-0.05,2.4
"JAMIE.MCGINN","F","20122013","COL",47,658.1,27.8,0.109,0.084,-0.04,4.97,-0.019,0.92,-0.21,0.7
"JAMIE.OLEKSIAK","D","20122013","DAL",16,222.7,9.7,-0.391,-0.395,0.11,4.97,0.042,-1.47,0.16,-1.3
"JAN.HEJDA","D","20122013","COL",46,765.8,32.4,0.046,0.042,-0.04,4.97,-0.017,0.54,-0.22,0.3
"JANNIK.HANSEN","F","20122013","VAN",47,632.7,26.8,0.5,0.475,-0.02,4.96,-0.032,5.01,-0.34,4.7
"JARED.BOLL","F","20122013","CBJ",43,343.1,14.2,-0.083,-0.108,-0.03,4.95,-0.008,-0.62,-0.04,-0.7
"JARED.COWEN","D","20122013","OTT",7,118.1,5.1,-0.335,-0.339,-0.16,4.96,-0.049,-0.67,-0.1,-0.8
"JARED.SPURGEON","D","20122013","MIN",39,634.7,27.1,-0.063,-0.068,-0.06,4.97,-0.016,-0.71,-0.17,-0.9
"JAROME.IGINLA","F","20122013","CGY",31,474.9,20.2,0.346,0.321,-0.03,4.98,-0.022,2.54,-0.18,2.4
"JAROME.IGINLA","F","20122013","PIT",13,173.8,7.4,-0.687,-0.712,0.26,4.97,0.093,-2.06,0.27,-1.8
"JAROMIR.JAGR","F","20122013","BOS",11,175.3,7.3,0.529,0.504,0.04,4.97,0.005,1.47,0.02,1.5
"JAROMIR.JAGR","F","20122013","DAL",34,497.2,21.6,0.284,0.259,0.11,4.97,0.023,2.15,0.19,2.3
"JARRED.TINORDI","D","20122013","MTL",8,86.5,3.8,1.353,1.349,0.15,4.96,0.037,1.94,0.05,2
"JARRET.STOLL","F","20122013","L.A",48,595.5,25.1,-0.292,-0.317,0,4.96,0.016,-3.14,0.16,-3
"JASON.CHIMERA","F","20122013","WSH",47,575.9,24.4,-0.315,-0.34,0.04,4.97,0.03,-3.27,0.28,-3
"JASON.DEMERS","D","20122013","S.J",22,350.7,14.5,-0.541,-0.545,-0.14,4.96,-0.028,-3.18,-0.16,-3.3
"JASON.GARRISON","D","20122013","VAN",47,792.2,33.6,0.294,0.29,-0.02,4.96,-0.026,3.83,-0.34,3.5
"JASON.POMINVILLE","F","20122013","BUF",37,529,22.5,0.52,0.495,-0.07,4.95,-0.045,4.37,-0.4,4
"JASON.POMINVILLE","F","20122013","MIN",10,146.4,6.3,0.611,0.586,-0.06,4.97,-0.027,1.43,-0.07,1.4
"JASON.SPEZZA","F","20122013","OTT",5,73.5,3.2,0.031,0.006,-0.16,4.96,-0.052,0.01,-0.06,-0.1
"JASON.ZUCKER","F","20122013","MIN",20,213,9.1,0.315,0.29,-0.06,4.97,-0.025,1.03,-0.09,0.9
"JAY.BEAGLE","F","20122013","WSH",48,468.1,19.8,-0.394,-0.419,0.04,4.97,0.03,-3.27,0.23,-3
"JAY.BOUWMEESTER","D","20122013","CGY",33,651.7,27.7,0.071,0.067,-0.03,4.98,-0.013,0.73,-0.14,0.6
"JAY.BOUWMEESTER","D","20122013","STL",14,263.3,11.2,-0.038,-0.042,0.01,4.96,0.003,-0.18,0.01,-0.2
"JAY.HARRISON","D","20122013","CAR",47,799.2,34.2,-0.095,-0.099,0.02,4.97,0.015,-1.32,0.19,-1.1
"JAY.MCCLEMENT","F","20122013","TOR",48,543.7,23.2,-0.209,-0.234,0.21,4.97,0.078,-2.12,0.71,-1.4
"JAY.PANDOLFO","F","20122013","BOS",18,141.1,5.9,-1.15,-1.175,0.04,4.97,0.027,-2.76,0.06,-2.7
"JAY.ROSEHILL","F","20122013","PHI",11,72.8,3.2,-0.687,-0.712,0.01,4.97,0.008,-0.86,0.01,-0.9
"JEAN-GABRIEL.PAGEAU","F","20122013","OTT",9,93.3,4,0.538,0.513,-0.16,4.96,-0.056,0.8,-0.09,0.7
"JEFF.CARTER","F","20122013","L.A",48,641.4,27,0.246,0.221,0,4.96,-0.012,2.36,-0.13,2.2
"JEFF.HALPERN","F","20122013","MTL",16,152.6,6.7,-0.579,-0.604,0.15,4.96,0.056,-1.54,0.14,-1.4
"JEFF.HALPERN","F","20122013","NYR",30,210.3,8.8,-0.503,-0.528,0.01,4.97,0.014,-1.85,0.05,-1.8
"JEFF.PETRY","D","20122013","EDM",48,847.9,36.5,0.124,0.12,-0.08,4.97,-0.034,1.69,-0.48,1.2
"JEFF.SCHULTZ","D","20122013","WSH",26,330.4,14,-0.503,-0.507,0.04,4.97,0.027,-2.79,0.15,-2.6
"JEFF.SKINNER","F","20122013","CAR",42,637.2,27.3,-0.196,-0.221,0.02,4.97,0.02,-2.35,0.21,-2.1
"JERRED.SMITHSON","F","20122013","EDM",10,87.5,3.8,-0.18,-0.205,-0.08,4.97,-0.023,-0.3,-0.03,-0.3
"JERRED.SMITHSON","F","20122013","FLA",35,289.2,12.1,-0.119,-0.144,-0.27,4.97,-0.084,-0.7,-0.41,-1.1
"JESSE.JOENSUU","F","20122013","NYI",7,70.8,2.9,-0.232,-0.257,0.04,4.97,0.015,-0.3,0.02,-0.3
"JIMMY.HAYES","F","20122013","CHI",10,136.3,5.7,0.254,0.229,0.25,4.96,0.079,0.52,0.18,0.7
"JIM.O'BRIEN","F","20122013","OTT",29,264.1,11.3,-0.152,-0.177,-0.16,4.96,-0.048,-0.78,-0.21,-1
"JIM.SLATER","F","20122013","WPG",26,218.2,9,-0.474,-0.499,0.06,4.97,0.028,-1.82,0.1,-1.7
"JIRI.HUDLER","F","20122013","CGY",42,583.1,24.7,0.249,0.224,-0.03,4.98,-0.02,2.18,-0.2,2
"JIRI.TLUSTY","F","20122013","CAR",48,683.6,29.3,0.411,0.386,0.02,4.97,-0.015,4.4,-0.17,4.2
"JOAKIM.ANDERSSON","F","20122013","DET",38,399.1,17.1,0.229,0.204,-0.1,4.96,-0.039,1.35,-0.26,1.1
"JOCHEN.HECHT","F","20122013","BUF",47,550.5,23.4,0.199,0.174,-0.07,4.95,-0.031,1.59,-0.28,1.3
"JOE.CORVO","D","20122013","CAR",40,618,26.5,0.313,0.309,0.02,4.97,-0.009,3.18,-0.09,3.1
"JOE.FINLEY","D","20122013","NYI",16,186.7,7.7,-1.042,-1.046,0.04,4.97,0.03,-3.25,0.09,-3.2
"JOEL.WARD","F","20122013","WSH",39,457.5,19.4,0.322,0.297,0.04,4.97,0.001,2.26,0.01,2.3
"JOE.PAVELSKI","F","20122013","S.J",48,671,27.8,0.151,0.126,-0.14,4.96,-0.051,1.41,-0.57,0.8
"JOE.THORNTON","F","20122013","S.J",48,682.8,28.3,0.307,0.282,-0.14,4.96,-0.06,3.21,-0.68,2.5
"JOE.VITALE","F","20122013","PIT",33,307.6,13.2,-0.805,-0.83,0.26,4.97,0.105,-4.26,0.54,-3.7
"JOEY.CRABB","F","20122013","WSH",26,216.6,9.2,-0.525,-0.55,0.04,4.97,0.023,-1.99,0.08,-1.9
"JOFFREY.LUPUL","F","20122013","TOR",16,209.7,8.9,1.452,1.427,0.21,4.97,0.041,4.99,0.14,5.1
"JOHAN.FRANZEN","F","20122013","DET",41,572.9,24.5,0.374,0.349,-0.1,4.96,-0.049,3.33,-0.47,2.9
"JOHN.CARLSON","D","20122013","WSH",48,845.5,35.8,0.214,0.21,0.04,4.97,-0.002,2.96,-0.03,2.9
"JOHN.ERSKINE","D","20122013","WSH",30,482.4,20.4,0.166,0.161,0.04,4.97,0.006,1.3,0.05,1.3
"JOHN-MICHAEL.LILES","D","20122013","TOR",32,508.7,21.7,-0.407,-0.411,0.21,4.97,0.085,-3.48,0.72,-2.8
"JOHN.MITCHELL","F","20122013","COL",47,638.2,27,0.022,-0.003,-0.04,4.97,-0.014,-0.03,-0.15,-0.2
"JOHN.MOORE","D","20122013","CBJ",17,234.8,9.7,-0.266,-0.27,-0.03,4.95,-0.005,-1.06,-0.02,-1.1
"JOHN.MOORE","D","20122013","NYR",13,141.5,5.9,1.269,1.265,0.01,4.97,-0.011,2.98,-0.03,3
"JOHNNY.BOYCHUK","D","20122013","BOS",44,769.4,32,-0.064,-0.068,0.04,4.97,0.017,-0.88,0.22,-0.7
"JOHNNY.ODUYA","D","20122013","CHI",48,822,34.3,-0.091,-0.095,0.25,4.96,0.089,-1.31,1.21,-0.1
"JOHN.SCOTT","F","20122013","BUF",34,183.6,7.8,-0.687,-0.712,-0.07,4.95,-0.011,-2.18,-0.03,-2.2
"JOHN.TAVARES","F","20122013","NYI",48,807.3,33.3,0.157,0.132,0.04,4.97,0.005,1.78,0.06,1.8
"JONAS.BRODIN","D","20122013","MIN",45,862.3,36.8,-0.055,-0.059,-0.06,4.97,-0.016,-0.85,-0.22,-1.1
"JONATHAN.ERICSSON","D","20122013","DET",45,799.6,34.2,0.129,0.125,-0.1,4.96,-0.041,1.66,-0.54,1.1
"JONATHAN.HUBERDEAU","F","20122013","FLA",48,683.2,28.5,0.16,0.135,-0.27,4.97,-0.096,1.54,-1.09,0.4
"JONATHAN.TOEWS","F","20122013","CHI",47,697.1,29.1,0.697,0.672,0.25,4.96,0.043,7.8,0.49,8.3
"JONATHON.BLUM","D","20122013","NSH",35,448.8,18.5,0.142,0.138,-0.12,4.96,-0.044,1.03,-0.33,0.7
"JONI.PITKANEN","D","20122013","CAR",22,381.2,16.3,-0.38,-0.384,0.02,4.97,0.02,-2.44,0.13,-2.3
"JORDAN.CARON","F","20122013","BOS",17,155.1,6.5,-0.138,-0.163,0.04,4.97,0.015,-0.42,0.04,-0.4
"JORDAN.EBERLE","F","20122013","EDM",48,732.9,31.6,0.273,0.248,-0.08,4.97,-0.041,3.03,-0.5,2.5
"JORDAN.LEOPOLD","D","20122013","BUF",24,393,16.7,0.268,0.264,-0.07,4.95,-0.031,1.73,-0.2,1.5
"JORDAN.LEOPOLD","D","20122013","STL",15,233.2,9.9,-0.576,-0.581,0.01,4.96,0.014,-2.26,0.05,-2.2
"JORDAN.NOLAN","F","20122013","L.A",44,366,15.4,-0.245,-0.27,0,4.96,0.009,-1.65,0.05,-1.6
"JORDAN.SCHROEDER","F","20122013","VAN",31,345.3,14.7,0.053,0.028,-0.02,4.96,-0.007,0.16,-0.04,0.1
"JORDAN.STAAL","F","20122013","CAR",48,728,31.2,0.211,0.186,0.02,4.97,-0.004,2.25,-0.05,2.2
"JORDIE.BENN","D","20122013","DAL",26,356.9,15.5,-0.158,-0.162,0.11,4.97,0.04,-0.96,0.24,-0.7
"JORDIN.TOOTOO","F","20122013","DET",42,375.6,16.1,-0.124,-0.149,-0.1,4.96,-0.027,-0.93,-0.17,-1.1
"JOSH.BAILEY","F","20122013","NYI",38,534.2,22,0.091,0.066,0.04,4.97,0.011,0.59,0.09,0.7
"JOSH.GORGES","D","20122013","MTL",48,838.2,36.7,-0.216,-0.22,0.15,4.96,0.064,-3.07,0.89,-2.2
"J.T..MILLER","F","20122013","NYR",26,308.5,12.9,-0.359,-0.384,0.01,4.97,0.014,-1.98,0.07,-1.9
"JUSSI.JOKINEN","F","20122013","CAR",33,376.2,16.1,-0.267,-0.292,0.02,4.97,0.017,-1.83,0.11,-1.7
"JUSSI.JOKINEN","F","20122013","PIT",10,113.6,4.9,0.326,0.301,0.26,4.97,0.08,0.57,0.15,0.7
"JUSTIN.ABDELKADER","F","20122013","DET",48,646.5,27.7,-0.147,-0.172,-0.1,4.96,-0.023,-1.85,-0.24,-2.1
"JUSTIN.BRAUN","D","20122013","S.J",41,650.9,26.9,-0.185,-0.189,-0.14,4.96,-0.033,-2.05,-0.36,-2.4
"JUSTIN.FALK","D","20122013","MIN",36,420.6,18,-0.145,-0.149,-0.06,4.97,-0.015,-1.05,-0.1,-1.1
"JUSTIN.FAULK","D","20122013","CAR",38,678.7,29.1,0.058,0.054,0.02,4.97,0.005,0.61,0.05,0.7
"JUSTIN.SCHULTZ","D","20122013","EDM",48,832.2,35.8,-0.083,-0.087,-0.08,4.97,-0.019,-1.21,-0.26,-1.5
"JUSTIN.WILLIAMS","F","20122013","L.A",48,684.3,28.8,0.361,0.336,0,4.96,-0.019,3.83,-0.22,3.6
"KARL.ALZNER","D","20122013","WSH",48,869.9,36.9,-0.207,-0.211,0.04,4.97,0.029,-3.06,0.41,-2.6
"KASPARS.DAUGAVINS","F","20122013","OTT",19,171.7,7.4,-0.095,-0.12,-0.16,4.96,-0.05,-0.34,-0.14,-0.5
"KEATON.ELLERBY","D","20122013","FLA",9,125.5,5.2,-0.431,-0.435,-0.27,4.97,-0.083,-0.91,-0.17,-1.1
"KEATON.ELLERBY","D","20122013","L.A",35,431.3,18.2,-0.082,-0.086,0,4.96,0.003,-0.62,0.02,-0.6
"KEITH.AUCOIN","F","20122013","NYI",41,467.9,19.3,0.077,0.052,0.04,4.97,0.011,0.41,0.09,0.5
"KEITH.AULIE","D","20122013","T.B",45,545.5,23.3,-0.136,-0.14,0.19,4.97,0.068,-1.27,0.62,-0.7
"KEITH.BALLARD","D","20122013","VAN",36,507.6,21.5,-0.457,-0.461,-0.02,4.96,0.014,-3.9,0.12,-3.8
"KEITH.YANDLE","D","20122013","ARI",48,887,37.4,0.097,0.093,0,4.96,-0.008,1.37,-0.12,1.3
"KENT.HUSKINS","D","20122013","DET",11,140.8,6,-0.992,-0.996,-0.1,4.96,-0.02,-2.34,-0.05,-2.4
"KENT.HUSKINS","D","20122013","PHI",8,113.2,5,0.055,0.051,0.01,4.97,0.003,0.1,0.01,0.1
