"player","position","season","Team","GP","TOI_all","TOI_EV","TOI_PP","TOI_SH","EV_GAR","PP_GAR","SH_GAR","Pens_GAR","GAR","WAR"
"DANIEL.SPRONG","F","20182019","PIT",16,137,115.3,17.5,0,-1.2,0,0,0.4,-0.8,-0.1
"DANNY.DEKEYSER","D","20182019","DET",52,1142.1,981.8,12,129.7,7.5,-0.3,-1.8,-0.3,5.1,0.9
"DANTON.HEINEN","F","20182019","BOS",77,1069.5,951.9,105.6,9.9,5,0.8,0.1,0.3,6.2,1.1
"DARNELL.NURSE","D","20182019","EDM",82,1953.3,1611.3,151.3,155.2,0.8,2.1,-0.7,0.9,3.2,0.6
"DARREN.ARCHIBALD","F","20182019","VAN",9,68.8,68.5,0,0,1.3,0,0,-0.2,1.2,0.2
"DARREN.HELM","F","20182019","DET",61,882.7,759.5,2.4,114.3,-2.5,0,-2.4,0.5,-4.5,-0.8
"DAVID.BACKES","F","20182019","BOS",70,910.8,764.7,113.3,11.9,2.3,2.1,-0.3,1.2,5.2,0.9
"DAVID.KAMPF","F","20182019","CHI",63,877,740.7,7,117,3.9,-0.1,-2.1,0.9,2.6,0.5
"DAVID.KREJCI","F","20182019","BOS",81,1427.3,1191.4,179.1,12.8,12.4,0.4,0.2,2.1,15,2.6
"DAVID.PASTRNAK","F","20182019","BOS",66,1237.5,975.6,218.3,1.8,8.6,5.6,0,3.6,17.7,3.1
"DAVID.PERRON","F","20182019","STL",57,974.4,809.5,131.3,1.5,3.9,2.2,0,-1.8,4.4,0.8
"DAVID.SAVARD","D","20182019","CBJ",82,1613.6,1446.2,7.2,140.2,15.3,-0.1,1.2,0.1,16.5,2.9
"DAVID.SCHLEMKO","D","20182019","MTL",18,357,288.8,24.4,39.6,-0.9,0.5,0.2,0.3,0.2,0
"DEAN.KUKAN","D","20182019","CBJ",25,336.6,333.6,0.4,0.6,2.2,0,0,0,2.2,0.4
"DENIS.GURIANOV","F","20182019","DAL",21,227,204.9,23.1,0,-2.7,0.2,0,0.1,-2.3,-0.4
"DENIS.MALGIN","F","20182019","FLA",50,644.5,585,23.8,28.2,2.8,-0.8,-0.1,0.4,2.3,0.4
"DENNIS.CHOLOWSKI","D","20182019","DET",52,949.2,791.2,123.6,10.6,-4.1,2.1,0,-0.2,-2.3,-0.4
"DEREK.FORBORT","D","20182019","L.A",81,1679.2,1462.2,3.6,184.2,-1.9,0,-2.3,0.2,-4.1,-0.7
"DEREK.GRANT","F","20182019","ANA",31,428.6,355.1,2.6,64.2,-0.8,0,-0.4,-0.7,-1.9,-0.3
"DEREK.GRANT","F","20182019","PIT",25,224.8,193.7,2.4,27.4,2.3,0,0.4,0.2,2.9,0.5
"DEREK.RYAN","F","20182019","CGY",81,1118.1,803.6,134.9,153,6.2,1.1,-1.3,0.5,6.4,1.1
"DEREK.STEPAN","F","20182019","ARI",72,1382.3,1008.5,186.4,137.7,0.8,-0.5,0.4,1.1,1.8,0.3
"DERICK.BRASSARD","F","20182019","COL",20,299.9,250.9,43.5,0.2,-2,0,0,-0.3,-2.4,-0.4
"DERICK.BRASSARD","F","20182019","FLA",10,152.8,133.7,17.4,0.5,-2.1,0.1,0,0.2,-1.8,-0.3
"DERICK.BRASSARD","F","20182019","PIT",40,596.9,520,49.6,5.1,-7.4,0.7,0,-1.4,-8,-1.4
"DERRICK.POULIOT","D","20182019","VAN",62,1063.8,966.9,71.1,6.6,1.8,-1.5,0.1,-1.1,-0.7,-0.1
"DERYK.ENGELLAND","D","20182019","VGK",74,1471,1206.4,4.9,234.5,-7,0,-1.8,0.7,-8.1,-1.4
"DEVANTE.SMITH-PELLY","F","20182019","WSH",54,586.1,487.1,2,88.4,-3.3,0,-1.5,0.1,-4.6,-0.8
"DEVIN.SHORE","F","20182019","ANA",34,525.5,419.9,45.5,48.3,1.4,0.9,-0.8,0.9,2.5,0.4
"DEVIN.SHORE","F","20182019","DAL",42,556,452.6,49.7,47.9,-1.3,-0.5,-0.5,0.9,-1.4,-0.2
"DEVON.TOEWS","D","20182019","NYI",48,859,756,83.7,2.6,1.5,-0.1,0,1.4,2.8,0.5
"DILLON.DUBE","F","20182019","CGY",25,251.7,231.5,11.8,7.3,-0.3,-0.2,0,0.9,0.4,0.1
"DION.PHANEUF","D","20182019","L.A",67,1004.9,893.9,42.6,49,-3.4,-0.9,0.1,0.5,-3.7,-0.6
"DMITRIJ.JASKIN","F","20182019","WSH",37,373.1,363.2,0.7,8.7,-0.3,0,0.1,0.5,0.3,0.1
"DMITRY.KULIKOV","D","20182019","WPG",57,894.1,823.9,2.8,56.9,-3.1,0,0,-0.2,-3.4,-0.6
"DMITRY.ORLOV","D","20182019","WSH",82,1774,1566.9,66,112.7,3.5,-1.1,1.8,1.8,6,1.1
"DOMINIK.KAHUN","F","20182019","CHI",82,1156.8,1048.7,85.7,5.4,3.8,-0.6,0,1.6,4.8,0.8
"DOMINIK.SIMON","F","20182019","PIT",71,946.1,871.2,58.2,0.3,8.1,1,0,1.1,10.2,1.8
"DOUGIE.HAMILTON","D","20182019","CAR",82,1600,1402.7,151.6,20.4,4.7,0,0.3,-0.2,4.9,0.9
"DRAKE.BATHERSON","F","20182019","OTT",20,268.3,230.1,37.5,0,1.7,-0.4,0,1.6,2.9,0.5
"DRAKE.CAGGIULA","F","20182019","CHI",26,386.1,358.3,0.6,24,-0.3,0,-0.2,0.9,0.4,0.1
"DRAKE.CAGGIULA","F","20182019","EDM",29,406.5,367.1,20.5,14.1,1.7,-0.7,0,-0.2,0.9,0.2
"DREW.DOUGHTY","D","20182019","L.A",82,2176.6,1673.2,234.1,198.9,-3.3,1.6,0.5,0.7,-0.5,-0.1
"DREW.STAFFORD","F","20182019","N.J",57,699.1,628,48.2,1.2,-0.6,0.8,0,-0.6,-0.5,-0.1
"DRYDEN.HUNT","F","20182019","FLA",31,341.8,338.3,2.8,0.5,2.7,0.1,0,0.3,3.1,0.5
"DUNCAN.KEITH","D","20182019","CHI",82,1887.4,1574.7,112.2,162.8,8.6,-1.1,-2.7,1,5.9,1
"DUSTIN.BROWN","F","20182019","L.A",72,1468.6,1110.9,181,121.1,0,2.2,0.6,0.6,3.5,0.6
"DUSTIN.BYFUGLIEN","D","20182019","WPG",42,1022.9,793.4,127.3,75.8,1.9,3.3,1.5,-2.8,4,0.7
"DYLAN.DEMELO","D","20182019","OTT",77,1484.8,1298.5,35.6,126.3,8.8,-0.2,1.3,1.4,11.3,2
"DYLAN.GAMBRELL","F","20182019","S.J",8,69,65.5,0.2,2.8,-1,0,0,-0.2,-1.1,-0.2
"DYLAN.LARKIN","F","20182019","DET",76,1658.7,1320,180.3,99.1,4.4,2.7,-1,-0.7,5.4,0.9
"DYLAN.MCILRATH","D","20182019","DET",7,106.3,92.5,0,13.1,1.1,0,0.1,-0.1,1.1,0.2
"DYLAN.SIKURA","F","20182019","CHI",33,372.3,370,0.4,0,3.1,0,0,0.2,3.3,0.6
"DYLAN.STROME","F","20182019","ARI",20,270.6,218.9,47.7,0.6,-2.8,0.5,0,-0.1,-2.3,-0.4
"DYLAN.STROME","F","20182019","CHI",58,989.4,782.5,181.6,1.2,9.1,3.1,0,0.1,12.3,2.2
"EGOR.YAKOVLEV","D","20182019","N.J",25,391.8,387.1,2.9,0.1,1.1,0,0,0.5,1.5,0.3
"ELIAS.LINDHOLM","F","20182019","CGY",81,1623.1,1134.5,256.9,182.1,9.8,0.5,-0.7,1.1,10.6,1.9
"ELIAS.PETTERSSON","F","20182019","VAN",71,1281.8,1008.9,252.4,3.7,7.3,2.7,0,5.7,15.7,2.8
"ERIC.FEHR","F","20182019","MIN",72,795.1,648.5,2,131.5,0.1,0,2.1,-2.6,-0.4,-0.1
"ERIC.GRYBA","D","20182019","N.J",10,152.9,134.6,0.1,12.1,-0.2,0,-0.3,-0.6,-1.1,-0.2
"ERIC.ROBINSON","F","20182019","CBJ",13,153.8,152,1.5,0,-1.4,0,0,0.1,-1.3,-0.2
"ERIC.STAAL","F","20182019","MIN",81,1468.2,1166.7,220.1,19.1,7.2,3.5,-0.5,0,10.2,1.8
"ERIC.TANGRADI","F","20182019","N.J",6,82.7,71.9,10.6,0.1,-0.6,-0.2,0,0.1,-0.6,-0.1
"ERIK.CERNAK","D","20182019","T.B",58,1116.5,955.6,4.4,138.2,8.4,0.2,2.2,1.5,12.3,2.2
"ERIK.CONDRA","F","20182019","DAL",6,76.1,68.2,7.2,0,-0.5,-0.1,0,-0.2,-0.8,-0.1
"ERIK.GUDBRANSON","D","20182019","PIT",19,360.3,321.6,0.8,31,-0.3,0,0.1,0.3,0,0
"ERIK.GUDBRANSON","D","20182019","VAN",57,1025.2,880.3,2.6,123,-3,0,-0.8,0.1,-3.6,-0.6
"ERIK.GUSTAFSSON","D","20182019","CHI",79,1783.9,1502.8,235.9,8.9,5.9,3.4,0,0.9,10.1,1.8
"ERIK.HAULA","F","20182019","VGK",15,245.4,203.2,35.3,2.2,2.2,-1.3,0,0.3,1.3,0.2
"ERIK.JOHNSON","D","20182019","COL",80,1745.1,1437.1,27.1,246.6,2.6,0.2,-0.7,1.5,3.6,0.6
"ERIK.KARLSSON","D","20182019","S.J",53,1297.8,998,160.8,95.5,13.1,4,0.8,0.5,18.5,3.2
"ESA.LINDELL","D","20182019","DAL",82,1994,1581.9,94.8,259.5,0.9,1.4,1.3,1.7,5.4,0.9
"EVAN.BOUCHARD","D","20182019","EDM",7,86.5,71.2,10.2,0.6,-1.2,0.1,0,0.1,-1,-0.2
"EVANDER.KANE","F","20182019","S.J",75,1380.9,1123,141.5,72.8,7.3,1.8,1.6,-1.5,9.3,1.6
"EVAN.RODRIGUES","F","20182019","BUF",74,1171.1,927.1,99.3,122.9,6,0.3,1.6,1.9,9.9,1.7
"EVGENI.MALKIN","F","20182019","PIT",68,1273.8,997.9,229.2,2.5,4.6,3.4,0,0.1,8.1,1.4
"EVGENY.DADONOV","F","20182019","FLA",82,1505.8,1181.3,273,0.6,4.6,3.5,0,2.1,10.2,1.8
"EVGENY.KUZNETSOV","F","20182019","WSH",76,1428.1,1086.8,276.3,16.9,1.6,2.7,-0.3,-1.3,2.7,0.5
"FILIP.CHLAPIK","F","20182019","OTT",5,69.3,60.6,8.2,0,-0.5,-0.1,0,-0.4,-0.9,-0.2
"FILIP.CHYTIL","F","20182019","NYR",75,1033.1,908.6,109.8,0.6,-6.7,1,0,1.8,-3.9,-0.7
"FILIP.FORSBERG","F","20182019","NSH",64,1191.5,899.9,187.7,66.6,5,-3.2,1.2,3.2,6.2,1.1
"FILIP.HRONEK","D","20182019","DET",46,918.2,772.8,76.5,53.6,0,0.5,0,0.7,1.2,0.2
"FILIP.ZADINA","F","20182019","DET",9,138.5,115.4,20.7,0,-3.2,0.6,0,0.2,-2.5,-0.4
"FRANK.VATRANO","F","20182019","FLA",81,1187.1,1037.8,133.2,1.8,0.1,1,0,0.2,1.4,0.2
"FRANS.NIELSEN","F","20182019","DET",72,1192.7,916,157.1,97.5,6.9,-2.1,-0.9,-0.3,3.6,0.6
"FREDERICK.GAUDREAU","F","20182019","NSH",55,495.7,491.7,1.2,0.4,2,0,0,1.5,3.4,0.6
"FREDERIK.GAUTHIER","F","20182019","TOR",70,581,564.9,2.1,13,4.7,0,-0.3,-0.6,3.8,0.7
"FREDRIK.CLAESSON","D","20182019","NYR",37,638.2,575.4,0.2,58.6,1.3,0,1.1,0.6,3,0.5
"GABRIEL.BOURQUE","F","20182019","COL",55,536.1,388.3,1.4,136.8,-0.6,0,0.2,-0.1,-0.5,-0.1
"GABRIEL.LANDESKOG","F","20182019","COL",73,1540.8,1176.4,286.9,21.4,6.5,3.3,-0.4,0.2,9.7,1.7
"GARNET.HATHAWAY","F","20182019","CGY",76,799.8,650.8,14,126.6,4.6,-0.1,0.5,1.4,6.4,1.1
"GARRETT.WILSON","F","20182019","PIT",50,379.9,350.4,0.7,29,0.6,0,0.2,0.4,1.3,0.2
"GAVIN.BAYREUTHER","D","20182019","DAL",19,345.6,306,25.5,9.8,-1,-0.3,0,-0.1,-1.4,-0.2
"GEMEL.SMITH","F","20182019","DAL",14,112.3,111.4,0,0.6,0.3,0,0,0.3,0.6,0.1
"GREG.MCKEGG","F","20182019","CAR",41,436.5,427.7,4.5,1.6,-0.8,0,0,0.2,-0.5,-0.1
"GREG.PATERYN","D","20182019","MIN",80,1368.4,1204.8,3.9,137.6,4.9,0.1,0.2,-0.6,4.5,0.8
"GUILLAUME.BRISEBOIS","D","20182019","VAN",8,88.1,87.8,0.3,0,0.1,0,0,0,0.1,0
"GUSTAV.FORSLING","D","20182019","CHI",43,734.6,664.3,9,46.7,-6.8,0.1,0,-0.9,-7.6,-1.3
"GUSTAV.NYQUIST","F","20182019","DET",62,1123.5,957.8,130.4,0.3,8.1,-0.4,0,2,9.7,1.7
"GUSTAV.NYQUIST","F","20182019","S.J",19,295.6,248.8,40.5,0.3,4.1,-1.7,0,-0.1,2.2,0.4
"HAMPUS.LINDHOLM","D","20182019","ANA",76,1820.9,1453.7,92.7,228.9,6,1.3,-1.5,-0.1,5.7,1
"HAYDN.FLEURY","D","20182019","CAR",20,250.7,242.9,0.8,6.7,3.3,0,0,0.3,3.5,0.6
"HENRI.JOKIHARJU","D","20182019","CHI",38,721,638.7,37,31.2,-2.4,0.1,0.7,-0.2,-1.8,-0.3
"HENRIK.BORGSTROM","F","20182019","FLA",50,600.1,538.6,54.3,1,1.8,1.5,0,0.1,3.4,0.6
"IAN.COLE","D","20182019","COL",71,1395.5,1139.6,4.4,231.3,-1.8,0,-1,-3.1,-6,-1.1
"IAN.MCCOSHEN","D","20182019","FLA",19,253.1,232.6,0.2,18.8,-2.3,0,-0.1,-0.3,-2.6,-0.5
"IGOR.OZHIGANOV","D","20182019","TOR",53,742.8,731.4,1.5,3.2,1.8,0,0,0.1,2,0.3
"ILYA.KOVALCHUK","F","20182019","L.A",64,1038.8,824.1,173.5,1.2,-4.2,-0.1,0,0.7,-3.6,-0.6
"ILYA.LYUBUSHKIN","D","20182019","ARI",41,563.1,545.7,1.6,9.9,-1.7,0,0.1,0.8,-0.8,-0.1
"ISAC.LUNDESTROM","F","20182019","ANA",15,195.4,177.4,5.9,11.9,-1.2,-0.1,-0.3,0.6,-1,-0.2
"IVAN.BARBASHEV","F","20182019","STL",80,921.1,778.6,4,125.7,-2.7,0,-0.7,2.5,-0.9,-0.2
"IVAN.PROVOROV","D","20182019","PHI",82,2057.1,1645.2,124.6,232.4,0.8,-1.1,1,2.5,3.1,0.5
"JACCOB.SLAVIN","D","20182019","CAR",82,1883.2,1492.3,147.1,191.2,-2.8,0.3,1.2,2.9,1.6,0.3
"JACK.EICHEL","F","20182019","BUF",77,1574,1211.1,266.4,41.1,5.4,3.5,0.2,2.9,12,2.1
"JACK.JOHNSON","D","20182019","PIT",82,1580.8,1339.7,26.2,181.3,-4.6,0.8,-1.2,1.1,-4,-0.7
"JACK.ROSLOVIC","F","20182019","WPG",77,750.1,698.2,47.6,0.3,3.5,1.3,0,1.4,6.2,1.1
"JACOB.DE LA ROSE","F","20182019","DET",60,686.5,589.5,4.8,86.6,-0.4,0,0,-0.4,-0.8,-0.1
"JACOB.LARSSON","D","20182019","ANA",49,838.6,769.2,2.2,61.1,-1,0,0.3,0,-0.8,-0.1
"JACOB.TROUBA","D","20182019","WPG",82,1876,1472.8,164.7,200.8,6,2.7,-1.3,-1.3,6,1.1
"JADEN.SCHWARTZ","F","20182019","STL",69,1249.5,1014.6,153.6,39.8,2.8,-2.8,1.3,1.6,2.9,0.5
"JAKE.CHELIOS","D","20182019","DET",5,86,82.1,0,3.7,-1.3,0,0,-0.1,-1.4,-0.2
"JAKE.DEBRUSK","F","20182019","BOS",68,1098.8,883.9,178.5,15.8,9.9,1.9,-0.2,0.4,12,2.1
"JAKE.DOTCHIN","D","20182019","ANA",20,233.3,221.3,0,13.7,-4,0,0,-0.5,-4.5,-0.8
"JAKE.GARDINER","D","20182019","TOR",62,1314.8,1150.8,113.9,6.8,13,0.4,0,-0.5,12.9,2.3
"JAKE.GUENTZEL","F","20182019","PIT",82,1586.5,1313.5,171.9,36.6,12.1,0.8,-0.3,2.2,14.9,2.6
"JAKE.MCCABE","D","20182019","BUF",59,1117.8,972,3.1,126.5,1.2,0,-0.1,0.1,1.1,0.2
"JAKE.MUZZIN","D","20182019","L.A",50,1075.2,894.8,55.1,95,4.2,-0.5,0.3,0.3,4.3,0.8
"JAKE.MUZZIN","D","20182019","TOR",30,630.9,538.8,37.2,43.9,2.7,1.1,0.4,0.9,5.1,0.9
"JAKE.VIRTANEN","F","20182019","VAN",70,1037.3,923.5,84.9,1.5,-4.1,0,0,-1.5,-5.6,-1
"JAKOB.CHYCHRUN","D","20182019","ARI",53,1073.5,916.8,131.6,2.4,0.3,2,0,0.4,2.6,0.5
"JAKOB.FORSBACKA KARLSSON","F","20182019","BOS",28,330.2,311.9,10,7.8,-0.6,0,-0.3,0.1,-0.7,-0.1
"JAKOB.SILFVERBERG","F","20182019","ANA",73,1244.7,933.3,152.8,121.2,1.3,1.3,0,-0.7,1.8,0.3
"JAKUB.VORACEK","F","20182019","PHI",78,1455.9,1144.6,244.9,0.6,0.8,1.6,0,1.2,3.5,0.6
"JAKUB.VRANA","F","20182019","WSH",82,1151.3,1048.5,93.2,0.5,10,-0.2,0,2,11.8,2.1
"JAMES.NEAL","F","20182019","CGY",63,942.4,790.9,138.6,0.6,-4.1,-0.2,0,0.6,-3.7,-0.6
"JAMES.VAN RIEMSDYK","F","20182019","PHI",66,1095.2,873.6,173.8,0.5,-0.3,1.7,0,-0.4,0.9,0.2
"JAMIE.BENN","F","20182019","DAL",78,1419.3,1125.7,202.3,28.1,8.8,1.3,0.1,-1,9.2,1.6
"JAMIE.MCGINN","F","20182019","FLA",19,202.9,183,19.3,0.1,-1.5,-0.1,0,-0.5,-2,-0.4
"JAMIE.OLEKSIAK","D","20182019","DAL",21,268.4,261.7,0.1,5.2,0,0,0.1,-0.4,-0.3,-0.1
"JAMIE.OLEKSIAK","D","20182019","PIT",36,571.3,545.8,4.5,15,6.1,0,0.3,0.2,6.6,1.2
"JANNE.KUOKKANEN","F","20182019","CAR",7,76.4,59.4,15,0.8,-0.9,0.2,0,0.4,-0.3,-0.1
"JAN.RUTTA","D","20182019","CHI",23,367.2,336.8,0.8,34.4,4.5,0,-0.5,-0.1,3.8,0.7
"JAN.RUTTA","D","20182019","T.B",14,202.1,195,0.1,5.9,2.1,0,0,0.3,2.4,0.4
"JARED.MCCANN","F","20182019","FLA",46,646.7,545.3,49,45.1,0.9,0.3,1,0.4,2.6,0.5
"JARED.MCCANN","F","20182019","PIT",32,485.7,414.9,14.9,46.1,2.3,-0.4,0,0.8,2.6,0.5
"JARED.SPURGEON","D","20182019","MIN",82,1979.8,1529,194.7,185.9,9.4,1.4,0.9,2.1,13.9,2.4
"JASON.DEMERS","D","20182019","ARI",35,699.7,611.9,13.4,66.2,-1.1,0.3,0,1.1,0.3,0.1
"JASON.DICKINSON","F","20182019","DAL",67,896,772.4,6.8,96.5,6.4,-0.1,1.5,1.7,9.5,1.7
"JASON.GARRISON","D","20182019","EDM",17,215.8,177.6,18.3,16.9,-1.4,0,0.2,-0.4,-1.6,-0.3
"JASON.POMINVILLE","F","20182019","BUF",73,897.4,837.5,62.7,1.1,8.3,-1.4,0,0.8,7.7,1.3
"JASON.SPEZZA","F","20182019","DAL",76,1006.2,811.3,167,1.1,-0.8,3.8,0,-1.2,1.8,0.3
"JASON.ZUCKER","F","20182019","MIN",81,1382.7,1147.9,179.2,14.3,1.5,0.9,0.2,4.6,7.3,1.3
"JAY.BEAGLE","F","20182019","VAN",57,778.3,611.2,2.4,152,-0.3,0,1.9,-0.5,1.1,0.2
"JAY.BOUWMEESTER","D","20182019","STL",78,1617,1416.3,4.5,170.6,-9.2,0.1,0.7,-1.3,-9.7,-1.7
"JAYCE.HAWRYLUK","F","20182019","FLA",42,396.1,390.6,5.3,0,-0.7,0.1,0,1.3,0.7,0.1
"JAYCOB.MEGNA","D","20182019","ANA",28,406.9,347.4,0.2,54.9,-0.2,0,-0.1,-0.5,-0.8,-0.1
"JEAN-GABRIEL.PAGEAU","F","20182019","OTT",39,695.4,572.4,35.3,73.3,-3.9,-0.8,-0.9,0.9,-4.8,-0.8
"JEAN-SEBASTIEN.DEA","F","20182019","N.J",20,214.5,192.4,5,12.8,0.5,-0.1,-0.2,0,0.2,0
"JEFF.CARTER","F","20182019","L.A",76,1378.8,1049,181.2,93.6,-5.4,1.7,-0.1,-1.3,-5.1,-0.9
"JEFF.PETRY","D","20182019","MTL",82,1894.5,1472.7,207.3,170.6,5.4,-0.8,-2.6,1.4,3.4,0.6
"JEFF.SKINNER","F","20182019","BUF",82,1518.5,1225.8,246.5,2.4,11.8,1.3,0,4.4,17.6,3.1
"JEREMY.LAUZON","D","20182019","BOS",16,248.6,213.2,0.5,32.9,-2.3,0,0.7,0.1,-1.4,-0.2
"JESPER.BRATT","F","20182019","N.J",51,773.5,630.9,107.8,8,0.6,0,-0.2,1.6,2.1,0.4
"JESPER.FAST","F","20182019","NYR",66,1037,889.5,7.4,113,0.6,-0.1,-0.4,0.8,0.9,0.2
"JESPERI.KOTKANIEMI","F","20182019","MTL",79,1085.6,923.4,152.3,0.6,6.5,-2.1,0,0.8,5.2,0.9
"JESSE.PULJUJARVI","F","20182019","EDM",46,549.8,523.8,20.5,1.4,-3.1,0.3,0,-0.5,-3.3,-0.6
"JIMMY.VESEY","F","20182019","NYR",81,1299.6,1040.3,135.4,104,-3.4,-0.3,1.1,1.1,-1.4,-0.2
"JOAKIM.NORDSTROM","F","20182019","BOS",70,943.6,810.6,6.7,114.8,2.1,-0.1,-0.7,1.4,2.8,0.5
"JOAKIM.RYAN","D","20182019","S.J",44,562.1,543.6,1.6,10.8,-2.2,0,0.2,0.3,-1.6,-0.3
"JOE.HICKETTS","D","20182019","DET",11,204.5,174.6,0.3,28.7,-2.8,0,0,0.4,-2.4,-0.4
"JOEL.ARMIA","F","20182019","MTL",57,900.2,696.7,99,89.1,-0.1,0.5,1.7,1.1,3.2,0.6
"JOEL.EDMUNDSON","D","20182019","STL",64,1240.8,1075.5,8.2,131.6,3.6,-0.1,-1.3,-1.8,0.4,0.1
"JOEL.ERIKSSON EK","F","20182019","MIN",58,783.5,678.2,9.3,78.7,3.5,0,0.2,0.7,4.5,0.8
"JOEL.HANLEY","D","20182019","DAL",16,219.1,207.6,2.8,6.2,0.8,0,0.1,0.5,1.4,0.2
"JOEL.L'ESPERANCE","F","20182019","DAL",18,220.5,195.6,23.2,0,-2.5,-0.2,0,-0.4,-3.1,-0.5
"JOE.MORROW","D","20182019","WPG",41,572.5,560.8,1.4,8.9,1,0,-0.1,-0.1,0.9,0.1
"JOE.PAVELSKI","F","20182019","S.J",75,1428.2,1099.8,217.2,52.4,1.3,3.9,-1.3,3,6.9,1.2
"JOE.THORNTON","F","20182019","S.J",73,1132.7,970.1,137.6,0.6,9.7,3.1,0,0.4,13.2,2.3
"JOEY.ANDERSON","F","20182019","N.J",34,438.6,379.4,6.5,42,-2.2,-0.1,-0.7,0.1,-2.8,-0.5
"JOHAN.LARSSON","F","20182019","BUF",73,1040.1,855.5,4.2,171.2,4.1,0,-0.2,0.1,3.8,0.7
"JOHN.CARLSON","D","20182019","WSH",80,2005.3,1408.5,324.8,201.8,13.1,4.5,1.1,1.7,20.4,3.6
"JOHN.GILMOUR","D","20182019","NYR",5,80.4,79.5,0.6,0.1,-1.5,0,0,-0.4,-1.9,-0.3
"JOHN.HAYDEN","F","20182019","CHI",54,494.7,457.8,21.5,12.5,-1.1,-0.3,-0.3,0.3,-1.4,-0.2
"JOHN.KLINGBERG","D","20182019","DAL",64,1567.6,1286.3,187.8,47.8,5.8,2.9,-0.6,2.6,10.6,1.9
"JOHN.MOORE","D","20182019","BOS",61,1144.9,976.9,24.6,130.2,-4.7,1.3,0.6,0.4,-2.5,-0.4
"JOHNNY.BOYCHUK","D","20182019","NYI",74,1394.1,1203.7,50,104.5,-2.7,-0.2,-1,1.4,-2.5,-0.4
"JOHNNY.GAUDREAU","F","20182019","CGY",82,1646.1,1319.3,271.4,2.1,8.5,2.5,0,6,16.9,3
"JOHN.QUENNEVILLE","F","20182019","N.J",19,214.8,194.8,18.5,0.1,-1.3,-0.7,0,0.3,-1.6,-0.3
"JOHN.TAVARES","F","20182019","TOR",82,1564.9,1274.8,210,15.5,13.6,2.7,-0.4,2.2,18.1,3.2
"JONAS.BRODIN","D","20182019","MIN",82,1683.6,1461.3,21.7,169.4,1.5,0.4,1.2,1,4,0.7
"JONAS.SIEGENTHALER","D","20182019","WSH",26,368,339.4,0.2,26.7,3.2,0,-0.1,-0.6,2.4,0.4
"JONATHAN.DROUIN","F","20182019","MTL",81,1371.3,1091.1,230.7,4.7,-1.4,0.2,0,1.8,0.5,0.1
"JONATHAN.ERICSSON","D","20182019","DET",52,894.6,762.2,0.6,119.9,-8.7,0,0.5,-0.5,-8.7,-1.5
"JONATHAN.HUBERDEAU","F","20182019","FLA",82,1546,1199,276.8,14,8.9,3,0.1,1.9,13.9,2.4
"JONATHAN.MARCHESSAULT","F","20182019","VGK",82,1488,1214.6,217.4,1.4,4.9,1,0,0.2,6.1,1.1
"JONATHAN.TOEWS","F","20182019","CHI",82,1722.6,1263.1,263.2,138.5,5.6,3.6,-2.8,0,6.3,1.1
"JON.MERRILL","D","20182019","VGK",57,1019,926.4,9.2,69,6.5,-0.2,0.2,-1.5,5,0.9
"JONNY.BRODZINSKI","F","20182019","L.A",13,129,125.1,3.8,0,-0.2,0,0,-0.1,-0.3,-0.1
"JOONAS.DONSKOI","F","20182019","S.J",80,1073.3,1013.7,46.6,3.7,8.4,0,0,2.8,11.2,2
"JORDAN.EBERLE","F","20182019","NYI",78,1285.5,1042.8,216.6,1.1,-3.4,1.1,0,0.4,-2,-0.3
"JORDAN.GREENWAY","F","20182019","MIN",81,1103.6,1023.3,52.2,2,-0.1,-1,0,1.1,-0.1,0
"JORDAN.KYROU","F","20182019","STL",16,154.6,149.2,4.7,0,-2.3,-0.1,0,0.3,-2.1,-0.4
"JORDAN.MARTINOOK","F","20182019","CAR",82,1187.8,1028,7.8,131.4,5.7,-0.1,1.2,0.6,7.5,1.3
"JORDAN.NOLAN","F","20182019","STL",14,111.1,107.5,0.3,0,2,0,0,-0.3,1.6,0.3
"JORDAN.OESTERLE","D","20182019","ARI",71,1341.3,1120.4,123.9,73.5,3.9,0.2,-0.8,2,5.3,0.9
"JORDAN.SCHMALTZ","D","20182019","STL",20,229.7,218.2,1.3,8,-4.6,0,0.1,0.3,-4.2,-0.7
"JORDAN.STAAL","F","20182019","CAR",50,914.2,702.5,89.9,88.4,3.8,-1,-0.1,-0.4,2.3,0.4
"JORDAN.WEAL","F","20182019","ARI",19,207.8,201.9,4,0.2,1,0,0,0.1,1.2,0.2
"JORDAN.WEAL","F","20182019","MTL",16,249.7,216.2,27.3,0,1.3,1.2,0,0.2,2.7,0.5
"JORDAN.WEAL","F","20182019","PHI",28,390.3,347.6,35.9,0.1,0.3,-0.4,0,-0.9,-1,-0.2
"JORDIE.BENN","D","20182019","MTL",81,1473.9,1226,1.9,223.1,8.4,0,1.9,0.4,10.7,1.9
"JORI.LEHTERA","F","20182019","PHI",27,242.6,197.2,2,40.4,-0.1,0,-0.6,-1.7,-2.4,-0.4
"JOSEPH.GAMBARDELLA","F","20182019","EDM",15,121.5,121.4,0.1,0,0.8,0,0,-0.2,0.6,0.1
"JOSH.ANDERSON","F","20182019","CBJ",82,1395.7,1148.2,111.5,108.4,11.7,2.3,0.9,-1.3,13.6,2.4
