team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
FLA,2013,FLA,FLA,Team Level,other,82,0.38,0.45,0.44,11173.0,111.27,14.54,7.88,21.03,3.63,65.75,42.16,14.0,14.54,14.0,103.0,52.0,57.0,212.0,13.0,5.0,1.0,24.0,5.0,48.0,60.0,90.0,142.0,11.0,27.0,136.0,47.0,17.0,17.0,104.0,36.0,15.0,3.6,4.21,6.73,5.0,1.0,7.0,212.0,155.0,155.0,8.0,2.2,1.48,1.58,15.17,15.17,14.71,141.13,23.73,10.33,27.75,5.03,76.47,52.69,22.33,23.73,22.33,148.0,48.0,63.0,259.0,20.0,12.0,2.0,33.0,4.0,71.0,56.0,128.0,176.0,9.0,18.0,111.0,46.0,26.0,18.0,113.0,51.0,32.0,3.77,6.42,13.54,4.0,3.0,13.0,259.0,196.0,196.0,5.0,3.13,3.01,3.01,23.84,23.84,22.9
FLA,2013,FLA,FLA,Team Level,all,82,0.47,0.5,0.5,299812.0,2441.32,206.0,166.92,552.53,79.35,1374.05,1025.15,198.04,204.13,196.17,2451.0,953.0,1063.0,4467.0,188.0,185.0,36.0,602.0,95.0,991.0,1343.0,2263.0,3216.0,317.0,748.0,2380.0,1860.0,523.0,473.0,2624.0,601.0,179.0,75.84,70.72,59.43,69.0,69.0,50.0,4374.13,3404.0,3346.71,256.0,36.39,40.08,44.04,198.34,196.25,192.87,2454.99,228.61,171.41,556.75,81.03,1359.64,1022.55,220.19,232.21,223.66,2551.0,869.0,982.0,4402.0,262.0,203.0,62.0,651.0,84.0,1013.0,1207.0,2289.0,3158.0,326.0,754.0,2551.0,2067.0,516.0,495.0,2556.0,651.0,213.0,74.3,78.86,75.46,81.0,84.0,97.0,4521.55,3420.0,3492.74,279.0,38.12,47.9,48.61,218.13,221.28,216.98
FLA,2013,FLA,FLA,Team Level,5on5,82,0.5,0.51,0.51,237831.0,1939.9,151.99,126.76,453.49,63.06,1082.44,824.26,146.85,150.12,144.98,1953.0,749.0,828.0,3530.0,143.0,144.0,28.0,483.0,82.0,786.0,1064.0,1810.0,2559.0,269.0,636.0,1774.0,1699.0,429.0,382.0,2112.0,472.0,118.0,63.29,55.62,33.07,55.0,57.0,31.0,3437.13,2702.0,2644.71,216.0,26.04,30.04,32.81,145.22,143.13,141.3,1879.45,153.92,124.23,442.23,61.95,1041.83,799.85,149.06,157.5,152.53,1940.0,684.0,779.0,3403.0,178.0,143.0,42.0,505.0,63.0,780.0,955.0,1762.0,2446.0,286.0,670.0,1954.0,1877.0,402.0,396.0,2007.0,498.0,119.0,59.65,59.75,34.52,66.0,61.0,51.0,3522.55,2624.0,2696.74,239.0,25.6,31.3,31.99,147.54,150.69,148.57
FLA,2013,FLA,FLA,Team Level,4on5,82,0.11,0.12,0.13,23268.0,55.77,5.54,2.72,7.11,1.62,15.97,42.04,5.44,5.54,5.44,61.0,14.0,12.0,87.0,8.0,2.0,1.0,7.0,1.0,5.0,52.0,53.0,67.0,19.0,46.0,196.0,73.0,45.0,23.0,48.0,21.0,6.0,1.43,2.65,1.47,3.0,4.0,1.0,87.0,75.0,75.0,20.0,0.62,0.45,0.45,5.71,5.71,5.7,370.74,44.64,33.75,78.03,12.06,223.27,121.26,42.6,44.64,42.6,396.0,117.0,124.0,637.0,58.0,45.0,17.0,97.0,14.0,149.0,150.0,338.0,455.0,15.0,33.0,257.0,36.0,23.0,50.0,376.0,83.0,54.0,9.35,10.07,25.23,10.0,19.0,29.0,637.0,513.0,513.0,5.0,8.66,12.86,12.88,40.43,40.43,39.2
FLA,2013,FLA,FLA,Team Level,5on4,82,0.84,0.86,0.84,27540.0,334.37,33.93,29.55,70.9,11.04,209.89,116.7,31.75,33.93,31.75,334.0,138.0,166.0,638.0,24.0,34.0,6.0,88.0,7.0,152.0,167.0,310.0,448.0,18.0,39.0,274.0,41.0,32.0,51.0,360.0,72.0,40.0,7.52,8.25,18.16,6.0,7.0,11.0,638.0,472.0,472.0,12.0,7.51,8.1,9.2,32.24,32.24,31.16,63.67,6.33,3.11,8.74,1.99,18.07,48.78,6.2,6.33,6.2,67.0,20.0,16.0,103.0,6.0,3.0,1.0,16.0,3.0,13.0,46.0,61.0,81.0,16.0,33.0,229.0,108.0,65.0,31.0,60.0,19.0,8.0,1.53,2.63,2.17,1.0,1.0,4.0,103.0,87.0,87.0,30.0,0.73,0.73,0.73,6.32,6.32,6.31
CAR,2013,CAR,CAR,Team Level,other,82,0.49,0.51,0.49,11285.0,157.34,26.66,10.78,30.58,5.43,84.52,61.03,25.64,26.66,25.64,144.0,75.0,90.0,309.0,24.0,7.0,1.0,34.0,5.0,79.0,70.0,120.0,195.0,13.0,26.0,169.0,48.0,39.0,33.0,126.0,62.0,31.0,4.46,7.31,14.88,2.0,8.0,14.0,309.0,219.0,219.0,12.0,3.12,2.1,2.21,27.57,27.57,26.7,160.97,27.68,11.41,31.01,5.25,90.32,58.33,26.0,27.68,26.0,148.0,76.0,71.0,295.0,31.0,8.0,5.0,22.0,5.0,95.0,63.0,117.0,193.0,14.0,29.0,133.0,67.0,31.0,29.0,137.0,55.0,32.0,5.23,6.89,15.56,4.0,8.0,19.0,295.0,224.0,224.0,12.0,3.19,3.04,3.04,27.83,27.83,26.77
CAR,2013,CAR,CAR,Team Level,all,82,0.49,0.51,0.5,298749.0,2610.99,225.88,173.64,612.59,85.68,1449.97,1071.22,216.68,225.3,216.16,2561.0,1058.0,1310.0,4929.0,205.0,203.0,32.0,569.0,95.0,1164.0,1383.0,2356.0,3414.0,288.0,610.0,2652.0,1807.0,785.0,734.0,2772.0,647.0,200.0,80.26,78.91,66.72,79.0,68.0,58.0,4899.85,3619.0,3606.12,357.0,38.27,41.4,42.47,221.7,221.1,216.61,2587.46,232.78,175.17,592.18,84.58,1435.13,1078.15,224.72,234.44,226.32,2537.0,1061.0,1096.0,4694.0,226.0,187.0,43.0,529.0,86.0,1192.0,1378.0,2311.0,3372.0,319.0,670.0,2390.0,1965.0,652.0,750.0,2742.0,658.0,198.0,82.8,81.44,68.55,65.0,85.0,76.0,4726.58,3598.0,3620.15,376.0,38.31,39.4,40.67,230.43,231.85,226.89
CAR,2013,CAR,CAR,Team Level,5on5,82,0.48,0.5,0.5,240222.0,2034.06,154.21,129.48,493.77,66.57,1126.53,851.44,149.66,153.62,149.14,1996.0,826.0,1000.0,3822.0,137.0,152.0,24.0,446.0,70.0,901.0,1116.0,1859.0,2685.0,246.0,526.0,2023.0,1669.0,650.0,609.0,2230.0,474.0,118.0,64.81,58.14,31.25,69.0,45.0,23.0,3792.85,2822.0,2809.12,317.0,26.62,27.99,29.1,151.73,151.13,148.86,2066.51,165.11,134.26,489.94,67.67,1143.0,868.03,160.51,166.77,162.11,2030.0,838.0,909.0,3777.0,151.0,153.0,28.0,436.0,75.0,939.0,1114.0,1879.0,2717.0,264.0,559.0,1832.0,1771.0,522.0,612.0,2235.0,511.0,122.0,68.32,62.93,33.85,52.0,66.0,33.0,3809.58,2868.0,2890.15,322.0,27.65,29.8,30.71,162.05,163.47,161.01
CAR,2013,CAR,CAR,Team Level,4on5,82,0.13,0.15,0.14,21518.0,53.29,5.14,2.4,7.17,1.54,15.35,39.39,5.08,5.14,5.08,55.0,16.0,22.0,93.0,11.0,2.0,1.0,7.0,3.0,11.0,37.0,44.0,60.0,7.0,14.0,195.0,55.0,61.0,23.0,50.0,13.0,8.0,1.32,1.62,2.2,2.0,4.0,5.0,93.0,71.0,71.0,19.0,0.56,0.31,0.31,5.38,5.38,5.37,298.12,33.64,26.57,63.42,9.69,185.17,100.51,31.89,33.64,31.89,301.0,118.0,108.0,527.0,36.0,24.0,10.0,65.0,5.0,148.0,141.0,265.0,383.0,22.0,44.0,206.0,33.0,29.0,75.0,314.0,70.0,35.0,7.88,8.71,17.04,5.0,8.0,23.0,527.0,419.0,419.0,12.0,6.8,6.25,6.61,33.84,33.84,32.39
CAR,2013,CAR,CAR,Team Level,5on4,82,0.86,0.88,0.85,25724.0,366.3,39.88,30.98,81.06,12.14,223.57,119.36,36.3,39.88,36.3,366.0,141.0,198.0,705.0,33.0,42.0,6.0,82.0,17.0,173.0,160.0,333.0,474.0,22.0,44.0,265.0,35.0,35.0,69.0,366.0,98.0,43.0,9.66,11.83,18.4,6.0,11.0,16.0,705.0,507.0,507.0,9.0,7.97,10.99,10.84,37.03,37.03,35.68,61.86,6.36,2.93,7.82,1.97,16.64,51.28,6.31,6.36,6.31,58.0,29.0,8.0,95.0,8.0,2.0,0.0,6.0,1.0,10.0,60.0,50.0,79.0,19.0,38.0,219.0,94.0,70.0,34.0,56.0,22.0,9.0,1.37,2.91,2.09,4.0,3.0,1.0,95.0,87.0,87.0,30.0,0.67,0.31,0.31,6.72,6.72,6.72
PHI,2013,PHI,PHI,Team Level,other,82,0.56,0.54,0.55,11940.0,176.25,32.29,11.75,36.12,5.9,95.7,65.25,31.26,32.29,31.26,179.0,68.0,88.0,335.0,28.0,12.0,3.0,44.0,8.0,85.0,70.0,151.0,219.0,10.0,20.0,177.0,53.0,29.0,20.0,145.0,60.0,42.0,5.14,7.26,19.89,5.0,6.0,17.0,335.0,247.0,247.0,12.0,3.33,4.07,4.07,31.55,31.55,30.83,149.6,25.58,10.5,28.99,5.01,80.03,54.89,24.4,25.58,24.4,136.0,69.0,78.0,283.0,24.0,9.0,3.0,33.0,9.0,58.0,72.0,112.0,181.0,10.0,20.0,166.0,53.0,30.0,29.0,127.0,45.0,33.0,4.47,5.33,15.78,2.0,6.0,16.0,283.0,205.0,205.0,18.0,3.06,2.5,3.06,25.58,25.58,24.82
PHI,2013,PHI,PHI,Team Level,all,82,0.52,0.51,0.51,299501.0,2502.63,237.18,167.9,585.76,83.01,1368.9,1052.25,228.82,237.45,229.09,2490.0,1005.0,1281.0,4776.0,233.0,200.0,48.0,611.0,83.0,1083.0,1285.0,2257.0,3262.0,400.0,950.0,2504.0,2174.0,445.0,587.0,2646.0,613.0,236.0,75.34,74.21,87.63,68.0,83.0,82.0,4788.38,3495.0,3500.72,395.0,37.65,45.58,46.04,228.79,229.2,223.99,2473.93,219.35,164.27,574.92,80.41,1364.11,1018.95,212.56,220.47,213.66,2508.0,914.0,1200.0,4622.0,227.0,167.0,34.0,569.0,80.0,1090.0,1289.0,2281.0,3195.0,377.0,908.0,2507.0,2092.0,507.0,707.0,2637.0,579.0,206.0,77.61,68.47,73.28,76.0,77.0,74.0,4630.0,3422.0,3430.9,431.0,36.38,34.68,36.64,219.09,219.8,215.59
PHI,2013,PHI,PHI,Team Level,5on5,82,0.5,0.5,0.49,230303.0,1824.5,141.26,114.78,450.17,60.43,994.44,776.93,137.65,141.52,137.93,1798.0,740.0,977.0,3515.0,144.0,141.0,33.0,468.0,65.0,763.0,957.0,1654.0,2394.0,339.0,827.0,1784.0,1978.0,350.0,458.0,1988.0,433.0,117.0,56.6,52.66,32.0,54.0,62.0,28.0,3527.38,2538.0,2543.72,318.0,23.6,27.66,28.05,136.8,137.21,135.47,1891.79,142.31,118.47,457.95,61.2,1036.74,796.32,139.15,143.42,140.24,1936.0,677.0,904.0,3517.0,150.0,123.0,25.0,449.0,54.0,832.0,1005.0,1786.0,2463.0,332.0,817.0,1825.0,1891.0,392.0,537.0,2083.0,417.0,113.0,61.57,49.87,30.87,65.0,56.0,29.0,3525.0,2613.0,2621.9,357.0,24.28,24.38,25.71,140.89,141.6,140.02
PHI,2013,PHI,PHI,Team Level,4on5,82,0.11,0.16,0.19,30102.0,80.11,5.82,3.5,10.29,2.56,21.37,74.45,5.78,5.82,5.78,92.0,26.0,17.0,135.0,6.0,4.0,0.0,8.0,4.0,20.0,76.0,86.0,112.0,20.0,40.0,276.0,98.0,47.0,58.0,97.0,15.0,6.0,2.14,1.86,1.81,2.0,3.0,1.0,135.0,118.0,118.0,57.0,0.83,0.42,0.42,6.23,6.23,6.22,372.78,45.13,32.16,79.73,12.44,230.97,118.58,42.69,45.13,42.69,370.0,149.0,196.0,715.0,43.0,33.0,6.0,79.0,14.0,189.0,161.0,327.0,476.0,15.0,28.0,280.0,55.0,28.0,93.0,374.0,94.0,51.0,10.28,10.63,24.22,7.0,11.0,25.0,715.0,519.0,519.0,10.0,8.32,7.57,7.65,45.79,45.79,43.94
PHI,2013,PHI,PHI,Team Level,5on4,82,0.9,0.88,0.87,27156.0,421.77,57.82,37.87,89.17,14.12,257.39,135.63,54.12,57.82,54.12,421.0,171.0,199.0,791.0,55.0,43.0,12.0,91.0,6.0,215.0,182.0,366.0,537.0,31.0,63.0,267.0,45.0,19.0,51.0,416.0,105.0,71.0,11.46,12.43,33.93,7.0,12.0,36.0,791.0,592.0,592.0,8.0,9.88,13.42,13.5,54.2,54.2,51.47,59.77,6.34,3.14,8.26,1.75,16.36,49.15,6.31,6.34,6.31,66.0,19.0,22.0,107.0,10.0,2.0,0.0,8.0,3.0,11.0,51.0,56.0,75.0,20.0,43.0,236.0,93.0,57.0,48.0,53.0,23.0,9.0,1.28,2.64,2.41,2.0,4.0,4.0,107.0,85.0,85.0,46.0,0.72,0.23,0.23,6.83,6.83,6.81
OTT,2013,OTT,OTT,Team Level,other,82,0.43,0.38,0.36,13087.0,137.82,25.05,7.96,27.04,4.43,68.78,59.74,24.11,25.05,24.11,138.0,55.0,61.0,254.0,21.0,6.0,0.0,32.0,6.0,67.0,61.0,117.0,172.0,20.0,40.0,161.0,74.0,28.0,36.0,123.0,36.0,34.0,4.21,4.4,16.44,3.0,6.0,12.0,254.0,193.0,193.0,18.0,2.17,1.39,1.39,25.82,25.82,24.98,247.06,32.88,18.03,49.65,8.16,139.44,94.92,31.01,32.88,31.01,256.0,88.0,73.0,417.0,26.0,20.0,8.0,39.0,5.0,133.0,121.0,230.0,318.0,10.0,22.0,184.0,61.0,36.0,28.0,225.0,81.0,38.0,7.99,10.16,14.73,3.0,7.0,16.0,417.0,344.0,344.0,11.0,5.15,5.59,5.59,32.37,32.37,30.72
OTT,2013,OTT,OTT,Team Level,all,82,0.49,0.51,0.5,300522.0,2702.29,226.48,172.34,642.87,87.56,1499.72,1155.01,218.34,226.47,218.38,2692.0,1092.0,1248.0,5032.0,229.0,189.0,29.0,585.0,92.0,1223.0,1466.0,2463.0,3555.0,419.0,966.0,2659.0,2351.0,595.0,757.0,3019.0,531.0,234.0,79.11,64.44,82.93,77.0,72.0,80.0,5011.77,3784.0,3777.09,489.0,37.69,37.78,38.0,226.18,226.41,221.31,2748.84,238.74,186.59,639.31,89.29,1533.37,1143.77,230.98,239.34,231.61,2850.0,982.0,955.0,4787.0,258.0,199.0,42.0,622.0,84.0,1218.0,1451.0,2592.0,3574.0,368.0,854.0,2530.0,2056.0,662.0,702.0,2955.0,649.0,228.0,82.83,80.15,75.77,75.0,101.0,82.0,4814.75,3832.0,3844.25,413.0,41.65,40.72,42.19,238.14,238.93,233.64
OTT,2013,OTT,OTT,Team Level,5on5,82,0.49,0.52,0.51,233670.0,2121.74,146.06,130.5,528.63,69.04,1184.85,906.94,141.79,146.04,141.82,2105.0,861.0,974.0,3940.0,157.0,152.0,23.0,464.0,71.0,947.0,1175.0,1948.0,2809.0,347.0,822.0,1968.0,2079.0,467.0,594.0,2428.0,410.0,128.0,63.6,49.64,32.81,73.0,53.0,31.0,3919.77,2966.0,2959.09,403.0,26.67,28.26,29.02,143.71,143.94,141.98,2042.35,154.8,131.4,496.34,66.26,1131.18,865.04,150.85,155.4,151.47,2116.0,729.0,731.0,3576.0,168.0,146.0,27.0,489.0,63.0,879.0,1100.0,1948.0,2677.0,320.0,755.0,1836.0,1852.0,526.0,551.0,2262.0,456.0,127.0,62.93,56.49,35.38,58.0,78.0,32.0,3603.75,2845.0,2857.25,353.0,27.06,28.3,29.28,152.57,153.36,151.29
OTT,2013,OTT,OTT,Team Level,4on5,82,0.12,0.17,0.17,28655.0,77.08,5.95,3.35,10.56,2.2,21.78,67.17,5.93,5.95,5.93,87.0,24.0,27.0,138.0,5.0,1.0,0.0,12.0,5.0,23.0,65.0,82.0,106.0,27.0,54.0,271.0,171.0,78.0,63.0,88.0,18.0,5.0,2.04,2.28,1.64,0.0,3.0,2.0,138.0,111.0,111.0,62.0,0.79,0.35,0.35,6.39,6.39,6.38,388.65,43.7,33.76,84.08,12.84,242.63,129.0,42.07,43.7,42.07,398.0,148.0,135.0,681.0,55.0,29.0,6.0,86.0,13.0,196.0,167.0,343.0,491.0,27.0,55.0,279.0,69.0,34.0,78.0,405.0,89.0,52.0,10.41,10.77,22.52,12.0,12.0,31.0,681.0,546.0,546.0,7.0,8.66,5.61,6.1,46.26,46.26,44.71
OTT,2013,OTT,OTT,Team Level,5on4,82,0.87,0.86,0.84,25110.0,365.65,49.43,30.54,76.66,11.89,224.32,121.17,46.51,49.43,46.51,362.0,152.0,186.0,700.0,46.0,30.0,6.0,77.0,10.0,186.0,165.0,316.0,468.0,25.0,50.0,259.0,27.0,22.0,64.0,380.0,67.0,67.0,9.25,8.13,32.05,1.0,10.0,35.0,700.0,514.0,514.0,6.0,8.06,7.78,7.24,50.26,50.26,47.97,70.78,7.36,3.4,9.26,2.05,20.11,54.81,7.05,7.36,7.05,80.0,17.0,16.0,113.0,9.0,4.0,1.0,8.0,3.0,10.0,63.0,71.0,88.0,11.0,22.0,231.0,74.0,66.0,45.0,63.0,23.0,11.0,1.5,2.71,3.15,2.0,4.0,3.0,113.0,97.0,97.0,42.0,0.79,1.21,1.21,6.94,6.94,6.92
BUF,2013,BUF,BUF,Team Level,other,82,0.4,0.48,0.46,9156.0,133.38,19.82,9.93,25.46,4.49,75.07,50.23,18.86,19.82,18.86,142.0,43.0,62.0,247.0,15.0,9.0,2.0,27.0,4.0,59.0,71.0,127.0,170.0,12.0,27.0,125.0,45.0,17.0,16.0,125.0,34.0,26.0,4.19,4.36,11.27,3.0,2.0,10.0,247.0,185.0,185.0,8.0,2.89,3.26,3.26,19.45,19.45,19.0,150.72,29.34,9.66,27.5,4.84,81.09,60.57,28.01,29.34,28.01,152.0,61.0,58.0,271.0,26.0,8.0,3.0,23.0,7.0,69.0,80.0,126.0,187.0,5.0,15.0,132.0,36.0,21.0,25.0,121.0,58.0,34.0,4.19,7.02,18.12,4.0,6.0,16.0,271.0,213.0,213.0,13.0,2.72,3.1,3.14,28.92,28.92,28.38
BUF,2013,BUF,BUF,Team Level,all,82,0.42,0.43,0.43,299671.0,2099.63,180.54,144.4,476.05,68.61,1176.57,888.82,174.02,179.07,172.57,2157.0,778.0,989.0,3924.0,150.0,145.0,34.0,473.0,77.0,874.0,1216.0,2007.0,2785.0,336.0,799.0,2305.0,1992.0,455.0,542.0,2267.0,504.0,164.0,62.23,60.87,57.44,47.0,49.0,54.0,3839.21,2935.0,2884.9,295.0,32.05,35.07,35.12,177.47,175.69,172.27,2755.13,248.53,189.52,627.49,90.48,1573.53,1153.45,238.14,250.63,240.23,2817.0,1066.0,1238.0,5121.0,243.0,181.0,41.0,656.0,131.0,1204.0,1468.0,2574.0,3640.0,320.0,764.0,2621.0,1537.0,417.0,565.0,2980.0,685.0,218.0,87.9,81.39,79.23,88.0,87.0,68.0,5227.26,3883.0,3949.2,317.0,41.7,41.52,43.03,247.19,249.5,244.86
BUF,2013,BUF,BUF,Team Level,5on5,82,0.42,0.43,0.43,238607.0,1606.08,121.43,102.79,378.84,52.08,892.02,695.84,117.84,119.96,116.4,1649.0,594.0,773.0,3016.0,97.0,105.0,21.0,369.0,58.0,666.0,948.0,1552.0,2146.0,295.0,712.0,1714.0,1822.0,369.0,436.0,1764.0,384.0,95.0,48.86,46.01,26.56,35.0,39.0,23.0,2931.21,2243.0,2192.9,244.0,21.11,23.8,23.85,118.69,116.91,115.47,2123.79,164.29,138.92,505.5,69.82,1207.51,900.95,159.05,166.39,161.14,2155.0,832.0,995.0,3982.0,166.0,131.0,28.0,536.0,98.0,912.0,1144.0,1989.0,2821.0,284.0,680.0,1967.0,1398.0,339.0,444.0,2369.0,497.0,121.0,71.84,59.17,33.28,76.0,64.0,26.0,4088.26,2987.0,3053.2,263.0,28.53,26.78,27.94,164.87,167.17,164.71
BUF,2013,BUF,BUF,Team Level,4on5,82,0.06,0.08,0.09,27206.0,43.53,3.29,1.89,5.81,1.34,12.83,37.84,3.25,3.29,3.25,50.0,13.0,8.0,71.0,5.0,1.0,0.0,9.0,2.0,13.0,33.0,45.0,58.0,15.0,31.0,244.0,90.0,43.0,36.0,47.0,16.0,0.0,1.21,2.09,0.0,4.0,1.0,0.0,71.0,63.0,63.0,30.0,0.44,0.14,0.14,3.58,3.58,3.54,425.76,50.57,38.46,87.08,14.17,268.44,145.28,46.78,50.57,46.78,451.0,153.0,177.0,781.0,46.0,40.0,10.0,92.0,23.0,210.0,193.0,405.0,558.0,20.0,40.0,294.0,29.0,21.0,59.0,430.0,115.0,59.0,10.11,13.6,26.86,7.0,15.0,24.0,781.0,604.0,604.0,8.0,9.88,11.4,11.7,48.75,48.75,47.12
BUF,2013,BUF,BUF,Team Level,5on4,82,0.89,0.87,0.85,24702.0,316.63,36.0,29.8,65.95,10.7,196.65,104.91,34.06,36.0,34.06,316.0,128.0,146.0,590.0,33.0,30.0,11.0,68.0,13.0,136.0,164.0,283.0,411.0,14.0,29.0,222.0,35.0,26.0,54.0,331.0,70.0,43.0,7.98,8.42,19.61,5.0,7.0,21.0,590.0,444.0,444.0,13.0,7.61,7.86,7.86,35.75,35.75,34.26,54.86,4.32,2.47,7.43,1.64,16.49,46.65,4.3,4.32,4.3,59.0,20.0,8.0,87.0,5.0,2.0,0.0,5.0,3.0,13.0,51.0,54.0,74.0,11.0,29.0,228.0,74.0,36.0,37.0,60.0,15.0,4.0,1.75,1.6,0.97,1.0,2.0,2.0,87.0,79.0,79.0,33.0,0.57,0.25,0.25,4.65,4.65,4.64
T.B,2013,T.B,T.B,Team Level,other,82,0.55,0.51,0.54,10068.0,160.64,27.61,11.2,30.67,5.29,90.65,60.58,26.06,27.61,26.06,154.0,72.0,53.0,279.0,26.0,12.0,7.0,32.0,2.0,68.0,86.0,128.0,200.0,4.0,11.0,148.0,55.0,30.0,24.0,138.0,55.0,33.0,5.01,6.77,15.82,1.0,7.0,18.0,279.0,226.0,226.0,11.0,3.26,3.91,3.91,26.96,26.96,26.4,135.9,22.58,9.53,26.48,4.3,75.1,52.01,20.99,22.58,20.99,140.0,50.0,74.0,264.0,22.0,9.0,0.0,34.0,8.0,61.0,56.0,118.0,168.0,6.0,15.0,151.0,60.0,29.0,15.0,115.0,49.0,26.0,4.43,5.91,12.24,4.0,8.0,10.0,264.0,190.0,190.0,10.0,2.64,2.87,2.87,22.36,22.36,21.35
T.B,2013,T.B,T.B,Team Level,all,82,0.51,0.5,0.5,300787.0,2432.33,225.33,169.94,547.92,79.46,1394.05,1026.29,216.18,226.66,217.48,2447.0,996.0,1035.0,4478.0,232.0,160.0,44.0,552.0,81.0,1049.0,1369.0,2215.0,3211.0,326.0,760.0,2394.0,1642.0,512.0,640.0,2571.0,682.0,190.0,78.17,80.34,66.83,79.0,72.0,81.0,4508.0,3443.0,3462.94,349.0,37.31,32.28,33.97,228.68,229.71,224.26,2422.58,219.9,170.17,543.88,77.85,1382.91,1011.28,212.73,219.46,212.32,2399.0,1007.0,1121.0,4527.0,209.0,151.0,29.0,577.0,104.0,1092.0,1273.0,2190.0,3197.0,336.0,766.0,2468.0,1705.0,587.0,538.0,2588.0,627.0,191.0,76.61,74.62,68.67,62.0,78.0,69.0,4507.28,3406.0,3396.44,289.0,37.57,37.17,37.33,220.14,219.96,215.45
T.B,2013,T.B,T.B,Team Level,5on5,82,0.51,0.51,0.51,238439.0,1915.35,150.0,127.93,450.79,62.82,1096.48,823.97,146.22,151.31,147.51,1935.0,777.0,844.0,3556.0,151.0,120.0,26.0,465.0,66.0,830.0,1080.0,1784.0,2561.0,292.0,686.0,1802.0,1482.0,412.0,505.0,2098.0,511.0,103.0,63.72,59.77,26.5,68.0,50.0,33.0,3586.0,2712.0,2731.94,298.0,26.31,20.69,22.38,153.92,154.95,152.91,1831.14,145.25,121.51,429.06,59.32,1033.57,784.29,141.5,144.81,141.09,1798.0,775.0,848.0,3421.0,131.0,112.0,17.0,453.0,76.0,806.0,995.0,1667.0,2442.0,296.0,672.0,1856.0,1548.0,478.0,441.0,1996.0,472.0,105.0,60.87,56.32,28.05,49.0,56.0,26.0,3401.28,2573.0,2563.44,249.0,24.99,23.18,23.34,146.91,146.72,144.79
