team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2017,TOR,TOR,Team Level,4on5,82,0.09,0.11,0.12,22501.0,41.36,3.64,1.96,5.29,1.2,11.48,38.44,3.6,3.64,3.6,50.0,12.0,14.0,76.0,4.0,2.0,0.0,3.0,1.0,10.0,42.0,46.0,58.0,8.0,16.0,190.0,50.0,51.0,57.0,48.0,11.0,3.0,1.24,1.46,0.93,1.0,2.0,1.0,76.0,62.0,62.0,56.0,0.46,0.61,0.61,3.48,3.48,3.46,336.79,38.79,29.94,70.74,11.14,213.36,111.03,36.25,38.79,36.25,332.0,143.0,135.0,610.0,39.0,33.0,14.0,58.0,12.0,188.0,145.0,293.0,436.0,14.0,28.0,205.0,43.0,22.0,56.0,343.0,87.0,45.0,8.29,10.42,20.08,5.0,11.0,23.0,610.0,475.0,475.0,8.0,7.66,10.34,10.34,36.1,36.1,34.16
TOR,2017,TOR,TOR,Team Level,5on4,82,0.92,0.88,0.86,20229.0,357.89,53.16,32.77,71.3,12.79,216.07,109.7,48.16,53.16,48.16,362.0,145.0,157.0,664.0,54.0,51.0,12.0,65.0,11.0,185.0,141.0,308.0,453.0,11.0,22.0,183.0,16.0,17.0,57.0,299.0,136.0,72.0,7.38,16.58,29.21,8.0,14.0,32.0,664.0,507.0,507.0,6.0,8.48,13.24,13.24,47.75,47.75,45.17,52.01,4.74,2.47,6.31,1.52,13.74,51.23,4.74,4.74,4.74,63.0,17.0,11.0,91.0,4.0,0.0,0.0,3.0,3.0,12.0,58.0,59.0,76.0,12.0,24.0,180.0,57.0,52.0,43.0,62.0,11.0,7.0,1.53,1.6,1.61,2.0,0.0,2.0,91.0,80.0,80.0,39.0,0.57,0.0,0.0,5.31,5.31,5.3
N.J,2017,N.J,N.J,Team Level,other,82,0.43,0.42,0.43,10849.0,124.04,19.17,8.32,23.01,4.12,65.29,49.09,18.54,19.17,18.54,123.0,46.0,46.0,215.0,19.0,6.0,3.0,23.0,2.0,48.0,71.0,104.0,150.0,9.0,18.0,105.0,44.0,32.0,15.0,106.0,38.0,25.0,3.95,4.73,10.48,1.0,8.0,10.0,215.0,169.0,169.0,6.0,2.44,1.69,1.69,19.91,19.91,19.51,162.36,25.19,11.25,31.03,5.77,90.18,57.57,23.81,25.19,23.81,164.0,57.0,76.0,297.0,24.0,13.0,3.0,33.0,5.0,74.0,72.0,140.0,197.0,7.0,14.0,157.0,31.0,30.0,24.0,118.0,78.0,25.0,4.59,9.64,10.95,3.0,9.0,12.0,297.0,221.0,221.0,9.0,3.24,3.68,3.68,24.75,24.75,23.74
N.J,2017,N.J,N.J,Team Level,all,82,0.5,0.49,0.49,299390.0,2573.71,225.37,169.13,589.23,85.3,1410.25,1082.72,218.57,226.09,219.27,2600.0,962.0,1004.0,4566.0,243.0,171.0,47.0,577.0,113.0,1046.0,1412.0,2357.0,3319.0,289.0,630.0,2371.0,1816.0,679.0,653.0,2672.0,690.0,200.0,74.59,83.55,67.22,84.0,74.0,85.0,4576.54,3562.0,3570.34,371.0,37.08,38.55,38.69,223.76,224.47,220.6,2626.75,227.2,173.85,598.38,85.59,1462.6,1123.37,218.61,227.55,218.96,2616.0,1055.0,1176.0,4847.0,240.0,165.0,39.0,687.0,127.0,1159.0,1293.0,2376.0,3431.0,292.0,630.0,2675.0,1949.0,655.0,651.0,2800.0,688.0,183.0,81.23,83.38,62.59,85.0,92.0,63.0,4846.79,3671.0,3674.31,346.0,38.14,38.37,38.37,226.97,227.06,221.54
N.J,2017,N.J,N.J,Team Level,5on5,82,0.5,0.49,0.49,240117.0,2008.63,160.48,126.73,478.43,66.45,1095.45,846.44,155.95,161.21,156.65,2022.0,752.0,817.0,3591.0,162.0,137.0,32.0,468.0,94.0,797.0,1116.0,1860.0,2612.0,249.0,549.0,1818.0,1647.0,544.0,543.0,2114.0,535.0,125.0,59.59,64.65,36.23,69.0,50.0,43.0,3601.54,2774.0,2782.34,333.0,26.13,28.85,28.99,157.61,158.32,156.13,2056.91,158.03,129.78,487.63,66.69,1142.11,894.76,153.69,158.39,154.04,2024.0,855.0,916.0,3795.0,167.0,115.0,26.0,560.0,98.0,908.0,1031.0,1857.0,2712.0,253.0,553.0,2071.0,1791.0,545.0,531.0,2260.0,511.0,108.0,66.22,61.72,30.1,67.0,71.0,29.0,3794.79,2879.0,2882.31,300.0,26.62,24.13,24.31,160.34,160.44,158.08
N.J,2017,N.J,N.J,Team Level,4on5,82,0.19,0.16,0.19,24707.0,78.67,8.82,3.9,9.8,2.29,20.98,66.21,8.74,8.82,8.74,92.0,20.0,12.0,124.0,10.0,1.0,0.0,11.0,1.0,23.0,66.0,82.0,102.0,15.0,33.0,203.0,90.0,86.0,31.0,71.0,26.0,15.0,1.59,3.33,3.9,0.0,3.0,7.0,124.0,112.0,112.0,28.0,0.89,0.18,0.18,9.53,9.53,9.46,341.07,38.53,30.0,70.74,11.17,212.0,111.56,35.81,38.53,35.81,352.0,122.0,170.0,644.0,43.0,31.0,8.0,81.0,23.0,164.0,132.0,309.0,431.0,22.0,41.0,251.0,43.0,27.0,61.0,347.0,82.0,45.0,8.4,9.99,20.13,10.0,12.0,21.0,644.0,474.0,474.0,6.0,7.64,9.54,9.36,36.8,36.8,34.67
N.J,2017,N.J,N.J,Team Level,5on4,82,0.87,0.85,0.84,23717.0,362.37,36.89,30.18,78.0,12.43,228.53,120.97,35.33,36.89,35.33,363.0,144.0,129.0,636.0,52.0,27.0,12.0,75.0,16.0,178.0,159.0,311.0,455.0,16.0,30.0,245.0,35.0,17.0,64.0,381.0,91.0,35.0,9.46,10.83,16.6,14.0,13.0,25.0,636.0,507.0,507.0,4.0,7.62,7.82,7.82,36.71,36.71,35.5,66.41,5.45,2.82,8.98,1.96,18.31,59.47,5.32,5.45,5.32,76.0,21.0,14.0,111.0,6.0,6.0,2.0,13.0,1.0,13.0,58.0,70.0,91.0,10.0,22.0,196.0,84.0,53.0,35.0,75.0,17.0,5.0,2.03,2.02,1.41,5.0,0.0,1.0,111.0,97.0,97.0,31.0,0.64,1.02,1.02,5.08,5.08,5.06
VAN,2017,VAN,VAN,Team Level,other,82,0.44,0.53,0.51,8759.0,114.68,18.75,8.18,20.74,3.73,62.37,45.24,18.54,18.75,18.54,112.0,47.0,68.0,227.0,24.0,3.0,0.0,22.0,9.0,47.0,54.0,88.0,135.0,5.0,12.0,108.0,16.0,23.0,20.0,96.0,40.0,23.0,3.6,4.62,10.53,5.0,9.0,10.0,227.0,159.0,159.0,13.0,2.29,0.63,0.63,20.41,20.41,20.17,110.66,23.72,7.64,18.2,3.5,58.88,41.09,23.35,23.72,23.35,113.0,40.0,48.0,201.0,30.0,5.0,1.0,17.0,4.0,35.0,62.0,83.0,123.0,2.0,4.0,114.0,20.0,18.0,18.0,82.0,41.0,30.0,3.26,4.72,15.73,4.0,6.0,20.0,201.0,153.0,153.0,7.0,2.18,1.84,1.9,23.99,23.99,23.73
VAN,2017,VAN,VAN,Team Level,all,82,0.47,0.48,0.48,298281.0,2377.14,211.84,159.65,537.19,77.28,1316.77,1034.48,203.69,211.7,203.5,2464.0,905.0,1102.0,4471.0,218.0,134.0,39.0,572.0,102.0,998.0,1345.0,2246.0,3151.0,290.0,622.0,2427.0,1745.0,499.0,666.0,2582.0,596.0,191.0,71.42,71.72,68.71,71.0,73.0,74.0,4432.57,3369.0,3345.43,430.0,35.09,31.75,32.07,212.71,212.18,207.05,2570.55,235.76,172.89,573.53,82.43,1434.33,1097.59,229.36,236.72,230.38,2642.0,1005.0,1152.0,4799.0,257.0,134.0,32.0,625.0,94.0,1144.0,1393.0,2385.0,3390.0,267.0,577.0,2471.0,1523.0,551.0,609.0,2749.0,699.0,199.0,81.2,84.32,70.24,97.0,88.0,72.0,4845.71,3647.0,3679.88,328.0,37.74,32.58,32.65,237.46,238.96,235.32
VAN,2017,VAN,VAN,Team Level,5on5,82,0.46,0.48,0.48,242046.0,1872.0,140.78,118.59,443.04,60.89,1034.94,819.57,136.87,140.66,136.7,1927.0,717.0,856.0,3500.0,139.0,97.0,23.0,485.0,79.0,764.0,1080.0,1788.0,2505.0,248.0,537.0,1892.0,1627.0,412.0,544.0,2087.0,457.0,100.0,57.94,54.9,27.96,60.0,51.0,28.0,3461.57,2644.0,2620.43,368.0,24.36,21.28,21.61,141.78,141.26,139.13,2044.97,162.91,132.1,477.83,65.86,1137.51,879.79,158.61,163.88,159.62,2093.0,806.0,935.0,3834.0,165.0,105.0,21.0,535.0,78.0,907.0,1109.0,1928.0,2734.0,229.0,496.0,1947.0,1440.0,453.0,525.0,2247.0,541.0,111.0,67.47,64.76,30.67,80.0,63.0,22.0,3880.71,2899.0,2931.88,299.0,27.18,22.96,22.97,164.25,165.74,163.6
VAN,2017,VAN,VAN,Team Level,4on5,82,0.14,0.16,0.18,25184.0,71.51,6.87,3.4,8.68,2.05,19.5,66.7,6.8,6.87,6.8,97.0,13.0,14.0,124.0,7.0,4.0,2.0,10.0,1.0,24.0,64.0,90.0,103.0,8.0,14.0,219.0,80.0,45.0,41.0,82.0,20.0,8.0,2.06,2.54,2.27,1.0,5.0,1.0,124.0,110.0,110.0,39.0,0.77,0.82,0.82,6.62,6.62,6.61,341.29,41.98,29.55,68.44,10.96,218.19,113.42,40.26,41.98,40.26,349.0,141.0,159.0,649.0,55.0,23.0,10.0,65.0,12.0,182.0,153.0,294.0,435.0,22.0,46.0,235.0,18.0,20.0,45.0,344.0,97.0,49.0,8.51,11.9,21.57,10.0,16.0,29.0,649.0,490.0,490.0,3.0,7.57,7.75,7.75,41.27,41.27,40.07
VAN,2017,VAN,VAN,Team Level,5on4,82,0.86,0.84,0.81,22292.0,318.94,45.44,29.49,64.74,10.61,199.96,102.96,41.46,45.44,41.46,328.0,128.0,164.0,620.0,48.0,30.0,14.0,55.0,13.0,163.0,147.0,280.0,408.0,29.0,59.0,208.0,22.0,19.0,61.0,317.0,79.0,60.0,7.81,9.66,27.95,5.0,8.0,35.0,620.0,456.0,456.0,10.0,7.66,9.01,9.01,43.9,43.9,41.13,73.63,7.15,3.61,9.07,2.11,19.77,63.3,7.13,7.15,7.13,87.0,18.0,10.0,115.0,7.0,1.0,0.0,8.0,0.0,20.0,69.0,80.0,98.0,14.0,31.0,175.0,45.0,60.0,21.0,76.0,20.0,9.0,1.94,2.94,2.27,3.0,3.0,1.0,115.0,105.0,105.0,19.0,0.82,0.03,0.03,7.94,7.94,7.92
BOS,2017,BOS,BOS,Team Level,other,82,0.55,0.47,0.46,9487.0,123.14,28.35,8.13,19.94,3.93,65.86,46.8,27.77,28.35,27.77,135.0,38.0,55.0,228.0,37.0,2.0,1.0,22.0,7.0,52.0,53.0,98.0,136.0,6.0,12.0,120.0,38.0,38.0,33.0,92.0,48.0,33.0,4.13,6.24,17.98,7.0,10.0,20.0,228.0,173.0,173.0,11.0,2.34,0.71,0.71,29.98,29.98,29.4,145.31,22.86,10.28,26.75,5.03,81.44,55.63,22.26,22.86,22.26,152.0,50.0,58.0,260.0,27.0,3.0,1.0,28.0,3.0,79.0,62.0,125.0,175.0,5.0,10.0,123.0,32.0,37.0,39.0,131.0,49.0,22.0,5.08,6.27,11.5,4.0,7.0,16.0,260.0,202.0,202.0,16.0,2.91,0.69,0.69,25.09,25.09,24.48
BOS,2017,BOS,BOS,Team Level,all,82,0.54,0.53,0.53,298942.0,2668.71,251.8,181.26,601.15,88.94,1476.98,1133.87,242.62,252.81,243.55,2703.0,1031.0,1192.0,4926.0,267.0,178.0,48.0,713.0,108.0,1151.0,1317.0,2436.0,3467.0,300.0,694.0,2577.0,1914.0,682.0,760.0,2796.0,713.0,225.0,83.81,84.23,83.76,83.0,93.0,91.0,4959.81,3734.0,3751.87,344.0,39.66,42.76,43.11,248.36,248.93,243.07,2373.69,215.04,160.92,534.03,78.19,1321.27,1023.56,206.26,215.16,206.33,2400.0,933.0,1072.0,4405.0,211.0,140.0,32.0,550.0,97.0,1070.0,1265.0,2189.0,3122.0,308.0,712.0,2501.0,2256.0,850.0,958.0,2502.0,649.0,182.0,70.82,78.37,65.86,68.0,75.0,68.0,4379.98,3333.0,3323.06,458.0,35.67,31.7,34.3,216.41,216.33,211.19
BOS,2017,BOS,BOS,Team Level,5on5,82,0.54,0.54,0.54,241620.0,2112.43,171.04,137.45,496.39,70.09,1161.8,912.22,165.42,172.05,166.35,2106.0,843.0,967.0,3916.0,166.0,135.0,33.0,593.0,89.0,904.0,1062.0,1940.0,2783.0,272.0,642.0,1999.0,1778.0,562.0,600.0,2283.0,526.0,140.0,68.69,62.05,40.3,69.0,57.0,40.0,3949.81,2949.0,2966.87,289.0,28.32,30.37,30.76,168.6,169.18,166.11,1808.64,144.4,116.18,426.69,59.17,1001.42,784.13,140.09,144.52,140.16,1800.0,732.0,841.0,3373.0,138.0,104.0,23.0,436.0,78.0,786.0,990.0,1662.0,2394.0,283.0,662.0,1936.0,2082.0,696.0,786.0,1940.0,489.0,103.0,55.46,59.01,29.94,54.0,55.0,29.0,3347.98,2532.0,2522.05,392.0,23.95,22.71,23.49,144.86,144.77,142.54
BOS,2017,BOS,BOS,Team Level,4on5,82,0.11,0.12,0.14,23603.0,52.46,4.9,2.5,6.89,1.56,14.37,46.77,4.76,4.9,4.76,61.0,16.0,11.0,88.0,8.0,4.0,3.0,8.0,2.0,8.0,47.0,53.0,69.0,7.0,14.0,215.0,76.0,55.0,48.0,55.0,17.0,5.0,1.22,2.3,1.39,2.0,2.0,4.0,88.0,77.0,77.0,41.0,0.57,0.71,0.71,4.77,4.77,4.72,343.32,39.95,30.59,71.62,11.77,218.78,115.3,36.32,39.95,36.32,354.0,134.0,164.0,652.0,36.0,28.0,6.0,76.0,14.0,188.0,146.0,318.0,452.0,15.0,30.0,212.0,50.0,32.0,83.0,355.0,86.0,47.0,8.58,9.84,21.52,10.0,6.0,20.0,652.0,488.0,488.0,4.0,7.93,7.25,9.07,38.81,38.81,36.58
BOS,2017,BOS,BOS,Team Level,5on4,82,0.86,0.85,0.83,24232.0,380.67,47.5,33.18,77.92,13.36,234.95,128.08,44.67,47.5,44.67,401.0,134.0,159.0,694.0,56.0,37.0,11.0,90.0,10.0,187.0,155.0,345.0,479.0,15.0,26.0,243.0,22.0,27.0,79.0,366.0,122.0,47.0,9.76,13.64,24.09,5.0,24.0,27.0,694.0,535.0,535.0,3.0,8.44,10.98,10.94,45.0,45.0,42.85,76.42,7.83,3.87,8.96,2.21,19.63,68.5,7.6,7.83,7.6,94.0,17.0,9.0,120.0,10.0,5.0,2.0,10.0,2.0,17.0,67.0,84.0,101.0,5.0,10.0,230.0,92.0,85.0,50.0,76.0,25.0,10.0,1.69,3.25,2.9,0.0,7.0,3.0,120.0,111.0,111.0,46.0,0.89,1.05,1.05,7.66,7.66,7.6
COL,2017,COL,COL,Team Level,other,82,0.5,0.45,0.45,13751.0,129.79,30.29,9.01,22.07,4.19,68.64,46.8,29.21,30.29,29.21,134.0,47.0,61.0,242.0,37.0,6.0,0.0,20.0,8.0,46.0,64.0,97.0,144.0,6.0,12.0,130.0,18.0,22.0,12.0,102.0,39.0,40.0,4.44,4.48,21.37,9.0,7.0,21.0,242.0,181.0,181.0,5.0,2.53,1.67,2.02,30.8,30.8,29.93,158.33,30.31,11.79,27.02,5.14,91.15,54.59,29.28,30.31,29.28,168.0,52.0,80.0,300.0,43.0,10.0,4.0,30.0,4.0,72.0,61.0,125.0,177.0,7.0,14.0,141.0,31.0,23.0,14.0,116.0,68.0,36.0,5.01,8.43,16.86,8.0,17.0,18.0,300.0,220.0,220.0,6.0,3.43,2.38,2.61,31.14,31.14,30.15
COL,2017,COL,COL,Team Level,all,82,0.48,0.47,0.47,297731.0,2348.64,215.51,161.98,527.1,76.66,1331.07,1010.68,208.19,216.51,209.14,2434.0,889.0,1183.0,4506.0,255.0,149.0,34.0,533.0,79.0,946.0,1361.0,2179.0,3068.0,303.0,653.0,2135.0,1633.0,523.0,507.0,2581.0,550.0,192.0,76.15,65.64,73.71,106.0,72.0,77.0,4529.15,3323.0,3339.61,280.0,35.56,33.57,34.65,216.41,217.22,212.7,2675.19,234.56,186.6,613.07,88.42,1525.84,1128.5,224.41,234.54,224.38,2732.0,1045.0,1299.0,5076.0,236.0,235.0,44.0,590.0,94.0,1189.0,1433.0,2496.0,3541.0,325.0,701.0,2693.0,1659.0,580.0,529.0,2861.0,709.0,207.0,78.47,85.21,70.87,83.0,86.0,67.0,5059.23,3777.0,3766.61,275.0,41.33,47.88,48.14,227.74,227.28,220.9
COL,2017,COL,COL,Team Level,5on5,82,0.47,0.48,0.47,230267.0,1791.49,134.02,116.33,422.22,58.95,1010.2,790.27,130.42,135.02,131.38,1842.0,690.0,961.0,3493.0,153.0,98.0,22.0,435.0,59.0,716.0,1071.0,1689.0,2379.0,273.0,593.0,1583.0,1511.0,441.0,410.0,2023.0,425.0,84.0,59.73,51.1,23.19,78.0,51.0,24.0,3516.15,2532.0,2548.61,245.0,23.81,19.16,20.07,137.75,138.56,136.89,2024.12,153.93,132.47,485.98,67.03,1138.81,871.78,148.56,153.93,148.53,2057.0,793.0,995.0,3845.0,140.0,174.0,30.0,470.0,69.0,875.0,1122.0,1917.0,2710.0,291.0,637.0,2013.0,1519.0,471.0,426.0,2231.0,501.0,118.0,60.66,60.0,33.28,58.0,53.0,29.0,3828.23,2850.0,2839.61,241.0,27.24,34.18,34.97,146.2,145.75,143.29
COL,2017,COL,COL,Team Level,4on5,82,0.1,0.09,0.1,25762.0,44.49,4.73,2.04,5.41,1.27,10.87,44.66,4.71,4.73,4.71,57.0,12.0,11.0,80.0,6.0,1.0,0.0,3.0,1.0,13.0,45.0,51.0,63.0,8.0,16.0,179.0,86.0,46.0,25.0,52.0,10.0,7.0,1.15,1.42,2.17,2.0,3.0,1.0,80.0,69.0,69.0,24.0,0.47,0.24,0.24,4.97,4.97,4.97,429.7,44.07,39.15,91.91,14.44,279.08,142.34,40.48,44.07,40.48,434.0,177.0,212.0,823.0,42.0,44.0,8.0,81.0,20.0,233.0,191.0,392.0,569.0,18.0,32.0,293.0,24.0,14.0,60.0,446.0,120.0,45.0,11.1,14.28,18.69,13.0,12.0,17.0,823.0,611.0,611.0,2.0,9.92,9.97,9.21,44.78,44.78,41.85
COL,2017,COL,COL,Team Level,5on4,82,0.88,0.86,0.85,27951.0,382.87,46.46,34.61,77.39,12.25,241.36,128.93,43.84,46.46,43.84,401.0,140.0,150.0,691.0,59.0,44.0,12.0,75.0,11.0,171.0,181.0,342.0,482.0,16.0,32.0,243.0,18.0,14.0,60.0,404.0,76.0,61.0,10.85,8.63,26.99,17.0,11.0,31.0,691.0,541.0,541.0,6.0,8.74,12.5,12.32,42.88,42.88,40.91,63.03,6.24,3.2,8.15,1.81,16.79,59.81,6.09,6.24,6.09,73.0,23.0,12.0,108.0,11.0,7.0,2.0,9.0,1.0,9.0,59.0,62.0,85.0,9.0,18.0,246.0,85.0,72.0,29.0,68.0,20.0,8.0,1.7,2.51,2.03,4.0,4.0,3.0,108.0,96.0,96.0,26.0,0.74,1.35,1.35,5.63,5.63,5.62
EDM,2017,EDM,EDM,Team Level,other,82,0.55,0.57,0.58,6908.0,138.23,27.86,10.6,23.01,4.57,77.81,48.27,25.73,27.86,25.73,147.0,47.0,52.0,246.0,25.0,11.0,2.0,33.0,4.0,62.0,59.0,122.0,169.0,6.0,17.0,100.0,33.0,21.0,30.0,99.0,57.0,38.0,4.05,7.19,16.63,6.0,6.0,13.0,246.0,194.0,194.0,13.0,3.11,3.64,3.64,27.19,27.19,25.52,100.42,23.07,6.99,17.45,3.17,49.39,37.25,21.95,23.07,21.95,102.0,40.0,41.0,183.0,24.0,8.0,2.0,15.0,5.0,40.0,50.0,78.0,118.0,8.0,17.0,79.0,20.0,30.0,20.0,78.0,33.0,31.0,2.94,4.37,15.76,3.0,6.0,15.0,183.0,142.0,142.0,9.0,2.05,1.5,1.5,23.36,23.36,22.57
EDM,2017,EDM,EDM,Team Level,all,82,0.5,0.51,0.51,298588.0,2676.52,250.09,186.74,610.83,87.93,1492.03,1122.93,240.08,249.28,239.35,2741.0,1046.0,1240.0,5027.0,229.0,212.0,32.0,647.0,88.0,1241.0,1370.0,2512.0,3558.0,287.0,662.0,2394.0,2134.0,676.0,1026.0,2823.0,730.0,234.0,86.61,89.31,74.16,74.0,93.0,62.0,4985.53,3787.0,3764.25,607.0,40.95,42.86,42.89,245.72,244.85,238.93,2521.07,250.2,172.89,566.43,81.59,1379.67,1076.85,241.25,253.04,243.97,2636.0,944.0,1275.0,4855.0,262.0,189.0,36.0,635.0,72.0,1063.0,1359.0,2374.0,3318.0,251.0,578.0,2523.0,1806.0,706.0,889.0,2673.0,668.0,239.0,83.54,80.03,86.64,93.0,87.0,82.0,4920.02,3580.0,3625.0,514.0,37.87,45.26,45.31,239.38,242.02,237.21
EDM,2017,EDM,EDM,Team Level,5on5,82,0.51,0.51,0.51,247889.0,2154.96,182.33,143.35,512.15,70.64,1189.92,909.62,176.17,181.53,175.44,2180.0,857.0,1011.0,4048.0,164.0,170.0,25.0,540.0,77.0,982.0,1104.0,2016.0,2873.0,256.0,592.0,1903.0,1999.0,565.0,867.0,2314.0,572.0,151.0,71.89,69.61,40.83,63.0,70.0,31.0,4006.53,3037.0,3014.25,524.0,29.59,33.31,33.35,176.61,175.76,172.63,2048.38,173.72,135.11,480.21,66.43,1125.32,880.21,167.92,176.54,170.65,2144.0,760.0,1048.0,3952.0,177.0,142.0,24.0,558.0,59.0,857.0,1111.0,1967.0,2727.0,216.0,506.0,2057.0,1709.0,603.0,728.0,2238.0,520.0,146.0,71.98,61.97,39.76,80.0,66.0,31.0,4017.01,2904.0,2949.0,448.0,27.9,30.16,30.21,168.61,171.25,168.43
EDM,2017,EDM,EDM,Team Level,4on5,82,0.14,0.16,0.18,22966.0,64.91,7.83,3.13,7.91,1.85,16.46,57.02,7.64,7.83,7.64,84.0,13.0,19.0,116.0,10.0,2.0,1.0,9.0,2.0,14.0,60.0,74.0,87.0,8.0,16.0,198.0,76.0,63.0,59.0,68.0,17.0,12.0,1.93,2.46,3.44,2.0,3.0,5.0,116.0,97.0,97.0,58.0,0.71,0.99,0.99,7.36,7.36,7.34,322.92,48.62,28.54,62.8,10.55,192.35,106.39,46.59,48.62,46.59,324.0,129.0,175.0,628.0,56.0,38.0,10.0,60.0,7.0,155.0,137.0,268.0,397.0,19.0,36.0,225.0,27.0,21.0,96.0,296.0,102.0,55.0,7.59,12.02,29.01,9.0,14.0,33.0,628.0,453.0,453.0,13.0,7.4,13.5,13.5,42.26,42.26,41.07
EDM,2017,EDM,EDM,Team Level,5on4,82,0.87,0.87,0.85,20825.0,318.43,32.07,29.65,67.76,10.88,207.83,108.01,30.54,32.07,30.54,330.0,129.0,158.0,617.0,30.0,29.0,4.0,65.0,5.0,183.0,147.0,300.0,429.0,17.0,37.0,193.0,26.0,27.0,70.0,342.0,84.0,33.0,8.75,10.05,13.27,3.0,14.0,13.0,617.0,459.0,459.0,12.0,7.53,4.91,4.91,34.56,34.56,33.44,49.35,4.81,2.25,5.98,1.43,12.62,53.0,4.79,4.81,4.79,66.0,15.0,11.0,92.0,5.0,1.0,0.0,2.0,1.0,11.0,61.0,61.0,76.0,8.0,19.0,162.0,50.0,52.0,45.0,61.0,13.0,7.0,1.01,1.68,2.11,1.0,1.0,3.0,92.0,81.0,81.0,44.0,0.52,0.1,0.1,5.16,5.16,5.14
STL,2017,STL,STL,Team Level,other,82,0.45,0.5,0.51,10652.0,138.47,27.82,9.3,26.39,4.75,70.53,53.27,26.5,27.82,26.5,146.0,47.0,63.0,256.0,34.0,15.0,3.0,16.0,4.0,55.0,69.0,112.0,159.0,4.0,6.0,137.0,22.0,19.0,14.0,121.0,31.0,41.0,4.37,3.71,19.74,13.0,4.0,17.0,256.0,193.0,193.0,7.0,2.71,4.67,4.67,25.8,25.8,25.07,135.59,33.48,10.21,22.88,4.56,69.61,44.33,29.99,33.48,29.99,142.0,44.0,75.0,261.0,33.0,16.0,6.0,25.0,4.0,62.0,46.0,109.0,153.0,5.0,10.0,131.0,15.0,19.0,16.0,89.0,49.0,48.0,3.14,6.28,24.06,9.0,4.0,20.0,261.0,186.0,186.0,5.0,2.98,5.86,6.2,30.19,30.19,28.78
