"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"MARK.STREIT","D","20122013","NYI",48,862.5,17.97,35.55,268,276,216,35.26,36.32,28.42,55.37
"MARK.STUART","D","20122013","WPG",42,598.87,14.26,28.08,156,204,162,29.89,39.08,31.03,49.06
"MARTIN.ERAT","F","20122013","NSH",36,540.42,15.01,29.95,148,200,191,27.46,37.11,35.44,43.66
"MARTIN.ERAT","F","20122013","WSH",9,102.68,11.41,22.62,24,51,40,20.87,44.35,34.78,37.5
"MARTIN.HANZAL","F","20122013","ARI",39,571.2,14.65,29.59,218,191,134,40.15,35.17,24.68,61.93
"MARTIN.HAVLAT","F","20122013","S.J",40,529.68,13.24,26.41,176,162,154,35.77,32.93,31.3,53.33
"MARTIN.ST. LOUIS","F","20122013","T.B",48,814.82,16.98,34.8,262,301,232,32.96,37.86,29.18,53.04
"MARTY.REASONER","F","20122013","NYI",31,284.87,9.19,18.54,60,88,104,23.81,34.92,41.27,36.59
"MASON.RAYMOND","F","20122013","VAN",46,574.88,12.5,25.43,177,177,130,36.57,36.57,26.86,57.65
"MATHIEU.PERREAULT","F","20122013","WSH",39,405,10.38,21.07,109,130,104,31.78,37.9,30.32,51.17
"MATS.ZUCCARELLO","F","20122013","NYR",15,206.27,13.75,27.37,78,59,47,42.39,32.07,25.54,62.4
"MATT.BARTKOWSKI","D","20122013","BOS",11,145.9,13.26,25.7,63,47,41,41.72,31.13,27.15,60.58
"MATT.BELESKEY","F","20122013","ANA",42,454.3,10.82,21.68,125,137,129,31.97,35.04,32.99,49.21
"MATT.CALVERT","F","20122013","CBJ",42,520.57,12.39,24.5,143,185,167,28.89,37.37,33.74,46.13
"MATT.CARKNER","D","20122013","NYI",22,266.9,12.13,24.47,73,91,70,31.2,38.89,29.91,51.05
"MATT.CARLE","D","20122013","T.B",48,873.12,18.19,37.29,255,326,269,30,38.35,31.65,48.66
"MATT.COOKE","F","20122013","PIT",48,586.23,12.21,25.12,148,221,209,25.61,38.24,36.16,41.46
"MATT.CULLEN","F","20122013","MIN",42,508.62,12.11,25.06,148,164,196,29.13,32.28,38.58,43.02
"MATT.D'AGOSTINI","F","20122013","N.J",13,146.98,11.31,23.02,32,50,31,28.32,44.25,27.43,50.79
"MATT.D'AGOSTINI","F","20122013","STL",16,173.58,10.85,22.22,60,62,44,36.14,37.35,26.51,57.69
"MATT.DUCHENE","F","20122013","COL",47,727.08,15.47,31.41,244,276,222,32.88,37.2,29.92,52.36
"MATT.FRASER","F","20122013","DAL",12,132.15,11.01,22.3,41,49,34,33.06,39.52,27.42,54.67
"MATT.FRATTIN","F","20122013","TOR",25,314.35,12.57,25.57,73,112,94,26.16,40.14,33.69,43.71
"MATT.GILROY","D","20122013","NYR",15,139.77,9.32,18.73,52,29,20,51.49,28.71,19.8,72.22
"MATT.GREENE","D","20122013","L.A",5,64.6,12.92,25.87,13,27,16,23.21,48.21,28.57,44.83
"MATT.HALISCHUK","F","20122013","NSH",36,394.87,10.97,21.63,86,120,109,27.3,38.1,34.6,44.1
"MATT.HENDRICKS","F","20122013","WSH",48,473.83,9.87,20.09,140,136,153,32.63,31.7,35.66,47.78
"MATTHEW.LOMBARDI","F","20122013","ANA",7,82.92,11.85,23.97,21,20,23,32.81,31.25,35.94,47.73
"MATTHEW.LOMBARDI","F","20122013","ARI",21,256.15,12.2,24.56,73,82,38,37.82,42.49,19.69,65.77
"MATT.HUNWICK","D","20122013","COL",43,757.1,17.61,35.42,211,276,232,29.35,38.39,32.27,47.63
"MATT.IRWIN","D","20122013","S.J",38,647.02,17.03,33.53,219,227,187,34.6,35.86,29.54,53.94
"MATT.KASSIAN","F","20122013","OTT",15,95.72,6.38,12.96,42,28,29,42.42,28.28,29.29,59.15
"MATT.MARTIN","F","20122013","NYI",48,474.28,9.88,19.55,94,182,119,23.8,46.08,30.13,44.13
"MATT.MOULSON","F","20122013","NYI",47,728.57,15.5,30.67,260,248,169,38.4,36.63,24.96,60.61
"MATT.NISKANEN","D","20122013","PIT",40,680.5,17.01,34.71,197,216,199,32.19,35.29,32.52,49.75
"MATT.READ","F","20122013","PHI",42,582.37,13.87,29.19,150,215,166,28.25,40.49,31.26,47.47
"MATT.STAJAN","F","20122013","CGY",43,622.72,14.48,29.61,184,244,255,26.94,35.72,37.34,41.91
"MATT.TENNYSON","D","20122013","S.J",4,62.05,15.51,30.76,22,18,20,36.67,30,33.33,52.38
"MAXIM.LAPIERRE","F","20122013","VAN",48,516.42,10.76,21.91,85,161,245,17.31,32.79,49.9,25.76
"MAX.PACIORETTY","F","20122013","MTL",44,575.35,13.08,27.46,240,220,132,40.54,37.16,22.3,64.52
"MAX.REINHART","F","20122013","CGY",11,137.95,12.54,25.49,31,38,49,26.27,32.2,41.53,38.75
"MAX.TALBOT","F","20122013","PHI",35,404.73,11.56,24.51,83,157,149,21.34,40.36,38.3,35.78
"MICHAEL.DEL ZOTTO","D","20122013","NYR",46,848.05,18.44,36.94,289,258,208,38.28,34.17,27.55,58.15
"MICHAEL.FROLIK","F","20122013","CHI",45,440.27,9.78,19.56,130,134,124,33.51,34.54,31.96,51.18
"MICHAEL.GRABNER","F","20122013","NYI",45,533.38,11.85,23.5,154,179,159,31.3,36.38,32.32,49.2
"MICHAEL.KOSTKA","D","20122013","TOR",35,619.88,17.71,36.51,167,251,226,25.93,38.98,35.09,42.49
"MICHAEL.RYDER","F","20122013","DAL",19,244.53,12.87,27.95,83,84,64,35.93,36.36,27.71,56.46
"MICHAEL.RYDER","F","20122013","MTL",27,342.33,12.68,26.3,104,143,83,31.52,43.33,25.15,55.61
"MICHAEL.SGARBOSSA","F","20122013","COL",6,50.27,8.38,17.75,8,10,15,24.24,30.3,45.45,34.78
"MICHAEL.STONE","D","20122013","ARI",40,570.38,14.26,28.56,148,192,168,29.13,37.8,33.07,46.84
"MICHAL.HANDZUS","F","20122013","CHI",11,112.28,10.21,19.84,34,36,50,28.33,30,41.67,40.48
"MICHAL.HANDZUS","F","20122013","S.J",28,308.4,11.01,22.54,94,94,106,31.97,31.97,36.05,47
"MICHAL.JORDAN","D","20122013","CAR",5,53.33,10.67,21.58,27,14,12,50.94,26.42,22.64,69.23
"MICHAL.ROZSIVAL","D","20122013","CHI",27,440.22,16.3,32.53,153,113,92,42.74,31.56,25.7,62.45
"MICHEAL.HALEY","F","20122013","NYR",9,58.78,6.53,12.52,8,17,13,21.05,44.74,34.21,38.1
"MIKAEL.BACKLUND","F","20122013","CGY",32,422.87,13.21,26.55,118,124,144,30.57,32.12,37.31,45.04
"MIKAEL.GRANLUND","F","20122013","MIN",27,307.35,11.38,22.8,93,94,77,35.23,35.61,29.17,54.71
"MIKA.ZIBANEJAD","F","20122013","OTT",42,475.48,11.32,23.38,163,143,82,42.01,36.86,21.13,66.53
"MIKE.BROWN","F","20122013","EDM",27,231.95,8.59,17.24,55,76,53,29.89,41.3,28.8,50.93
"MIKE.BROWN","F","20122013","TOR",12,55.18,4.6,9.74,13,17,8,34.21,44.74,21.05,61.9
"MIKE.CAMMALLERI","F","20122013","CGY",44,619.08,14.07,28.74,188,237,240,28.27,35.64,36.09,43.93
"MIKE.FISHER","F","20122013","NSH",38,567.87,14.94,29.94,141,185,237,25.04,32.86,42.1,37.3
"MIKE.GREEN","D","20122013","WSH",35,681.22,19.46,39.28,203,228,234,30.53,34.29,35.19,46.45
"MIKE.KNUBLE","F","20122013","PHI",28,300.13,10.72,22.49,70,100,94,26.52,37.88,35.61,42.68
"MIKE.KOMISAREK","D","20122013","TOR",4,51.3,12.82,28.96,16,26,19,26.23,42.62,31.15,45.71
"MIKE.LUNDIN","D","20122013","OTT",11,153.37,13.94,28.36,38,48,47,28.57,36.09,35.34,44.71
"MIKE.RIBEIRO","F","20122013","WSH",48,669.78,13.95,28.39,215,232,216,32.43,34.99,32.58,49.88
"MIKE.RICHARDS","F","20122013","L.A",48,583.68,12.16,24.59,223,205,180,36.68,33.72,29.61,55.33
"MIKE.RUPP","F","20122013","MIN",32,274.42,8.58,17.73,37,86,89,17.45,40.57,41.98,29.37
"MIKE.SANTORELLI","F","20122013","FLA",24,259.3,10.8,21.44,73,77,62,34.43,36.32,29.25,54.07
"MIKE.SANTORELLI","F","20122013","WPG",10,133.43,13.34,26.24,31,54,38,25.2,43.9,30.89,44.93
"MIKE.WEAVER","D","20122013","FLA",27,447.55,16.58,33.55,112,165,113,28.72,42.31,28.97,49.78
"MIKE.WEBER","D","20122013","BUF",42,641.82,15.28,30.98,167,204,188,29.87,36.49,33.63,47.04
"MIKHAIL.GRABOVSKI","F","20122013","TOR",48,653.93,13.62,27.88,145,255,257,22.07,38.81,39.12,36.07
"MIKHAIL.GRIGORENKO","F","20122013","BUF",25,239.08,9.56,19.36,85,68,41,43.81,35.05,21.13,67.46
"MIKKEL.BOEDKER","F","20122013","ARI",48,689.42,14.36,29.06,210,224,167,34.94,37.27,27.79,55.7
"MIKKO.KOIVU","F","20122013","MIN",48,728.27,15.17,31.1,301,281,183,39.35,36.73,23.92,62.19
"MILAN.HEJDUK","F","20122013","COL",29,317.72,10.96,22.6,82,104,95,29.18,37.01,33.81,46.33
"MILAN.LUCIC","F","20122013","BOS",46,673.53,14.64,29.28,217,228,164,35.63,37.44,26.93,56.96
"MILAN.MICHALEK","F","20122013","OTT",23,317.37,13.8,28.95,134,117,85,39.88,34.82,25.3,61.19
"NAIL.YAKUPOV","F","20122013","EDM",48,568.65,11.85,24.49,163,200,159,31.23,38.31,30.46,50.62
"NATE.PROSSER","D","20122013","MIN",17,174.67,10.27,21.45,39,50,54,27.27,34.97,37.76,41.94
"NATE.THOMPSON","F","20122013","T.B",45,522.85,11.62,23.98,112,261,202,19.48,45.39,35.13,35.67
"NATHAN.BEAULIEU","D","20122013","MTL",6,78.57,13.09,28.04,24,27,22,32.88,36.99,30.14,52.17
"NATHAN.GERBE","F","20122013","BUF",42,475.4,11.32,23.02,129,166,129,30.42,39.15,30.42,50
"NATHAN.HORTON","F","20122013","BOS",43,621.82,14.46,28.98,201,226,130,36.09,40.57,23.34,60.73
"NAZEM.KADRI","F","20122013","TOR",48,640.15,13.34,27.29,168,210,191,29.53,36.91,33.57,46.8
"NICK.BJUGSTAD","F","20122013","FLA",11,154.72,14.07,27.95,42,53,32,33.07,41.73,25.2,56.76
"NICK.BONINO","F","20122013","ANA",27,338.72,12.55,25.09,107,93,90,36.9,32.07,31.03,54.31
"NICK.DRAZENOVIC","F","20122013","CBJ",8,71.27,8.91,18.22,21,24,28,28.77,32.88,38.36,42.86
"NICK.FOLIGNO","F","20122013","CBJ",45,644,14.31,28.53,173,187,184,31.8,34.38,33.82,48.46
"NICK.JOHNSON","F","20122013","ARI",17,167.97,9.88,19.64,55,43,39,40.15,31.39,28.47,58.51
"NICKLAS.BACKSTROM","F","20122013","WSH",48,692.68,14.43,29.36,228,248,225,32.52,35.38,32.1,50.33
"NICKLAS.GROSSMANN","D","20122013","PHI",30,451.08,15.04,32.44,117,177,162,25.66,38.82,35.53,41.94
"NICK.LEDDY","D","20122013","CHI",48,698.55,14.55,29.13,223,199,161,38.25,34.13,27.62,58.07
"NICK.SCHULTZ","D","20122013","EDM",48,767.1,15.98,33.03,220,273,234,30.26,37.55,32.19,48.46
"NICK.SPALING","F","20122013","NSH",47,625.62,13.31,26.4,184,209,222,29.92,33.98,36.1,45.32
"NICOLAS.BLANCHARD","F","20122013","CAR",9,75.62,8.4,16.39,25,27,21,34.25,36.99,28.77,54.35
"NIK.ANTROPOV","F","20122013","WPG",40,539.2,13.48,26.76,169,182,130,35.14,37.84,27.03,56.52
"NIKITA.NIKITIN","D","20122013","CBJ",38,636.83,16.76,33.35,189,246,208,29.39,38.26,32.35,47.61
"NIKLAS.HJALMARSSON","D","20122013","CHI",46,815.65,17.73,35.58,256,311,262,30.88,37.52,31.6,49.42
"NIKLAS.KRONWALL","D","20122013","DET",48,846.6,17.64,36.22,295,293,242,35.54,35.3,29.16,54.93
"NIKOLAY.KULEMIN","F","20122013","TOR",48,665.17,13.86,28.35,155,297,271,21.44,41.08,37.48,36.38
"NOLAN.YONKMAN","D","20122013","FLA",7,65.98,9.43,18.25,17,21,18,30.36,37.5,32.14,48.57
"OLIVER.EKMAN-LARSSON","D","20122013","ARI",48,864.73,18.02,36.45,239,301,285,28.97,36.48,34.55,45.61
"OLIVER.LAURIDSEN","D","20122013","PHI",15,209.95,14,28.91,55,71,71,27.92,36.04,36.04,43.65
"OLLI.JOKINEN","F","20122013","WPG",45,656.07,14.58,28.91,221,223,192,34.75,35.06,30.19,53.51
"ONDREJ.PALAT","F","20122013","T.B",14,147.87,10.56,20.98,36,48,47,27.48,36.64,35.88,43.37
"P.A..PARENTEAU","F","20122013","COL",48,760.25,15.84,32.13,246,293,206,33.02,39.33,27.65,54.42
"PASCAL.DUPUIS","F","20122013","PIT",48,697.77,14.54,29.9,182,258,256,26.15,37.07,36.78,41.55
"PATRICE.BERGERON","F","20122013","BOS",42,608.47,14.49,29.1,203,238,275,28.35,33.24,38.41,42.47
"PATRIC.HORNQVIST","F","20122013","NSH",24,313.73,13.07,25.39,91,98,84,33.33,35.9,30.77,52
"PATRICK.BORDELEAU","F","20122013","COL",46,283.1,6.15,12.54,68,72,42,37.36,39.56,23.08,61.82
"PATRICK.DWYER","F","20122013","CAR",46,582.95,12.67,26.19,177,198,178,32.01,35.8,32.19,49.86
"PATRICK.EAVES","F","20122013","DET",34,318.48,9.37,19.22,98,91,86,35.64,33.09,31.27,53.26
"PATRICK.KALETA","F","20122013","BUF",34,284.38,8.36,17.23,67,101,77,27.35,41.22,31.43,46.53
"PATRICK.KANE","F","20122013","CHI",47,780.53,16.61,33.25,256,233,202,37.05,33.72,29.23,55.9
"PATRICK.MARLEAU","F","20122013","S.J",48,673.2,14.03,27.87,221,236,230,32.17,34.35,33.48,49
"PATRICK.MAROON","F","20122013","ANA",13,117.57,9.04,18.03,46,38,29,40.71,33.63,25.66,61.33
"PATRICK.SHARP","F","20122013","CHI",28,406.95,14.53,29.71,135,130,92,37.82,36.41,25.77,59.47
"PATRICK.WIERCIOCH","D","20122013","OTT",42,540.72,12.87,26.65,195,153,119,41.76,32.76,25.48,62.1
"PATRIK.BERGLUND","F","20122013","STL",48,616.58,12.85,26.13,195,189,174,34.95,33.87,31.18,52.85
"PATRIK.ELIAS","F","20122013","N.J",48,625.18,13.02,26.71,193,265,177,30.39,41.73,27.87,52.16
"PAUL.BISSONNETTE","F","20122013","ARI",28,151.62,5.42,10.95,50,54,25,38.76,41.86,19.38,66.67
"PAUL.GAUSTAD","F","20122013","NSH",23,277.33,12.06,23.81,67,80,223,18.11,21.62,60.27,23.1
"PAUL.MARTIN","D","20122013","PIT",34,633.2,18.62,38.46,190,274,212,28.11,40.53,31.36,47.26
"PAUL.POSTMA","D","20122013","WPG",34,449.77,13.23,26.41,144,153,91,37.11,39.43,23.45,61.28
"PAUL.STASTNY","F","20122013","COL",40,569.53,14.24,28.9,166,223,228,26.9,36.14,36.95,42.13
"PAVEL.DATSYUK","F","20122013","DET",47,698.53,14.86,30.5,236,214,186,37.11,33.65,29.25,55.92
"PETER.HARROLD","D","20122013","N.J",23,349.03,15.18,30.11,105,105,65,38.18,38.18,23.64,61.76
"PETER.HOLLAND","F","20122013","ANA",21,222.92,10.62,21.44,74,82,64,33.64,37.27,29.09,53.62
"PETER.MUELLER","F","20122013","FLA",43,583.82,13.58,27.17,195,198,123,37.79,38.37,23.84,61.32
"PETER.REGIN","F","20122013","OTT",27,256.02,9.48,19.3,77,72,74,34.53,32.29,33.18,50.99
"PHILIP.LARSEN","D","20122013","DAL",32,436.62,13.64,28.56,126,158,146,29.3,36.74,33.95,46.32
"PHIL.KESSEL","F","20122013","TOR",48,771.05,16.06,32.87,217,274,236,29.85,37.69,32.46,47.9
"PIERRE-CEDRIC.LABRIE","F","20122013","T.B",19,161.92,8.52,17.35,30,63,41,22.39,47.01,30.6,42.25
"PIERRE-MARC.BOUCHARD","F","20122013","MIN",43,508.28,11.82,23.98,164,151,150,35.27,32.47,32.26,52.23
"P.K..SUBBAN","D","20122013","MTL",42,705.05,16.79,34.96,257,247,214,35.79,34.4,29.81,54.56
"QUINTON.HOWDEN","F","20122013","FLA",18,185.02,10.28,20.45,44,53,46,30.77,37.06,32.17,48.89
"RADEK.DVORAK","F","20122013","ANA",9,106.52,11.84,22.78,37,44,33,32.46,38.6,28.95,52.86
"RADEK.MARTINEK","D","20122013","NYI",13,202.02,15.54,30.44,59,58,53,34.71,34.12,31.18,52.68
"RADIM.VRBATA","F","20122013","ARI",34,490.63,14.43,29.37,180,150,110,40.91,34.09,25,62.07
"RADKO.GUDAS","D","20122013","T.B",22,350.88,15.95,31.81,93,96,76,35.09,36.23,28.68,55.03
"RAFFI.TORRES","F","20122013","ARI",28,323.07,11.54,23.21,108,110,70,37.5,38.19,24.31,60.67
"RAFFI.TORRES","F","20122013","S.J",11,147.08,13.37,25.32,53,64,41,33.54,40.51,25.95,56.38
"RAPHAEL.DIAZ","D","20122013","MTL",23,339.75,14.77,31.72,101,143,120,27.75,39.29,32.97,45.7
"RAY.WHITNEY","F","20122013","DAL",32,488.67,15.27,31.6,167,181,120,35.68,38.68,25.64,58.19
"REILLY.SMITH","F","20122013","DAL",37,349.87,9.46,19.84,112,125,84,34.89,38.94,26.17,57.14
"RENE.BOURQUE","F","20122013","MTL",27,349.2,12.93,28.39,99,145,112,27.81,40.73,31.46,46.92
"RICHARD.PANIK","F","20122013","T.B",25,259.3,10.37,20.99,54,71,82,26.09,34.3,39.61,39.71
"RICH.CLUNE","F","20122013","NSH",47,431.08,9.17,18.24,111,127,114,31.53,36.08,32.39,49.33
"RICH.PEVERLEY","F","20122013","BOS",47,539.93,11.49,23.01,154,168,192,29.96,32.68,37.35,44.51
"RICK.NASH","F","20122013","NYR",44,701.28,15.94,32.08,287,286,202,37.03,36.9,26.06,58.69
"RILEY.NASH","F","20122013","CAR",32,374.57,11.71,23.49,103,130,101,30.84,38.92,30.24,50.49
"R.J..UMBERGER","F","20122013","CBJ",48,697.07,14.52,28.83,201,245,221,30.13,36.73,33.13,47.63
"ROBERT.BORTUZZO","D","20122013","PIT",15,189.27,12.62,27.1,60,65,56,33.15,35.91,30.94,51.72
"ROB.KLINKHAMMER","F","20122013","ARI",22,259.82,11.81,23.58,49,98,102,19.68,39.36,40.96,32.45
"ROB.SCUDERI","D","20122013","L.A",48,871.58,18.16,36.72,260,282,271,31.98,34.69,33.33,48.96
"ROBYN.REGEHR","D","20122013","BUF",29,437.98,15.1,31.38,127,162,153,28.73,36.65,34.62,45.36
"ROBYN.REGEHR","D","20122013","L.A",12,223.02,18.59,36.06,65,80,60,31.71,39.02,29.27,52
"ROMAN.CERVENKA","F","20122013","CGY",39,443.78,11.38,23.14,124,138,157,29.59,32.94,37.47,44.13
"ROMAN.HAMRLIK","D","20122013","NYR",12,120.38,10.03,18.81,39,28,15,47.56,34.15,18.29,72.22
"ROMAN.HAMRLIK","D","20122013","WSH",4,56.53,14.13,30.63,19,14,9,45.24,33.33,21.43,67.86
"ROMAN.HORAK","F","20122013","CGY",20,251.12,12.56,25.23,68,87,107,25.95,33.21,40.84,38.86
"ROMAN.JOSI","D","20122013","NSH",48,926.97,19.31,38.24,275,343,355,28.26,35.25,36.49,43.65
"ROMAN.POLAK","D","20122013","STL",48,772.17,16.09,32.72,189,226,208,30.34,36.28,33.39,47.61
"RON.HAINSEY","D","20122013","WPG",47,892.95,19,37.66,241,275,297,29.64,33.83,36.53,44.8
"ROSTISLAV.KLESLA","D","20122013","ARI",38,574.85,15.13,30.6,162,205,172,30.06,38.03,31.91,48.5
"RUSLAN.FEDOTENKO","F","20122013","PHI",47,441.25,9.39,19.77,88,164,153,21.73,40.49,37.78,36.51
"RYAN.CALLAHAN","F","20122013","NYR",45,689.42,15.32,30.55,229,241,222,33.09,34.83,32.08,50.78
"RYAN.CARTER","F","20122013","N.J",44,525.42,11.94,24.41,111,206,119,25.46,47.25,27.29,48.26
"RYANE.CLOWE","F","20122013","NYR",12,172.42,14.37,28.44,58,51,49,36.71,32.28,31.01,54.21
"RYANE.CLOWE","F","20122013","S.J",28,388.82,13.89,27.89,129,119,114,35.64,32.87,31.49,53.09
"RYAN.ELLIS","D","20122013","NSH",32,450.7,14.08,28.29,124,113,121,34.64,31.56,33.8,50.61
"RYAN.GARBUTT","F","20122013","DAL",36,323.72,8.99,18.81,77,101,116,26.19,34.35,39.46,39.9
"RYAN.GETZLAF","F","20122013","ANA",44,672.53,15.28,30.56,199,226,222,30.76,34.93,34.31,47.27
"RYAN.HAMILTON","F","20122013","TOR",10,93.82,9.38,19.22,26,39,28,27.96,41.94,30.11,48.15
"RYAN.JOHANSEN","F","20122013","CBJ",40,541.98,13.55,26.47,163,162,164,33.33,33.13,33.54,49.85
"RYAN.JONES","F","20122013","EDM",27,300.58,11.13,22.5,64,99,83,26.02,40.24,33.74,43.54
"RYAN.KESLER","F","20122013","VAN",17,230.57,13.56,27.31,77,106,88,28.41,39.11,32.47,46.67
"RYAN.MALONE","F","20122013","T.B",24,287.48,11.98,24.97,95,125,98,29.87,39.31,30.82,49.22
"RYAN.MCDONAGH","D","20122013","NYR",47,972.63,20.69,41.45,290,356,322,29.96,36.78,33.26,47.39
"RYAN.MURPHY","D","20122013","CAR",4,72.68,18.17,36.14,28,22,14,43.75,34.38,21.88,66.67
"RYAN.NUGENT-HOPKINS","F","20122013","EDM",40,609.1,15.23,31.67,172,227,167,30.39,40.11,29.51,50.74
"RYAN.O'BYRNE","D","20122013","COL",34,547.1,16.09,32.73,155,183,174,30.27,35.74,33.98,47.11
"RYAN.O'BYRNE","D","20122013","TOR",8,114.88,14.36,28.88,30,37,32,30.3,37.37,32.32,48.39
"RYAN.O'REILLY","F","20122013","COL",29,424.28,14.63,29.16,134,130,149,32.45,31.48,36.08,47.35
"RYAN.REAVES","F","20122013","STL",43,315.25,7.33,15,80,85,92,31.13,33.07,35.8,46.51
"RYAN.SMYTH","F","20122013","EDM",47,533.4,11.35,23.45,116,191,164,24.63,40.55,34.82,41.43
"RYAN.SUTER","D","20122013","MIN",48,982.85,20.48,41.97,337,331,340,33.43,32.84,33.73,49.78
"RYAN.WHITE","F","20122013","MTL",26,215,8.27,17.3,30,70,79,16.76,39.11,44.13,27.52
"RYAN.WHITNEY","D","20122013","EDM",34,519.07,15.27,31.22,141,143,180,30.39,30.82,38.79,43.93
"RYAN.WILSON","D","20122013","COL",12,177.45,14.79,32.08,59,63,54,33.52,35.8,30.68,52.21
"SAKU.KOIVU","F","20122013","ANA",47,625.47,13.31,26.68,179,256,222,27.25,38.96,33.79,44.64
"SAM.GAGNER","F","20122013","EDM",48,695.15,14.48,29.93,208,210,209,33.17,33.49,33.33,49.88
"SAMI.SALO","D","20122013","T.B",46,721.9,15.69,31.96,211,359,304,24.14,41.08,34.78,40.97
"SAMI.VATANEN","D","20122013","ANA",8,104.73,13.09,26.81,43,40,31,37.72,35.09,27.19,58.11
"SCOTT.GOMEZ","F","20122013","S.J",39,438.95,11.26,22.24,117,142,113,31.45,38.17,30.38,50.87
"SCOTT.HANNAN","D","20122013","NSH",29,480.43,16.57,33.25,112,135,146,28.5,34.35,37.15,43.41
"SCOTT.HANNAN","D","20122013","S.J",4,67.9,16.98,31.86,23,26,20,33.33,37.68,28.99,53.49
"SCOTT.HARTNELL","F","20122013","PHI",32,402.77,12.59,26.25,128,161,129,30.62,38.52,30.86,49.81
"SCOTTIE.UPSHALL","F","20122013","FLA",27,306.48,11.35,23.2,79,121,61,30.27,46.36,23.37,56.43
"SCOTT.LAUGHTON","F","20122013","PHI",5,54.97,10.99,24.64,8,19,19,17.39,41.3,41.3,29.63
"SCOTT.NICHOL","F","20122013","STL",30,234.1,7.8,16.19,61,69,88,27.98,31.65,40.37,40.94
"SEAN.COLLINS","F","20122013","CBJ",5,62.18,12.44,23.76,19,13,20,36.54,25,38.46,48.72
"SEAN.COUTURIER","F","20122013","PHI",46,535.75,11.65,24.46,101,200,210,19.77,39.14,41.1,32.48
"SERGEI.GONCHAR","D","20122013","OTT",45,781.98,17.38,35.78,250,264,193,35.36,37.34,27.3,56.43
"SERGEI.KOSTITSYN","F","20122013","NSH",46,617.13,13.42,26.57,194,231,183,31.91,37.99,30.1,51.46
"SHANE.DOAN","F","20122013","ARI",48,715.45,14.91,30.16,246,217,173,38.68,34.12,27.2,58.71
"SHANE.O'BRIEN","D","20122013","COL",28,418.87,14.96,29.93,116,133,121,31.35,35.95,32.7,48.95
"SHAWN.HORCOFF","F","20122013","EDM",31,356.33,11.49,23.77,90,129,125,26.16,37.5,36.34,41.86
"SHAWN.MATTHIAS","F","20122013","FLA",48,626.48,13.05,26.11,157,243,161,27.99,43.32,28.7,49.37
"SHAWN.THORNTON","F","20122013","BOS",45,363.95,8.09,16.02,104,95,64,39.54,36.12,24.33,61.9
"SHEA.WEBER","D","20122013","NSH",48,954.87,19.89,39.39,274,362,374,27.13,35.84,37.03,42.28
"SHELDON.BROOKBANK","D","20122013","CHI",26,314.47,12.1,24.07,91,82,79,36.11,32.54,31.35,53.53
"SHELDON.SOURAY","D","20122013","ANA",44,708.58,16.1,32.14,217,244,242,30.87,34.71,34.42,47.28
"SIDNEY.CROSBY","F","20122013","PIT",36,562.07,15.61,32.2,186,215,205,30.69,35.48,33.83,47.57
"SIMON.DESPRES","D","20122013","PIT",33,456.57,13.84,28.6,126,142,114,32.98,37.17,29.84,52.5
"SIMON.GAGNE","F","20122013","L.A",11,127.68,11.61,24.43,51,43,31,40.8,34.4,24.8,62.2
"SIMON.GAGNE","F","20122013","PHI",27,326.03,12.08,24.88,89,112,93,30.27,38.1,31.63,48.9
"SLAVA.VOYNOV","D","20122013","L.A",48,879.68,18.33,37.06,274,273,261,33.91,33.79,32.3,51.21
"STEFAN.ELLIOTT","D","20122013","COL",18,281.3,15.63,31.29,87,82,63,37.5,35.34,27.16,58
"STEFAN.MATTEAU","F","20122013","N.J",17,155.08,9.12,19.19,51,50,42,35.66,34.97,29.37,54.84
"STEPHANE.DA COSTA","F","20122013","OTT",9,84.4,9.38,19.29,34,17,12,53.97,26.98,19.05,73.91
"STEPHANE.ROBIDAS","D","20122013","DAL",48,798.63,16.64,34.71,223,264,295,28.52,33.76,37.72,43.05
"STEPHEN.GIONTA","F","20122013","N.J",48,530.3,11.05,22.65,116,203,109,27.1,47.43,25.47,51.56
"STEPHEN.WEISS","F","20122013","FLA",17,241.2,14.19,28.39,77,99,57,33.05,42.49,24.46,57.46
"STEVE.BEGIN","F","20122013","CGY",36,237.33,6.59,13.46,55,94,61,26.19,44.76,29.05,47.41
"STEVE.BERNIER","F","20122013","N.J",47,541.8,11.53,23.69,129,223,128,26.88,46.46,26.67,50.19
"STEVE.EMINGER","D","20122013","NYR",35,434.78,12.42,24.67,123,130,106,34.26,36.21,29.53,53.71
"STEVEN.PINIZZOTTO","F","20122013","VAN",12,119.1,9.92,20.13,27,42,33,26.47,41.18,32.35,45
"STEVEN.STAMKOS","F","20122013","T.B",48,811.07,16.9,34.64,254,305,234,32.03,38.46,29.51,52.05
"STEVE.OLEKSY","D","20122013","WSH",28,429.5,15.34,30.48,113,130,132,30.13,34.67,35.2,46.12
"STEVE.OTT","F","20122013","BUF",48,647.87,13.5,27.56,166,239,242,25.66,36.94,37.4,40.69
"STEVE.SULLIVAN","F","20122013","ARI",33,382.82,11.6,23.63,145,117,96,40.5,32.68,26.82,60.17
"STEVE.SULLIVAN","F","20122013","N.J",9,101.37,11.26,23.74,37,39,17,39.78,41.94,18.28,68.52
