"player","position","season","Team","GP","TOI","TOI_GP","TOI_perc","OZS","NZS","DZS","OZS_perc","NZS_perc","DZS_perc","ZS_rate"
"DAVID.PERRON","F","20152016","PIT",43,574.93,13.37,27.32,201,213,145,35.96,38.1,25.94,58.09
"DAVID.RUNDBLAD","D","20152016","CHI",9,109.47,12.16,25.03,31,51,21,30.1,49.51,20.39,59.62
"DAVID.SAVARD","D","20152016","CBJ",65,1151.43,17.71,36.28,324,414,404,28.37,36.25,35.38,44.51
"DAVID.SCHLEMKO","D","20152016","N.J",67,981.38,14.65,29.82,309,301,224,37.05,36.09,26.86,57.97
"DAVID.WARSOFSKY","D","20152016","N.J",10,139.7,13.97,28.02,48,36,22,45.28,33.96,20.75,68.57
"DAVID.WARSOFSKY","D","20152016","PIT",12,182.57,15.21,30.65,71,48,42,44.1,29.81,26.09,62.83
"DEAN.KUKAN","D","20152016","CBJ",8,133.28,16.66,32.75,32,33,39,30.77,31.73,37.5,45.07
"DENNIS.EVERBERG","F","20152016","COL",15,120.37,8.02,16.97,21,50,52,17.07,40.65,42.28,28.77
"DENNIS.RASMUSSEN","F","20152016","CHI",44,398.92,9.07,18.12,130,136,117,33.94,35.51,30.55,52.63
"DENNIS.SEIDENBERG","D","20152016","BOS",61,1029.4,16.88,33.76,301,326,288,32.9,35.63,31.48,51.1
"DENNIS.WIDEMAN","D","20152016","CGY",51,805.57,15.8,31.27,256,267,241,33.51,34.95,31.54,51.51
"DEREK.DORSETT","F","20152016","VAN",71,817.9,11.52,23.19,209,237,240,30.47,34.55,34.99,46.55
"DEREK.FORBORT","D","20152016","L.A",14,144.9,10.35,21.03,47,38,37,38.52,31.15,30.33,55.95
"DEREK.GRANT","F","20152016","CGY",15,143.88,9.59,19.04,35,44,51,26.92,33.85,39.23,40.7
"DEREK.MACKENZIE","F","20152016","FLA",64,644.87,10.08,20.65,216,192,231,33.8,30.05,36.15,48.32
"DEREK.RYAN","F","20152016","CAR",6,66.97,11.16,21.21,20,23,20,31.75,36.51,31.75,50
"DEREK.STEPAN","F","20152016","NYR",72,963.6,13.38,26.64,295,354,299,31.12,37.34,31.54,49.66
"DERICK.BRASSARD","F","20152016","NYR",80,1171.77,14.65,29.22,438,402,309,38.12,34.99,26.89,58.63
"DERRICK.POULIOT","D","20152016","PIT",22,313.22,14.24,27.65,84,99,99,29.79,35.11,35.11,45.9
"DERYK.ENGELLAND","D","20152016","CGY",69,954.3,13.83,27.66,258,366,298,27.98,39.7,32.32,46.4
"DEVANTE.SMITH-PELLY","F","20152016","MTL",45,467.95,10.4,21.11,118,180,165,25.49,38.88,35.64,41.7
"DEVANTE.SMITH-PELLY","F","20152016","N.J",18,228.17,12.68,26.27,59,72,101,25.43,31.03,43.53,36.88
"DION.PHANEUF","D","20152016","OTT",20,348.63,17.43,35.43,122,124,104,34.86,35.43,29.71,53.98
"DION.PHANEUF","D","20152016","TOR",51,863.88,16.94,34.37,325,286,301,35.64,31.36,33,51.92
"DMITRIJ.JASKIN","F","20152016","STL",65,747.6,11.5,23,183,243,204,29.05,38.57,32.38,47.29
"DMITRY.KULIKOV","D","20152016","FLA",74,1249.87,16.89,34.64,384,462,387,31.14,37.47,31.39,49.81
"DMITRY.ORLOV","D","20152016","WSH",82,1246.38,15.2,30.65,398,340,231,41.07,35.09,23.84,63.28
"DOMINIC.MOORE","F","20152016","NYR",80,868.17,10.85,21.55,116,288,394,14.54,36.09,49.37,22.75
"DOUGIE.HAMILTON","D","20152016","CGY",82,1355.22,16.53,33.27,438,473,445,32.3,34.88,32.82,49.6
"DREW.DOUGHTY","D","20152016","L.A",82,1753.93,21.39,43.15,663,671,507,36.01,36.45,27.54,56.67
"DREW.MILLER","F","20152016","DET",27,266.1,9.86,19.82,42,90,100,18.1,38.79,43.1,29.58
"DREW.MILLER","F","20152016","EDM",6,60.95,10.16,20.96,11,16,12,28.21,41.03,30.77,47.83
"DREW.STAFFORD","F","20152016","WPG",78,1113.83,14.28,29.44,334,381,290,33.23,37.91,28.86,53.53
"DUNCAN.KEITH","D","20152016","CHI",67,1274.72,19.03,38.08,376,463,446,29.26,36.03,34.71,45.74
"DUSTIN.BROWN","F","20152016","L.A",82,1100.67,13.42,27.08,398,383,311,36.45,35.07,28.48,56.14
"DUSTIN.BYFUGLIEN","D","20152016","WPG",81,1547.48,19.1,39.36,482,524,445,33.22,36.11,30.67,52
"DUSTIN.JEFFREY","F","20152016","ARI",7,71.25,10.18,20.59,18,29,18,27.69,44.62,27.69,50
"DWIGHT.KING","F","20152016","L.A",47,589.25,12.54,25.4,208,189,167,36.88,33.51,29.61,55.47
"DYLAN.DEMELO","D","20152016","S.J",45,555.35,12.34,24.76,175,213,141,33.08,40.26,26.65,55.38
"DYLAN.LARKIN","F","20152016","DET",80,1127.03,14.09,28.74,376,372,253,37.56,37.16,25.27,59.78
"DYLAN.MCILRATH","D","20152016","NYR",34,444.7,13.08,26.56,103,155,106,28.3,42.58,29.12,49.28
"DYLAN.OLSEN","D","20152016","FLA",8,108.78,13.6,26.95,36,37,41,31.58,32.46,35.96,46.75
"ELIAS.LINDHOLM","F","20152016","CAR",82,1168.45,14.25,28,400,433,344,33.98,36.79,29.23,53.76
"EMERSON.ETEM","F","20152016","NYR",19,208.43,10.97,22.69,30,70,66,18.07,42.17,39.76,31.25
"EMERSON.ETEM","F","20152016","VAN",39,524.5,13.45,26.83,139,139,177,30.55,30.55,38.9,43.99
"ERIC.BOULTON","F","20152016","NYI",6,52.05,8.67,16.63,15,17,8,37.5,42.5,20,65.22
"ERIC.FEHR","F","20152016","PIT",55,554.32,10.08,20.56,119,204,294,19.29,33.06,47.65,28.81
"ERIC.GELINAS","D","20152016","COL",6,68.53,11.42,22.54,23,20,14,40.35,35.09,24.56,62.16
"ERIC.GELINAS","D","20152016","N.J",34,419.45,12.34,24.77,149,114,74,44.21,33.83,21.96,66.82
"ERIC.GRYBA","D","20152016","EDM",53,816.27,15.4,31.15,251,266,241,33.11,35.09,31.79,51.02
"ERIC.NYSTROM","F","20152016","NSH",46,452.48,9.84,19.78,52,151,273,10.92,31.72,57.35,16
"ERIC.STAAL","F","20152016","CAR",63,986.93,15.67,31.16,347,351,261,36.18,36.6,27.22,57.07
"ERIC.STAAL","F","20152016","NYR",20,268.1,13.41,26.42,87,94,73,34.25,37.01,28.74,54.38
"ERIK.CONDRA","F","20152016","T.B",54,507.85,9.4,19.5,133,180,145,29.04,39.3,31.66,47.84
"ERIK.GUDBRANSON","D","20152016","FLA",64,1039.57,16.24,33.27,269,371,375,26.5,36.55,36.95,41.77
"ERIK.GUSTAFSSON","D","20152016","CHI",41,554.47,13.52,27.07,186,183,127,37.5,36.9,25.6,59.42
"ERIK.HAULA","F","20152016","MIN",76,801.48,10.55,21.29,205,255,364,24.88,30.95,44.17,36.03
"ERIK.JOHNSON","D","20152016","COL",73,1273.72,17.45,36.16,361,460,494,27.45,34.98,37.57,42.22
"ERIK.KARLSSON","D","20152016","OTT",81,1795.95,22.17,44.41,635,687,525,34.38,37.2,28.42,54.74
"ESA.LINDELL","D","20152016","DAL",4,54.57,13.64,27.71,17,20,16,32.08,37.74,30.19,51.52
"EVANDER.KANE","F","20152016","BUF",65,1077.72,16.58,33.51,356,335,340,34.53,32.49,32.98,51.15
"EVGENI.MALKIN","F","20152016","PIT",57,841.92,14.77,30.17,349,282,184,42.82,34.6,22.58,65.48
"EVGENY.KUZNETSOV","F","20152016","WSH",82,1219.48,14.87,29.99,385,383,306,35.85,35.66,28.49,55.72
"EVGENY.MEDVEDEV","D","20152016","PHI",45,721.52,16.03,32.81,209,246,185,32.66,38.44,28.91,53.05
"FEDOR.TYUTIN","D","20152016","CBJ",61,935.23,15.33,31.28,287,316,289,32.17,35.43,32.4,49.83
"FILIP.FORSBERG","F","20152016","NSH",82,1160.57,14.15,28.72,504,392,164,47.55,36.98,15.47,75.45
"FRANCOIS.BEAUCHEMIN","D","20152016","COL",82,1527.43,18.63,38.41,423,514,566,28.14,34.2,37.66,42.77
"FRANK.CORRADO","D","20152016","TOR",39,511.9,13.13,27.25,186,174,137,37.42,35.01,27.57,57.59
"FRANK.VATRANO","F","20152016","BOS",39,451.45,11.58,23.29,170,154,96,40.48,36.67,22.86,63.91
"FRANS.NIELSEN","F","20152016","NYI",81,1022.62,12.62,24.8,305,354,354,30.11,34.95,34.95,46.28
"FREDERIK.GAUTHIER","F","20152016","TOR",7,75.13,10.73,22.2,23,22,35,28.75,27.5,43.75,39.66
"FREDRIK.CLAESSON","D","20152016","OTT",16,282.8,17.68,34.35,78,124,91,26.62,42.32,31.06,46.15
"GABRIEL.BOURQUE","F","20152016","NSH",22,212.52,9.66,19.87,34,70,82,18.28,37.63,44.09,29.31
"GABRIEL.LANDESKOG","F","20152016","COL",75,1051.48,14.02,28.88,344,352,316,33.99,34.78,31.23,52.12
"GARNET.HATHAWAY","F","20152016","CGY",14,155.7,11.12,22.7,54,56,41,35.76,37.09,27.15,56.84
"GARRETT.WILSON","F","20152016","FLA",29,266.77,9.2,18.48,94,87,60,39,36.1,24.9,61.04
"GREG.MCKEGG","F","20152016","FLA",15,117.92,7.86,16.09,36,46,32,31.58,40.35,28.07,52.94
"GREGORY.CAMPBELL","F","20152016","CBJ",82,713.1,8.7,17.71,157,262,203,25.24,42.12,32.64,43.61
"GREG.PATERYN","D","20152016","MTL",38,571.48,15.04,30.04,142,201,210,25.68,36.35,37.97,40.34
"GRIFFIN.REINHART","D","20152016","EDM",29,463.37,15.98,32.67,148,148,133,34.5,34.5,31,52.67
"GUSTAV.NYQUIST","F","20152016","DET",82,993.13,12.11,24.65,340,354,243,36.29,37.78,25.93,58.32
"HAMPUS.LINDHOLM","D","20152016","ANA",80,1402.03,17.53,35.89,411,434,406,32.85,34.69,32.45,50.31
"HENRIK.SEDIN","F","20152016","VAN",74,1038.35,14.03,28.43,388,434,260,35.86,40.11,24.03,59.88
"HENRIK.ZETTERBERG","F","20152016","DET",82,1281.45,15.63,31.81,439,461,303,36.49,38.32,25.19,59.16
"HUDSON.FASCHING","F","20152016","BUF",7,80.38,11.48,23.16,30,25,24,37.97,31.65,30.38,55.56
"HUNTER.SHINKARUK","F","20152016","CGY",7,92.28,13.18,28.66,21,34,37,22.83,36.96,40.22,36.21
"IAN.COLE","D","20152016","PIT",70,1008.2,14.4,29.24,328,337,299,34.02,34.96,31.02,52.31
"IIRO.PAKARINEN","F","20152016","EDM",63,571.6,9.07,18.49,167,214,174,30.09,38.56,31.35,48.97
"JACCOB.SLAVIN","D","20152016","CAR",63,1118.05,17.75,34.75,351,377,354,32.44,34.84,32.72,49.79
"JACK.EICHEL","F","20152016","BUF",81,1220.3,15.07,30.26,392,351,340,36.2,32.41,31.39,53.55
"JACK.JOHNSON","D","20152016","CBJ",60,1100.15,18.34,37.42,306,443,386,26.96,39.03,34.01,44.22
"JACK.SKILLE","F","20152016","COL",74,625.83,8.46,17.41,150,262,205,24.31,42.46,33.23,42.25
"JACOB.DE LA ROSE","F","20152016","MTL",22,241.92,11,21.8,39,79,115,16.74,33.91,49.36,25.32
"JACOB.JOSEFSON","F","20152016","N.J",58,653.2,11.26,22.95,170,200,208,29.41,34.6,35.99,44.97
"JACOB.TROUBA","D","20152016","WPG",81,1434.08,17.7,36.46,382,471,374,31.13,38.39,30.48,50.53
"JADEN.SCHWARTZ","F","20152016","STL",33,452.83,13.72,28.41,181,144,111,41.51,33.03,25.46,61.99
"JAKE.GARDINER","D","20152016","TOR",79,1378.18,17.45,35.72,457,452,443,33.8,33.43,32.77,50.78
"JAKE.MCCABE","D","20152016","BUF",77,1319.3,17.13,34.43,368,415,389,31.4,35.41,33.19,48.61
"JAKE.MUZZIN","D","20152016","L.A",82,1457.5,17.77,35.86,578,466,436,39.05,31.49,29.46,57
"JAKE.VIRTANEN","F","20152016","VAN",55,577.55,10.5,21.26,182,194,168,33.46,35.66,30.88,52
"JAKOB.SILFVERBERG","F","20152016","ANA",82,1098.8,13.4,27.4,281,410,380,26.24,38.28,35.48,42.51
"JAKUB.KINDL","D","20152016","DET",25,370.12,14.8,31.02,136,118,83,40.36,35.01,24.63,62.1
"JAKUB.KINDL","D","20152016","FLA",19,258.15,13.59,27.77,88,99,81,32.84,36.94,30.22,52.07
"JAKUB.NAKLADAL","D","20152016","CGY",27,334.72,12.4,25.32,104,123,88,33.02,39.05,27.94,54.17
"JAKUB.VORACEK","F","20152016","PHI",73,1065.45,14.6,29.72,369,426,379,31.43,36.29,32.28,49.33
"JAMES.NEAL","F","20152016","NSH",82,1285.82,15.68,31.82,493,478,320,38.19,37.03,24.79,60.64
"JAMES.VAN RIEMSDYK","F","20152016","TOR",40,582.23,14.56,29.29,250,201,145,41.95,33.72,24.33,63.29
"JAMIE.BENN","F","20152016","DAL",82,1196.65,14.59,29.63,447,520,380,33.18,38.6,28.21,54.05
"JAMIE.MCBAIN","D","20152016","L.A",44,491.68,11.17,22.17,209,129,98,47.94,29.59,22.48,68.08
"JAMIE.MCGINN","F","20152016","ANA",21,259.07,12.34,25.1,66,71,61,33.33,35.86,30.81,51.97
"JAMIE.MCGINN","F","20152016","BUF",63,711.97,11.3,22.62,218,228,275,30.24,31.62,38.14,44.22
"JAMIE.OLEKSIAK","D","20152016","DAL",19,228.9,12.05,24.13,84,77,66,37,33.92,29.07,56
"JANNIK.HANSEN","F","20152016","VAN",67,923.7,13.79,27.7,319,375,229,34.56,40.63,24.81,58.21
"JARED.BOLL","F","20152016","CBJ",30,198.53,6.62,13.84,43,83,54,23.89,46.11,30,44.33
"JARED.COWEN","D","20152016","OTT",36,522.2,14.51,29.04,137,164,169,29.15,34.89,35.96,44.77
"JARED.MCCANN","F","20152016","VAN",69,776.73,11.26,22.71,214,254,187,32.67,38.78,28.55,53.37
"JARED.SPURGEON","D","20152016","MIN",77,1401.02,18.2,36.96,528,587,453,33.67,37.44,28.89,53.82
"JAROME.IGINLA","F","20152016","COL",82,1019.02,12.43,25.62,271,310,301,30.73,35.15,34.13,47.38
"JAROMIR.JAGR","F","20152016","FLA",79,1110.48,14.06,28.73,298,433,323,28.27,41.08,30.65,47.99
"JARRED.TINORDI","D","20152016","ARI",7,86.28,12.33,26.99,20,20,28,29.41,29.41,41.18,41.67
"JARRET.STOLL","F","20152016","MIN",51,472.32,9.26,18.94,87,143,244,18.35,30.17,51.48,26.28
"JARRET.STOLL","F","20152016","NYR",29,333.33,11.49,22.76,27,120,180,8.26,36.7,55.05,13.04
"JASON.CHIMERA","F","20152016","WSH",82,935.38,11.41,23,251,340,269,29.19,39.53,31.28,48.27
"JASON.DEMERS","D","20152016","DAL",62,1011.38,16.31,32.99,323,383,326,31.3,37.11,31.59,49.77
"JASON.GARRISON","D","20152016","T.B",72,1124.78,15.62,32.49,307,372,348,29.89,36.22,33.89,46.87
"JASON.POMINVILLE","F","20152016","MIN",75,996.1,13.28,27.13,361,340,251,37.92,35.71,26.37,58.99
"JASON.SPEZZA","F","20152016","DAL",75,965.7,12.88,26.04,354,324,282,36.88,33.75,29.38,55.66
"JASON.ZUCKER","F","20152016","MIN",71,973.23,13.71,27.81,297,343,293,31.83,36.76,31.4,50.34
"JAY.BEAGLE","F","20152016","WSH",57,668.03,11.72,23.42,162,226,225,26.43,36.87,36.7,41.86
"JAY.BOUWMEESTER","D","20152016","STL",72,1355.52,18.83,37.77,431,470,483,31.14,33.96,34.9,47.16
"JAY.MCCLEMENT","F","20152016","CAR",77,729.92,9.48,18.61,146,220,205,25.57,38.53,35.9,41.6
"JAYSON.MEGNA","F","20152016","NYR",6,63.03,10.51,20.33,21,20,18,35.59,33.9,30.51,53.85
"JC.LIPON","F","20152016","WPG",9,62.47,6.94,14.49,20,20,17,35.09,35.09,29.82,54.05
"JEAN-GABRIEL.PAGEAU","F","20152016","OTT",81,1095.8,13.53,27.1,246,409,439,22.49,37.39,40.13,35.91
"JEFF.CARTER","F","20152016","L.A",77,1068.62,13.88,27.96,438,387,290,39.28,34.71,26.01,60.16
"JEFF.PETRY","D","20152016","MTL",50,847.08,16.94,34.81,278,319,317,30.42,34.9,34.68,46.72
"JEFF.SKINNER","F","20152016","CAR",82,1147.62,14,27.5,385,314,276,39.49,32.21,28.31,58.25
"JESPER.FAST","F","20152016","NYR",79,971.55,12.3,24.45,256,307,308,29.39,35.25,35.36,45.39
"JIMMY.HAYES","F","20152016","BOS",75,928.58,12.38,24.95,306,296,266,35.25,34.1,30.65,53.5
"JIM.O'BRIEN","F","20152016","N.J",4,51.53,12.88,26.36,14,16,14,31.82,36.36,31.82,50
"JIRI.HUDLER","F","20152016","CGY",53,699.2,13.19,26.43,296,253,195,39.78,34.01,26.21,60.29
"JIRI.HUDLER","F","20152016","FLA",19,223.9,11.78,24.07,73,72,75,33.18,32.73,34.09,49.32
"JIRI.SEKAC","F","20152016","ANA",22,234.3,10.65,21.63,75,78,50,36.95,38.42,24.63,60
"JIRI.SEKAC","F","20152016","ARI",11,123.23,11.2,24.46,43,41,36,35.83,34.17,30,54.43
"JIRI.SEKAC","F","20152016","CHI",6,58.52,9.75,18.86,11,17,12,27.5,42.5,30,47.83
"JIRI.TLUSTY","F","20152016","N.J",30,365.02,12.17,24.77,90,116,125,27.19,35.05,37.76,41.86
"JOAKIM.ANDERSSON","F","20152016","DET",29,206.92,7.14,14.57,53,51,61,32.12,30.91,36.97,46.49
"JOAKIM.NORDSTROM","F","20152016","CAR",71,969.22,13.65,26.79,260,393,324,26.61,40.23,33.16,44.52
"JOE.COLBORNE","F","20152016","CGY",73,912,12.49,25.18,234,308,301,27.76,36.54,35.71,43.74
"JOEL.ARMIA","F","20152016","WPG",43,478.48,11.13,22.61,118,155,114,30.49,40.05,29.46,50.86
"JOEL.EDMUNDSON","D","20152016","STL",67,915.07,13.66,27.76,290,296,297,32.84,33.52,33.64,49.4
"JOEL.HANLEY","D","20152016","MTL",10,141.8,14.18,28.28,50,47,47,34.72,32.64,32.64,51.55
"JOEL.WARD","F","20152016","S.J",79,1033.65,13.08,26.45,290,385,329,28.88,38.35,32.77,46.85
"JOE.MORROW","D","20152016","BOS",33,480.07,14.55,29.69,140,152,141,32.33,35.1,32.56,49.82
"JOE.PAVELSKI","F","20152016","S.J",82,1230.27,15,30.33,443,431,358,35.96,34.98,29.06,55.31
"JOE.THORNTON","F","20152016","S.J",82,1160.55,14.15,28.61,441,428,356,36,34.94,29.06,55.33
"JOFFREY.LUPUL","F","20152016","TOR",46,543.12,11.81,23.89,151,209,174,28.28,39.14,32.58,46.46
"JOHAN.LARSSON","F","20152016","BUF",74,985.95,13.32,26.64,210,343,339,23.54,38.45,38,38.25
"JOHN.CARLSON","D","20152016","WSH",56,994.92,17.77,35.83,304,356,312,31.28,36.63,32.1,49.35
"JOHN.KLINGBERG","D","20152016","DAL",76,1419.93,18.68,38.01,477,554,438,32.47,37.71,29.82,52.13
"JOHN-MICHAEL.LILES","D","20152016","BOS",17,283.02,16.65,33.32,91,94,64,36.55,37.75,25.7,58.71
"JOHN-MICHAEL.LILES","D","20152016","CAR",64,1079.07,16.86,33.54,301,353,306,31.35,36.77,31.88,49.59
"JOHN.MITCHELL","F","20152016","COL",71,871.13,12.27,25.26,200,290,306,25.13,36.43,38.44,39.53
"JOHN.MOORE","D","20152016","N.J",73,1161.58,15.91,32.56,324,399,355,30.06,37.01,32.93,47.72
"JOHNNY.BOYCHUK","D","20152016","NYI",70,1242.03,17.74,34.74,359,416,392,30.76,35.65,33.59,47.8
"JOHNNY.GAUDREAU","F","20152016","CGY",79,1239.52,15.69,31.63,479,408,382,37.75,32.15,30.1,55.63
"JOHNNY.ODUYA","D","20152016","DAL",82,1400.43,17.08,34.68,431,530,446,30.63,37.67,31.7,49.14
"JOHN.SCOTT","F","20152016","ARI",11,66.68,6.06,12.61,17,24,20,27.87,39.34,32.79,45.95
"JOHN.TAVARES","F","20152016","NYI",78,1269.82,16.28,32.1,463,379,262,41.94,34.33,23.73,63.86
"JONAS.BRODIN","D","20152016","MIN",68,1233.35,18.14,36.31,267,392,399,25.24,37.05,37.71,40.09
"JONATHAN.DROUIN","F","20152016","T.B",21,253.97,12.09,24.76,80,77,59,37.04,35.65,27.31,57.55
"JONATHAN.ERICSSON","D","20152016","DET",71,1113.68,15.69,32.01,343,404,358,31.04,36.56,32.4,48.93
"JONATHAN.HUBERDEAU","F","20152016","FLA",76,1103.27,14.52,29.63,272,463,360,24.84,42.28,32.88,43.04
"JONATHAN.MARCHESSAULT","F","20152016","T.B",45,410.2,9.12,19.17,105,143,131,27.7,37.73,34.56,44.49
"JONATHAN.TOEWS","F","20152016","CHI",80,1180,14.75,29.54,399,482,325,33.08,39.97,26.95,55.11
"JON.MERRILL","D","20152016","N.J",47,721.23,15.35,31.49,209,220,152,35.97,37.87,26.16,57.89
"JOONAS.DONSKOI","F","20152016","S.J",76,949.6,12.49,25.33,269,324,268,31.24,37.63,31.13,50.09
"JOONAS.KEMPPAINEN","F","20152016","BOS",44,468.9,10.66,21.62,131,134,163,30.61,31.31,38.08,44.56
"JORDAN.EBERLE","F","20152016","EDM",69,1007.28,14.6,29.71,315,347,310,32.41,35.7,31.89,50.4
"JORDAN.MARTINOOK","F","20152016","ARI",81,978.58,12.08,25.45,246,368,320,26.34,39.4,34.26,43.46
"JORDAN.NOLAN","F","20152016","L.A",52,457.27,8.79,17.78,139,119,121,36.68,31.4,31.93,53.46
"JORDAN.OESTERLE","D","20152016","EDM",17,299.85,17.64,37,89,79,89,34.63,30.74,34.63,50
"JORDAN.SCHROEDER","F","20152016","MIN",26,238.07,9.16,18.14,59,79,67,28.78,38.54,32.68,46.83
"JORDAN.STAAL","F","20152016","CAR",82,1164.62,14.2,27.91,295,467,391,25.59,40.5,33.91,43
"JORDAN.WEAL","F","20152016","L.A",10,77.1,7.71,15.12,18,19,13,36,38,26,58.06
"JORDIE.BENN","D","20152016","DAL",64,849.32,13.27,27.08,315,302,259,35.96,34.47,29.57,54.88
"JORDIN.TOOTOO","F","20152016","N.J",66,671.6,10.18,20.68,138,219,211,24.3,38.56,37.15,39.54
"JORI.LEHTERA","F","20152016","STL",79,1036.73,13.12,26.43,374,335,283,37.7,33.77,28.53,56.93
"JOSEPH.BLANDISI","F","20152016","N.J",41,544.18,13.27,27.1,118,149,135,29.35,37.06,33.58,46.64
"JOSH.ANDERSON","F","20152016","CBJ",12,126.62,10.55,21.46,29,35,49,25.66,30.97,43.36,37.18
"JOSH.BAILEY","F","20152016","NYI",81,1110.8,13.71,26.92,321,342,318,32.72,34.86,32.42,50.23
"JOSH.GORGES","D","20152016","BUF",77,1363.78,17.71,35.44,376,535,517,26.33,37.46,36.2,42.11
"JOSH.JOORIS","F","20152016","CGY",59,614.15,10.41,21.18,158,225,205,26.87,38.27,34.86,43.53
"JOSH.LEIVO","F","20152016","TOR",12,111.27,9.27,19.47,40,25,29,42.55,26.6,30.85,57.97
"JOSH.MANSON","D","20152016","ANA",71,1162.07,16.37,33.52,336,360,333,32.65,34.99,32.36,50.22
"J.T..BROWN","F","20152016","T.B",78,903.6,11.58,24.01,266,354,265,30.06,40,29.94,50.09
"J.T..MILLER","F","20152016","NYR",82,1099.15,13.4,26.66,335,375,248,34.97,39.14,25.89,57.46
"JUJHAR.KHAIRA","F","20152016","EDM",15,153.87,10.26,19.84,25,53,54,18.94,40.15,40.91,31.65
"JULIAN.MELCHIORI","D","20152016","WPG",11,144.85,13.17,25.2,45,38,35,38.14,32.2,29.66,56.25
"JUSSI.JOKINEN","F","20152016","FLA",81,1042.4,12.87,26.37,380,398,384,32.7,34.25,33.05,49.74
"JUSTIN.ABDELKADER","F","20152016","DET",82,1103.03,13.45,27.38,394,414,283,36.11,37.95,25.94,58.2
"JUSTIN.BAILEY","F","20152016","BUF",8,90.42,11.3,22.96,27,28,24,34.18,35.44,30.38,52.94
"JUSTIN.BRAUN","D","20152016","S.J",80,1407.1,17.59,35.52,367,527,468,26.95,38.69,34.36,43.95
"JUSTIN.FALK","D","20152016","CBJ",24,318.05,13.25,27.08,93,107,121,28.97,33.33,37.69,43.46
"JUSTIN.FAULK","D","20152016","CAR",64,1173.72,18.34,36.13,359,440,372,30.66,37.57,31.77,49.11
"JUSTIN.FONTAINE","F","20152016","MIN",60,614.53,10.24,21.04,153,200,194,27.97,36.56,35.47,44.09
"JUSTIN.SCHULTZ","D","20152016","EDM",45,732.22,16.27,33.26,208,241,230,30.63,35.49,33.87,47.49
"JUSTIN.SCHULTZ","D","20152016","PIT",18,209.73,11.65,23.56,66,61,56,36.07,33.33,30.6,54.1
"JUSTIN.WILLIAMS","F","20152016","WSH",82,1091.9,13.32,26.85,347,327,275,36.56,34.46,28.98,55.79
"JYRKI.JOKIPAKKA","D","20152016","CGY",18,275.75,15.32,32.34,84,89,87,32.31,34.23,33.46,49.12
"JYRKI.JOKIPAKKA","D","20152016","DAL",40,543.53,13.59,27.58,199,182,156,37.06,33.89,29.05,56.06
"KARL.ALZNER","D","20152016","WSH",82,1485.62,18.12,36.53,414,610,545,26.39,38.88,34.74,43.17
"KASPERI.KAPANEN","F","20152016","TOR",9,111.02,12.34,25.22,51,43,17,45.95,38.74,15.32,75
"KEITH.YANDLE","D","20152016","NYR",82,1397.13,17.04,33.89,604,418,311,45.31,31.36,23.33,66.01
"KERBY.RYCHEL","F","20152016","CBJ",32,301.55,9.42,18.93,76,95,95,28.57,35.71,35.71,44.44
"KEVAN.MILLER","D","20152016","BOS",71,1152.85,16.24,32.92,370,469,384,30.25,38.35,31.4,49.07
"KEVIN.BIEKSA","D","20152016","ANA",71,1218.97,17.17,35.08,349,440,366,30.22,38.1,31.69,48.81
"KEVIN.CONNAUTON","D","20152016","ARI",38,601.73,15.84,33.67,192,198,174,34.04,35.11,30.85,52.46
"KEVIN.CONNAUTON","D","20152016","CBJ",27,366.83,13.59,28.51,107,118,106,32.33,35.65,32.02,50.23
"KEVIN.FIALA","F","20152016","NSH",5,62.45,12.49,26.33,26,29,8,41.27,46.03,12.7,76.47
"KEVIN.GRAVEL","D","20152016","L.A",5,52.25,10.45,21.2,18,11,9,47.37,28.95,23.68,66.67
"KEVIN.HAYES","F","20152016","NYR",79,946.43,11.98,23.72,298,295,186,38.25,37.87,23.88,61.57
"KEVIN.KLEIN","D","20152016","NYR",69,1208.08,17.51,34.66,329,435,400,28.26,37.37,34.36,45.13
"KEVIN.PORTER","F","20152016","PIT",41,381.37,9.3,18.52,80,116,134,24.24,35.15,40.61,37.38
"KEVIN.SHATTENKIRK","D","20152016","STL",72,1239.95,17.22,34.51,421,409,377,34.88,33.89,31.23,52.76
"KLAS.DAHLBECK","D","20152016","ARI",71,908.43,12.79,26.75,253,274,236,33.16,35.91,30.93,51.74
"KORBINIAN.HOLZER","D","20152016","ANA",30,392.3,13.08,26.69,107,122,112,31.38,35.78,32.84,48.86
"KRIS.LETANG","D","20152016","PIT",71,1421.97,20.03,40.47,521,528,442,34.94,35.41,29.64,54.1
"KRIS.RUSSELL","D","20152016","CGY",51,993.9,19.49,38.64,302,304,309,33.01,33.22,33.77,49.43
"KRIS.RUSSELL","D","20152016","DAL",11,204,18.55,37.82,66,83,60,31.58,39.71,28.71,52.38
"KRIS.VERSTEEG","F","20152016","CAR",63,891.63,14.15,28.1,318,305,220,37.72,36.18,26.1,59.11
"KRIS.VERSTEEG","F","20152016","L.A",14,134.28,9.59,18.99,49,55,34,35.51,39.86,24.64,59.04
"KYLE.BRODZIAK","F","20152016","STL",76,680.57,8.95,18.13,122,222,224,21.48,39.08,39.44,35.26
"KYLE.CHIPCHURA","F","20152016","ARI",70,642.97,9.19,19.41,142,193,236,24.87,33.8,41.33,37.57
"KYLE.CLIFFORD","F","20152016","L.A",57,514,9.02,18.31,164,142,119,38.59,33.41,28,57.95
